Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),HCOOH*(19),CH2O*(20),CH3O*(21),CH3O2*(22),CH3OH*(23),CH4(24)
1.9028586004901736e-11,0.002217192533333333,0.0915567593028733,0.0,0.006497146839960643,0.4515286551165158,3.5945327108167193e-16,0.45690050804108445,1.0533790884252234e-23,4.0615027541778733e-35,1.4956574516225322e-19,1.0204195910191355e-36,2.8811183341272704e-57,2.7946479168241336e-05,6.528800839246319e-12,4.069682547540334e-24,3.850937137818082e-27,6.528441385989265e-12,1.0429341385966048e-07,5.795864706467065e-25,7.366522729673408e-18,5.855316417181143e-18,2.986718453549867e-27,6.406050139780879e-32,1.8395327249450516e-37,3.1267134750022413e-37,2.778191673892276e-42,8.371475868692057e-85
1.917263040887377e-11,0.002217192533333333,0.0915567593028733,0.0,0.006496937827660792,0.45152855062833197,3.6490777612644126e-16,0.4569005080052015,1.0769846124077744e-23,4.218225637715764e-35,1.5415104031649412e-19,1.0833562903495139e-36,3.1062321036261e-57,2.8155455535958012e-05,6.5780099835909716e-12,4.082976081382968e-24,3.952387094279657e-27,6.577645075829109e-12,1.0432924758088147e-07,5.930016923233337e-25,7.478619737383814e-18,5.94324902365324e-18,3.0781136839205673e-27,6.653232574488755e-32,1.9237343272836637e-37,3.2713862806927703e-37,2.9720275914479e-42,9.09429001632403e-85
1.9316674812845805e-11,0.002217192533333333,0.0915567593028733,0.0,0.006496728867436903,0.45152844616552845,3.70403232418123e-16,0.45690050797063375,1.1008424683624772e-23,4.379756919047255e-35,1.5884020825248189e-19,1.1496526512065559e-36,3.347036798348465e-57,2.8364381142836562e-05,6.627215961769481e-12,4.0959121019563404e-24,4.055558137325554e-27,6.626845558551566e-12,1.0436376618507678e-07,6.066243989725715e-25,7.591513102460103e-18,6.031814189313266e-18,3.171574043587478e-27,6.907998270680414e-32,2.011104835182847e-37,3.4215756630216224e-37,3.177764728253621e-42,9.873356446428929e-85
1.946071921681784e-11,0.002217192533333333,0.0915567593028733,0.0,0.006496519959507254,0.45152834172823664,3.759396372474088e-16,0.45690050793733694,1.1249516762870165e-23,4.5462066677693127e-35,1.6363477015730053e-19,1.2194604680856861e-36,3.6044956370778434e-57,2.857325572647386e-05,6.676418774670927e-12,4.108501798471659e-24,4.1604643689786285e-27,6.676042835048421e-12,1.0439701379566868e-07,6.204562382949518e-25,7.705201388399046e-18,6.121011260539464e-18,3.2671296412642256e-27,7.170520795958324e-32,2.101737943264605e-37,3.5774474294187113e-37,3.396035427082503e-42,1.0712580616949414e-84
1.9604763620789875e-11,0.002217192533333333,0.0915567593028733,0.0,0.006496311104091344,0.4515282373165876,3.815169879057405e-16,0.4569005079052684,1.1493112757835648e-23,4.7176866269552654e-35,1.6853625699140364e-19,1.2929371604951727e-36,3.879623062624222e-57,2.878207902472939e-05,6.725618423187617e-12,4.1207561928671316e-24,4.267119978961435e-27,6.725236906214694e-12,1.044290330567679e-07,6.344988589954288e-25,7.819683154887015e-18,6.2108395796237025e-18,3.364810776426232e-27,7.440976356047132e-32,2.1957293626896317e-37,3.7391710342442874e-37,3.6275004608725666e-42,1.1616106791700694e-84
1.974880802476191e-11,0.002217192533333333,0.0915567593028733,0.0,0.006496102301409833,0.4515281329307121,3.8713528168531255e-16,0.45690050787438713,1.173920326967174e-23,4.894310225812859e-35,1.7354620945516805e-19,1.3702459359173017e-36,4.1734870504430354e-57,2.899085077572656e-05,6.7748149082151155e-12,4.132686130297894e-24,4.3755392463111285e-27,6.7744277729486565e-12,1.0445986518277459e-07,6.487539107754722e-25,7.934956957778159e-18,6.301298484780793e-18,3.4646479386165005e-27,7.719543814726208e-32,2.2931768481418774e-37,3.906919629201725e-37,3.872850080661941e-42,1.2588330690630393e-84
1.9892852428733945e-11,0.002217192533333333,0.0915567593028733,0.0,0.006495893551684502,0.451528028570741,3.9279451587907533e-16,0.4569005078446532,1.1987779112817357e-23,5.076192592337023e-35,1.7866617795531446e-19,1.451555956166477e-36,4.487211502751401e-57,2.9199570717854126e-05,6.824008230652256e-12,4.1443022705416114e-24,4.4857365408313515e-27,6.823615436151848e-12,1.0448955000631631e-07,6.63223044325141e-25,8.051021349071636e-18,6.392387310157879e-18,3.566671806748927e-27,8.006404713753387e-32,2.3941802249400592e-37,4.080870114006445e-37,4.132805093698768e-42,1.363391270800033e-84
2.003689683270598e-11,0.002217192533333333,0.0915567593028733,0.0,0.006495684855138195,0.45152792423680504,3.9849468778073685e-16,0.4569005078160279,1.223883132226633e-23,5.263450565957182e-35,1.8389772257119487e-19,1.5370425071865974e-36,4.8219787306242706e-57,2.9408238589767467e-05,6.873198391401158e-12,4.155615080289534e-24,4.597726324385731e-27,6.872799896729097e-12,1.0451812602457861e-07,6.77907911315136e-25,8.16787487688798e-18,6.4841053858438664e-18,3.6709132484091276e-27,8.301743292779582e-32,2.4988414162749844e-37,4.261203187308737e-37,4.408117972349971e-42,1.4757791719441005e-84
2.0180941236678014e-11,0.002217192533333333,0.0915567593028733,0.0,0.0064954762119947855,0.4515278199290348,4.042357946847666e-16,0.4569005077884743,1.2492351159973016e-23,5.45620271017893e-35,1.892424130209457e-19,1.6268871723301715e-36,5.179032026605194e-57,2.9616854130389974e-05,6.922385391367245e-12,4.166634826291867e-24,4.7115231520377066e-27,6.921981155588531e-12,1.0454563044408195e-07,6.928101643888364e-25,8.285516085444812e-18,6.5764520378789066e-18,3.777403319152795e-27,8.605746509253997e-32,2.6072644705715723e-37,4.448103397868306e-37,4.699573994440633e-42,1.5965199499435188e-84
2.032498564065005e-11,0.002217192533333333,0.0915567593028733,0.0,0.0064952676224791185,0.4515277156475605,4.1001783388639755e-16,0.4569005077619563,1.2748330120429723e-23,5.65456932521987e-35,1.947018286275069e-19,1.721278009161768e-36,5.559678330419205e-57,2.9825417078914374e-05,6.971569231459256e-12,4.177371569325595e-24,4.827141673041717e-27,6.971159213641591e-12,1.0457209922395769e-07,7.079314571543136e-25,8.403943515031919e-18,6.669426588263924e-18,3.88617326180155e-27,8.918604058319657e-32,2.7195555889744915e-37,4.641759195978268e-37,5.007992415663434e-42,1.7261675771405952e-84
2.0469030044622084e-11,0.002217192533333333,0.0915567593028733,0.0,0.00649505908681698,0.4515276113925125,4.1584080268162923e-16,0.4569005077364392,1.3006759935449436e-23,5.85867246063948e-35,2.00277558284507e-19,1.8204097298285088e-36,5.965290990428787e-57,3.0033927174804057e-05,7.020749912589259e-12,4.187835158952207e-24,4.944596631690809e-27,7.020334071803051e-12,1.0459756711777252e-07,7.232734441763281e-25,8.523155701985832e-18,6.763028354970192e-18,3.9972545057362966e-27,9.240508392698965e-32,2.8358231529562788e-37,4.842362985136402e-37,5.3342276747053246e-42,1.865308391321567e-84
2.061307444859412e-11,0.002217192533333333,0.0915567593028733,0.0,0.0064948506052350434,0.45152750716402107,4.2170469836723036e-16,0.45690050771188945,1.3267632578187592e-23,6.068635927962758e-35,2.059712004220131e-19,1.924483885040434e-36,6.397312623527982e-57,3.0242384157794418e-05,7.069927435672668e-12,4.198035229032369e-24,5.063902868025976e-27,7.069505730991032e-12,1.0462206771395104e-07,7.388377809683081e-25,8.643151178664055e-18,6.857256651948973e-18,4.110678666188109e-27,9.571654742568976e-32,2.956177752046846e-37,5.050111173961406e-37,5.679170631746356e-42,2.0145627341527125e-84
2.0757118852566154e-11,0.002217192533333333,0.0915567593028733,0.0,0.006494642177960841,0.45152740296221594,4.2760951824074187e-16,0.45690050768827456,1.3530940266436932e-23,6.284585313297529e-35,2.1178436297214593e-19,2.033709051703671e-36,6.857258076224447e-57,3.0450787767894128e-05,7.119101801628253e-12,4.207981193964269e-24,5.185075318412509e-27,7.118674192127e-12,1.0464563347484245e-07,7.546261239843078e-25,8.763928473418929e-18,6.952110789141182e-18,4.2264775435265745e-27,9.912241135426127e-32,3.0807322116832497e-37,5.26520422835192e-37,6.043749840993313e-42,2.1745866599135384e-84
2.090116325653819e-11,0.002217192533333333,0.0915567593028733,0.0,0.0064944338052227105,0.4515272987872272,4.335552596004794e-16,0.45690050766556306,1.3796675465229726e-23,6.506647989945211e-35,2.1771866333456055e-19,2.1483010242494708e-36,7.346717489714785e-57,3.065913774538653e-05,7.168273011378157e-12,4.217682245612118e-24,5.3081290159888545e-27,7.167839456135803e-12,1.0466829577447788e-07,7.706401306109479e-25,8.88548611057132e-18,7.047590072487122e-18,4.344683122545641e-27,1.0262468415940126e-31,3.2096016211786414e-37,5.4878467238860405e-37,6.428932857918613e-42,2.346073717005005e-84
2.1045207660510224e-11,0.002217192533333333,0.0915567593028733,0.0,0.006494225487249776,0.4515271946391845,4.395419197455361e-16,0.4569005076437248,1.406483088878148e-23,6.734953131004842e-35,2.2377572834179063e-19,2.268483009702255e-36,7.867359471814505e-57,3.086743383083085e-05,7.217441065847903e-12,4.227147350891317e-24,5.433079090993413e-27,7.217001523945666e-12,1.0469008493506125e-07,7.868814591593377e-25,9.007822610384155e-18,7.14369380393625e-18,4.4653275717469976e-27,1.062254026579668e-31,3.342903361809267e-37,5.718247398459107e-37,6.835727581882704e-42,2.529756804779177e-84
2.1189252064482258e-11,0.002217192533333333,0.0915567593028733,0.0,0.006494017224271892,0.4515270905182173,4.455694959757856e-16,0.4569005076227303,1.4335399501810315e-23,6.969631721970207e-35,2.2995719422445935e-19,2.394485826529949e-36,8.420934378660819e-57,3.107567576506359e-05,7.266605965966406e-12,4.2363852499767535e-24,5.559940770974805e-27,7.266160396488201e-12,1.0471103026223675e-07,8.033517688569795e-25,9.13093648903589e-18,7.240421281457018e-18,4.588443242620891e-27,1.0992663223528825e-31,3.4807571350184102e-37,5.95661920515745e-37,7.265183634825989e-42,2.7264101083065036e-84
2.1333296468454293e-11,0.002217192533333333,0.0915567593028733,0.0,0.00649380901651962,0.45152698642445527,4.516379855918854e-16,0.4569005076025513,1.460837452026585e-23,7.210816573319883e-35,2.3626470657635285e-19,2.5265481073199534e-36,9.009277709163926e-57,3.128386328919979e-05,7.315767712665983e-12,4.245404455101005e-24,5.6887293808911386e-27,7.315316074698427e-12,1.0473116007917407e-07,8.200527198396531e-25,9.254826258594007e-18,7.337771799046714e-18,4.714062668924453e-27,1.1373046704336522e-31,3.623284990736197e-37,6.203179365365875e-37,7.718393776724202e-42,2.9368511137681075e-84
2.1477340872426328e-11,0.002217192533333333,0.0915567593028733,0.0,0.006493600864224195,0.45152688235802757,4.577473858952781e-16,0.45690050758316053,1.488374941150127e-23,7.458642333100013e-35,2.4269992031936007e-19,2.6649165053242365e-36,9.634313615240513e-57,3.149199614463427e-05,7.364926306882365e-12,4.254213249909345e-24,5.819460343103763e-27,7.364468559514775e-12,1.0475050175951037e-07,8.369859731432847e-25,9.379490426988574e-18,7.435744646741427e-18,4.842218565957548e-27,1.1763903019894275e-31,3.7706113558141086e-37,6.458149422106555e-37,8.196495358508897e-42,3.1619427072330315e-84
2.1621385276398363e-11,0.002217192533333333,0.0915567593028733,0.0,0.006493392767617482,0.45152677831906335,4.638976941881963e-16,0.4569005075645314,1.5161517893921594e-23,7.713245499499632e-35,2.492644996682758e-19,2.8098459049170825e-36,1.0298058530922138e-56,3.1700074073043006e-05,7.414081749554706e-12,4.262819689338952e-24,5.952149177271025e-27,7.413617851879092e-12,1.0476908175918775e-07,8.541531906957951e-25,9.504927497985939e-18,7.534339110625969e-18,4.97294382983606e-27,1.2165447398146413e-31,3.922863062573146e-37,6.72175529360709e-37,8.700671813162706e-42,3.402595359654391e-84
2.1765429680370398e-11,0.002217192533333333,0.0915567593028733,0.0,0.006493184726931953,0.45152667430769167,4.700889077736635e-16,0.4569005075466383,1.544167393614099e-23,7.974764433418363e-35,2.5596011809547e-19,2.961599636009174e-36,1.1002624923490508e-56,3.190809681638436e-05,7.463234041625596e-12,4.271231599990119e-24,6.0868115001474485e-27,7.462763952736668e-12,1.0478692564722357e-07,8.715560353089332e-25,9.631135971162614e-18,7.633554472843925e-18,5.1062715367627115e-27,1.2577898003089832e-31,4.0801693774645065e-37,6.9942273270954165e-37,9.232154185706757e-42,3.6597694009937984e-84
2.1909474084342433e-11,0.002217192533333333,0.0915567593028733,0.0,0.006492976742400658,0.45152657032404137,4.763210239554986e-16,0.4569005075294567,1.5724211755681097e-23,8.243339371026322e-35,2.627884582954204e-19,3.120449692461739e-36,1.175022516985196e-56,3.211606411690035e-05,7.512383184041057e-12,4.279456580957792e-24,6.223463025293713e-27,7.511906863036223e-12,1.0480405813544867e-07,8.8919617067009e-25,9.758114341879457e-18,7.733390011607695e-18,5.242234942295366e-27,1.3001475954543848e-31,4.242662029841681e-37,7.275800352819263e-37,9.792222702805664e-42,3.9344773864602796e-84
2.2053518488314467e-11,0.002217192533333333,0.0915567593028733,0.0,0.006492768814257182,0.45152646636824134,4.825940400383172e-16,0.4569005075129625,1.600912581724188e-23,8.519112436315998e-35,2.697512121491105e-19,3.286676954544601e-36,1.2543175561424208e-56,3.2323975717118004e-05,7.561529177750569e-12,4.2875020050924744e-24,6.362119562702751e-27,7.561046583729925e-12,1.0482050310724858e-07,9.070752613340945e-25,9.885861101256076e-18,7.833845001208629e-18,5.3808674806128216e-27,1.3436405347906874e-31,4.410475240842862e-37,7.566713738287878e-37,1.038220838272332e-41,4.227786557928248e-84
2.2197562892286502e-11,0.002217192533333333,0.0915567593028733,0.0,0.006492560942735632,0.4515263624404199,4.889079533275363e-16,0.45690050749713285,1.6296410830575692e-23,8.802227653645997e-35,2.7685008068829294e-19,3.460571415482052e-36,1.3383900440870032e-56,3.253183135985048e-05,7.610672023707061e-12,4.2953750206600764e-24,6.50279701834716e-27,7.610183115773404e-12,1.0483628364534116e-07,9.251949727149951e-25,1.001437473614564e-17,7.934918712027161e-18,5.522202763778102e-27,1.3882913273899665e-31,4.583745752382542e-37,7.867211442733675e-37,1.1003494686370704e-41,4.540821403678874e-84
2.2341607296258537e-11,0.002217192533333333,0.0915567593028733,0.0,0.006492353128070597,0.45152625854070577,4.952627611293751e-16,0.4569005074819453,1.658606174799458e-23,9.09283096027642e-35,2.840867740596174e-19,3.6424324121305274e-36,1.4274936474074757e-56,3.273963078819844e-05,7.659811722866925e-12,4.303082553371175e-24,6.645511393653063e-27,7.65931646012575e-12,1.0485142205862254e-07,9.435569710778213e-25,1.0143653729110062e-17,8.036610410543036e-18,5.666274580999275e-27,1.4341229838294821e-31,4.762612856251233e-37,8.17754207179153e-37,1.1657519210194784e-41,4.874766319690528e-84
2.2485651700230572e-11,0.002217192533333333,0.0915567593028733,0.0,0.006492145370497128,0.4515261546692271,5.016584607508598e-16,0.45690050746737837,1.687807376153986e-23,9.3910702188957e-35,2.9146301148862404e-19,3.832568859832213e-36,1.5218937060827249e-56,3.2947373745551314e-05,7.708948276190031e-12,4.310631308750862e-24,6.790278784905396e-27,7.708446617749512e-12,1.0486593990811346e-07,9.621629235303273e-25,1.0273696558395606e-17,8.138919359345552e-18,5.81311689788776e-27,1.4811588181632242e-31,4.9472184233221745e-37,8.497958932393345e-37,1.2345775421665604e-41,5.2308683757867265e-84
2.2629696104202607e-11,0.002217192533333333,0.0915567593028733,0.0,0.006491937670250705,0.451526050826112,5.080950494998253e-16,0.45690050745341115,1.7172442299842283e-23,9.697095230138758e-35,2.989805212436026e-19,4.0312994914886735e-36,1.6218676887727865e-56,3.31550599755885e-05,7.758081684639723e-12,4.318027774821238e-24,6.9371153825895e-27,7.757573589610738e-12,1.0487985803203497e-07,9.810144980147243e-25,1.040450169790896e-17,8.241844817143871e-18,5.962763855714133e-27,1.5294224498920295e-31,5.137706932863941e-37,8.828720087875614e-37,1.3069814438126616e-41,5.610440190034433e-84
2.2773740508174642e-11,0.002217192533333333,0.0915567593028733,0.0,0.006491730027567221,0.45152594701148874,5.145725246849183e-16,0.4569005074400235,1.7469163024700195e-23,1.0011057745096225e-34,3.06641040599317e-19,4.2389531008987904e-36,1.7277056626910922e-56,3.3362689222280597e-05,7.807211949182821e-12,4.325278225069479e-24,7.086037470673813e-27,7.806697376678935e-12,1.0489319657004394e-07,1.0001133632993893e-24,1.0536067617193817e-17,8.345386038777357e-18,6.115249770661491e-27,1.578937805932235e-31,5.334225501957816e-37,9.170088413297612e-37,1.3831246849781175e-41,6.014862914871326e-84
2.2917784912146676e-11,0.002217192533333333,0.0915567593028733,0.0,0.006491522442682947,0.4515258432254849,5.210908836156008e-16,0.4569005074271959,1.776823182740195e-23,1.0333111477814626e-34,3.1444631580059635e-19,4.455868790405277e-36,1.8397107784234307e-56,3.357026122989074e-05,7.85633907078964e-12,4.332388721675333e-24,7.237061425838195e-27,7.855817979927109e-12,1.049059749866555e-07,1.019461188970561e-24,1.0668392781407994e-17,8.449542275225975e-18,6.270609133076322e-27,1.6297291225828411e-31,5.536923915018879e-37,9.52233165096785e-37,1.4631744587596244e-41,6.445589338528231e-84
2.306182931611871e-11,0.002217192533333333,0.0915567593028733,0.0,0.006491314915834513,0.4515257394682284,5.276501236021517e-16,0.4569005074149097,1.8069644824818143e-23,1.066341211778729e-34,3.2239810202579216e-19,4.6823962228941575e-36,1.9581997700654515e-56,3.377777574297572e-05,7.905463050433982e-12,4.3393651189728665e-24,7.390203716652407e-27,7.904935400331757e-12,1.0491821209388047e-07,1.039059645424019e-24,1.0801475651301087e-17,8.554312773620739e-18,6.428876606716881e-27,1.6818209474911589e-31,5.745954653419665e-37,9.88572246617655e-37,1.5473042836912327e-41,6.904147105401819e-84
2.3205873720090746e-11,0.002217192533333333,0.0915567593028733,0.0,0.006491107447258886,0.45152563573984666,5.342502419556714e-16,0.4569005074031466,1.837339835528808e-23,1.1002117342435843e-34,3.304981633501023e-19,4.9188958781916294e-36,2.0835034710571676e-56,3.398523250638735e-05,7.954583889093157e-12,4.3462130671222175e-24,7.545480902709045e-27,7.954049638872869e-12,1.0492992607310348e-07,1.0589104038567458e-24,1.0935314683192736e-17,8.659696777254177e-18,6.590087027999147e-27,1.7352381416169092e-31,5.96147292521531e-37,1.0260538503131629e-36,1.6356941997556426e-41,7.3921420591233155e-84
2.334991812406278e-11,0.002217192533333333,0.0915567593028733,0.0,0.0064909000371933465,0.4515255320404672,5.408912359880831e-16,0.45690050739188903,1.8679488974323856e-23,1.1349386829582064e-34,3.3874827270876156e-19,5.165739313902829e-36,2.215967346099631e-56,3.419263126527353e-05,8.003701587747974e-12,4.35293801596812e-24,7.702909633715087e-27,8.003160696533946e-12,1.0494113449622772e-07,1.0790151362585733e-24,1.1069908328951498e-17,8.765693525590885e-18,6.754275405240318e-27,1.7900058811947411e-31,6.18363669496906e-37,1.0647062441095974e-36,1.7285309691263328e-41,7.911261712161268e-84
