Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CH3OX(48),CHOX(64),SX(57),CH2O2X(54),CH3X(25),CH4(24)
1.8901459730178334e-11,0.00264225016925734,0.0,0.0,0.007020737906415897,0.7998780981731813,0.09999396092878497,0.09999999983817008,9.36654021617365e-20,9.729532888951192e-24,1.9672550959814183e-24,7.912098262626724e-32,5.49220455629673e-35,7.648331600443981e-05,4.060107540036896e-17,3.651953630109268e-20,5.4600348113556674e-24,6.038581439090687e-06,1.61829825515632e-10,3.278018120902829e-10,2.0031177051106993e-22,1.662506506315411e-25,5.930370919356531e-19,1.0348093476560646e-27,4.202597948185386e-43,1.0696777345243281e-32,8.366000491468236e-05,1.6197443261335356e-10,3.7015005030965826e-29,1.5200257296696993e-19,6.925689926542986e-44,4.249502355756579e-30,2.202194905273403e-36,2.497610554476264e-40
1.899433543626788e-11,0.00264225016925734,0.0,0.0,0.007019964762040477,0.799877510534781,0.09999395902763304,0.09999999983818791,9.564305681331082e-20,9.944544230548314e-24,2.000188136528145e-24,8.250817208672022e-32,5.762590528138578e-35,7.685052924693047e-05,4.0882820183745946e-17,3.83528228018335e-20,5.557910853415883e-24,6.04047904831303e-06,1.6181200359265307e-10,3.313623989566122e-10,2.0127918721176937e-22,1.670485273676605e-25,6.089276119652476e-19,1.0683232507664322e-27,4.294117258841524e-43,1.1154661601545661e-32,8.40640349134974e-05,1.6195656777707802e-10,3.8389568379061314e-29,1.5348352036161997e-19,7.259460185755154e-44,4.320435777245366e-30,2.2853400305262157e-36,2.617948480772361e-40
1.908721114235743e-11,0.00264225016925734,0.0,0.0,0.007019191813947441,0.7998769230042964,0.09999395717427921,0.09999999983820572,9.645806454459345e-20,1.0163222952477832e-23,2.0279270140290913e-24,8.602150859227719e-32,6.044732510820672e-35,7.721766137075615e-05,4.121381752589028e-17,2.206059859359237e-20,5.656839121147216e-24,6.04232884114627e-06,1.6179418619240574e-10,3.3494124799393664e-10,2.022463887381102e-22,1.6784604319901063e-25,6.251555860252768e-19,1.10273475116872e-27,4.385363551636578e-43,1.1629596265031851e-32,8.44679975466984e-05,1.6193870777828756e-10,3.9807621858685244e-29,1.5497142730718518e-19,7.607419178159427e-44,4.392149287364078e-30,2.3711610031814206e-36,2.74341551201213e-40
1.9180086848446977e-11,0.00264225016925734,0.0,0.0,0.0070184190612008505,0.7998763355816978,0.09999395536783234,0.09999999983822354,9.753620772580707e-20,1.0385614123369107e-23,2.0571527349156988e-24,8.96649862289058e-32,6.339073924210113e-35,7.758471240546163e-05,4.1535991841483476e-17,3.698538607417192e-20,5.757157348964907e-24,6.044131708802161e-06,1.617763732639387e-10,3.385383387804599e-10,2.032133751690892e-22,1.6864319837716324e-25,6.417262731632138e-19,1.1380628152002165e-27,4.458493118800333e-43,1.2122121089545787e-32,8.487189282950097e-05,1.619208525897075e-10,4.127030107068988e-29,1.564662910057375e-19,7.970089351817533e-44,4.4647412017409056e-30,2.459728933862068e-36,2.8742017652369604e-40
1.9272962554536524e-11,0.00264225016925734,0.0,0.0,0.0070176465028814975,0.7998757482669551,0.09999395360741774,0.09999999983824136,9.939462025108017e-20,1.0611763180168211e-23,2.090291910964149e-24,9.344270315654745e-32,6.646072351932354e-35,7.79516823804774e-05,4.1828432952525127e-17,3.612283816463078e-20,5.8585546969675094e-24,6.0458885259260855e-06,1.6175856486718383e-10,3.421536510169058e-10,2.0418014658350105e-22,1.6943999315331678e-25,6.586449839227285e-19,1.1743267014361893e-27,4.554108200759769e-43,1.263278988961944e-32,8.527572077706566e-05,1.6190300218455365e-10,4.2778764932377764e-29,1.5796810866064804e-19,8.348009411649005e-44,4.538080096598469e-30,2.5511164201120473e-36,3.010503318283051e-40
1.9365838260626072e-11,0.00264225016925734,0.0,0.0,0.007016874138086588,0.7998751610600385,0.09999395189217708,0.09999999983825915,1.002699931905609e-19,1.0841715930237254e-23,2.1190464967686753e-24,9.735886373354315e-32,6.966199911629446e-35,7.831857132510618e-05,4.21617424236735e-17,2.51185962346594e-20,5.9610816925973916e-24,6.0476001509048855e-06,1.6174076092451868e-10,3.457871645268137e-10,2.0514670305989183e-22,1.7023642777840703e-25,6.759170805230031e-19,1.2115459634521317e-27,4.6470052880606885e-43,1.3162170827371185e-32,8.567948140449902e-05,1.618851565365237e-10,4.433419602415203e-29,1.5947687747658377e-19,8.741734732168214e-44,4.612227934791013e-30,2.6453975689405495e-36,3.152522328192205e-40
1.945871396671562e-11,0.00264225016925734,0.0,0.0,0.007016101965929435,0.7998745739609185,0.09999395022126797,0.09999999983827695,1.0149993684014953e-19,1.107551855346447e-23,2.1497317159891195e-24,1.014177806722506e-31,7.299943632723575e-35,7.868537926858489e-05,4.248285339509557e-17,3.7039399805935495e-20,6.064990936803294e-24,6.0492674261699725e-06,1.6172296140394596e-10,3.494388592567829e-10,2.0611304467644143e-22,1.7103250250269258e-25,6.93547977126346e-19,1.2497404526588218e-27,4.72615328752798e-43,1.3710846703613594e-32,8.608317472685448e-05,1.6186731561978796e-10,4.593780093959068e-29,1.609925946595058e-19,9.151837778115368e-44,4.687253882967129e-30,2.7426480195563848e-36,3.3004673296343567e-40
1.9551589672805167e-11,0.00264225016925734,0.0,0.0,0.007015329985539159,0.7998739869695656,0.09999394859386362,0.09999999983829476,1.032457702841978e-19,1.1313217604385056e-23,2.1831099528057515e-24,1.0562387722642215e-31,7.647805841846981e-35,7.905210624003909e-05,4.278540511184973e-17,3.4639142909786966e-20,6.170001255469328e-24,6.050891178493076e-06,1.6170516634407326e-10,3.5310871527666456e-10,2.0707917151113939e-22,1.7182821757608817e-25,7.115431399786402e-19,1.2889303211480608e-27,4.825560848239039e-43,1.427941525324695e-32,8.648680075913336e-05,1.6184947940898098e-10,4.7590810638681525e-29,1.6251525741666627e-19,9.578908533666098e-44,4.7630456870945985e-30,2.8429449663402295e-36,3.4545532830497753e-40
1.9644465378894715e-11,0.00264225016925734,0.0,0.0,0.0070145581960603985,0.7998734000859502,0.09999394700915268,0.09999999983831254,1.0420420193829595e-19,1.1554860014312862e-23,2.2130018861236974e-24,1.099816894102527e-31,8.010304555987944e-35,7.94187522684819e-05,4.312022946004425e-17,2.776747843530248e-20,6.276211250455686e-24,6.052472219277395e-06,1.6168737567584275e-10,3.5679671277970465e-10,2.0804508364172103e-22,1.7262357324818903e-25,7.299080876017818e-19,1.3291360244921997e-27,4.920424217135347e-43,1.4868489444926566e-32,8.689035951628572e-05,1.6183164787919285e-10,4.9294480804010085e-29,1.6404486295660626e-19,1.002355493977565e-43,4.8396725521265676e-30,2.946367182016395e-36,3.6150017298861036e-40
1.9737341084984262e-11,0.00264225016925734,0.0,0.0,0.007013786596653026,0.7998728133100431,0.09999394546633883,0.09999999983833033,1.0555335184593088e-19,1.180049309348268e-23,2.245011718925313e-24,1.1449586824950063e-31,8.387973883478013e-35,7.978531738285723e-05,4.344178868851747e-17,3.683366748990685e-20,6.383791854143309e-24,6.054011344843852e-06,1.6166958938042865e-10,3.6050283208263997e-10,2.0901078114559247e-22,1.7341856976798522e-25,7.486483910418096e-19,1.370378324613329e-27,5.005861028825694e-43,1.5478697785058247e-32,8.729385101321132e-05,1.618138210059609e-10,5.105009220038709e-29,1.6558140848915335e-19,1.048640333981657e-43,4.917176784381549e-30,3.0529950410231006e-36,3.782041070051597e-40
1.983021679107381e-11,0.00264225016925734,0.0,0.0,0.00701301518649185,0.7998722266418148,0.09999394396464055,0.09999999983834812,1.0720373938400015e-19,1.2050164533203205e-23,2.278712643632968e-24,1.1917118206518949e-31,8.781364432973938e-35,8.015180161200239e-05,4.375350421588134e-17,3.3812245514663744e-20,6.4925076678146906e-24,6.055509336710791e-06,1.616518074784556e-10,3.642270536257481e-10,2.09976264099976e-22,1.7421320738413764e-25,7.677696740149322e-19,1.4126782926525439e-27,5.1087690566425195e-43,1.6110684626190028e-32,8.769727526476042e-05,1.617959987652612e-10,5.28589510376252e-29,1.6712489122541932e-19,1.0968098934108166e-43,4.995468836398238e-30,3.162910543118236e-36,3.955906627173422e-40
1.9923092497163358e-11,0.00264225016925734,0.0,0.0,0.007012243964766352,0.7998716400812363,0.09999394250329093,0.09999999983836588,1.0825942229340269e-19,1.2303922408020644e-23,2.3098252258489406e-24,1.2401251878982206e-31,9.191043730488572e-35,8.051820498465453e-05,4.4089427411006854e-17,2.996220865575e-20,6.602482888640103e-24,6.056966961869282e-06,1.6163402991103063e-10,3.679693579728528e-10,2.1094153258183812e-22,1.7500748634494845e-25,7.872776131089182e-19,1.4560573118079394e-27,5.206087531361693e-43,1.6765110479791174e-32,8.810063228573474e-05,1.6177818113350079e-10,5.47223893363621e-29,1.6867530837779776e-19,1.1469306242896072e-43,5.074618519335292e-30,3.276197337185379e-36,4.136840835116912e-40
2.0015968203252905e-11,0.00264225016925734,0.0,0.0,0.007011472930680409,0.7998710536282786,0.0999939410815372,0.09999999983838366,1.0969608399049653e-19,1.2561815177892882e-23,2.3430256530314362e-24,1.2902488831655771e-31,9.617596644607581e-35,8.0884527529479e-05,4.441280329726488e-17,3.65149902485122e-20,6.713818361236249e-24,6.058384973053501e-06,1.616162566673775e-10,3.717297258112881e-10,2.1190658666785116e-22,1.7580140689817917e-25,8.071779380137519e-19,1.5005370802358059e-27,5.297882738834193e-43,1.7442652333479183e-32,8.850392209088819e-05,1.6176036808750943e-10,5.664176529732508e-29,1.7023265715996214e-19,1.1990709578037554e-43,5.154646023482815e-30,3.392940745246067e-36,4.3250934951890625e-40
2.0108843909342453e-11,0.00264225016925734,0.0,0.0,0.007010702083452023,0.7998704672829126,0.09999393969864062,0.09999999983840144,1.1127478320455465e-19,1.2823891690374137e-23,2.377166557569532e-24,1.3421342488178853e-31,1.0061625820036052e-34,8.125076927504035e-05,4.473255422053937e-17,3.351100389421007e-20,6.826331953860913e-24,6.059764109005253e-06,1.6159848775410539e-10,3.755081379518207e-10,2.128714264345055e-22,1.765949692912662e-25,8.274764316751909e-19,1.54613961394458e-27,5.404079309841199e-43,1.8144003972753383e-32,8.89071446949278e-05,1.6174255960453212e-10,5.861846367374747e-29,1.717969347868632e-19,1.253301352388183e-43,5.235485232794064e-30,3.513227786704734e-36,4.52092186450336e-40
2.0201719615432e-11,0.00264225016925734,0.0,0.0,0.0070099314223130635,0.7998698810451094,0.09999393835387624,0.09999999983841919,1.1243292424916518e-19,1.3090201182810203e-23,2.4095412303561333e-24,1.3958338948109176e-31,1.0523752119537604e-34,8.16169302498127e-05,4.5069523204781014e-17,3.1711364159651036e-20,6.94015366059361e-24,6.061105094734246e-06,1.6158072312270427e-10,3.793045753285332e-10,2.1383605195803984e-22,1.7738817377126447e-25,8.481789305010176e-19,1.5928872496716745e-27,5.504432088750944e-43,1.8869876307232025e-32,8.931030011251456e-05,1.6172475566222094e-10,6.065389614692046e-29,1.733681384747273e-19,1.3096943426941935e-43,5.317201003070698e-30,3.637147202795941e-36,4.724590867144304e-40
2.0294595321521548e-11,0.00264225016925734,0.0,0.0,0.007009160946509008,0.7998692949148403,0.09999393704653257,0.09999999983843695,1.1393029517333665e-19,1.336079328454404e-23,2.4438185223569847e-24,1.45140172319036e-31,1.1004615074411718e-34,8.198301048219663e-05,4.5395806561501313e-17,3.6201651866589906e-20,7.055330458026692e-24,6.062408641773528e-06,1.615629627664188e-10,3.8311901899866964e-10,2.148004633144289e-22,1.7818102058474276e-25,8.692913245772026e-19,1.640802647814786e-27,5.602485624256515e-43,1.9620997701457473e-32,8.971338835826411e-05,1.6170695623862804e-10,6.274950170517952e-29,1.7494626544105402e-19,1.368324589468846e-43,5.399797411207933e-30,3.76478948124443e-36,4.93637333452161e-40
2.0387471027611096e-11,0.00264225016925734,0.0,0.0,0.007008390655298685,0.7998687088920763,0.0999939357759113,0.09999999983845471,1.154635332399404e-19,1.363571801913184e-23,2.4785311531935674e-24,1.5088929529321074e-31,1.150487334364384e-34,8.234901000049843e-05,4.5722452542701937e-17,3.359194313961607e-20,7.171733153179927e-24,6.063675448429647e-06,1.615452066818241e-10,3.869514501424448e-10,2.15764660579466e-22,1.7897350997794263e-25,8.908195578296677e-19,1.689908795352183e-27,5.7118834321288e-43,2.0398114310318877e-32,9.01164094467476e-05,1.6168916131219778e-10,6.490674702605932e-29,1.7653131290461415e-19,1.4292689303838403e-43,5.483230050952415e-30,3.896246881155057e-36,5.156550120690936e-40
