Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52),CHX(32),SX(406),SX(420),C2HOX(418),C2H4O(376),CH2X(63),SX(57),CH4X(383),SX(56)
1.5660066554775513e-07,0.0027149456784039327,0.1557,0.0,0.00450083347748829,0.6423402721618113,0.1985291373358176,3.0776903273981834e-12,3.1319237671342596e-12,1.3669732778752106e-09,3.2586584946390163e-15,4.937132077665502e-09,3.64243168577738e-12,0.0001183950950944741,4.454844870451082e-13,7.214133563254377e-17,1.7380090743151228e-14,0.003369849212886754,4.499881606052701e-16,9.76516093427009e-07,2.7338984018886784e-27,1.6430204744920072e-23,2.986458290414411e-08,2.556201133031417e-14,3.500627280148137e-30,1.8136181567331073e-10,2.655319894344154e-10,3.290205343042015e-12,8.94990562394296e-12,6.33081972746099e-15,1.3371040803775564e-17,3.955414215888508e-12,7.7316401215094625e-22,2.0994600201636912e-11,3.3701144839635553e-15,8.006105827288012e-15,4.3054276986281545e-16,6.064381193550958e-16,6.503311262127119e-14,2.400417282266797e-11,2.9515069869298305e-16,3.807639427721786e-21,2.271351178907345e-10,1.8313379336436223e-14
1.5678299416897012e-07,0.0027149456784039327,0.1557,0.0,0.004500830983900566,0.6423402696891138,0.19852913472876027,3.097026126701658e-12,3.1693063414965355e-12,1.3714463105716124e-09,3.3133617415265334e-15,4.9722367210566724e-09,3.6861906721359676e-12,0.00011839501979757805,4.4870422204923725e-13,7.300343206087846e-17,1.7587779126995167e-14,0.0033698470550017037,4.532345479207743e-16,9.810981619262481e-07,2.7553310576190555e-27,1.670422186060159e-23,3.000281852169197e-08,2.574933480551797e-14,3.559083022755248e-30,1.8265473690683232e-10,2.672937659209332e-10,3.2941638077426843e-12,8.949895556316411e-12,6.34888872470713e-15,1.3596192602143591e-17,3.978233095794724e-12,7.776961688673621e-22,2.1145040744113083e-11,3.379802857682874e-15,7.991384308528072e-15,4.309555788202515e-16,6.06784628818407e-16,6.522042164813846e-14,2.4057505809748165e-11,2.946195641483902e-16,3.843215300542285e-21,2.2875315286593428e-10,1.8533036630789516e-14
1.569258729282947e-07,0.0027149456784039327,0.1557,0.0,0.004500829022306542,0.6423402677438741,0.19852913267783975,3.1122680420828784e-12,3.1989124802951894e-12,1.3749638417940008e-09,3.356866574085774e-15,4.9999250893367504e-09,3.720849961439863e-12,0.0001183949605690469,4.5124386281563303e-13,7.36861461346483e-17,1.7752252997223334e-14,0.0033698453576022592,4.557956356286387e-16,9.847025738896594e-07,2.7722526079123187e-27,1.6922109736118125e-23,3.011152942074967e-08,2.5897110974312308e-14,3.605568167657374e-30,1.836745310288228e-10,2.686830901648715e-10,3.297266503894976e-12,8.949887636853328e-12,6.363102402646846e-15,1.3775266733070105e-17,3.996208203594884e-12,7.813853801850747e-22,2.126367958054224e-11,3.387423915129035e-15,7.979901049256746e-15,4.3171318899318046e-16,6.078009515796452e-16,6.536670726959734e-14,2.4099405706365018e-11,2.9420246226134545e-16,3.871312902967173e-21,2.300294013141499e-10,1.87070098571068e-14
1.5706875168761927e-07,0.0027149456784039327,0.1557,0.0,0.00450082705407046,0.6423402657919773,0.1985291306199172,3.127589292041943e-12,3.2287954760968394e-12,1.3784922333071864e-09,3.4009395304704842e-15,5.02777193300054e-09,3.755836191754809e-12,0.0001183949011436564,4.537981335273382e-13,7.437520220225144e-17,1.7918255307715375e-14,0.0033698436545547047,4.583718575714033e-16,9.883191051374047e-07,2.7892858991012706e-27,1.7142811869708212e-23,3.0220579314864895e-08,2.60457565478831e-14,3.652656780700472e-30,1.8470017782219123e-10,2.7008014025183184e-10,3.300369827820735e-12,8.949879690830047e-12,6.377363859567472e-15,1.395669166111299e-17,4.014265875438511e-12,7.851317526833561e-22,2.1382980369894923e-11,3.3950704672510727e-15,7.968464633741701e-15,4.326976486628801e-16,6.091898993903322e-16,6.551294064784938e-14,2.414139948739048e-11,2.937897713081494e-16,3.899604416652137e-21,2.3131299211149373e-10,1.8882618737146797e-14
1.5721163044694384e-07,0.0027149456784039327,0.1557,0.0,0.004500825079173701,0.6423402638334041,0.19852912855497246,3.1429903183938875e-12,3.2589579005788427e-12,1.3820315216343883e-09,3.445587952927415e-15,5.0557781821801104e-09,3.791152435588669e-12,0.00011839484152088278,4.563671151428719e-13,7.507065776609281e-17,1.8085799934693018e-14,0.0033698419458439294,4.60963305011781e-16,9.919477890155795e-07,2.8064317071459356e-27,1.7366363940647807e-23,3.0329968938371115e-08,2.6195276506038746e-14,3.700356602911367e-30,1.8573171171316454e-10,2.714849604633197e-10,3.3034737816294495e-12,8.949871718173808e-12,6.391673226844767e-15,1.4140498078728966e-17,4.032406504540177e-12,7.8889871560472015e-22,2.1502946920968394e-11,3.4027425848998187e-15,7.957073267809784e-15,4.3366210472874795e-16,6.10546731320921e-16,6.565972502465602e-14,2.4183487524697003e-11,2.933772710749358e-16,3.928091067185794e-21,2.3260396852901126e-10,1.9059878697929997e-14
1.5735450920626842e-07,0.0027149456784039327,0.1557,0.0,0.00450082309759763,0.6423402618681356,0.1985291264829854,3.158471565487154e-12,3.289402348733955e-12,1.385581743398944e-09,3.4908192768184162e-15,5.083944772323225e-09,3.826801793757211e-12,0.00011839478170020084,4.589508889984153e-13,7.577257082747063e-17,1.8254900873858676e-14,0.003369840231454812,4.635700697463018e-16,9.955886589094756e-07,2.823690813466721e-27,1.7592802078080384e-23,3.043969902481433e-08,2.634567585296641e-14,3.748675472488749e-30,1.8676916732501002e-10,2.7289759532474413e-10,3.3065783674364024e-12,8.949863718811936e-12,6.406030636008122e-15,1.4326717074835486e-17,4.050630486014826e-12,7.926864108735455e-22,2.1623583065006576e-11,3.4104403390625885e-15,7.945726513920216e-15,4.346367083246399e-16,6.119190154833135e-16,6.58069937974428e-14,2.422567012328908e-11,2.929672081842323e-16,3.9567740865678654e-21,2.339023740852222e-10,1.9238805311398493e-14
1.57497387965593e-07,0.0027149456784039327,0.1557,0.0,0.004500821109323584,0.6423402598961525,0.19852912440393597,3.1740334802175955e-12,3.3201314390719965e-12,1.3891429353244241e-09,3.5366410317765487e-15,5.112272644220085e-09,3.862787395634983e-12,0.00011839472168108426,4.615495368108548e-13,7.64809998856751e-17,1.842557224130399e-14,0.003369838511372214,4.661922441081633e-16,9.992417482434402e-07,2.8410640049642424e-27,1.7822162855847263e-23,3.0549770306935264e-08,2.649695961796777e-14,3.797621326418186e-30,1.8781257947902843e-10,2.743180896065556e-10,3.309683587362679e-12,8.949855692671696e-12,6.420436218740066e-15,1.4515380139895483e-17,4.068938216854866e-12,7.964949563749702e-22,2.174489265582712e-11,3.4181638008168923e-15,7.934425094892817e-15,4.356146362814888e-16,6.132959850092749e-16,6.595475574646071e-14,2.426794761160636e-11,2.92558011371346e-16,3.985654713407905e-21,2.3520825254693033e-10,1.9419414295762207e-14
1.5764026672491757e-07,0.0027149456784039327,0.1557,0.0,0.004500819114332876,0.6423402579174351,0.19852912231780398,3.1896765120425572e-12,3.351147813823274e-12,1.3927151342347492e-09,3.58306084287813e-15,5.140762744030137e-09,3.899112399408503e-12,0.00011839466146300608,4.641631406792672e-13,7.719600394154228e-17,1.8597828274468006e-14,0.003369836785580985,4.688299209701063e-16,1.0029070904794353e-06,2.8585520740553604e-27,1.8054483295911078e-23,3.066018351665028e-08,2.664913285551004e-14,3.847202201101607e-30,1.8886198319555017e-10,2.7574648832538793e-10,3.3127894435351725e-12,8.949847639680264e-12,6.4348901068705934e-15,1.4706519171071402e-17,4.087330095918439e-12,8.00324466106441e-22,2.1866879569949804e-11,3.4259130413258333e-15,7.92316900544169e-15,4.365950130523291e-16,6.146762699178003e-16,6.610300745765808e-14,2.431032031352479e-11,2.9215136645013216e-16,4.0147341929404146e-21,2.3652164793018766e-10,1.960172151685811e-14
1.5778314548424215e-07,0.0027149456784039327,0.1557,0.0,0.004500817112606799,0.6423402559319644,0.19852912022456926,3.2054011129949338e-12,3.3824541391419014e-12,1.3962983770542976e-09,3.630086431815316e-15,5.1694160233088885e-09,3.935779992329022e-12,0.00011839460104543942,4.667917830844883e-13,7.791764250120103e-17,1.8771683333089668e-14,0.003369835054065962,4.714831937472952e-16,1.00658471911637e-06,2.8761558187103597e-27,1.8289800875600074e-23,3.077093938502825e-08,2.6802200645314747e-14,3.89742623372879e-30,1.8991741369492974e-10,2.771828367452008e-10,3.3158959380865907e-12,8.949839559764743e-12,6.4493924323745345e-15,1.490016647737616e-17,4.1058065239455275e-12,8.041750690121822e-22,2.1989547706726275e-11,3.4336881318385085e-15,7.911957616739154e-15,4.375789207733261e-16,6.160615693609386e-16,6.62517533099577e-14,2.4352788545353676e-11,2.917453313387875e-16,4.044013777050105e-21,2.378426045016387e-10,1.978574298950829e-14
1.5792602424356672e-07,0.0027149456784039327,0.1557,0.0,0.004500815104126615,0.6423402539397213,0.1985291181242115,3.2212077376972734e-12,3.4140531053098312e-12,1.3998927008080103e-09,3.6777256180748835e-15,5.198233439034755e-09,3.972793390966298e-12,0.000118394540427857,4.694355468897307e-13,7.864597557990915e-17,1.8947151900128243e-14,0.0033698333168119686,4.741521564001953e-16,1.0102746676900007e-06,2.8938760424903395e-27,1.8528153531426685e-23,3.0882038642266726e-08,2.6956168092435633e-14,3.9483016635496114e-30,1.9097890639854117e-10,2.786271803784212e-10,3.319003073155464e-12,8.949831452852153e-12,6.4639433273711566e-15,1.5096354784855443e-17,4.124367903580051e-12,8.080468807661309e-22,2.2112900988470304e-11,3.441489143689025e-15,7.900790663879794e-15,4.3856609638312196e-16,6.174514618789269e-16,6.640099805726818e-14,2.4395352623012614e-11,2.9134189849386507e-16,4.073494724294429e-21,2.3917116677993617e-10,1.997149487888353e-14
1.582117817622159e-07,0.0027149456784039327,0.1557,0.0,0.004500811066828888,0.6423402499348387,0.19852911390204608,3.25306888987568e-12,3.4781398432048674e-12,1.4071147397211712e-09,3.774876556724905e-15,5.256364535018175e-09,4.047870619812256e-12,0.00011839441859053263,4.747687720747804e-13,8.012296792525348e-17,1.930298811304084e-14,0.0033698298250262964,4.795375299189045e-16,1.0176916589733436e-06,2.9296691698519605e-27,1.9014118148924374e-23,3.1105270239627864e-08,2.7266822505991737e-14,4.0520401891535244e-30,1.9312022111507152e-10,2.815400365840162e-10,3.3252192734288312e-12,8.949815157743492e-12,6.4931913550366424e-15,1.5496487424595183e-17,4.161747137790101e-12,8.158546322736838e-22,2.2361678791711887e-11,3.457169217163589e-15,7.878589573880117e-15,4.4055045428570893e-16,6.202453371492265e-16,6.670099700453418e-14,2.4480769598943578e-11,2.905382051090529e-16,4.133065775920461e-21,2.418512877988632e-10,2.0348255328573806e-14
1.5849753928086508e-07,0.0027149456784039327,0.1557,0.0,0.00450080700228937,0.6423402459026323,0.19852910965114537,3.285263657892191e-12,3.5434300402043293e-12,1.4143815491891307e-09,3.874578216530333e-15,5.315163797292985e-09,4.124370414691054e-12,0.00011839429594680381,4.801634868357725e-13,8.162747143282577e-17,1.9665455277227656e-14,0.0033698263101022943,4.849868042263375e-16,1.0251583333420007e-06,2.9659379978880785e-27,1.9512690040877552e-23,3.132988413204318e-08,2.7581137446333226e-14,4.158485779121617e-30,1.9528621477464e-10,2.8448542605455623e-10,3.3314380615801666e-12,8.94979875376899e-12,6.5226352496683864e-15,1.590718744154177e-17,4.199471058048666e-12,8.2374872019826595e-22,2.2613244822406748e-11,3.4729538341057404e-15,7.856565738986475e-15,4.4254807636773977e-16,6.230578879244638e-16,6.700299852030267e-14,2.456657383538436e-11,2.8974247423598126e-16,4.193457550614952e-21,2.4456237222321363e-10,2.073213524709628e-14
1.5878329679951425e-07,0.0027149456784039327,0.1557,0.0,0.004500802910357371,0.6423402418429459,0.19852910537134666,3.3177957734109217e-12,3.609946108424036e-12,1.421693429042613e-09,3.976896798101546e-15,5.3746390796735015e-09,4.202319590101696e-12,0.0001183941724924352,4.856203679602262e-13,8.315998495697857e-17,2.0034673789426416e-14,0.0033698227719180943,4.905007509341498e-16,1.0326749603756903e-06,3.0026891602400678e-27,2.0024189803972223e-23,3.155588612745653e-08,2.789915467405588e-14,4.2677081471347345e-30,1.9747717808744885e-10,2.874637219515393e-10,3.3376594549278996e-12,8.949782240342181e-12,6.552276073290149e-15,1.63287322040423e-17,4.237542954731647e-12,8.317301339906486e-22,2.28676312991044e-11,3.4888435681908365e-15,7.83471662917796e-15,4.445590073171685e-16,6.258891756210528e-16,6.730700611290464e-14,2.465276794085236e-11,2.889498137118194e-16,4.254680359407132e-21,2.473047853999418e-10,2.112326951091143e-14
1.5906905431816343e-07,0.0027149456784039327,0.1557,0.0,0.004500798790881845,0.6423402377556232,0.19852910106248656,3.3506690109096032e-12,3.677710866239746e-12,1.4290506807314461e-09,4.0819001854242276e-15,5.4347983253513964e-09,4.2817454548240654e-12,0.0001183940482231855,4.91140098446494e-13,8.472101587861174e-17,2.0410766110263452e-14,0.003369819210351632,4.960801506602051e-16,1.040241810207211e-06,3.039929383682437e-27,2.054894591884947e-23,3.178328201771868e-08,2.8220916362691323e-14,4.379778760971395e-30,1.9969340507689743e-10,2.9047530152264984e-10,3.3438834708841876e-12,8.949765616875456e-12,6.582114890092351e-15,1.6761406276160864e-17,4.275966149323529e-12,8.397998915337023e-22,2.312487082044508e-11,3.5048389943851896e-15,7.813040742168352e-15,4.465833227058866e-16,6.287393031321138e-16,6.761303580994534e-14,2.4739354512546245e-11,2.881676420830444e-16,4.31674462227719e-21,2.500788968265421e-10,2.1521795537805242e-14
1.596405693554618e-07,0.0027149456784039327,0.1557,0.0,0.004500790468694309,0.642340229497441,0.19852909235692717,3.417454166648696e-12,3.817079797474006e-12,1.4439025135288348e-09,4.300241581803314e-15,5.557200931555638e-09,4.445139011148926e-12,0.00011839379722304446,5.023708707186786e-13,8.793070284666154e-17,2.1184072528625897e-14,0.0033698120165827675,5.074384772449562e-16,1.0555272614837678e-06,3.1159043941681277e-27,2.163958165103556e-23,3.224227856523215e-08,2.8875843896387667e-14,4.612759625266953e-30,2.042028429420566e-10,2.965998413327801e-10,3.3563394407408358e-12,8.949732037466394e-12,6.6423907705302046e-15,1.7661317697344177e-17,4.353879875484156e-12,8.56208543888282e-22,2.3648041318115595e-11,3.5371492292724226e-15,7.770202606720515e-15,4.506725513916211e-16,6.344967152672729e-16,6.823122122494562e-14,2.4913715566527927e-11,2.8661574577729846e-16,4.443439739225116e-21,2.5572371341797973e-10,2.23415855423784e-14
1.601477613772666e-07,0.0027149456784039327,0.1557,0.0,0.004500782989395443,0.6423402220745784,0.19852908453219809,3.477903399495089e-12,3.945178102218192e-12,1.4572377825022886e-09,4.50370345679238e-15,5.668198293344076e-09,4.5953676366427936e-12,0.00011839357170095543,5.12555004800567e-13,9.087982598344846e-17,2.1894614448976588e-14,0.0033698055529287328,5.177455466618026e-16,1.069263268188485e-06,3.1850347421969336e-27,2.2655259962025337e-23,3.265434187244513e-08,2.9470026166395417e-14,4.829797416942852e-30,2.0829233421068e-10,3.021503560737705e-10,3.3674024713770985e-12,8.949701862942948e-12,6.6965564615079786e-15,1.8500167643949193e-17,4.424234588679845e-12,8.710765439400181e-22,2.412221487804539e-11,3.566182735994451e-15,7.732755292868664e-15,4.543475379624887e-16,6.396709003785525e-16,6.878676847453523e-14,2.50697931761297e-11,2.852598466295242e-16,4.558798752442309e-21,2.608431111667414e-10,2.309527119930575e-14
1.606549533990714e-07,0.0027149456784039327,0.1557,0.0,0.004500775421039695,0.6423402145622814,0.19852907661344288,3.5394859713343313e-12,4.07757196170435e-12,1.470720591622763e-09,4.7167227193749e-15,5.78147383879502e-09,4.7506816764054565e-12,0.0001183933435476935,5.229476819770279e-13,9.392680754701377e-17,2.262874692520213e-14,0.0033697990137701857,5.282709598737551e-16,1.0831615773042779e-06,3.25581118332146e-27,2.3718006503007278e-23,3.307088268074364e-08,3.007665735087433e-14,5.0569646073120606e-30,2.1246598509053313e-10,3.078115820337768e-10,3.3784740300325e-12,8.949671332876947e-12,6.751361984826366e-15,1.9378694161867296e-17,4.495747348835302e-12,8.862385834932394e-22,2.46058838578927e-11,3.595557905693994e-15,7.69583364873742e-15,4.580659392116993e-16,6.44906193550313e-16,6.934887703631764e-14,2.5227147021872527e-11,2.839304935546025e-16,4.676970189957927e-21,2.660681122010546e-10,2.3874426720616995e-14
1.6116214542087619e-07,0.0027149456784039327,0.1557,0.0,0.004500767762771119,0.6423402069596602,0.19852906859973385,3.6022245215512047e-12,4.214403852169071e-12,1.4843526826002533e-09,4.939742327294256e-15,5.8970751726146686e-09,4.9112519689000515e-12,0.00011839311273934819,5.335529384750079e-13,9.707479479723279e-17,2.338722981250512e-14,0.0033697923984189193,5.390194040900722e-16,1.097223716642421e-06,3.328274699037376e-27,2.4829953425210864e-23,3.349193272598767e-08,3.0695987794685413e-14,5.294726765994102e-30,2.1672555788305614e-10,3.135857740508571e-10,3.389554217318326e-12,8.949640443947548e-12,6.806813358865331e-15,2.029876016954281e-17,4.568437833297926e-12,9.017007182885008e-22,2.509924417604366e-11,3.625277994439564e-15,7.659428770648809e-15,4.6182819281267e-16,6.502032318581831e-16,6.991759607363192e-14,2.538579222060822e-11,2.8260511365555014e-16,4.798016157051763e-21,2.7140093066933353e-10,2.4679914065608563e-14
1.6166933744268099e-07,0.0027149456784039327,0.1557,0.0,0.004500760013730774,0.6423401992658215,0.19852906049013963,3.666142150554901e-12,4.355820828511085e-12,1.4981358134315413e-09,5.173225295302551e-15,6.01505085379001e-09,5.077254941568116e-12,0.00011839287925196392,5.443748740297389e-13,1.0032702966453965e-16,2.4170845897341298e-14,0.0033697857061853733,5.499956632614198e-16,1.1114512184631349e-06,3.4024672929231536e-27,2.5993325880265366e-23,3.3917523526667434e-08,3.1328272121050465e-14,5.5435703035139354e-30,2.2107285026715868e-10,3.19475230341393e-10,3.4006431347889993e-12,8.949609192824964e-12,6.862916619395333e-15,2.126231487251316e-17,4.642326047904426e-12,9.17469138486049e-22,2.560249585688879e-11,3.655346269057739e-15,7.623535483091605e-15,4.656346587813249e-16,6.555625236258299e-16,7.049297776382518e-14,2.5545743981505208e-11,2.813044127293741e-16,4.921999892639608e-21,2.7684382499665134e-10,2.551262413256064e-14
1.6217652946448579e-07,0.0027149456784039327,0.1557,0.0,0.00450075217305686,0.6423401914798679,0.1985290522837248,3.731262428618892e-12,4.501974661736902e-12,1.5120717584444762e-09,5.4176555682382635e-15,6.135450411804901e-09,5.248872783172054e-12,0.00011839264306154465,5.554176522739756e-13,1.036868512312465e-16,2.4980401502680327e-14,0.003369778936378769,5.612046198794489e-16,1.1258456192067943e-06,3.478432014877706e-27,2.721044582353466e-23,3.4347686369651184e-08,3.197376927169255e-14,5.804003363492233e-30,2.2550969590097457e-10,3.2548229317542696e-10,3.411740884944719e-12,8.949577576171118e-12,6.919677818514801e-15,2.227139766230822e-17,4.717432331581991e-12,9.335501286900367e-22,2.6115843112754e-11,3.685766006601327e-15,7.588145463891172e-15,4.694857138525179e-16,6.609845694358766e-16,7.107510328922359e-14,2.5707017656788768e-11,2.800232051594369e-16,5.0489857810699826e-21,2.823990986253938e-10,2.637347770358775e-14
