Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CHOX(64),CH2O2X(54),CH3OX(48),SX(57),OCO(174),SX(231),CH3X(25),CH4(24),CH4X(249)
0.0009999999999999998,0.000897708597878115,0.0,0.0,0.00014649350431470215,0.7986256773170267,0.10000106988721366,0.09999877382794378,1.2248763442284144e-06,4.77507561631438e-11,1.2557124592907594e-09,7.493144434936868e-15,2.2621311332308193e-20,0.0018440816999281298,9.733364739626761e-16,6.440246365541239e-17,1.4120414336305741e-11,1.1802674149451961e-07,2.5877635520038516e-11,3.689313310196805e-08,2.4387055983475176e-19,8.90076594975367e-22,2.2632497974657484e-12,2.2679988729334326e-23,2.375128543472716e-25,5.290012905134753e-19,0.0004510371864980338,2.587766863989186e-11,7.477772491331664e-12,1.4124421364005324e-16,2.803501338545676e-16,2.744967417615217e-30,2.324575994662403e-16,5.630773876544497e-19,7.638904594140214e-28,1.4147756050468563e-21,3.1836126059332713e-24
0.0010966380676751008,0.000897708597878115,0.0,0.0,0.00014649351642880096,0.7986255588476694,0.10000118824715,0.09999865534169394,1.3432399436118575e-06,5.236447237312758e-11,1.3769983856115688e-09,9.03988800170535e-15,2.720836402231498e-20,0.0018440817156468428,9.733343968938673e-16,6.440232144591221e-17,1.5484915057652167e-11,1.1802689094946536e-07,2.5877606998981825e-11,3.689317708265534e-08,2.4388404450488443e-19,8.900759524095449e-22,2.482038403334204e-12,2.4876753311458458e-23,2.604538351845198e-25,6.381984943438737e-19,0.00045103715688844174,2.5877701408280572e-11,7.477781406165232e-12,1.5488662936271774e-16,3.0851286270848774e-16,3.301580434798979e-30,2.7954702424743475e-16,6.771451400316074e-19,9.215737830338559e-28,1.8742614424776936e-21,4.217595723984722e-24
0.001645261734179015,0.000897708597878115,0.0,0.0,0.00014649358519914642,0.798624886311285,0.10000186016255043,0.09999798270941666,2.015176139842474e-06,7.855438619870442e-11,2.0653330512385777e-09,2.057200055459222e-14,6.12882404878178e-20,0.0018440818048801552,9.733226057101633e-16,6.440151414575693e-17,2.3231029027335233e-11,1.1802773938803317e-07,2.5877445088265762e-11,3.6893426755845246e-08,2.439605737571118e-19,8.900723040052895e-22,3.723999901836239e-12,3.736484162706742e-23,3.9065172797244964e-25,1.4523445822218913e-18,0.00045103698879828304,2.5877887430661124e-11,7.477832011792066e-12,2.3231154696842183e-16,4.682895067434406e-16,7.436983366925917e-30,6.290834509993942e-16,1.5238564047508174e-18,2.097220100970979e-27,6.429998483225731e-21,1.4469483361610496e-23
0.002193885400682929,0.000897708597878115,0.0,0.0,0.00014649365396512758,0.7986242138184766,0.10000253203473128,0.09999731012072817,2.6870691169630606e-06,1.0473987971826581e-10,2.753298379517052e-09,3.678155562413455e-14,1.0906058110464945e-19,0.0018440818941077837,9.7331081543958e-16,6.440070690842236e-17,3.09766520369807e-11,1.1802858777281918e-07,2.5877283187894933e-11,3.6893676413000535e-08,2.440370613201965e-19,8.9006865475827e-22,4.96575294939534e-12,4.988156676226115e-23,5.207811579570051e-25,2.5967105595660177e-18,0.00045103682071894103,2.5878073441249864e-11,7.477882614274296e-12,3.096949936574737e-16,6.280294130313973e-16,1.3233894495128996e-29,1.118342117878835e-15,2.7090374699194196e-18,3.749712562954311e-27,1.5369192566936667e-20,3.4585731970064124e-23
0.0027425090671868435,0.000897708597878115,0.0,0.0,0.00014649372272674486,0.7986235413692413,0.10000320386369538,0.09999663757562548,3.3589188778009822e-06,1.309209536961184e-10,3.440894565807247e-09,5.766775003824049e-14,1.7055688055284504e-19,0.0018440819833297284,9.732990260820352e-16,6.439989973390272e-17,3.872178411778855e-11,1.1802943610382682e-07,2.587712129786866e-11,3.689392605412228e-08,2.4411350721618546e-19,8.900650046691078e-22,6.207297581849755e-12,6.242692388861916e-23,6.508421611942822e-25,4.071240188679194e-18,0.00045103665265041525,2.5878259440047567e-11,7.477933213413351e-12,3.870369913388675e-16,7.877463514223484e-16,2.0696137864603418e-29,1.7472332840507662e-15,4.232471420018866e-18,5.87897053570892e-27,3.016989999612398e-20,6.789255020070213e-23
0.003839756400194672,0.000897708597878115,0.0,0.0,0.00014649386023688876,0.7986221966014773,0.10000454739198461,0.09999529261616531,4.702488761936964e-06,1.8326984608266657e-10,4.814980293155685e-09,1.134669023506707e-13,3.3484730236052254e-19,0.0018440821617565699,9.732754501057243e-16,6.439828557328504e-17,5.421057561767869e-11,1.1803113260452073e-07,2.5876797548846952e-11,3.6894425288269246e-08,2.4426627409498216e-19,8.90057701966837e-22,8.689761744738883e-12,8.760351516468624e-23,9.107590315208035e-25,8.010569555544442e-18,0.00045103631654580843,2.5878631402272818e-11,7.47803440194882e-12,5.415967272352698e-16,1.1071091766265285e-15,4.0631913622746263e-29,3.423554488600269e-15,8.29323112857645e-18,1.1567466406176755e-26,8.326639136935225e-20,1.873789610447466e-22
0.0049370037332025,0.000897708597878115,0.0,0.0,0.00014649399772958052,0.7986208520079686,0.10000589074744079,0.09999394783101198,6.045885814865493e-06,2.356010694698939e-10,6.187591794121023e-09,1.8796314758652824e-13,5.544113700679123e-19,0.0018440823401606817,9.732518777805618e-16,6.439667166385749e-17,6.969740377656699e-11,1.1803282889014226e-07,2.5876473841195047e-11,3.689492445829449e-08,2.444188745696452e-19,8.900503959034382e-22,1.1171392677074451e-11,1.128945775496826e-22,1.1704026270237276e-24,1.326989093061964e-17,0.0004510359804844569,2.587900331734291e-11,7.478135577486723e-12,6.959909297005694e-16,1.4263753240398267e-15,6.727489182102362e-29,5.657330113064704e-15,1.3704402559026704e-17,1.916207441032558e-26,1.7753904630253909e-19,3.99527535417309e-22
0.006034251066210328,0.000897708597878115,0.0,0.0,0.0001464941352048223,0.7986195075886914,0.10000723393008647,0.09999260322014131,7.3891100591985855e-06,2.879146299673396e-10,7.55873062792186e-09,2.8115017691686684e-13,8.295008739905223e-19,0.0018440825185420666,9.73228309105877e-16,6.439505800557373e-17,8.518226884398312e-11,1.1803452496071883e-07,2.5876150174907333e-11,3.68954235642064e-08,2.445713088161355e-19,8.900430864838673e-22,1.3652190665334057e-11,1.383000731440144e-22,1.4297732354763368e-24,1.9848762635096617e-17,0.0004510356444663543,2.587937518526381e-11,7.47823674003073e-12,8.502197735964425e-16,1.745543197697896e-15,1.0065564478876685e-28,8.447843977630574e-15,2.0464254602060348e-17,2.8662161348890825e-26,3.2480357810255363e-19,7.30928505248696e-22
0.007131498399218157,0.000897708597878115,0.0,0.0,0.00014649427266261655,0.7986181633436213,0.10000857693994426,0.09999125878352916,8.732161517545077e-06,3.402105336824068e-10,8.928398352094237e-09,3.9302168156916417e-13,1.1603675276278517e-18,0.0018440826969007282,9.732047440810017e-16,6.439344459838743e-17,1.0066517106942335e-10,1.1803622081627783e-07,2.5875826549978243e-11,3.6895922606013325e-08,2.447235770102247e-19,8.900357737130757e-22,1.6132155995895812e-11,1.6381996404765738e-22,1.6888711443416788e-24,2.774674299152996e-17,0.00045103530849149507,2.587974700604155e-11,7.478337889581356e-12,1.004283433596091e-15,2.0646133704641555e-15,1.4080473564394013e-28,1.1794380704778544e-14,2.8571058084414156e-17,4.006709402136559e-26,5.36871684368967e-19,1.2081631652680117e-21
0.008228745732225986,0.000897708597878115,0.0,0.0,0.0001464944101029656,0.7986168192727343,0.10000991977703681,0.09998991452115133,1.0075040212510636e-05,3.9248878672034364e-10,1.0296596522503065e-08,5.235713554191653e-13,1.547262968124277e-18,0.0018440828752366693,9.731811827052665e-16,6.43918314422522e-17,1.1614611070235116e-10,1.1803791645684674e-07,2.587550296640217e-11,3.689642158372364e-08,2.448756793274961e-19,8.900284575960084e-22,1.861128895503755e-11,1.894542123763694e-22,1.9476966407746666e-24,3.6963390506823226e-17,0.00045103497255987335,2.5880118779682162e-11,7.478439026140387e-12,1.1581820841855365e-15,2.3835859776357828e-15,1.8775271834901454e-28,1.5696225713821323e-14,3.8023085755645595e-17,5.337623949023608e-26,8.255510712991683e-19,1.857803927650132e-21
0.009999999999999998,0.000897708597878115,0.0,0.0,0.00014649463193209524,0.7986146499459019,0.10001208711517885,0.0999877448853089,1.2242445516078982e-05,4.768428124504225e-10,1.2502141888683913e-08,7.73710101603441e-13,2.2906811249770166e-18,0.001844083163071227,9.731431559639897e-16,6.438922790111657e-17,1.411323980554018e-10,1.1804065322623368e-07,2.5874980702145903e-11,3.689722693361582e-08,2.4512086408232345e-19,8.900166403539525e-22,2.2611525124775256e-11,2.310760354258278e-22,2.3649369870019897e-24,5.462291357707787e-17,0.00045103443036650367,2.588071882354589e-11,7.47860226051987e-12,1.4062684348375177e-15,2.8982883100393412e-15,2.7796326041363393e-28,2.3164785153222308e-14,5.611534960829393e-17,7.887721829580918e-26,1.483218619513539e-18,3.3378149459746276e-21
0.010423240398241641,0.000897708597878115,0.0,0.0,0.00014649468493133723,0.7986141316534132,0.10001260493301653,0.0999872265190021,1.2760279402706825e-05,4.969923651756375e-10,1.3028590417672648e-08,8.406799970617239e-13,2.4901464006493846e-18,0.001844083231840402,9.731340708985421e-16,6.438860588294979e-17,1.471021031883681e-10,1.1804130709312397e-07,2.5874855923286752e-11,3.689741934688788e-08,2.451793870330391e-19,8.900138153428028e-22,2.3567058903698413e-11,2.410656298360195e-22,2.4645315435219195e-24,5.935092179429799e-17,0.00045103430082631823,2.588086218557598e-11,7.47864126029048e-12,1.4654850542025221e-15,3.021238543770321e-15,3.0216753231157603e-28,2.516298598217377e-14,6.095591365500313e-17,8.570463813799746e-26,1.6799558191119916e-18,3.780551839814487e-21
0.012617735064257299,0.000897708597878115,0.0,0.0,0.00014649495968995586,0.7986114447305345,0.1000152893982064,0.09998453921350041,1.5444827810570095e-05,6.014254141323978e-10,1.5754724727420403e-08,1.2324256973721152e-12,3.660162761901731e-18,0.0018440835883532893,9.730869736803548e-16,6.438538132729597e-17,1.7805024829708746e-10,1.180446968697696e-07,2.5874209045516373e-11,3.6898416853766e-08,2.4548243333372287e-19,8.89999159763704e-22,2.8519502799545635e-11,2.931340227117837e-22,2.980280234885743e-24,8.700782764369924e-17,0.0004510336292656412,2.5881605402993332e-11,7.478843442494584e-12,1.772130075847233e-15,3.658501082032465e-15,4.44144337724564e-28,3.684242383851652e-14,8.924895818340567e-17,1.2564229819137318e-25,2.9824007111971046e-18,6.7115762888912434e-21
0.014812229730272956,0.000897708597878115,0.0,0.0,0.00014649523437884013,0.7986087585039056,0.10001797317278716,0.09998185260445318,1.8128685616833394e-05,7.057879823555135e-10,1.847501183941295e-08,1.6987580866753646e-12,5.0593224358033295e-18,0.0018440839447753554,9.73039891045359e-16,6.438215777492057e-17,2.0899054802304295e-10,1.1804808578700298e-07,2.5873562333046355e-11,3.6899414104424873e-08,2.457848196275423e-19,8.899844908980807e-22,3.346862292921199e-11,3.4565908839754985e-22,3.494945001180204e-24,1.1993058161613453e-16,0.0004510329578777954,2.5882348431982283e-11,7.479045572766236e-12,2.0781185383711354e-15,4.2953739051228204e-15,6.13927240995519e-28,5.072885088972584e-14,1.2288846950976413e-16,1.7318416398556976e-25,4.827205585635847e-18,1.0863141020861835e-20
0.017006724396288614,0.000897708597878115,0.0,0.0,0.0001464955089980085,0.7986060729733329,0.10002065625693947,0.09997916669166729,2.081185300218021e-05,8.100801185759865e-10,2.118946411533334e-08,2.239626829872582e-12,6.689634613464897e-18,0.0018440843011066246,9.729928229882098e-16,6.437893522545337e-17,2.3992300436024764e-10,1.1805147384504308e-07,2.587291578583202e-11,3.690041109893135e-08,2.4608654730956595e-19,8.899698087852145e-22,3.841442157775198e-11,3.9864052449096127e-22,4.008528123928423e-24,1.5811565967204628e-16,0.0004510322866627329,2.5883091272590853e-11,7.479247651118988e-12,2.3834518281154355e-15,4.93185727577531e-15,8.117602055399619e-28,6.6816591131572e-14,1.6186072769606864e-16,2.283251832693055e-25,7.308627946641955e-18,1.644737109378779e-20
0.02139571372831993,0.000897708597878115,0.0,0.0,0.00014649605802727217,0.7986007039995862,0.1000260203546813,0.09997379695410796,2.6176117232611217e-05,1.0184532897638413e-09,2.66009134762012e-08,3.5447722100093936e-12,1.0651747285169216e-17,0.0018440850134968684,9.728987305860948e-16,6.437249313376421e-17,3.017643948418936e-10,1.1805824738442e-07,2.5871623186991894e-11,3.690240431975442e-08,2.466880324039219e-19,8.89940404974461e-22,4.8296063563797813e-11,5.059712993075462e-22,5.032458541002943e-24,2.50258703843122e-16,0.0004510309447507698,2.588457638885904e-11,7.479651652121984e-12,2.9921584201271636e-15,6.203656715822815e-15,1.2925514577067239e-27,1.0557336890796479e-13,2.5574875386357304e-16,3.6138449032557727e-25,1.455804377518053e-17,3.276163471285236e-20
0.025784703060351244,0.000897708597878115,0.0,0.0,0.00014649660677789548,0.7985953378077524,0.10003138169287634,0.09996842999927956,3.1537621946341e-05,1.2265453168662574e-09,3.1989171184996933e-08,5.14745984777621e-12,1.5562550434123598e-17,0.0018440857255242144,9.728046964313125e-16,6.43660550492712e-17,3.635744356838197e-10,1.180650174896521e-07,2.5870331248639006e-11,3.690439651676964e-08,2.472868997189591e-19,8.899109486440013e-22,5.816444700657085e-11,6.151239320136255e-22,6.052089642692568e-24,3.6340881577708207e-16,0.0004510296035293732,2.5886060752181973e-11,7.480055445611893e-12,3.59826088453927e-15,7.473901538491717e-15,1.8884669397218757e-27,1.5306759633954437e-13,3.7080387367207353e-16,5.24779869550551e-25,2.5483460986605e-17,5.734859248317516e-20
0.03017369239238256,0.000897708597878115,0.0,0.0,0.00014649715525002694,0.7985899743962906,0.10003674027296836,0.09996306582564052,3.689636858705412e-05,1.434356588510941e-09,3.735433520271433e-08,7.047288306266751e-12,2.1438074600091095e-17,0.0018440864371888563,9.727107204812078e-16,6.435962096901992e-17,4.2535314281953255e-10,1.180717841624905e-07,2.5869039970416656e-11,3.6906387690511166e-08,2.478831603102311e-19,8.898814401050383e-22,6.801959012969578e-11,7.260960107212047e-22,7.06743950924923e-24,4.975378894782366e-16,0.00045102826299816515,2.588754436294358e-11,7.480459031696986e-12,4.201770207640527e-15,8.742593886285837e-15,2.601453205120327e-27,2.0925430996715356e-13,5.069174003533213e-16,7.18471025747213e-25,4.0836693736099056e-17,9.190024767356221e-20
0.034562681724413874,0.000897708597878115,0.0,0.0,0.00014649770344381483,0.7985846137636611,0.10004209609640019,0.09995770443165039,4.225235859764198e-05,1.6418874927834834e-09,4.26965030779495e-08,9.243856701200331e-12,2.829433121776702e-17,0.0018440871484909865,9.726168026931652e-16,6.435319089005875e-17,4.871005321742672e-10,1.1807854740468502e-07,2.586774935196842e-11,3.6908377841512813e-08,2.484768251868528e-19,8.898518796674184e-22,7.786151113155834e-11,8.388851267995791e-22,8.078526144884945e-24,6.526178573030625e-16,0.00045102692315676743,2.5889027221527525e-11,7.480862410485456e-12,4.802697329528595e-15,1.0009735894513425e-14,3.433454516885834e-27,2.7408874293866333e-13,6.639811215500161e-16,9.424177182868518e-25,6.136855839818802e-17,1.3810638333228347e-19
0.03895167105644519,0.000897708597878115,0.0,0.0,0.00014649825135940747,0.7985792559083253,0.10004744916461394,0.09995234581576999,4.760559342020336e-05,1.8491384172282155e-09,4.8015771948740906e-08,1.1736764700047134e-11,3.6147312642340166e-17,0.0018440878594307986,9.725229430246116e-16,6.434676480943904e-17,5.488166196649684e-10,1.180853072179848e-07,2.5866459392938138e-11,3.691036697030818e-08,2.4906790531170803e-19,8.898222676396421e-22,8.769022818534084e-11,9.534888748702415e-22,9.08536747811111e-24,8.286206898998821e-16,0.000451025584004803,2.5890509328317298e-11,7.481265582085457e-12,5.401053144315616e-15,1.127532969656003e-14,4.386412850473217e-27,3.4752632412397593e-13,8.418872971830956e-16,1.1965797610236585e-24,8.782887511017895e-17,1.976545656862695e-19
0.043340660388476504,0.000897708597878115,0.0,0.0,0.00014649879899695297,0.7985739008287459,0.10005279947905096,0.09994698997646127,5.2956074496045216e-05,2.0561097488490693e-09,5.33122385443754e-08,1.4525612521148919e-11,4.501299217556369e-17,0.0018440885700084855,9.724291414330136e-16,6.434034272421484e-17,6.105014212003272e-10,1.180920636041379e-07,2.5865170092969922e-11,3.6912355077430475e-08,2.496564116016521e-19,8.897926043288688e-22,9.750575943906666e-11,1.0699048528017853e-21,1.0087981362071304e-23,1.0255183961483165e-15,0.0004510242455418939,2.5891990683696186e-11,7.481668546605071e-12,5.996848500330571e-15,1.2539377423073564e-14,5.462267896893553e-27,4.29522677246425e-13,1.040528657358664e-15,1.4809170222092163e-24,1.209664693355807e-16,2.7223014758584077e-19
0.052118639052539134,0.000897708597878115,0.0,0.0,0.0001464998934384948,0.7985631989907135,0.10006349185235601,0.09993628662141296,6.364878116884151e-05,2.4692151789372126e-09,6.38371497933496e-08,2.098953125355559e-11,6.584624363095173e-17,0.001844089990078255,9.722417123107567e-16,6.432751052818387e-17,7.337772299984174e-10,1.181055661019921e-07,2.5862593468797535e-11,3.69163282287876e-08,2.5082574611518426e-19,8.89733125080297e-22,1.170973370128277e-10,1.3081639059327797e-21,1.2080597819733425e-23,1.4818866559809672e-15,0.0004510215706817353,2.5894951141753385e-11,7.482473854835188e-12,7.180801001537522e-15,1.50628431572422e-14,7.990415484528888e-27,6.190151637546473e-13,1.4995901913471154e-15,2.139956944505543e-24,2.1026382640567395e-16,4.731938711873886e-19
0.060896617716601764,0.000897708597878115,0.0,0.0,0.0001465009867696231,0.7985525082372895,0.10007417322783005,0.0999255943542253,7.433049013066814e-05,2.881206868300351e-09,7.427200254883436e-08,2.8632425633692876e-11,9.092149176394062e-17,0.0018440914087018354,9.720545149869428e-16,6.431469427845554e-17,8.569280856728099e-10,1.1811905491221364e-07,2.5860019476609546e-11,3.692029729984443e-08,2.5198491514898834e-19,8.896734443523652e-22,1.366363885351286e-10,1.5536431339168659e-21,1.4056516847591103e-23,2.0214994704793386e-15,0.0004510188985732785,2.5897908598761236e-11,7.483278336039316e-12,8.354640711350846e-15,1.7580150083510842e-14,1.1033369217298583e-26,8.422150581916922e-13,2.040316893080847e-15,2.9192175163371944e-24,3.352313910454999e-16,7.54436221843285e-19
