Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CH3OX(48),CHOX(64),SX(57),CH2O2X(54),CH3X(25),CH4(24),CH4X(275)
2.497352951047675e-05,0.00299236199292705,0.0,0.0,0.0009244704013616919,0.795966926276173,0.09999979091766076,0.0999998773626239,1.66007737039717e-07,2.3733700111483058e-08,2.0038496395169377e-12,4.2306059571769225e-10,1.687359688309154e-15,0.006363430214244432,1.5776116867097806e-14,2.1947075190924357e-16,3.623090677035642e-12,2.234450605501438e-07,4.8991871520087036e-11,3.817765263527704e-08,3.9787828795152056e-19,3.521888815005512e-22,2.3447612807836953e-09,2.331583757396838e-17,4.350844684883038e-28,5.929066985127454e-14,0.0008510596419075838,4.899090821640438e-11,6.269530168758981e-11,7.74064649009516e-12,3.876351065821247e-25,4.267184933326289e-19,9.807154204192953e-22,4.320133502881852e-08,2.2366033905857276e-10
2.503783229438735e-05,0.00299236199292705,0.0,0.0,0.0009244704015479498,0.7959669255271186,0.09999979102654089,0.09999987707856137,1.664366964090274e-07,2.3760720854409245e-08,2.009011190255829e-12,4.2460897248524803e-10,1.69297629219459e-15,0.006363430212338924,1.5782982823879693e-14,2.1947283302021497e-16,3.6324526489430686e-12,2.2344506083720973e-07,4.899187149291851e-11,3.8177652834292276e-08,3.97878287119665e-19,3.521888880752401e-22,2.3464053483185363e-09,2.3332185873649678e-17,4.362051337723061e-28,5.949989761627433e-14,0.0008510596412782271,4.899090827893317e-11,6.274731803722366e-11,7.740656296576916e-12,3.8892540210473583e-25,4.278176425459017e-19,9.841194806339766e-22,4.334560392233543e-08,2.2430278714432655e-10
2.5102135078297954e-05,0.00299236199292705,0.0,0.0,0.0009244704017348578,0.7959669247779565,0.09999979113532578,0.09999987679459615,1.668656598239657e-07,2.3787643026187307e-08,2.014172750987444e-12,4.261586292380167e-10,1.6985968256822399e-15,0.0063634302104381485,1.5789823733440194e-14,2.1947490653153854e-16,3.641814707210445e-12,2.234450611224254e-07,4.8991871465232495e-11,3.817765303268359e-08,3.9787828630104987e-19,3.5218889466298023e-22,2.3480434183305626e-09,2.33484745350098e-17,4.3732580118590425e-28,5.97092881432512e-14,0.0008510596406493511,4.899090834278891e-11,6.279914446964944e-11,7.740665856448295e-12,3.9021660020626556e-25,4.2891679359856243e-19,9.87526138302534e-22,4.348997387285875e-08,2.2494556435187284e-10
2.5166437862208557e-05,0.00299236199292705,0.0,0.0,0.0009244704019224074,0.7959669240286876,0.09999979124401574,0.09999987651072792,1.6729462726970515e-07,2.3814466986604254e-08,2.0193343216750123e-12,4.277095612996702e-10,1.7042212744287918e-15,0.006363430208542085,1.579663968787162e-14,2.1947697248338767e-16,3.651176855441072e-12,2.2344506140943604e-07,4.89918714374901e-11,3.8177653230452953e-08,3.9787828546821373e-19,3.521889012382911e-22,2.3496755127109916e-09,2.3364703775916838e-17,4.384464707118363e-28,5.991884083779191e-14,0.0008510596400209547,4.8990908405262095e-11,6.285078168291283e-11,7.740675175938787e-12,3.9150869792371066e-25,4.300159470680418e-19,9.909353842448118e-22,4.3634444511528175e-08,2.255886694799162e-10
2.523074064611916e-05,0.00299236199292705,0.0,0.0,0.0009244704021106026,0.795966923279312,0.09999979135261121,0.09999987622695632,1.677235987314976e-07,2.3841193093733143e-08,2.024495902281939e-12,4.292617640163105e-10,1.7098496241592646e-15,0.006363430206650719,1.580343077746994e-14,2.1947903089049934e-16,3.6605390892695824e-12,2.2344506169448653e-07,4.8991871409218377e-11,3.817765342760295e-08,3.978782846494503e-19,3.52188907827422e-22,2.3513016532467278e-09,2.3380873812824032e-17,4.395671423520423e-28,6.012855510824581e-14,0.0008510596393930344,4.899090846914431e-11,6.290223037155883e-11,7.740684261073383e-12,3.9280169163557166e-25,4.3111510234359105e-19,9.943472087008199e-22,4.37790154712407e-08,2.262321013328804e-10
2.5295043430029762e-05,0.00299236199292705,0.0,0.0,0.0009244704022994374,0.7959669225298303,0.09999979146111242,0.099999875943281,1.6815257419463494e-07,2.3867821704523897e-08,2.0296574927717442e-12,4.3081523274873303e-10,1.7154818606434508e-15,0.006363430204764032,1.5810197093317288e-14,2.1948108178743353e-16,3.66990141061294e-12,2.2344506197965505e-07,4.899187138068067e-11,3.817765362413567e-08,3.97878283829102e-19,3.521889144158441e-22,2.3529218616563487e-09,2.3396984861802825e-17,4.406878160933798e-28,6.033843036488908e-14,0.0008510596387655897,4.899090853289073e-11,6.29534912278431e-11,7.740693117747155e-12,3.940955782620912e-25,4.322142597511158e-19,9.977616024327595e-22,4.39236863860447e-08,2.2687585871894134e-10
2.5359346213940365e-05,0.00299236199292705,0.0,0.0,0.000924470402488909,0.7959669217802426,0.09999979156951978,0.09999987565970161,1.6858155364445108e-07,2.3894353174939874e-08,2.0348190931080486e-12,4.3236996287063954e-10,1.7211179696904759e-15,0.006363430202882009,1.5816938725996833e-14,2.1948312520415794e-16,3.6792638199003164e-12,2.2344506226564064e-07,4.899187135196629e-11,3.817765382005328e-08,3.9787828300190395e-19,3.52188920998671e-22,2.3545361595984016e-09,2.3413037138257388e-17,4.418084919262959e-28,6.054846601962064e-14,0.000851059638138619,4.89909085959821e-11,6.300456494201196e-11,7.74070175174269e-12,3.9539035460690526e-25,4.3331341939503775e-19,1.0011785561114388e-21,4.4068456891000086e-08,2.2751994044957023e-10
2.5423648997850968e-05,0.00299236199292705,0.0,0.0,0.0009244704026790162,0.7959669210305498,0.09999979167783363,0.09999987537621778,1.6901053706634324e-07,2.3920787859456612e-08,2.039980703254625e-12,4.339259497751918e-10,1.726757937168777e-15,0.006363430201004629,1.5823655765388103e-14,2.1948516116424629e-16,3.688626315732795e-12,2.2344506255143426e-07,4.899187132294874e-11,3.8177654015358185e-08,3.9787828217545973e-19,3.5218892758295606e-22,2.3561445686409104e-09,2.3429030856604494e-17,4.429291698457024e-28,6.075866148678912e-14,0.0008510596375121205,4.89909086591685e-11,6.305545220128415e-11,7.7407101686751e-12,3.9668601733160335e-25,4.34412581105662e-19,1.0045980603061311e-21,4.421332662269208e-08,2.2816434534120447e-10
2.548795178176157e-05,0.00299236199292705,0.0,0.0,0.0009244704028697563,0.7959669202807517,0.0999997917860543,0.09999987509282919,1.694395244457792e-07,2.39471261107966e-08,2.0451423231754262e-12,4.354831888784775e-10,1.7324017490166811e-15,0.006363430199131881,1.5830348301207135e-14,2.1948718969670614e-16,3.697988898252166e-12,2.2344506283746996e-07,4.8991871293684044e-11,3.817765421005249e-08,3.978782813465005e-19,3.5218893416566424e-22,2.3577471102452295e-09,2.3444966230274013e-17,4.440498498427999e-28,6.096901618366645e-14,0.0008510596368860926,4.899090872212764e-11,6.310615368931615e-11,7.740718373966972e-12,3.979825632454039e-25,4.355117449449064e-19,1.0080201057495037e-21,4.435829521950321e-08,2.2880907221613476e-10
2.5552254565672174e-05,0.00299236199292705,0.0,0.0,0.0009244704030611277,0.7959669195308491,0.09999979189418211,0.09999987480953548,1.6986851576827724e-07,2.3973368280492284e-08,2.0503039528345247e-12,4.3704167561214233e-10,1.738049391219958e-15,0.006363430197263742,1.5837016422617528e-14,2.1948921082541653e-16,3.707351566271242e-12,2.2344506312292967e-07,4.899187126406965e-11,3.817765440413857e-08,3.978782805211912e-19,3.5218894075251467e-22,2.359343805800296e-09,2.3460843471911634e-17,4.451705319120709e-28,6.117952952948591e-14,0.0008510596362605325,4.8990908785467585e-11,6.315667008735131e-11,7.740726372914796e-12,3.992799890542182e-25,4.366109107738192e-19,1.011444683106113e-21,4.450336232103608e-08,2.294541199006249e-10
2.5616557349582776e-05,0.00299236199292705,0.0,0.0,0.0009244704032531257,0.795966918780842,0.09999979200221741,0.09999987452633631,1.7029751101938901e-07,2.3999514719191645e-08,2.0554655921960855e-12,4.3860140541939036e-10,1.7437008497996368e-15,0.0063634301954001975,1.584366021907747e-14,2.1949122458455172e-16,3.71671432140043e-12,2.234450634096244e-07,4.8991871234335916e-11,3.817765459761833e-08,3.978782796858856e-19,3.5218894733084216e-22,2.3609346766412404e-09,2.3476662793762444e-17,4.462912160411847e-28,6.139020094497328e-14,0.0008510596356354405,4.899090884784253e-11,6.320700207484539e-11,7.740734170726596e-12,4.0057829171186562e-25,4.377100788753835e-19,1.0148717832744438e-21,4.464852756780006e-08,2.3009948722389384e-10
2.568086013349338e-05,0.00299236199292705,0.0,0.0,0.0009244704034457548,0.7959669180307313,0.09999979211016057,0.09999987424323133,1.7072651018471958e-07,2.402556577640559e-08,2.0606272412243895e-12,4.4016237375828567e-10,1.7493561108220769e-15,0.006363430193541231,1.5850279778578485e-14,2.1949323098456857e-16,3.726077158953384e-12,2.2344506369343812e-07,4.8991871203962536e-11,3.8177654790494664e-08,3.9787827887160746e-19,3.5218895392943513e-22,2.36251974403398e-09,2.3492424407080174e-17,4.474119022332445e-28,6.160102985268221e-14,0.0008510596350108111,4.8990908912312107e-11,6.325715032895467e-11,7.740741772495702e-12,4.0187746764182594e-25,4.388092485813794e-19,1.0183013967111572e-21,4.4793790601470284e-08,2.3074517301895224e-10
2.5745162917403982e-05,0.00299236199292705,0.0,0.0,0.0009244704036390031,0.7959669172805168,0.09999979221801189,0.09999987396022021,1.7115551324992798e-07,2.4051521800083273e-08,2.065788899883875e-12,4.417245761073055e-10,1.7550151604159014e-15,0.006363430191686827,1.585687519062345e-14,2.1949523007415452e-16,3.735440084426928e-12,2.2344506397984294e-07,4.899187117364359e-11,3.8177654982768927e-08,3.9787827803711275e-19,3.5218896051001735e-22,2.364099029149431e-09,2.3508128522664265e-17,4.48532590466457e-28,6.181201567784744e-14,0.0008510596343866471,4.89909089748089e-11,6.330711552367461e-11,7.74074918315553e-12,4.0317751415674196e-25,4.399084207624375e-19,1.021733514675647e-21,4.493915106532303e-08,2.31391176124032e-10
2.5809465701314585e-05,0.00299236199292705,0.0,0.0,0.0009244704038328726,0.7959669165301995,0.0999997923257717,0.09999987367730258,1.7158452020073865e-07,2.4077383136793833e-08,2.070950568139123e-12,4.4328800796296e-10,1.7606779847647485e-15,0.006363430189836966,1.586344654280609e-14,2.1949722187062014e-16,3.744803094985937e-12,2.2344506426646068e-07,4.899187114307883e-11,3.8177655174443655e-08,3.9787827720032715e-19,3.5218896708922247e-22,2.3656725530745453e-09,2.352377535007773e-17,4.49653280739467e-28,6.2023157847921e-14,0.0008510596337629455,4.899090903710073e-11,6.335689833021214e-11,7.740756407502292e-12,4.0447842786560486e-25,4.41007595029359e-19,1.0251681278415032e-21,4.508460860404945e-08,2.320374953819715e-10
2.5873768485225187e-05,0.00299236199292705,0.0,0.0,0.0009244704040273642,0.7959669157797792,0.09999979243344034,0.09999987339447813,1.720135310229281e-07,2.4103150131823297e-08,2.076112245954846e-12,4.448526648385212e-10,1.7663445701034082e-15,0.006363430187991635,1.5869993922482577e-14,2.194992063928022e-16,3.75416618831962e-12,2.23445064551407e-07,4.8991871112030606e-11,3.81776553655213e-08,3.9787827637545843e-19,3.5218897368023326e-22,2.367240336818183e-09,2.3539365098132278e-17,4.50773973049674e-28,6.22344557924807e-14,0.0008510596331397026,4.899090910058872e-11,6.340649941718797e-11,7.74076345021059e-12,4.0578020543413944e-25,4.421067710721131e-19,1.0286052269552256e-21,4.5230162863656135e-08,2.3268412963988737e-10
2.593807126913579e-05,0.00299236199292705,0.0,0.0,0.0009244704042224701,0.7959669150292564,0.09999979254101819,0.09999987311174649,1.7244254570230431e-07,2.412882312956972e-08,2.081273933295847e-12,4.4641854225885836e-10,1.7720149027020731e-15,0.006363430186150815,1.587651741780941e-14,2.195011836803023e-16,3.763529367520765e-12,2.2344506483789158e-07,4.8991871080906456e-11,3.817765555600367e-08,3.9787827553830984e-19,3.521889802605942e-22,2.3688024013351877e-09,2.355489797536311e-17,4.518946673812367e-28,6.24459089426277e-14,0.0008510596325169192,4.8990909162887015e-11,6.345591945143538e-11,7.740770315873086e-12,4.070828440011565e-25,4.432059493983307e-19,1.0320448031890044e-21,4.537581349106006e-08,2.333310777478673e-10
2.6002374053046393e-05,0.00299236199292705,0.0,0.0,0.0009244704044181941,0.7959669142786319,0.09999979264850554,0.09999987282910736,1.728715642247515e-07,2.4154402472737947e-08,2.0864356301271014e-12,4.479856357709549e-10,1.777688968898437e-15,0.006363430184314489,1.5883017115227477e-14,2.1950315374651478e-16,3.772892628909346e-12,2.2344506512273137e-07,4.8991871049304195e-11,3.817765574589327e-08,3.978782747128813e-19,3.521889868525745e-22,2.3703587674773537e-09,2.357037418895362e-17,4.530153637349897e-28,6.265751673220907e-14,0.0008510596318945914,4.899090922636192e-11,6.350515909638069e-11,7.740777008927486e-12,4.083863401374785e-25,4.443051294896724e-19,1.035486847256987e-21,4.5521560134914185e-08,2.339783385616486e-10
2.6066676836956996e-05,0.00299236199292705,0.0,0.0,0.0009244704046145283,0.7959669135279055,0.09999979275590269,0.09999987254656036,1.7330058657618376e-07,2.4179888503154977e-08,2.0915973364136737e-12,4.4955394093325674e-10,1.783366755065189e-15,0.006363430182482643,1.588949310219926e-14,2.1950511663005574e-16,3.782255975352361e-12,2.2344506540892418e-07,4.8991871017604495e-11,3.8177655935191937e-08,3.9787827387657256e-19,3.5218899343520063e-22,2.3719094560430856e-09,2.3585793945872595e-17,4.541360620956967e-28,6.286927859658471e-14,0.0008510596312727195,4.8990909288785307e-11,6.355421901368576e-11,7.740783533732817e-12,4.0969069098614214e-25,4.454043118197811e-19,1.038931350381642e-21,4.566740244477137e-08,2.3462591093990354e-10
2.61309796208676e-05,0.00299236199292705,0.0,0.0,0.0009244704048114756,0.795966912777078,0.09999979286321002,0.09999987226410517,1.7372961274258823e-07,2.4205281561025563e-08,2.096759052120797e-12,4.511234533253919e-10,1.7890482476396923e-15,0.006363430180655258,1.5895945464560747e-14,2.1950707234471978e-16,3.791619403340209e-12,2.234450656934427e-07,4.899187098542489e-11,3.8177656123902136e-08,3.978782730522086e-19,3.521890000296512e-22,2.373454487732063e-09,2.3601157451798795e-17,4.552567624638422e-28,6.30811939737472e-14,0.0008510596306513,4.8990909352407354e-11,6.360309986175408e-11,7.740789894505189e-12,4.109958931550808e-25,4.465034958954223e-19,1.0423783033565035e-21,4.5813340071847734e-08,2.352737937467167e-10
2.61952824047782e-05,0.00299236199292705,0.0,0.0,0.0009244704050090283,0.7959669120261494,0.09999979297042784,0.09999987198174147,1.7415864270998073e-07,2.4230581985697385e-08,2.101920777213789e-12,4.5269416853817657e-10,1.7947334330934783e-15,0.006363430178832319,1.5902374289207135e-14,2.1950902093022031e-16,3.8009829160666185e-12,2.2344506597959548e-07,4.899187095318549e-11,3.817765631202568e-08,3.978782722148461e-19,3.5218900661277893e-22,2.374993883191836e-09,2.361646491221686e-17,4.563774648234346e-28,6.329326230316592e-14,0.0008510596300303332,4.899090941476927e-11,6.365180229727042e-11,7.740796095387611e-12,4.1230194383841176e-25,4.476026822400991e-19,1.0458276974926228e-21,4.595937266823803e-08,2.3592198584903876e-10
2.6259585188688804e-05,0.00299236199292705,0.0,0.0,0.0009244704052071897,0.7959669112751205,0.09999979307755648,0.09999987169946889,1.7458767646445034e-07,2.425579011491005e-08,2.1070825116581323e-12,4.542660821834174e-10,1.8004222979621855e-15,0.0063634301770138105,1.5908779661282376e-14,2.1951096239881194e-16,3.810346509685299e-12,2.2344506626403105e-07,4.899187092046265e-11,3.817765649956504e-08,3.9787827138975606e-19,3.5218901320803147e-22,2.3765276629720883e-09,2.36317165312974e-17,4.574981691758567e-28,6.350548302691688e-14,0.0008510596294098156,4.899090947836209e-11,6.37003269736968e-11,7.740802140387967e-12,4.136088396370289e-25,4.487018703086403e-19,1.0492795236247534e-21,4.610549988768567e-08,2.3657048611918553e-10
2.6323887972599407e-05,0.00299236199292705,0.0,0.0,0.0009244704054059518,0.7959669105239913,0.09999979318459626,0.09999987141728714,1.7501671399211445e-07,2.4280906285544356e-08,2.112244255419399e-12,4.5583918988412974e-10,1.8061148288156914e-15,0.006363430175199715,1.59151616670702e-14,2.1951289679034976e-16,3.8197101874662534e-12,2.2344506655013144e-07,4.899187088768585e-11,3.817765668652204e-08,3.9787827055143694e-19,3.521890197917441e-22,2.378055847570268e-09,2.3646912513036266e-17,4.586188755049773e-28,6.371785558855565e-14,0.0008510596287897473,4.8990909540672214e-11,6.374867454277597e-11,7.740808033443909e-12,4.149165777744062e-25,4.498010606364171e-19,1.0527337731336977e-21,4.625172138481456e-08,2.3721929343234405e-10
2.638819075651001e-05,0.00299236199292705,0.0,0.0,0.0009244704056053183,0.7959669097727624,0.09999979329154751,0.09999987113519587,1.7544575527916377e-07,2.430593083287621e-08,2.1174060084633236e-12,4.574134872842725e-10,1.811811012287854e-15,0.006363430173390018,1.592152039106124e-14,2.1951482411632493e-16,3.829073945429007e-12,2.2344506683441285e-07,4.8991870854414614e-11,3.81776568728991e-08,3.978782697261634e-19,3.5218902638829526e-22,2.3795784573861534e-09,2.366205306010662e-17,4.5973958381258e-28,6.393037943424022e-14,0.0008510596281701251,4.89909096042894e-11,6.379684565304032e-11,7.7408137783638e-12,4.162251548618443e-25,4.509002526570204e-19,1.0561904369103632e-21,4.6398036815893946e-08,2.378684066690563e-10
2.6452493540420612e-05,0.00299236199292705,0.0,0.0,0.0009244704058052816,0.795966909021434,0.09999979339841053,0.09999987085319473,1.7587480031181667e-07,2.433086409133061e-08,2.1225677707557276e-12,4.589889700389069e-10,1.8175108350464525e-15,0.006363430171584703,1.5927855918960438e-14,2.1951674441734333e-16,3.838437787075844e-12,2.2344506712047866e-07,4.899187082110654e-11,3.817765705869803e-08,3.9787826888675935e-19,3.52189032972467e-22,2.3810955127677662e-09,2.367713837502982e-17,4.608602940820083e-28,6.414305401159454e-14,0.0008510596275509487,4.899090966653523e-11,6.3844840951322e-11,7.740819378889382e-12,4.175345681655853e-25,4.51999446941434e-19,1.059649506416386e-21,4.654444583806549e-08,2.38517824712709e-10
2.6516796324331215e-05,0.00299236199292705,0.0,0.0,0.0009244704060058447,0.7959669082700064,0.09999979350518569,0.09999987057128341,1.7630384907636454e-07,2.4355706393742344e-08,2.127729542262596e-12,4.6056563382384175e-10,1.8232142838226633e-15,0.006363430169783751,1.5934168334593812e-14,2.19518657703786e-16,3.847801708203897e-12,2.2344506740462865e-07,4.899187078729365e-11,3.8177657243921255e-08,3.9787826806113677e-19,3.521890395701566e-22,2.3826070339663506e-09,2.369216865899091e-17,4.619810063156649e-28,6.435587877081983e-14,0.0008510596269322152,4.89909097301606e-11,6.389266108127787e-11,7.740824838639821e-12,4.188448142994598e-25,4.530986428885389e-19,1.0631109725918593e-21,4.669094811010116e-08,2.3916754645199483e-10
