Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CHO3X(91),H(23),HCO(31),CH3X(53),CH4(39),OCHCO(417),CH4X(436),CH2O3(185),SX(574),CH2OX(174)
1.7473118565393667e-08,0.002724645380668153,0.0915567593028733,0.0,0.0013893321042189428,0.45137338927522297,6.611531897852736e-39,0.45367805899730085,2.304795217558339e-17,6.426715205317921e-23,1.8277836329873602e-16,2.2522067143442276e-23,9.471656000949138e-33,2.990735748635835e-05,8.436055884605326e-14,9.76131647211081e-25,4.3600712211400836e-20,8.43836256204913e-14,1.9599596448881007e-10,2.4483187554882184e-20,1.3501100278765784e-21,5.462950285861884e-20,1.3408874890728658e-22,1.4113835025543321e-27,4.0329561699922003e-32,1.7462597416933643e-24,0.003222553147646298,0.0001542854021314671,7.279300474852305e-23,5.255219100663496e-27,3.012773172493311e-19,8.672887362947774e-27,7.316191704950071e-28,4.6483191998411406e-29,1.6654877783667144e-22,1.852309986725715e-35,-1.0983649302100616e-33,-2.3850655059559482e-23,3.881105086329238e-80,-3.5648314662760345e-22,2.0863237059149328e-26,8.083966830569493e-30,1.030188902726869e-30
1.75577524464368e-08,0.002724645380668153,0.0915567593028733,0.0,0.0013839885247402908,0.45137332885058584,6.65597324385548e-39,0.4536753888523404,2.3069850774812797e-17,6.447727896415531e-23,1.8295326785680363e-16,2.274400643002067e-23,9.471654831869544e-33,2.9793086958487104e-05,8.489434629149437e-14,1.0010733384929385e-24,4.3273941215081655e-20,8.491743450037783e-14,1.958115550894534e-10,2.46189157616284e-20,1.352052051581366e-21,5.44241644393911e-20,1.3511700602551844e-22,1.2567887181189895e-27,4.021389416490951e-32,1.7634658218687693e-24,0.003225223292790662,0.00015440296203260388,7.297177756430675e-23,5.2482670877764584e-27,3.0182195761430495e-19,8.745516560829271e-27,7.279948508404273e-28,4.6763147351369465e-29,1.6686260569861125e-22,1.8731331756885623e-35,-1.0981648043999583e-33,-2.3960612231197877e-23,3.95112096623314e-80,-3.5636140170749984e-22,2.1026930013506427e-26,8.138124058469517e-30,1.0356037869112892e-30
1.7642386327479932e-08,0.002724645380668153,0.0915567593028733,0.0,0.0013786880614277876,0.45137326899084407,6.70048354014493e-39,0.4536727402133456,2.3091582685346017e-17,6.468642092862069e-23,1.8312686873048824e-16,2.2966770773499184e-23,9.471653672695162e-33,2.9679737747263858e-05,8.542857362747792e-14,9.894440941087664e-25,4.2951044779419635e-20,8.545168310807845e-14,1.956247859747581e-10,2.4754521316683282e-20,1.3397754456334558e-21,5.422045633038302e-20,1.3614599366022451e-22,1.4842601758594357e-27,4.009889100122911e-32,1.780735845416044e-24,0.0032278719319716763,0.00015451949638000382,7.314967212519627e-23,5.241313848457779e-27,3.0236289294763874e-19,8.818268653109826e-27,7.243978127440819e-28,4.704327478397964e-29,1.6717492957722703e-22,1.894070179403198e-35,-1.0974447584524218e-33,-2.407053178186083e-23,4.0220065682453294e-80,-3.5623965059622303e-22,2.1190978433125038e-26,8.192285999573776e-30,1.0412377093421336e-30
1.7727020208523064e-08,0.002724645380668153,0.0915567593028733,0.0,0.0013734302031627485,0.45137320968881905,6.74506264847642e-39,0.45367011282561626,2.3113149891552818e-17,6.489458533201639e-23,1.8329918185925016e-16,2.3190505239702553e-23,9.471652529050745e-33,2.9567298931701475e-05,8.59632373168614e-14,9.2401679914907e-25,4.263196600742426e-20,8.59863679083609e-14,1.954356969235029e-10,2.4890004157791646e-20,1.336221236531112e-21,5.4018359513241757e-20,1.3717585432192802e-22,1.766916580097965e-27,3.9984547467432534e-32,1.798081065358862e-24,0.0032304993198895636,0.0001546350178128505,7.332669669345144e-23,5.234359971533408e-27,3.0290016149506665e-19,8.891155415439386e-27,7.208278279829538e-28,4.732356038586839e-29,1.674857629304348e-22,1.915120885988326e-35,-1.0966745249570947e-33,-2.4180413709162813e-23,4.093767759694018e-80,-3.56117885588808e-22,2.135538048775139e-26,8.24645205739233e-30,1.0462876801958368e-30
1.7811654089566197e-08,0.002724645380668153,0.0915567593028733,0.0,0.0013682144468738656,0.45137315093744895,6.789710433657196e-39,0.45366750643846027,2.3134554272228846e-17,6.510177949822155e-23,1.834702174685658e-16,2.3415067038393712e-23,9.471651390454824e-33,2.9455759762763524e-05,8.649833386432455e-14,9.70881616844802e-25,4.231654047046546e-20,8.652148540778646e-14,1.952443271769849e-10,2.5025363538802984e-20,1.3600840160662825e-21,5.3817855263915773e-20,1.382077159108443e-22,1.1179749010904047e-27,3.9870859014456765e-32,1.8154904054603987e-24,0.0032331057072363823,0.00015474953876733191,7.350285943658471e-23,5.2274060306486485e-27,3.034338009910507e-19,8.964151182402955e-27,7.172846689670461e-28,4.7604000649443206e-29,1.6779511904386076e-22,1.9362851833751881e-35,-1.097156389571468e-33,-2.429025801067649e-23,4.166410413753854e-80,-3.55996114273577e-22,2.1520134358761538e-26,8.300621646483e-30,1.051141271787768e-30
1.789628797060933e-08,0.002724645380668153,0.0915567593028733,0.0,0.0013630402973794007,0.4513730927297871,6.834426763456752e-39,0.4536649208051151,2.3155797735075073e-17,6.530801068991821e-23,1.8363999097204914e-16,2.36401643480899e-23,9.471650248251802e-33,2.9345109659992056e-05,8.703385981571464e-14,1.0866926272009456e-24,4.2004755059701307e-20,8.705703215405367e-14,1.9505071545176435e-10,2.516059941667821e-20,1.3482813651558255e-21,5.361892513278233e-20,1.392406079130608e-22,8.180834847655933e-28,3.975782112230365e-32,1.8329412290114404e-24,0.003235691340774603,0.00015486307148066802,7.367816842896962e-23,5.2204525832128335e-27,3.0396384866876924e-19,9.037234755777473e-27,7.137681095753175e-28,4.788461432718445e-29,1.6810301103371413e-22,1.957562959300934e-35,-1.0971075784240707e-33,-2.4400064685997828e-23,4.23994040889421e-80,-3.55874352155434e-22,2.1685238226509026e-26,8.354794192295651e-30,1.0573297895742629e-30
1.7980921851652462e-08,0.002724645380668153,0.0915567593028733,0.0,0.00135790726723307,0.45137303505899856,6.879211509516218e-39,0.4536623556826711,2.3176882303172692e-17,6.551328610896516e-23,1.8380852747059288e-16,2.3866285828257602e-23,9.471649132386944e-33,2.923533820821443e-05,8.756981175740307e-14,9.051953204741347e-25,4.16967755484962e-20,8.759300473535454e-14,1.9485489994943935e-10,2.529571302630321e-20,1.2924337100586264e-21,5.342155096310266e-20,1.402722450257149e-22,2.5808357666971637e-27,3.964542901330826e-32,1.850471441921062e-24,0.003238256463413842,0.0001549756279950433,7.385263165160509e-23,5.2135001719436735e-27,3.0449034125205436e-19,9.110474196632179e-27,7.102779260220014e-28,4.8165395419298987e-29,1.6840945184960082e-22,1.978954101788874e-35,-1.0943262186079868e-33,-2.4509833733998406e-23,4.314363633378647e-80,-3.557525732740915e-22,2.1850690301792017e-26,8.408969130951602e-30,1.0632447433144501e-30
1.8065555732695594e-08,0.002724645380668153,0.0915567593028733,0.0,0.0013528148765735314,0.4513729779183592,6.924064546846872e-39,0.4536598108319967,2.319780976322617e-17,6.571761289672164e-23,1.8397583346517984e-16,2.409388330902863e-23,9.471648048961988e-33,2.9126435154327643e-05,8.810618631564817e-14,7.022218262030399e-25,4.139233391012753e-20,8.812939977974347e-14,1.9465691835179492e-10,2.543070327694571e-20,1.3439370235068035e-21,5.322571490549338e-20,1.4130601236900522e-22,2.490420755450794e-27,3.9533678038048155e-32,1.868116093170893e-24,0.0032408013142858076,0.0001550872201614458,7.402625699452896e-23,5.206549325986735e-27,3.0501331496898606e-19,9.183882019150219e-27,7.068138946370488e-28,4.844630952098368e-29,1.6871445427727962e-22,2.0004584989404772e-35,-1.094172301872606e-33,-2.4619565149081006e-23,4.389685984052094e-80,-3.5563075362858082e-22,2.2016488837599756e-26,8.463145909015479e-30,1.0663199835739818e-30
1.8150189613738727e-08,0.002724645380668153,0.0915567593028733,0.0,0.0013477626529773742,0.45137292130125223,6.968985751669712e-39,0.4536572860176645,2.3218581624201773e-17,6.592099813445751e-23,1.8414190135560269e-16,2.4321497286363442e-23,9.471646919559481e-33,2.901839040415702e-05,8.864298015597644e-14,1.2187300204645587e-24,4.1090947179239293e-20,8.866621395451835e-14,1.9445680783030282e-10,2.556556731806342e-20,1.4426038907198805e-21,5.303139934624816e-20,1.4234584135590025e-22,-1.7543883525704546e-27,3.942256411328629e-32,1.885761967832041e-24,0.003243326128817504,0.0001551978596434178,7.419905225883491e-23,5.199600559261354e-27,3.0553280559673614e-19,9.257276522655444e-27,7.033757932055041e-28,4.8727376503858507e-29,1.6901803094136267e-22,2.022076037916224e-35,-1.0994153267607076e-33,-2.472925893003499e-23,4.465913356004681e-80,-3.555089707610699e-22,2.2182632078945986e-26,8.517323983375754e-30,1.0713339344478731e-30
1.823482349478186e-08,0.002724645380668153,0.0915567593028733,0.0,0.0013427501313155162,0.4513728652011673,7.013975003608609e-39,0.453654781007881,2.323919997166359e-17,6.612344884378472e-23,1.8430677506349795e-16,2.4548691316882615e-23,9.471645765571734e-33,2.891119401938662e-05,8.918018998258832e-14,1.4629570634187376e-24,4.0793261481027403e-20,8.920344396561388e-14,1.9425460508249414e-10,2.5700308898767236e-20,1.2614227363102868e-21,5.2838586889695096e-20,1.433815764439385e-22,4.779417350046927e-28,3.931208272105752e-32,1.903375210819871e-24,0.0032458311388027326,0.00015530755792071718,7.437102515575393e-23,5.192654371739258e-27,3.0604884843568715e-19,9.330706507674837e-27,6.9996340291336785e-28,4.9008644640323126e-29,1.6932019430796051e-22,2.0438066060380254e-35,-1.0956971680091733e-33,-2.4838915085167416e-23,4.543051651409039e-80,-3.5538724785441706e-22,2.2349118254261587e-26,8.571502821125633e-30,1.0817625829334365e-30
1.8319457375824992e-08,0.002724645380668153,0.0915567593028733,0.0,0.0013377768536129118,0.45137280961169757,7.059032189707071e-39,0.4536522955744155,2.3259667202217956e-17,6.632497198689858e-23,1.8447050547688316e-16,2.477933905223485e-23,9.47164477598883e-33,2.8804836214562283e-05,8.971781253775397e-14,8.314166754505621e-26,4.049994538523773e-20,8.97410865570062e-14,1.9405034631952167e-10,2.583493270607296e-20,1.1084584831670534e-21,5.264726051597736e-20,1.4440790489645512e-22,1.0102923950964265e-26,3.920222830677653e-32,1.921256304943275e-24,0.00324831657247195,0.00015541632629289466,7.454218330904835e-23,5.185711250741295e-27,3.0656147824356886e-19,9.404603393045364e-27,6.965765041400137e-28,4.9290048399129333e-29,1.6962095668727415e-22,2.0656500927837758e-35,-1.0826862249172925e-33,-2.4948533607159966e-23,4.6211068007706885e-80,-3.5526537911351233e-22,2.251594565307018e-26,8.625681899286281e-30,1.0853079925209564e-30
1.8404091256868124e-08,0.002724645380668153,0.0915567593028733,0.0,0.0013328423689114865,0.4513727545265379,7.104157196704462e-39,0.45364982949253274,2.327998407920287e-17,6.65255744670069e-23,1.8463301295278802e-16,2.5012752842733537e-23,9.471643811281102e-33,2.869930735416486e-05,9.02558446012018e-14,5.759368719051771e-26,4.02089446685668e-20,9.027913851012897e-14,1.9384406721254284e-10,2.5969426841073642e-20,1.6171967364011485e-21,5.245740352559919e-20,1.4545236362844712e-22,3.383603617264124e-28,3.9092996994152193e-32,1.9393519085118548e-24,0.0032507826545605167,0.00015552417588278816,7.471253425770214e-23,5.178771669990864e-27,3.0707072936509057e-19,9.478644918029729e-27,6.932148783659452e-28,4.9571520356941323e-29,1.6992033023613492e-22,2.0876063860561924e-35,-1.096079709281491e-33,-2.5058114471601204e-23,4.700084729635375e-80,-3.55143401087954e-22,2.268311262466287e-26,8.679860704565913e-30,1.0795965251603048e-30
1.8488725137911257e-08,0.002724645380668153,0.0915567593028733,0.0,0.0013279462331362187,0.4513726999394829,7.14934990460603e-39,0.45364738254092557,2.330015116429791e-17,6.672526312901717e-23,1.8479426381733937e-16,2.523931588794321e-23,9.471642444994025e-33,2.8594597949746118e-05,9.07942829895792e-14,3.4672029968456605e-24,3.9919278665312496e-20,9.081759664330114e-14,1.9363580297770074e-10,2.6103785268652564e-20,1.73893024274005e-21,5.226899916938143e-20,1.4651682830715983e-22,-1.9837352248770352e-26,3.898438673162166e-32,1.9569160378390075e-24,0.0032532296063753786,0.00015563111763993595,7.488208545418179e-23,5.1718360915440505e-27,3.07576635861717e-19,9.551859241745171e-27,6.89878312441004e-28,4.9853224356057496e-29,1.7021832696049321e-22,2.1096753690731534e-35,-1.1215417296769409e-33,-2.5167657702810953e-23,4.779991321680917e-80,-3.550218246858703e-22,2.2850617457242822e-26,8.734038733367174e-30,1.0936348480894772e-30
1.857335901895439e-08,0.002724645380668153,0.0915567593028733,0.0,0.0013230880089642775,0.45137264584442527,7.194610209138601e-39,0.45364495450165043,2.3320173009971577e-17,6.692404475960815e-23,1.8495452551022796e-16,2.5464933278459218e-23,9.471641217235014e-33,2.8490698657128854e-05,9.133312455594e-14,2.1530957999382218e-24,3.963619061059232e-20,9.135645781116522e-14,1.9342558849568934e-10,2.6238040349447805e-20,4.221395949058276e-22,5.2082030936067966e-20,1.4753084208604819e-22,1.334913983244402e-26,3.887639038000744e-32,1.974406756823551e-24,0.0032556576458602385,0.00015573716234391146,7.505084426662828e-23,5.164904962751588e-27,3.080792311506645e-19,9.625479177172332e-27,6.865665909294036e-28,5.0135213785155244e-29,1.7051495871785742e-22,2.1318569313458615e-35,-1.0753027387604588e-33,-2.5277163348760224e-23,4.8608325221946014e-80,-3.5490033614946177e-22,2.3018458399752991e-26,8.788215491706712e-30,1.1205770900856635e-30
1.8657992899997522e-08,0.002724645380668153,0.0915567593028733,0.0,0.0013182672656971172,0.4513725922353533,7.239938027259308e-39,0.453642545160063,2.3340053048957257e-17,6.712192608722037e-23,1.8511380962922558e-16,2.5712035202989302e-23,9.471641020044679e-33,2.8387600273681593e-05,9.187236618908791e-14,-5.899429407919309e-24,3.935987477051453e-20,9.189571890413594e-14,1.9321345807245869e-10,2.6372191962174483e-20,7.173465738955812e-22,5.1896483299816184e-20,1.485169499783745e-22,5.197112509405586e-26,3.8768998949878366e-32,1.993563995177588e-24,0.003258066987659235,0.00015584232060758207,7.521881798257937e-23,5.15797871580217e-27,3.0857854787892376e-19,9.701521749368184e-27,6.832794984095522e-28,5.0417088934931363e-29,1.7081023721968481e-22,2.1541509714127355e-35,-1.0270353356022828e-33,-2.5386631319110893e-23,4.94261438305336e-80,-3.547777438631343e-22,2.3186633848386047e-26,8.842390494764312e-30,1.0963332329734366e-30
1.8742626781040654e-08,0.002724645380668153,0.0915567593028733,0.0,0.0013134835791354738,0.4513725391063496,7.285333237044462e-39,0.4536401543047565,2.335978508093324e-17,6.73189137834639e-23,1.8527148668247724e-16,2.5956149140224395e-23,9.471640085725187e-33,2.8285293735652986e-05,9.241200481296001e-14,4.221156103731776e-25,3.907700725699176e-20,9.243537684785901e-14,1.929994452757737e-10,2.6506158326429214e-20,3.863372840181332e-21,5.17123406686003e-20,1.4964728481499613e-22,-4.8478765781728206e-26,3.866221753736006e-32,2.012489396186775e-24,0.0032604578431791797,0.0001559466028802931,7.538601380628794e-23,5.1510577833470676e-27,3.0907461893081183e-19,9.775970960023219e-27,6.800168284224683e-28,5.069892413596094e-29,1.7110417403372464e-22,2.1765573675605454e-35,-1.1631959779780156e-33,-2.5496061517982143e-23,5.025342774120687e-80,-3.5465534807228143e-22,2.3355142282300213e-26,8.896563266634823e-30,1.0625565625204859e-30
1.8827260662083787e-08,0.002724645380668153,0.0915567593028733,0.0,0.0013087365314572265,0.451372486451589,7.330795690404079e-39,0.45363778172750063,2.3379369042877368e-17,6.751501446392067e-23,1.8542785639394476e-16,2.614798791215564e-23,9.471636731043531e-33,2.818377011554087e-05,9.295203738638895e-14,1.8574848351622216e-23,3.879175847670764e-20,9.297542860268239e-14,1.9278358363539066e-10,2.6639975889060612e-20,1.7461271520075306e-21,5.152958598388472e-20,1.508011377269497e-22,-1.1156204699697798e-25,3.855604889482534e-32,2.027359710721655e-24,0.0032628304206504047,0.00015605001945097937,7.555243886039863e-23,5.144142584098654e-27,3.0956747731938476e-19,9.84504418109715e-27,6.767783698376932e-28,5.098163475158319e-29,1.713967805863148e-22,2.1990759840105838e-35,-1.2355861602763952e-33,-2.5605454220777345e-23,5.1090233987975805e-80,-3.5453576713036027e-22,2.3523981974116076e-26,8.950733340653962e-30,1.1527966444862682e-30
1.891189454312692e-08,0.002724645380668153,0.0915567593028733,0.0,0.0013040257110979768,0.4513724342653368,7.376325362645078e-39,0.45363542722318195,2.3398826996973714e-17,6.771023468603141e-23,1.8558444780527094e-16,2.637068193858207e-23,9.471636265184082e-33,2.808302061953623e-05,9.349246090264653e-14,-3.9453167693072495e-24,3.853611145012335e-20,9.351587116313618e-14,1.9256590678172294e-10,2.6773837857151022e-20,-5.312393947959137e-21,5.134820389227027e-20,1.51573573080198e-22,1.737077660175846e-25,3.845046072083756e-32,2.0446234434187008e-24,0.003265184925186221,0.00015615258045120666,7.571810019117297e-23,5.13723349157826e-27,3.100571536678421e-19,9.920733924405493e-27,6.735639089353107e-28,5.126460386017215e-29,1.716880681646338e-22,2.2217067438843833e-35,-8.524972831725254e-34,-2.5714809575373464e-23,5.193662541533536e-80,-3.544145843676577e-22,2.3693151135578198e-26,9.004900259327497e-30,1.2182394296374069e-30
1.8996528424170052e-08,0.002724645380668153,0.0915567593028733,0.0,0.0012993507126341968,0.4513723825419471,7.421922255553219e-39,0.453633090589746,2.3418157988040847e-17,6.790458094966509e-23,1.8573989878970843e-16,2.672479659487891e-23,9.471641306129923e-33,2.7983036585079807e-05,9.403327238816855e-14,-4.305822711648645e-23,3.828845991849623e-20,9.40567015574174e-14,1.9234644663226216e-10,2.6907569593652636e-20,2.9693004736792577e-21,5.1168182918976846e-20,1.52416755858286e-22,2.4136530989596904e-25,3.83454439272939e-32,2.0720815359468886e-24,0.0032675215588410644,0.00015625429585814428,7.588300476479443e-23,5.13033089915851e-27,3.1054367760442674e-19,1.000885961311685e-26,6.703732480343513e-28,5.154579874937215e-29,1.719780479189082e-22,2.2444495820814677e-35,-7.946854008051725e-34,-2.5824126776235805e-23,5.2792667023523006e-80,-3.5428645748159193e-22,2.386264836703067e-26,9.059063573383673e-30,9.97648619677707e-31
1.9081162305213184e-08,0.002724645380668153,0.0915567593028733,0.0,0.0012947111366691032,0.45137233127586107,7.467586046840065e-39,0.4536307716281405,2.3437311719272856e-17,6.809805970374301e-23,1.858908612939606e-16,2.695321610375722e-23,9.471636706430225e-33,2.7883809478412676e-05,9.4574468902198e-14,2.791153750777382e-23,3.7973921888273924e-20,9.459791684688973e-14,1.9212523379849329e-10,2.70407430540104e-20,1.7695579372003506e-20,5.098950664260971e-20,1.5424884004158755e-22,-5.361728835693936e-25,3.8241069827322534e-32,2.089789279947158e-24,0.0032698405206673335,0.0001563551754974704,7.604715946801608e-23,5.1234352586103435e-27,3.1102708375655856e-19,1.0075377618344378e-26,6.672061806613695e-28,5.182763648793266e-29,1.722667308645773e-22,2.2673042743236668e-35,-1.8241405260666783e-33,-2.593340570418798e-23,5.365840777322652e-80,-3.541650466513613e-22,2.4032472354450246e-26,9.113222841590319e-30,9.394303458642504e-31
1.9165796186256317e-08,0.002724645380668153,0.0915567593028733,0.0,0.0012901065897212725,0.45137228046160555,7.513316485431817e-39,0.4536284701422592,2.345631216979787e-17,6.829067734388375e-23,1.8604224767949078e-16,2.6872633269073304e-23,9.471620357651539e-33,2.7785330892068183e-05,9.51160475381779e-14,1.0754809824302398e-22,3.7671407673560816e-20,9.513951412560218e-14,1.9190230211673506e-10,2.717398151860906e-20,-9.339143080872387e-21,5.0812151602895995e-20,1.5558645551909393e-22,-4.680396366561976e-25,3.8137312455789724e-32,2.0835273875513486e-24,0.003272142006770967,0.00015645522904621288,7.621057111549747e-23,5.1165468925181815e-27,3.1150740568862757e-19,1.0115765893582093e-26,6.640624904511783e-28,5.211443633606423e-29,1.7255412788441546e-22,2.2902706296611813e-35,-1.6424160640858538e-33,-2.6042648601658998e-23,5.453389775256866e-80,-3.5406008908818794e-22,2.4202621169747212e-26,9.167377631944859e-30,1.5135524459269614e-30
