Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357),SX(497)
1.1007291495690386,0.0005377589567108198,0.0915567593028733,0.0,0.0003969375960179839,0.4502552360004659,9.438692704075835e-06,0.45686321874429237,5.874819355169043e-05,4.3608881522089105e-12,2.736889097131254e-06,1.053010972520891e-06,2.883531687093333e-14,1.949551363351052e-05,9.742428719068251e-11,2.604212663624491e-17,4.572501015810433e-09,6.73531401548263e-08,2.363215084337627e-10,3.33268265676759e-11,3.520599845323092e-23,2.638365784260432e-14,2.363408781849292e-12,6.076364522738536e-17,2.093277865218669e-24,8.728949531408316e-10,0.0011658542134550685,2.262447406256388e-12,8.093171202888611e-11,3.5816024795284283e-19,2.383236816549858e-05,2.6402911400191067e-07,1.8500450346295394e-18,8.77663559149662e-12,4.813307493738795e-21,2.1713406562351855e-23,3.115213859549219e-16,3.473629179733111e-21,1.4201080291182208e-20,3.8313082361260607e-25,9.184299376035038e-24,3.902744487660653e-18,1.0849900371110159e-13,7.204824478953768e-24,3.883782200980235e-19,6.05437006109949e-12,5.628433322142349e-16,6.952137991666484e-23,1.792708261570957e-25
1.1075219656194033,0.0005377589567108198,0.0915567593028733,0.0,0.00039693752972060276,0.45025446272520137,9.470789980481966e-06,0.45686300019177256,5.915118671963568e-05,4.368220440480359e-12,2.7368834004080686e-06,1.0547748269256893e-06,2.893062714202547e-14,1.9495493636355275e-05,9.7427758618993e-11,2.606739864738397e-17,4.603866061291312e-09,6.758217014646144e-08,2.3632135628007276e-10,3.338114136250588e-11,3.52059347969156e-23,2.6383621172952915e-14,2.3674238723156513e-12,6.086519452262932e-17,2.0932729636825727e-24,8.74356956589723e-10,0.0011658520164761759,2.2624423191868428e-12,8.106733310662084e-11,3.60896638080267e-19,2.401481326619457e-05,2.6605026060418497e-07,1.8500408648390737e-18,8.776609863351067e-12,4.839384611307474e-21,2.1785191829149765e-23,3.136062332972846e-16,3.479280897211003e-21,1.422419817800011e-20,3.8461518946929486e-25,9.214654987825916e-24,3.928689285316134e-18,1.0849866691784812e-13,7.276397403126916e-24,3.930299794549966e-19,6.126891394505687e-12,5.67949633340641e-16,7.01499357270747e-23,1.8089719986511694e-25
1.114314781669768,0.0005377589567108198,0.0915567593028733,0.0,0.00039693746369290274,0.4502536885509123,9.502591838065514e-06,0.45686278163980754,5.955448648122185e-05,4.375509831107497e-12,2.7368777026999404e-06,1.0565284925903392e-06,2.902553070704176e-14,1.9495473632975256e-05,9.743122803444391e-11,2.6092563865630803e-17,4.6352549621864855e-09,6.780909204338354e-08,2.363212042838646e-10,3.3435129136677174e-11,3.5205871229241926e-23,2.6383584538055703e-14,2.3714156980365725e-12,6.096615558959797e-17,2.0932680633801934e-24,8.758105141734139e-10,0.0011658498179622505,2.2624372328418473e-12,8.120217142764398e-11,3.63637576907522e-19,2.4197562172722635e-05,2.680747722848735e-07,1.8500366956867017e-18,8.776584123025721e-12,4.865335763048607e-21,2.1856670974935066e-23,3.1568783008748946e-16,3.484898539209499e-21,1.4247176809092325e-20,3.860922285039958e-25,9.244881056301234e-24,3.954591476160309e-18,1.0849833005034945e-13,7.348173125138511e-24,3.977021155564944e-19,6.1997305150216e-12,5.730698595692123e-16,7.078017997019737e-23,1.8252800842145486e-25
1.1204283161150963,0.0005377589567108198,0.0915567593028733,0.0,0.00039693740449718226,0.45025299102986444,9.530962420807952e-06,0.45686258494351295,5.991771692754177e-05,4.382033499210982e-12,2.7368725739247613e-06,1.0580980531931433e-06,2.911059239939172e-14,1.9495455624627933e-05,9.743434839608133e-11,2.6115120939137253e-17,4.66352525457417e-09,6.801152999294865e-08,2.363210676211304e-10,3.348343785067767e-11,3.5205814093664394e-23,2.6383551596174206e-14,2.374988389324111e-12,6.10565160780399e-17,2.093263654155071e-24,8.771114723100957e-10,0.0011658478379942727,2.2624326557457375e-12,8.132285457526712e-11,3.661082891096274e-19,2.436229448160946e-05,2.698996937619235e-07,1.8500329439886673e-18,8.77656094635918e-12,4.8885836437916846e-21,2.1920737624616444e-23,3.1755844123265005e-16,3.489925211960547e-21,1.4267738225012664e-20,3.874152555837439e-25,9.271972553864053e-24,3.977866440308006e-18,1.0849802680619143e-13,7.412942606501994e-24,4.019243158802871e-19,6.265555183386391e-12,5.776898493060917e-16,7.134882866656146e-23,1.839994897553767e-25
1.1265418505604246,0.0005377589567108198,0.0915567593028733,0.0,0.00039693734551704497,0.45025229278895507,9.55909649911767e-06,0.456862388247667,6.028119296106816e-05,4.388522228857402e-12,2.7368674443597367e-06,1.059659311506477e-06,2.919531801927036e-14,1.9495437611282283e-05,9.743746639359647e-11,2.6137590936317674e-17,4.691814655599072e-09,6.821228025998294e-08,2.363209310842902e-10,3.3531480478786906e-11,3.520575702900405e-23,2.638351868208666e-14,2.3785421261663102e-12,6.114639730648469e-17,2.093259245913989e-24,8.784055483439652e-10,0.001165845856796303,2.2624280792270813e-12,8.144289989007797e-11,3.6858264491654987e-19,2.4527270148860036e-05,2.7172731077441363e-07,1.8500291927925018e-18,8.776537759899876e-12,4.91172867384349e-21,2.1984551315310186e-23,3.194263339905276e-16,3.494924159287292e-21,1.4288186335170616e-20,3.8873227110055675e-25,9.298957006425475e-24,4.001105835224211e-18,1.0849772350199799e-13,7.477872529693312e-24,4.061627525296071e-19,6.331633070010741e-12,5.823208962146558e-16,7.191881767590098e-23,1.854744925575997e-25
1.1326553850057528,0.0005377589567108198,0.0915567593028733,0.0,0.0003969372867512145,0.45025159383215224,9.58699539603676e-06,0.45686219155226937,6.0644913271923226e-05,4.3949759351472835e-12,2.7368623140086638e-06,1.0612122456914298e-06,2.9279704495350475e-14,1.9495419592956407e-05,9.744058168678278e-11,2.6159973601886747e-17,4.720123063353978e-09,6.841135228660622e-08,2.3632079467259854e-10,3.3579256484142776e-11,3.520570003484904e-23,2.6383485795625966e-14,2.3820768598758843e-12,6.123579803848743e-17,2.093254838650103e-24,8.796927241752205e-10,0.0011658438743746362,2.2624235032813847e-12,8.156230569257995e-11,3.7106062490316613e-19,2.4692487878529714e-05,2.735576089675155e-07,1.8500254420922417e-18,8.776514563682335e-12,4.934770480352384e-21,2.2048109733916017e-23,3.212914685946028e-16,3.499895325579301e-21,1.4308520911959498e-20,3.9004323971897836e-25,9.325833435834985e-24,4.024309168791621e-18,1.0849742013782642e-13,7.542961086239704e-24,4.104172978794694e-19,6.397962186126021e-12,5.869628945474965e-16,7.249013399799977e-23,1.8695298314787213e-25
1.1381575660065484,0.0005377589567108198,0.0915567593028733,0.0,0.0003969372340440981,0.4502509641622266,9.611904418517972e-06,0.4568620145267944,6.0972469323524744e-05,4.400754259354078e-12,2.7368576960237795e-06,1.0626027520829686e-06,2.935535982418504e-14,1.9495403372221874e-05,9.744338285810696e-11,2.6180043130274863e-17,4.745616796636525e-09,6.858909003192019e-08,2.3632067200843496e-10,3.362202651539904e-11,3.520564880004693e-23,2.638345622129311e-14,2.385241834183909e-12,6.131584689825033e-17,2.0932508729423078e-24,8.808452684566205e-10,0.0011658420891541396,2.2624193854164504e-12,8.16692228052793e-11,3.7329388946730655e-19,2.484138972486402e-05,2.752071578562361e-07,1.8500220668806127e-18,8.776493678772283e-12,4.9554195562270395e-21,2.210509214629941e-23,3.2296769937519073e-16,3.504345579886346e-21,1.4326724785767413e-20,3.9121791260624213e-25,9.34992905619559e-24,4.045160938981411e-18,1.0849714705884095e-13,7.601674929033254e-24,4.1426005602630627e-19,6.457871546123206e-12,5.911499689313057e-16,7.300544277470018e-23,1.8828657884200288e-25
1.143659747007344,0.0005377589567108198,0.0915567593028733,0.0,0.00039693718150850076,0.45025033391855124,9.636624985220968e-06,0.4568618375016822,6.130022121661715e-05,4.406504093945248e-12,2.736853077408077e-06,1.063986484532316e-06,2.9430735850626197e-14,1.9495387147485554e-05,9.744618131891883e-11,2.6200041551543688e-17,4.771125767931164e-09,6.87654829690293e-08,2.363205494444327e-10,3.366457984174009e-11,3.520559762171053e-23,2.638342666907841e-14,2.388391346184205e-12,6.139550478259626e-17,2.0932469080151847e-24,8.819921975493099e-10,0.0011658403029522842,2.2624152680087612e-12,8.177561949761389e-11,3.7553005960740937e-19,2.4990485640140965e-05,2.7685885632748897e-07,1.850018692060434e-18,8.77647278601218e-12,4.975984484963762e-21,2.2161864326836968e-23,3.2464163677677675e-16,3.5087732548900335e-21,1.4344836383680094e-20,3.9238763528909954e-25,9.373935714047896e-24,4.065982766428247e-18,1.0849687393136665e-13,7.660514495054434e-24,4.181156654701129e-19,6.517981335924503e-12,5.953457510816585e-16,7.352180665404781e-23,1.8962294776347657e-25
1.1491619280081395,0.0005377589567108198,0.0915567593028733,0.0,0.00039693712914348696,0.4502497031040342,9.661158065115588e-06,0.4568616604769324,6.162816798972006e-05,4.41222538569839e-12,2.7368484581643613e-06,1.0653634291849255e-06,2.9505830477445553e-14,1.949537091876111e-05,9.744897682765836e-11,2.6219968702070753e-17,4.796649902434665e-09,6.894053801312133e-08,2.3632042698004606e-10,3.370691613726188e-11,3.5205546499538475e-23,2.6383397138859775e-14,2.3915253650999843e-12,6.147477090932445e-17,2.0932429438637497e-24,8.831334999710824e-10,0.001165838515773701,2.262411151055072e-12,8.188149470398903e-11,3.7776912106670585e-19,2.5139774673112978e-05,2.7851269384453753e-07,1.8500153176273976e-18,8.776451885427953e-12,4.996465024092637e-21,2.221842469601575e-23,3.2631325327955366e-16,3.5131783168648736e-21,1.4362855567629454e-20,3.9355238405436e-25,9.397852741473601e-24,4.086774310953811e-18,1.0849660075545401e-13,7.719478475616936e-24,4.219840328688125e-19,6.5782901009728435e-12,5.995501637299335e-16,7.403921614135772e-23,1.9096206530245791e-25
1.1546641090089351,0.0005377589567108198,0.0915567593028733,0.0,0.0003969370769480649,0.450249071721588,9.685504628396281e-06,0.4568614834525446,6.195630867946801e-05,4.4179180844810565e-12,2.736843838295445e-06,1.06673357283531e-06,2.9580641599926986e-14,1.9495354686064473e-05,9.745176914283101e-11,2.6239824425468418e-17,4.8221891251746555e-09,6.91142620878605e-08,2.3632030461469517e-10,3.374903510513141e-11,3.520549543322434e-23,2.6383367630513872e-14,2.3946438616954673e-12,6.155364453475345e-17,2.0932389804828443e-24,8.842691647763551e-10,0.001165836727623091,2.2624070345521595e-12,8.198684740833695e-11,3.8001105955609036e-19,2.5289255870670454e-05,2.801686598486823e-07,1.8500119435766075e-18,8.776430977045894e-12,5.016860943849004e-21,2.2274771668620345e-23,3.2798252201233733e-16,3.517560735108243e-21,1.438078221188114e-20,3.9471213545112962e-25,9.421679468136342e-24,4.107535240577669e-18,1.0849632753115439e-13,7.778565567019219e-24,4.2586506480611044e-19,6.638796385481707e-12,6.037631294254904e-16,7.4557661720711e-23,1.9230390679008028e-25
1.1601662900097307,0.0005377589567108198,0.0915567593028733,0.0,0.0003969370249212266,0.45024843977412926,9.709665646392095e-06,0.45686130642851897,6.228464232070215e-05,4.42358214296036e-12,2.7368392178041515e-06,1.0680969029257187e-06,2.965516721602941e-14,1.9495338449412304e-05,9.745455802507737e-11,2.625960857242628e-17,4.847743361030529e-09,6.928666212490732e-08,2.3632018234779153e-10,3.3790936470842764e-11,3.52054444224603e-23,2.638333814391713e-14,2.397746808223755e-12,6.163212495275707e-17,2.0932350178672695e-24,8.853991815559637e-10,0.0011658349385051815,2.2624029184968213e-12,8.209167664423637e-11,3.822558607584742e-19,2.5438928277931728e-05,2.818267437610726e-07,1.850008569903015e-18,8.776410060892338e-12,5.037172024421759e-21,2.2330903736701536e-23,3.2964941662935236e-16,3.5219204812414786e-21,1.4398616200191027e-20,3.958668672146355e-25,9.445415256390066e-24,4.1282652299269014e-18,1.0849605425851912e-13,7.837774469481795e-24,4.297586677971533e-19,6.699498732563742e-12,6.079845709244609e-16,7.507713390253212e-23,1.9364844762293404e-25
1.1656684710105263,0.0005377589567108198,0.0915567593028733,0.0,0.000396936973062053,0.45024780726457836,9.73364209147742e-06,0.45686112940485496,6.261316794656191e-05,4.4292175159027445e-12,2.7368345966933125e-06,1.0694534075439315e-06,2.972940536206991e-14,1.949532220881793e-05,9.745734323991518e-11,2.627932100039433e-17,4.873312534786176e-09,6.945774506378871e-08,2.363200601787986e-10,3.383261996634255e-11,3.520539346694591e-23,2.6383308678947695e-14,2.400834178314182e-12,6.171021149266464e-17,2.0932310560121153e-24,8.865235404381283e-10,0.0011658331484246214,2.2623988028858307e-12,8.219598149544902e-11,3.845035103403573e-19,2.558879093833096e-05,2.8348693498643583e-07,1.850005196602576e-18,8.776389136993823e-12,5.057398049512813e-21,2.2386819421308264e-23,3.313139109295253e-16,3.526257527562296e-21,1.4416357419119178e-20,3.970165575206275e-25,9.469059480860649e-24,4.148963955480795e-18,1.0849578093760731e-13,7.897103883684486e-24,4.3366474828750496e-19,6.760395684358289e-12,6.122144108708398e-16,7.559762318557221e-23,1.949956631636784e-25
1.1711706520113219,0.0005377589567108198,0.0915567593028733,0.0,0.00039693692136956167,0.45024717419585936,9.757434936984433e-06,0.45686095238155244,6.29418845885763e-05,4.43482416118335e-12,2.7368299749657716e-06,1.070803075420827e-06,2.9803354045908106e-14,1.9495305964297215e-05,9.746012455277907e-11,2.629896157402204e-17,4.898896571075684e-09,6.962751785058003e-08,2.3631993810714235e-10,3.387408535353669e-11,3.520534256637504e-23,2.6383279235482386e-14,2.403905947131579e-12,6.178790352212574e-17,2.0932270949122835e-24,8.876422320826192e-10,0.0011658313573861326,2.262394687715989e-12,8.229976109477355e-11,3.8675399393953214e-19,2.573884289371207e-05,2.85149222910429e-07,1.850001823670592e-18,8.776368205377346e-12,5.0775388159198845e-21,2.244251722199198e-23,3.329759793750067e-16,3.53057184948297e-21,1.443400576793249e-20,3.9816118462743674e-25,9.492611507074213e-24,4.16963110211443e-18,1.0849550756847947e-13,7.95655251571238e-24,4.375832126734185e-19,6.821485782157607e-12,6.164525716642053e-16,7.611912003970579e-23,1.9634552869597086e-25
1.1766728330121174,0.0005377589567108198,0.0915567593028733,0.0,0.00039693686984272576,0.4502465405708992,9.78104515711498e-06,0.4568607753586111,6.327079127675478e-05,4.440402039642234e-12,2.7368253526243804e-06,1.0721458959282249e-06,2.9877011372771244e-14,1.9495289715867855e-05,9.746290173051157e-11,2.6318530165046827e-17,4.924495394392959e-09,6.97959874373185e-08,2.363198161322229e-10,3.3915332420874004e-11,3.520529172043794e-23,2.638324981339728e-14,2.4069620913441632e-12,6.186520044650365e-17,2.0932231345625446e-24,8.8875524767919e-10,0.0011658295653944925,2.26239057298413e-12,8.240301462393087e-11,3.8900729716687607e-19,2.5889083184418503e-05,2.8681359690076155e-07,1.84999845110189e-18,8.776347266069905e-12,5.09759413212546e-21,2.2497995711533743e-23,3.3463559706152094e-16,3.534863425176881e-21,1.4451561157161485e-20,3.9930072797561757e-25,9.516070731537384e-24,4.1902663626586895e-18,1.084952341511941e-13,8.016119076862436e-24,4.415139673096956e-19,6.8827675665331525e-12,6.206989759378534e-16,7.664161496417059e-23,1.9769801957686697e-25
1.182175014012913,0.0005377589567108198,0.0915567593028733,0.0,0.00039693681848064006,0.4502459063926283,9.80447372685241e-06,0.4568605983360308,6.359988703967758e-05,4.445951113963649e-12,2.7368207296719986e-06,1.073481859076424e-06,2.995037551460705e-14,1.9495273463542954e-05,9.746567454577498e-11,2.633802665179074e-17,4.950108929171766e-09,6.996316078218044e-08,2.3631969425351225e-10,3.395636095777614e-11,3.520524092883504e-23,2.638322041257084e-14,2.410002588943749e-12,6.194210170554322e-17,2.093219174958059e-24,8.898625789499968e-10,0.001165827772454366,2.2623864586870516e-12,8.250574131450063e-11,3.912634056240538e-19,2.6039510849378325e-05,2.8848004631255273e-07,1.84999507889266e-18,8.776326319098608e-12,5.117563807901859e-21,2.2553253513115197e-23,3.362927391178931e-16,3.5391322329253936e-21,1.446902349783166e-20,4.0043516764483973e-25,9.53943657208222e-24,4.210869430380188e-18,1.0849496068581848e-13,8.075802278115936e-24,4.454569185029425e-19,6.944239577461275e-12,6.249535463622302e-16,7.716509846501317e-23,1.9905311117772082e-25
1.1876771950137086,0.0005377589567108198,0.0915567593028733,0.0,0.00039693676728233453,0.4502452716639794,9.827721621875347e-06,0.4568604213138114,6.392917090458616e-05,4.451471349916472e-12,2.736816106111496e-06,1.0748109555116599e-06,3.0023444600127505e-14,1.9495257207338177e-05,9.746844277118235e-11,2.6357450919713132e-17,4.975737099717852e-09,7.012904484802119e-08,2.363195724704437e-10,3.3997170783640934e-11,3.520519019126101e-23,2.6383191032880152e-14,2.413027419443822e-12,6.201860677693851e-17,2.093215216093797e-24,8.909642181428297e-10,0.0011658259785704917,2.262382344821581e-12,8.260794044655639e-11,3.9352230488821815e-19,2.6190124926197877e-05,2.9014856048487205e-07,1.849991707038421e-18,8.7763053644911e-12,5.137447666155011e-21,2.2608289217291406e-23,3.3794738132558217e-16,3.54337825412573e-21,1.4486392713681653e-20,4.015644836644137e-25,9.562708432735455e-24,4.231440006830034e-18,1.08494687172422e-13,8.13560083604211e-24,4.494119725343966e-19,7.005900354447586e-12,6.29216205322876e-16,7.768956101447833e-23,2.0041077877802502e-25
1.1931793760145042,0.0005377589567108198,0.0915567593028733,0.0,0.00039693671624675545,0.4502446363878879,9.850789818470958e-06,0.45686024429195243,6.425864189747272e-05,4.456962716473408e-12,2.7368114819457485e-06,1.0761331765138163e-06,3.0096216839918866e-14,1.949524094727262e-05,9.747120617982871e-11,2.6376802861398565e-17,5.001379830198811e-09,7.029364660159154e-08,2.363194507824013e-10,3.40377617503713e-11,3.5205139507403586e-23,2.638316167420083e-14,2.4160365638863946e-12,6.209471517644312e-17,2.0932112579644698e-24,8.920601580282842e-10,0.0011658241837477,2.2623782313845884e-12,8.270961134824713e-11,3.9578398050931086e-19,2.6340924451251672e-05,2.918191287406607e-07,1.849988335533786e-18,8.776284402275046e-12,5.157245543924204e-21,2.266310147611929e-23,3.395995002469358e-16,3.5476014735543365e-21,1.450366874222137e-20,4.026886571685138e-25,9.585885743542675e-24,4.2519778033570655e-18,1.0849441361106988e-13,8.195513474080546e-24,4.533790356718527e-19,7.067748436651553e-12,6.334868754064618e-16,7.82149931097878e-23,2.0177099771936846e-25
1.1986815570152998,0.0005377589567108198,0.0915567593028733,0.0,0.0003969366653730129,0.4502440005672916,9.87367929344799e-06,0.4568600672704539,6.458829904316992e-05,4.462425184129109e-12,2.7368068571776427e-06,1.077448513993367e-06,3.016869053977232e-14,1.9495224683359095e-05,9.747396455176693e-11,2.6396082375800162e-17,5.027037044761407e-09,7.045697301412684e-08,2.363193291888664e-10,3.407813370381045e-11,3.520508887696445e-23,2.6383132336411795e-14,2.4190300045718543e-12,6.217042645287607e-17,2.0932073005653197e-24,8.931503919039292e-10,0.001165822387990668,2.262374118372904e-12,8.281075339725474e-11,3.980484180361532e-19,2.6491908459764298e-05,2.934917403943165e-07,1.8499849643751915e-18,8.776263432478084e-12,5.176957276671725e-21,2.2717689013572473e-23,3.4124907233787665e-16,3.5518018753663545e-21,1.4520851518492796e-20,4.038076701136329e-25,9.60896796497243e-24,4.2724825299670665e-18,1.0849414000183752e-13,8.255538914308031e-24,4.573580141550678e-19,7.129782363010192e-12,6.377654793991728e-16,7.874138527515291e-23,2.031337434102342e-25
