Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CH3OX(48),CHOX(64),SX(57),CH2O2X(54),CH3X(25),CH4(24),CH4X(275),SX(189)
3.341832963315983e-16,0.00299236199292705,0.0,0.0,0.008139221091409053,0.7999999976610757,0.0999999995486306,0.09999999999786245,1.2937036141338301e-34,6.113878583323647e-41,2.8186938798984924e-37,5.906240307078774e-72,1.055926017397729e-84,1.4738425707185123e-09,1.2021168930600344e-27,2.033797916424204e-25,8.945738879126082e-42,4.5120912195929784e-10,2.1375892262154017e-12,5.9508471890251115e-24,1.3314626217911534e-28,7.976889529971311e-32,2.6894764136641783e-42,4.48465052067484e-59,3.137508541424186e-62,2.182856614531126e-73,1.6020029712174008e-09,1.6026935747197459e-13,5.6112788746550035e-61,6.766778049572322e-29,9.603092252880176e-92,5.914481510731048e-47,1.2135237763917722e-71,2.982775854193551e-76,6.623374452005736e-68,1.9097479663512804e-77
4.4006315270615846e-16,0.00299236199292705,0.0,0.0,0.00813921997322269,0.7999999969200308,0.09999999940564412,0.0999999999971874,4.484018303827576e-34,8.051391422764266e-41,3.719327028570947e-37,3.9337779404396435e-71,1.232583270789868e-83,1.940802326099839e-09,3.294969721527308e-27,4.498039898371492e-25,3.110289339087762e-41,5.941448384960778e-10,2.812633097040835e-12,1.3187702035799303e-23,2.308051798607768e-28,1.3830665420136126e-31,9.034076637112336e-42,2.201511324253226e-58,6.957595291593751e-62,1.4511322028609908e-72,2.109568052599458e-09,2.110353302208682e-13,2.753875948732847e-60,1.1739368261785313e-28,8.976788035308131e-91,1.0278732493131637e-46,6.650168421569171e-71,2.1526904059402238e-75,4.4114162211896226e-67,1.2719273272470342e-76
5.459430090807187e-16,0.00299236199292705,0.0,0.0,0.008139218855048036,0.7999999961789859,0.09999999926266805,0.09999999999651342,1.221400995723954e-33,9.989628781759922e-41,4.628928938637989e-37,2.01618043714364e-70,1.0629386777928038e-82,2.407761952745124e-09,7.342281755761888e-27,8.407774326246167e-25,8.49863454473212e-41,7.370701474861377e-10,3.486615181367866e-12,2.4700640300342496e-23,3.5512063243699184e-28,2.1284630038993614e-31,2.406242165920484e-41,8.308086138300072e-58,1.3048080933366965e-61,7.43036453252496e-72,2.6171330295722745e-09,2.617953186866689e-13,1.0391693879341288e-59,1.8076746393695698e-28,6.465929156542691e-90,1.5867777232074317e-46,2.7622145898486e-70,1.180863999785656e-74,2.2609845332080978e-66,6.51878261342936e-76
7.577027218298391e-16,0.00299236199292705,0.0,0.0,0.00813921661873384,0.7999999946968969,0.09999999897674715,0.09999999999516863,5.850786536414227e-33,1.3871046290181826e-40,6.493858450040009e-37,3.534838410786174e-69,4.449160748612805e-81,3.3416808198325426e-09,2.5166236046262662e-26,2.1796594981008165e-24,4.099061178875539e-40,1.0228895455865905e-09,4.831400078614568e-12,6.42997379898208e-23,6.836338899496991e-28,4.099174938865378e-31,1.1196495263282099e-40,7.439308612652286e-57,3.414632524293659e-61,1.3016852044851382e-70,3.6322626702928734e-09,3.6329734533991945e-13,9.304920754208693e-59,3.4853631702018564e-28,2.121204783225045e-88,3.083414688628444e-46,3.003031796282421e-69,2.3886270155473386e-73,3.964037551255118e-65,1.1427924534512743e-74
9.694624345789594e-16,0.00299236199292705,0.0,0.0,0.008139214382466453,0.7999999932148083,0.0999999986908679,0.09999999999382805,1.873704497722358e-32,1.7765745434005707e-40,8.459469337309801e-37,2.2784309726507147e-68,4.24152603583641e-80,4.275599171991525e-09,6.407673119045201e-26,4.485016313175385e-24,1.320451951279355e-39,1.3086673222316045e-09,6.171957073357737e-12,1.3284821738599217e-22,1.1184974115409502e-27,6.709527146423984e-31,3.5330006450412727e-40,3.447207845726494e-56,7.112868217040063e-61,8.388937036177132e-70,4.647391893385017e-09,4.647754429924563e-13,4.311858795179486e-58,5.7114228895166845e-28,1.8409554888631317e-87,5.1115599080313676e-46,1.5934813985490638e-68,1.7290558558574056e-72,2.5550774524373814e-64,7.365609173161555e-74
1.1812221473280799e-15,0.00299236199292705,0.0,0.0,0.008139212146245856,0.7999999917327205,0.0999999984050303,0.09999999999249173,4.812527113013303e-32,2.1687108852380518e-40,1.0588615057603013e-36,1.0620479130349456e-67,2.863701034422168e-79,5.209517009233389e-09,1.3694851542822078e-25,8.030964492289627e-24,3.4115197251154754e-39,1.5944034837060988e-09,7.508299976530249e-12,2.388722679306238e-22,1.6595129329027556e-27,9.959206437581762e-31,8.991824799824045e-40,1.2060324480522869e-55,1.294614170895416e-60,3.9100840899961517e-69,5.66252069885482e-09,5.662296174971246e-13,1.5086120654990773e-57,8.487621436130728e-28,1.1445620114590989e-86,7.719603555167089e-46,6.2709326128197e-68,8.909763380059791e-72,1.1910014852490083e-63,3.433120450394809e-73
1.6047415728263206e-15,0.00299236199292705,0.0,0.0,0.00813920767394493,0.7999999887685472,0.09999999783347993,0.09999999998983163,2.2848089681394465e-31,2.9728651074443428e-40,1.5718926069594607e-36,2.896758491541019e-66,1.7123184472703918e-77,7.077351139009729e-09,4.62099715608691e-25,1.986440338122184e-23,1.6518773280952905e-38,2.1657509855959005e-09,1.0168396894386918e-11,5.965180657898531e-22,3.0592312922000563e-27,1.837532852504586e-30,4.2303659710766475e-39,1.2342910099994421e-54,3.408946203151401e-60,1.0664106410378284e-67,7.692777056951178e-09,7.690662198306594e-13,1.5444284209251582e-56,1.5697310005550764e-27,5.922222846161369e-85,1.5076157953422846e-45,1.0288411191749691e-66,4.387375078732851e-70,3.248482093375538e-62,9.361950570637604e-72
2.0282609983245614e-15,0.00299236199292705,0.0,0.0,0.008139203201830918,0.7999999858043764,0.09999999726209609,0.09999999998718824,7.2736391033987945e-31,3.829597193379677e-40,2.2706768485003952e-36,2.097001117265908e-65,1.7712565847304625e-76,8.94518320924909e-09,1.1661351541626325e-24,3.968544058847722e-23,5.342858745252561e-38,2.7369320999216038e-09,1.2811796920905758e-11,1.2032489583625408e-21,4.881260426119976e-27,2.9345118084882094e-30,1.344331852448858e-38,6.083564630990876e-54,7.432915344850562e-60,7.719821420970414e-67,9.723031744629258e-09,9.718071976505945e-13,7.613580794259117e-56,2.5128109480206067e-27,5.780310251741512e-84,2.6116726871765796e-45,6.224313847064958e-66,3.7870846942667644e-69,2.351618392324869e-61,6.776453754102523e-71
2.4517804238228023e-15,0.00299236199292705,0.0,0.0,0.008139198729903662,0.7999999828402085,0.09999999669087865,0.09999999998456141,1.840463485568786e-30,4.788847256464751e-40,3.2616310650169395e-36,1.003494722134838e-64,1.1787969334333997e-75,1.0813013220038364e-08,2.4598609486935934e-24,6.939531590920786e-23,1.3717392910351389e-37,3.3079468750190783e-09,1.5438604797897752e-11,2.124620066568155e-21,7.124087099925692e-27,4.286616994894541e-30,3.4061511778707425e-38,2.157893659836124e-53,1.454457708237987e-59,3.694216284293631e-66,1.1753284761936028e-08,1.1744525959519511e-12,2.701041941401454e-55,3.6793602157416235e-27,3.666243105984178e-83,4.235590584247279e-45,2.5641369929354953e-65,2.0561429068665743e-68,1.1253387594158502e-60,3.242395867146776e-70
2.8752998493210432e-15,0.00299236199292705,0.0,0.0,0.008139194258163007,0.7999999798760431,0.09999999611982764,0.09999999998195111,4.009081808973487e-30,5.92642424170649e-40,4.6766605855991083e-36,3.828067272144376e-64,6.141993770380393e-75,1.2680841171464302e-08,4.599771013663595e-24,1.1079648613848457e-22,3.030543841568945e-37,3.878795359175144e-09,1.8048924514964923e-11,3.4261100062091296e-21,9.786204719114172e-27,5.8936082974116955e-30,7.444280161078413e-38,6.300814638575477e-53,2.6628719275270826e-59,1.409243702014947e-65,1.3783536108918374e-08,1.3770024596757353e-12,7.887947452368884e-55,5.0707350693276925e-27,1.8357727143068592e-82,6.600751546288033e-45,8.46078481824413e-65,8.67867263801812e-68,4.2928700715484013e-60,1.2367221902863115e-69
3.298819274819284e-15,0.00299236199292705,0.0,0.0,0.00813918978660881,0.7999999769118804,0.09999999554894293,0.09999999997935718,7.845994804153194e-30,7.349463163769554e-40,6.672937866316068e-36,1.242922417285297e-63,2.638881451990122e-74,1.4548667063613647e-08,7.885422123891746e-24,1.6559340418658815e-22,6.01438946602477e-37,4.4494776006976895e-09,2.0642859472819206e-11,5.173216074882771e-21,1.2866111058793746e-26,7.755245653412666e-30,1.4637230886097378e-37,1.6010239168653847e-52,4.659075901549286e-59,4.575622420874888e-65,1.5813785785623184e-08,1.5794568337743137e-12,2.0046122834518523e-54,6.688291786559665e-27,7.64283180233913e-82,1.0011892895600205e-44,2.3943729056153933e-64,3.0822264271003916e-67,1.393837685836097e-59,4.0149046967323026e-69
4.145858125815766e-15,0.00299236199292705,0.0,0.0,0.008139180844059164,0.7999999709835633,0.09999999440767236,0.09999999997421805,2.3964518506305298e-29,1.1670353586872291e-39,1.3155093361297618e-35,1.0026203355617676e-62,3.655110357866985e-73,1.82843126704294e-08,1.927471157303919e-23,3.217123442862159e-22,1.8902312084353504e-36,5.590343549106512e-09,2.5781985846141566e-11,1.0266264089000711e-20,2.0273303371509195e-26,1.2241498843738478e-29,4.52758731253467e-37,7.820972459050985e-52,1.2959443543639808e-58,3.6909846536961804e-64,1.9874280128387675e-08,1.9840792928972127e-12,9.795972967831023e-54,1.060737413640822e-26,1.0047333115997372e-80,2.1684276466807774e-44,1.451915818759178e-63,3.122595056903776e-66,1.1243581854707545e-58,3.2375578966811422e-68
4.992896976812248e-15,0.00299236199292705,0.0,0.0,0.008139171902253517,0.799999965055257,0.09999999326706657,0.09999999996914323,5.935526685538767e-29,1.943758469993919e-39,2.4458596990627577e-35,5.140220253194695e-62,2.6387886971264447e-72,2.20199500411788e-08,3.977872437218809e-23,5.4935781209478755e-22,4.8146239688672785e-36,6.7305451067551686e-09,3.085679885801293e-11,1.7927611320765878e-20,2.9333743320741576e-26,1.774345891572906e-29,1.138039409589117e-36,2.8219220895312176e-51,3.227804655248284e-58,1.8922881969058773e-63,2.393476779060417e-08,2.388320332820262e-12,3.5357187165272177e-53,1.544744738839576e-26,7.05365353201486e-80,4.384555440544931e-44,6.202004967775393e-63,1.8809481456627263e-65,5.764344149393034e-58,1.6593711142469854e-67
5.83993582780873e-15,0.00299236199292705,0.0,0.0,0.008139162961190681,0.7999999591269613,0.09999999212712514,0.09999999996413192,1.2719383069569992e-28,3.3176767361919975e-39,4.272478795217836e-35,2.0105659056713077e-61,1.3741855957820577e-71,2.5755579176553973e-08,7.307096265595674e-23,8.584611685375888e-22,1.0605006504890948e-35,7.870082659970055e-09,3.586810327226069e-11,2.868070136405866e-20,4.003559429388758e-26,2.425921159580671e-29,2.478625755099177e-36,8.3088595402717e-51,7.309005266653678e-58,7.401568413370531e-63,2.799524877264677e-08,2.7921803127424242e-12,1.041394169951501e-52,2.1219337401108253e-26,3.597295694048168e-79,8.324349777194416e-44,2.1004228166250978e-62,8.372528932921727e-65,2.2546881551388276e-57,6.48881561176421e-67
7.534013529801692e-15,0.00299236199292705,0.0,0.0,0.008139145081288723,0.7999999472704027,0.09999998984923393,0.09999999995429668,4.365545057569078e-28,9.426999246438743e-39,1.106100643298614e-34,2.1931810786260986e-60,2.706846838654917e-70,3.3226812743944455e-08,1.9461899922644433e-22,1.752413607061294e-21,3.854030524443168e-35,1.0147167297076729e-08,4.57033552288628e-11,6.155331923808546e-20,6.631660671595888e-26,4.032445642689549e-29,8.841298092881006e-36,5.049127347362837e-50,3.0055926423170567e-57,8.073832167586311e-62,3.611619069770361e-08,3.598758527503036e-12,6.3336401298435314e-52,3.560178893433044e-26,6.818143419521343e-78,2.548327448983372e-43,1.7060257670401374e-61,1.2747668930217983e-63,2.459476335986554e-56,7.073248910603764e-66
9.228091231794656e-15,0.00299236199292705,0.0,0.0,0.008139127204343947,0.7999999354138871,0.09999998757399563,0.09999999994470603,1.1521986003208972e-27,2.386112285506962e-38,2.4153573484140724e-34,1.3066074072364832e-59,2.310095780559782e-69,4.06980133781158e-08,4.204881033740547e-22,3.0500526637688414e-21,1.0733747548074994e-34,1.2421600546238642e-08,5.529398072452285e-11,1.1306209268630922e-19,9.902332693535183e-26,6.042199164245425e-29,2.430810431933217e-35,2.0658335644268622e-49,9.568753745942671e-57,4.8100569418461545e-61,4.4237105906539035e-08,4.403816803734079e-12,2.5932122085926958e-51,5.384102081180912e-26,5.709725098778271e-77,6.4926647739801475e-43,8.460060519932844e-61,9.060993231680628e-63,1.4652551815764456e-55,4.211711349942768e-65
1.092216893378762e-14,0.00299236199292705,0.0,0.0,0.008139109330347179,0.7999999235574148,0.09999998530140713,0.09999999993535397,2.55507962947302e-27,5.340511419489892e-38,4.6620185344458594e-34,5.635596028043766e-59,1.3478971205758504e-68,4.816918108456585e-08,7.90599272466791e-22,4.773032565336153e-21,2.5055477521107526e-34,1.4693385489616652e-08,6.464606347022281e-11,1.8737759270618427e-19,1.380640628355208e-25,8.45366325169911e-29,5.628062709326374e-35,6.606402089631598e-49,2.5350325432062867e-56,2.074650060128492e-60,5.235799440212462e-08,5.207358002538258e-12,8.298369010834403e-51,7.602307874332687e-26,3.284934166679044e-76,1.4390355109788465e-42,3.147028258656175e-60,4.471687662556002e-62,6.319867850630758e-55,1.8156355511224634e-64
1.2616246635780583e-14,0.00299236199292705,0.0,0.0,0.008139091459289394,0.7999999117009856,0.09999998303146541,0.09999999992623448,5.006241211233151e-27,1.0783348861595082e-37,8.211735278301488e-34,1.9830678014767443e-58,6.24402149726635e-68,5.564031586877573e-08,1.345872441106714e-21,6.920881495491083e-21,5.159160030301077e-34,1.6962525205796583e-08,7.376553588598639e-11,2.8866309250956862e-19,1.833484237467648e-25,1.1265325078137297e-28,1.1541461530512401e-34,1.787539636354175e-48,5.870857868335039e-56,7.300329599349304e-60,6.047885618742284e-08,6.009384979640996e-12,2.246782570390159e-50,1.0223376455857082e-25,1.5044579079053058e-75,2.8693787872999446e-42,9.679583844757107e-60,1.7602001947639876e-61,2.2238510689449226e-54,6.385454800824536e-64
1.4310324337773547e-14,0.00299236199292705,0.0,0.0,0.008139073591161722,0.7999998998445996,0.09999998076416731,0.09999999991734185,8.939880506368449e-27,2.0046895954408566e-37,1.3487692064216855e-33,6.00744125934938e-58,2.4200707380775904e-67,6.311141773621015e-08,2.1262128876309562e-21,9.474653276743966e-21,9.669965764950423e-34,1.9229022769807812e-08,8.265818294742854e-11,4.2107459790085276e-19,2.347873016094592e-25,1.4475677436526804e-28,2.1622712480603062e-34,4.2753848856930474e-48,1.2273112727288514e-55,2.211537704539925e-59,6.859969126538728e-08,6.809900585413567e-12,5.377217850887484e-50,1.3255863719844051e-25,5.776303380447499e-75,5.2708397053993e-42,2.5932242101420826e-59,5.894365258157159e-61,6.736862174695726e-54,1.9333188885569308e-63
1.600440203976651e-14,0.00299236199292705,0.0,0.0,0.008139055725955439,0.7999998879882568,0.09999997849950981,0.09999999990867037,1.4851837479933588e-26,3.487231059732049e-37,2.0969516003368165e-33,1.6175795641929877e-57,8.124542347443979e-67,7.058248669231769e-08,3.1689475730077738e-21,1.2401066281777856e-20,1.6842520193496e-33,2.1492881253113103e-08,9.132964582318937e-11,5.887608395751347e-19,2.922928532998448e-25,1.808321872705867e-28,3.776840138945464e-34,9.291227182498479e-48,2.3669479927594925e-55,5.954843837819369e-59,7.672049963896277e-08,7.608907664870145e-12,1.1693232675514677e-49,1.6708301294719165e-25,1.923738538665816e-74,9.07117074620866e-42,6.244734088509899e-59,1.7410990199358544e-60,1.8139853458955807e-53,5.202795602280039e-63
1.9392557443752435e-14,0.00299236199292705,0.0,0.0,0.00813902000427286,0.7999998642757006,0.09999997397810434,0.09999999989196912,3.4815756525180795e-26,9.052947042804811e-37,4.474537807831643e-33,9.139446939515009e-57,6.945980662736728e-66,8.552452589226695e-08,6.172701583766432e-21,1.919125533539067e-20,4.3241911470927005e-33,2.6012693245600175e-08,1.0803088490468783e-10,1.046516080974986e-18,4.251588296167668e-25,2.648388965190907e-28,9.840250046784174e-34,3.540909990458056e-47,7.324696255794556e-55,3.364530199004879e-58,9.296203628468319e-08,9.202407598121518e-12,4.462373703493813e-49,2.49070327891564e-25,1.6190470762846716e-73,2.313216294763943e-41,2.8706994984132852e-58,1.1927500728372144e-59,1.0249154084642004e-52,2.936002796123354e-62
2.2780712847738362e-14,0.00299236199292705,0.0,0.0,0.008138984294174686,0.799999840563317,0.0999999694672244,0.09999999987608839,6.955670057317137e-26,2.019036522836871e-36,8.446528390924243e-33,3.862718381679332e-56,4.017893419774908e-65,1.0046643351189821e-07,1.057026175767835e-20,2.6890954618029202e-20,9.421520725522002e-33,3.052198568354448e-08,1.2391163870579624e-10,1.694973267676598e-18,5.812682465070194e-25,3.64554365812998e-28,2.1973276722993327e-33,1.0877443156989863e-46,1.8895569877024624e-54,1.421992691252629e-57,1.0920346614797262e-07,1.078990743252922e-11,1.3726624939862114e-48,3.48873403224499e-25,9.262599622324102e-73,5.085466277042786e-41,1.031889832720789e-57,5.881164304316968e-59,4.3317275906940706e-52,1.2394718748815435e-61
2.616886825172429e-14,0.00299236199292705,0.0,0.0,0.008138948595596078,0.7999998168511057,0.09999996496684556,0.0999999998609878,1.2383552894183557e-25,4.0313824972169635e-36,1.4589189234601266e-32,1.3291790248799638e-55,1.8005896884011276e-64,1.1540820959424352e-07,1.6495670266825416e-20,3.510156502030272e-20,1.8218802255167024e-32,3.502078301024226e-08,1.3901221125960894e-10,2.567060915812409e-18,7.599621292557959e-25,4.798604681791413e-28,4.389178085335426e-33,2.858191895991947e-46,4.269588882889716e-54,4.893139622750621e-57,1.2544478925208815e-07,1.2371429735983888e-11,3.6116753809272386e-48,4.671660841109781e-25,4.113902932832371e-72,1.0032196155154462e-40,3.1024198851225065e-57,2.303412446641738e-58,1.4905671830211365e-51,4.2603853355566476e-61
2.9218208115311624e-14,0.00299236199292705,0.0,0.0,0.008138916476672616,0.7999997955102631,0.09999996092546284,0.09999999984803262,1.9313385242095548e-25,6.98706677265936e-36,2.251473470419158e-32,3.545885831910896e-55,5.924736192261243e-64,1.2885569563935122e-07,2.3187905038869198e-20,4.265408796982012e-20,3.050739797079097e-32,3.906074744076617e-08,1.5196738605348544e-10,3.570266183228189e-18,9.395666945476518e-25,5.968690283672691e-28,7.607913163629608e-33,6.158045943249275e-46,8.153766041136342e-54,1.3053552378939833e-56,1.4006188878581784e-07,1.378970760409278e-11,7.79070766288256e-48,5.899919577427997e-25,1.3445534223381621e-71,1.7222327477130136e-40,7.435013004234829e-57,6.784434734479468e-58,3.976425147307232e-51,1.1354378280080481e-60
3.226754797889896e-14,0.00299236199292705,0.0,0.0,0.00813888436698467,0.7999997741695603,0.09999995689254848,0.0999999998356517,2.8496172188405715e-25,1.1466894653066091e-35,3.326211933093913e-32,8.599715835172756e-55,1.743006656063706e-63,1.4230307520496687e-07,3.1177511995001474e-20,5.016926200888672e-20,4.817945195183826e-32,4.309224832348667e-08,1.6434831197400708e-10,4.805033092901564e-18,1.1364914439775574e-24,7.263261510238739e-28,1.2485617792998102e-32,1.2297622813560523e-45,1.458805345177376e-53,3.1658322845789737e-56,1.5467890188012956e-07,1.5203178216022168e-11,1.5576679403855223e-47,7.288229792382766e-25,3.929765137571923e-71,2.8020785968061733e-40,1.6357565061102633e-56,1.8048769063400394e-57,9.643887843693431e-51,2.7509918994250776e-60
3.5316887842486294e-14,0.00299236199292705,0.0,0.0,0.00813885226648904,0.799999752828997,0.09999995286808479,0.09999999982381957,4.0203509727208224e-25,1.7995579008865312e-35,4.741303013233014e-32,1.9281695926168706e-54,4.665775534218365e-63,1.5575034832198617e-07,4.0447538179704863e-20,5.752559765044935e-20,7.25409078311705e-32,4.711530335980936e-08,1.7618043962812576e-10,6.295127246026898e-18,1.3502936437292703e-24,8.681475369755863e-28,1.9593075832327196e-32,2.3075352544705272e-45,2.473982033745349e-53,7.098210373231214e-56,1.6929582855172078e-07,1.6611857848037885e-11,2.9263329683810665e-47,8.841424653008948e-25,1.04549915239038e-70,4.3623459614705205e-40,3.354026692636817e-56,4.4072112433622234e-57,2.162286647912317e-50,6.161888771411364e-60
