Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31),OCHCO(260),SX(257),CH2OX(167),CHOX(166),SX(186),C2H6O(234),SX(408),SX(460),C2H4O(229),SX(525),SX(419)
1.449799426438813e-08,0.0027079452504016393,0.0915567593028733,0.0,0.00496837849435223,0.44859650583759886,2.3666884721449675e-35,0.45690061199009013,5.61371714504521e-17,6.887283215879805e-23,1.739652283539917e-12,1.1712988135168954e-21,-2.962560754303986e-34,0.0001099630232503186,4.5945107498308786e-17,1.3365923533705822e-21,3.51065610779801e-19,1.0152276079282028e-16,3.4919775400130775e-10,9.067899014922713e-19,2.037869045974662e-23,8.424284160994108e-16,3.75861374660765e-21,4.0594651999304525e-26,1.8321213310477116e-30,1.8231938465981468e-23,0.0028911410051385075,3.683548408360138e-18,6.201332529729209e-25,1.3373513488464718e-34,-3.3063127189686148e-24,-1.2663524869905686e-23,1.0910070413065903e-24,4.375206779437056e-22,1.6519418306032452e-22,3.2656748786135656e-34,2.428404850984662e-75,8.259075325830104e-22,3.874001959057333e-29,3.497687986732718e-28,-2.8338045819778814e-33,-1.5257472456844803e-31,-4.2713391162006486e-35,-1.1694479186334116e-40,-9.034753871450561e-29,-2.021523434645486e-28,-7.122246962801027e-34
1.4620683203827288e-08,0.0027079452504016393,0.0915567593028733,0.0,0.004968377446741929,0.44859650477902246,2.405682173153683e-35,0.4569006119884248,5.660265067485421e-17,7.058980304583506e-23,1.7537985783518304e-12,1.2070907526060225e-21,-2.9621084840759626e-34,0.0001099629980440455,4.658583115926172e-17,1.3369613483170978e-21,3.5123999713587127e-19,1.0261437082243799e-16,3.5084889260695116e-10,9.21433590256902e-19,2.0470831621636056e-23,8.424291221831506e-16,3.841098670329277e-21,4.148552523682511e-26,1.8470411642241423e-30,1.8703197655631356e-23,0.0028911420763039404,3.71350620787144e-18,6.382771108230517e-25,1.6819889512595753e-34,-3.311506843247182e-24,-1.0939235851099301e-23,1.0999818001913335e-24,4.4538312816958545e-22,1.661508178809268e-22,3.343516910228013e-34,2.5272599227052423e-75,8.3850070851366895e-22,3.9361617164778626e-29,3.5538145709886804e-28,-2.824308243503604e-33,-1.5370395097821961e-31,-4.2565377526414234e-35,-1.1781023456808496e-40,-9.102042161304117e-29,-2.0144648043473966e-28,-7.099356846487013e-34
1.4743372143266446e-08,0.0027079452504016393,0.0915567593028733,0.0,0.004968376504239652,0.4485965038268056,2.444991767428283e-35,0.45690061198677256,5.70682497328364e-17,7.233568274112513e-23,1.7679448696453665e-12,1.2436672040889995e-21,-2.96163916639251e-34,0.00010996297536691963,4.7229565261121376e-17,1.3373303421957748e-21,3.5141441634083605e-19,1.0370899154347005e-16,3.524870598369497e-10,9.361949149125845e-19,2.0562248944319433e-23,8.424298286953914e-16,3.924666843771106e-21,4.2388098115358485e-26,1.861961307908715e-30,1.918229876835384e-23,0.0028911430398451737,3.743464066651026e-18,6.568005590476727e-25,-2.0954946339293664e-34,-3.315928118308149e-24,-9.17815716973504e-24,1.108957989910702e-24,4.533267442298574e-22,1.6710248446192644e-22,3.4225618692024966e-34,2.629286509208182e-75,8.51178404256668e-22,3.9988175378060004e-29,3.610389105788922e-28,-2.8148464132040032e-33,-1.5482923034079063e-31,-4.2417901973140414e-35,-1.1867265429800383e-40,-9.169084061605794e-29,-2.0074318295067552e-28,-7.076549880391542e-34
1.4866061082705604e-08,0.0027079452504016393,0.0915567593028733,0.0,0.0049683756562909935,0.44859650297026715,2.4846172570666264e-35,0.45690061198513315,5.753396863510546e-17,7.411072693867041e-23,1.7820911577360663e-12,1.2810384710559298e-21,-2.961152297211757e-34,0.00010996295496497572,4.787628616544434e-17,1.3376993351176124e-21,3.5158886749039837e-19,1.0480659932632158e-16,3.541123576759758e-10,9.510738608216552e-19,2.065294811662187e-23,8.424305355923304e-16,4.009322258615224e-21,4.3302413743895546e-26,1.8768817591542508e-30,1.966929630092108e-23,0.0028911439065704776,3.7734219792288536e-18,6.757083252606391e-25,9.084189073124005e-35,-3.319560133887101e-24,-7.379814219309906e-24,1.1179356047891356e-24,4.613517743961199e-22,1.6804920862860544e-22,3.502818254595807e-34,2.734559371027039e-75,8.639403710780183e-22,4.061969360617818e-29,3.667411535155017e-28,-2.8054189655481448e-33,-1.5595057702707794e-31,-4.2270962545561036e-35,-1.1953206187575703e-40,-9.235880468209851e-29,-2.0004244168390735e-28,-7.05382576326297e-34
1.4988750022144762e-08,0.0027079452504016393,0.0915567593028733,0.0,0.004968374893401759,0.44859650219979874,2.524558644188536e-35,0.4569006119835064,5.799980739129704e-17,7.591519152134372e-23,1.7962374429077603e-12,1.3192148946954885e-21,-2.9606473620219896e-34,0.00010996293660976009,4.852597041861299e-17,1.3380683271832164e-21,3.51763349770532e-19,1.0590717072528479e-16,3.5572488729870156e-10,9.660704133087548e-19,2.0742934782479488e-23,8.424312428345704e-16,4.095068860361118e-21,4.422851473322782e-26,1.8918025152085296e-30,2.0164244483379887e-23,0.0028911446862023953,3.803379940624373e-18,6.950051530771911e-25,3.762133455279174e-34,-3.322386269102214e-24,-5.54373080858052e-24,1.126914639308038e-24,4.694584661442248e-22,1.6899101606960502e-22,3.5842945476424077e-34,2.8431543981029466e-75,8.767863609744865e-22,4.1256171223978347e-29,3.724881802968828e-28,-2.796025775528192e-33,-1.5706800535312556e-31,-4.212455729421689e-35,-1.2038846810778182e-40,-9.302432273701502e-29,-1.9934424734009323e-28,-7.031184194841881e-34
1.5111438961583922e-08,0.0027079452504016393,0.0915567593028733,0.0,0.004968374207031287,0.44859650150675695,2.5648159309350985e-35,0.45690061198189236,5.846576601008284e-17,7.774933255808094e-23,1.8103837254157606e-12,1.358206853857422e-21,-2.9601238357192417e-34,0.00010996292009576317,4.9178594750465114e-17,1.3384373184822263e-21,3.519378624484553e-19,1.0701068247726291e-16,3.5732474907705377e-10,9.811845576647674e-19,2.0832214540964563e-23,8.424319503866723e-16,4.181910548841074e-21,4.516644320065894e-26,1.9067235734707758e-30,2.0667197281252232e-23,0.002891145387487,3.8333379463374035e-18,7.146958019291199e-25,-1.578687664040439e-34,-3.324389691759572e-24,-3.669429184565456e-24,1.1358950880843614e-24,4.776470661581097e-22,1.6992793233789973e-22,3.6669992117832973e-34,2.9551486170940424e-75,8.897161266755832e-22,4.1897607604875615e-29,3.7827998529927784e-28,-2.786666718571708e-33,-1.5818152958057715e-31,-4.1978684276787355e-35,-1.2124188374224086e-40,-9.368740367410103e-29,-1.9864859065885382e-28,-7.008624875869636e-34
1.5234127901023082e-08,0.0027079452504016393,0.0915567593028733,0.0,0.0049683735894964125,0.4485965008833664,2.605389119468022e-35,0.45690061198029097,5.893184449926723e-17,7.961340630109899e-23,1.8245300054897325e-12,1.3980247646196792e-21,-2.9595811824846914e-34,0.00010996290523810904,4.9834136072926496e-17,1.3388063090932592e-21,3.5211240486450073e-19,1.0811711150048765e-16,3.589120425873229e-10,9.964162791504074e-19,2.092079294709798e-23,8.424326582167629e-16,4.26985117872961e-21,4.6116240775976524e-26,1.9216449315173815e-30,2.1178208397741326e-23,0.0028911460182922334,3.8632959922491894e-18,7.347850468818218e-25,7.763451455093e-35,-3.3255533576678346e-24,-1.7564300561505853e-24,1.1448769458729437e-24,4.859178203334995e-22,1.7085998285173898e-22,3.750940692697179e-34,3.0706201987472323e-75,9.027294216451543e-22,4.254400212140743e-29,3.8411656288790067e-28,-2.7773416705141077e-33,-1.5929116391711904e-31,-4.1833341558051457e-35,-1.2209231952190496e-40,-9.434805635422154e-29,-1.9795546241363034e-28,-6.986147508070945e-34
1.5356816840462242e-08,0.0027079452504016393,0.0915567593028733,0.0,0.004968373033885424,0.4485965003226322,2.646278211969067e-35,0.45690061197870196,5.939804286587404e-17,8.150766918314055e-23,1.838676283336269e-12,1.438679079860255e-21,-2.9590188556618613e-34,0.00010996289187048471,5.049257147864753e-17,1.339175299088339e-21,3.522869764248223e-19,1.0922643489323187e-16,3.604868666171323e-10,1.0117655629994647e-18,2.10086755122416e-23,8.424333662961757e-16,4.358894560046901e-21,4.707794860744879e-26,1.9365665870804422e-30,2.1697331275942113e-23,0.00289114658569602,3.893254074597847e-18,7.552776784532675e-25,5.23315329123139e-34,-3.3258600099622804e-24,1.9574738958476867e-25,1.1538602075534672e-24,4.942709737814808e-22,1.7178719289555799e-22,3.836127418331913e-34,3.189648465193796e-75,9.158260000826146e-22,4.3195354145729085e-29,3.899979074178069e-28,-2.768050507701797e-33,-1.6039692251689458e-31,-4.1688527209858905e-35,-1.2293978618132901e-40,-9.500628960594135e-29,-1.972648534115457e-28,-6.963751794182451e-34
1.5479505779901402e-08,0.0027079452504016393,0.0915567593028733,0.0,0.004968372533980687,0.44859649981826216,2.6874832106395205e-35,0.45690061197712545,5.98643611162243e-17,8.343237781474469e-23,1.8528225591412045e-12,1.4801802888336175e-21,-2.958436297633636e-34,0.0001099628798432785,5.115387823964423e-17,1.3395442885319641e-21,3.5246157659483653e-19,1.1033862993251901e-16,3.620493191722803e-10,1.02723239442176e-18,2.109586770391634e-23,8.424340745991244e-16,4.449044458656374e-21,4.805160736604657e-26,1.951488537991644e-30,2.2224619101055044e-23,0.0028911470960655094,3.9232121900023055e-18,7.761785024348547e-25,-1.8697679239860532e-34,-3.32529217843815e-24,2.1875854653852527e-24,1.1628448681069404e-24,5.027067708319705e-22,1.7270958762086158e-22,3.922567798936235e-34,3.3123138971678506e-75,9.29005616923859e-22,4.385166304882049e-29,3.9592401323578257e-28,-2.758793106943099e-33,-1.6149881948089474e-31,-4.1544239311108737e-35,-1.237842943823616e-40,-9.566211222565176e-29,-1.9657675449326697e-28,-6.941437437965165e-34
1.5602194719340562e-08,0.0027079452504016393,0.0915567593028733,0.0,0.004968372084188992,0.44859649936459584,2.72900411769973e-35,0.45690061197556103,6.03307992560066e-17,8.538778898154376e-23,1.8669688330716973e-12,1.5225389167516913e-21,-2.9578329396991026e-34,0.00010996286902190397,5.181803380594438e-17,1.3399132774795465e-21,3.52636204893314e-19,1.1145367407283072e-16,3.6359949748346306e-10,1.042816758605827e-18,2.1182374946675022e-23,8.4243478310241865e-16,4.5403045967565616e-21,4.9037257251163944e-26,1.966410782224839e-30,2.2760124802601827e-23,0.0028911475551283974,3.953170335367538e-18,7.974923397141355e-25,-1.1497832988511277e-35,-3.3238321788931045e-24,4.219567959188704e-24,1.1718309226220108e-24,5.112254550370769e-22,1.7362719204708424e-22,4.010270227091684e-34,3.4386981413149364e-75,9.422680278418827e-22,4.451292820098018e-29,4.018948746809468e-28,-2.7495693454342162e-33,-1.6259686885732713e-31,-4.140047594771217e-35,-1.2462585477796477e-40,-9.631553297769568e-29,-1.9589115653287084e-28,-6.9192041441736434e-34
1.5724883658779722e-08,0.0027079452504016393,0.0915567593028733,0.0,0.004968371679478812,0.44859649895654125,2.7708409353886696e-35,0.45690061197400894,6.079735729034023e-17,8.737415964158639e-23,1.881115105278106e-12,1.5657655243693228e-21,-2.9572082019502063e-34,0.00010996285928528999,5.24850158042392e-17,1.3402822659826495e-21,3.5281086088705e-19,1.1257154494481414e-16,3.6513749801288854e-10,1.0585186407213588e-18,2.1268202622621894e-23,8.424354917852049e-16,4.632678653367296e-21,5.00349379968331e-26,1.9813333178847328e-30,2.3303901056642036e-23,0.0028911479680371914,3.983128507849669e-18,8.192240260993968e-25,7.1215732780825826e-34,-3.3214621124785674e-24,6.292180119719076e-24,1.1808183662890794e-24,5.198272691743732e-22,1.7454003106242764e-22,4.0992430777447085e-34,3.5688840174326155e-75,9.55612989247135e-22,4.517914897259504e-29,4.0791048608505415e-28,-2.7403791008538895e-33,-1.6369108464196546e-31,-4.125723521256183e-35,-1.2546447802542132e-40,-9.696656059449187e-29,-1.952080504377099e-28,-6.897051618582885e-34
1.5847572598218882e-08,0.0027079452504016393,0.0915567593028733,0.0,0.004968371315323848,0.44859649858951767,2.812993665963561e-35,0.45690061197246884,6.126403522383227e-17,8.939174692268645e-23,1.895261375895681e-12,1.609870707574216e-21,-2.956561493148237e-34,0.00010996285052452275,5.3154802036540936e-17,1.3406512540880893e-21,3.529855441860692e-19,1.136922203539893e-16,3.6666341646078485e-10,1.0743380259214234e-18,2.135335607097403e-23,8.42436200628726e-16,4.726170264810342e-21,5.1044688875425815e-26,1.996256143129667e-30,2.385600028798965e-23,0.0028911483394270026,4.01308670491202e-18,8.413784121460927e-25,-1.8687144247034853e-34,-3.3181638650600536e-24,8.40590863596664e-24,1.1898071943734385e-24,5.285124552500839e-22,1.754481294246785e-22,4.189494708238983e-34,3.7029555255939264e-75,9.69040258287645e-22,4.5850324733041024e-29,4.139708417743679e-28,-2.7312222513662597e-33,-1.6478148077848178e-31,-4.111451520551445e-35,-1.263001746927245e-40,-9.761520377665744e-29,-1.945274271482816e-28,-6.8749795680092885e-34
1.597026153765804e-08,0.0027079452504016393,0.0915567593028733,0.0,0.004968370987652294,0.44859649825940445,2.855462311699512e-35,0.45690061197094084,6.173083306062867e-17,9.144080811979812e-23,1.90940764504608e-12,1.6548650969812915e-21,-2.9558922106001747e-34,0.0001099628426416244,5.382737047884684e-17,1.3410202418345187e-21,3.5316025443931294e-19,1.1481567827945803e-16,3.681773477718102e-10,1.0902748993444773e-18,2.1437840588984344e-23,8.424369096161126e-16,4.820783025184467e-21,5.206654870303416e-26,2.0111792562326302e-30,2.441647467242847e-23,0.002891148673467522,4.043044924237689e-18,8.639603629851122e-25,-1.6007014275218791e-34,-3.3139191065863686e-24,1.0561241610880268e-23,1.1987974022235116e-24,5.372812545021912e-22,1.7635151176200738e-22,4.281033458347832e-34,3.8409978533905837e-75,9.825495928489117e-22,4.652645485105768e-29,4.20075936070099e-28,-2.722098675519628e-33,-1.6586807115876228e-31,-4.097231403335632e-35,-1.2713295533224245e-40,-9.826147119312948e-29,-1.9384927763809795e-28,-6.852987700265676e-34
1.60929504770972e-08,0.0027079452504016393,0.0915567593028733,0.0,0.004968370692801217,0.4485964979624947,2.8982468748892053e-35,0.45690061196942466,6.219775080446044e-17,9.352160069241685e-23,1.9235539128387297e-12,1.7007593575314312e-21,-2.955199740034838e-34,0.00010996283554845572,5.4502699279809694e-17,1.3413892292586915e-21,3.533349913307549e-19,1.1594189687261473e-16,3.696793861413693e-10,1.1063292461161928e-18,2.1521661432683847e-23,8.424376187321982e-16,4.916520486835095e-21,5.310055584608747e-26,2.026102655587402e-30,2.498537613892558e-23,0.0028911489739097272,4.073003163673042e-18,8.86974758152877e-25,9.419797808128628e-34,-3.3087092904674224e-24,1.2758668548947204e-23,1.207788985273657e-24,5.461339074034682e-22,1.7725020257375119e-22,4.373867650306821e-34,3.983097383128742e-75,9.961407515536e-22,4.7207538695937873e-29,4.262257632880831e-28,-2.7130082523091746e-33,-1.669508696232093e-31,-4.0830629809769444e-35,-1.2796283052088836e-40,-9.890537148128566e-29,-1.9317359291355754e-28,-6.8310757241845435e-34
1.621563941653636e-08,0.0027079452504016393,0.0915567593028733,0.0,0.004968370427475508,0.4485964976954536,2.941347357842603e-35,0.45690061196792026,6.266478845868494e-17,9.563438226200647e-23,1.937700179372059e-12,1.7475641880945595e-21,-2.954483455478887e-34,0.00010996282916572823,5.51807667594154e-17,1.341758216395176e-21,3.5350975457590665e-19,1.1707085445586023e-16,3.7116962502184197e-10,1.1225010513511174e-18,2.1604823816121682e-23,8.424383279633422e-16,5.013386160818579e-21,5.414674822451114e-26,2.0410263395990125e-30,2.5562756371841964e-23,0.002891149244127923,4.102961421315117e-18,9.104264914232482e-25,-1.4756916529135843e-34,-3.302515652960711e-24,1.49986803378857e-23,1.2167819390132911e-24,5.550706536644491e-22,1.7814422623117934e-22,4.468005588846438e-34,4.129341698852913e-75,1.0098134937610625e-21,4.7893575636097335e-29,4.324203177407315e-28,-2.7039508612297485e-33,-1.6802988996102985e-31,-4.068946065531746e-35,-1.2878981072880969e-40,-9.954691324706353e-29,-1.9250036401381796e-28,-6.80924334965335e-34
1.633832835597552e-08,0.0027079452504016393,0.0915567593028733,0.0,0.004968370188710951,0.4485964974552817,2.9847637628866853e-35,0.45690061196642756,6.313194602632349e-17,9.777941060945181e-23,1.951846444734599e-12,1.7952903210770204e-21,-2.9537427191327086e-34,0.00010996282342211561,5.586155140766776e-17,1.3421272032705056e-21,3.536845439186742e-19,1.1820252952131932e-16,3.7264815712872925e-10,1.1387903001541751e-18,2.1687332912291582e-23,8.424390372972773e-16,5.111383517361188e-21,5.520516331659017e-26,2.055950306762795e-30,2.6148666813139327e-23,0.0028911494871575578,4.13291969543969e-18,9.343204706412359e-25,-3.958101221843047e-34,-3.2953192125664382e-24,1.7281769219816519e-23,1.225776258994233e-24,5.640917322363353e-22,1.7903360697824653e-22,4.56345556122489e-34,4.2798195935177916e-75,1.023567579566693e-21,4.85845650391999e-29,4.386595937374894e-28,-2.694926382171357e-33,-1.6910514591051331e-31,-4.0548804697414824e-35,-1.2961390639777652e-40,-1.0018610506507918e-28,-1.9182958201067027e-28,-6.787490287554669e-34
1.646101729541468e-08,0.0027079452504016393,0.0915567593028733,0.0,0.004968369973840985,0.4485964972392802,3.0284960923652065e-35,0.45690061196494647,6.359922351009478e-17,9.995694367253731e-23,1.9659927090059803e-12,1.8439485220332096e-21,-2.9529768812461066e-34,0.00010996281825345375,5.654503188328066e-17,1.3424961899105405e-21,3.5385935912851966e-19,1.193369007295624e-16,3.74115074446719e-10,1.1551969776220368e-18,2.1769193854225414e-23,8.424397467229772e-16,5.210515986312865e-21,5.627583816620648e-26,2.0708745557001918e-30,2.674315866458244e-23,0.002891149705729267,4.1628779844118785e-18,9.586616175584897e-25,1.2117025258309554e-33,-3.287100769430892e-24,1.9608428780678337e-23,1.2347719408439351e-24,5.731973813138426e-22,1.7991836893233243e-22,4.660225837260968e-34,4.434621076151942e-75,1.037402769801122e-21,4.9280506273940103e-29,4.449435855837961e-28,-2.6859346954345374e-33,-1.7017665115929818e-31,-4.0408660070289186e-35,-1.3043512802336442e-40,-1.0082295547874497e-28,-1.9116123800841433e-28,-6.76581624978154e-34
1.658370623485384e-08,0.0027079452504016393,0.0915567593028733,0.0,0.00496836978046681,0.44859649704502147,3.072544348638476e-35,0.456900611963477,6.406662091244514e-17,1.0216723954345116e-22,1.980138972257826e-12,1.893549589281415e-21,-2.9521852799938603e-34,0.00010996281360202164,5.72311870123781e-17,1.342865176341596e-21,3.540341999979112e-19,1.2047394690833168e-16,3.755704682356771e-10,1.1717210688443523e-18,2.1850411733846297e-23,8.424404562305268e-16,5.310786957595823e-21,5.735880938547471e-26,2.085799085003263e-30,2.7346282889936196e-23,0.0028911499022994786,4.1928362868008644e-18,9.834548676705641e-25,-3.6957097769769237e-35,-3.2778409047582115e-24,2.1979153935240708e-23,1.2437689802308087e-24,5.823878383380038e-22,1.8079853608496876e-22,4.758324669366983e-34,4.59383737877889e-75,1.0513188260293022e-21,4.99813987082844e-29,4.5127228758316225e-28,-2.6769756818201822e-33,-1.7124441934462947e-31,-4.026902491496905e-35,-1.3125348597707392e-40,-1.0145747300038634e-28,-1.9049532314373485e-28,-6.7442209492937965e-34
1.6706395174293e-08,0.0027079452504016393,0.0915567593028733,0.0,0.004968369606430499,0.44859649687032194,3.116908534083161e-35,0.45690061196201887,6.453413823557588e-17,1.0441055646631484e-22,1.9942852345545533e-12,1.944104353523835e-21,-2.951367241351183e-34,0.00010996280941589427,5.791999578720186e-17,1.343234162581463e-21,3.542090663400312e-19,1.2161364705127292e-16,3.770144290365655e-10,1.1883625589048759e-18,2.193099160281042e-23,8.424411658110092e-16,5.41219978164807e-21,5.845411315882267e-26,2.1007238933280778e-30,2.7958090217156705e-23,0.0028911500790779546,4.222794601335542e-18,1.0087051700559394e-24,-7.458641866977692e-34,-3.2675199802305794e-24,2.439444089478086e-23,1.2527673728671317e-24,5.916633399989178e-22,1.8167413230255574e-22,4.857760292581767e-34,4.757560963507207e-75,1.065315510549451e-21,5.068724170914821e-29,4.576456940378778e-28,-2.6680492225459712e-33,-1.7230846405360776e-31,-4.012989737925822e-35,-1.3206899057958198e-40,-1.0208966611135767e-28,-1.8983182858557928e-28,-6.7227041000436774e-34
