Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227),SX(387),SX(190),SX(495),SX(318),SX(533),SX(213),S(309),C2H4O3(79),SX(386),SX(390),SX(718),SX(572),S(233),SX(1093),SX(1139),SX(217),SX(923),SX(1337),S(257),SX(1387)
2.2360730285362827e-21,0.0005579325240476547,0.0915567593028733,0.0,0.001641995418268405,0.45154262835609793,8.015297056515947e-54,0.4569006123410269,1.5431419280620405e-67,3.1295816306623823e-80,1.7196976997950512e-43,7.673183459195739e-105,4.253312562109853e-127,3.738867557573556e-15,1.2871210559813714e-41,6.246951560094478e-49,6.318351752277857e-60,1.2871211184494892e-41,1.7328512858393972e-22,5.962249346226044e-54,8.00424985767371e-41,6.320173939323544e-35,3.1136347327126718e-65,6.21498629961305e-87,9.060811884513096e-78,1.8647986335553507e-99,1.0374235832375865e-16,6.227735140573576e-60,6.046079415545963e-91,4.0834137364263313e-100,8.868325500755881e-120,6.482262320402097e-106,9.970569778734029e-78,3.3893303157061104e-97,3.048487409930184e-135,9.357114115921706e-110,2.8166513803003305e-155,1.430331291542552e-82,1.8140088420147443e-83,6.083090209795164e-119,2.482684823878158e-134,7.212578473756286e-150,6.408515640223211e-94,1.763310597875392e-157,2.1549222240639596e-165,4.448825286923064e-164,5.391531880818058e-157,8.608001655981397e-127,6.4533366835641105e-142,5.2885625617177877e-126,1.423694759900152e-144,5.058266744324249e-140,6.977187435917024e-144,3.3587394015068696e-153,2.3346169462136058e-191,3.109851169910773e-132,3.7486069388420687e-122,2.206250000675935e-195,7.241213112198618e-207,2.6606975537583777e-134,9.590330189918379e-136,2.108154369454003e-120,4.031823287271069e-146,1.7705466085866955e-148,1.169126984836406e-138,1.4298200126412487e-146,2.883371866681822e-166,1.6970084642348836e-163
4.474088779078244e-21,0.0005579325240476547,0.0915567593028733,0.0,0.001641995418264559,0.45154262835609593,6.41711157968978e-53,0.4569006123410269,4.944150598127681e-66,1.0027098969373633e-78,3.4408894899103793e-43,1.9683958204291523e-102,5.451912559705635e-125,7.480983479639429e-15,5.15183855818866e-41,5.00135966241186e-48,1.0121127874180462e-58,5.151839058313436e-41,3.4672080897320014e-22,4.773463810100625e-53,3.203785324870577e-40,2.5297166605731806e-34,4.9876123044862755e-64,3.984051174409621e-85,7.25599729277204e-77,5.976297831015709e-98,2.0757484901758367e-16,3.3492164827814093e-59,3.87577586792797e-89,5.235325637244403e-98,4.550002703929945e-117,1.662889746877952e-103,7.984542478986582e-77,1.086209124777178e-95,1.565022889841628e-132,2.997161152196388e-108,5.784157937376603e-152,4.582747740461377e-81,2.905792837129266e-82,1.5604340101984008e-116,3.1823150484777284e-132,7.40621615585596e-147,2.053794499975493e-92,3.6213057948413704e-154,8.851120586661069e-162,4.564719235567431e-161,2.7652087567157132e-154,1.1035422047507412e-124,1.6546402544314335e-139,3.391632882651881e-124,3.650363796692921e-142,5.193611050377887e-137,9.569745847206844e-142,8.623918013877247e-151,4.7937986395981316e-188,1.5965258477384545e-129,9.618536755782035e-120,4.5329073672523985e-192,2.973759752810756e-203,2.7318878084438695e-131,9.8469326986998e-133,1.0822776364920589e-117,8.282972429996129e-143,3.634629805932022e-145,5.9997440741118566e-136,1.4675178091287885e-143,2.3704487538943477e-162,7.220149560548054e-160
8.950120280162168e-21,0.0005579325240476547,0.0915567593028733,0.0,0.0016419954182568671,0.451542628356092,5.135640020301537e-52,0.4569006123410269,1.583104337812021e-64,3.2107012827565573e-77,6.883273073516463e-43,5.044295336823858e-100,6.983394981168327e-123,1.4965215323700987e-14,2.061406481311349e-40,4.0026077457937866e-47,1.6203223412875748e-57,2.0614068815631676e-40,6.935921697500004e-22,3.82028430327491e-52,1.281930973429113e-39,1.012216175067623e-33,7.984817992217384e-63,2.5518606385070226e-83,5.807737359515381e-76,1.913871825869403e-96,4.1523983040424985e-16,2.711202020689315e-58,2.4825090929405336e-87,6.7066946868664324e-96,2.3320148649630903e-114,4.261392414219248e-101,6.390870803540336e-76,3.4784684897023715e-94,8.023676641225263e-130,9.595578428653049e-107,1.1862006608340086e-148,1.4674076600318037e-79,4.651978372851903e-81,3.9987627040376956e-114,4.0762508075523664e-130,7.59550198872088e-144,6.577056650609219e-91,7.427720437263107e-151,3.6309371892790335e-158,4.6789474993776286e-158,1.4185949081727922e-151,1.4136341500563803e-122,4.2391910871750405e-137,2.1728722477856354e-122,9.352238125756678e-140,5.325406486160577e-134,1.3860114236204731e-139,2.2109976435301503e-148,9.830519205706386e-185,8.18519065916047e-127,2.4652074396338293e-117,9.298393057307406e-189,1.2196430522384742e-199,2.801212897772164e-128,1.0096811175771933e-129,5.548701779075351e-115,1.698994127371751e-139,7.443938845389048e-142,3.075446275760277e-133,1.5044899102167248e-140,1.9452856911450167e-158,5.233969339387218e-156
1.7902183282330015e-20,0.0005579325240476547,0.0915567593028733,0.0,0.0016419954182414834,0.4515426283560841,4.1092930442014454e-51,0.4569006123410269,5.067496290745153e-63,1.0277736607474639e-75,1.3768040294748373e-42,1.2920045580403717e-97,8.942086433536885e-121,2.9933679011543375e-14,8.246968232436294e-40,3.20269433359585e-46,2.5932696862704125e-56,8.246971435058967e-40,1.3873348912967185e-21,3.0569079116963767e-51,5.12855488536583e-39,4.049523815733083e-33,1.2779413860888392e-61,1.6338511577024296e-81,4.647364366528193e-75,6.127356281805299e-95,8.305697931736463e-16,3.278928233396137e-57,1.5894493106820468e-85,8.588067886965441e-94,1.1946086293140725e-111,1.0914782101192178e-98,5.113994863041236e-75,1.1135258253648088e-92,4.110875306045729e-127,3.071391289524234e-105,2.4309807839518186e-145,4.697303741634142e-78,7.445365634680722e-80,1.0242011295354716e-111,5.219551202024163e-128,7.785763821695362e-141,2.1054440236486808e-89,1.5227561869696918e-147,1.4887562841321347e-154,4.79363473523091e-155,7.335453984530426e-149,1.8101551387565633e-120,1.0856564693199612e-134,1.3913510564925195e-120,2.3951073719204863e-137,5.456872184574268e-131,2.18487631572962e-137,5.664344322825292e-146,2.0146024166753128e-181,4.193628246538815e-124,6.314745062920831e-115,1.9059073040472077e-185,4.998914911989388e-196,2.870365709389033e-125,1.0346068540168222e-126,2.8428387044367313e-112,3.4822241751017955e-136,1.5210538536712333e-138,1.5755818428313894e-130,1.5415312557809436e-137,1.594927944732227e-154,4.219264488003851e-152
3.58063092866657e-20,0.0005579325240476547,0.0915567593028733,0.0,0.0016419954182107159,0.4515426283560683,3.287747773676921e-50,0.4569006123410269,1.6218488452819833e-61,3.2895907417787995e-74,2.753757560163007e-42,3.308376212817856e-95,1.1448911811189363e-118,5.987060638610517e-14,3.2990557734733116e-39,2.5623987487281648e-45,4.149835351222432e-55,3.299058335814724e-39,2.774820334362625e-21,2.4459186105692904e-50,2.0515859130035713e-38,1.619941358697371e-32,2.045000500365724e-60,1.0458739283380732e-79,3.71835889341925e-74,1.9628588296363202e-93,1.6612297186966963e-15,4.822946874195838e-56,1.017452454698516e-83,1.0994943826278848e-91,6.11796360115705e-109,2.794897706573082e-96,4.091734740460359e-74,3.56394996334588e-91,2.1054692300093957e-124,9.830521727187175e-104,4.9803174558832936e-142,1.5034656185458714e-76,1.191454480497528e-78,2.622612537532208e-109,6.682801654424995e-126,7.980919865055116e-138,6.738674223946436e-88,3.121850109583602e-144,6.1042916662556574e-151,4.909902036991704e-152,4.039032676489644e-146,2.3174463814477367e-118,2.7798198480101563e-132,8.906924981406002e-119,6.132664612390672e-135,5.58969477303295e-128,3.8472206391214296e-135,1.4506062690356982e-143,4.1272429207123556e-178,2.147855254510845e-121,1.617138922440419e-112,3.905276773129295e-182,2.048219487098134e-192,2.940233810725476e-122,1.059790410650513e-123,1.4560179035381428e-109,7.134249750068763e-133,3.097434645877674e-135,8.069799257291866e-128,1.579080255486227e-134,1.307036756776668e-150,3.448341984975878e-148
7.161456129533709e-20,0.0005579325240476547,0.0915567593028733,0.0,0.0016419954181491807,0.4515426283560367,2.6303249909961553e-49,0.4569006123410269,5.190316397921352e-60,1.0528833748881727e-72,5.507666004688946e-42,8.470489117336628e-93,1.4661209793696303e-116,1.1974446113073697e-13,1.3196760073541064e-38,2.0500163186473283e-44,6.640221611237479e-54,1.3196780573245517e-38,5.5497912203843215e-21,1.9570839159650974e-49,8.206653570805655e-38,6.480029108373628e-32,3.272229296060606e-59,6.694234766773643e-78,2.974871069380473e-73,6.326277198109351e-92,3.322549569679825e-15,7.54763575241117e-55,6.512337736247521e-82,1.4074888770392986e-89,3.132785719522788e-106,7.155821908769799e-94,3.273726818516255e-73,1.1405788445716543e-89,1.078175707179544e-121,3.1471033105039346e-102,1.0201345550370106e-138,4.812079499405286e-75,1.906610476124109e-77,6.714702117143116e-107,8.557850101877488e-124,8.185345030347653e-135,2.156574188237848e-86,6.40362490758496e-141,2.504257904036818e-147,5.028353674016751e-149,3.2108621457137837e-143,2.966611618427298e-116,7.117013907895175e-130,5.701158164667808e-117,1.570111076460475e-132,5.724768097406417e-125,7.613260061825485e-133,3.714223701980407e-141,8.453934612035698e-175,1.0998833483434768e-118,4.140986159211981e-110,8.002269063246858e-179,8.390839967740647e-189,3.011288597206731e-119,1.0854017009158496e-120,7.456021632137656e-107,1.4613271905277457e-129,6.268749795878824e-132,4.1328486561917324e-125,1.6174132760069853e-131,1.0707865391514263e-146,2.820956431533123e-144
1.4323106531267984e-19,0.0005579325240476547,0.0915567593028733,0.0,0.0016419954180261103,0.45154262835597353,2.104312991047615e-48,0.4569006123410269,1.6609652681429386e-58,3.3702092701671817e-71,1.1015505024779991e-41,2.1685611022549065e-90,1.8794505400523044e-114,2.394921706020331e-13,5.278811426882701e-38,1.6400519865858685e-43,1.0624748800314589e-52,5.278827827035536e-38,1.1099732991987244e-20,1.566114120929905e-48,3.282709004756965e-37,2.592064378515265e-31,5.2357274377759956e-58,4.2844799268871e-76,2.3799713804106104e-72,2.1385589566616476e-90,6.645189271394195e-15,1.2008800036147117e-53,4.168084048945161e-80,1.8016579159120277e-87,1.604072435018587e-103,1.831988368920233e-91,2.6199052049222105e-72,3.6502661560945657e-88,5.520667366233469e-119,1.008578246121176e-100,2.089383052697657e-135,1.5403207332489025e-73,3.051609929302399e-76,1.7190536598763554e-104,1.0970585634865187e-121,8.406072253790427e-132,6.901358384148053e-85,1.3152598418758242e-137,1.0287138443030455e-143,5.149326466423097e-146,6.207595579998638e-140,3.7974259175629806e-114,1.8220341603273401e-127,3.6489772652033946e-115,4.0196577580098666e-130,5.862571140170825e-122,1.6627868942140607e-130,9.509220991873785e-139,1.731491508015636e-171,5.631843935042909e-116,1.0604333967461168e-107,1.6408973016960687e-175,3.437139575011729e-185,3.083784725164229e-116,1.111532514460813e-117,3.817761544523967e-104,2.992876560548336e-126,1.2539117387887272e-128,2.1167046704522707e-122,1.6567681691875827e-128,8.770055685514265e-143,2.305078323042209e-140
2.8646407334736534e-19,0.0005579325240476547,0.0915567593028733,0.0,0.0016419954177799695,0.45154262835584713,1.6834752533572293e-47,0.4569006123410269,5.315191312798278e-57,1.079033458076527e-69,2.2031537166743846e-41,5.55157254331136e-88,2.4197776863407684e-112,4.789875894727561e-13,2.1115460501373594e-37,1.3120571665639083e-42,1.6999933199428667e-51,2.1115591704153383e-37,2.2199616533431215e-20,1.253561894253667e-47,1.3130815907189504e-36,1.036836298141286e-30,8.377221187872268e-57,2.7420758116442543e-74,1.9040453340995426e-71,9.763538411028765e-89,1.3290468673815389e-14,1.9187286777616615e-52,2.667611439681639e-78,2.30613007850806e-85,8.212935420618975e-101,4.689937935395397e-89,2.1013344440276087e-71,1.1687553584680892e-86,2.826643601845905e-116,3.2464179804986442e-99,4.2791172198641025e-132,4.931655407660702e-72,4.888556461653016e-75,4.4008193299870286e-102,1.4125587276114866e-119,8.656461139061159e-129,2.2085318780298815e-83,2.708868368559546e-134,4.237411417110806e-140,5.27301475566327e-143,2.0977256127853783e-136,4.860767737171681e-112,4.664468036369539e-125,2.3354637058491118e-113,1.0290457521786402e-127,6.003353425161589e-119,3.8903315683110636e-128,2.4344598815549844e-136,3.546175637690709e-168,2.8835930946428696e-113,2.7161636918735268e-105,3.374753446541652e-172,1.407887404153488e-181,3.157859090222119e-113,1.1382321946012788e-114,1.954733136463302e-101,6.128836385839497e-123,2.453285086585949e-125,1.0843456789328528e-119,1.6974583554760505e-125,7.180477633052308e-139,1.879183688280607e-136
5.729300894167363e-19,0.0005579325240476547,0.0915567593028733,0.0,0.0016419954172876882,0.45154262835559433,1.3467960044701579e-46,0.4569006123410269,1.700877625262797e-55,3.4564329483786046e-68,4.406926712037637e-41,1.421162539808732e-85,3.169291718533871e-110,9.579784269267244e-13,8.446227157107813e-37,1.0496519712829528e-41,2.720022436790995e-50,8.446332119954514e-37,4.439938360927164e-20,1.003904638329159e-46,5.2522301314352714e-36,4.147366282994468e-30,1.3403372006121968e-55,1.754872874547473e-72,1.5235612775895535e-70,1.0599395786659028e-86,2.6581027474627583e-14,3.0689080882722826e-51,1.707254594602264e-76,2.951753713535488e-83,4.204905333518388e-98,1.2005904467468511e-86,1.715487543201372e-70,3.756647083503186e-85,1.4472138781759806e-113,1.0631027818612216e-97,8.763324389218846e-129,1.5797667546347674e-70,7.859467557830082e-74,1.1265776743780476e-99,1.8511589183263747e-117,8.963276489123253e-126,7.068867495656536e-82,5.609736671933258e-131,1.755030327091853e-136,5.3995281749404085e-140,7.725138345038021e-133,6.221715766244603e-110,1.19409108039665e-122,1.4949841267219389e-111,2.634329026394463e-125,6.147211722545357e-116,9.490080880210659e-126,6.232777830744183e-134,7.262455337129408e-165,1.4763979238548452e-110,6.960451490509081e-103,7.021386587371758e-169,5.766662005477657e-178,3.233574201938702e-110,1.1655232726471976e-111,1.0008005737946752e-98,1.2548585833897523e-119,4.611912200830736e-122,5.5577624174709966e-117,1.7400476009289704e-122,5.875955482290979e-135,1.5261542602233456e-132
1.1458621215554785e-18,0.0005579325240476547,0.0915567593028733,0.0,0.0016419954163031253,0.45154262835508874,1.0774524963379358e-45,0.4569006123410269,5.442834727470581e-54,1.1082991644791539e-66,8.823537807213809e-41,3.6378831474382306e-83,4.425679972268099e-108,1.9159601006847504e-12,3.378499452252801e-36,8.397240835628285e-41,4.3520826072428045e-49,3.3785834227793354e-36,8.879891773276245e-20,8.048047759915677e-46,2.1007990445850557e-35,1.6589507287851035e-29,2.1444521027426414e-54,1.1230260695329378e-70,1.220967306421478e-69,2.2526286378721505e-84,5.316214506013121e-14,4.909841008827073e-50,1.0926007592963402e-74,3.7779348428684464e-81,2.152738850076577e-95,3.0732648431184993e-84,1.5925879786975706e-69,1.2446769074287728e-83,7.409218935597943e-111,3.7123676302981402e-96,1.7945458504580701e-125,5.065657608588449e-69,1.2816948255161633e-72,2.8838060930763403e-97,2.59582423253859e-115,9.380951316246709e-123,2.266048910788356e-80,1.174218626430802e-127,7.347168387619e-133,5.528910060796045e-137,2.710292896472117e-129,7.963479496946374e-108,3.0567519509748067e-120,9.581986786690986e-110,6.743614891996891e-123,6.29409158339892e-113,2.3693266948672023e-123,1.5968159891275698e-131,1.487259340066732e-161,7.558901793943853e-108,1.785448905981921e-100,1.5258388956596747e-165,2.36195040529227e-174,3.310925209953199e-107,1.1934040005084532e-108,5.123704404772516e-96,2.568517619299512e-116,8.112869366483273e-119,2.8518386534542598e-114,1.7857292705303502e-119,4.804736832509698e-131,1.2329045001959494e-128
2.291726185832963e-18,0.0005579325240476547,0.0915567593028733,0.0,0.0016419954143339997,0.4515426283540776,8.619832694370295e-45,0.4569006123410269,1.741711375118276e-52,3.5608718237907255e-65,1.780180193142529e-40,9.311368579147232e-81,7.55881907947828e-106,3.831923443601156e-12,1.3514014972480352e-35,6.7178028757106395e-40,6.96343420511847e-48,1.351468673768975e-35,1.775979858669839e-19,6.465306789651362e-45,8.40242015890608e-35,6.635811326260878e-29,3.430820291377006e-53,7.186113861883684e-69,9.904780622353637e-69,5.618358021405186e-82,1.0632438016665545e-13,7.855589888407355e-49,6.992038542517582e-73,4.834917050839698e-79,1.1020121213050314e-92,7.866199976653232e-82,2.683290675793848e-68,5.0725987041491073e-82,3.79293203243378e-108,1.5853420312465588e-94,3.674422228032936e-122,1.6276572657133173e-67,2.206117165635388e-71,7.381264400592118e-95,4.540371044909207e-113,1.0020634387193229e-119,7.355015297982991e-79,2.5085362590295233e-124,3.13920234245265e-129,5.66114514786998e-134,8.654977324048717e-126,1.019235014326108e-105,7.824592772782268e-118,6.20490569132411e-108,1.7262126992536096e-120,6.443710801775466e-110,5.988097539727756e-121,4.114388524143253e-129,3.0454857724341383e-158,3.8698351811842115e-105,4.5889833425380635e-98,3.837619323096133e-162,9.6743613612283e-171,3.389812373718542e-104,1.2218384276754911e-105,2.6228914784844644e-93,5.254368084125359e-113,1.2958161568610368e-115,1.4671225280289497e-111,1.8373248989321143e-116,3.924820541020106e-127,9.906199977435703e-125
4.583454314387932e-18,0.0005579325240476547,0.0915567593028733,0.0,0.0016419954103957482,0.45154262835205533,6.896191169124395e-44,0.4569006123410269,5.573483540459925e-51,1.1486362283493116e-63,3.8079003201836425e-40,2.3828707780419756e-78,1.9417865758834194e-103,7.663850111035373e-12,5.405609409391837e-35,5.3742466731240403e-39,1.1141783288771862e-46,5.406146821958876e-35,3.551961216843862e-19,5.215223975351193e-44,3.3603410012323152e-34,2.6543261966784395e-28,5.488324189298095e-52,4.597487825822132e-67,8.803502661537282e-68,1.43307833898493e-79,2.1264885012177175e-13,1.2568889079228358e-47,4.474107515163647e-71,6.186515763988851e-77,5.6403212309825575e-90,2.0130399811895042e-79,1.1165612489808628e-66,4.412990931870484e-80,1.941363984081845e-105,1.0158508439778361e-92,7.521850236328057e-119,5.251023552945782e-66,4.533585359584036e-70,1.8889377663141334e-92,1.264696120597516e-110,1.1109419269465394e-116,2.619716791820531e-77,5.562034286662257e-121,1.3920629481019435e-125,5.796379982382569e-131,2.461179489197261e-122,1.3043836020019993e-103,2.0027322504003639e-115,4.342712774703854e-106,4.418302583090275e-118,6.595362206112285e-107,1.5228403409374572e-118,1.1085034412807558e-126,6.235381844872957e-155,1.9810098409765715e-102,1.1841076316783944e-95,1.3693157476945036e-158,3.9633754060858576e-167,3.4699633265878604e-101,1.2507283819723078e-102,1.3424541950618356e-90,1.0736523704334752e-109,1.8423535598354817e-112,7.59509895760504e-109,1.9023059427970485e-113,3.2019252026830816e-123,7.935281286624409e-121
9.166910571497868e-18,0.0005579325240476547,0.0915567593028733,0.0,0.0016419954025192456,0.45154262834801073,5.517466819403101e-43,0.4569006123410269,1.783516074935169e-49,3.7342363776341994e-62,1.157641899923825e-39,6.095835412608857e-76,9.62072701836047e-101,1.532770337230929e-11,2.162244437999089e-34,4.2993995509802675e-38,1.7827746268523065e-45,2.1626743682136086e-34,7.1039239151502815e-19,4.240941009211933e-43,1.3436337320528276e-33,1.061730799065377e-27,8.778142883289208e-51,2.940306772899627e-65,1.2675847804392604e-66,3.664578354488847e-77,4.2529778900027566e-13,2.0110207626298003e-46,2.86240216060037e-69,7.913149616746098e-75,2.8858088751007248e-87,5.14974862189078e-77,6.665395132384399e-65,8.554091276279529e-78,1.5453298055545547e-102,1.2530683780508434e-90,2.4251027940484804e-115,1.707536579807138e-64,1.3797611900702293e-68,4.832259434090569e-90,6.958838457024977e-108,2.046379154768579e-113,1.5199182596919648e-75,2.0486583746438945e-117,1.0253821806158778e-121,8.233025941777004e-130,9.726238216037061e-119,1.304382640402311e-103,5.992544570070614e-115,6.697054652301398e-104,1.3220376908268922e-117,1.0639677315677687e-103,4.5370239881479135e-118,1.173952884717244e-123,7.748166771692261e-152,1.5772244459317681e-99,4.667038998873766e-93,6.596477322637098e-154,1.0266183929866446e-163,5.5214877098120116e-98,1.9901890600710484e-99,1.0684449757457303e-87,3.4043444234645195e-106,3.6402762594462987e-109,6.059537627105286e-106,3.034373938774246e-110,4.054347068282441e-119,9.88753080476219e-117
1.8333823085717743e-17,0.0005579325240476547,0.0915567593028733,0.0,0.0016419953867662408,0.4515426283399216,4.414793215006417e-42,0.4569006123410269,5.707254889768222e-48,1.2324596828508729e-60,8.652272169575406e-39,1.558326322244921e-73,4.9738630278737137e-98,3.06554096004781e-11,8.648979021764023e-34,3.4395212672706624e-37,2.8527227410556175e-44,8.652418464140966e-34,1.4207849239596616e-18,3.502772224129725e-42,5.3705152313616196e-33,4.2469237343198456e-27,1.4034864536463109e-49,1.8791289314123774e-63,4.618174842550643e-65,9.367568172061573e-75,8.505956626303691e-13,3.2176334995987395e-45,1.8306224553582306e-67,1.0114529560689753e-72,1.4754506835031488e-84,1.3164761050946153e-74,4.227406030786462e-63,2.1020468380017715e-75,7.907984683137714e-100,1.6011145025827228e-88,4.958874358208803e-112,5.638237889534821e-63,6.549229221071923e-67,1.2353076445030032e-87,4.2766797726610754e-105,2.6559351712768275e-110,2.23081657736993e-73,5.318125293994439e-114,5.323894836064937e-118,6.808798070263789e-127,2.264846181326344e-115,1.3041367060274736e-103,1.3970664476056864e-114,1.9463670665631942e-101,3.082120604207691e-117,1.0875409381478953e-100,1.0564234655295974e-117,1.3677258985446822e-120,1.5351043947454779e-148,8.075230606229443e-97,1.2343738331395843e-90,5.167882836629239e-150,4.565783959674456e-160,5.651909502178585e-95,2.037198855626004e-96,5.466505584108178e-85,6.915293995611945e-103,4.236489586849179e-106,3.3618014312245924e-103,3.3678348087839916e-107,3.290648143756488e-115,7.932937511350076e-113
3.6667648114157493e-17,0.0005579325240476547,0.0915567593028733,0.0,0.0016419953552602325,0.4515426283237433,3.5331452051464284e-41,0.4569006123410269,1.8263229478979485e-46,4.183905367657079e-59,1.1869635857395986e-37,3.978045047283575e-71,2.597403506568496e-95,6.131082087929162e-11,3.459591799661403e-33,2.7516188506760845e-36,4.565261125786752e-43,3.462343353854778e-33,2.8415699599823292e-18,2.978255511469286e-41,2.144996550785277e-32,1.6987695191518337e-26,2.2423315629294705e-48,1.1992381990389541e-61,2.6739413535950633e-63,2.391307389586703e-72,1.7011913933829e-12,5.148215414967064e-44,1.1699180204541771e-65,1.2910089271310596e-70,7.533032843535706e-82,3.3606851307542794e-72,2.7024649287388252e-61,5.352981402616259e-73,4.0390613963645894e-97,2.043423631860766e-86,1.011303546639909e-108,1.915656971229904e-61,4.023150509204541e-65,3.1534492299674485e-85,2.9184875316707504e-102,3.8558119992679004e-107,5.175690197491837e-71,1.5439233899290987e-110,3.091133697048239e-114,5.911892277204411e-123,4.968815268914573e-112,1.2412969994526706e-103,2.915805354994978e-114,9.007632845010859e-99,6.432686658763197e-117,1.1088451202898694e-97,2.2037272378848878e-117,2.5288275699738903e-117,3.130128180929207e-145,4.128599690721277e-94,3.354801407309837e-88,4.39317340436054e-146,2.724071532712018e-156,5.771210282282348e-92,2.0802001904696468e-93,2.790939764571515e-82,1.3910886896481595e-99,4.64460228404302e-103,2.1395705884290627e-100,4.286326312417221e-104,2.645959408215586e-111,6.3334516611086135e-109
7.333529817103699e-17,0.0005579325240476547,0.0915567593028733,0.0,0.0016419952922482202,0.4515426282913867,2.8286127843297823e-40,0.4569006123410269,5.844240964580395e-45,1.4924844318789478e-57,1.859661528593103e-36,1.012644656589741e-68,1.3814265050073768e-92,1.2262163872675888e-10,1.3838367076193527e-32,2.2012977129076658e-35,7.307311419346719e-42,1.3860379511345642e-32,5.683139916561274e-18,2.6642880449952216e-40,8.554415994514068e-32,6.795077469889323e-26,3.577382765924544e-47,7.631818465662676e-60,1.685924617769402e-61,6.087269548451652e-70,3.40238278885734e-12,8.237149965548975e-43,7.466052592163548e-64,1.643201816374523e-68,3.8352598497038143e-79,8.555045233584563e-70,1.729332358088521e-59,1.3693717886560456e-70,2.0579893240291702e-94,2.6003227125250993e-84,2.053784928998204e-105,6.842993059666893e-60,2.7995542278626695e-63,8.027347201742274e-83,2.2342638012532587e-99,6.243703488712949e-104,1.3057393586876232e-68,4.9989609336527895e-107,2.001677148325626e-110,5.005215967297165e-119,1.0516998640027275e-108,-1.4784774504275541e-102,-3.326281646051807e-113,4.546240048938743e-96,-7.330087698727816e-116,1.125714252470405e-94,-2.5139983654354003e-116,5.083069486477991e-114,6.3583736195299316e-142,2.107800776301566e-91,9.585326046604111e-86,3.971262256370717e-142,2.696415172862064e-152,5.876422572357356e-89,2.1181234569823075e-90,1.420906176191188e-79,2.750464309654335e-96,4.910119711328411e-100,1.8460224152906395e-97,7.394962968083549e-101,2.0918297401711004e-107,4.987085852026074e-105
1.100029482279165e-16,0.0005579325240476547,0.0915567593028733,0.0,0.001641995229236213,0.4515426282590301,8.0915084061247e-40,0.4569006123410269,2.7340706101986373e-44,7.299308680046377e-57,7.076916661752034e-36,7.758747874307944e-68,1.0713374653997085e-91,1.8393245186398162e-10,2.940652929299399e-32,6.294340615612414e-35,2.786413465376348e-41,2.9469471102218165e-32,8.524709757673836e-18,8.156724388474294e-40,1.8140706860146427e-31,1.4439538504461664e-25,1.362090798427405e-46,4.3470810688030355e-59,9.606216964867295e-61,4.66398454109639e-69,5.103574118301163e-12,3.1404143539435354e-42,4.2566393093320104e-63,1.0929332086784184e-67,3.3124649423912143e-78,6.554788368882089e-69,9.868414899827443e-59,1.0506040822107394e-69,1.3988581322139443e-93,1.4547277858109757e-83,1.7294873954942326e-104,3.348308106663395e-59,1.626380995890386e-62,6.147919008544883e-82,2.003032282374518e-98,5.148578389538869e-103,1.0006981088082878e-67,4.620582976742357e-106,2.050049543971306e-109,7.860812886374934e-118,9.289628360313658e-108,1.3468725132301948e-94,3.295822838656177e-105,3.090643103676644e-95,7.271038280000436e-108,8.338073821765113e-94,2.4908867453779242e-108,2.845060299730064e-113,4.7947313947103276e-141,1.4336750838105844e-90,6.028173145817095e-85,2.756677683096865e-141,2.1798843065162663e-151,4.5787467380071076e-88,1.6503821428315955e-89,9.659890744927338e-79,2.4026748710801687e-95,3.847280865117846e-99,1.4743660056493731e-96,6.642221123578095e-100,2.2452943105519917e-106,5.350887227399905e-104
