Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CH3OX(48),CHOX(64),SX(57),CH2O2X(54),CH3X(25)
3.5421370823584926e-10,0.000897708597878115,0.0,0.0,0.000916534258730745,0.7987858309320356,0.09999921489526134,0.0999999998380273,3.895535954158379e-14,1.7620247820880644e-16,2.074674197283597e-18,4.079318353302243e-20,1.8715843555063646e-22,0.0006206021511229847,6.315575838780988e-15,2.1943801503902705e-17,2.6807347802257563e-18,7.403781480083443e-07,1.6192735095115414e-10,4.456346263244719e-08,1.3093456634961896e-19,1.967528191183133e-22,9.795433815863388e-13,2.507640150951097e-19,1.4887614840230802e-34,1.413075989706856e-21,0.0009038457096499293,1.621932399553023e-10,2.6769125131009046e-19,6.044273060348111e-16,1.4641962211592015e-31,1.4504250513622888e-24,2.142361290488302e-26
3.557244095426953e-10,0.000897708597878115,0.0,0.0,0.0009137645102074165,0.7987835250277271,0.09999921692139575,0.09999999983851639,3.928320560478465e-14,1.794933428248292e-16,2.0948835155953667e-18,4.1868258243592045e-20,1.9274626571198205e-22,0.0006215341106091078,6.2957280158896345e-15,2.194846404385543e-17,2.6959913198543386e-18,7.381347110802524e-07,1.614379526462225e-10,4.47812415777533e-08,1.3113012928772198e-19,1.9694620281806312e-22,9.943123723584359e-13,2.5570259950196056e-19,1.5055545239213163e-34,1.4498946055420515e-21,0.0009056855253107291,1.6170233355795888e-10,2.7354007841727454e-19,6.074332882531701e-16,1.5032697557905129e-31,1.4601802899661793e-24,2.189206079221537e-26
3.5723511084954135e-10,0.000897708597878115,0.0,0.0,0.0009110103434435417,0.7987812318961749,0.09999921893516349,0.09999999983900273,3.9611586059407e-14,1.8283055403584306e-16,2.115163431200065e-18,4.2966104664253243e-20,1.9847161972960958e-22,0.0006224604270767389,6.275997139685901e-15,2.1940511132833096e-17,2.7112256084467426e-18,7.359039109177317e-07,1.6095130769023278e-10,4.4998747567103196e-08,1.3132450437043907e-19,1.9713821536004953e-22,1.0092242695941938e-12,2.6071278121282003e-19,1.5222301234182578e-34,1.4874797408175144e-21,0.0009075153898609801,1.6121419059617482e-10,2.7948573565594182e-19,6.104372610053335e-16,1.5431710103198117e-31,1.4699399542015388e-24,2.2368269272811658e-26
3.587458121563874e-10,0.000897708597878115,0.0,0.0,0.0009082716542733584,0.7987789514574422,0.09999922093665048,0.09999999983948633,3.994108832400949e-14,1.8621453638657013e-16,2.1355437119485005e-18,4.40870826672749e-20,2.043371339291023e-22,0.0006233811491551666,6.256382820975959e-15,2.20530844787329e-17,2.726437492200604e-18,7.336856628910158e-07,1.604673975427071e-10,4.521597923819197e-08,1.3151770186852293e-19,1.9732887076356002e-22,1.0242795772808505e-12,2.657951959405799e-19,1.5397564025247508e-34,1.5258431504790493e-21,0.0009093353589233346,1.6072879257902906e-10,2.855292825770672e-19,6.134392144370873e-16,1.583912727127832e-31,1.4797038440937867e-24,2.285232330230274e-26
3.6025651346323345e-10,0.000897708597878115,0.0,0.0,0.0009055483393883918,0.7987766836322021,0.09999922292594207,0.09999999983996721,4.027209138662702e-14,1.8964571587192351e-16,2.156043539906025e-18,4.523155572138427e-20,2.1034547982259894e-22,0.0006242963249772109,6.2368852448905364e-15,2.2067899131338877e-17,2.7416268716744235e-18,7.314798830677545e-07,1.5998620416534285e-10,4.543293526287532e-08,1.317097319475698e-19,1.975181828697686e-22,1.0394787959105362e-12,2.7095048062155515e-19,1.5569696252037335e-34,1.5649966989753511e-21,0.0009111454877588454,1.6024612116796013e-10,2.916717835717774e-19,6.164391390197474e-16,1.62550776380807e-31,1.4894724767770302e-24,2.3344308224110475e-26
3.617672147700795e-10,0.000897708597878115,0.0,0.0,0.000902840296328715,0.7987744283417321,0.09999922490312277,0.09999999984044539,4.060331851453842e-14,1.9312451992723544e-16,2.1765983414736656e-18,4.6399890902358105e-20,2.164993643410489e-22,0.000625206002184726,6.2175017661860605e-15,2.1997570688514572e-17,2.7567933184729244e-18,7.292864882060626e-07,1.5950770943934606e-10,4.5649614346661215e-08,1.3190060466898425e-19,1.9770616534500154e-22,1.054822422488195e-12,2.7617927338589087e-19,1.5735619649420103e-34,1.6049523604343e-21,0.0009129458312698509,1.5976615817521076e-10,2.9791430784523365e-19,6.194370255444068e-16,1.6679690932998793e-31,1.499245273839019e-24,2.3844309767348188e-26
3.6327791607692555e-10,0.000897708597878115,0.0,0.0,0.0009001474234743095,0.7987721855079074,0.09999922686827643,0.09999999984092091,4.093541283712621e-14,1.9665137741850924e-16,2.1972408721371383e-18,4.7592458903450094e-20,2.228015300654673e-22,0.0006261102279352437,6.1982316625959805e-15,2.2153157143340138e-17,2.7719367613140916e-18,7.271053957494349e-07,1.5903189509669657e-10,4.586601522820756e-08,1.320903299912157e-19,1.9789283168289559e-22,1.0703109505445196e-12,2.8148221352876166e-19,1.5915672765908845e-34,1.6457222188329127e-21,0.0009147364440028321,1.5928888556229191e-10,3.0425792939052118e-19,6.224328651162766e-16,1.7113098040170494e-31,1.5090220271365469e-24,2.4352414044720018e-26
3.647886173837716e-10,0.000897708597878115,0.0,0.0,0.0008974696200365398,0.7987699550531964,0.09999922882148618,0.09999999984139372,4.126974232779727e-14,2.0022671863269619e-16,2.2180406045096246e-18,4.880963404566072e-20,2.2925475545720925e-22,0.0006270090489074052,6.179076694215263e-15,2.2227462076545158e-17,2.7870574382231792e-18,7.249365238177107e-07,1.5855874363310806e-10,4.608213667882851e-08,1.32278917771387e-19,1.980781952067586e-22,1.0859448701446577e-12,2.868599414831652e-19,1.6095437511483213e-34,1.6873184681611152e-21,0.0009165173801512419,1.5881428543846487e-10,3.1070372696256383e-19,6.254266491491261e-16,1.7555430999729674e-31,1.5188034069642894e-24,2.486870755042185e-26
3.6629931869061764e-10,0.000897708597878115,0.0,0.0,0.0008948067860497369,0.7987677369006536,0.09999923076283447,0.0999999998418639,4.160396163093187e-14,2.0385097526799123e-16,2.2388782941176828e-18,5.0051794287841595e-20,2.358618550872413e-22,0.000627902511305599,6.160033310686658e-15,2.2025124711163883e-17,2.802154789057762e-18,7.227797911989192e-07,1.5808823757799005e-10,4.629797750200781e-08,1.3246637776611885e-19,1.9826226907317228e-22,1.1017246678943242e-12,2.9231309879012673e-19,1.6256727428262773e-34,1.7297534125791005e-21,0.0009182886935583053,1.5834234005924262e-10,3.172527840520135e-19,6.284183693598125e-16,1.8006823009005032e-31,1.5285883779639212e-24,2.539327715804385e-26
3.678100199974637e-10,0.000897708597878115,0.0,0.0,0.0008921588223628687,0.7987655309739154,0.09999923269240293,0.09999999984233146,4.193805211183077e-14,2.07524580424152e-16,2.2597532086155085e-18,5.131932123663213e-20,2.426256798643394e-22,0.0006287906608668155,6.141099090015479e-15,2.220379691584929e-17,2.8172285076525743e-18,7.206351173470409e-07,1.576203587540249e-10,4.6513536532916966e-08,1.3265271963243676e-19,1.984450662739758e-22,1.1176508269552539e-12,2.978423280688259e-19,1.6439122706588818e-34,1.7730394665682362e-21,0.0009200504377197929,1.5787303182490966e-10,3.239061888591471e-19,6.314080177629058e-16,1.8467408423669801e-31,1.5383763473262342e-24,2.592621011847138e-26
3.6932072130430974e-10,0.000897708597878115,0.0,0.0,0.0008895256306313204,0.7987633371971944,0.09999923461027277,0.09999999984279642,4.2275873355845526e-14,2.1124796859285006e-16,2.280862196663965e-18,5.2612600156242e-20,2.4954911726225304e-22,0.0006296735428664447,6.122279085368088e-15,2.248096391536204e-17,2.8322793110416394e-18,7.185024223732665e-07,1.571550900643038e-10,4.6728812637941713e-08,1.3283795292976132e-19,1.9862659963772627e-22,1.1337238270569538e-12,3.0344827299085145e-19,1.663571971690069e-34,1.8171891550759766e-21,0.0009218026657867662,1.5740634327905901e-10,3.3066503426782916e-19,6.343955866654033e-16,1.8937322758870012e-31,1.548169168157961e-24,2.6467594057788273e-26
3.708314226111558e-10,0.000897708597878115,0.0,0.0,0.0008869071133087911,0.7987611554952729,0.0999992365165242,0.09999999984325879,4.2613873518044027e-14,2.150215756480406e-16,2.3020237341591092e-18,5.3932019978070586e-20,2.566350915458567e-22,0.0006305512021214236,6.103569646644798e-15,2.2046996962404833e-17,2.847306588632358e-18,7.163816270335755e-07,1.5669241507825623e-10,4.6943804714217146e-08,1.3302208712076996e-19,1.9880688183394956e-22,1.1499441444982103e-12,3.0913157825097664e-19,1.6788033066743806e-34,1.8622151136544358e-21,0.0009235454305682965,1.5694225710714815e-10,3.3753041781944523e-19,6.373810686615328e-16,1.9416702690302272e-31,1.5579656885195135e-24,2.7017516975184364e-26
3.7234212391800183e-10,0.000897708597878115,0.0,0.0,0.0008843031736392616,0.7987589857934987,0.09999923841123695,0.09999999984371856,4.294874893882577e-14,2.1884583883635252e-16,2.3230691757330017e-18,5.527797331014941e-20,2.6388656399614386e-22,0.0006314236829970609,6.084962768889497e-15,2.2081110760751372e-17,2.8623093455571114e-18,7.142726527308881e-07,1.5623231552172456e-10,4.7158511689165056e-08,1.3320513157149004e-19,1.9898592537551998e-22,1.1663122521640826e-12,3.148928895345941e-19,1.6959909302038123e-34,1.908130088592238e-21,0.0009252787845341573,1.5648075613507248e-10,3.4450344168681323e-19,6.403644566276417e-16,1.990568605522607e-31,1.5677635345506508e-24,2.757606724086053e-26
3.7370175509416327e-10,0.000897708597878115,0.0,0.0,0.0008819720124917212,0.798757043260779,0.09999924010667821,0.09999999984413017,4.325072791459411e-14,2.223313491825806e-16,2.3420778398704645e-18,5.651234492093716e-20,2.7055686763850273e-22,0.0006322045245800613,6.06830877022589e-15,2.2339708852378427e-17,2.8757751312495893e-18,7.123846184005752e-07,1.5582041406513975e-10,4.7351503342543985e-08,1.3336894751432365e-19,1.9914601572821663e-22,1.1811702978073117e-12,3.2014529927808635e-19,1.714084112598911e-34,1.9502242991665662e-21,0.0009268307999509897,1.5606760152372123e-10,3.5087211029491674e-19,6.430477097371438e-16,2.0354096878631088e-31,1.5765323837424588e-24,2.8086212198040575e-26
3.750613862703247e-10,0.000897708597878115,0.0,0.0,0.0008796525120663747,0.7987551103345275,0.09999924179289432,0.09999999984453975,4.35557681816082e-14,2.258585669373889e-16,2.3612785733948775e-18,5.776882108274223e-20,2.7736586497649064e-22,0.0006329812389689772,6.051746127610782e-15,2.2286924167150423e-17,2.8892045804179722e-18,7.105060395607902e-07,1.5541057338699836e-10,4.754426247905138e-08,1.3353189497384992e-19,1.993051216829442e-22,1.1961487737683893e-12,3.2546188973747054e-19,1.7299894372322996e-34,1.9930584755814455e-21,0.0009283752726129215,1.5565651480085326e-10,3.573296740042494e-19,6.457292563306373e-16,2.0810501194758397e-31,1.5852750475214599e-24,2.8603482126246636e-26
3.7642101744648613e-10,0.000897708597878115,0.0,0.0,0.0008773446034387055,0.7987531869614763,0.09999924346994198,0.09999999984494722,4.386260918241692e-14,2.2942781366745745e-16,2.3806067758839797e-18,5.904769568217856e-20,2.843157925794352e-22,0.0006337538575887634,6.035271360892352e-15,2.2274851060422902e-17,2.9026098457171175e-18,7.086368602237799e-07,1.5500278095623132e-10,4.7736788377912807e-08,1.336939805836636e-19,1.9946325204378884e-22,1.2112480177333021e-12,3.3084313357102645e-19,1.745381335286234e-34,2.0366421404395758e-21,0.0009299122400760258,1.552474837327544e-10,3.6387694581787215e-19,6.484090917813328e-16,2.127500190418362e-31,1.5940510337903615e-24,2.912794220986412e-26
3.7778064862264756e-10,0.000897708597878115,0.0,0.0,0.0008750482181832722,0.7987512730887144,0.09999924513787747,0.09999999984535268,4.417010609562263e-14,2.330394118162983e-16,2.4000041442368455e-18,6.034926504071006e-20,2.914089118574176e-22,0.0006345224115809198,6.018881777992171e-15,2.245795217687291e-17,2.9159997405649222e-18,7.067770248092368e-07,1.5459702452757781e-10,4.7929080337114756e-08,1.3385521091697923e-19,1.996204155162258e-22,1.2264683651764873e-12,3.362895040159227e-19,1.7633387481778331e-34,2.0809848892908232e-21,0.0009314417396803202,1.548404961743948e-10,3.705147417127785e-19,6.51087211635298e-16,2.174770267197306e-31,1.602869437594285e-24,2.965965787149438e-26
3.79140279798809e-10,0.000897708597878115,0.0,0.0,0.0008727632883692444,0.7987493686636863,0.09999924679675672,0.09999999984575614,4.447728204631956e-14,2.366936846986626e-16,2.41942056470521e-18,6.16738279197566e-20,2.986475091908664e-22,0.0006352869318065117,6.0025769284505135e-15,2.2335020701858705e-17,2.9293720249614166e-18,7.049264781396899e-07,1.5419329259626782e-10,4.812113767315103e-08,1.3401559248817292e-19,1.9977662070950002e-22,1.2418101493680213e-12,3.418014748733925e-19,1.7796946628281854e-34,2.1260963906920778e-21,0.0009329638085512838,1.5443554006863523e-10,3.7724388062459126e-19,6.537636116086799e-16,2.222870792809247e-31,1.6116898461874421e-24,3.0198694770723104e-26
3.8049991097497043e-10,0.000897708597878115,0.0,0.0,0.00087048974655598,0.7987474736341881,0.09999924844663513,0.09999999984615757,4.478301207268012e-14,2.403909564949635e-16,2.4387978226567664e-18,6.302168552573712e-20,3.060338960596997e-22,0.0006360474488490422,5.986354513902904e-15,2.2125990303053982e-17,2.9427158868624946e-18,7.030851654371207e-07,1.5379157302494047e-10,4.831295972077183e-08,1.3417513175270745e-19,1.999318761385389e-22,1.2572737013804577e-12,3.47379520493709e-19,1.793742020005471e-34,2.1719863862647035e-21,0.0009344784836013599,1.5403260344543846e-10,3.84065184432287e-19,6.564382875849588e-16,2.2718122867977414e-31,1.6204728267995674e-24,3.074511880289095e-26
3.8185954215113186e-10,0.000897708597878115,0.0,0.0,0.00086822752578865,0.7987455879483643,0.09999925008756777,0.099999999846557,4.509004943177888e-14,2.4413155224571887e-16,2.4582777536412463e-18,6.439314151502607e-20,3.135704091717997e-22,0.0006368039930179453,5.970215956408369e-15,2.2528957962190488e-17,2.9560229839179344e-18,7.012530323210857e-07,1.5339185328655054e-10,4.8504545832735614e-08,1.3433383510719656e-19,2.0008619022415753e-22,1.2728593500986253e-12,3.5302411575834985e-19,1.8127354876019087e-34,2.2186646907487138e-21,0.0009359858015314483,1.536316744210918e-10,3.9097947794295246e-19,6.591112356122507e-16,2.3216053453002324e-31,1.6292208962652215e-24,3.1298996097869154e-26
3.832191733272933e-10,0.000897708597878115,0.0,0.0,0.0008659765595939204,0.7987437115547061,0.09999925171960926,0.09999999984695446,4.540028317062112e-14,2.4791579784601205e-16,2.477957857900134e-18,6.578850199881257e-20,3.212594105907852e-22,0.0006375565943506648,5.954165548725915e-15,2.2564560915559564e-17,2.969302926372689e-18,6.994300247998578e-07,1.5299412261067332e-10,4.8695895379565685e-08,1.3449170889148166e-19,2.0023957129465626e-22,1.2885674222235587e-12,3.587357360622798e-19,1.830448194680935e-34,2.2661411920532213e-21,0.0009374857988323815,1.5323274119743865e-10,3.9798758887656e-19,6.61782451900651e-16,2.3722606410817354e-31,1.6379907619381891e-24,3.1860393018838294e-26
3.8457880450345473e-10,0.000897708597878115,0.0,0.0,0.0008637367819756767,0.7987418444020475,0.09999925334281383,0.09999999984734988,4.570714441516437e-14,2.5174402003995737e-16,2.4974983398464778e-18,6.720807554787126e-20,3.2910328786315434e-22,0.0006383052826143381,5.938195529830744e-15,2.1716212275876392e-17,2.9825538204401698e-18,6.97616089266321e-07,1.5259836984916273e-10,4.88870077493091e-08,1.3464875938832673e-19,2.003920275871801e-22,1.3043982422748566e-12,3.6451485729677176e-19,1.8410415610958658e-34,2.3144258513035304e-21,0.0009389785117863896,1.528357920611178e-10,4.0509034785073126e-19,6.644519328196139e-16,2.423788923585855e-31,1.6467655310986636e-24,3.242937616106635e-26
3.8593843567961616e-10,0.000897708597878115,0.0,0.0,0.0008615081274107674,0.798739986439563,0.0999992549572353,0.0999999998477434,4.6013020455509955e-14,2.556165464151821e-16,2.5170233505278916e-18,6.865217319726857e-20,3.3710445414494114e-22,0.0006390500873111929,5.9223019640711735e-15,2.255404127151281e-17,2.995762961639224e-18,6.958111725086193e-07,1.522045808619984e-10,4.907788234729485e-08,1.3480499282275714e-19,2.0054356724881334e-22,1.3203521326094787e-12,3.7036195583397895e-19,1.862075318908243e-34,2.3635287028859145e-21,0.0009404639764685552,1.524408153828072e-10,4.1228858836553662e-19,6.671196748953624e-16,2.476201018981759e-31,1.6554870737171373e-24,3.3006012350682614e-26
3.8716210373816147e-10,0.000897708597878115,0.0,0.0,0.0008595117947358922,0.79873832208919,0.09999925640274923,0.09999999984809586,4.629284179565955e-14,2.591399716544531e-16,2.534861029529266e-18,6.997308824745725e-20,3.4444200111161395e-22,0.0006397171152604852,5.9080751020150115e-15,2.2675109380004403e-17,3.0076188314975204e-18,6.941944148044813e-07,1.51851842366083e-10,4.924946571287522e-08,1.349449094267488e-19,2.0067917588693504e-22,1.3348161236916549e-12,3.756828592083831e-19,1.879939931113641e-34,2.4084291762430603e-21,0.0009417947270603461,1.5208701327942496e-10,4.1884933274473476e-19,6.695191533058343e-16,2.5241365745344696e-31,1.663318241595771e-24,3.353158369372546e-26
3.8826340499085224e-10,0.000897708597878115,0.0,0.0,0.0008577227146039506,0.7987368304733069,0.09999925769769802,0.09999999984841174,4.654746168111819e-14,2.623421630206005e-16,2.551083373691781e-18,7.11793033223666e-20,3.5115789658006947e-22,0.0006403147885739738,5.895331328847487e-15,2.2446999069518986e-17,3.018279368482679e-18,6.927455106040413e-07,1.515357243878542e-10,4.9403725334228234e-08,1.350702764752154e-19,2.0080059923664583e-22,1.347919361486366e-12,3.8051936770990844e-19,1.8912352808249404e-34,2.4494193716916625e-21,0.0009429874291436178,1.5176994250453795e-10,4.248212131432192e-19,6.716774754235721e-16,2.5679048212479123e-31,1.6704255668651067e-24,3.400998498745109e-26
3.89364706243543e-10,0.000897708597878115,0.0,0.0,0.0008559408173349026,0.7987353447978286,0.09999925898697862,0.09999999984872633,4.680243049054334e-14,2.655740075592945e-16,2.5673470295934736e-18,7.240216979434125e-20,3.579813646604007e-22,0.0006409099654756341,5.882639110199341e-15,2.2716092939849483e-17,3.0289445795668e-18,6.913024302431327e-07,1.5122087513221706e-10,4.9557827951674e-08,1.3519511833732204e-19,2.0092143538143395e-22,1.3611039117797696e-12,3.8540132461787347e-19,1.9063384572992366e-34,2.490964465035882e-21,0.0009441754391063483,1.5145414545387164e-10,4.3085723034496984e-19,6.738346510110221e-16,2.6122724386402103e-31,1.6776027884607774e-24,3.449352701538762e-26
