Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227)
5.936875318353536e-06,0.0027149456784039327,0.1557,0.0,0.0030603361744000997,0.6396967878306434,0.19951994276826637,5.955833435440598e-09,2.865241979512215e-06,6.554823933178992e-07,9.171756195000829e-08,5.567043577934189e-05,1.4579366761171365e-06,8.033276732298188e-05,7.91000402259687e-11,2.7936351302591596e-13,3.902156688466154e-10,0.0023027528496229197,2.3637009579306647e-11,1.4682527801324682e-05,1.9152803030296344e-24,3.2584382637960196e-15,1.7963274834756604e-07,2.002451829455624e-12,1.2987682451993433e-25,1.2157865920796894e-07,0.0025314678293368695,1.178216455206148e-13,1.2644347650438859e-08,6.87333682174981e-18,2.760669057124183e-06,1.976489152797934e-07,5.5591267521545145e-19,1.0072836899940784e-12,7.242909018671642e-13,3.1548080381847147e-15,4.108651503704167e-09,7.513769088312686e-16,5.733446516952693e-15,6.483073855007575e-17,6.95937084398704e-16,3.7479066774898225e-17,2.339977832438373e-14,1.1111054238101184e-16,9.824077955772165e-10,2.5942843561842593e-15,9.126703437304985e-22,2.642999676814036e-12
5.955289155002678e-06,0.0027149456784039327,0.1557,0.0,0.0030603375701878043,0.6396963605756585,0.1995197290658265,5.984203798565278e-09,2.875156775115787e-06,6.57289743746268e-07,9.203929918333605e-08,5.5862733390189197e-05,1.4629455593066113e-06,8.033277714001444e-05,7.910166066528991e-11,2.793711174770089e-13,3.91412693218e-10,0.0023027514338740673,2.3681172150274817e-11,1.4682591781720294e-05,1.9194050043567854e-24,3.2667605303296975e-15,1.7963583784149928e-07,2.0024960041486594e-12,1.3042695878452518e-25,1.2183090205771528e-07,0.0025314672931598093,1.1823502036435304e-13,1.2687938231866029e-08,6.874453004642297e-18,2.7707429569644986e-06,1.978249775784837e-07,5.584671131001278e-19,1.0140051969489604e-12,7.243114685423716e-13,3.165449825461735e-15,4.118730483553939e-09,7.513278313850742e-16,5.733073901094354e-15,6.495195909317365e-17,6.983283634096162e-16,3.757080831161839e-17,2.3520050353466364e-14,1.1150412281445638e-16,9.885199160794564e-10,2.6123627332224317e-15,9.190187173600712e-22,2.6701212037407533e-12
5.973702991651819e-06,0.0027149456784039327,0.1557,0.0,0.0030603389659715043,0.6396959333209882,0.1995195153655159,6.012627246417526e-09,2.8850718417767876e-06,6.590944800389962e-07,9.236104578414126e-08,5.6055032283225014e-05,1.4679538553241588e-06,8.033278695692821e-05,7.910328090092659e-11,2.79378720634918e-13,3.926097511617043e-10,0.002302750018143914,2.3725329629445197e-11,1.4682655729833575e-05,1.923529237890334e-24,3.275083039853477e-15,1.796389268518881e-07,2.0025401695387563e-12,1.3097804828355727e-25,1.220831465804815e-07,0.0025314667569791495,1.1864840762287914e-13,1.2731529172468211e-08,6.875569022154885e-18,2.7808171929310466e-06,1.9800104467681623e-07,5.610284858687359e-19,1.020747951080805e-12,7.243320260139851e-13,3.1760903801649652e-15,4.128787168231454e-09,7.512781328700636e-16,5.732696579495705e-15,6.507316554213789e-17,7.007193643039661e-16,3.76623470619077e-17,2.3640686018402557e-14,1.1189776603863738e-16,9.946469653574124e-10,2.630505037455042e-15,9.25389510336851e-22,2.6974257997477916e-12
5.992116828300961e-06,0.0027149456784039327,0.1557,0.0,0.0030603403617512747,0.6396955060666307,0.19951930166733167,6.041103772946863e-09,2.894987179450232e-06,6.608966059839533e-07,9.2682801750299e-08,5.624733245752426e-05,1.472961564218694e-06,8.033279677366196e-05,7.910490093149755e-11,2.7938632256225136e-13,3.938068426786069e-10,0.0023027486024324354,2.3769482017294948e-11,1.4682719645708055e-05,1.9276530027502915e-24,3.2834057966066223e-15,1.796420153789943e-07,2.002584325578733e-12,1.3153009319329748e-25,1.2233539277536357e-07,0.0025314662207948932,1.1906180729548943e-13,1.277512047202558e-08,6.8766848762596245e-18,2.790891764952916e-06,1.9817711657527988e-07,5.635968824524899e-19,1.0275119426467952e-12,7.243525741983517e-13,3.186729707675336e-15,4.138821607971774e-09,7.512296173660344e-16,5.7323282183027e-15,6.519435796002915e-17,7.031100871393325e-16,3.7753683486033724e-17,2.3761685355086076e-14,1.1229147188429786e-16,1.000788910428115e-09,2.6487112805420884e-15,9.317827288653144e-22,2.7249140556959143e-12
6.010530664950103e-06,0.0027149456784039327,0.1557,0.0,0.003060341757527018,0.639695078812584,0.19951908797127085,6.069633372103422e-09,2.904902788091214e-06,6.626961253631146e-07,9.300456707968753e-08,5.6439633912163057e-05,1.4779686860391778e-06,8.033280659032254e-05,7.910652076011778e-11,2.7939392315136975e-13,3.9500396775329813e-10,0.002302747186739609,2.38136293143039e-11,1.4682783529386222e-05,1.9317763006167646e-24,3.2917287928899073e-15,1.7964510342412594e-07,2.0026284723878596e-12,1.3208309343367419e-25,1.2258764064145922e-07,0.00253146568460704,1.1947521937601836e-13,1.2818712130394275e-08,6.8778005644548804e-18,2.8009666729593196e-06,1.983531932743519e-07,5.66172130315378e-19,1.034297161914307e-12,7.243731132916295e-13,3.197367798648368e-15,4.148833852888215e-09,7.511787990656754e-16,5.731942419479342e-15,6.531553623772812e-17,7.055005318768e-16,3.7844818033505814e-17,2.388304839033398e-14,1.1268524031729221e-16,1.0069457183884486e-09,2.6669814741481004e-15,9.381983734693875e-22,2.7525865621820296e-12
6.028944501599245e-06,0.0027149456784039327,0.1557,0.0,0.003060343153298944,0.6396946515588462,0.1995188742773306,6.098216037837886e-09,2.914818667654862e-06,6.644930419530849e-07,9.332634177018763e-08,5.6631936646218966e-05,1.482975220834607e-06,8.033281640671589e-05,7.91081403818847e-11,2.7940152260921884e-13,3.962011263991499e-10,0.0023027457710654074,2.385777152094805e-11,1.4682847380912417e-05,1.9358991284680203e-24,3.3000520428882415e-15,1.7964819098653662e-07,2.002672609777721e-12,1.326370493712461e-25,1.2283989017786578e-07,0.0025314651484155933,1.198886438679396e-13,1.2862304147217961e-08,6.878916092486254e-18,2.8110419168795784e-06,1.9852927477449935e-07,5.68754564143909e-19,1.0411035991557797e-12,7.243936429756952e-13,3.2080046707894896e-15,4.1588239529833695e-09,7.51132480140158e-16,5.731590683750654e-15,6.543670058244304e-17,7.078906986546734e-16,3.7935751170543816e-17,2.4004775158688428e-14,1.1307907105610553e-16,1.0131173564079355e-09,2.685315629915269e-15,9.446364551410933e-22,2.7804439095628194e-12
6.047358338248387e-06,0.0027149456784039327,0.1557,0.0,0.003060344549066821,0.6396942243054154,0.19951866058550788,6.126851764101524e-09,2.924734818096384e-06,6.66287359524835e-07,9.364812581968265e-08,5.6824240658770144e-05,1.4879811686540124e-06,8.033282622307982e-05,7.910975980313426e-11,2.7940912068038546e-13,3.973983185884918e-10,0.0023027443554098108,2.3901908637698294e-11,1.4682911200328472e-05,1.9400214901534604e-24,3.308375528844945e-15,1.7965127806806074e-07,2.002716738005329e-12,1.3319196071078659e-25,1.2309214138367523e-07,0.002531464612220555,1.2030208076104568e-13,1.2905896522465195e-08,6.880031453994056e-18,2.8211174966431245e-06,1.98705361076169e-07,5.713437547121051e-19,1.0479312446527094e-12,7.244141636817271e-13,3.2186403022665403e-15,4.168791958143728e-09,7.510819432137949e-16,5.7312070233082255e-15,6.555785073889974e-17,7.102805873523649e-16,3.80264833364259e-17,2.412686567963585e-14,1.134729641814358e-16,1.01930379173223e-09,2.7037137594949583e-15,9.510969695341817e-22,2.8084866879413477e-12
6.0657721748975285e-06,0.0027149456784039327,0.1557,0.0,0.0030603459448308636,0.6396937970522896,0.19951844689579984,6.155540544846021e-09,2.934651239371006e-06,6.680790818452285e-07,9.396991922605808e-08,5.7016545948896054e-05,1.4929865295464573e-06,8.033283603921692e-05,7.911137901924967e-11,2.7941671758730315e-13,3.9859554433498247e-10,0.002302742939772791,2.3946040665031257e-11,1.4682974987677927e-05,1.9441433824518762e-24,3.3166992658231055e-15,1.7965436466863815e-07,2.002760856877786e-12,1.337478278149484e-25,1.2334439425798143e-07,0.0025314640760219264,1.20715530058821e-13,1.294948925580968e-08,6.881146655118296e-18,2.831193412179476e-06,1.9888145217980314e-07,5.739400729915847e-19,1.0547800886911053e-12,7.244346750753101e-13,3.229274711933287e-15,4.178737918171218e-09,7.510347653609481e-16,5.730848773153017e-15,6.56789869278526e-17,7.126701981155939e-16,3.81170149963018e-17,2.4249319979329724e-14,1.1386691940175212e-16,1.0255049916624677e-09,2.722175874522537e-15,9.575799280975863e-22,2.836715487236934e-12
6.08418601154667e-06,0.0027149456784039327,0.1557,0.0,0.0030603473405908035,0.6396933697994666,0.19951823320820355,6.184282374023701e-09,2.944567931434075e-06,6.698682126750852e-07,9.429172198720363e-08,5.720885251567763e-05,1.4979913035610596e-06,8.033284585540163e-05,7.911299803770161e-11,2.7942431301512193e-13,3.9979280360814217e-10,0.0023027415241543303,2.3990167603455336e-11,1.4683038743001683e-05,1.9482648100801288e-24,3.3250232321540955e-15,1.7965745079105378e-07,2.002804966715122e-12,1.3430465027183082e-25,1.2359664879990023e-07,0.00253146353981971,1.2112899175011534e-13,1.2993082347229444e-08,6.882261687951172e-18,2.8412696634182674e-06,1.990575480858639e-07,5.765429547786594e-19,1.0616501215678787e-12,7.24455177680116e-13,3.2399078729797854e-15,4.1886618827434045e-09,7.509794219822057e-16,5.730428755445021e-15,6.580010883589146e-17,7.150595307914783e-16,3.820734658429209e-17,2.437213806227837e-14,1.1426093684380059e-16,1.0317209235813905e-09,2.7407019866519017e-15,9.640853245070866e-22,2.865130897096627e-12
6.102599848195812e-06,0.0027149456784039327,0.1557,0.0,0.0030603487363470346,0.639692942546945,0.19951801952271606,6.213077245587693e-09,2.9544848942410002e-06,6.7165475576787e-07,9.461353410101328e-08,5.7401160358198286e-05,1.5029954907470032e-06,8.03328556712587e-05,7.911461684924241e-11,2.7943190740570767e-13,4.00990096437723e-10,0.0023027401085543957,2.4034289453466995e-11,1.4683102466344735e-05,1.9523857666016426e-24,3.3333474577057492e-15,1.7966053643366604e-07,2.00284906711154e-12,1.3486242871910142e-25,1.238489050085599e-07,0.0025314630036139076,1.2154246584375286e-13,1.3036675796258825e-08,6.883376564355407e-18,2.8513462502892854e-06,1.9923364879482315e-07,5.791531938298247e-19,1.068541333587508e-12,7.244756708146461e-13,3.250539822772127e-15,4.198563901386668e-09,7.509321765803998e-16,5.730069981631516e-15,6.592121690029401e-17,7.174485856466593e-16,3.8297478575154193e-17,2.4495319948795042e-14,1.1465501604728137e-16,1.0379515549709502e-09,2.75929210750428e-15,9.706131774769975e-22,2.8937335068375578e-12
6.121013684844954e-06,0.0027149456784039327,0.1557,0.0,0.003060350132099376,0.6396925152947225,0.1995178058393345,6.241925153491533e-09,2.964402127747236e-06,6.734387148730956e-07,9.493535556538177e-08,5.759346947554136e-05,1.507999091153482e-06,8.033286548697758e-05,7.911623545807789e-11,2.794395005332606e-13,4.021874228006688e-10,0.002302738692972969,2.407840621552042e-11,1.468316615775067e-05,1.956506255356805e-24,3.341671927173658e-15,1.7966362159626587e-07,2.0028931582707313e-12,1.354211629018582e-25,1.241011628830633e-07,0.0025314624674045213,1.2195595233126846e-13,1.3080269602745801e-08,6.884491278761877e-18,2.8614231727223967e-06,1.9940975430710976e-07,5.817704114623854e-19,1.0754537150611763e-12,7.244961548428683e-13,3.2611705424000852e-15,4.208444023546192e-09,7.508852619662712e-16,5.72971373007152e-15,6.604231089967064e-17,7.19837362580012e-16,3.8387411406066766e-17,2.4618865656011266e-14,1.1504915706717467e-16,1.0441968533663023e-09,2.7779462487018414e-15,9.771634838010336e-22,2.922523905598486e-12
6.139427521494096e-06,0.0027149456784039327,0.1557,0.0,0.003060351527847802,0.6396920880427973,0.19951759215805598,6.270826091689159e-09,2.9743196319082127e-06,6.752200937360838e-07,9.525718637820413e-08,5.7785779866789924e-05,1.51300210482969e-06,8.033287530259526e-05,7.91178538655613e-11,2.7944709235646297e-13,4.033847826886839e-10,0.0023027372774100255,2.4122517890041378e-11,1.468322981726127e-05,1.9606262770116208e-24,3.3499966375960204e-15,1.7966670628026884e-07,2.0029372402520848e-12,1.3598085279528263e-25,1.243534224224769e-07,0.002531461931191553,1.223694512088466e-13,1.3123863766604704e-08,6.885605830419893e-18,2.8715004306475457e-06,1.9958586462309018e-07,5.843944631291207e-19,1.082387256305091e-12,7.245166298527408e-13,3.2718000283306165e-15,4.218302298581021e-09,7.508357631149879e-16,5.729337918835295e-15,6.616339079288209e-17,7.222258615908664e-16,3.8477145523499586e-17,2.4742775196417697e-14,1.154433598179343e-16,1.0504567863590379e-09,2.796664421862607e-15,9.837362460864935e-22,2.9515026823287726e-12
6.1578413581432375e-06,0.0027149456784039327,0.1557,0.0,0.0030603529235923447,0.6396916607911671,0.19951737847887754,6.299780054135117e-09,2.984237406679452e-06,6.769988960959369e-07,9.557902653737958e-08,5.797809153102908e-05,1.518004531824878e-06,8.033288511809094e-05,7.911947207196784e-11,2.7945468290582385e-13,4.0458217609880836e-10,0.0023027358618655422,2.4166624477529718e-11,1.4683293444918331e-05,1.9647458312245983e-24,3.3583215906821547e-15,1.796697904870645e-07,2.0029813130532166e-12,1.3654149844583034e-25,1.246056836258911e-07,0.0025314613949750046,1.2278296247443339e-13,1.3167458287564397e-08,6.886720220422818e-18,2.8815780239948e-06,1.9976197974315406e-07,5.870254971674062e-19,1.089341947645241e-12,7.245370958224408e-13,3.28242828286031e-15,4.228138775722676e-09,7.507867014067624e-16,5.728965437794751e-15,6.6284456607133e-17,7.246140827166704e-16,3.856668137656516e-17,2.4867048575046244e-14,1.1583762416095616e-16,1.056731321624433e-09,2.8154466386061102e-15,9.903314695517561e-22,2.9806704256976932e-12
6.176255194792379e-06,0.0027149456784039327,0.1557,0.0,0.0030603543193330417,0.6396912335398307,0.1995171648017964,6.328787034784705e-09,2.9941554520166017e-06,6.787751256849861e-07,9.590087604081267e-08,5.817040446734638e-05,1.523006372188375e-06,8.03328949334393e-05,7.912109007695529e-11,2.7946227221230597e-13,4.057796030285312e-10,0.002302734446339494,2.421072597851455e-11,1.4683357040764175e-05,1.96886491759229e-24,3.3666467884422855e-15,1.7967287421758542e-07,2.003025376662787e-12,1.3710309988679514e-25,1.2485794649243593e-07,0.0025314608587548777,1.2319648612612837e-13,1.3211053165440851e-08,6.887834449915287e-18,2.8916559526943583e-06,1.9993809966773967e-07,5.896634416706928e-19,1.0963177794159821e-12,7.245575527240266e-13,3.2930553086491407e-15,4.237953504063972e-09,7.50736663021344e-16,5.728585546189106e-15,6.640550837368914e-17,7.270020259972877e-16,3.86560194133701e-17,2.499168578928005e-14,1.1623194995465284e-16,1.0630204269288233e-09,2.834292910547397e-15,9.969491591031052e-22,3.010027724068163e-12
6.194669031441521e-06,0.0027149456784039327,0.1557,0.0,0.0030603557150699068,0.6396908062887855,0.1995169511268096,6.357847027593787e-09,3.004073767875366e-06,6.805487862306372e-07,9.62227348864104e-08,5.836271867483048e-05,1.5280076259695447e-06,8.033290474863912e-05,7.912270788064605e-11,2.794698602791873e-13,4.0697706347282227e-10,0.002302733030831857,2.4254822393486317e-11,1.4683420604841781e-05,1.9729835361339304e-24,3.374972230920096e-15,1.7967595747202e-07,2.003069431087055e-12,1.3766565711572662e-25,1.2511021102124018e-07,0.0025314603225311755,1.2361002216130393e-13,1.3254648400006992e-08,6.888948519292512e-18,2.901734216676518e-06,2.0011422439727932e-07,5.923083649234233e-19,1.1033147419578027e-12,7.245780005692551e-13,3.303681105914071e-15,4.247746532596911e-09,7.506870476157069e-16,5.728208850602055e-15,6.652654609519663e-17,7.293896914566523e-16,3.87451600794907e-17,2.5116686837885466e-14,1.166263370800299e-16,1.0693240701046685e-09,2.8532032492921217e-15,1.0035893190734392e-21,3.0395751655804257e-12
6.213082868090663e-06,0.0027149456784039327,0.1557,0.0,0.003060357110802944,0.6396903790380299,0.19951673745391424,6.386960026518737e-09,3.01399235421149e-06,6.823198814555209e-07,9.654460307208159e-08,5.8555034152570824e-05,1.5330082932177784e-06,8.033291456369689e-05,7.912432548328758e-11,2.7947744710027144e-13,4.081745574259928e-10,0.002302731615342608,2.4298913722908146e-11,1.4683484137193932e-05,1.977101686991116e-24,3.383297917582888e-15,1.7967904025065731e-07,2.003113476341019e-12,1.3822917011726978e-25,1.2536247721142092e-07,0.0025314597863038977,1.2402357057709917e-13,1.3298243991052053e-08,6.8900624287140796e-18,2.91181281587167e-06,2.00290353932184e-07,5.94960243260022e-19,1.1103328256169455e-12,7.245984393848017e-13,3.31430567415539e-15,4.257517910215788e-09,7.506373806965873e-16,5.7278317687175854e-15,6.664756976587865e-17,7.317770791140129e-16,3.8834103819152146e-17,2.524205171878503e-14,1.1702078542488828e-16,1.0756422190485078e-09,2.8721776664384e-15,1.0102519533595828e-21,3.069313338158422e-12
6.231496704739805e-06,0.0027149456784039327,0.1557,0.0,0.003060358506532162,0.639689951787562,0.1995165237831074,6.416126025516452e-09,3.0239112109807445e-06,6.840884150770627e-07,9.68664805957369e-08,5.874735089965745e-05,1.5380083739824893e-06,8.033292437861661e-05,7.912594288502849e-11,2.794850326721303e-13,4.093720848824724e-10,0.002302730199871723,2.4342999967235654e-11,1.4683547637863593e-05,1.9812193702761893e-24,3.3916238480347725e-15,1.796821225534463e-07,2.0031575124340302e-12,1.387936388858282e-25,1.2561474506207609e-07,0.0025314592500730476,1.244371313707374e-13,1.3341839938373888e-08,6.891176178397999e-18,2.9218917502103092e-06,2.0046648827282985e-07,5.976191536078611e-19,1.1173720207489555e-12,7.246188691912169e-13,3.324929013041737e-15,4.2672676857084535e-09,7.505892474005617e-16,5.727466302896071e-15,6.676857938193287e-17,7.341641889897496e-16,3.8922851075714394e-17,2.5367780432888727e-14,1.1741529487573903e-16,1.0819748417266671e-09,2.8912161735807382e-15,1.0169370661177842e-21,3.0992428294903003e-12
6.2683243780380884e-06,0.0027149456784039327,0.1557,0.0,0.003060361297979189,0.6396890972874812,0.19951609644774804,6.474616999560723e-09,3.0437497356420695e-06,6.876178123511945e-07,9.751026364865855e-08,5.91319881982365e-05,1.5480067762592173e-06,8.033294400803635e-05,7.91291770873049e-11,2.795002000835144e-13,4.1176724028656987e-10,0.0023027273689849507,2.4431157202548963e-11,1.4683674544322285e-05,1.9894533341411292e-24,3.4082764407814303e-15,1.7968828573627335e-07,2.0032455572030183e-12,1.3992544362491327e-25,1.2611928574124194e-07,0.002531458177600637,1.2526429008104352e-13,1.3429032901049988e-08,6.89340320025713e-18,2.9420506240405697e-06,2.008187713728687e-07,6.029577094343449e-19,1.1315137068839227e-12,7.246597018416484e-13,3.346172003976682e-15,4.286702624882004e-09,7.504903191173085e-16,5.72671521781863e-15,6.701055646524623e-17,7.389375754945322e-16,3.909975790939055e-17,2.5620329317946973e-14,1.1820449661953842e-16,1.0946833805347282e-09,2.9294855042133765e-15,1.030374743213516e-21,3.1596781178681985e-12
6.300858847232855e-06,0.0027149456784039327,0.1557,0.0,0.003060363763999315,0.6396883424021058,0.19951571893614026,6.5264656705810514e-09,3.0612764740455456e-06,6.907272801290753e-07,9.807902842997696e-08,5.947179043002374e-05,1.5568376587040208e-06,8.033296134868145e-05,7.913203359541729e-11,2.79513595216921e-13,4.1388329071554023e-10,0.0023027248681710736,2.4509020547767255e-11,1.4683786551575785e-05,1.996725863887816e-24,3.4229885609023073e-15,1.7969372886789337e-07,2.0033233077593482e-12,1.4092848794350888e-25,1.26565014859844e-07,0.0025314572301403555,1.2599506352283356e-13,1.35060624848964e-08,6.895370078191545e-18,2.959860581844699e-06,2.0113000289333104e-07,6.076970763634035e-19,1.1440769785693887e-12,7.246957445814326e-13,3.3649344937630235e-15,4.303800512700079e-09,7.504032518199025e-16,5.7260541738056954e-15,6.72242782051999e-17,7.431535779735359e-16,3.925539219450827e-17,2.584464782721835e-14,1.1890189898129527e-16,1.1059582697797116e-09,2.963506955492827e-15,1.0423207588929641e-21,3.2137104993724825e-12
6.333393316427621e-06,0.0027149456784039327,0.1557,0.0,0.0030603662300076897,0.6396875875175999,0.19951534143100988,6.578479704965532e-09,3.078804056019678e-06,6.938288062877093e-07,9.86478223312341e-08,5.9811596610913214e-05,1.5656667110277811e-06,8.033297868889306e-05,7.913488948071693e-11,2.795269864836233e-13,4.159994456602231e-10,0.0023027223674141725,2.458686802579328e-11,1.4683898460550038e-05,2.003996934451415e-24,3.4377014419070333e-15,1.7969917052503208e-07,2.0034010299117204e-12,1.4193451544630995e-25,1.2701074914881383e-07,0.0025314562826689486,1.2672587556581872e-13,1.358309317791998e-08,6.897336463020467e-18,2.9776715848550973e-06,2.014412494217232e-07,6.124582173721347e-19,1.1567060118881791e-12,7.247317594385547e-13,3.3836931479769147e-15,4.32083168509837e-09,7.503176617262724e-16,5.725404315767553e-15,6.743795609770779e-17,7.473687136364957e-16,3.94104196655037e-17,2.6070101947258808e-14,1.1959949035895686e-16,1.1172778689896102e-09,2.9977286524084256e-15,1.0543370084571166e-21,3.268348865738093e-12
6.365927785622388e-06,0.0027149456784039327,0.1557,0.0,0.003060368696004378,0.6396868326339528,0.19951496393234103,6.6306590694019485e-09,3.096332481322567e-06,6.969224111473221e-07,9.921664534100205e-08,6.015140673592712e-05,1.5744939335043872e-06,8.033299602867103e-05,7.913774474434504e-11,2.795403738929846e-13,4.1811570509328224e-10,0.0023027198667141175,2.4664699639272384e-11,1.4684010271476697e-05,2.0112665460023302e-24,3.452415083722495e-15,1.7970461071098412e-07,2.003478723723529e-12,1.4294352584685762e-25,1.2745648860327978e-07,0.002531455335186427,1.2745672619541848e-13,1.3660124979003906e-08,6.8993023567384056e-18,2.995483632691916e-06,2.017525109600588e-07,6.172409384116537e-19,1.1694007538789694e-12,7.247677465008736e-13,3.4024479674172736e-15,4.337796407426447e-09,7.502297159900174e-16,5.724736626231153e-15,6.765159015275161e-17,7.5158298261349e-16,3.9564842735495977e-17,2.629669156761648e-14,1.2029727011154355e-16,1.1286420039359656e-09,3.0321506587479855e-15,1.0664235144432652e-21,3.3235964500936233e-12
6.43099672401192e-06,0.0027149456784039327,0.1557,0.0,0.003060373627962939,0.6396853228691943,0.19951420895432512,6.735513655209701e-09,3.131391860949923e-06,7.030859379906875e-07,1.0035437864049392e-07,6.0831038798475325e-05,1.5921428900135838e-06,8.033303070693216e-05,7.914345341275758e-11,2.7956713717697673e-13,4.2234853731467183e-10,0.0023027148654840256,2.482031528326656e-11,1.4684233600110544e-05,2.0258013929858867e-24,3.4818446484740615e-15,1.7971548668267495e-07,2.0036340265938473e-12,1.449704938379426e-25,1.2834798298930835e-07,0.002531453440188081,1.289185431562359e-13,1.3814191900866818e-08,6.903232678599283e-18,3.031110861330375e-06,2.023750790745287e-07,6.268715370102827e-19,1.1949871523588438e-12,7.248396375989396e-13,3.4399461038759424e-15,4.3715275579983735e-09,7.500558070054678e-16,5.7234162500014074e-15,6.807872677585516e-17,7.600089210224921e-16,3.987188527608122e-17,2.675327674051348e-14,1.2169339220208066e-16,1.1515031875824972e-09,3.1015958546122363e-15,1.0908073876927513e-21,3.4359321934091003e-12
6.496065662401452e-06,0.0027149456784039327,0.1557,0.0,0.003060378559875486,0.6396838131077468,0.19951345400196743,6.841029161618324e-09,3.166454611003776e-06,7.092180221838094e-07,1.0149222823756243e-07,6.15106865780743e-05,1.6097845304301486e-06,8.033306538347543e-05,7.914915961195297e-11,2.79593885139641e-13,4.2658178716095246e-10,0.002302709864479762,2.4975867501092285e-11,1.4684456539317964e-05,2.0403304065714347e-24,3.5112772530049126e-15,1.797263568095667e-07,2.0037892168992707e-12,1.470093883732503e-25,1.2923949797921303e-07,0.002531451545145397,1.303805142891226e-13,1.3968263241548684e-08,6.9071610592478e-18,3.0667422647410494e-06,2.0299770725231862e-07,6.365888448817542e-19,1.220835751635884e-12,7.249114185890234e-13,3.477428907542599e-15,4.404996066165984e-09,7.498821046522435e-16,5.722097437379614e-15,6.85056881319375e-17,7.684313942318806e-16,4.017653892845394e-17,2.7214401996717822e-14,1.2309026019375733e-16,1.1745404406975995e-09,3.171843052430708e-15,1.1154725609743644e-21,3.5507435468793193e-12
6.561134600790984e-06,0.0027149456784039327,0.1557,0.0,0.0030603834917425094,0.6396823033495279,0.19951269907514319,6.947205322331321e-09,3.201520729569219e-06,7.153188244260868e-07,1.026301940417387e-07,6.219035003530974e-05,1.6274188569584634e-06,8.033310005830977e-05,7.915486335262957e-11,2.796206178515768e-13,4.3081545441429655e-10,0.0023027048637002958,2.5131356314158876e-11,1.4684679090930984e-05,2.054853588464861e-24,3.5407128953233085e-15,1.7973722111708264e-07,2.003944295152532e-12,1.4906020505955759e-25,1.301310335344262e-07,0.002531449650058453,1.3184263947850397e-13,1.4122338992152916e-08,6.9110875140559175e-18,3.10237783992053e-06,2.03620395508567e-07,6.463927980215088e-19,1.2469461303775709e-12,7.24983090172248e-13,3.5148963830283702e-15,4.438204016980851e-09,7.497085253486188e-16,5.720779562168707e-15,6.893247428062335e-17,7.768504032770671e-16,4.0478822653121917e-17,2.7680065659401674e-14,1.2448786906560352e-16,1.197752394213334e-09,3.242892760789232e-15,1.14041921634952e-21,3.6680562901552965e-12
6.626203539180516e-06,0.0027149456784039327,0.1557,0.0,0.00306038842356449,0.6396807935944546,0.1995119441737285,7.054041871141889e-09,3.236590214740225e-06,7.213885045960385e-07,1.0376827596297311e-07,6.287002913094616e-05,1.6450458718087197e-06,8.033313473144419e-05,7.916056464583928e-11,2.7964733538396663e-13,4.350495388580771e-10,0.002302699863144601,2.5286781743898696e-11,1.4684901256771162e-05,2.0693709403839327e-24,3.570151573416616e-15,1.7974807963142677e-07,2.004099261874242e-12,1.5112293867307806e-25,1.3102258961654018e-07,0.002531447754927325,1.3330491860932549e-13,1.4276419143826788e-08,6.915012058296267e-18,3.1380175838808696e-06,2.0424314385804615e-07,6.562833262983751e-19,1.2733178682662252e-12,7.250546530489962e-13,3.5523485349128945e-15,4.4711534789335835e-09,7.495349659067537e-16,5.719461836558363e-15,6.935908528127638e-17,7.852659491959612e-16,4.077875526000187e-17,2.8150265732973283e-14,1.258862138366938e-16,1.2211376899253197e-09,3.314745487519111e-15,1.1656475355877857e-21,3.787896165032143e-12
6.691272477570048e-06,0.0027149456784039327,0.1557,0.0,0.003060393355341911,0.6396792838424458,0.19951118929760003,7.161538541933104e-09,3.271663064619623e-06,7.274272217555325e-07,1.0490647391163343e-07,6.354972382592628e-05,1.662665577196884e-06,8.033316940288785e-05,7.916626350246677e-11,2.7967403780724213e-13,4.392840402766143e-10,0.0023026948628116542,2.544214381177255e-11,1.4685123038650878e-05,2.0838824640509192e-24,3.59959328528013e-15,1.7975893237839334e-07,2.0042541175793183e-12,1.5319758322315625e-25,1.3191416618732048e-07,0.002531445859752091,1.347673515670711e-13,1.4430503687757107e-08,6.91893470711488e-18,3.1736614936494335e-06,2.0486595231522928e-07,6.662603646705896e-19,1.2999505459807464e-12,7.25126107913556e-13,3.5897853677879926e-15,4.5038465040871474e-09,7.493614969581615e-16,5.718144797862924e-15,6.978552119331572e-17,7.936780330292398e-16,4.107635540966026e-17,2.862499992726261e-14,1.2728528956542393e-16,1.244694980405323e-09,3.3874017397021015e-15,1.1911577002060615e-21,3.91028887550038e-12
