Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357),SX(497),OCCO(227),SX(387),SX(190),SX(577),SX(213),SX(496),S(309),SX(390),C2H4O3(79),SX(386),SX(747),SX(616),S(233),SX(1122),SX(1168),SX(1172),SX(217),SX(993)
0.0012137741617751982,0.0028733546784512542,0.0915567593028733,0.0,0.005414705308167165,0.4485522691657189,3.1211775462660304e-09,0.45690031913728685,2.3690952612525776e-08,1.446314863924239e-12,2.7191321196539114e-07,1.3617426602503948e-08,6.070808267611477e-17,0.00010309405063858585,2.499730586789207e-10,1.657981301423306e-17,3.829570507340172e-12,2.483597407754575e-11,9.128539009955528e-10,2.0047157394289402e-11,1.9474522158734075e-22,2.3139937759305245e-14,1.0501604590094058e-12,9.703882088402017e-18,1.0710528970911811e-24,1.7651534108082778e-11,0.002938482129271702,4.466735513602295e-13,4.396360899057765e-12,1.0384590203708906e-21,3.472763958621907e-09,9.545945311936307e-11,9.209322277472177e-19,6.53084681433786e-13,4.2912151058658455e-26,3.629865765589649e-25,2.008197093997811e-20,2.0122114357893025e-21,2.2115712371884577e-20,3.985199921758901e-27,6.499626047977253e-26,8.373193832172122e-22,2.0579980541223832e-14,8.09846213507936e-28,2.0470788275350128e-25,4.379905468899458e-18,1.5529578868043968e-19,1.1365872307978488e-25,1.6627035523194466e-28,5.936091191348252e-18,1.7457799393331227e-25,1.4690710973008198e-27,6.355385571245683e-27,1.6047993405425338e-28,2.795048783053914e-26,5.505327488697308e-27,3.688237233886313e-33,1.871749524440801e-17,1.4666202765404539e-19,1.3600880253277595e-34,2.877153687358064e-21,1.343620175996568e-13,3.9423229727877634e-15,3.931342854975582e-25,2.946314971748045e-34,5.102972991406206e-30,1.746823168826458e-26
0.0012248612541205437,0.0028733546784512542,0.0915567593028733,0.0,0.005414705317602675,0.44855226635070855,3.1877918644743227e-09,0.45690031693228916,2.410691598390162e-08,1.4606381971249968e-12,2.737762456146325e-07,1.381670458775748e-08,6.190976994119988e-17,0.00010309405049492866,2.5092267052642157e-10,1.6708444281196206e-17,3.896786179826149e-12,2.5365945155191982e-11,9.128538981697189e-10,2.0200833626151795e-11,1.947459639156162e-22,2.328058204915077e-14,1.0619205327239673e-12,9.813783256801386e-18,1.0784098755981732e-24,1.790982910477166e-11,0.002938482115949467,4.497339692966562e-13,4.4606965786452596e-12,1.0593508646886674e-21,3.5457959180562917e-09,9.745152127963174e-11,9.272994259767806e-19,6.5761994424104e-13,4.400184570399986e-26,3.7017069904774458e-25,2.0468631116636925e-20,2.0276354992084253e-21,2.2285234461446622e-20,4.0641016262764515e-27,6.628283027503432e-26,8.534041115471598e-22,2.072274528479952e-14,8.254346739228394e-28,2.106022356001005e-25,4.5063539071832355e-18,1.6009223002295726e-19,1.171636213518895e-25,1.7140575125657687e-28,6.1135443773096426e-18,1.7979640098201703e-25,1.5223431811117273e-27,6.545373131877216e-27,1.6465181221877608e-28,2.878686188725988e-26,5.699652949205191e-27,3.818423581295744e-33,1.9109987603438224e-17,1.4973762057319185e-19,1.4080960267659136e-34,2.9548169077002932e-21,1.3799326502593627e-13,4.048736326715255e-15,4.0374598392423014e-25,3.049039183674852e-34,5.240715236767522e-30,1.793550088910682e-26
0.0012359483464658891,0.0028733546784512542,0.0915567593028733,0.0,0.005414705327007538,0.44855226353860167,3.255153956937351e-09,0.456900314734226,2.4526087342023826e-08,1.4749605823202473e-12,2.7563002042897227e-07,1.4016672999878812e-08,6.312230446255494e-17,0.00010309405035069615,2.5186762854580715e-10,1.6836660306827153e-17,3.9645200282895674e-12,2.5901864273892063e-11,9.128538953537293e-10,2.035401160729549e-11,1.9474670255209802e-22,2.342052737505111e-14,1.0736947205684664e-12,9.923828234015268e-18,1.0857302917676003e-24,1.81690188666643e-11,0.0029384821026328645,4.5277917769304753e-13,4.525255152769908e-12,1.0804706771612395e-21,3.619684187508733e-09,9.946674906746358e-11,9.33634980994762e-19,6.621326679379834e-13,4.5109878233562823e-26,3.7741965030978836e-25,2.0858703749428067e-20,2.0430095378111935e-21,2.2454206745632e-20,4.143716724182829e-27,6.758101353814114e-26,8.696290840931012e-22,2.0864800524372917e-14,8.411602477005951e-28,2.166090037503399e-25,4.6352208453901924e-18,1.6498096378686761e-19,1.2073586394708565e-25,1.766399617279256e-28,6.294258807070913e-18,1.8511070312743643e-25,1.5769709394043534e-27,6.738852294202545e-27,1.6888676636919962e-28,2.963862902583586e-26,5.898634694399359e-27,3.95172935922409e-33,1.9506262077748864e-17,1.528428530806148e-19,1.457254361042997e-34,3.0338292367777225e-21,1.4168767599994703e-13,4.156998182485854e-15,4.145420177586665e-25,3.154307382120851e-34,5.380850196478341e-30,1.841077263638005e-26
0.0012470354388112346,0.0028733546784512542,0.0915567593028733,0.0,0.005414705336384176,0.44855226072938964,3.323264687715895e-09,0.45690031254306274,2.4948456549067558e-08,1.4892815866737366e-12,2.774745824217423e-07,1.4217317985979258e-08,6.434562411608349e-17,0.00010309405020635634,2.5280797415385907e-10,1.6964474912843533e-17,4.032770416997348e-12,2.6443738350128038e-11,9.128538925464709e-10,2.0506692089326732e-11,1.947474375147463e-22,2.35597772059792e-14,1.0854825090720494e-12,1.0034012088767685e-17,1.0930143273237804e-24,1.8429085439778295e-11,0.0029384820893189408,4.558092521372213e-13,4.590032148686411e-12,1.1018186872247325e-21,3.694430182520328e-09,1.015051737361603e-10,9.399390499355493e-19,6.666229645349147e-13,4.623641686675092e-26,3.8473306744404863e-25,2.1252170353868286e-20,2.0583336276678086e-21,2.2622630055734316e-20,4.2240411704783055e-27,6.889074375624574e-26,8.859944626941228e-22,2.1006149785586428e-14,8.570227393148626e-28,2.227291650857131e-25,4.766527382048219e-18,1.699624904891919e-19,1.2437581574059146e-25,1.8197352252848269e-28,6.478249574417975e-18,1.9052134413906975e-25,1.632973567136732e-27,6.935839218041775e-27,1.7318498684167265e-28,3.0505860884069274e-26,6.102324276576343e-27,4.088189105148483e-33,1.9906294387448248e-17,1.5597753493119088e-19,1.5075757643288063e-34,3.1141999933910495e-21,1.4544568794096932e-13,4.267121307747869e-15,4.2552366018466545e-25,3.2621561409299596e-34,5.5233943967238065e-30,1.889410030638849e-26
0.00125812253115658,0.0028733546784512542,0.0915567593028733,0.0,0.005414705345733985,0.44855225792306314,3.392124889151895e-09,0.45690031035876527,2.5374013482254728e-08,1.503600782813414e-12,2.7930997737761205e-07,1.4418625825774812e-08,6.55796662688852e-17,0.00010309405006217627,2.537437477085772e-10,1.7091896219339107e-17,4.1015357118617815e-12,2.6991574027810978e-11,9.128538897472368e-10,2.065887581314748e-11,1.9474816882158437e-22,2.3698334994971882e-14,1.0972833861629254e-12,1.0144329904945939e-17,1.100262163083275e-24,1.869001104213058e-11,0.0029384820760059733,4.588242678425839e-13,4.655023136398715e-12,1.123395114625034e-21,3.770035276350952e-09,1.0356683140707004e-10,9.462117891894974e-19,6.710909454917484e-13,4.738162631523704e-26,3.921105808678253e-25,2.1649012765821528e-20,2.0736078436651775e-21,2.2790505211162224e-20,4.305070887111214e-27,7.021195387261648e-26,9.025000870451307e-22,2.114679657700357e-14,8.730217719150376e-28,2.2896369190158754e-25,4.900294502393489e-18,1.7503729584230842e-19,1.2808383061993775e-25,1.8740695369338947e-28,6.665531246396657e-18,1.9602875225317397e-25,1.6903702709989034e-27,7.136349499399312e-27,1.7754664285326902e-28,3.138862661023914e-26,6.310773134496053e-27,4.227837279873663e-33,2.0310059921146347e-17,1.5914147327139657e-19,1.5590729445192278e-34,3.195938412139657e-21,1.4926773424670833e-13,4.379118355355954e-15,4.366921729899015e-25,3.3726213507647343e-34,5.668364215764884e-30,1.938553677007668e-26
0.001268100914267391,0.0028733546784512542,0.0915567593028733,0.0,0.005414705354121972,0.4485522553998231,3.4547405306541647e-09,0.4569003083987396,2.5759731873834235e-08,1.5164861599141495e-12,2.809540326789987e-07,1.4600358387579385e-08,6.669941947550507e-17,0.00010309404993179134,2.545820672049261e-10,1.7206218298137984e-17,4.163863369399103e-12,2.7489728497251704e-11,9.128538872364577e-10,2.0795417117962152e-11,1.9474882388764775e-22,2.382244816043428e-14,1.1079149304993474e-12,1.0243726297102697e-17,1.1067544131064682e-24,1.892556399441592e-11,0.002938482064029737,4.615249686112071e-13,4.713694362741118e-12,1.1430093702724387e-21,3.838815491542994e-09,1.0544221647541985e-10,9.518305965545858e-19,6.750931401515076e-13,4.842836296071839e-26,3.988048177888951e-25,2.200904247982409e-20,2.0873120636398714e-21,2.2941124932039833e-20,4.3785972212657074e-27,7.141080211668953e-26,9.174728279903e-22,2.1272780963609678e-14,8.875361216280899e-28,2.346733453813772e-25,5.022805960978066e-18,1.7968476342073516e-19,1.3147952056299576e-25,1.9238284794492026e-28,6.836910098436189e-18,2.0106849705153448e-25,1.7432348692386458e-27,7.31983366826315e-27,1.8152630866119445e-28,3.219645240844623e-26,6.502488182248503e-27,4.3562748104881794e-33,2.0676620253671474e-17,1.6201387100424628e-19,1.6064360459391158e-34,3.270679910848039e-21,1.5276268018088015e-13,4.481528274847452e-15,4.469046430954651e-25,3.474305038017604e-34,5.8009243837816e-30,1.983480593777145e-26
0.001278079297378202,0.0028733546784512542,0.0915567593028733,0.0,0.005414705362487392,0.4485522528789026,3.517964455193392e-09,0.45690030644422275,2.6148016778707996e-08,1.5293694213527792e-12,2.825907326389898e-07,1.4782607036227327e-08,6.782775961877117e-17,0.00010309404980136986,2.554167428077625e-10,1.7320218142639575e-17,4.22660558917487e-12,2.7992721478934242e-11,9.128538847324791e-10,2.0931557287276825e-11,1.9474947602052673e-22,2.3946006055258865e-14,1.1185562911845923e-12,1.0343223658811776e-17,1.113217617542881e-24,1.916178577061784e-11,0.00293848205205519,4.642135867207859e-13,4.7725321997827864e-12,1.1628089612931394e-21,3.908293597600848e-09,1.0733647338434535e-10,9.574242660160349e-19,6.790774294416706e-13,4.949043939228144e-26,4.0555038209470143e-25,2.23717777456487e-20,2.100976010173701e-21,2.3091302016932873e-20,4.452688423425103e-27,7.261884384783456e-26,9.325575568978744e-22,2.1398201710519398e-14,9.021596853792418e-28,2.404771176188831e-25,5.147342529548669e-18,1.8440850138815645e-19,1.3493086155331503e-25,1.9744040237579441e-28,7.010975858502995e-18,2.0618724860612632e-25,1.7972580362236706e-27,7.506194534788398e-27,1.855574663785427e-28,3.3016961662093787e-26,6.698135675033267e-27,4.4873468431029344e-33,2.1046166035051043e-17,1.6490966510203744e-19,1.654770656150294e-34,3.3465432386096857e-21,1.5631015180338559e-13,4.5854752844057556e-15,4.57270394140159e-25,3.5781625090918757e-34,5.935474172209635e-30,2.0290723474076257e-26
0.001288057680489013,0.0028733546784512542,0.0915567593028733,0.0,0.005414705370830123,0.44855225036029384,3.5817972050553657e-09,0.4569003044951902,2.6538860849353254e-08,1.5422502658027326e-12,2.8422011016402154e-07,1.4965362040797135e-08,6.896463949798013e-17,0.00010309404967088488,2.5624780159484076e-10,1.7433895447449605e-17,4.289761184199968e-12,2.850055728060123e-11,9.128538822352819e-10,2.1067296895553324e-11,1.9475012523335176e-22,2.4069011163631234e-14,1.1292071023255813e-12,1.0442818477688837e-17,1.1196519063364769e-24,1.9398663759073016e-11,0.002938482040082443,4.668901762274349e-13,4.831533505935417e-12,1.1827940283357006e-21,3.9784705094538865e-09,1.0924962615910616e-10,9.629929100346113e-19,6.83043893467138e-13,5.0567964158232903e-26,4.1234699112392708e-25,2.273720544608909e-20,2.1145997410584763e-21,2.3241037100944367e-20,4.5273414195223225e-27,7.383602853156036e-26,9.477537002657257e-22,2.1523061339396213e-14,9.168919260749166e-28,2.4637570557252635e-25,5.2739192621796044e-18,1.8920883315332791e-19,1.3843808895924278e-25,2.025799632491356e-28,7.1877380729984e-18,2.113852875310978e-25,1.852453709925009e-27,7.695442319730522e-27,1.8964017951487596e-28,3.3850199713911873e-26,6.89775177924457e-27,4.621077606874754e-33,2.141867875128764e-17,1.6782871048715173e-19,1.7040857099876577e-34,3.4235349470215485e-21,1.599104565154063e-13,4.6909683607900735e-15,4.677903213167222e-25,3.684219520509227e-34,6.072025200832539e-30,2.0753326849267928e-26
0.0012970382252887429,0.0028733546784512542,0.0915567593028733,0.0,0.005414705378317865,0.44855224809551414,3.6397676575664736e-09,0.45690030274572946,2.6892802535079843e-08,1.5538407107885893e-12,2.856803163331898e-07,1.5130266504720036e-08,6.999509357685453e-17,0.00010309404955313659,2.5699268406708247e-10,1.753592240116433e-17,4.346953674848017e-12,2.8961753520129124e-11,9.128538799941552e-10,2.118912056159539e-11,1.9475070703925128e-22,2.4179245175977883e-14,1.1388006087595661e-12,1.0532534225600365e-17,1.125418150292475e-24,1.961240467475325e-11,0.0029384820293100553,4.692888668077509e-13,4.884771873554778e-12,1.2009392821223775e-21,4.042227943761283e-09,1.109876389011635e-10,9.679833855229588e-19,6.865985364084055e-13,5.1551018641902513e-26,4.185073429210985e-25,2.3068381144890682e-20,2.1268267642851988e-21,2.3375421316508887e-20,4.595006890770872e-27,7.493926990958714e-26,9.615244490162017e-22,2.1634957324602018e-14,9.302430834005535e-28,2.5176607465362724e-25,5.389595042121177e-18,1.9359487897362929e-19,1.416425650714659e-25,2.0727596141809636e-28,7.34913715121831e-18,2.1613153714099596e-25,1.903143743505768e-27,7.868241796085728e-27,1.9335869194177062e-28,3.4611033269360723e-26,7.080829144641806e-27,4.743728412565931e-33,2.1756461477662028e-17,1.7047561013479163e-19,1.7493148773045345e-34,3.493797621155235e-21,1.6319615495317187e-13,4.787241375752056e-15,4.773908102127381e-25,3.7815723735656354e-34,6.196641712408861e-30,2.1175416989026083e-26
0.0013060187700884727,0.0028733546784512542,0.0915567593028733,0.0,0.005414705385786959,0.44855224583259456,3.698232048625504e-09,0.4569003010006734,2.724880585974746e-08,1.5654287379074697e-12,2.8713464164684344e-07,1.5295566328119035e-08,7.10323913367815e-17,0.00010309404943528146,2.577346773420534e-10,1.7637687284536802e-17,4.404479176218498e-12,2.942687871729219e-11,9.128538777586072e-10,2.131062069980564e-11,1.9475128650001257e-22,2.4289035230742206e-14,1.1484012145952672e-12,1.0622323580517944e-17,1.1311611712700197e-24,1.9826657955304188e-11,0.002938482018539392,4.716778968739956e-13,4.9381378769776925e-12,1.2192349746183113e-21,4.10655275979338e-09,1.1274099268684745e-10,9.729537623936055e-19,6.901388633746075e-13,5.254674371968798e-26,4.24708600492312e-25,2.3401715931308707e-20,2.1390213059303342e-21,2.350944853562603e-20,4.663122627110631e-27,7.604983838178034e-26,9.753843514860423e-22,2.1746402659971134e-14,9.43681295496782e-28,2.5723430877396984e-25,5.506946350832909e-18,1.9804344212461822e-19,1.4489265573115704e-25,2.120388948202246e-28,7.512734300071016e-18,2.2094241937334576e-25,1.9548048882055095e-27,8.043394603717899e-27,1.971190242971288e-28,3.538224339904028e-26,7.267176074773664e-27,4.868569630354165e-33,2.2096618546515086e-17,1.7314111706232309e-19,1.7953517891635815e-34,3.564984239728459e-21,1.6652511531198124e-13,4.8847803458933515e-15,4.871175420610356e-25,3.880746679340929e-34,6.322896885324263e-30,2.160297957400617e-26
0.0013149993148882026,0.0028733546784512542,0.0915567593028733,0.0,0.0054147053932388205,0.44855224357153056,3.757190732038726e-09,0.456900299260004,2.7606865488167422e-08,1.5770141352209877e-12,2.885831097891684e-07,1.5461254591587306e-08,7.207649758168281e-17,0.00010309404931759066,2.5847380002073645e-10,1.7739198046294025e-17,4.46233682762676e-12,2.989593571237963e-11,9.128538755279461e-10,2.143179773222846e-11,1.9475186362484588e-22,2.4398383112226782e-14,1.1580086655201189e-12,1.0712184099501253e-17,1.1368810628132692e-24,2.0041414633058285e-11,0.002938482007768743,4.740573053358591e-13,4.9916292816644324e-12,1.2376811957664681e-21,4.171445569559773e-09,1.1450970356086059e-10,9.77904121492366e-19,6.936649320214386e-13,5.355523556383449e-26,4.309505584003187e-25,2.3737199725303074e-20,2.151183408828143e-21,2.3643119224983088e-20,4.731686336233429e-27,7.716769626651493e-26,9.89333628580473e-22,2.1857399160450413e-14,9.572065322258155e-28,2.6278090918167447e-25,5.6259839994403356e-18,2.0255473837211447e-19,1.481885182991057e-25,2.1686899446941268e-28,7.67853577875098e-18,2.258181182253471e-25,2.0074473812438117e-27,8.220907443985913e-27,2.009212811083355e-28,3.6163859850487885e-26,7.456818251536112e-27,4.995618465289849e-33,2.2439136113482966e-17,1.7582512278354042e-19,1.8422027901640333e-34,3.637099456799683e-21,1.6989755609545454e-13,4.983591648289502e-15,4.969711528380261e-25,3.981761650143793e-34,6.450798974680649e-30,2.203604119436409e-26
0.0013239798596879325,0.0028733546784512542,0.0915567593028733,0.0,0.0054147054006703,0.44855224131231336,3.8166440488636484e-09,0.45690029752370376,2.7966976091972343e-08,1.5885966905691125e-12,2.9002574434896294e-07,1.5627324430025772e-08,7.312737671857349e-17,0.00010309404919945062,2.5921007030728217e-10,1.7840437758734438e-17,4.520525765831414e-12,3.036892715294199e-11,9.128538733034926e-10,2.1552652107683586e-11,1.9475243842364464e-22,2.4507290608053443e-14,1.1676226935560606e-12,1.0802113212497604e-17,1.1425779180383411e-24,2.0256665810393157e-11,0.0029384819970018493,4.764271309385658e-13,5.045243872268999e-12,1.2562780318893003e-21,4.236906968009431e-09,1.1629378710713942e-10,9.828345436150051e-19,6.971767997705031e-13,5.457654136504622e-26,4.372329926649617e-25,2.407482319749698e-20,2.1633131174304527e-21,2.3776433880432426e-20,4.800695699123349e-27,7.829280545674027e-26,1.0033706227556225e-21,2.1967948633825188e-14,9.708176883892144e-28,2.6840637249611106e-25,5.746718746079527e-18,2.0712897721660858e-19,1.515303045206251e-25,2.2176648467207964e-28,7.846547629057457e-18,2.307588112365899e-25,2.0610812025703213e-27,8.400786785533581e-27,2.047653708117537e-28,3.6955911346890257e-26,7.649780990211477e-27,5.124891876910258e-33,2.2784000234932255e-17,1.7852751802989982e-19,1.8898741343683003e-34,3.710147895465997e-21,1.7331369398611337e-13,5.083681617237781e-15,5.069522741960787e-25,4.084634900039868e-34,6.580356179454448e-30,2.247462825876138e-26
0.0013329604044876623,0.0028733546784512542,0.0915567593028733,0.0,0.0054147054080821285,0.44855223905493785,3.876592327298359e-09,0.4569002957917551,2.832913234960113e-08,1.6001761904937447e-12,2.9146256882002667e-07,1.5793769032322944e-08,7.418499290807357e-17,0.00010309404908100385,2.5994350606972624e-10,1.7941410855632308e-17,4.579045131730934e-12,3.084585566113827e-11,9.128538710850206e-10,2.1673184294463044e-11,1.9475301090568225e-22,2.4615759491654905e-14,1.177243046408651e-12,1.0892108494872993e-17,1.1482518297210686e-24,2.047240265954461e-11,0.002938481986237808,4.787874122723971e-13,5.09897945027892e-12,1.275025565472606e-21,4.302937533172905e-09,1.1809325845538747e-10,9.877451090549553e-19,7.006745238125266e-13,5.561073116771208e-26,4.435556915766715e-25,2.4414574903301013e-20,2.1754104788054763e-21,2.390939301957587e-20,4.870148380194327e-27,7.942512758018745e-26,1.0174949350021494e-21,2.2078052880066295e-14,9.845143530588224e-28,2.741111942539162e-25,5.8691612966161e-18,2.1176636189791525e-19,1.549181623141532e-25,2.267315830246297e-28,8.01677567615746e-18,2.357646696909482e-25,2.115716409955074e-27,8.583038864806346e-27,2.0865130257488178e-28,3.7758425594592457e-26,7.846089327501837e-27,5.2564066392532886e-33,2.3131196871836597e-17,1.812481927995661e-19,1.938372007433382e-34,3.7841341351834815e-21,1.7677374389228143e-13,5.1850565263196875e-15,5.1706153165982515e-25,4.1893859547231626e-34,6.711576619081633e-30,2.2918766921239732e-26
