Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236)
28.092279347454944,0.00053584454179025,0.0915567593028733,0.0,0.00039405986688380204,0.44698202764805917,1.122371192903527e-05,0.45604059089183935,0.0017019926118392351,4.8113611091111105e-12,2.676209669026901e-06,1.2537878911004748e-06,3.9519288436257815e-14,1.9464109470053582e-05,9.091559933910787e-11,4.959557362943596e-17,1.3390331722732002e-07,8.45126273526421e-08,2.2844699341289143e-10,3.851692072058553e-11,3.1271617430591924e-23,2.5172248604655403e-14,2.7104334758939453e-12,7.030491259450849e-17,1.9042239810250475e-24,1.0713783380018217e-09,0.0011539930548539069,2.242980402479612e-12,9.851666100923086e-11,1.1614299372031422e-17,0.0008355280990696211,9.253340074822148e-06,1.7200928939390473e-18,8.214958051677719e-12,1.753442452737605e-20,2.9117494698482933e-23,2.5191738417945603e-15,3.790489200603471e-21,1.5367353322980027e-20,5.196366395337966e-25,1.2307137122641799e-23,3.0998110359342394e-17,1.0153062351427732e-13,1.3512927771807601e-22,1.0283234323625248e-17,1.6641785860978788e-10,2.0544467155793674e-14
28.272750738964902,0.00053584454179025,0.0915567593028733,0.0,0.000394058874547736,0.4469601311495893,1.1221480000066597e-05,0.4560351036525153,0.0017129688296231007,4.8112818566367366e-12,2.676066341038058e-06,1.2537205322993653e-06,3.951742048083555e-14,1.9463583701878817e-05,9.089604281481953e-11,4.974937964017899e-17,1.3476652561741164e-07,8.449560852952771e-08,2.2844366935147484e-10,3.851612939136645e-11,3.127039897834946e-23,2.5171453614330547e-14,2.7104071885206104e-12,7.030268086802787e-17,1.904114131762891e-24,1.0713180811743033e-09,0.0011539336178204673,2.2428546286177056e-12,9.851353318861654e-11,1.1690023382857297e-17,0.000840957688350736,9.313448399898079e-06,1.7199957005467382e-18,8.214313884899407e-12,1.7600374984490586e-20,2.911675826785348e-23,2.5293567337170916e-15,3.790318630170338e-21,1.5367038197925135e-20,5.195950416871387e-25,1.2306524411238237e-23,3.1123130208803135e-17,1.0152239896725654e-13,1.3569590723740016e-22,1.0326869255192672e-17,1.6712811331952887e-10,2.0677864036408057e-14
28.45322213047486,0.00053584454179025,0.0915567593028733,0.0,0.000394057882276453,0.446938235936671,1.1219248919673973e-05,0.45602961673488096,0.0017239444032038117,4.811202612693879e-12,2.6759230228028356e-06,1.253653178176867e-06,3.9515552680587926e-14,1.946305795561792e-05,9.087649374003547e-11,4.99031834337598e-17,1.3562967899853665e-07,8.447859619454249e-08,2.284403455026138e-10,3.8515338126015554e-11,3.126918060313819e-23,2.517065866663885e-14,2.710380904997608e-12,7.030044926617273e-17,1.9040042904388784e-24,1.0712578288106753e-09,0.0011538741845803703,2.242728863904158e-12,9.851040554269114e-11,1.1765746284926504e-17,0.0008463869589046259,9.373552893833403e-06,1.719898514251162e-18,8.213669776962424e-12,1.766629779267865e-20,2.911602190279928e-23,2.5395333361432467e-15,3.790148072994105e-21,1.536672309829896e-20,5.195534578770689e-25,1.2305911753112333e-23,3.1248072329938326e-17,1.0151417520590801e-13,1.3626217328391355e-22,1.0370477910800857e-17,1.6783797743997553e-10,2.0811251823561994e-14
28.633693521984817,0.00053584454179025,0.0915567593028733,0.0,0.0003940568900699345,0.44691634200920394,1.1217018687354593e-05,0.4560241301389114,0.001734919332631521,4.811123377266472e-12,2.6757797143203578e-06,1.253585828731243e-06,3.951368503515925e-14,1.9462532231269132e-05,9.08569521122308e-11,5.005698501045698e-17,1.3649277737532773e-07,8.446159034384657e-08,2.2843702186629162e-10,3.851454692426905e-11,3.126796230495063e-23,2.516986376157575e-14,2.7103546253195012e-12,7.029821778883116e-17,1.9038944570522147e-24,1.0711975809094358e-09,0.0011538147551333035,2.2426031083380185e-12,9.850727807134347e-11,1.1841468078387473e-17,0.0008518159107562869,9.433653556952868e-06,1.7198013350516254e-18,8.213025727859907e-12,1.773219299021918e-20,2.911528560307849e-23,2.54970372620804e-15,3.7899775290460366e-21,1.5366408023996015e-20,5.195118880924145e-25,1.2305299148151076e-23,3.137293766135026e-17,1.0150595223014136e-13,1.3682808177185369e-22,1.0414060762660933e-17,1.6854745852640603e-10,2.0944630518547517e-14
28.814164913494775,0.00053584454179025,0.0915567593028733,0.0,0.0003940558979281929,0.4468944493670876,1.12147893026036e-05,0.45601864386458185,0.0017458936179563724,4.811044150376891e-12,2.6756364155897487e-06,1.2535184839639419e-06,3.95118175451532e-14,1.9462006528830862e-05,9.0837417923326e-11,5.0210784370577554e-17,1.3735582075274943e-07,8.444459097357295e-08,2.28433698442485e-10,3.851375578660791e-11,3.1266744083779877e-23,2.5169068899139165e-14,2.7103283494912133e-12,7.02959864361537e-17,1.9037846316022052e-24,1.0711373374716451e-09,0.0011537553294789001,2.2424773619184796e-12,9.850415077469273e-11,1.1917188763383277e-17,0.0008572445439306895,9.493750389603882e-06,1.7197041629474277e-18,8.212381737586029e-12,1.7798060613501427e-20,2.911454936911315e-23,2.559867974318658e-15,3.789806998376479e-21,1.5366092975208595e-20,5.194703323309962e-25,1.230468659654412e-23,3.149772705926727e-17,1.014977300398628e-13,1.373936381518872e-22,1.0457618252877703e-17,1.6925656379671998e-10,2.1078000121450492e-14
28.994636305004732,0.00053584454179025,0.0915567593028733,0.0,0.00039405490585118683,0.4468725580102216,1.121256076492505e-05,0.4560131579118675,0.001756867259228503,4.810964931970174e-12,2.675493126610132e-06,1.253451143870034e-06,3.950995020925256e-14,1.9461480848301225e-05,9.081789117646193e-11,5.036458151437961e-17,1.382188091352035e-07,8.442759807994235e-08,2.2843037523118258e-10,3.851296471201485e-11,3.126552593961805e-23,2.5168274079322668e-14,2.710302077496911e-12,7.029375520776365e-17,1.903674814087984e-24,1.071077098493188e-09,0.001153695907616887,2.2423516246444878e-12,9.850102365239622e-11,1.1992908340072253e-17,0.0008626728584528376,9.55384339209543e-06,1.7196069979378819e-18,8.211737806133184e-12,1.7863900699381464e-20,2.9113813199997815e-23,2.5700261535933616e-15,3.7896364808766604e-21,1.5365777951530202e-20,5.194287905727288e-25,1.2304074097875481e-23,3.1622441413879253e-17,1.0148950863498482e-13,1.3795884798178275e-22,1.0501150819674845e-17,1.699653001495589e-10,2.1211360634703137e-14
29.17510769651469,0.00053584454179025,0.0915567593028733,0.0,0.0003940539138389534,0.44685066793850553,1.1210333073815342e-05,0.45600767228074346,0.0017678402564980438,4.810885722109191e-12,2.6753498473806317e-06,1.2533838084537783e-06,3.950808302907995e-14,1.9460955189678828e-05,9.079837185743501e-11,5.051837644217811e-17,1.3908174252785216e-07,8.44106116590891e-08,2.2842705223235595e-10,3.851217370178712e-11,3.1264307872458775e-23,2.5167479302126205e-14,2.7102758093515584e-12,7.029152410406538e-17,1.9035650045089352e-24,1.0710168639774103e-09,0.0011536364895468594,2.2422258965153566e-12,9.849789670477354e-11,1.2068626808582647e-17,0.0008681008543476795,9.61393256478837e-06,1.7195098400222892e-18,8.211093933496328e-12,1.7929713281733696e-20,2.9113077096856696e-23,2.5801783256966205e-15,3.789465976683635e-21,1.5365462953479186e-20,5.193872628249375e-25,1.2303461652656009e-23,3.1747081474586604e-17,1.0148128801541121e-13,1.3852371608178845e-22,1.0544658860191085e-17,1.7067367419273503e-10,2.134471205716243e-14
29.355579088024648,0.00053584454179025,0.0915567593028733,0.0,0.00039405292189144793,0.44682877915183883,1.1208106228778713e-05,0.456002186971185,0.001778812609815122,4.810806520737178e-12,2.6752065779003717e-06,1.2533164777117568e-06,3.9506216003212254e-14,1.9460429552961733e-05,9.077885997063255e-11,5.0672169154255225e-17,1.399446209351005e-07,8.439363170723584e-08,2.2842372944599443e-10,3.851138275476838e-11,3.126308988229408e-23,2.5166684567543068e-14,2.7102495450414604e-12,7.02892931247409e-17,1.903455202864184e-24,1.0709566339215012e-09,0.0011535770752685477,2.2421001775300123e-12,9.849476993160347e-11,1.2144344169078537e-17,0.0008735285316402137,9.674017907991917e-06,1.719412689199961e-18,8.210450119667775e-12,1.7995498396045307e-20,2.91123410587151e-23,2.590324559394029e-15,3.7892954856737845e-21,1.5365147980593547e-20,5.1934574906678135e-25,1.230284926043607e-23,3.1871648078808675e-17,1.0147306818105465e-13,1.3908824766227578e-22,1.0588142783836862e-17,1.7138169234499393e-10,2.1478054391448313e-14
29.536050479534605,0.00053584454179025,0.0915567593028733,0.0,0.0003940519300087179,0.4468068916501213,1.1205880229307708e-05,0.45599670198316716,0.0017897843192298615,4.810727327939857e-12,2.675063318168475e-06,1.2532491516491172e-06,3.9504349133853914e-14,1.9459903938148683e-05,9.075935549795693e-11,5.082595965091448e-17,1.408074443621422e-07,8.437665822048557e-08,2.2842040687206756e-10,3.8510591872755133e-11,3.1261871969117835e-23,2.5165889875574083e-14,2.71022328458621e-12,7.028706227030928e-17,1.903345409153148e-24,1.0708964083295243e-09,0.0011535176647815358,2.2419744676878257e-12,9.849164333326631e-11,1.2220060421674556e-17,0.0008789558903553856,9.73409942206908e-06,1.7193155454702033e-18,8.209806364642762e-12,1.806125607448927e-20,2.911160508709553e-23,2.6004649105892215e-15,3.789125008037326e-21,1.536483303359091e-20,5.193042493108222e-25,1.2302236921909897e-23,3.199614190562378e-17,1.014648491318182e-13,1.3965244711732492e-22,1.0631602955855092e-17,1.7208936074504818e-10,2.1611387635868324e-14
29.716521871044563,0.00053584454179025,0.0915567593028733,0.0,0.00039405093819068243,0.4467850054332523,1.120365507491339e-05,0.4559912173166653,0.0018007553847923768,4.810648143585768e-12,2.6749200681840653e-06,1.2531818302566955e-06,3.950248241775525e-14,1.9459378345237424e-05,9.073985845478752e-11,5.0979747932422605e-17,1.4167021281313416e-07,8.435969119512379e-08,2.2841708451057265e-10,3.8509801053128977e-11,3.1260654132921343e-23,2.516509522620949e-14,2.7101970279525745e-12,7.028483153995788e-17,1.90323562337483e-24,1.0708361871939264e-09,0.0011534582580856078,2.2418487669875363e-12,9.848851690912081e-11,1.229577556656481e-17,0.0008843829305182048,9.794177107312195e-06,1.71921840883232e-18,8.209162668412468e-12,1.8126986351649972e-20,2.9110869179763975e-23,2.6105994460986e-15,3.788954543495337e-21,1.5364518111425447e-20,5.192627635192783e-25,1.2301624636052474e-23,3.212056376968277e-17,1.01456630867618e-13,1.4021631942726673e-22,1.067503975831261e-17,1.7279668519750703e-10,2.1744711794900385e-14
29.89699326255452,0.00053584454179025,0.0915567593028733,0.0,0.00039404994643737286,0.44676312050113176,1.1201430765105094e-05,0.45598573297165457,0.0018117258065527713,4.8105689677186655e-12,2.6747768279462697e-06,1.2531145135335943e-06,3.950061585619229e-14,1.945885277422655e-05,9.072036882766992e-11,5.113353399903943e-17,1.4253292629315593e-07,8.434273062738499e-08,2.284137623614824e-10,3.8509010297039817e-11,3.1259436373698115e-23,2.516430061944881e-14,2.7101707751448e-12,7.02826009338077e-17,1.9031258455286005e-24,1.0707759705136752e-09,0.0011533988551803715,2.241723075428438e-12,9.848539065908781e-11,1.2371489603875497e-17,0.0008898096521536093,9.854250964076451e-06,1.719121279285618e-18,8.208519030971661e-12,1.8192689258541505e-20,2.9110133337597654e-23,2.620728218559943e-15,3.788784092169343e-21,1.5364203214556646e-20,5.192212916959108e-25,1.2301012403266e-23,3.2244914310727315e-17,1.0144841338835885e-13,1.4077986869985228e-22,1.0718453529736789e-17,1.7350367133759035e-10,2.187802686773872e-14
30.077464654064478,0.00053584454179025,0.0915567593028733,0.0,0.0003940489547487898,0.446741236853659,1.1199207299388534e-05,0.4559802489481101,0.001822695584561141,4.8104898003804424e-12,2.6746335974542087e-06,1.2530472014859059e-06,3.949874945011327e-14,1.9458327225114534e-05,9.070088660768322e-11,5.1287317851098545e-17,1.4339558480693438e-07,8.432577651348885e-08,2.2841044042477695e-10,3.850821960514861e-11,3.125821869144114e-23,2.516350605528906e-14,2.7101445261778787e-12,7.028037045227432e-17,1.903016075613728e-24,1.070715758293888e-09,0.0011533394560654905,2.241597393009682e-12,9.848226458364928e-11,1.244720253373828e-17,0.0008952360552865566,9.914320992692921e-06,1.719024156829414e-18,8.20787545231404e-12,1.8258364826597053e-20,2.9109397561261385e-23,2.6308512823101952e-15,3.788613654128619e-21,1.536388834324813e-20,5.191798338423239e-25,1.2300400223847467e-23,3.2369194189732405e-17,1.0144019669394903e-13,1.4134309911497735e-22,1.0761844607146849e-17,1.7421032462491664e-10,2.2011332854387348e-14
30.257936045574436,0.00053584454179025,0.0915567593028733,0.0,0.00039404796312492304,0.4467193544907339,1.1196984677270246e-05,0.45597476524600716,0.001833664718867587,4.81041064152788e-12,2.6744903767070068e-06,1.2529798941099773e-06,3.949688319847133e-14,1.9457801697899578e-05,9.06814117964717e-11,5.1441099488880986e-17,1.4425818835929355e-07,8.430882884966154e-08,2.2840711870043818e-10,3.8507428976642733e-11,3.1257001086143134e-23,2.5162711533726235e-14,2.7101182810399008e-12,7.027814009507509e-17,1.902906313629443e-24,1.070655550531352e-09,0.001153280060740633,2.2414717197303424e-12,9.847913868256004e-11,1.2522914356316716e-17,0.0009006621399420034,9.97438719349945e-06,1.718927041463002e-18,8.20723193243309e-12,1.8324013086583016e-20,2.9108661850041185e-23,2.64096869050771e-15,3.788443229286057e-21,1.5363573497175882e-20,5.191383899410729e-25,1.2299788097467012e-23,3.249340405387431e-17,1.0143198078429706e-13,1.41906014729406e-22,1.080521331478502e-17,1.7491665026622458e-10,2.214462975713403e-14
30.438407437084393,0.00053584454179025,0.0915567593028733,0.0,0.00039404697156576057,0.446697473412256,1.1194762898250281e-05,0.4559692818653209,0.0018446332095222026,4.810331491208013e-12,2.6743471657037864e-06,1.2529125914087852e-06,3.949501710252298e-14,1.9457276192580163e-05,9.066194438211686e-11,5.1594878912686175e-17,1.4512073695475284e-07,8.429188763208629e-08,2.284037971884492e-10,3.8506638412521055e-11,3.125578355779674e-23,2.5161917054756406e-14,2.710092039741e-12,7.027590986250422e-17,1.9027965595749754e-24,1.0705953472286262e-09,0.0011532206692054896,2.2413460555895265e-12,9.847601295603864e-11,1.2598625071737541e-17,0.0009060879061449255,1.003444956681299e-05,1.7188299331857135e-18,8.206588471322038e-12,1.8389634068846575e-20,2.910792620479954e-23,2.6510804939619596e-15,3.7882728177473185e-21,1.536325867673788e-20,5.190969599960803e-25,1.2299176024518588e-23,3.2617544521396984e-17,1.0142376565931334e-13,1.4246861942675248e-22,1.0848559962892775e-17,1.7562265322523328e-10,2.2277917574775286e-14
30.61887882859435,0.00053584454179025,0.0915567593028733,0.0,0.0003940459800712961,0.4466755936181251,1.1192541961843217e-05,0.45596379880602655,0.0018556010565750705,4.810252349340236e-12,2.674203964443674e-06,1.2528452933759128e-06,3.9493151160273815e-14,1.9456750709154394e-05,9.064248437192378e-11,5.174865612277962e-17,1.4598323059828558e-07,8.427495285704632e-08,2.2840047588879048e-10,3.850584791122172e-11,3.125456610639485e-23,2.5161122618375808e-14,2.710065802260148e-12,7.027367975403948e-17,1.9026868134495685e-24,1.0705351483800702e-09,0.0011531612814597145,2.2412204005863106e-12,9.84728874036465e-11,1.2674334680176011e-17,0.0009115133539202595,1.0094508112981605e-05,1.7187328319968257e-18,8.205945068974573e-12,1.845522780245618e-20,2.910719062417537e-23,2.6611867406670087e-15,3.7881024193455046e-21,1.5362943881311586e-20,5.190555439812002e-25,1.2298564004374686e-23,3.2741616176780465e-17,1.0141555131890513e-13,1.4303091686471988e-22,1.0891884844427033e-17,1.763283382271032e-10,2.2411196311029255e-14
30.79935022010431,0.00053584454179025,0.0915567593028733,0.0,0.0003940449886415257,0.4466537151082407,1.1190321867556677e-05,0.4559583160680993,0.0018665682600762699,4.810173215985567e-12,2.6740607729257917e-06,1.252778000013898e-06,3.9491285373370107e-14,1.945622524762086e-05,9.062303175112151e-11,5.190243111945057e-17,1.4684566929445997e-07,8.425802452077971e-08,2.283971548014437e-10,3.8505057474108877e-11,3.125334873193028e-23,2.5160328224581162e-14,2.710039568608834e-12,7.027144977000356e-17,1.902577075252477e-24,1.0704749539878363e-09,0.001153101897502987,2.241094754719843e-12,9.846976202556195e-11,1.2750043181752956e-17,0.0009169384832929659,1.0154562832325501e-05,1.7186357378956764e-18,8.20530172538418e-12,1.8520794316472384e-20,2.9106455109297153e-23,2.671287477143933e-15,3.7879320342250714e-21,1.5362629111440832e-20,5.190141419038863e-25,1.2297952037552187e-23,3.2865619585927026e-17,1.0140733776298243e-13,1.4359291061054077e-22,1.0935188246074411e-17,1.770337098927804e-10,2.2544465964352172e-14
30.979821611614266,0.00053584454179025,0.0915567593028733,0.0,0.00039404399727644053,0.44663183788250277,1.1188102614916225e-05,0.4559528336515143,0.001877534820075865,4.8100940910341216e-12,2.6739175911492657e-06,1.2527107113149388e-06,3.948941973908123e-14,1.945569980797756e-05,9.060358653191114e-11,5.2056203902953247e-17,1.4770805304828193e-07,8.424110261965237e-08,2.2839383392638977e-10,3.85042670989967e-11,3.1252131434395863e-23,2.51595338733685e-14,2.710013338759803e-12,7.026921990971688e-17,1.9024673449829388e-24,1.0704147640450877e-09,0.0011530425173349628,2.240969117989184e-12,9.846663682124971e-11,1.2825750576650085e-17,0.0009223632942879667,1.0214613725194968e-05,1.7185386508815333e-18,8.2046584405445e-12,1.8586333639135372e-20,2.910571965830134e-23,2.6813827488809717e-15,3.787761662152602e-21,1.536231436625423e-20,5.189727537314501e-25,1.2297340123192036e-23,3.298955530300847e-17,1.0139912499145218e-13,1.441546041185406e-22,1.0978470443741205e-17,1.7773877266188574e-10,2.267772653914155e-14
31.160293003124224,0.00053584454179025,0.0915567593028733,0.0,0.00039404300597603836,0.4466099619408107,1.1185884203425922e-05,0.4559473515562469,0.0018885007366239185,4.810014974640244e-12,2.673774419113216e-06,1.2526434272895362e-06,3.948755426131497e-14,1.9455174390223317e-05,9.058414868629844e-11,5.220997447363705e-17,1.4857038186413136e-07,8.422418714987874e-08,2.2839051326361086e-10,3.850347678903051e-11,3.1250914213784375e-23,2.5158739564734765e-14,2.7099871127497126e-12,7.02669901741518e-17,1.902357622640213e-24,1.070354578560855e-09,0.0011529831409553325,2.240843490393512e-12,9.846351179147025e-11,1.2901456864964932e-17,0.0009277877869302257,1.027466079189726e-05,1.7184415709537619e-18,8.204015214448925e-12,1.865184579840215e-20,2.910498427386883e-23,2.69147259804889e-15,3.7875913034619426e-21,1.5361999647005694e-20,5.189313794924501e-25,1.2296728262521614e-23,3.311342384075262e-17,1.0139091300422575e-13,1.4471600062758568e-22,1.1021731698061712e-17,1.7844353073239077e-10,2.281097803132695e-14
31.34076439463418,0.00053584454179025,0.0915567593028733,0.0,0.00039404201474031107,0.4465880872830644,1.1183666632593414e-05,0.45594186978227214,0.0018994660097704972,4.809935866745862e-12,2.673631256816769e-06,1.252576147937632e-06,3.9485688938480554e-14,1.9454648994356256e-05,9.056471822093453e-11,5.236374283182356e-17,1.4943265574693536e-07,8.420727810769125e-08,2.2838719281308802e-10,3.8502686542807313e-11,3.124969707008868e-23,2.5157945298676087e-14,2.7099608905704645e-12,7.026476056313107e-17,1.9022479082235394e-24,1.0702943975349534e-09,0.0011529237683637562,2.2407178719319033e-12,9.846038693627503e-11,1.2977162046869276e-17,0.0009332119612446754,1.0334704032777284e-05,1.7183444981116434e-18,8.203372047091075e-12,1.871733082142877e-20,2.910424895492485e-23,2.7015570663111493e-15,3.78742095800297e-21,1.5361684953135882e-20,5.188900191650656e-25,1.2296116455039636e-23,3.323722570669239e-17,1.0138270180121071e-13,1.4527710329999248e-22,1.1064972261714464e-17,1.791479881700848e-10,2.2944220444080984e-14
