Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357),SX(497),OCCO(227),SX(387)
6.569768165346164e-08,0.0028149649241145727,0.1557,0.0,0.0037196315041561354,0.6394097178335693,0.20036995864505103,3.9426378146484097e-16,5.660936632828291e-15,2.321913988737402e-12,4.0566173443193796e-19,4.585321242959722e-12,1.3927225793061648e-17,8.897612411009692e-05,3.492057673801853e-13,2.5122502508150747e-19,3.5878346596055184e-17,0.0015300388207629906,4.021994724003846e-16,2.459660342616497e-09,5.125106925256021e-29,3.3913214835185656e-22,6.722334144848346e-11,3.933043618930785e-17,9.865706619623673e-37,2.35851886875883e-14,0.0029457927950541497,5.135462269457946e-25,8.131363618007173e-15,-1.429313086197073e-20,2.0487310962853147e-14,3.34514098866361e-13,1.1842379020555409e-29,7.024632712010596e-27,7.199532634198695e-18,7.235518257090663e-24,3.8800049188215404e-16,2.19619172085866e-19,1.8905827313959024e-18,6.629905984772979e-22,9.414787488462025e-27,2.811977472696625e-16,1.0344412070714061e-26,1.2517995243602943e-22,2.5964005153609208e-22,2.155232740534731e-17,3.580013009510875e-19,1.133840194655711e-22,2.4196298653451826e-28,1.384929508554612e-24,1.490565177494233e-29
6.630789061533755e-08,0.0028149649241145727,0.1557,0.0,0.00371963148450001,0.6394097178249604,0.20036995860967788,4.0977818413319703e-16,5.975264545031682e-15,2.3839772566794723e-12,4.285306276331413e-19,4.724119150846802e-12,1.4547212014493084e-17,8.897612352803304e-05,3.5961429792083344e-13,2.633407923675396e-19,3.761551951095639e-17,0.0015300388104606667,4.1447825060175804e-16,2.503625035904458e-09,5.281102058059177e-29,3.5548464494053334e-22,6.872169430129022e-11,4.108209897147729e-17,1.0454999067974017e-36,2.4158810502807472e-14,0.0029457927801104775,5.424974958333635e-25,8.322767544757773e-15,9.213991865997284e-23,2.1277094380143003e-14,3.4445571207255924e-13,1.2245748574197618e-29,7.564386888546017e-27,7.360509476711197e-18,7.530184492050653e-24,4.004490276451884e-16,2.233932206562192e-19,1.924504883373859e-18,6.762622359912514e-22,9.833432709144895e-27,2.8880735348874883e-16,1.1088583744269057e-26,1.2784898620686976e-22,2.646342118879433e-22,2.2332925994583735e-17,3.7094429919356823e-19,1.1645422533825645e-22,2.507029458148794e-28,1.4517767451019458e-24,1.339248326177909e-29
6.691809957721347e-08,0.0028149649241145727,0.1557,0.0,0.003719631464541136,0.6394097178162145,0.2003699585737593,4.2576355232563757e-16,6.3047109001818866e-15,2.4472847078115685e-12,4.525266622124386e-19,4.86601420147608e-12,1.5218457985241825e-17,8.897612293690115e-05,3.7024657947788904e-13,2.7596051702338457e-19,3.942582394535121e-17,0.0015300387999976522,4.2703068317219477e-16,2.548266725976803e-09,5.441067246453722e-29,3.7252285387368936e-22,7.024458305897449e-11,4.1995284326075417e-17,1.1089684928710814e-36,2.474280911790795e-14,0.0029457927649373257,5.72875723446543e-25,8.517492254769133e-15,9.423857317093494e-23,2.209024956812066e-14,3.5461319081949535e-13,1.3019243539633305e-29,8.141329660849417e-27,7.524149880285846e-18,7.834560368575489e-24,4.1319515027489014e-16,2.2737625068673575e-19,1.9588222385631445e-18,6.912934652892018e-22,1.0287111491383378e-26,2.9656166569361495e-16,1.1879343943206117e-26,1.3129585320501125e-22,2.717708415402505e-22,2.3134656595487583e-17,3.8423622042616643e-19,1.1958288744687068e-22,2.5968605335873923e-28,1.521289344637764e-24,1.394421491623454e-29
6.752830853908938e-08,0.0028149649241145727,0.1557,0.0,0.0037196314442745513,0.6394097178073294,0.20036995853728634,4.4223033710425913e-16,6.649908257676365e-15,2.5118560849222155e-12,4.776988736669728e-19,5.011057482932518e-12,1.5918772252333332e-17,8.897612233655511e-05,3.8110591516283933e-13,2.891067227322828e-19,4.131198179404095e-17,0.0015300387893713325,4.3986107940934036e-16,2.593596518893745e-09,5.604576417065172e-29,3.9027208481177696e-22,7.179237376848981e-11,4.2923500333225004e-17,1.1759227026975028e-36,2.5337345946271467e-14,0.0029457927495309386,6.047429755778543e-25,8.715588231116737e-15,9.628998511712241e-23,2.292728224083472e-14,3.649899593128418e-13,1.3941367011527545e-29,8.758357604124838e-27,7.69050591031069e-18,8.149898120252627e-24,4.262440115657877e-16,2.3142150137650756e-19,1.993667851244882e-18,7.065740739900801e-22,1.0760436837306827e-26,3.04462579789979e-16,1.272166618989594e-26,1.3481076934410684e-22,2.7906333961150684e-22,2.3957925842522496e-17,3.9788367377769034e-19,1.2277076420527336e-22,2.6890944723827773e-28,1.5936843452208953e-24,1.4539635125616787e-29
6.80774966047777e-08,0.0028149649241145727,0.1557,0.0,0.003719631425767372,0.6394097177992119,0.20036995850397918,4.574708247461402e-16,6.974594655007936e-15,2.5710675455136455e-12,5.0140159783088e-19,5.1443310268929385e-12,1.6562606632568993e-17,8.897612178824312e-05,3.9107620823837646e-13,3.014047222829972e-19,4.307670228611585e-17,0.0015300387796658395,4.516497001279972e-16,2.6349909734923936e-09,5.75479121761145e-29,4.0687598372447616e-22,7.320698485453474e-11,4.380620934035571e-17,1.2392609553197142e-36,2.5881574979810888e-14,0.0029457927354626105,6.347499150629617e-25,8.896799444984787e-15,6.639998535064678e-22,2.370145135418491e-14,3.7451942859000705e-13,1.4711960291420476e-29,9.350285058381058e-27,7.842558852630352e-18,8.443382316013447e-24,4.3825115270852593e-16,2.351089659558631e-19,2.025493866733284e-18,7.204803395615182e-22,1.1195571500485684e-26,3.117003905930683e-16,1.352719555427698e-26,1.3800080194213548e-22,2.8564936172969035e-22,2.4717622064179748e-17,4.1047589413421143e-19,1.2569114212955585e-22,2.774193734088095e-28,1.6614493875655078e-24,1.4986925920938976e-29
6.8626684670466e-08,0.0028149649241145727,0.1557,0.0,0.0037196314070031366,0.6394097177909784,0.2003699584702089,4.731177098970185e-16,7.313065346126794e-15,2.6313338539663933e-12,5.261368940344698e-19,5.280235002742153e-12,1.7224211632729293e-17,8.897612123223777e-05,4.012355804677246e-13,3.1415839702404043e-19,4.490725946414869e-17,0.0015300387698240008,4.636702241883895e-16,2.6769602538618857e-09,5.908114913827091e-29,4.240968861171647e-22,7.464234544821732e-11,4.4431005522403875e-17,1.3060931959689445e-36,2.643459472328976e-14,0.002945792721199416,6.660640808463195e-25,9.080820955437975e-15,-3.2753537039626997e-21,2.4495757466850894e-14,3.842319386526764e-13,1.563718238291053e-29,9.978801381868999e-27,7.996864044122103e-18,8.745992853674045e-24,4.5051163603292165e-16,2.3889481196701754e-19,2.057722070884193e-18,7.35070030985564e-22,1.1642839147396993e-26,3.1906012878845473e-16,1.437953618922526e-26,1.4147172454404025e-22,2.9298711023229786e-22,2.5495398012079434e-17,4.233664710195773e-19,1.286607720238497e-22,2.8613325246231285e-28,1.7317486830250448e-24,1.6088776248564935e-29
6.917587273615432e-08,0.0028149649241145727,0.1557,0.0,0.0037196313879780695,0.6394097177826268,0.20036995843596864,4.891789567930444e-16,7.665831645937866e-15,2.6926700494536538e-12,5.519447246511317e-19,5.418808295847173e-12,1.7912292193374587e-17,8.89761206684276e-05,4.11586516310266e-13,3.2738566018524145e-19,4.680583423668861e-17,0.0015300387598438567,4.759259092743351e-16,2.7195128051728793e-09,6.064222046290852e-29,4.419550636791599e-22,7.609873556173201e-11,4.545029156943702e-17,1.3756106724198353e-36,2.6996528547914498e-14,0.002945792706738474,6.987360556335049e-25,9.267691344598337e-15,-8.317347774140268e-22,2.5310586207336268e-14,3.941300967808642e-13,1.6573370124976643e-29,1.064584411065997e-26,8.153455138208865e-18,9.058776521397276e-24,4.630294030520595e-16,2.42667114477982e-19,2.0904539119111043e-18,7.491963504140193e-22,1.2107827747675789e-26,3.265434066481739e-16,1.528063704368115e-26,1.4468136465676042e-22,2.995606887658784e-22,2.629156257541941e-17,4.365604247955662e-19,1.3168029994799586e-22,2.950488950058468e-28,1.804628395705499e-24,1.6341052719209352e-29
6.972506080184263e-08,0.0028149649241145727,0.1557,0.0,0.003719631368688345,0.6394097177741557,0.20036995840125155,5.056626413847982e-16,8.033421728672484e-15,2.755091381590529e-12,5.788664553296976e-19,5.560090331292585e-12,1.863212623208378e-17,8.897612009669983e-05,4.221315249524059e-13,3.411007966476991e-19,4.877467430838716e-17,0.0015300387497234104,4.88420049293953e-16,2.7626571871763563e-09,6.223323551467866e-29,4.604715193913379e-22,7.757644041857427e-11,4.656388405017264e-17,1.448391365612811e-36,2.756750191043316e-14,0.00294579269207687,7.328182079762151e-25,9.457449775883839e-15,2.9505268122018485e-21,2.6146328714698898e-14,4.0421656202258815e-13,1.7409515065102194e-29,1.1353490789218223e-26,8.312346607770782e-18,9.381702939202756e-24,4.7580844546137015e-16,2.4647719884142744e-19,2.123653362611002e-18,7.633910162381205e-22,1.259423698178804e-26,3.341518386128439e-16,1.6232750335365122e-26,1.4787669790451636e-22,3.0603835464801837e-22,2.7106425821295825e-17,4.500628416891365e-19,1.3475037759221983e-22,3.0417229443483156e-28,1.880151148716749e-24,1.63889282680379e-29
7.027424886753094e-08,0.0028149649241145727,0.1557,0.0,0.003719631349130083,0.6394097177655633,0.2003699583660506,5.225769526356464e-16,8.416381134015553e-15,2.818613313477853e-12,6.069448874473514e-19,5.704121079880533e-12,1.937798567704445e-17,8.897611951694025e-05,4.328731401984101e-13,3.553170726996083e-19,5.0816095217050375e-17,0.001530038739460634,5.011559756984917e-16,2.806402075318293e-09,6.385808779941572e-29,4.796679802002159e-22,7.907574986963726e-11,4.715597463393662e-17,1.5254863162131564e-36,2.8147642236732485e-14,0.0029457926772116553,7.683647379069019e-25,9.650136001104897e-15,-2.1883161995997744e-21,2.7003381712518013e-14,4.1449403452287e-13,1.8487288587808684e-29,1.2104157131558229e-26,8.473584687223807e-18,9.714355336695292e-24,4.888527962292795e-16,2.504335981711489e-19,2.157236279734166e-18,7.787436315148731e-22,1.3098477814578777e-26,3.418869929274943e-16,1.7239190734308948e-26,1.5157496323751668e-22,3.1388692102474606e-22,2.794030071630922e-17,4.638788707485949e-19,1.3787164963380625e-22,3.135122178424253e-28,1.9584367004043987e-24,1.7716528696846115e-29
7.082343693321926e-08,0.0028149649241145727,0.1557,0.0,0.0037196313292993527,0.6394097177568479,0.2003699583303587,5.399301938514499e-16,8.81527328623306e-15,2.8832515247928017e-12,6.362243332839178e-19,5.850941059299384e-12,2.0147046677709625e-17,8.897611892903274e-05,4.438139200759203e-13,3.700549078938143e-19,5.293248057243436e-17,0.0015300387290534735,5.141370605170353e-16,2.8507562608300125e-09,6.551207459599651e-29,4.995665791020719e-22,8.059695663542829e-11,4.813898309334622e-17,1.6057346366198756e-36,2.87370785249422e-14,0.0029457926621398395,8.054317325442472e-25,9.84579036416751e-15,-1.0029566398763272e-21,2.7882147585987756e-14,4.2496522593092986e-13,1.9639556102125677e-29,1.290036863272385e-26,8.637209579398634e-18,1.0058063330846007e-23,5.021665441481291e-16,2.54380034393553e-19,2.1913417800648396e-18,7.936493285633274e-22,1.361822964432281e-26,3.4975048131706844e-16,1.830331562612043e-26,1.5501908832973634e-22,3.209985497839871e-22,2.879350894882638e-17,4.780137257727153e-19,1.410447608693189e-22,3.2306438690674065e-28,2.0395961769356285e-24,1.8216206203238117e-29
7.137262499890757e-08,0.0028149649241145727,0.1557,0.0,0.0037196313091921707,0.6394097177480076,0.2003699582941687,5.57730783968296e-16,9.230680033244706e-15,2.9490219149234657e-12,6.667506778584868e-19,6.000591352571778e-12,2.0945127738160666e-17,8.897611833285974e-05,4.549564478237072e-13,3.8533078207163044e-19,5.512628683027368e-17,0.0015300387184998493,5.273667131156489e-16,2.8957286549535176e-09,6.719638878839726e-29,5.201902296100472e-22,8.214035892701733e-11,4.937796841386034e-17,1.6894915721371824e-36,2.933594193754103e-14,0.00294579264685839,8.440772765633996e-25,1.0044453809083478e-14,4.208611931333127e-21,2.878303446117891e-14,4.3563290405913545e-13,2.0593026003299047e-29,1.3744520735865274e-26,8.80323142075922e-18,1.0413012767577111e-23,5.157538417248805e-16,2.5833841710807475e-19,2.2259589238987837e-18,8.083478011684617e-22,1.4157480337582778e-26,3.577439970854417e-16,1.9427508306756152e-26,1.5831601567338521e-22,3.2763569296118504e-22,2.9666373181230976e-17,4.924726881338365e-19,1.4427039063266278e-22,3.328335017174595e-28,2.1236966225290347e-24,1.8109275505147827e-29
7.192181306459588e-08,0.0028149649241145727,0.1557,0.0,0.003719631288804495,0.6394097177390408,0.20036995825747317,5.759872588899411e-16,9.663202198278943e-15,3.015940606146391e-12,6.985713962568489e-19,6.153113616233429e-12,2.176875022019014e-17,8.897611772830213e-05,4.663033318548285e-13,4.0115796183320763e-19,5.740004496753692e-17,0.001530038707797654,5.408483809554041e-16,2.9413282904534917e-09,6.891685399938776e-29,5.41562706477776e-22,8.37062602564772e-11,4.9916828535661097e-17,1.7783217559223987e-36,2.9944365802335186e-14,0.0029457926313642305,8.843614930736011e-25,1.024616789263809e-14,-2.4957279225401385e-21,2.970645628427525e-14,4.4649988831764976e-13,2.1848899433653366e-29,1.4639372098475546e-26,8.971695725001457e-18,1.0778436540485297e-23,5.296188878882227e-16,2.6247616304855874e-19,2.260954246240836e-18,8.24528780175479e-22,1.4714317723405237e-26,3.6586919851088326e-16,2.0615315490160777e-26,1.6226645683985675e-22,3.360583516217627e-22,3.055921770349944e-17,5.072611073476455e-19,1.4754922409194295e-22,3.4283137809221575e-28,2.2108550835807468e-24,1.9717874920905036e-29
7.24710011302842e-08,0.0028149649241145727,0.1557,0.0,0.0037196312681322345,0.6394097177299456,0.2003699582202649,5.947082728729561e-16,1.011346014222236e-14,3.0840239468443482e-12,7.317356300545068e-19,6.308550077947765e-12,2.261735950668085e-17,8.8976117115239e-05,4.778572050077314e-13,4.1755925694445224e-19,5.975635913307877e-17,0.0015300386969447522,5.545855541361763e-16,2.9875643207349162e-09,7.066760347261647e-29,5.637081780349365e-22,8.529496661706067e-11,5.0877817692451837e-17,1.8707818210047743e-36,3.0562484994870415e-14,0.002945792615654247,9.263465822974445e-25,1.0450974790457727e-14,-2.3547391252614717e-21,3.065283290225339e-14,4.575690016938237e-13,2.3262096512221727e-29,1.5587833741656426e-26,9.142650780173113e-18,1.1155934384926676e-23,5.437659407160308e-16,2.6660177558924714e-19,2.2964968473665313e-18,8.402187956453077e-22,1.528786014767606e-26,3.7412778701110023e-16,2.18705130946959e-26,1.659415190900512e-22,3.43694333139633e-22,3.14723775418687e-17,5.22384403441099e-19,1.5088194265892464e-22,3.530520938852007e-28,2.3011822387759983e-24,2.0453273158984994e-29
7.30201891959725e-08,0.0028149649241145727,0.1557,0.0,0.0037196312471712402,0.63940971772072,0.20036995818253636,6.13902599850234e-16,1.0582094348202916e-14,3.1532885147663074e-12,7.662942618778905e-19,6.466943557383947e-12,2.3502768651294565e-17,8.897611649354781e-05,4.896207257118949e-13,4.345536365506699e-19,6.219791229299177e-17,0.001530038685938974,5.685817613591695e-16,3.0344460246785576e-09,7.244869967898361e-29,5.866516325312672e-22,8.690678966554208e-11,5.23293015878093e-17,1.9669484903419694e-36,3.1190436643725545e-14,0.0029457925997252825,9.7009694868827e-25,1.0658917303243094e-14,5.7129643546889e-21,3.162259014519165e-14,4.68843125196961e-13,2.4313019248924476e-29,1.65925370529718e-26,9.31610434247078e-18,1.15459706032191e-23,5.581993287003346e-16,2.707010188288731e-19,2.3326065612173366e-18,8.552982849115962e-22,1.5886049719590152e-26,3.825215703929607e-16,2.3195223560635584e-26,1.6927600287969215e-22,3.503080943745573e-22,3.240618898535628e-17,5.378480685778977e-19,1.5426926642040876e-22,3.6349873897134135e-28,2.3947239754886772e-24,1.9982937600489334e-29
7.356937726166082e-08,0.0028149649241145727,0.1557,0.0,0.0037196312259173067,0.6394097177113623,0.20036995814427988,6.335791348035593e-16,1.106976602112053e-14,3.2237511203339038e-12,8.022999116282524e-19,6.628337477426967e-12,2.4417331211359902e-17,8.89761158631045e-05,5.015965780664057e-13,4.521538684881097e-19,6.47274693834367e-17,0.0015300386747781202,5.828405697082678e-16,3.081982808881011e-09,7.426872438731094e-29,6.104190827308818e-22,8.854204722495173e-11,5.282771305479067e-17,2.0691197948463488e-36,3.182836028119934e-14,0.0029457925835741383,1.0156792374030441e-24,1.0870038869108667e-14,-2.3753496903818538e-21,3.2616159908263063e-14,4.80325204781085e-13,2.5750770560893637e-29,1.7656763650504737e-26,9.49210020495584e-18,1.194724492510787e-23,5.729234193424632e-16,2.750253218655353e-19,2.3690794383065116e-18,8.723160066554113e-22,1.6504383344314736e-26,3.910522585658611e-16,2.4593888053038212e-26,1.7347575870662262e-22,3.592881988573978e-22,3.3360987941017634e-17,5.536576644407143e-19,1.5771190703268386e-22,3.7418744097570275e-28,2.49162648879688e-24,2.1848576257701634e-29
7.411856532734913e-08,0.0028149649241145727,0.1557,0.0,0.0037196312043661704,0.6394097177018707,0.20036995810548788,6.537468952102863e-16,1.1577157697288979e-14,3.2954288099946795e-12,8.398070334655043e-19,6.792775856755423e-12,2.5354499700596966e-17,8.897611522378301e-05,5.137874706712186e-13,4.703852739469158e-19,6.734787420973618e-17,0.0015300386634599635,5.97365591166734e-16,3.1301842055296814e-09,7.612062713083497e-29,6.350369106047854e-22,9.02010590813535e-11,5.370889774883964e-17,2.175572793337658e-36,3.247639691805869e-14,0.00294579256719757,1.0631623752457343e-24,1.1084383569414731e-14,-4.271998602567783e-21,3.3633980236164893e-14,4.920181798858847e-13,2.7518403589630725e-29,1.878408244369065e-26,9.670695943366077e-18,1.2361607292082962e-23,5.879426393935895e-16,2.793479225407348e-19,2.40611461469678e-18,8.889239266551057e-22,1.7137834432466858e-26,3.9972159410971503e-16,2.6071656348512596e-26,1.7743861065815685e-22,3.6760355881303136e-22,3.4337123289657064e-17,5.698188250350041e-19,1.6121056445978142e-22,3.851106145135762e-28,2.5920420300745273e-24,2.2991077221983405e-29
7.466775339303744e-08,0.0028149649241145727,0.1557,0.0,0.003719631182513509,0.6394097176922432,0.2003699580661525,6.744150224035928e-16,1.210497387918001e-14,3.3683388696208024e-12,8.78872027574713e-19,6.96030333301176e-12,2.633444923015863e-17,8.897611457545563e-05,5.261961380354316e-13,4.892702373178639e-19,7.006205544255636e-17,0.0015300386519822456,6.121604778248158e-16,3.179059877821708e-09,7.800232056915483e-29,6.605323345019917e-22,9.188415069542398e-11,5.5425714359139696e-17,2.2858424451425237e-36,3.3134689861825896e-14,0.002945792550592292,1.1126177396791433e-24,1.1301996134799545e-14,7.50631910006941e-21,3.4676495410301795e-14,5.039250474141177e-13,2.865581921756981e-29,1.997734655531239e-26,9.851897738626726e-18,1.2790014846000697e-23,6.032615026005016e-16,2.8358695541966345e-19,2.443789246094283e-18,9.043236771366629e-22,1.7799812646413375e-26,4.0853151906494776e-16,2.7630063393717055e-26,1.8077588707417723e-22,3.740947820261978e-22,3.5334945963341255e-17,5.86337260797301e-19,1.6476600410901236e-22,3.962681917071378e-28,2.6959839836104206e-24,2.2022454111638334e-29
