Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227),SX(387),SX(190),SX(495),SX(318),SX(533),SX(213),S(309),C2H4O3(79),SX(386),SX(390),SX(718),SX(572),S(233),SX(1093),SX(1139),SX(217),SX(923),SX(1337),S(257)
0.017175924136768356,0.0005512981296411278,0.0915567593028733,0.0,0.00041624876907031473,0.45034332079105166,4.776364125152522e-08,0.45689845070792834,3.3459224483830445e-07,9.215807960340971e-12,1.8837207899950606e-06,1.7236065531538293e-07,3.0982389177316796e-15,1.9180357056276685e-05,5.7043371535975463e-11,1.5940910292403115e-17,2.4133159153744305e-11,2.351030492642365e-10,2.94026564289419e-10,1.8013043130610284e-11,7.633493066134188e-23,2.2581832133519705e-14,6.38725537917121e-13,1.4614955097823707e-17,2.6508560754686166e-24,1.1579571960858415e-10,0.0011870398839353188,1.4133238793257159e-12,1.1650406073572019e-11,1.6636382633265824e-21,5.6437357632814896e-08,6.272394599961273e-10,2.7320255426592513e-18,7.82659788753547e-12,3.810014874161316e-24,2.7747040003077113e-24,3.6918405036834913e-19,2.7156065922322955e-21,1.2061584504048723e-20,3.210055173470736e-26,1.1493833408178156e-24,1.0328916902367111e-26,1.9391044499442253e-13,2.5019565579107213e-23,3.0898803123655463e-16,8.51376914889576e-17,1.1997814342463621e-23,9.062924543741011e-16,4.349644056330636e-24,2.723385958960771e-25,6.1153794873592695e-25,2.1250016190878924e-20,3.3621691402670043e-25,2.6874546407745432e-27,3.2556277875763077e-24,1.450511847709484e-15,2.6388953318786986e-18,3.7932864932900974e-31,1.263872841023825e-32,4.571298399690124e-20,1.4567158489341638e-11,1.8044466947752525e-13,3.281151103149223e-23,3.092989691121662e-28,5.118176056791118e-26,6.439665025035821e-16,3.3630504581208785e-15
0.017273170243581812,0.0005512981296411278,0.0915567593028733,0.0,0.00041624877528768505,0.4503433068837264,4.837242402921195e-08,0.4568984417289148,3.380509746048893e-07,9.242797744295652e-12,1.8899873411621387e-06,1.7371298078878558e-07,3.1282298425417043e-15,1.9180357046626415e-05,5.7258147909786333e-11,1.6006113691453157e-17,2.4382611412270765e-11,2.380995184387031e-10,2.940265629030655e-10,1.806411735790412e-11,7.633542911397203e-23,2.265186236061696e-14,6.428413092392348e-13,1.4711564046240114e-17,2.6596816486326965e-24,1.1670369668693274e-10,0.001187039865008092,1.4180255879964144e-12,1.1741813689003952e-11,1.6843076922752964e-21,5.7175925013532524e-08,6.35435348661598e-10,2.7411431373286914e-18,7.852829150970325e-12,3.880884710763897e-24,2.8015624410728126e-24,3.74194843458322e-19,2.7233050082805912e-21,1.2095777823183706e-20,3.2412802121456067e-26,1.160509378536492e-24,1.0450318861105733e-26,1.9455789181473076e-13,2.545900888182636e-23,3.1441660691586236e-16,8.68004685749111e-17,1.223305356611894e-23,9.20670856276334e-16,4.418646230251678e-24,2.77973100747177e-25,6.214598054607292e-25,2.1483602561089056e-20,3.415510272192611e-25,2.7259931106053073e-27,3.313459163499026e-24,1.4664936448412374e-15,2.6679710914260957e-18,3.860668690011065e-31,1.2863236976230713e-32,4.6449929753325745e-20,1.4804690578642054e-11,1.8335276475327465e-13,3.334031139591017e-23,3.1428371085211853e-28,5.199901446917994e-26,6.581534793664698e-16,3.431498131312558e-15
0.017370416350395268,0.0005512981296411278,0.0915567593028733,0.0,0.0004162487814783901,0.4503432929870471,4.898519033705552e-08,0.4568984327755512,3.415237845492469e-07,9.269604005501066e-12,1.8962192608492898e-06,1.7506518172012751e-07,3.1582613384896658e-15,1.9180357035974048e-05,5.7472554282425767e-11,1.607107206076929e-17,2.4633079090101404e-11,2.411155941026736e-10,2.940265615144971e-10,1.811482785487339e-11,7.63359247997237e-23,2.2721505577003408e-14,6.469531416897636e-13,1.4808092257454175e-17,2.668458448407507e-24,1.1761158798901236e-10,0.0011870398460328822,1.4227013133012354e-12,1.1833212888009821e-11,1.7051069075225436e-21,5.7919535635731704e-08,6.436870994049884e-10,2.7502103452069573e-18,7.878915450054681e-12,3.952621336838217e-24,2.828457211441052e-24,3.7924563799822103e-19,2.7309485811520635e-21,1.2129727552857528e-20,3.272550962468247e-26,1.1716504675762375e-24,1.0572397019361966e-26,1.9520176060279076e-13,2.5903491224203477e-23,3.199074497390819e-16,8.84843724463348e-17,1.247130493086889e-23,9.351614981152166e-16,4.488186985031143e-24,2.8368492535638104e-25,6.314648508205277e-25,2.1718199698127408e-20,3.4692677938862183e-25,2.764784528823662e-27,3.3718382952302704e-24,1.4825204073923984e-15,2.697128659751413e-18,3.92868910681376e-31,1.3089872007207236e-32,4.71939259508223e-20,1.5044526828885195e-11,1.8628867180385012e-13,3.3874168995133726e-23,3.19316124417775e-28,5.282398094064163e-26,6.725654870816458e-16,3.5008829868874338e-15
0.017467662457208724,0.0005512981296411278,0.0915567593028733,0.0,0.00041624878764248485,0.45034327910096694,4.960193643432365e-08,0.45689842384769574,3.4501062158724876e-07,9.296227982110374e-12,1.9024167404221423e-06,1.7641721573842474e-07,3.1883319196066617e-15,1.918035702432111e-05,5.768658996594711e-11,1.6135786053736457e-17,2.4884558358950206e-11,2.4415125784241803e-10,2.940265601236611e-10,1.8165177185653917e-11,7.633641773386459e-23,2.2790763921186003e-14,6.510609476817995e-13,1.4904537537685937e-17,2.677186744300116e-24,1.185193650912401e-10,0.0011870398270097228,1.4273511988167152e-12,1.1924600806636794e-11,1.726035769553223e-21,5.866818606801079e-08,6.519946738740159e-10,2.759227444712331e-18,7.904857585819335e-12,4.025228765243866e-24,2.8553869806470553e-24,3.843365404707622e-19,2.7385376975813734e-21,1.2163435410770724e-20,3.303865911359157e-26,1.182806056671615e-24,1.0695150544384495e-26,1.9584207112950495e-13,2.6353038634021503e-23,3.2546088144759936e-16,9.018950689024148e-17,1.271258362609161e-23,9.497638941719615e-16,4.5582639894714295e-24,2.894745052134886e-25,6.415528622863296e-25,2.1953802662739347e-20,3.5234399034340147e-25,2.8038273950396355e-27,3.4307637260650504e-24,1.498591314857971e-15,2.726366544101402e-18,3.997346046465049e-31,1.331862784821225e-32,4.794498489990913e-20,1.5286671468481683e-11,1.8925243912380615e-13,3.4413092647309785e-23,3.2439629293110207e-28,5.365667280173193e-26,6.872046231456379e-16,3.5712107432034124e-15
0.01756490856402218,0.0005512981296411278,0.0915567593028733,0.0,0.00041624879378002416,0.4503432652254397,5.022265848708922e-08,0.45689841494520755,3.485114327833386e-07,9.322670925848075e-12,1.9085799701889707e-06,1.7776904096554145e-07,3.218440122831379e-15,1.9180357011669155e-05,5.7900254630680665e-11,1.6200256401762214e-17,2.5137045401258155e-11,2.4720649078596773e-10,2.940265587305048e-10,1.82151678041119e-11,7.633690793157755e-23,2.285963951985586e-14,6.551646398532938e-13,1.5000897702722827e-17,2.6858668043285527e-24,1.1942699990019202e-10,0.0011870398079386485,1.4319753873260936e-12,1.2015974614244156e-11,1.7470941362534785e-21,5.942187275518305e-08,6.603580323474661e-10,2.76819471272509e-18,7.930656354869358e-12,4.098711042533856e-24,2.8823504385117472e-24,3.8946763157427163e-19,2.7460727276712303e-21,1.2196903040752997e-20,3.3352235694483334e-26,1.1939756030553928e-24,1.0818578826543562e-26,1.9647884305656251e-13,2.680767709205805e-23,3.3107722319652947e-16,9.191597475757042e-17,1.2956904709910134e-23,9.64477549824186e-16,4.6288748697039016e-24,2.9534227182444286e-25,6.5172361125103e-25,2.2190407529627238e-20,3.578024765891324e-25,2.8431202266558547e-27,3.490233947925069e-24,1.5147055501945468e-15,2.755683258020127e-18,4.066637751873805e-31,1.3549498644851195e-32,4.870311860343128e-20,1.553112862062466e-11,1.922441139955701e-13,3.495709095018685e-23,3.295242974363787e-28,5.449710254494255e-26,7.020729881568391e-16,3.642487082247203e-15
0.017662154670835636,0.0005512981296411278,0.0915567593028733,0.0,0.00041624879989106314,0.45034325136041903,5.08473525698375e-08,0.4568984060679464,3.520261653510323e-07,9.348934061024995e-12,1.91470913940654e-06,1.7912061601137723e-07,3.2485844983008697e-15,1.918035699801973e-05,5.81135478132837e-11,1.6264483767368454e-17,2.539053641020566e-11,2.5028127361021066e-10,2.9402655733497725e-10,1.8264802252880787e-11,7.633739540796245e-23,2.292813448795381e-14,6.59264133021704e-13,1.509717061719467e-17,2.6944988950299942e-24,1.2033446465053462e-10,0.001187039788819695,1.4365740208237051e-12,1.2107331513178438e-11,1.768281862952554e-21,6.018059201977994e-08,6.687771337558618e-10,2.7771124245956928e-18,7.956312549408353e-12,4.1730721335550095e-24,2.9093462866409924e-24,3.9463898208357397e-19,2.7535540549017964e-21,1.2230132146050593e-20,3.366622460628529e-26,1.2051585688566394e-24,1.094268105767321e-26,1.9711209593701788e-13,2.7267432529411355e-23,3.3675679553124483e-16,9.366387795940893e-17,1.320428310810579e-23,9.793019617065071e-16,4.700017209890643e-24,3.012886527067606e-25,6.619768631245149e-25,2.242800999311322e-20,3.6330205138784123e-25,2.88266151030713e-27,3.550247408822132e-24,1.5308622998921463e-15,2.785077321479808e-18,4.136562414786978e-31,1.378247837226476e-32,4.946833875106132e-20,1.5777902303833717e-11,1.9526374246695586e-13,3.5506172277000767e-23,3.3470021686162504e-28,5.534528233001528e-26,7.171726857215459e-16,3.714717649313546e-15
0.017759400777649093,0.0005512981296411278,0.0915567593028733,0.0,0.0004162488059756577,0.450343237505859,5.1476014666828886e-08,0.4568983972157729,3.555547666531803e-07,9.375018594477839e-12,1.920804436285921e-06,1.8047189996959333e-07,3.2787636030230075e-15,1.918035698337444e-05,5.832646869022216e-11,1.6328468844273753e-17,2.5645027589747644e-11,2.533755865481517e-10,2.940265559370275e-10,1.8314083011522504e-11,7.633788017803554e-23,2.2996250928735306e-14,6.633593426702042e-13,1.51933541640428e-17,2.7030832814689423e-24,1.2124173190125211e-10,0.0011870397696529,1.4411472405193387e-12,1.2198668738484324e-11,1.7895988024503494e-21,6.094434006358063e-08,6.772519356951251e-10,2.7859808541532358e-18,7.981826957262734e-12,4.248315973346705e-24,2.9363732328062096e-24,3.998506766213379e-19,2.7609820532462995e-21,1.226312438768428e-20,3.398061115719696e-26,1.216354418753327e-24,1.1067456558749225e-26,1.9774184921588928e-13,2.7732330825447105e-23,3.4249991835520594e-16,9.543331746364727e-17,1.3454733613764776e-23,9.942366178766657e-16,4.771688553049889e-24,3.0731407134469653e-25,6.723123774324006e-25,2.266660588163865e-20,3.6884252481967605e-25,2.9224497222753505e-27,3.610802499047935e-24,1.547060754033542e-15,2.8145472609886802e-18,4.207118159698624e-31,1.4017560781515843e-32,5.024065671485506e-20,1.6026996432496957e-11,1.983113693329624e-13,3.6060344773175374e-23,3.39924127987416e-28,5.62012239791032e-26,7.325058223604606e-16,3.7879080526916005e-15
0.01785664688446255,0.0005512981296411278,0.0915567593028733,0.0,0.0004162488120338636,0.4503432236617136,5.210864067257988e-08,0.45689838838854835,3.590971842013354e-07,9.400925739071505e-12,1.9268660479982646e-06,1.818228524139784e-07,3.3089760015462406e-15,1.9180356967734878e-05,5.853901678230608e-11,1.6392212313088667e-17,2.5900515154560777e-11,2.564894093910348e-10,2.940265545366053e-10,1.8363012558308723e-11,7.633836225673028e-23,2.3063990933834916e-14,6.67450185550111e-13,1.5289446256613732e-17,2.7116202272453706e-24,1.2214877453357005e-10,0.0011870397504383007,1.4456951868425698e-12,1.2289983557659044e-11,1.8110448050553082e-21,6.171311296916255e-08,6.857823944449906e-10,2.794800273713896e-18,8.007200361906038e-12,4.324446442964434e-24,2.9634299915229646e-24,4.051027986245057e-19,2.7683570964830744e-21,1.2295881425809115e-20,3.4295380730712684e-26,1.2275626202207983e-24,1.1192904620400778e-26,1.983681222307609e-13,2.820239780772031e-23,3.4830691093199927e-16,9.722439329270516e-17,1.370827088681183e-23,1.0092809979793094e-15,4.843886401828507e-24,3.1341894717733983e-25,6.827299079141132e-25,2.2906190962005653e-20,3.744237038436668e-25,2.9624833193680715e-27,3.6718975422708e-24,1.5633001063459471e-15,2.8440916096850288e-18,4.278303033476263e-31,1.4254739365026e-32,5.102008355500635e-20,1.6278414817451013e-11,2.0138703815891327e-13,3.661961636052582e-23,3.4519610548654137e-28,5.706493898308073e-26,7.480745074156438e-16,3.8620638633587106e-15
0.017953892991276005,0.0005512981296411278,0.0915567593028733,0.0,0.00041624881806573655,0.45034320982793713,5.2745226393487514e-08,0.45689837958613483,3.6265336565623974e-07,9.42665669969725e-12,1.932894160680548e-06,1.8317343339388806e-07,3.339220272499836e-15,1.9180356951102624e-05,5.875119146735767e-11,1.6455714868684326e-17,2.615699533008292e-11,2.5962272149648987e-10,2.940265531336609e-10,1.8411593336790787e-11,7.633884165889761e-23,2.3131356583330508e-14,6.71536579337327e-13,1.5385444831709e-17,2.7201099945028108e-24,1.2305556574770311e-10,0.001187039731175937,1.4502179994470684e-12,1.2381273270344087e-11,1.832619718615663e-21,6.248690670137492e-08,6.943684649846473e-10,2.8035709540893224e-18,8.032433542483043e-12,4.401467396409334e-24,2.9905152899335524e-24,4.1039542372349017e-19,2.775679553152941e-21,1.232840489731772e-20,3.461051885414773e-26,1.2387826459580598e-24,1.1319024550735392e-26,1.989909342123771e-13,2.867765925387278e-23,3.541780919080345e-16,9.90372045220753e-17,1.3964909453803174e-23,1.0244345734091647e-15,4.91660821930277e-24,3.1960369556929957e-25,6.932292026211708e-25,2.3146761173494553e-20,3.8004539235825656e-25,3.002760751991676e-27,3.733530801710022e-24,1.5795795542565274e-15,2.8737089074381866e-18,4.350115012554907e-31,1.4494007380544958e-32,5.1806630022824743e-20,1.653216116670638e-11,2.044907912922853e-13,3.7183994739415345e-23,3.505162219442849e-28,5.793643850476889e-26,7.638808529582949e-16,3.937190614683933e-15
0.01805113909808946,0.0005512981296411278,0.0915567593028733,0.0,0.0004162488240713333,0.450343196004484,5.3385767548702776e-08,0.45689837080839535,3.662232588275785e-07,9.452212668540626e-12,1.938888959441286e-06,1.845236034303306e-07,3.3694950089072755e-15,1.9180356933479327e-05,5.896299226557809e-11,1.651897718973488e-17,2.641446435249074e-11,2.627755017926639e-10,2.9402655172814595e-10,1.8459827797741995e-11,7.633931839930682e-23,2.3198349945807277e-14,6.756184430371363e-13,1.5481347857680608e-17,2.7285528439364086e-24,1.2396207906047377e-10,0.0011870397118658492,1.4547158172148953e-12,1.2472535208060823e-11,1.8543233885552088e-21,6.326571710884054e-08,7.030101010101949e-10,2.8122931645949077e-18,8.057527273833611e-12,4.47938262788894e-24,3.0176278680527415e-24,4.1572862761075396e-19,2.7829497928853598e-21,1.2360696443937867e-20,3.492601120053139e-26,1.2500139740040575e-24,1.1445815611312107e-26,1.996103042852304e-13,2.9158140891636443e-23,3.6011377931386916e-16,1.0087184927826369e-16,1.4224663707457688e-23,1.0396968074690616e-15,4.989851429715643e-24,3.258687277939822e-25,7.038100040119233e-25,2.33883123300267e-20,3.8570739125993237e-25,3.0432804494265807e-27,3.7957004895130965e-24,1.5958982989497878e-15,2.903397700952992e-18,4.422552013862986e-31,1.4735357887554363e-32,5.260030656051456e-20,1.6788239086126232e-11,2.0762266986158327e-13,3.775348738854308e-23,3.558845478564878e-28,5.88157333787637e-26,7.799269736971956e-16,4.013293802139541e-15
0.018148385204902917,0.0005512981296411278,0.0915567593028733,0.0,0.00041624883005071005,0.45034318219130887,5.403025977156402e-08,0.45689836205519363,3.6980681167430903e-07,9.477594828043266e-12,1.9448506283662154e-06,1.8587332351162454e-07,3.3997988157798824e-15,1.9180356914866622e-05,5.917441851075617e-11,1.6581999969948516e-17,2.6672918468728135e-11,2.6594772878544716e-10,2.940265503200123e-10,1.850771835297236e-11,7.633979249264548e-23,2.3264973078420935e-14,6.796956965152291e-13,1.5577153324953205e-17,2.7369490348009074e-24,1.2486828830212304e-10,0.0011870396925080789,1.4591887782607513e-12,1.2563766733916688e-11,1.8761556579036376e-21,6.404953992541518e-08,7.117072549497953e-10,2.8209671730580526e-18,8.08248232651642e-12,4.558195900088239e-24,3.0447664766419844e-24,4.2110248836554373e-19,2.79016817943452e-21,1.2392757681302121e-20,3.524184356489826e-26,1.2612560868449458e-24,1.1573277127290014e-26,2.002262514681487e-13,2.964386839885848e-23,3.66114290562218e-16,1.0272842473655429e-16,1.4487547906366035e-23,1.0550671555313782e-15,5.063613419268447e-24,3.3221445100606365e-25,7.144720490482093e-25,2.3630840382431755e-20,3.914094985031097e-25,3.0840408324962347e-27,3.858404766736309e-24,1.6122555454209014e-15,2.933156543866739e-18,4.495611894799536e-31,1.4978783747191772e-32,5.340112330461368e-20,1.7046652080047084e-11,2.1078271379007744e-13,3.832810156744874e-23,3.613011516531084e-28,5.970283411515489e-26,7.962149868877503e-16,4.090378883019935e-15
0.018245631311716373,0.0005512981296411278,0.0915567593028733,0.0,0.0004162488360039235,0.4503431683883666,5.467869861034374e-08,0.45689835332639395,3.7340397230431263e-07,9.502804358311071e-12,1.950779350523946e-06,1.8722255508963476e-07,3.4301303079702103e-15,1.9180356895266154e-05,5.938546973338796e-11,1.6644783889666057e-17,2.6932353936476735e-11,2.691393805619916e-10,2.940265489092121e-10,1.8555267418158094e-11,7.63402639535203e-23,2.3331228026961126e-14,6.837682609121618e-13,1.5672859254327313e-17,2.7452988249186202e-24,1.2577416761403939e-10,0.0011870396731026682,1.4636370199362262e-12,1.265496524235108e-11,1.8981163673319872e-21,6.483837077166945e-08,7.204598779809606e-10,2.8295932458263886e-18,8.107299466832623e-12,4.637910922646207e-24,3.071929875268676e-24,4.2651708112420777e-19,2.7973350771359847e-21,1.2424590227625261e-20,3.555800184134342e-26,1.272508470617751e-24,1.1701408385214904e-26,2.0083879467487816e-13,3.013486740313963e-23,3.7217994244550694e-16,1.0460702711895774e-16,1.475357617456549e-23,1.0705450651972246e-15,5.137891536872445e-24,3.38641268227328e-25,7.252150692908224e-25,2.3874341225113636e-20,3.9715150915919085e-25,3.1250403049968815e-27,3.921641738947319e-24,1.6286505025238345e-15,2.9629839968368165e-18,4.569292448110753e-31,1.522427760518002e-32,5.420909008725656e-20,1.7307403551891114e-11,2.1397096180071295e-13,3.890784431739985e-23,3.667660997066224e-28,6.059775090095994e-26,8.127470122415848e-16,4.168451276167856e-15
0.01834287741852983,0.0005512981296411278,0.0915567593028733,0.0,0.00041624884193103057,0.4503431545956119,5.533107952970964e-08,0.45689834462186135,3.7701468897475437e-07,9.52784242944484e-12,1.956675307971582e-06,1.885712600754532e-07,3.4604881119487226e-15,1.918035687467957e-05,5.959614528865593e-11,1.6707329642535823e-17,2.7192767024186276e-11,2.7235043479805225e-10,2.9402654749569824e-10,1.860247737289869e-11,7.634073279645718e-23,2.3397116825914123e-14,6.87836058235953e-13,1.576846368873519e-17,2.7536024706873473e-24,1.2667969144562314e-10,0.001187039653649661,1.4680606788340176e-12,1.274612815884322e-11,1.920205355182599e-21,6.563220515631828e-08,7.292679200455156e-10,2.838171647775984e-18,8.13197945684945e-12,4.718531370506277e-24,3.099116833913522e-24,4.3197247901890925e-19,2.8044508448854156e-21,1.2456195676960564e-20,3.587447204205697e-26,1.2837706157694865e-24,1.1830208697893752e-26,2.0144795271466704e-13,3.0631163482261174e-23,3.783110511400413e-16,1.0650775169273032e-16,1.5022762501314477e-23,1.0861299764566265e-15,5.2126830949283775e-24,3.4514957832095535e-25,7.3603879099594e-25,2.4118810857290103e-20,4.0293321547599285e-25,3.1662772619671557e-27,3.985409455606233e-24,1.645082383019758e-15,2.992878627628726e-18,4.643591401168733e-31,1.547183188942407e-32,5.502421643863423e-20,1.7570496804828408e-11,2.171874514258677e-13,3.9492722463171215e-23,3.7227945634876483e-28,6.150049360277567e-26,8.295251718367881e-16,4.247516361708536e-15
