Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CHO3X(91),H(23),HCO(31),CH3X(53)
1.1405036653775521e-10,0.002719578564615631,0.1557,0.0,0.007829365307802018,0.6423113695454431,0.2019,1.577726935804999e-43,-2.4361559705423456e-19,-3.7098312794077397e-28,1.0270406155914592e-41,-4.6802086699353753e-32,-3.662869073912029e-54,0.00017144790661018046,-8.702199091030465e-30,4.94387498587289e-19,-2.5077322843681534e-19,4.47051717233719e-28,7.957112346961633e-42,-9.436425639494016e-28,-8.158876209914466e-42,-4.505376869314332e-51,2.968417847464719e-32,2.128065426321405e-32,6.258864143966067e-56,-3.549901773300958e-33,6.630562031650696e-50,2.9065012515023672e-06,-4.730051430938955e-28,1.027153555233871e-27,1.8322705794002081e-40,-2.381354349357018e-38,3.1345880323422704e-28,-2.0312963599449284e-67,2.041239166554498e-24,4.546654326007841e-29,9.60754267455311e-39
1.1436548371527791e-10,0.002719578564615631,0.1557,0.0,0.007829171710301848,0.6423112640079851,0.2019,-1.2478184227815437e-43,-1.7170221589524705e-20,4.20233283310095e-29,1.6132230308233982e-40,1.943549075763419e-32,-5.824564315764862e-54,0.000171624026694624,3.212887141364661e-30,-1.8229854689014195e-19,1.9946746044268995e-19,-8.213771309235818e-29,1.4899066663875177e-42,-5.812586021501611e-28,-4.842027935579214e-43,-1.2387078766711634e-49,-1.9240367775779444e-32,-2.572207593091552e-33,8.385386331419451e-56,1.4741646683641782e-33,1.0275676711639883e-51,2.923978667232193e-06,8.929346081655943e-30,-6.640240260110313e-29,-8.719832637124782e-40,-2.1243550371503953e-38,6.788811576655577e-28,-3.6948971418199526e-65,2.050461163445047e-24,4.581314639230091e-29,-6.044422450570584e-39
1.1468060089280061e-10,0.002719578564615631,0.1557,0.0,0.007828979191727143,0.6423111589921151,0.2019,-3.333323930368624e-43,2.060927258680632e-19,6.669694222218019e-28,1.1904831909196446e-41,5.945621152343482e-32,-9.055993695130308e-54,0.00017179903210414368,1.4912551601845934e-29,-8.467517999544102e-19,6.406577994936464e-19,-7.626500641365371e-28,-1.4962751854779795e-41,1.2314492336877234e-27,1.5589797292169056e-41,-2.315383275263647e-50,-5.04282622714033e-32,-1.4360256670502478e-32,-4.748074796032723e-56,4.5097048050427394e-33,-8.575510390525107e-50,2.9414918324204114e-06,7.799077220709698e-28,-1.5101775840691047e-27,-5.192352227106442e-40,-4.6659654147523173e-39,-4.054633354114535e-28,-8.433330574781755e-66,2.0596924486495937e-24,4.6161311581124506e-29,-1.636832038914041e-38
1.1499571807032332e-10,0.002719578564615631,0.1557,0.0,0.007828787746328949,0.6423110544950539,0.2019,2.082667380669259e-43,-3.308520580408138e-20,2.109732613160299e-28,-1.759094851349039e-40,3.8782598264444205e-32,-1.1622915309562985e-53,0.00017197292877833462,2.2646370199264425e-30,-1.2844817887466294e-19,1.6153210455210267e-19,1.4965033545924065e-28,-9.809293276864651e-43,4.596139753055166e-28,-5.334462740868275e-43,1.8457180143031658e-49,-4.693500665612818e-32,6.260028803042613e-33,-5.179449446773133e-56,2.9416282314532465e-33,2.0110707651852924e-50,2.959040556423606e-06,-8.647129065025275e-29,2.5100611943658953e-28,8.160274219838362e-40,-3.3668321321909084e-39,-9.847385151792872e-28,5.342807794629088e-65,2.0689329619278264e-24,4.651104038449991e-29,-1.58377025488197e-38
1.1531083524784602e-10,0.002719578564615631,0.1557,0.0,0.007828597368374582,0.6423109505140304,0.2019,5.540761991119469e-43,-2.4447044594375476e-19,-9.553704073831452e-28,-6.455169489316566e-41,-7.29521974928062e-32,-1.2002971317779856e-53,0.0001721457226400016,-8.868403763552631e-30,5.038237988519659e-19,-2.5935465214656944e-19,9.668437787076031e-28,2.1711689610266212e-41,-7.811395492120827e-28,-2.3097426155259363e-41,9.119230912730798e-50,9.376910260436247e-32,-1.3499723765321542e-32,2.873444921415989e-56,-5.533365884206399e-33,2.0975880834491193e-49,2.9766246491205213e-06,-9.308625326779697e-28,1.4310336043258755e-27,1.1356555125337269e-39,-1.673786763988771e-38,2.6952862324437585e-28,2.7321772442215706e-65,2.0781826433610346e-24,4.6862334350176645e-29,3.037230241855631e-38
1.1562595242536872e-10,0.002719578564615631,0.1557,0.0,0.007828408052147793,0.6423108470462809,0.2019,-2.5038662171430806e-43,-2.1919396847670646e-20,-8.306797820395256e-28,6.0743294823178e-41,-1.7736950134065112e-31,-1.0288021330032845e-53,0.00017231741959499667,2.8445655391515622e-30,-1.6138345786175804e-19,1.8330157303179299e-19,-1.886891186214908e-28,-1.4611070010496725e-42,4.313387957798823e-28,2.993817000894173e-42,-1.8579739631193855e-49,2.0143954198196123e-31,-9.793769821745926e-33,1.0761511707081052e-56,-1.3453334481180198e-32,8.998714496682914e-50,2.994243920917992e-06,2.2984453374291727e-28,-5.421537424722293e-28,2.087790359469598e-40,-3.2004786074841017e-38,9.003741601419033e-28,-5.392875131730213e-65,2.087441433351204e-24,4.7215195015757653e-29,6.625270651065016e-38
1.1594106960289142e-10,0.002719578564615631,0.1557,0.0,0.00782821979194888,0.6423107440890508,0.2019,-6.849327507045969e-43,1.9103069374952916e-19,7.634755963545258e-28,1.4578443475931854e-40,1.1498255751076993e-32,-6.879007367550086e-54,0.00017248802553207246,1.400609129611116e-29,-7.952743938367015e-19,6.042424493075271e-19,-6.2790810080893125e-28,-2.1864580220323686e-41,-1.2307806913532673e-27,2.4117588488104877e-41,-1.989941111642934e-49,-8.147117865989295e-32,6.760469974971817e-32,1.1663920777023225e-55,8.721303197005564e-34,-2.189215836604025e-49,3.0118981827564986e-06,4.83401243066067e-28,2.09690879625493e-28,-1.5907849167408677e-39,-4.317219419359831e-38,4.021586102125575e-28,-5.1756330808988325e-65,2.096709272620081e-24,4.756962390875361e-29,-2.6376626720149826e-38
1.1625618678041412e-10,0.002719578564615631,0.1557,0.0,0.007828032582094888,0.642310641639592,0.2019,1.5650455458765887e-43,-4.3372277446566367e-20,1.7410537522246146e-27,3.611025352883763e-40,3.253844487087189e-31,-3.830816956107229e-54,0.00017265754632270474,1.615131572450334e-30,-9.156368549857944e-20,1.3493470546836696e-19,1.3125863865313202e-28,7.138330530536339e-42,-2.5517187111627662e-27,-7.419157074987101e-42,8.486694697579974e-51,-3.642616317592753e-31,1.0093789867758199e-32,1.942485052364482e-55,2.4680144521015406e-32,-1.589887881490439e-49,3.0295872461158435e-06,-4.283433855513645e-28,8.572045689994921e-28,-2.9071267376314637e-39,-1.343473236264424e-38,2.5058565535842797e-28,8.024060851428175e-66,2.1059861022082493e-24,4.7925622546637216e-29,-1.1890407572152905e-37
1.1657130395793683e-10,0.002719578564615631,0.1557,0.0,0.007827846416919772,0.6423105396951659,0.2019,4.6182086187011094e-43,-2.482061770901203e-19,4.82702153151069e-28,-2.5025474335008323e-40,1.1059322853556092e-31,-3.713236395463621e-53,0.00017282598782091465,-9.16865933024507e-30,5.208736969440846e-19,-2.726687969785538e-19,-9.535284804928828e-28,2.6659980138662726e-42,5.957565620309996e-27,-5.496469416692196e-42,3.2241841700071056e-49,2.0595845372625174e-32,-1.3892268284950906e-31,-2.748053511253937e-55,8.388408925051709e-33,2.2547396445545966e-49,3.047310923020458e-06,1.2813485568584253e-27,-4.787675137134325e-27,1.6719224223057595e-39,4.0638095634989725e-38,-1.9803765754106843e-27,8.870970968003148e-65,2.1152718634741677e-24,4.8283192436897213e-29,6.571703387275395e-39
1.1690502847670567e-10,0.002719578564615631,0.1557,0.0,0.007827650391635714,0.6423104322786375,0.2019,3.2138435281878646e-43,-2.1047550641578935e-20,-2.9367437887385854e-27,-1.193957283336247e-39,-4.544848701342238e-31,-8.775903277266179e-53,0.00017300320533203894,2.8032776677574354e-30,-1.5904041484840865e-19,1.8008670107977418e-19,2.702813089248505e-28,-1.5095769775425368e-41,6.238415747810717e-27,1.1283631904584524e-41,4.800399299121774e-49,5.053025620856743e-31,-4.785102754756309e-33,-4.2673793962765064e-55,-3.4472307405888524e-32,4.723623003297613e-49,3.0661186959576503e-06,4.998327420388274e-28,-7.7568673091698945e-28,8.23164276988892e-39,-4.436402603507641e-40,-3.296073645134432e-27,1.3562695793307009e-64,2.1251156127946615e-24,4.866359128458753e-29,1.6302410488347e-37
1.1723875299547452e-10,0.002719578564615631,0.1557,0.0,0.007827455525022934,0.6423103254222498,0.2019,3.9809450446717294e-43,2.455761445295194e-19,-3.3869492500288846e-27,7.47984922502831e-40,-3.277601701630082e-31,-3.3148000706632036e-52,0.0001731792257820153,1.6788668703686167e-29,-9.533054290636406e-19,7.077280557570991e-19,4.4996727503490674e-27,6.301532650595172e-41,-1.493653566926412e-26,-5.886232922048334e-41,-6.446009944344808e-49,1.8585256853720667e-31,1.6754237851060792e-31,8.45087901401812e-55,-2.48603505430308e-32,7.797119525191221e-50,3.0849648587627594e-06,-5.201022091608932e-27,1.294954858851732e-26,-1.868186840926643e-39,-1.322662802463785e-37,6.075322497576886e-27,-1.751674702520524e-64,2.1349692454434785e-24,4.9045755871169686e-29,6.112558336656661e-38
1.1757247751424336e-10,0.002719578564615631,0.1557,0.0,0.007827261810414316,0.6423102191227796,0.2019,-2.0392922701874057e-42,1.1330952369208104e-20,5.101358534017292e-27,3.315023999986804e-39,3.553627289985272e-31,-6.1631353530311235e-52,0.00017335405605920144,4.3624611364211206e-30,-2.4759429620231196e-19,2.3626212159779877e-19,-1.4308261263401009e-27,3.2766275019437333e-41,-1.391995935451523e-26,-1.543520169322185e-41,-1.8751550976181887e-48,-3.947825243250871e-31,-1.6115914733866363e-32,1.4377625642799711e-54,2.6953966061947825e-32,-1.1884969794315348e-48,3.103849190193453e-06,-3.339533732124455e-28,-7.324562962661218e-29,-1.918855051165736e-38,-1.1607074044071184e-37,1.0656692540198161e-26,-5.89079246469262e-64,2.1448326929244365e-24,4.9429687951035515e-29,-1.2090175112272039e-37
1.179062020330122e-10,0.002719578564615631,0.1557,0.0,0.00782706924116477,0.642310113377015,0.2019,-3.549452722173403e-42,-1.671427331833938e-19,1.4166230398993778e-26,6.630905849347472e-40,8.767349459534115e-31,-9.896545792870921e-52,0.00017352770302922116,-5.080758473454137e-30,2.887073401309624e-19,-1.2156583219443474e-19,-1.0026664672799995e-26,-1.5585693878199327e-40,1.3187468301388137e-26,1.6291174440999354e-40,1.865309526046637e-50,-8.954627033102718e-31,-7.544600530299134e-32,1.7221476341512903e-55,6.649963668201393e-32,-2.367225530699012e-48,3.122771469718987e-06,9.743026774441722e-27,-1.97941438504497e-26,-1.2228901054881584e-38,7.608774604057324e-38,-7.275850856892795e-27,-9.089992123932159e-65,2.1547058871362323e-24,4.9815389266295385e-29,-2.865299532523683e-37
1.1823992655178106e-10,0.002719578564615631,0.1557,0.0,0.0078268778106514,0.6423100081817544,0.2019,2.806096706167483e-42,8.96615268178929e-20,5.6680208808197514e-27,-3.1580617269052317e-39,8.706162259410235e-31,-1.2549507289548244e-51,0.00017370017353478511,8.410649552298998e-30,-4.775024808213453e-19,3.8783975641740216e-19,1.2896396798217817e-27,-3.252736788874723e-41,7.859868375243327e-27,1.0060320860958252e-41,2.896040421458437e-48,-9.744805422516758e-31,4.0270077906034724e-32,-6.72138053319994e-55,6.603554711504338e-32,-1.2837163763539374e-48,3.141731477526702e-06,-4.360375570425103e-28,2.108624098257997e-27,1.0551806394402659e-38,2.2043857357981888e-37,-1.6490079082975132e-26,8.014326060318298e-64,2.1645887603711338e-24,5.0202861546849236e-29,-3.22649212391689e-37
1.185736510705499e-10,0.002719578564615631,0.1557,0.0,0.00782668751227366,0.6423099035338071,0.2019,6.281383573672885e-42,3.151177894744348e-19,-1.3210349615563102e-26,-1.3599283456225818e-39,-2.9178406643913067e-31,-1.049649793846211e-51,0.00017387147439552666,2.0204381957503256e-29,-1.1472987423945592e-18,8.321797946770033e-19,1.241972981766136e-26,2.615943857274895e-40,-8.995861072045054e-27,-2.7560998356865357e-40,1.003054328179268e-48,4.8281882934785595e-31,-1.580897193352396e-31,-4.972239005738367e-55,-2.21315669435607e-32,8.543879627247294e-49,3.1607289945281174e-06,-1.1850935123126466e-26,1.7634242952833374e-26,1.467766334329163e-38,2.342598598107575e-37,4.0032014799196e-27,2.3282577234813958e-64,2.174481245313648e-24,5.059210651045718e-29,1.5565877783020666e-37
1.1890737558931875e-10,0.002719578564615631,0.1557,0.0,0.007826498339453538,0.6423097994299929,0.2019,-4.278353062933654e-42,1.9644498530382578e-20,-1.1863645686360251e-26,1.3297065491584177e-39,-1.5559932073539456e-30,-6.015977205298847e-52,0.000174041612407813,4.5484105172112485e-30,-2.581618182885286e-19,2.3851616493278647e-19,-1.619670501819632e-27,1.8888979455141305e-41,1.641505735174737e-27,1.202950884933179e-41,-3.0686032373871227e-48,1.7201120362849954e-30,-5.33634930313365e-32,-6.973183931507768e-56,-1.1802081090498127e-31,-7.50820016264062e-49,3.1797638023651023e-06,1.934777621120042e-27,-5.1048676826168574e-27,8.960386271336034e-40,9.216573139831185e-38,1.501194745432311e-26,-1.0684842401816356e-63,2.1843832750391984e-24,5.098312586280999e-29,5.7023966683001564e-37
1.192411001080876e-10,0.002719578564615631,0.1557,0.0,0.007826310285635742,0.6423096958671436,0.2019,-9.722954803112055e-42,-1.9878526892177823e-19,1.3236969910194385e-26,3.2026701432952814e-39,-1.5175252198159155e-31,2.6220950748250754e-53,0.00017421059434455504,-6.98700149513857e-30,3.9696071814162603e-19,-1.9817661362817002e-19,-8.835508469669694e-27,-2.7910712318028426e-40,-2.2161990497875463e-26,3.144542650916658e-40,-2.8816574167039163e-48,-3.4923868320056285e-31,4.6730526491878974e-31,1.8863997803872546e-54,-1.1510312320033796e-32,-5.28995548001793e-48,3.198835683415652e-06,6.256449328986282e-27,3.897229789400866e-27,-2.773011833849741e-38,-1.1690662639641835e-37,7.606935235163286e-27,-8.863094684499196e-64,2.1942947830127657e-24,5.137592129759914e-29,-1.0037712119719815e-37
1.1957482462685644e-10,0.002719578564615631,0.1557,0.0,0.007826123344287865,0.6423095928421011,0.2019,1.899000749925414e-42,6.731356232049615e-20,3.0768744205075786e-26,5.156463384655429e-39,2.48566306436966e-30,4.24292394057406e-52,0.0001743784269550485,7.013997944650145e-30,-3.98189425341278e-19,3.308747208863265e-19,-9.69097433488311e-28,4.741243972504806e-41,-3.6413789342806364e-26,-5.505705153547394e-41,6.35918396634551e-49,-2.799896338006821e-30,3.621499136285037e-32,2.3983785412660822e-54,1.8853552577103354e-31,-5.675901514561157e-48,3.2179444207997214e-06,-3.8188147314365074e-27,7.600882917938847e-27,-4.6982220376262333e-38,7.388583173083143e-38,2.832204395991774e-27,3.339314166860034e-64,2.2042157030875466e-24,5.177049449658706e-29,-8.95044132868214e-37
1.199085491456253e-10,0.002719578564615631,0.1557,0.0,0.007825937508900503,0.6423094903517186,0.2019,7.446422604784144e-42,3.0950559949855035e-19,1.4939224296346379e-26,-3.699809159927928e-39,1.793555710128149e-30,-2.0010400026788333e-51,0.00017454511696482968,1.9703630653807953e-29,-1.1188655387054786e-18,8.093588332149732e-19,-9.845797656594499e-27,1.0449903544686185e-40,6.206486127406946e-26,-1.433925715913372e-40,4.7619572465519964e-48,-1.292506200670918e-30,-6.700416863469823e-31,-2.1007466577749158e-54,1.3603978459242842e-31,-1.1116423126376634e-48,3.2370897983846787e-06,1.2783525136316232e-26,-5.163428488727419e-26,1.1651693542950493e-38,6.484770061211226e-37,-2.830745425183823e-26,1.1583958220270701e-63,2.2141459695035822e-24,5.216684712967646e-29,-4.161839803312938e-37
1.2024227366439413e-10,0.002719578564615631,0.1557,0.0,0.00782575277298742,0.6423093883928608,0.2019,3.071080496025961e-42,6.948088327104943e-21,-3.111214396689088e-26,-1.5918235089052173e-38,-1.2762558780503809e-30,-5.624881791494975e-51,0.0001747106710755064,3.681393784923322e-30,-2.089273037547675e-19,2.0197811041496455e-19,4.072610099560057e-27,-1.487773621669566e-40,7.186416397769057e-26,1.1192002416318154e-40,5.897130822122863e-48,1.4517808579117064e-30,2.416732904763612e-32,-4.286861948654769e-54,-9.68029209677256e-32,1.825336187393758e-48,3.2562716007908183e-06,4.906846818599454e-27,-6.512592421473633e-27,9.390100946782345e-38,6.957225445427475e-37,-4.321894600471727e-26,1.3083524351404964e-63,2.2240855168863885e-24,5.256498085498002e-29,4.450585895969288e-37
1.2057599818316298e-10,0.002719578564615631,0.1557,0.0,0.007825569130085735,0.6423092869624037,0.2019,1.8622680909153015e-42,-2.190233803662254e-19,-5.233130541435149e-26,1.1306613507566181e-39,-2.4716810887719707e-30,-1.4124363524703038e-50,0.0001748750959645858,-8.246746038274598e-30,4.684993566686508e-19,-2.494770925936833e-19,4.389131619622785e-26,4.208422762095972e-40,-1.1384944226750006e-25,-3.877905131608634e-40,-4.7622684875507796e-48,2.1819247003787067e-30,5.143127115062883e-31,1.2288647167003503e-54,-1.874749891106724e-31,-8.623741707129385e-49,3.275489613396514e-06,-4.6999785318436136e-26,1.1770493885755977e-25,1.8130502451316774e-38,8.242146321218849e-38,5.1584282695535125e-26,-1.293159341976065e-63,2.234034280245573e-24,5.296489731888955e-29,7.078937004596183e-37
1.2090972270193183e-10,0.002719578564615631,0.1557,0.0,0.007825386573756041,0.6423091860572343,0.2019,-1.4970155164661048e-41,6.947227989927272e-20,1.9237625911263135e-26,2.557561026929024e-38,-1.0562873429573579e-30,-2.261922399405343e-50,0.000175038398285335,6.938148576219412e-30,-3.938868431921233e-19,3.24413469633756e-19,-9.604734582336586e-27,2.8622440124660117e-40,-1.0444330435224447e-25,-1.5423949036113524e-40,-1.5837405133961737e-47,1.043693736947239e-30,-1.1684556011940811e-31,5.337491462869642e-54,-8.01185454910241e-32,-9.423182297660246e-48,3.2947436223434147e-06,-3.110944839960179e-27,-2.1175197791130866e-27,-1.379151723434338e-37,-1.871940084375834e-37,1.0003912947228832e-25,-4.3775400283788443e-63,2.243992194973447e-24,5.336659815614488e-29,4.136458551775249e-37
1.2124344722070067e-10,0.002719578564615631,0.1557,0.0,0.007825205097582524,0.6423090856742515,0.2019,-2.5155512148414575e-41,3.2190894914459775e-19,1.098798673723755e-25,4.009160622454014e-39,2.7183056371394148e-30,-2.4900053368181416e-50,0.00017520058466665678,2.0168592562793177e-29,-1.145276990556999e-18,8.233669841528521e-19,-8.838797116460819e-26,-1.3091080229154246e-39,1.1716565495657092e-25,1.3369064735163755e-39,1.274057404685309e-48,-3.306756243310819e-30,1.8172310697362878e-31,1.9695614536354483e-54,2.061812817656269e-31,-1.5505671453442571e-47,3.3140334145412814e-06,8.687215933739421e-26,-1.662999842136029e-25,-8.881146328156785e-38,1.8731404551731647e-37,-5.922948302425159e-26,3.071654093385661e-64,2.2539591968436194e-24,5.377008498990267e-29,-1.0256151464902505e-36
1.2157717173946952e-10,0.002719578564615631,0.1557,0.0,0.007825024695173108,0.6423089858103653,0.2019,2.85872714398265e-41,-4.445918376790582e-21,4.4029646862775524e-26,-2.683904342698179e-38,5.538858304384756e-30,-2.1694020575149644e-50,0.00017536166171293807,2.894902876028284e-30,-1.642658463597961e-19,1.6871070623754826e-19,1.1583787150100811e-26,-3.5746234337785256e-40,7.075009735348891e-26,1.2606839433237486e-40,2.631619941443466e-47,-6.0907748799416474e-30,1.957619852891343e-31,-3.28101075257738e-54,4.20117951190873e-31,-2.516199916687478e-48,3.3333587776728868e-06,-3.988114034762501e-27,2.074440105761528e-26,9.280451203798663e-38,8.332283803728521e-37,-1.4311983918692937e-25,8.060726020118571e-63,2.2639352220096026e-24,5.417535943180489e-29,-2.032587151446076e-36
1.2191089625823836e-10,0.002719578564615631,0.1557,0.0,0.007824845360159625,0.6423088864624972,0.2019,5.758942755936653e-41,-2.4664300349215073e-19,-1.2886018068206768e-25,-1.5580528008559405e-38,-2.9445003909408325e-32,6.258425213644819e-51,0.0001755216360038952,-9.880892619672446e-30,5.61301519610372e-19,-3.1465958895444526e-19,1.134892826345352e-25,2.3589390812988578e-39,-3.0395797970322875e-26,-2.4916233260545757e-39,9.467925532849512e-48,1.5386451324599895e-30,-1.3246521183282101e-30,-7.190868998505729e-54,-2.2332821588489048e-33,1.7737962009466384e-47,3.352719500198568e-06,-1.0443250371505246e-25,1.281647398514349e-25,1.585972309161189e-37,1.3827959703602363e-36,2.2034321180438964e-26,2.449674006370426e-63,2.2739202070033833e-24,5.458242308204672e-29,4.4691309636920105e-37
