Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357),SX(497),OCCO(227)
6.950456930373027e-22,0.0027149456784039327,0.1557,0.0,0.007990085131537553,0.6423999999999966,0.20189999999999894,1.1979403460850043e-121,2.6300982030729056e-145,2.951479279693669e-50,1.3457318183032927e-164,1.037037730482221e-105,1.0780027882308342e-130,1.6203274764123282e-15,3.941450879979023e-100,3.8752964692582596e-125,2.6310330741002037e-145,1.0673298031027514e-15,5.008679111931929e-129,5.172978144334906e-47,5.135019129899129e-156,1.9122973001099527e-143,2.010195065556198e-65,2.8344905470875247e-86,4.879870636652387e-193,3.8524521977092406e-107,2.5317616818947224e-15,2.828267400596605e-171,2.8251800756801037e-86,3.9414503525359036e-100,2.363268742544094e-121,5.264645569023835e-107,7.030231168036643e-199,3.959763646193073e-214,9.785624067972902e-110,7.52998461501014e-112,1.0069272194347343e-132,1.4652533859757855e-77,5.355787991807279e-60,1.6498050117542118e-111,3.4830987295411846e-138,1.0759056767726103e-132,9.073609323809388e-211,4.054586526409383e-125,3.1037847118265855e-133,1.183336121307137e-141,2.9455473119469145e-181,2.6435694636989733e-160,8.866912067359278e-186,9.82516629443342e-124
1.3906952485359757e-21,0.0027149456784039327,0.1557,0.0,0.00799008513153233,0.6423999999999933,0.2018999999999979,7.703116140671473e-120,6.7678750654127555e-143,5.905522833305357e-50,6.891223138509852e-162,3.334235090635565e-104,3.5154277108923306e-129,3.2420627091001964e-15,6.333249369270969e-99,2.4919313018418975e-123,6.770280713320834e-143,2.135586912723083e-15,3.385347025842266e-127,4.142577985344196e-46,3.348709813097952e-154,2.4604072658796683e-141,8.046019857749343e-65,2.277349894918468e-85,1.2563979511468573e-190,1.2386227168451496e-105,5.065722982970895e-15,1.4562010176179617e-168,2.262435803551139e-85,6.333247673460103e-99,1.519621750924964e-119,1.6926646368209281e-105,1.4484026171034105e-195,4.0797966207391865e-211,3.146228855403038e-108,6.024008737297533e-111,1.2955364639920458e-130,4.695829502304544e-76,4.288974128632087e-59,5.304377214566233e-110,1.560167406394879e-136,1.3842857846858819e-130,9.348635063865788e-208,2.6072208669698315e-123,3.991651674688394e-131,3.0436806317914192e-139,6.068979953915221e-178,1.3611047809039459e-157,1.1490867789336449e-183,1.5730028903883457e-122
2.7819943595333218e-21,0.0027149456784039327,0.1557,0.0,0.007990085131521881,0.6423999999999866,0.20189999999999575,4.965299952883682e-118,1.7453466966285175e-140,1.1813609940528594e-49,3.550333160253901e-159,1.0746364218531137e-102,1.2081316974912021e-127,6.485533174467418e-15,1.0202984370771034e-97,1.6062563925775393e-121,1.7459670818291628e-140,4.2721011319601804e-15,2.3942959399636625e-125,3.315741396378357e-45,2.300667716332807e-152,3.172629737174956e-139,3.2194587908377995e-64,1.834742735785083e-84,3.24070528302774e-188,3.992129496397333e-104,1.0133645585112693e-14,7.512531595704073e-166,1.8108662938531804e-84,1.0202978905106239e-97,9.794577768102848e-118,5.455524379431911e-104,2.9895212333322133e-192,4.210302970682231e-208,1.014041874414358e-106,4.8192787657922644e-110,1.6705595947649793e-128,1.5037893776764792e-74,3.432917646116348e-58,1.7096215374693682e-108,1.0737414007389598e-134,1.7849994683787693e-128,9.64748536072901e-205,1.6805709811370253e-121,5.145807390412106e-129,7.847402495209275e-137,1.2526637847592e-174,7.021929769965269e-155,1.6462514484213e-181,2.5175865018871272e-121
5.564592581528015e-21,0.0027149456784039327,0.1557,0.0,0.007990085131500985,0.6423999999999732,0.20189999999999148,3.219410119467233e-116,4.5269894113299577e-138,2.362978415497451e-49,1.8414159672842745e-156,3.4841913117054405e-101,4.944303989815792e-126,1.2972474105167792e-14,1.653497470852117e-96,1.0414662821334146e-119,4.52859853409448e-138,8.545129570420106e-15,1.8275390267857512e-123,2.6532648843720264e-44,1.8810715744321961e-150,4.1147924387139476e-137,1.2880021343734964e-63,1.4872746531402993e-83,8.405071833704337e-186,1.294331535195759e-102,2.0269490789354087e-14,3.8977789395821645e-163,1.4490609945068198e-83,1.653495698769742e-96,6.34971743428213e-116,1.7687946398312303e-102,6.204957051041735e-189,4.369095143518198e-205,3.2877349719899894e-105,3.855681670581841e-109,2.166658176858502e-126,4.813925010629553e-73,2.747029624002144e-57,5.542949121621649e-107,1.0900303309802408e-132,2.3150827458735934e-126,1.0009697859916752e-201,1.0896516040026999e-119,6.672591197842286e-127,2.035106197551595e-134,2.5999874447793227e-171,3.643235593330118e-152,5.568797516710559e-179,4.028766626866769e-120
1.1129789025517399e-20,0.0027149456784039327,0.1557,0.0,0.007990085131459193,0.6423999999999465,0.20189999999998293,2.1125545730576644e-114,1.1882392160074754e-135,4.7262132583864096e-49,9.667513141762568e-154,1.1433618356399227e-99,3.002626150582229e-124,2.5946355966432286e-14,2.711816630946721e-95,6.834015183768135e-118,1.1886615767460856e-135,1.7091186447282894e-14,1.5603392089269305e-121,2.122880647196787e-43,2.2826980809318822e-148,5.401000120139184e-135,5.152715239950535e-63,1.2205512355909935e-82,2.2055795252127958e-183,4.247448720839282e-101,4.054118119766808e-14,2.0465252036452103e-160,1.159397292548019e-82,2.7118108157217716e-95,4.1654657356774174e-114,5.80443599348154e-101,1.3032377715342205e-185,4.5922192651552265e-202,1.0788955778287753e-103,3.085558316857361e-108,2.8439137646583583e-124,1.5407438631825315e-71,2.1979019359955997e-56,1.818961487243774e-105,1.3323698335915803e-130,3.038732993249252e-124,1.0507071440175335e-198,7.150217751544961e-118,8.756208307031552e-125,5.340952841812691e-132,5.460746259405792e-168,1.9128764131032027e-149,7.949600399243444e-176,6.446537893856038e-119
2.2260181913496167e-20,0.0027149456784039327,0.1557,0.0,0.007990085131375611,0.642399999999893,0.20189999999996583,1.4184490238968626e-112,3.1911128818676116e-133,9.452682944163433e-49,5.193775772025125e-151,3.839815523819757e-98,2.88278030896337e-122,5.1894119688416234e-14,4.550135455554573e-94,4.5885983845018454e-116,3.1922471657061197e-133,3.4183300200780213e-14,1.5327638633321227e-119,1.698412020171622e-42,4.392072903426723e-146,7.254356842811281e-133,2.0620897008176847e-62,1.0254739238259834e-81,5.923152746264977e-181,1.4264498646234883e-99,8.108456201362094e-14,1.0994988728608704e-157,9.275793109226663e-82,4.55011592588528e-94,2.7953737316223547e-112,1.9493436002014216e-99,2.8007668965966895e-182,4.984924851803445e-199,3.623329087316601e-102,2.4728735724414734e-107,3.819800574510596e-122,4.9308407178881816e-70,1.758432850279485e-55,6.108743235565042e-104,1.7571211068831048e-128,4.0814718705524206e-122,1.128703683556177e-195,4.800925988798015e-116,1.1756454067982526e-122,1.4340737614890747e-129,1.1735356708408918e-164,1.02769472978848e-146,1.6582787128324767e-172,1.031489757355431e-117
4.452096768945371e-20,0.0027149456784039327,0.1557,0.0,0.007990085131208444,0.6423999999997859,0.20189999999993163,9.932252928909001e-111,8.936604630309238e-131,1.8905622315713894e-48,2.9101796702356958e-148,1.3451825469458452e-96,3.6499661118373825e-120,1.0378964713020402e-13,7.959628687794308e-93,3.2130029686512455e-114,8.939781152966598e-131,6.836752770686178e-14,1.752983530325781e-117,1.3587726183717571e-41,1.1196584475557296e-143,1.0162610904608647e-130,8.277959411094638e-62,8.992563872773496e-81,1.6662867102590092e-178,4.997241674910815e-98,1.6217132364282602e-13,6.1607520884787415e-155,7.420913865312909e-81,7.959560270052653e-93,1.955547600914107e-110,6.82908065860918e-98,6.277553615453092e-179,6.074061394365332e-196,1.2693506822266992e-100,2.0000508252827506e-106,5.3511379974514886e-120,1.5779425183143292e-68,1.4067908021304106e-54,2.140058824600395e-102,2.450580118754651e-126,5.717711902435139e-120,1.2701935493136275e-192,3.361699911421088e-114,1.6459123832685405e-120,4.014814024011153e-127,2.6302186567929655e-161,5.758403947821012e-144,3.70969279328283e-169,1.6504275830358504e-116
8.904253924136878e-20,0.0027149456784039327,0.1557,0.0,0.007990085130874111,0.6423999999995719,0.20189999999986327,7.503398102562745e-109,2.699773187069098e-128,3.7811501058800476e-48,1.7595485304357094e-145,5.086469563871216e-95,5.381464419839131e-118,2.0758070200505903e-13,1.5015210999577353e-91,2.4272613348954845e-112,2.7007328226992634e-128,1.3673598271537273e-13,2.3521779043817654e-115,1.0870352957839404e-40,3.3478693421396126e-141,1.536318528304911e-128,3.4054044011869514e-61,8.519182006970843e-80,5.258531502920548e-176,1.889602307295714e-96,3.2434484689043373e-13,3.7249102134788823e-152,5.93689985298194e-80,1.501495229220712e-91,1.4749869763234181e-108,2.5822739185279824e-96,1.5182879680506904e-175,1.2138283464433661e-192,4.799783813371789e-99,1.7181952664050222e-105,8.089473914781276e-118,5.049532541039241e-67,1.12545045066662e-53,8.092184322488236e-101,3.700767660919466e-124,8.643634550417312e-118,1.6045499565037454e-189,2.5396212337887214e-112,2.4855290535703035e-118,1.2122556270870201e-124,6.360932348805137e-158,3.481627558497739e-141,8.970494011875471e-166,2.6407503204904163e-115
1.7808568234519896e-19,0.0027149456784039327,0.1557,0.0,0.007990085130205445,0.6423999999991438,0.20189999999972655,6.820667573728084e-107,9.810847935031208e-126,7.562325854491637e-48,1.2806726707974633e-142,2.3170235561281874e-93,9.741013944367835e-116,4.151628117198868e-13,3.4038318506275048e-90,2.2063659429351502e-110,9.814335200205345e-126,2.7347289271778573e-13,4.01003810049403e-113,8.69635117002706e-40,1.2453727680206815e-138,2.796266961409281e-126,1.6635701758148874e-60,9.746717503736362e-79,2.5825266751791065e-173,8.607803090343371e-95,6.486918933424391e-13,2.711146257724605e-149,4.7497229776000666e-79,3.4037140003166096e-90,1.3362710057926074e-106,1.1763166386338725e-94,4.42062027103227e-172,7.362845517698986e-189,2.186470323425468e-97,2.0633589402800965e-104,1.472359854717503e-115,1.6158683449998876e-65,9.00367484057064e-53,3.686274529744003e-99,6.734220624242416e-122,1.573222268842233e-115,3.1654649029905886e-186,2.308540090644498e-110,4.5136696539419586e-116,4.4004035013575e-122,1.851762125776835e-154,2.5340528901676185e-138,2.6114235300085224e-162,4.225407995324658e-114
3.5617196855285925e-19,0.0027149456784039327,0.1557,0.0,0.007990085128868113,0.6423999999982875,0.20189999999945307,1.258875304291277e-104,7.232752339474274e-123,1.5124677351691998e-47,1.8950295868119667e-139,2.150248986150989e-91,3.601008393715731e-113,8.303270310100139e-13,1.561129160955346e-88,4.072125175280722e-108,7.235323212998005e-123,5.469467126641763e-13,1.434123429392177e-110,6.957108455843985e-39,9.69746522772509e-136,1.035140481757186e-123,1.629919698855582e-59,2.287194341829153e-77,5.798449186580849e-170,7.988456401417406e-93,1.29738598607361e-12,4.011723931314648e-146,3.800644602298965e-78,1.56101979017433e-88,2.4458939483780324e-104,1.0916786602794236e-92,2.616629032429258e-168,1.5412569471843301e-184,2.029149882818633e-95,5.843403883884941e-103,5.450386871880663e-113,5.1708028795245753e-64,7.202968364812321e-52,3.421040480298856e-97,2.49273295342742e-119,5.823759704306922e-113,2.8670630455997726e-182,4.260812368673204e-108,1.6614896296253672e-113,3.235068059721069e-119,1.0958237280483573e-150,3.749611430089516e-135,1.5453677530897288e-158,6.762728930860996e-113
7.123445409681798e-19,0.0027149456784039327,0.1557,0.0,0.007990085126193449,0.6423999999965749,0.20189999999890612,7.633453230623553e-102,1.7526138840670917e-119,3.0249380346004857e-47,9.206209387689278e-136,6.543859463083628e-89,4.3732603054240437e-110,1.660655469032153e-12,2.3570992248652922e-86,2.4691850985370865e-105,1.7532368449016254e-119,1.093894352323216e-12,1.7125245006132947e-107,5.565697769769326e-38,2.5973224404228508e-132,1.2577895688084314e-120,3.738344786543314e-58,1.7533529788321065e-75,8.867801674890518e-166,2.431161711651831e-90,2.5947741708445922e-12,1.9489303002444555e-142,3.0493890370134755e-77,2.3567663719526786e-86,1.474823537240252e-101,3.322353726119486e-90,5.0862460643708745e-164,1.1778804741059794e-179,6.175400015484554e-93,3.0819114177712376e-101,6.622492093930096e-110,1.654657899534458e-62,5.762386085857172e-51,1.0411401031597466e-94,3.028723937828408e-116,7.0761587164218e-110,1.7604706339873746e-177,2.5836225294989972e-105,2.0111337376342203e-110,7.824294676839971e-116,2.1291207902654174e-146,1.8215309194608945e-131,3.002547328753203e-154,1.0864380394132589e-111
1.4246896857988212e-18,0.0027149456784039327,0.1557,0.0,0.00799008512084412,0.6423999999931498,0.20189999999781222,7.276011505988355e-99,6.681174564464304e-116,6.04987863343878e-47,7.022171872306863e-132,3.1205894657048495e-86,8.338736225606961e-107,3.3213123428439703e-12,5.613989133283438e-84,2.3535604973528817e-102,6.683549337285281e-116,2.187789630706329e-12,3.237538118314445e-104,4.452562613288045e-37,1.1764259128352398e-128,2.3986721190661157e-117,1.1371755549878203e-56,2.0928119141487072e-73,2.613352265466031e-161,1.1593569070216446e-87,5.189550537621118e-12,1.4865780940697988e-138,2.5497711619585073e-76,5.612401845005336e-84,1.4045128707317628e-98,1.5843433928328202e-87,1.553214354962072e-159,1.4355551434917158e-174,2.9448852649345563e-90,1.898255158486353e-99,1.2628597958238086e-106,5.294888347524688e-61,4.609913421562185e-50,4.9649222197260543e-92,5.775489108684385e-113,1.3493706331792377e-106,2.0765875387730217e-172,2.4626235194102235e-102,3.832721162944634e-107,2.981781663704965e-112,6.4955175190935325e-142,1.389306115552466e-127,9.160099040005669e-150,1.848151356859411e-110
2.8493799754601036e-18,0.0027149456784039327,0.1557,0.0,0.007990085110145463,0.6423999999862996,0.20189999999562444,7.389359659263289e-96,2.714059319739555e-112,1.2099759831365939e-46,5.706162006835217e-128,1.584703868365586e-83,1.6937636348205811e-103,6.642626081537764e-12,1.425666406771475e-81,2.3902251651277385e-99,2.7150239882357514e-112,4.3755801837326894e-12,6.547685892040076e-101,3.562051842309475e-36,6.290509867033048e-125,4.8728937208628415e-114,3.6153258129989264e-55,2.6572796012569686e-71,8.456754989564854e-157,5.887469579911141e-85,1.0379103260112414e-11,1.207986266987403e-134,3.4459240532578396e-75,1.4248603463184784e-81,1.4262574841563917e-95,8.045649755782146e-85,5.057729095006078e-155,1.8691148583722295e-169,1.4954774119164155e-87,1.2046643606221303e-97,2.565149937291382e-103,1.694349725042934e-59,3.687932550831794e-49,2.5212964202323268e-89,1.1731137331331714e-109,2.7408727443935847e-103,2.6882308138229613e-167,2.500948295026168e-99,7.784423689198458e-104,1.2112060443478418e-108,2.1109948875889454e-137,1.1287874179134995e-123,2.9769208854762703e-145,5.760252661266622e-109
5.698760554782668e-18,0.0027149456784039327,0.1557,0.0,0.007990085088748149,0.6423999999725992,0.20189999999124886,7.558248803687396e-93,1.110434929938074e-108,2.41995222393485e-46,4.670534519687647e-124,8.104676278930594e-81,3.464975508682637e-100,1.3285253523205972e-11,3.6476624376216674e-79,2.444856181594688e-96,1.1108295970090442e-108,8.751161274825946e-12,1.336560656056785e-97,2.849642162822028e-35,3.810142454814347e-121,9.971253980505338e-111,1.1559591269983848e-53,3.397588856237309e-69,5.21573513725948e-152,3.0110379780210966e-82,2.0758208660847995e-11,9.887528187937312e-131,2.074660042971498e-73,3.6435399843933316e-79,1.4588415593809519e-92,4.1148048857655577e-82,1.7776367658127078e-150,2.7498956308653054e-164,7.648342499188488e-85,5.580825326600677e-97,5.247576097194269e-100,5.4218200813233524e-58,2.9503467539871345e-48,1.2894702765722072e-86,2.399793941262562e-106,5.607055635899387e-100,6.57845100252363e-162,2.5580298971961913e-96,1.592388677508138e-100,4.955299131992381e-105,6.909597844842277e-133,9.236720646076548e-120,9.74361878800551e-141,5.760249447273383e-109
1.13975217134278e-17,0.0027149456784039327,0.1557,0.0,0.007990085045953521,0.6423999999451984,0.2018999999824977,7.736228849389937e-90,4.546335050614156e-105,4.839904745985758e-46,3.826471840914221e-120,4.1477669492662615e-78,7.093138707521406e-97,2.6570508263664807e-11,9.344439336796139e-77,2.502428596824902e-93,4.547950737684216e-105,1.7502323397174614e-11,2.7330881828078844e-94,2.2797139871316932e-34,2.5717521573745172e-117,2.042310413763801e-107,3.698691597625993e-52,4.347004167700839e-67,1.7082403540594314e-147,1.5409725656251876e-79,4.1516419285331096e-11,8.100767513902578e-127,2.4685426787437263e-71,9.323341615936744e-77,1.4931945989196303e-89,2.1058578605022665e-79,6.243771133525713e-146,3.8365464828539263e-159,3.9142253648961634e-82,2.1057563113068225e-94,1.074229595413086e-96,1.734918097736029e-56,2.3602776691395903e-47,6.599176617408248e-84,4.912336028543656e-103,1.14781853391935e-96,8.624958611618203e-157,2.618103371486522e-93,3.2594670603707086e-97,2.0286041883730034e-101,2.263138415064604e-128,7.56338402953918e-116,3.1911956695761316e-136,5.758603924100767e-109
2.2795044030718058e-17,0.0027149456784039327,0.1557,0.0,0.007990084960364269,0.6423999998903966,0.20189999996499536,7.916610629735195e-87,1.8609382284773713e-101,9.679811091204261e-46,3.135923327757196e-116,2.1222412319222426e-75,1.4517050328186214e-93,5.3141017173071525e-11,2.395980429701102e-74,2.560779460413294e-90,1.8615994451890694e-101,3.500464740252056e-11,5.590578178969812e-91,1.8237712625097835e-33,1.8799905733710403e-113,4.18435655243893e-104,1.1835662482310455e-50,5.560454211144569e-65,5.593581416674031e-143,7.884520873052825e-77,8.303283982634506e-11,6.639052130514e-123,3.144752124290008e-69,2.385185540108372e-74,1.528015234073671e-86,1.0774862131752441e-76,2.3205315374667704e-141,5.637702170507137e-154,2.0027460241317404e-79,1.0728952773515189e-91,2.198554370683524e-93,5.551324738020868e-55,1.8882222106832706e-46,3.3765224133360844e-81,1.0052629152075628e-99,2.3491639602165135e-93,1.1314453987058339e-151,2.678815917926973e-90,6.669690828532917e-94,8.302071110128451e-98,7.410904573219255e-124,6.191790552025863e-112,1.0448721475438099e-131,4.916097680014199e-109
4.5590088665298576e-17,0.0027149456784039327,0.1557,0.0,0.007990084789185769,0.6423999997807933,0.20189999992999072,8.096013456879084e-84,7.612459398597651e-98,1.935966544367777e-45,2.5711043055876028e-112,1.085169175169182e-72,2.9692049210664362e-90,1.0628203270583613e-10,6.153309664229201e-72,2.6188168540762568e-87,7.615163163405954e-98,7.000929445580691e-11,1.143141630436376e-87,1.4590169912172078e-32,1.4442235933378275e-109,8.576754482185213e-101,3.7874058449235845e-49,7.108082193096495e-63,1.830371779774739e-138,4.031605288553414e-74,1.6606567807656425e-10,5.443601554798302e-119,4.024081459115732e-67,6.098111398997448e-72,1.5626521364120553e-83,5.509585864029225e-74,9.39960975690784e-137,8.98277314047838e-149,1.0240658393386169e-76,5.491724864310371e-89,4.496756116988344e-90,1.7761592998537919e-53,1.5105777490761184e-45,1.7265187748797017e-78,2.0556292838001533e-96,4.804801516691528e-90,1.4855619931602962e-146,2.7388423568211552e-87,1.3636595799496646e-90,3.3948202813246214e-94,2.425232364258502e-119,5.065687538305896e-108,3.418570462059686e-127,-4.26447979228468e-107
6.83851332998791e-17,0.0027149456784039327,0.1557,0.0,0.007990084618007275,0.64239999967119,0.20189999989498608,7.847813134511799e-83,8.899217033414213e-97,2.903964895635379e-45,3.2649967460941654e-111,9.443080128394145e-72,3.175916318934052e-89,1.5942304595254529e-10,4.740321340125445e-71,2.538532743224825e-86,8.902377615126885e-97,1.0501394055168775e-10,1.222697584149465e-86,4.3314566229199813e-32,1.8237616560086077e-108,9.177540541691382e-100,1.8119627627428045e-48,4.777303759663908e-62,1.822175287655756e-137,3.508279871769917e-73,2.4909851349497476e-10,6.912791844483407e-118,2.705556261685773e-66,4.692288012325986e-71,1.513725917837612e-82,4.7944214201450177e-73,1.0571102711983444e-135,1.181643984841438e-147,8.91135907205119e-76,3.2189062076202253e-88,4.8098287746596796e-89,8.49697564828652e-53,4.4845276203132695e-45,1.5024059461674874e-77,2.198654514538683e-95,5.139320847274533e-89,1.7791002847380505e-145,2.6547421142884442e-86,1.4574720700205505e-89,3.96696046338571e-93,3.5636523396310612e-118,6.430659813328947e-107,5.023111298806461e-126,6.1940573577129315e-99
9.118017793445962e-17,0.0027149456784039327,0.1557,0.0,0.007990084446828786,0.6423999995615867,0.20189999985998144,4.9885222311927894e-82,6.978700179599383e-96,3.87199657916018e-45,2.884339626512723e-110,5.640108148723003e-71,2.346890393729135e-88,2.125640569131923e-10,2.375800351837034e-70,1.6136381948699032e-85,6.9811785830283895e-96,1.4001858569016314e-10,9.034997657851585e-86,9.438015806052982e-32,1.5990213767688405e-107,6.7838071515267595e-99,5.996971197892538e-48,2.1974933050867585e-61,2.7508554123141053e-136,2.0954050596915534e-72,3.321313460815766e-10,6.106879837774794e-117,1.2448375799099272e-65,2.3471112306082266e-70,9.727528240978886e-82,2.863589598731222e-72,1.4789490441710925e-134,1.7184362252010083e-146,5.322523675599084e-75,2.8010004605721907e-87,3.554285273840747e-88,2.8120787870078827e-52,9.771549445698007e-45,8.973480111796355e-77,1.6246846923880075e-94,3.7977677240454544e-88,2.6937679043331523e-144,1.687448186030455e-85,9.85474374199258e-89,2.8494271041841827e-92,3.666827852498788e-117,5.679442378424156e-106,5.168455634167863e-125,3.039812354576418e-98
1.3677026720362067e-16,0.0027149456784039327,0.1557,0.0,0.007990084104471823,0.64239999934238,0.20189999978997214,1.2270743611567684e-80,2.994974833037805e-94,5.808309758643023e-45,1.8631210002622724e-108,1.3289043073001838e-69,9.591972725104087e-87,3.188460734692123e-10,3.190789409502703e-69,3.969220390019365e-84,2.9960384406059945e-94,2.10027873720142e-10,3.692366288020637e-84,2.739564700393218e-31,1.0135705944690013e-105,2.773275303368342e-97,3.4990406635760617e-47,2.676333966622829e-60,8.165879203881833e-134,4.937126619981154e-71,4.981970046086994e-10,3.9447036537577905e-115,1.5165425973771867e-64,3.1231928573984277e-69,2.474059885543315e-80,6.747114450344605e-71,3.981347705514997e-132,6.298885990933809e-144,1.2540758836218783e-73,1.1555662277535694e-85,1.4526592881637178e-86,1.6406439140869126e-51,2.8363792219577933e-44,2.114302307482069e-75,6.640126063637651e-93,1.5521721558937343e-86,1.0873526307164296e-141,4.150658418558397e-84,2.543085007732736e-87,7.747491220828564e-91,3.4810706777295255e-115,3.6675306894831745e-104,4.9066299189971586e-123,1.913191788106167e-97
1.8236035647278172e-16,0.0027149456784039327,0.1557,0.0,0.00799008376211488,0.6423999991231734,0.2018999997199629,8.577447803327134e-80,2.5810834189874603e-93,7.745258067980256e-45,1.9377797107165675e-107,8.309541789636271e-69,7.879032858899604e-86,4.251280816185001e-10,1.6803500078190381e-68,2.7745504734054543e-83,2.5819999674867886e-93,2.800371582293997e-10,3.0328990006245663e-83,5.991118753065024e-31,1.048942065463213e-104,2.2786033550848035e-96,1.164173054304839e-46,1.2369647749607016e-59,1.2810583624705274e-132,3.0871492921375e-70,6.642626527222527e-10,4.102819397486348e-114,7.012599210295455e-64,1.6380823031920367e-68,1.668447841642144e-79,4.218928820420778e-70,6.294842805700401e-131,1.1575476033919016e-142,7.841641468928058e-73,7.632016501831278e-85,1.1932408633464163e-85,5.458258821007165e-51,6.202841182971759e-44,1.3220569158071665e-74,5.4540447111773965e-92,1.2749825526409763e-85,1.9992813588892024e-140,2.901216302837098e-83,1.9389742156116805e-86,6.338518088164933e-90,4.430606071753117e-114,3.81398783636148e-103,6.244803978729487e-122,1.0975751337278422e-96
2.2795044574194277e-16,0.0027149456784039327,0.1557,0.0,0.007990083419757963,0.6423999989039667,0.20189999964995362,4.47089985779742e-79,1.784026525518237e-92,9.683612213069146e-45,1.5718824336141492e-106,4.006782075497631e-68,4.973047256705549e-85,5.314100807605291e-10,6.788517302599318e-68,1.4462044341005308e-82,1.784660007908814e-92,3.500464389664564e-10,1.9142522886921775e-82,1.1240153613428287e-30,8.461021968321086e-104,1.4389419682509307e-95,3.1390354862649427e-46,4.531734042842731e-59,1.7222133120835856e-131,1.4885940463238012e-69,8.303282896784108e-10,3.328134978562449e-113,2.5701344137710795e-63,6.584705789390458e-68,8.867675721131703e-79,2.0343339679853563e-69,9.268846229090484e-130,1.8598592069473343e-141,3.781163663745599e-72,4.155908778895386e-84,7.531417210633626e-85,1.4716479770332982e-50,1.1637373687249308e-43,6.374829465225371e-74,3.4423242123445174e-91,8.04734892354251e-85,3.081149941336222e-139,1.5121455462173504e-82,1.0922505489169876e-85,3.839652690406748e-89,4.4874518512184505e-113,3.0928906895944984e-102,6.324811544258468e-121,4.5493418917947156e-96
3.1913062428026486e-16,0.0027149456784039327,0.1557,0.0,0.007990082735044202,0.6423999984655534,0.20189999950993506,4.119304893557067e-77,7.252076469429693e-90,1.3574149996828004e-44,1.7105151930367732e-103,2.0427856883029857e-66,1.0494400621798481e-82,7.439740514567246e-10,1.784919334900468e-66,1.3324811777337238e-80,7.254648905960278e-90,4.900649888870208e-10,4.039378445346955e-80,3.075510437932766e-30,8.973123484821734e-101,3.053413407479866e-93,1.8505746925402282e-45,6.995986937351594e-58,3.41319243587298e-128,7.589328601914379e-68,1.1624595294177036e-09,3.6222651688693304e-110,3.979158264559557e-62,1.68100707046265e-66,8.09319682455947e-77,1.037194893248236e-67,3.099300047723443e-126,5.358459068048372e-137,1.9277507329482942e-70,1.5603917354857157e-82,1.5893370536355993e-82,8.673186918403125e-50,3.184197073618657e-43,3.2500733762439397e-72,7.260002550351079e-89,1.6982128591838854e-82,5.2354819026307224e-135,1.3923758947548463e-80,1.8614888392278353e-83,1.2405678462951983e-86,2.9905960994508056e-109,3.345820815757161e-99,4.212241548044027e-117,6.002016007876961e-96
4.1031080281858696e-16,0.0027149456784039327,0.1557,0.0,0.00799008205033054,0.6423999980271404,0.20189999936991654,3.4426218373771935e-76,7.685690666140657e-89,1.7499264731041785e-44,1.9875695610666616e-102,1.4565188780259162e-65,9.80029519467164e-82,9.56537985568995e-10,1.1066217625474561e-65,1.1135950004418175e-79,7.688416212985094e-89,6.30083523486681e-10,3.7721947181498247e-79,6.483549460622377e-30,1.0394875215820922e-99,2.8558730963518876e-92,6.241757576437779e-45,3.5570891778147107e-57,4.35060753237949e-127,5.4112383876483554e-67,1.494590723840912e-09,4.2091215227678784e-109,2.0262541999126067e-61,1.0325309872231305e-65,6.715223381616988e-76,7.3953325672643e-67,4.088296945264667e-125,8.282697426691734e-136,1.3744961899353584e-69,1.1204073601893864e-81,1.4842183585461734e-81,2.924719460066878e-49,6.712674086199927e-43,2.3173173790693558e-71,6.778697584761464e-88,1.585893118459861e-81,7.87568494604591e-134,1.1634138148762762e-79,1.7909662032064514e-82,1.353949132376886e-85,4.153068516945408e-108,3.882881850486129e-98,5.848885338276857e-116,7.089336373015645e-94
