Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CHOX(64),CH2O2X(54),CH3OX(48),SX(57),OCO(174),SX(231),CH3X(25),CH4(24),CH4X(249),CH3O2X(51),C2HO2X(68),SX(130),SX(55)
3.9974419658326295e-17,0.00264225016925734,0.0,0.0,0.007186920063674208,0.7999999997370982,0.09999999994926888,0.09999999999975931,1.474408118628171e-39,3.2291818412434253e-46,4.1672598268381235e-42,1.4734535452885548e-85,8.786271455608492e-99,1.656641710191362e-10,3.306563860265715e-31,2.6290577815110823e-28,2.102363875653643e-47,5.072280600564216e-11,2.406858534211892e-13,1.7554773952389417e-24,8.168526211838121e-32,1.8294252648453732e-35,9.824083298083121e-57,2.881357163298507e-72,5.292337367982305e-70,1.7127066529436937e-96,1.8006975408584354e-10,8.338594633104167e-15,1.3639571641464875e-31,1.0020429302866735e-52,2.881357163300351e-72,1.3673088480304814e-111,3.1125633090956895e-82,2.945358161478428e-93,7.556026658128356e-99,7.345625780693101e-114,1.1046395461807024e-124,3.4109932500408035e-71,7.88140865897891e-46,1.5290044665717034e-127,1.942758737668993e-86
5.355063779120955e-17,0.00264225016925734,0.0,0.0,0.007186919928944125,0.7999999996478108,0.09999999993203953,0.09999999999967764,6.612316794370119e-39,4.32675484416686e-46,5.887485243519713e-42,6.612884773317085e-85,8.440033259495735e-98,2.219274709063629e-10,1.0399036273795663e-30,6.248345262341812e-28,9.458126873786974e-47,6.794932878181744e-11,3.223511703713197e-13,4.174583867391483e-24,1.4391085553729846e-31,3.223128718807202e-35,1.7309987926428487e-56,6.853052610438292e-72,1.3043646009531317e-69,1.0662678919356018e-95,2.412255171016673e-10,1.1170477647324826e-14,2.403080440722948e-31,1.8124963450817102e-52,6.853052610444295e-72,1.932879329952451e-110,1.4414200472861036e-81,1.884818024707687e-92,2.3778641547538773e-98,4.5457756835412625e-113,9.646829275192765e-124,8.407299960880525e-71,2.4799592036211495e-45,3.7266192004544123e-126,8.719422542177833e-86
6.712685592409281e-17,0.00264225016925734,0.0,0.0,0.007186919794214134,0.7999999995585233,0.0999999999148102,0.09999999999959601,1.9817389129184154e-38,5.425841995020414e-46,7.988849422000877e-42,1.9831078743761172e-84,3.7448835319491274e-97,2.7819076867940374e-10,2.4968533132331996e-30,1.219566608161103e-27,2.841692684964003e-46,8.51758040664963e-11,4.039761988864294e-13,8.152510107426385e-24,2.2417782820471883e-31,5.020994105705782e-35,2.6970138461647677e-56,1.3386476231196352e-71,2.671130100092703e-69,3.899588677770743e-95,3.023812784774503e-10,1.4002312232641153e-14,3.7435609713138937e-31,2.9347056420239037e-52,1.3386476231211167e-71,1.0313854181862631e-109,4.46702210481728e-81,7.078277046432713e-92,5.712870067338505e-98,1.6451070907998646e-112,4.2214114624541886e-123,1.7217664978608e-70,5.957172907298746e-45,2.3155860134674848e-125,2.6150227069246354e-85
9.427929218985932e-17,0.00264225016925734,0.0,0.0,0.007186919524754426,0.7999999993799486,0.09999999988035174,0.09999999999943289,1.1663994519581927e-37,7.637251449091847e-46,1.4493836273757093e-41,1.1701339010291347e-83,5.034486802604905e-96,3.90717357878715e-10,1.0035934797259802e-29,3.4058067261532924e-27,1.684608261967948e-45,1.1962861206727822e-10,5.671054128773696e-13,2.2796049946859473e-23,4.388605558831187e-31,9.829951037222564e-35,5.285553986292199e-56,3.7486348439215205e-71,9.049678548008331e-69,3.505778599666076e-94,4.246927963056259e-10,1.96658360242073e-14,7.329195019730907e-31,6.6706249379142074e-52,3.748634843927859e-71,2.229172460761338e-108,3.1334996379093617e-80,7.476410203231048e-91,2.301525210679076e-97,1.4430573759963053e-111,5.773119362099326e-122,5.833922320674106e-70,2.397237937183284e-44,7.710234515411885e-124,1.543975139184635e-84
1.4858416472139233e-16,0.00264225016925734,0.0,0.0,0.0071869189858361085,0.799999999022799,0.09999999981143537,0.09999999999910711,1.2970319810440436e-36,1.2246087811498612e-45,4.806681400974482e-41,1.3199968809872793e-82,1.6766545728734195e-94,6.157705108893543e-10,6.770884171304497e-29,1.3664785751659047e-26,1.9053667207525102e-44,1.8853365777779238e-10,8.928811093417391e-13,9.172294907825572e-23,1.084756230623094e-30,2.430052444662688e-34,1.3187870273582389e-55,1.5275518279840275e-70,7.087820017155014e-68,7.1943615378936766e-93,6.69315812267715e-10,3.099230209706141e-14,1.8119288304875276e-30,2.900464344428231e-51,1.527551827988882e-70,1.420720868378877e-106,6.690832097446228e-79,2.888389466265824e-89,1.5738109380808062e-96,2.826132299270777e-110,2.114750804696476e-120,4.5703141277967554e-69,1.621742626740911e-43,7.859257643287123e-122,1.749113607090035e-83
2.0288903725292534e-16,0.00264225016925734,0.0,0.0,0.0071869184469192555,0.7999999986656493,0.09999999974251976,0.09999999999878195,5.5418034076271404e-36,1.7433819876082752e-45,1.3058445142294866e-40,5.726845747939362e-82,1.1025882614091293e-93,8.408236300484597e-10,2.241009342404545e-28,3.4264777249369015e-26,8.216134164661842e-44,2.5743794308488135e-10,1.2180140151983836e-12,2.305329337880148e-22,2.0192705210614427e-30,4.524092900426272e-34,2.503054931358534e-55,3.9252479922077213e-70,3.0135934909058266e-67,3.875791242039322e-92,9.139388019700952e-10,4.231799283770209e-14,3.3734614958381215e-30,9.215916316401421e-51,3.9252479922253504e-70,1.1045810359150837e-105,4.1991451136838673e-78,2.1361116822686042e-88,5.299724372253737e-96,1.5226594762233865e-109,1.3803540631983062e-119,1.9434579586253884e-68,5.377624768347209e-43,7.054251863889036e-121,7.642682668152792e-83
3.114987823159914e-16,0.00264225016925734,0.0,0.0,0.007186917369089937,0.7999999979513505,0.09999999960469083,0.09999999999813362,5.133739330951167e-35,3.4903652414856215e-45,6.658999256013782e-40,6.394032141590458e-81,3.68465920744496e-92,1.2909297668107584e-09,1.2959946649654079e-27,1.2496826739013179e-25,7.840860067714824e-43,3.952442324941578e-10,1.8663579367730683e-12,8.456399768273834e-22,4.7534458493049334e-30,1.0652733804799566e-33,6.848454718402046e-55,1.7549908504924935e-69,3.8347939446650225e-66,7.054346700793647e-91,1.4031847025946968e-09,6.496704855683132e-14,7.944120214774462e-30,6.888211462723795e-50,1.7549908505070415e-69,6.264724012925498e-104,1.4829848282390045e-76,1.2669903275664956e-86,3.6311604139259206e-95,2.7592189209539465e-108,4.171614672073678e-118,2.4741809357662438e-67,3.12652044341999e-42,7.236092252251249e-119,9.163643530644325e-82
4.0895891811720057e-16,0.00264225016925734,0.0,0.0,0.007186916401912895,0.7999999973103797,0.09999999948101365,0.09999999999755402,1.8051348977024452e-34,6.740763030764485e-45,1.8324529610421596e-39,2.7208455739315273e-80,2.4509374900433378e-91,1.6948289995074143e-09,3.617422770142504e-27,2.7667560071486737e-25,2.7955558091237478e-42,5.189010779847203e-10,2.445968098841688e-12,1.880240064312621e-21,8.18835342012006e-30,1.8354515792228946e-33,1.456789909998704e-54,5.014270349115846e-69,1.6107426024342144e-65,3.410257531955006e-90,1.8422057331258518e-09,8.528836830031205e-14,1.3688647958407572e-29,2.276312084806093e-49,5.014270349170257e-69,4.492580267129157e-103,9.019859769653289e-76,8.422088775193246e-86,1.2115009469449188e-94,1.3680234851611886e-107,2.3150537778984463e-117,1.0394257937158927e-66,8.755668590231645e-42,6.503325446216404e-118,4.348565081879128e-81
5.064190539184097e-16,0.00264225016925734,0.0,0.0,0.007186915434740552,0.7999999966694094,0.09999999935733894,0.09999999999697645,4.899487358072869e-34,1.34504264262043e-44,4.137984868544443e-39,9.160318645887837e-80,1.1269093712465962e-90,2.0987281231710053e-09,8.160224263236878e-27,5.166769884247474e-25,7.706806114488331e-42,6.425554743825548e-10,3.023527535511795e-12,3.526845493133194e-21,1.2550697990165908e-29,2.813892326504733e-33,3.0214114302405453e-54,1.2893552217571523e-68,5.0745407016614595e-65,1.3126813997327305e-89,2.2812266790765518e-09,1.0560719156236767e-13,2.098735873288468e-29,6.056565418585755e-49,1.2893552217741644e-68,2.3618158868989625e-102,3.7228299314906426e-75,4.031670700757777e-85,3.497631224506008e-94,5.0955775868042607e-107,9.90915060984856e-117,3.275406357622724e-66,1.9820787206467033e-41,3.6242675129772086e-117,1.592762822228013e-80
6.038791897196188e-16,0.00264225016925734,0.0,0.0,0.007186914467572897,0.799999996028439,0.09999999923366669,0.09999999999640094,1.124133924696008e-33,2.642834803650482e-44,8.136471509730474e-39,2.7724562523935164e-79,4.641214979759622e-90,2.5026271378018702e-09,1.5938921640701563e-26,8.636301263084229e-25,1.7933836722794178e-41,7.662074217324882e-10,3.599043145803133e-12,5.921740659606237e-21,1.7839708508082782e-29,4.000550718485877e-33,6.10052202898811e-54,3.142520379397092e-68,1.3437128731841474e-64,4.2883552967339094e-89,2.720247540447041e-09,1.2592351863339287e-13,2.9840252723546945e-29,1.3653758110945478e-48,3.1425203794452965e-68,1.0308836938182198e-101,1.2793198816138822e-74,1.5141224066632048e-84,9.124300011227755e-94,1.6724627123322065e-106,3.513362456356037e-116,8.674792104525158e-66,3.884996515146075e-41,1.7697429036835484e-116,5.528597512729103e-80
7.01339325520828e-16,0.00264225016925734,0.0,0.0,0.007186913500409924,0.7999999953874687,0.09999999910999686,0.09999999999582745,2.2894355697394105e-33,4.971624037486971e-44,1.451441738655508e-38,7.783518611175354e-79,1.7645805344367613e-89,2.906526043400385e-09,2.820652157044564e-26,1.3365796420216338e-24,3.702979324470084e-41,8.898569200818477e-10,4.172522107593761e-12,9.207046072543196e-21,2.4054580595345865e-29,5.395379853868632e-33,1.1924856138423153e-53,7.247031005653311e-68,3.119012268604197e-64,1.2700951126709026e-88,3.1592683172375943e-09,1.462373498170187e-13,4.024732978272968e-29,2.745106374800016e-48,7.247031005780939e-68,4.0656286301396046e-101,3.798278303922317e-74,4.846659664579889e-84,2.2188951940500656e-93,4.976709092135614e-106,1.1076881812579858e-115,2.0139625305492068e-65,6.899446781545314e-41,7.904656195518947e-116,1.7453552093847094e-79
8.962595971232463e-16,0.00264225016925734,0.0,0.0,0.007186911566097996,0.7999999941055287,0.0999999988626646,0.09999999999468658,7.387821098266226e-33,1.5054510499464473e-43,3.753449732208792e-38,5.36273037151107e-78,2.274092812858648e-88,3.7143235275017668e-09,7.171038424990911e-26,2.7260599062305074e-24,1.2277832557486031e-40,1.1371485699498003e-09,5.3133956929348875e-12,1.8957688476451402e-20,3.925902868610526e-29,8.80938219397029e-33,4.022425209750295e-53,3.29553548182961e-67,1.2758595904139866e-63,9.526704718128184e-88,4.037309617079919e-09,1.8685752561176629e-13,6.572403176371268e-29,8.680758787144245e-48,3.295535481908323e-67,5.598239716499248e-100,2.5057126485174525e-73,3.6741064057596176e-83,1.1186752904561526e-92,3.8100670519602605e-105,9.2568376019058e-115,8.241425456047373e-65,1.7668112892577502e-40,1.5308290254525605e-114,1.390223291190986e-78
1.0911798687256646e-15,0.00264225016925734,0.0,0.0,0.007186909631804711,0.7999999928235892,0.09999999861534214,0.09999999999355377,1.8860343773362961e-32,3.7741217816589394e-43,8.079107116650368e-38,2.40047134517095e-77,1.3602550300780612e-87,4.52212057547827e-09,1.519590160122127e-25,4.828631254301891e-24,3.21310225944717e-40,1.384430424367423e-09,6.446205244441549e-12,3.3912298970532864e-20,5.815762376942052e-29,1.305552457093559e-32,1.1288597635642103e-52,1.1242910956800967e-66,3.886583690272652e-63,4.666675709284744e-87,4.915350578605804e-09,2.274677213756078e-13,9.741746174713879e-29,2.1951419866683937e-47,1.1242910957135486e-66,3.712556218906722e-99,1.0411879732896937e-72,1.7156822508808166e-82,4.2158399291160876e-92,1.8273144516730105e-104,4.840625077495693e-114,2.5114099818699046e-64,3.7711157484041375e-40,1.1655334879825341e-113,6.733394669814937e-78
1.2861001403280828e-15,0.00264225016925734,0.0,0.0,0.007186907697530012,0.7999999915416504,0.09999999836802947,0.09999999999242895,4.1490740196657294e-32,8.275171018028147e-43,1.5408458331200825e-37,8.704493034018048e-77,6.449680603715107e-87,5.329917187333192e-09,2.8591911104214477e-25,7.787474110563327e-24,7.2442462124813895e-40,1.6317024837373612e-09,7.571010497716711e-12,5.526534281408178e-20,8.074360041033655e-29,1.813341161063245e-32,2.7678424966735185e-52,3.221547151222932e-66,9.94459197313506e-63,1.8388854908167627e-86,5.793391201817665e-09,2.680679396727505e-13,1.3532761637649105e-28,4.814458491423943e-47,3.2215471513397437e-66,1.8847203252388176e-98,3.461237680559328e-72,6.314198663096977e-82,1.329290544839307e-91,7.187371017881676e-104,2.0416352844307188e-113,6.428145922123387e-64,7.1489979082287916e-40,6.628370342842184e-113,2.6175097638878082e-77
1.481020411930501e-15,0.00264225016925734,0.0,0.0,0.007186905763273839,0.799999990259712,0.09999999812072663,0.0999999999913121,8.217016097708807e-32,1.6437426373818853e-42,2.692965253804312e-37,2.7974341478825696e-76,2.7203034667972114e-86,6.137713363069783e-09,4.937757224892916e-25,1.173226833773558e-23,1.471480004248956e-39,1.878964748455406e-09,8.6878696290401e-12,8.418710016909848e-20,1.0701032784796156e-28,2.404265541712323e-32,6.135735244637587e-52,8.214511048569847e-66,2.261368164969908e-62,6.3740950996150485e-86,6.671431486717875e-09,3.086581830211523e-13,1.7945449212082515e-28,9.547895327554867e-47,8.214511048932888e-66,8.404152568425963e-98,1.0084633981911275e-71,2.0176530692083758e-81,3.7230117255306233e-91,2.5184499554265843e-103,7.634286476633192e-113,1.4622666140196183e-63,1.2445188991391712e-39,3.3804182861525344e-112,8.788645954055548e-77
1.6759406835329193e-15,0.00264225016925734,0.0,0.0,0.007186903829036131,0.7999999889777742,0.09999999787343355,0.09999999999020313,1.5009321485615095e-31,3.0210954574490484e-42,4.402335672938225e-37,8.152493959548451e-76,1.0248560355615515e-85,6.945509102691184e-09,7.983470990103107e-25,1.677769212998801e-23,2.7591307104724605e-39,2.126217218906271e-09,9.796838696421914e-12,1.21812129163121e-19,1.369513755423661e-28,3.078287947253494e-32,1.2539509211413854e-51,1.907191494816435e-65,4.694365610857012e-62,2.0052157281388287e-85,7.54947143330874e-09,3.4923845386722693e-13,2.2979808549282636e-28,1.752335889079735e-46,1.907191494919188e-65,3.3811922087937937e-97,2.6489649005609007e-71,5.802090596880466e-81,9.497593137462087e-91,8.011946216391386e-103,2.600897336361043e-112,3.0366787797451636e-63,2.029398239549559e-39,1.580388640051959e-111,2.6076959822276162e-76
1.8708609551353378e-15,0.00264225016925734,0.0,0.0,0.007186901894816839,0.799999987695837,0.09999999762615032,0.09999999998910199,2.570384844228913e-31,5.216340878547656e-42,6.826628310996566e-37,2.2318482555959924e-75,3.6878258458790266e-85,7.753304406200486e-09,1.2247624267855847e-24,2.3025865621496412e-23,4.8554814932977415e-39,2.3734598954696945e-09,1.0897972609760174e-11,1.6925810152229623e-19,1.7056040670908787e-28,3.83537124899516e-32,2.3992874232886717e-51,4.112454659202703e-65,9.06673876549537e-62,5.968762801893438e-85,8.42751104159252e-09,3.8980875462571765e-13,2.863583931131263e-28,3.0238367761031458e-46,4.1124546594763225e-65,1.3156694855015118e-96,6.451822427795295e-71,1.5545177889591384e-80,2.259522936145374e-90,2.4368823334356916e-102,8.514687432942166e-112,5.867524571629404e-63,3.1418633041162675e-39,7.783287242157613e-111,7.041196108041205e-76
2.065781226737756e-15,0.00264225016925734,0.0,0.0,0.007186899960615905,0.7999999864139004,0.09999999737887687,0.09999999998800864,4.17211531133751e-31,8.546125941550494e-42,1.0140376017094216e-36,5.520252375261339e-75,1.122869647155175e-84,8.561099273600779e-09,1.7999671302549716e-24,3.0570576821920963e-23,8.099779961775971e-39,2.620692778527332e-09,1.1991326245803416e-11,2.2764674030953913e-19,2.078310601405907e-28,4.67547815951972e-32,4.326346310362564e-51,8.242304385094876e-65,1.6435750135947977e-61,1.6113978089918192e-84,9.305550311571486e-09,4.3036908772364617e-13,3.491354116445672e-28,4.953901600234727e-46,8.242304385757834e-65,4.411647100129726e-96,1.439021869220011e-70,3.804856693272866e-80,4.97733535844263e-90,6.603582548137297e-102,2.5075528523427828e-111,1.0640957499846697e-62,4.6618601996607985e-39,3.0000546919981264e-110,1.7165740561000577e-75
2.2607014983401743e-15,0.00264225016925734,0.0,0.0,0.007186898026433273,0.7999999851319642,0.09999999713161324,0.09999999998692302,6.47456136696108e-31,1.3395162727546266e-41,1.4535222904931594e-36,1.2457218616618012e-74,3.0185682327738277e-84,9.368893704895187e-09,2.5526116670686338e-24,3.9497953121872574e-23,1.2913918827359248e-38,2.8679158684652546e-09,1.3076954811272573e-11,2.9811100635298533e-19,2.4875690948998774e-28,5.598570996440834e-32,7.406139562803117e-51,1.5484367816178707e-64,2.821576215979806e-61,3.9703129241666794e-84,1.0183589243247921e-08,4.709194556157895e-13,4.181291377202169e-28,7.765847399413098e-46,1.5484367817651866e-64,1.3027200936426354e-95,2.967249819042731e-70,8.57559743611681e-80,1.0221448991964263e-89,1.6201798365564465e-101,6.693125648405865e-111,1.8275610242950891e-62,6.677159865263952e-39,9.726527702114215e-110,3.846017200391267e-75
2.650542041545011e-15,0.00264225016925734,0.0,0.0,0.007186894158122697,0.7999999825680936,0.09999999663711537,0.0999999999847747,1.4014364673435227e-30,2.9635282588746503e-41,2.7436493697381353e-36,5.4183935786666226e-74,1.9165309650842153e-83,1.098448125917874e-08,4.713684173857878e-24,6.178601222201193e-23,2.949557921088534e-38,3.3623326705206126e-09,1.5225254570087517e-11,4.797685271406061e-19,3.4154864922414605e-28,7.69356454410588e-32,1.9222812334417686e-50,4.7478517858300804e-64,7.338505106736445e-61,2.1007445762487863e-83,1.1939666091702277e-08,5.519903055618714e-13,5.74766698927646e-28,1.718765776708265e-45,4.7478517864546454e-64,1.0437178160885333e-94,1.0808114210951007e-69,3.7523446440816905e-79,3.734238445238064e-89,8.510770121467626e-101,4.3180343671847615e-110,4.7575759358728996e-62,1.2591693780565013e-38,9.800697710475685e-109,1.6499702939126457e-74
3.0013985304293637e-15,0.00264225016925734,0.0,0.0,0.0071868906767052244,0.7999999802606119,0.09999999619210082,0.09999999998286713,2.5520829667167192e-30,5.510867463511746e-41,4.506804409654236e-36,1.666065128685489e-73,7.550817400930575e-83,1.2438508566582861e-08,7.586407089842369e-24,8.721170817090972e-23,5.627908958832813e-38,3.8072743037678056e-09,1.713284921677103e-11,6.958567323482204e-19,4.374978636561399e-28,9.862494223041624e-32,4.0478485102409954e-50,1.1337561840642714e-63,1.5455568729975414e-60,7.366571164851553e-83,1.3520134098339317e-08,6.249200140822628e-13,7.370016097567428e-28,3.1968991149917446e-45,1.1337561842533208e-63,4.6821180174321655e-94,2.9285721697444266e-69,1.1584644450288487e-78,1.0172318540052354e-88,2.983144860300198e-100,1.721506399916869e-109,1.0028015876623855e-61,2.0673746333144375e-38,4.9610423448325e-108,5.045784445601816e-74
3.3522550193137165e-15,0.00264225016925734,0.0,0.0,0.007186887195346209,0.799999977953132,0.09999999574711799,0.09999999998098369,4.3339954295431596e-30,9.566803814687388e-41,7.006742396490995e-36,4.486708304622609e-73,2.5104858138288347e-82,1.3892534461051901e-08,1.154770633819414e-23,1.1795837873115193e-22,9.99932388795724e-38,4.2521842132983906e-09,1.9016253082954946e-11,9.685433661670082e-19,5.451907163067768e-28,1.22997158021936e-31,7.845917995446174e-50,2.453811091640759e-63,2.9945214912014964e-60,2.2215205466460778e-82,1.510060100891135e-08,6.978174734021166e-13,9.1937860026472e-28,5.550602531905969e-45,2.453811092143723e-63,1.74359157434007e-93,7.072065232071286e-69,3.1310858848927445e-78,2.4717419736859528e-88,8.989769650834212e-100,5.806574025972008e-109,1.9444884415894537e-61,3.213303482572162e-38,2.0208509072343375e-107,1.3571874423424094e-73
