Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53),CH3OX(48),CHOX(64),SX(57),CH2O2X(54)
5.257092821883288e-07,0.0007926750507772021,0.0,0.0,5.2400763390262794e-05,0.7988551315324313,0.09999961846619702,0.09999999998230039,1.3671839919452266e-11,3.581371810986334e-08,1.4129077711103479e-15,1.3884663236353556e-09,9.94882304123176e-12,0.0019173268818866965,1.107212900822727e-17,7.843292342194987e-19,1.0240255029831593e-16,1.527981509420672e-07,4.02603850847099e-12,5.871325279840942e-08,1.6623724932039192e-20,4.758667263507298e-24,1.3266593509147409e-07,8.290957960930675e-13,2.8130886854509134e-32,1.0225122288392941e-12,0.0001860041634307339,4.026195036461273e-12,1.4203540893237337e-10,1.4142548533684225e-13,2.586296722235843e-22,1.1409521097784147e-22
5.2763453015325e-07,0.0007926750507772021,0.0,0.0,5.240073674019721e-05,0.7988551314886166,0.09999961844424692,0.0999999999822475,1.3724727563004272e-11,3.593450987488095e-08,1.4174880242818116e-15,1.393762607194783e-09,9.975055367073311e-12,0.0019173271113057313,1.1072123372321177e-17,7.8432932731901555e-19,1.0279864557468011e-16,1.5279807315964963e-07,4.026036460897725e-12,5.871310290488759e-08,1.662372686375222e-20,4.758667449873722e-24,1.325615607164888e-07,8.284440064353199e-13,2.821153023344285e-32,1.0225523512263967e-12,0.00018600406479928492,4.026192987893117e-12,1.4250004108426982e-10,1.4193938588694805e-13,2.5931145398910836e-22,1.1446501933529511e-22
5.295597781181712e-07,0.0007926750507772021,0.0,0.0,5.2400711292337184e-05,0.7988551314432414,0.099999618422282,0.09999999998219461,1.3777615218965795e-11,3.605519645584394e-08,1.4220682763114475e-15,1.3990549681904122e-09,1.0001267007560961e-11,0.0019173273349620285,1.1072117990898155e-17,7.843294180787175e-19,1.031947429095688e-16,1.5279799888358367e-07,4.026034505692011e-12,5.871295664369617e-08,1.6623728746173646e-20,4.758667631559975e-24,1.3245730376662048e-07,8.277929292382186e-13,2.8292175948799327e-32,1.0225925469881569e-12,0.00018600397060440987,4.0261910316970736e-12,1.4296406684784242e-10,1.424532014445257e-13,2.599927033090626e-22,1.1483482985907057e-22
5.314850260830925e-07,0.0007926750507772021,0.0,0.0,5.24006869958445e-05,0.798855131396374,0.09999961840030258,0.09999999998214172,1.3830502887038805e-11,3.617577796894876e-08,1.4266485272252674e-15,1.4043434108573287e-09,1.0027457986938213e-11,0.0019173275530944482,1.1072112853267531e-17,7.843295067419291e-19,1.0359084222747923e-16,1.52797927965595e-07,4.026032638947858e-12,5.8712813864527534e-08,1.6623730581348003e-20,4.758667808760044e-24,1.32353164115509e-07,8.271425646305604e-13,2.837282337831569e-32,1.0226328169199401e-12,0.00018600388065851038,4.026189163966945e-12,1.434274869366527e-10,1.429669320231714e-13,2.60673420608451e-22,1.152046424649415e-22
5.334102740480137e-07,0.0007926750507772021,0.0,0.0,5.240066380202207e-05,0.7988551313480797,0.09999961837830895,0.09999999998208883,1.3883390566957843e-11,3.6296254530268206e-08,1.4312287770474179e-15,1.409627939432203e-09,1.0053628329382623e-11,0.0019173277659317973,1.1072107949045022e-17,7.843295931194541e-19,1.0398694345588436e-16,1.527978602636543e-07,4.026030856923776e-12,5.871267442340123e-08,1.6623732371233774e-20,4.758667981659749e-24,1.3224914163677668e-07,8.264929127016318e-13,2.845347370819271e-32,1.022673161778556e-12,0.00018600379478188897,4.026187380961052e-12,1.4389030206362675e-10,1.4348057763649736e-13,2.613536063185018e-22,1.1557445707184699e-22
5.353355220129349e-07,0.0007926750507772021,0.0,0.0,5.2400641664228716e-05,0.7988551312984212,0.09999961835630136,0.09999999998203594,1.3936278258450372e-11,3.641662625575148e-08,1.4358090258017913e-15,1.4149085581530374e-09,1.007977805900745e-11,0.0019173279736932277,1.1072103268330025e-17,7.84329677408828e-19,1.0438304652477922e-16,1.5279779564172827e-07,4.0260291560362494e-12,5.871253818241266e-08,1.6623734117706842e-20,4.7586681504370835e-24,1.3214523620403476e-07,8.258439735028124e-13,2.8534126478410844e-32,1.0227135822838633e-12,0.00018600371280243474,4.0261856790956836e-12,1.4435251294104996e-10,1.439941382981309e-13,2.620332608764578e-22,1.1594427360185641e-22
5.391860179427775e-07,0.0007926750507772021,0.0,0.0,5.2400600379947594e-05,0.7988551311952488,0.09999961831224546,0.09999999998193017,1.4042053675120274e-11,3.6657055662387596e-08,1.4449695201979222e-15,1.4254580829897729e-09,1.0132015775939576e-11,0.0019173283748189973,1.107209454026474e-17,7.843298404793447e-19,1.0517525791715208e-16,1.5279767512232125e-07,4.02602598408842e-12,5.871227477813987e-08,1.662373748752493e-20,4.758668476299243e-24,1.3193777597094675e-07,8.245482333215793e-13,2.8695437547087614e-32,1.0227946529387219e-12,0.0001860035598826848,4.026182505203364e-12,1.4527512479314416e-10,1.4502100482090173e-13,2.633909783137519e-22,1.1668391213424886e-22
5.4303651387262e-07,0.0007926750507772021,0.0,0.0,5.240056280783222e-05,0.7988551310873061,0.09999961826813689,0.09999999998182439,1.4147829134889748e-11,3.6897067113975246e-08,1.4541300105936626e-15,1.4359920192887415e-09,1.0184171329416022e-11,0.001917328758046708,1.1072086598038852e-17,7.8432999629001425e-19,1.0596747589397881e-16,1.5279756542982372e-07,4.0260230973527494e-12,5.8712022660649273e-08,1.6623740704283158e-20,4.7586687876258885e-24,1.317307824051416e-07,8.232553438017817e-13,2.885675783770074e-32,1.0228760339644436e-12,0.0001860034206624516,4.026179616537015e-12,1.4619532817817523e-10,1.4604753170077956e-13,2.647465765293704e-22,1.1742355749696893e-22
5.468870098024626e-07,0.0007926750507772021,0.0,0.0,5.240052864041566e-05,0.7988551309750065,0.09999961822397753,0.09999999998171862,1.4253604635814383e-11,3.713666153365088e-08,1.463290497152862e-15,1.4465104009769472e-09,1.0236244910190053e-11,0.0019173291248212243,1.1072079376577624e-17,7.843301454906056e-19,1.0675969998242095e-16,1.52797465667481e-07,4.026020472206021e-12,5.87117809207427e-08,1.6623743780348917e-20,4.758669085592174e-24,1.3152425449571775e-07,8.2196530415211e-13,2.901808705732566e-32,1.0229577299480805e-12,0.0001860032940071494,4.026176989472177e-12,1.4711312877076614e-10,1.4707371904725915e-13,2.6610005921327197e-22,1.1816320916708135e-22
5.507375057323052e-07,0.0007926750507772021,0.0,0.0,5.240049759562451e-05,0.7988551308587281,0.09999961817976906,0.09999999998161284,1.4359380176210506e-11,3.737583984256821e-08,1.4724509800220397e-15,1.4570132619803297e-09,1.0288236708131448e-11,0.001917329476468163,1.1072072816168616e-17,7.843302886134437e-19,1.0755192974513507e-16,1.5279737501260078e-07,4.026018086976044e-12,5.871154872426095e-08,1.6623746727068854e-20,4.758669371272457e-24,1.3131819123214448e-07,8.206781131191096e-13,2.917942520395108e-32,1.023039745026934e-12,0.00018600317887589678,4.026174602335514e-12,1.4802853223476416e-10,1.4809956697001506e-13,2.674514301294329e-22,1.189028666605257e-22
5.545880016621477e-07,0.0007926750507772021,0.0,0.0,5.24004694146944e-05,0.7988551307388179,0.09999961813551302,0.09999999998150706,1.4465155754549159e-11,3.761460295989781e-08,1.481611459335244e-15,1.4675006362175989e-09,1.0340146912266847e-11,0.0019173298142036806,1.1072066862030405e-17,7.843304261468452e-19,1.0834416477708451e-16,1.5279729271047362e-07,4.0260159217815e-12,5.871132530592382e-08,1.6623749554852666e-20,4.7586696456225786e-24,1.3111259160441422e-07,8.193937690269323e-13,2.9340772275313225e-32,1.0231220829273149e-12,0.00018600307431382545,4.026172435244661e-12,1.4894154422310024e-10,1.49125075578884e-13,2.688006931095701e-22,1.1964252952952058e-22
