Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357),SX(497),OCCO(227),SX(387),SX(190)
9.293274493912175e-07,0.002724645380668153,0.1557,0.0,0.0031290685262381317,0.6397674129661883,0.19966556370526423,2.2460261023134605e-10,1.7858263975651685e-07,8.385509407179377e-08,4.4452548191399606e-09,3.326331434855183e-06,6.889934554985638e-08,8.138001796508435e-05,8.305932202049128e-11,2.8074477923800434e-13,6.611325456787002e-11,0.002216711815576442,1.1371130023218958e-11,1.3800999239023016e-05,8.3612921304412e-25,9.790611733872997e-16,1.8063993990882257e-07,1.9310263482230747e-12,5.795789950667216e-27,5.14172044688301e-09,0.0025773802746031156,5.717208792168186e-15,7.787487706215905e-10,6.0226849021933965e-18,7.970469277065008e-08,1.028708719860313e-07,6.751787002220999e-20,5.671758782357078e-15,6.355102947455518e-13,2.1121656815986606e-16,7.085581559552925e-10,7.596975882154829e-16,5.866806265446806e-15,3.0725914356622195e-17,3.4143405860177384e-17,7.218350297090416e-11,2.999129795564573e-16,2.5860376482896757e-17,5.615545302125025e-17,5.495394437105311e-11,1.4383093168219607e-12,3.766378095765274e-17,7.12770347123362e-22,6.698083764128533e-15,4.607832694466509e-21,1.3713907227808642e-17
9.318053762461312e-07,0.002724645380668153,0.1557,0.0,0.0031290649229002232,0.6397673551203034,0.19966552878522922,2.2642795079816038e-10,1.799336930286152e-07,8.433736292101986e-08,4.48578365640371e-09,3.3515952257787182e-06,6.952891846924554e-08,8.137992482715111e-05,8.306479730833054e-11,2.8094852768009536e-13,6.630911372166101e-11,0.0022167090374603715,1.1385941726514525e-11,1.3810192592939628e-05,8.374960039859187e-25,9.809986160812193e-16,1.806579896527107e-07,1.9324620456182587e-12,5.834812717568276e-27,5.174941205138838e-09,0.002577377030141079,5.769328248386741e-15,7.844645458862015e-10,6.028278501185197e-18,8.06239694044233e-08,1.0333860877674248e-07,6.766879318282666e-20,5.747726746194871e-15,6.359862012576372e-13,2.1265359473944e-16,7.1439467216129e-10,7.601955398535298e-16,5.870648432028201e-15,3.0763207718295496e-17,3.445535413980964e-17,7.23651035749878e-11,3.017076623212016e-16,2.5961900493037712e-17,5.638817459954966e-17,5.5530984131428906e-11,1.453183545222338e-12,3.777612825359571e-17,7.201405703176598e-22,6.800631457458456e-15,4.645327279403339e-21,1.3814565618475383e-17
9.342833031010449e-07,0.002724645380668153,0.1557,0.0,0.0031290613897988102,0.639767297261402,0.19966549397189395,2.2825565862567904e-10,1.8128571646184188e-07,8.48191286351747e-08,4.526368275772956e-09,3.3768775419467096e-06,7.015935780980321e-08,8.137983343404988e-05,8.307019484343344e-11,2.811485082404816e-13,6.650449358858186e-11,0.0022167063072006683,1.1400594893156778e-11,1.3819210821306094e-05,8.388494599741409e-25,9.82922086288577e-16,1.8067574720242974e-07,1.933871195633103e-12,5.873860278224981e-27,5.208173959666838e-09,0.002577373844290408,5.821519460684838e-15,7.901842975575992e-10,6.033785337643672e-18,8.154731571830018e-08,1.0380329822499346e-07,6.781836484063753e-20,5.824202080563273e-15,6.364533670382874e-13,2.1409170152760778e-16,7.202356000754894e-10,7.606838529727435e-16,5.874416228169288e-15,3.080012400251095e-17,3.476773183973714e-17,7.254525655410306e-11,3.035049773689427e-16,2.606307458843903e-17,5.662023813374101e-17,5.611028025312177e-11,1.4681001465545561e-12,3.7887554296196796e-17,7.275317908729293e-22,6.904096147961485e-15,4.682842005180348e-21,1.391529401242169e-17
9.367612299559586e-07,0.002724645380668153,0.1557,0.0,0.00312905792562209,0.6397672393897101,0.19966545926322837,2.3008570854825837e-10,1.8263869211820328e-07,8.530038697981382e-08,4.567007667923727e-09,3.4021780397894714e-06,7.079064765962528e-08,8.13797437531528e-05,8.307551643841535e-11,2.8134479270984237e-13,6.669940320159632e-11,0.002216703623902649,1.1415092544060667e-11,1.3828057242246757e-05,8.401898264638826e-25,9.848318394313801e-16,1.8069321906398504e-07,1.935254303429189e-12,5.91293261122658e-27,5.241418494459775e-09,0.002577370715956561,5.873781131708466e-15,7.959079522072071e-10,6.03920693746573e-18,8.247470358341903e-08,1.0426494961321312e-07,6.796661152714382e-20,5.901184353800355e-15,6.369119583585519e-13,2.155308692601317e-16,7.26080810903973e-10,7.611627103281882e-16,5.878111064178899e-15,3.083667039934732e-17,3.508053107963826e-17,7.272398651888868e-11,3.0530502906633104e-16,2.6163904235442502e-17,5.68516548372168e-17,5.6691825012300997e-11,1.483058748074483e-12,3.7998073820964784e-17,7.349438241939505e-22,7.008479731797855e-15,4.720376360596901e-21,1.4016091116299144e-17
9.392391568108723e-07,0.002724645380668153,0.1557,0.0,0.0031290545290824446,0.6397671815054498,0.1996654246572402,2.319180758797515e-10,1.8399260240224113e-07,8.578113382405456e-08,4.6077008413617615e-09,3.42749638227731e-06,7.142277238708787e-08,8.137965575243653e-05,8.308076387693856e-11,2.8153745167096544e-13,6.68938516521228e-11,0.0022167009866881798,1.1429437643115026e-11,1.3836735112274305e-05,8.415173445891845e-25,9.867281270418825e-16,1.8071041157852844e-07,1.936611864648199e-12,5.9520296979009594e-27,5.274674597654804e-09,0.0025773676440651594,5.9261119870089085e-15,8.016354377996656e-10,6.0445447989368505e-18,8.340610496040007e-08,1.0472357249308693e-07,6.811355940368946e-20,5.9786731360289736e-15,6.373621383572548e-13,2.169710789927112e-16,7.31930178188335e-10,7.616322912782446e-16,5.8817343241471446e-15,3.0872853962889634e-17,3.5393744117925815e-17,7.290131769839948e-11,3.071079203732455e-16,2.6264394818606705e-17,5.70824357557853e-17,5.7275610805892525e-11,1.4980589829610362e-12,3.8107701373754286e-17,7.423764886175958e-22,7.11378409531876e-15,4.757929850838425e-21,1.411695566130041e-17
9.417170836657859e-07,0.002724645380668153,0.1557,0.0,0.0031290511989160155,0.6397671236088377,0.19966539015197415,2.337527364044583e-10,1.8534743005458632e-07,8.626136513855333e-08,4.648446822143735e-09,3.4528322387971762e-06,7.205571663643235e-08,8.137956940047112e-05,8.308593891790979e-11,2.817265546477106e-13,6.708784801677336e-11,0.0022166983946953793,1.1443633098233985e-11,1.3845247627382072e-05,8.428322512382428e-25,9.886111974737584e-16,1.8072733092720933e-07,1.937944365586329e-12,5.991151523515367e-27,5.30794206145339e-09,0.0025773646275616376,5.9785107746847515e-15,8.07366683666685e-10,6.049800393225825e-18,8.434149190172297e-08,1.0517917667641392e-07,6.825923433966432e-20,6.056667999314547e-15,6.378040670983353e-13,2.1841231209668689e-16,7.377835777668731e-10,7.620927718449108e-16,5.885287366411132e-15,3.0908681613737794e-17,3.5707363349560984e-17,7.307727394401108e-11,3.089137528469467e-16,2.6364551641412122e-17,5.73125917690892e-17,5.786163014976487e-11,1.5131004902392912e-12,3.8216451311086997e-17,7.498296053747611e-22,7.22001111535593e-15,4.7955019970819704e-21,1.4217886402698272e-17
9.441950105206996e-07,0.002724645380668153,0.1557,0.0,0.003129047933882279,0.6397670657000872,0.19966535574551117,2.3558966636824226e-10,1.8670315814614475e-07,8.67410769935218e-08,4.689244653598411e-09,3.4781852850316116e-06,7.268946532339786e-08,8.137948466640817e-05,8.309104323264007e-11,2.81912169403165e-13,6.728140084483557e-11,0.00221669584707833,1.1457681762391427e-11,1.3853597924119097e-05,8.441347790852792e-25,9.904812930547684e-16,1.8074398313585822e-07,1.9392522833669694e-12,6.0302980717880145e-27,5.341220682042787e-09,0.002577361665410888,6.030976265023742e-15,8.131016204813825e-10,6.054975164875026e-18,8.52808365540226e-08,1.0563177222617064e-07,6.840366163656751e-20,6.135168517744149e-15,6.382379016276269e-13,2.1985455025479762e-16,7.436408877362941e-10,7.625443247732525e-16,5.8887715240137315e-15,3.094416014149281e-17,3.6021381303893044e-17,7.325187873337627e-11,3.107226266462034e-16,2.646437992698525e-17,5.754213359206929e-17,5.844987567693078e-11,1.5281829147037676e-12,3.832433780068133e-17,7.57302998552382e-22,7.32716265950447e-15,4.83309233611935e-21,1.431888211939484e-17
9.466729373756133e-07,0.002724645380668153,0.1557,0.0,0.0031290447327636355,0.6397670077794075,0.19966532143596805,2.374288424698106e-10,1.880597700713138e-07,8.722026555678082e-08,4.730093396045879e-09,3.503555202839899e-06,7.332400363090255e-08,8.137940151997175e-05,8.30960784543058e-11,2.820943624847468e-13,6.747451862635765e-11,0.0022166933430067945,1.1471586434635542e-11,1.3861789080648384e-05,8.454251566834961e-25,9.923386520326012e-16,1.8076037407950833e-07,1.940536086109674e-12,6.069469328194741e-27,5.374510259519058e-09,0.0025773587565969184,6.083507250142145e-15,8.188401802330851e-10,6.06007053227995e-18,8.62241111603044e-08,1.0608136944777704e-07,6.854686620054016e-20,6.214174267473207e-15,6.386637960284044e-13,2.212977754569433e-16,7.495019884139348e-10,7.629871195897356e-16,5.8921881051544885e-15,3.097929620718689e-17,3.6335790642522544e-17,7.342515517442777e-11,3.125346405342334e-16,2.6563884818840605e-17,5.777107177645668e-17,5.904034013576531e-11,1.5433059068419476e-12,3.843137482202764e-17,7.647964950555953e-22,7.435240586399094e-15,4.870700419981806e-21,1.4419941613476913e-17
9.49150864230527e-07,0.002724645380668153,0.1557,0.0,0.003129041594365,0.6397669498470033,0.1996652872214965,2.3927024185215544e-10,1.8941724954161625e-07,8.769892709185196e-08,4.7709921265270066e-09,3.528941680141421e-06,7.39593170047733e-08,8.137931993144841e-05,8.310104620208268e-11,2.8227319962311063e-13,6.76672099782318e-11,0.0022166908816659303,1.1485349861085362e-11,1.3869824117788333e-05,8.46703608550683e-25,9.941835104478078e-16,1.8077650948676212e-07,1.941796233095289e-12,6.108665283420028e-27,5.407810597811566e-09,0.002577355900122518,6.1361025436373185e-15,8.245822962025833e-10,6.065087888157952e-18,8.717128806208145e-08,1.0652797888056109e-07,6.868887274280866e-20,6.293684826871115e-15,6.390819014756789e-13,2.227419699959166e-16,7.553667623004942e-10,7.634213226596871e-16,5.895538393633424e-15,3.101409634565531e-17,3.6650584157186735e-17,7.359712600942175e-11,3.1434989188461137e-16,2.666307138163647e-17,5.799941671229824e-17,5.963301638824084e-11,1.5584691227580532e-12,3.853757616698713e-17,7.723099245700088e-22,7.544246745983842e-15,4.908325815563486e-21,1.452106370977923e-17
9.516287910854407e-07,0.002724645380668153,0.1557,0.0,0.0031290385175134043,0.6397668919030761,0.19966525310028263,2.411138420941545e-10,1.9077558058033827e-07,8.817705795608543e-08,4.811939938533686e-09,3.5543444108011652e-06,7.45953911495248e-08,8.137923987167533e-05,8.310594802056903e-11,2.824487447935142e-13,6.785948303091942e-11,0.0022166884622560183,1.1498974735911497e-11,1.3877706000037485e-05,8.479703551848207e-25,9.960160982272827e-16,1.8079239494400884e-07,1.9430331749299274e-12,6.147885925783145e-27,5.44112150460895e-09,0.002577353095008916,6.188760980241282e-15,8.303279029378477e-10,6.070028600014154e-18,8.812233970143526e-08,1.0697161128941839e-07,6.882970538642397e-20,6.37369977658357e-15,6.394923662901099e-13,2.2418711646321986e-16,7.612350940432776e-10,7.638470972439982e-16,5.898823649288397e-15,3.104856696789612e-17,3.6965754767671773e-17,7.376781361901701e-11,3.1616847668760747e-16,2.6761944601945327e-17,5.822717862952144e-17,6.022789740817884e-11,1.5736722240971285e-12,3.8642955440616714e-17,7.798431195241026e-22,7.654182979775423e-15,4.945968104268633e-21,1.462224725545847e-17
9.541067179403544e-07,0.002724645380668153,0.1557,0.0,0.003129035501057604,0.6397668339478232,0.19966521907054657,2.4295962120232493e-10,1.921347475163044e-07,8.865465459882402e-08,4.852935941736855e-09,3.5797630945173493e-06,7.523221202418805e-08,8.137916131203172e-05,8.31107854087104e-11,2.826210606969701e-13,6.805134570471663e-11,0.0022166860839921885,1.1512463702298328e-11,1.3885437636582869e-05,8.49225613152895e-25,9.978366407340436e-16,1.8080803589949913e-07,1.944247353705445e-12,6.187131243801976e-27,5.474442791286527e-09,0.0025773503402954563,6.241481415471385e-15,8.360769362301946e-10,6.074894010597379e-18,8.907723862300119e-08,1.074122776566621e-07,6.896938779874481e-20,6.454218699537007e-15,6.39895335990772e-13,2.256331977448923e-16,7.671068703999492e-10,7.642646035546894e-16,5.902045108424698e-15,3.108271436337682e-17,3.7281295519749444e-17,7.393724002638565e-11,3.1799048955510156e-16,2.6860509389038622e-17,5.845436759951726e-17,6.082497627951926e-11,1.588914877969452e-12,3.8747526062031705e-17,7.873959150518414e-22,7.76505112112029e-15,4.98362688165917e-21,1.4723491119572643e-17
9.56584644795268e-07,0.002724645380668153,0.1557,0.0,0.00312903254386768,0.6397667759814377,0.19966518513054146,2.4480755760273214e-10,1.9349473497759001e-07,8.913171355960206e-08,4.89397926172769e-09,3.605197436711123e-06,7.586976583818844e-08,8.137908422442978e-05,8.31155598558971e-11,2.8279020949370397e-13,6.824280614376891e-11,0.0022166837461041525,1.152581935338849e-11,1.3893021882292127e-05,8.504695951925715e-25,9.99645362315451e-16,1.8082343766728192e-07,1.9454392031555815e-12,6.22640123300316e-27,5.5077742728350955e-09,0.0025773476350392783,6.294262725297874e-15,8.418293330908692e-10,6.079685438343663e-18,9.00359574758813e-08,1.0784998917406059e-07,6.910794358057263e-20,6.535241181107272e-15,6.402909533465034e-13,2.2708019701727846e-16,7.729819802027899e-10,7.646739988095938e-16,5.905203984237503e-15,3.111654470227374e-17,3.7597199583135214e-17,7.410542690134997e-11,3.198160237290301e-16,2.6958770575680824e-17,5.868099353674602e-17,6.142424619460753e-11,1.6041967568753224e-12,3.885130126522685e-17,7.949681489554458e-22,7.876852995445578e-15,5.0213017570930174e-21,1.4824794192667247e-17
9.590625716501818e-07,0.002724645380668153,0.1557,0.0,0.0031290296448346707,0.6397667180041102,0.1996651512785531,2.466576301330475e-10,1.9485552788647063e-07,8.960823146637925e-08,4.9350690397586286e-09,3.6306471484183106e-06,7.650803904727372e-08,8.137900858130309e-05,8.312027279142879e-11,2.829562516070732e-13,6.843387211326785e-11,0.0022166814478359444,1.1539044233212221e-11,1.3900461538689424e-05,8.517025102095552e-25,1.0014424812477063e-15,1.8083860543100974e-07,1.946609148811594e-12,6.2656958860370774e-27,5.541115767791143e-09,0.002577344978314993,6.347103805811413e-15,8.475850317280736e-10,6.0844041778187515e-18,9.099846901548523e-08,1.0828475723505822e-07,6.924539573943594e-20,6.6167668091900515e-15,6.406793584270682e-13,2.2852809774292448e-16,7.788603143234603e-10,7.650754372864163e-16,5.908301467228537e-15,3.1150064037710674e-17,3.791346024947444e-17,7.427239556454145e-11,3.2164517109000086e-16,2.705673291893439e-17,5.890706620037916e-17,6.202570045249928e-11,1.6195175386302389e-12,3.895429410014737e-17,8.02559661668333e-22,7.989590420503993e-15,5.0589923533955095e-21,1.4926155386372767e-17
9.615404985050955e-07,0.002724645380668153,0.1557,0.0,0.003129026802870192,0.6397666600160266,0.19966511751289948,2.485098180347531e-10,1.9621711145381058e-07,9.008420503380795e-08,4.976204432478312e-09,3.656111946183166e-06,7.714701834949217e-08,8.137893435559804e-05,8.312492559504416e-11,2.8311924605950925e-13,6.86245510116228e-11,0.0022166791884456567,1.155214083759952e-11,1.3907759354915547e-05,8.52924563357269e-25,1.0032282103312069e-15,1.8085354424761698e-07,1.9477576081547883e-12,6.305015193305173e-27,5.574467098168387e-09,0.002577342369214373,6.4000035728826516e-15,8.533439715244229e-10,6.089051500151999e-18,9.196474610530193e-08,1.0871659342717592e-07,6.938176671224889e-20,6.698795174136721e-15,6.410606886533174e-13,2.299768836664986e-16,7.847417656382626e-10,7.654690703756244e-16,5.9113387256151085e-15,3.1183278307951096e-17,3.8230070930353907e-17,7.443816699157762e-11,3.234780221631266e-16,2.715440110097606e-17,5.913259519594986e-17,6.262933245728339e-11,1.6348769062905103e-12,3.905651743380624e-17,8.101702962183279e-22,8.103265206612804e-15,5.096698306531645e-21,1.502757363300703e-17
9.640184253600091e-07,0.002724645380668153,0.1557,0.0,0.0031290240169060592,0.6397666020173697,0.19966508383192988,2.503641009454924e-10,1.975794711729035e-07,9.055963106153403e-08,5.017384611683831e-09,3.681591551954086e-06,7.778669068122047e-08,8.137886152076608e-05,8.312951963638739e-11,2.8327925165109623e-13,6.881485049235835e-11,0.002216676967205194,1.1565111615075133e-11,1.3914918028672267e-05,8.541359561619025e-25,1.0050027627898776e-15,1.8086825905087665e-07,1.9488849907639547e-12,6.344359154609684e-27,5.607828089390651e-09,0.0025773398068460436,6.45296096184387e-15,8.591060930147959e-10,6.0936286534554506e-18,9.293476171860274e-08,1.09145509524588e-07,6.951707903332532e-20,6.7813258689393355e-15,6.414350788456978e-13,2.3142653881059697e-16,7.906262289939024e-10,7.658550466324257e-16,5.9143169057318176e-15,3.121619333850872e-17,3.8547025155333015e-17,7.460276181725316e-11,3.253146661283121e-16,2.7251779729918424e-17,5.935758997701548e-17,6.323513571642309e-11,1.6502745480793191e-12,3.915798395127679e-17,8.177998981910688e-22,8.217879156887032e-15,5.13441926525488e-21,1.512904788518304e-17
9.664963522149228e-07,0.002724645380668153,0.1557,0.0,0.0031290212858939366,0.6397665440083183,0.19966505023402456,2.5222045889156176e-10,1.9894259281459154e-07,9.103450643252998e-08,5.058608764073418e-09,3.707085692981275e-06,7.842704321324233e-08,8.137879005075234e-05,8.31340562384675e-11,2.8343632549164937e-13,6.900477799180354e-11,0.0022166747834000133,1.1577958967738961e-11,1.3921940207151119e-05,8.553368865002905e-25,1.006766346096036e-15,1.8088275465484009e-07,1.949991698462989e-12,6.38372776700644e-27,5.641198570226039e-09,0.0025773372903351846,6.505974927171559e-15,8.648713378646007e-10,6.09813686324372e-18,9.390848894007807e-08,1.0957151748087174e-07,6.965135467433271e-20,6.8643584893289275e-15,6.418026612727569e-13,2.3287704747173293e-16,7.965136011737422e-10,7.662335118282796e-16,5.9172371324272244e-15,3.1248814844269884e-17,3.88643165700046e-17,7.476620033974109e-11,3.271551908311134e-16,2.7348873340639026e-17,5.958205984685537e-17,6.384310383911561e-11,1.6657101573132668e-12,3.9258706156961814e-17,8.254483156936169e-22,8.333434067466934e-15,5.1721548908024906e-21,1.523057711542859e-17
9.689742790698365e-07,0.002724645380668153,0.1557,0.0,0.003129018608804973,0.6397664859890491,0.19966501671759426,2.540788722805422e-10,2.0030646242227385e-07,9.15088281114604e-08,5.09987609098739e-09,3.732594101716294e-06,7.906806334687686e-08,8.137871991998682e-05,8.313853667503704e-11,2.835905230695977e-13,6.919434044840195e-11,0.002216672636328888,1.1590685252130446e-11,1.3928828487946864e-05,8.565275486627697e-25,1.0085191607233364e-15,1.8089703575716352e-07,1.951078125466073e-12,6.423121021535056e-27,5.674578372722396e-09,0.002577334818823225,6.559044442153845e-15,8.706396488484623e-10,6.102577332847533e-18,9.488590096740922e-08,1.0999462942192601e-07,6.97846148405064e-20,6.947892633623636e-15,6.421635656988922e-13,2.34328394216385e-16,8.024037808645492e-10,7.666046090012334e-16,5.920100509453203e-15,3.1281148431580964e-17,3.918193893408205e-17,7.492850252480101e-11,3.2899968278900997e-16,2.744568639561868e-17,5.980601396016966e-17,6.445323053467053e-11,1.6811834323294193e-12,3.935869637594307e-17,8.33115399318388e-22,8.449931727739927e-15,5.2099048565963366e-21,1.533216031581081e-17
