Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52)
9.999999999999999e-10,0.0027332747035799065,0.1557,0.0,0.006673631153828977,0.6423131121584952,0.20070337903378643,2.653375342253332e-25,1.5781165630677564e-23,2.893501881409288e-12,4.7951702493047956e-30,1.2810781495590656e-15,2.388772192778038e-22,0.00017377533026805868,1.302483559720905e-21,1.7338319393057624e-26,3.958531685924248e-24,0.0011966206115024438,1.4414479908072388e-26,3.463830098432365e-10,1.3606512997334645e-37,3.132055846987252e-33,2.4748181176769753e-13,3.432472590180304e-19,1.144366481240087e-44,5.157654812123259e-17,2.6990180028526e-21,3.281018796714797e-14,5.18256731961294e-12,2.10335892659879e-15,8.399295976824144e-34,4.8537340527199635e-18,8.887644612963193e-23,3.9326619066466015e-21,1.4061548309993632e-15
1.0002468888601548e-09,0.0027332747035799065,0.1557,0.0,0.006673406712666767,0.6423131151112617,0.20070314868694417,2.656602986781092e-25,1.579607030563247e-23,2.894662012680849e-12,4.801500241768226e-30,1.2819934761647964e-15,2.391537976470021e-22,0.00017376942458832188,1.3029267406678838e-21,1.734905195513442e-26,3.961290946649912e-24,0.0011968509581984376,1.4427260523590067e-26,3.465271436782807e-10,1.3618760903451304e-37,3.134432373854041e-33,2.4764525057887203e-13,3.434049031300846e-19,1.1458780497705408e-44,5.1613383338410673e-17,2.701421808488548e-21,3.281767320301881e-14,5.183390734059665e-12,2.103624888852962e-15,8.411248930797185e-34,4.857900728226094e-18,8.89177864023947e-23,3.9354855631764105e-21,1.406294202666154e-15
1.014097339993089e-09,0.0027332747035799065,0.1557,0.0,0.006660857566287994,0.6423132802145406,0.20069026932572334,2.8423215704445975e-25,1.6647352044786424e-23,2.959928583363813e-12,5.167163652903799e-30,1.3339682557795642e-15,2.550617818060025e-22,0.00017343920976522811,1.3276817089392468e-21,1.7956326079476094e-26,4.117580915673439e-24,0.0012097303111836119,1.5155053281369316e-26,3.5464223575796297e-10,1.4316783238763424e-37,3.2695087932721385e-33,2.5691394556552626e-13,3.5228664089116635e-19,1.2331931832464676e-44,5.370495910531508e-17,2.838329929894791e-21,3.3237192381293974e-14,5.22932352273811e-12,2.1184175441479764e-15,9.104326675359616e-34,5.095469162898383e-18,9.124803788494598e-23,4.0958458803707595e-21,1.4140183671757191e-15
1.0279477911260234e-09,0.0027332747035799065,0.1557,0.0,0.006648390563195535,0.6423134442481774,0.20067747424701435,3.0373556543438918e-25,1.7528686292957898e-23,3.0255495540663087e-12,5.554131587414765e-30,1.3871769326170312e-15,2.717567962630804e-22,0.0001731111341685343,1.3522280012989057e-21,1.8573706862404454e-26,4.276793077126326e-24,0.0012225253816001709,1.5904142599317237e-26,3.6281404786767315e-10,1.5036395161741943e-37,3.408048866376693e-33,2.663792410947411e-13,3.6125216326661997e-19,1.325590654963235e-44,5.584612939374672e-17,2.9792912890661556e-21,3.3655924862964366e-14,5.2747481197437e-12,2.1329618034238416e-15,9.843137639304404e-34,5.340611712389026e-18,9.360057314960595e-23,4.260062413312421e-21,1.4215591726442145e-15
1.0417982422589577e-09,0.0027332747035799065,0.1557,0.0,0.006636005161569742,0.642313607219146,0.2006647628950507,3.241977707115952e-25,1.8440550260891394e-23,3.091516542047794e-12,5.9632603298869454e-30,1.4416272046281217e-15,2.892644269148218e-22,0.00017278518385131585,1.3765671609788408e-21,1.9201145433481038e-26,4.438904732087097e-24,0.0012352367252156217,1.6674633659079483e-26,3.7104163780471043e-10,1.5777795393603236e-37,3.550077843021654e-33,2.7604189401844483e-13,3.702954784395932e-19,1.423274951674307e-44,5.803720075034573e-17,3.1243286041599808e-21,3.4073875799384174e-14,5.319670573819255e-12,2.1472617066786398e-15,1.0629946669144256e-33,5.593433905187965e-18,9.59746530356745e-23,4.4281606443672655e-21,1.428920261364785e-15
1.055648693391892e-09,0.0027332747035799065,0.1557,0.0,0.006623700823218574,0.6423137691343745,0.20065213471778506,3.4564616871406407e-25,1.9383416867616096e-23,3.1578213311383477e-12,6.395424067159364e-30,1.4973268629966832e-15,3.0761054096201865e-22,0.00017246134495835634,1.4007019471005424e-21,1.9838593001414232e-26,4.603892822256147e-24,0.001247864894078133,1.7466626566287608e-26,3.793240786526773e-10,1.6541179523899774e-37,3.695620757368541e-33,2.8590263503799216e-13,3.79424493821086e-19,1.5264572294186234e-44,6.027848343818681e-17,3.2734636677212583e-21,3.449105030791222e-14,5.364096858242614e-12,2.1613212274970192e-15,1.1467091865103125e-33,5.854040229138802e-18,9.837071944146634e-23,4.600165160612214e-21,1.4361052049624053e-15
1.0694991445248264e-09,0.0027332747035799065,0.1557,0.0,0.006611477013552375,0.6423139300007454,0.20063958916686397,3.6810829819688194e-25,2.0357754270456583e-23,3.224455868509298e-12,6.851516010626377e-30,1.5542830308566185e-15,3.2682158623977775e-22,0.0001721396037257812,1.4246339356387726e-21,2.0485992780933588e-26,4.771733493631836e-24,0.0012604104365421364,1.8280216562780117e-26,3.876604585384797e-10,1.7326741876656264e-37,3.844701586550116e-33,2.959621701700591e-13,3.8862318313458323e-19,1.63535034308605e-44,6.257026076517686e-17,3.4267173851582686e-21,3.4907453472140084e-14,5.408032871796717e-12,2.1751442741743266e-15,1.2356985544330637e-33,6.1225341249808625e-18,1.0078783372154088e-22,4.776099853957185e-21,1.4431175058769157e-15
1.0833495956577607e-09,0.0027332747035799065,0.1557,0.0,0.006599333201558893,0.6423140898250956,0.20062712569760222,3.916118349896251e-25,2.1364026083318357e-23,3.2914122615047047e-12,7.332448071113432e-30,1.612503936459488e-15,3.4692391030050565e-22,0.00017181994648062137,1.448368926343316e-21,2.1143308142194996e-26,4.9424024835276425e-24,0.0012728738972937342,1.9115494530763736e-26,3.9604988036748354e-10,1.8134670501573244e-37,3.997345235936817e-33,3.062211794557242e-13,3.9791976195488446e-19,1.7501698277872248e-44,6.491286052624983e-17,3.5841098672377144e-21,3.5323090342118574e-14,5.451484439726941e-12,2.1887346908204267e-15,1.3302115420706016e-33,6.399017985088e-18,1.0322753983664502e-22,4.955989558040129e-21,1.4499605986210696e-15
1.097200046790695e-09,0.0027332747035799065,0.1557,0.0,0.006587268859778552,0.6423142486142166,0.20061474376895766,4.161845868922011e-25,2.2402691266013076e-23,3.358682774534643e-12,7.839150238707008e-30,1.6719952975493715e-15,3.6794515253871403e-22,0.0001715023596403225,1.4719056252472537e-21,2.181045967316897e-26,5.1158751460112285e-24,0.0012852558173759294,1.997254755279599e-26,4.044914616183426e-10,1.896516234096715e-37,4.153574051155103e-33,3.1668032146049245e-13,4.0725601688781697e-19,1.871138050260407e-44,6.730650932952979e-17,3.7456605329899365e-21,3.5737965934582556e-14,5.494457314685925e-12,2.2020962584433628e-15,1.4305045614794049e-33,6.683593146477843e-18,1.0568581232998982e-22,5.139856885511539e-21,1.4566378511625863e-15
1.1110504979236294e-09,0.0027332747035799065,0.1557,0.0,0.006575283464279923,0.6423144063748554,0.20060244284350623,4.4185448926328175e-25,2.347420498906746e-23,3.426259826031154e-12,8.372569857357066e-30,1.7327677057443877e-15,3.8991135019214213e-22,0.00017118682971222399,1.4952585083749853e-21,2.2487462840556324e-26,5.2921273000911776e-24,0.0012975567342136708,2.0851459125552332e-26,4.129843340287155e-10,1.9818390205625175e-37,4.313413493670295e-33,3.2734022592418327e-13,4.167498170945913e-19,1.9984806647543214e-44,6.975163011595612e-17,3.9113881486964946e-21,3.615208523317421e-14,5.536957177666005e-12,2.2152326960135973e-15,1.536841756158391e-33,6.976359897971677e-18,1.0817039279396132e-22,5.327727796109785e-21,1.4631525662400014e-15
1.1387514001894982e-09,0.0027332747035799065,0.1557,0.0,0.006551547433897551,0.6423147188374502,0.2005780818704281,4.965980859297783e-25,2.5717569084832237e-23,3.5623039705770153e-12,9.523441550378674e-30,1.8581627135800067e-15,4.367982203569731e-22,0.00017056188706819593,1.5413667500872093e-21,2.3870474764524327e-26,5.652865663995602e-24,0.0013219176899138074,2.267516163971231e-26,4.301205497963638e-10,2.159387610170505e-37,4.643984330487299e-33,3.4926476433457925e-13,4.358203591774801e-19,2.273216107095293e-44,7.479655631334597e-17,4.2554437444287386e-21,3.6978074719170955e-14,5.620560238864688e-12,2.2408447529510453e-15,1.7687442617530988e-33,7.58686395338925e-18,1.131828643093666e-22,5.715541215961089e-21,1.4757072764012256e-15
1.1636822122287802e-09,0.0027332747035799065,0.1557,0.0,0.006530449818137651,0.642314996603149,0.20055642870734217,5.499022267623249e-25,2.785339907430856e-23,3.685719053267714e-12,1.0660469332185727e-29,1.975456679075764e-15,4.825150816749408e-22,0.000170006339791195,1.5822470818833756e-21,2.5148171012977455e-26,5.98677750340619e-24,0.001343570837192528,2.439198817299842e-26,4.4571013462554933e-10,2.3271464289224393e-37,4.954053742946061e-33,3.6968936395041445e-13,4.53267029809091e-19,2.5446295621918054e-44,7.951529294977961e-17,4.57954897825596e-21,3.771892805767711e-14,5.694240849786477e-12,2.263161734576986e-15,2.000938377010053e-33,8.16531710797536e-18,1.1777415544291936e-22,6.078461532081072e-21,1.4864824795597588e-15
1.1886130242680622e-09,0.0027332747035799065,0.1557,0.0,0.006509599998853166,0.6423152711394655,0.20053502979933754,6.072008873194566e-25,3.010252120499156e-23,3.810016142377381e-12,1.1899616397341174e-29,2.0970092316447327e-15,5.3173514794905e-22,0.00016945725112244383,1.6226093886651912e-21,2.645699853178749e-26,6.329302591687817e-24,0.0013649697292365064,2.6180779655527883e-26,4.614530298304861e-10,2.5025595697469596e-37,5.276181356063446e-33,3.9077327116031644e-13,4.709722824048702e-19,2.8404107145372007e-44,8.440508924452943e-17,4.917451072918027e-21,3.8457407020405e-14,5.766474073447047e-12,2.2848044055000597e-15,2.2571855277035603e-33,8.771822213550479e-18,1.2244095297068393e-22,6.454711180735451e-21,1.496779576625464e-15
1.2135438363073442e-09,0.0027332747035799065,0.1557,0.0,0.006488995044886639,0.6423155424841585,0.20051388213974455,6.686611164934354e-25,3.246743840199141e-23,3.93515621165405e-12,1.3247066198125133e-29,2.2228684799079416e-15,5.846259570528404e-22,0.00016891454554969913,1.662503844827064e-21,2.779677346592821e-26,6.680304033613261e-24,0.001386117372719684,2.804197759428264e-26,4.773446592756947e-10,2.6857349735466886e-37,5.610518108422642e-33,4.1251939461800907e-13,4.888818985430845e-19,3.162048650768091e-44,8.946786011388604e-17,5.269251383627955e-21,3.919353950424578e-14,5.837290568768427e-12,2.3057923452410297e-15,2.5393172565641837e-33,9.406926029126963e-18,1.2717336237714957e-22,6.844454119389674e-21,1.506615633387663e-15
1.2384746483466262e-09,0.0027332747035799065,0.1557,0.0,0.00646863206022671,0.6423158106745362,0.20049298275793814,7.344511530094864e-25,3.495060355292176e-23,4.061101628748141e-12,1.470919095292732e-29,2.35305102821889e-15,6.41372565707715e-22,0.00016837814845907994,1.7018888890165294e-21,2.916694671431098e-26,7.039638253899865e-24,0.0014070167382719749,2.99759907577977e-26,4.933805796896274e-10,2.87679085796593e-37,5.95713011104715e-33,4.3493047116888474e-13,5.070648151303688e-19,3.5110655586614804e-44,9.470425082245418e-17,5.635045302152762e-21,3.99273530759836e-14,5.906720312648768e-12,2.3261445607480996e-15,2.84925318983752e-33,1.0071164185966412e-17,1.3195260838717996e-22,7.247765431150717e-21,1.51600712643588e-15
1.2634054603859082e-09,0.0027332747035799065,0.1557,0.0,0.006448508183575474,0.642316075747465,0.20047232871889395,8.047403250835346e-25,3.7554420642490007e-23,4.187816107053476e-12,1.6292535653342486e-29,2.487577674648629e-15,7.021615290687209e-22,0.00016784798612416244,1.7407501657644135e-21,3.056713116143002e-26,7.407157221796357e-24,0.001427670760922175,3.198315068818635e-26,5.095564764307705e-10,3.0758369512605874e-37,6.316088960940871e-33,4.580090381589393e-13,5.254527331706358e-19,3.8889956750793396e-44,1.0011507527528491e-16,6.014914018142734e-21,4.0658874976260684e-14,5.974792615659448e-12,2.3458795036507405e-15,3.189002333697675e-33,1.0765061233270208e-17,1.3678369637490728e-22,7.664709370058723e-21,1.524969963854473e-15
1.2883362724251902e-09,0.0027332747035799065,0.1557,0.0,0.006428620587921614,0.6423163377393715,0.20045191712275098,8.796989231806766e-25,4.02812409014028e-23,4.315264659256001e-12,1.8003828202090763e-29,2.62649488171399e-15,7.671702314622137e-22,0.000167323985695128,1.77915817138822e-21,3.1997068769449755e-26,7.782707214562844e-24,0.00144808234053538,3.406376012713457e-26,5.25868159516423e-10,3.2829762777201046e-37,6.687545716481939e-33,4.817574196600503e-13,5.440922953884812e-19,4.2974633376101455e-44,1.057021810899127e-16,6.408933457790463e-21,4.138813212349252e-14,6.041536137352919e-12,2.3650150869350147e-15,3.560664495303372e-33,1.1489130689782591e-17,1.4170158915393502e-22,8.095399763660079e-21,1.5335195051298047e-15
1.3132670844644722e-09,0.0027332747035799065,0.1557,0.0,0.006408966480119279,0.6423165966862497,0.2004317451043794,9.594981144877058e-25,4.3133373980565237e-23,4.443413552566986e-12,1.9849973123034983e-29,2.769834022142343e-15,8.365873445757922e-22,0.00016680607518798933,1.817136110246251e-21,3.3456483687418296e-26,8.166140075935248e-24,0.0014682543422454542,3.621812424382361e-26,5.42311560405626e-10,3.498317452580596e-37,7.071592609274793e-33,5.061777775542675e-13,5.629036030197373e-19,4.738139101883665e-44,1.1146680761524617e-16,6.817180047834341e-21,4.211515111773321e-14,6.1069789010956416e-12,2.383568700938579e-15,3.966431623955306e-33,1.2243875240330783e-17,1.466743468770254e-22,8.539970515596796e-21,1.5416705801579983e-15
1.3381978965037542e-09,0.0027332747035799065,0.1557,0.0,0.006389543100472284,0.6423168526236662,0.20041180983295429,1.0443099871170677e-24,4.6113101270997885e-23,4.57223026548701e-12,2.18380674871847e-29,2.91764521767906e-15,9.105942896651307e-22,0.00016629418347392102,1.854761201656668e-21,3.4945579361616646e-26,8.557323853025409e-24,0.0014881895968810812,3.844657026526265e-26,5.588827281234465e-10,3.7219553376769675e-37,7.468375885067559e-33,5.312720841114229e-13,5.820150959936029e-19,5.212689010233668e-44,1.1741094932462487e-16,7.239734352108414e-21,4.2839958244493994e-14,6.171148308688129e-12,2.4015572290602107e-15,4.408589753210714e-33,1.302978701575638e-17,1.5170246926681868e-22,8.99858123136226e-21,1.5494375077910112e-15
1.3631287085430362e-09,0.0027332747035799065,0.1557,0.0,0.006370347722323606,0.6423171055867648,0.2003921085115345,1.134307614918996e-24,4.9222651208567444e-23,4.7016834460537755e-12,2.3975402621291237e-29,3.0699365839844912e-15,9.893974277606595e-22,0.00016578824026872965,1.8919778007613386e-21,3.64633477275909e-26,8.956116468956844e-24,0.0015078909013875224,4.0749439141263974e-26,5.75577826460985e-10,3.954023771805207e-37,7.877952129924476e-33,5.570421935461795e-13,6.012144662730279e-19,5.722902592380615e-44,1.23534907974457e-16,7.676679537640638e-21,4.356257947851532e-14,6.234071154661875e-12,2.4189970629845197e-15,4.889519985086706e-33,1.3847347353448126e-17,1.5677467657075828e-22,9.471272971652046e-21,1.5568341137180116e-15
1.3880595205823182e-09,0.0027332747035799065,0.1557,0.0,0.006351377651650089,0.6423173556102728,0.2003726383766469,1.2296650656290924e-24,5.2464241161889254e-23,4.831742871534765e-12,2.6269405507308396e-29,3.2267771866349482e-15,1.0731728245792661e-21,0.0001652881761224529,1.9289245709480893e-21,3.8010475763639517e-26,9.362402649115027e-24,0.001527361019241215,4.312704271352641e-26,5.923931295955775e-10,4.194609293261918e-37,8.30047467006085e-33,5.834897414750023e-13,6.208698335108914e-19,6.270502256677663e-44,1.2984144075364102e-16,8.128093457309883e-21,4.428304048749263e-14,6.295773640053107e-12,2.4359041171842668e-15,5.4116998751533336e-33,1.4697027303702218e-17,1.619538169497002e-22,9.9582016817397e-21,1.5638737474791037e-15
1.4129903326216002e-09,0.0027332747035799065,0.1557,0.0,0.006332630226662417,0.6423176027285046,0.20035339669787636,1.3305573673684368e-24,5.583998938319991e-23,4.962379409537948e-12,2.872777052276807e-29,3.388121781787434e-15,1.1621627686426475e-21,0.0001647939224090974,1.9653860145689926e-21,3.958518110511685e-26,9.776014132693622e-24,0.001546602680861713,4.557969091573547e-26,6.093250206682977e-10,4.443864382598924e-37,8.735957711119456e-33,6.106163361049784e-13,6.402620124636507e-19,6.857468832327772e-44,1.3632869901844158e-16,8.59405367376596e-21,4.5001366635755964e-14,6.356281386029915e-12,2.452293843258256e-15,5.9777050363449446e-33,1.5579286937931148e-17,1.6711596306271502e-22,1.0459355477523406e-20,1.5705692991233195e-15
1.4379211446608822e-09,0.0027332747035799065,0.1557,0.0,0.006314102817410242,0.6423178469753684,0.20033438077746027,1.4371604001860014e-24,5.93520820095056e-23,5.093564980481562e-12,3.1358219132517774e-29,3.5541518399182835e-15,1.2564855289298779e-21,0.00016430541131648294,2.0018592953069728e-21,4.1190318876158717e-26,1.0196882702995036e-23,0.0015656185840137575,4.810764112332089e-26,6.263699851551915e-10,4.701806050642853e-37,9.184600087438148e-33,6.38423207077264e-13,6.608451161656782e-19,7.48538764900952e-44,1.4300396829821453e-16,9.074628082664216e-21,4.571758298790388e-14,6.415619447236472e-12,2.468181243790489e-15,6.590209449974279e-33,1.6494577052277534e-17,1.7246594708783847e-22,1.0975096883083017e-20,1.57693321520944e-15
1.4628519567001642e-09,0.0027332747035799065,0.1557,0.0,0.006295792825392355,0.6423180883843699,0.2003155879498892,1.5496509549486373e-24,6.300245912645737e-23,5.225272521375645e-12,3.4168914253322833e-29,3.724575883030375e-15,1.3565314939647016e-21,0.00016382257583625148,2.0373603972095344e-21,4.2818853509512074e-26,1.0624754098104745e-23,0.001584411394212735,5.0711229682150424e-26,6.435246150203917e-10,4.9687712262802816e-37,9.646374108719271e-33,6.66911946733815e-13,6.795041305792082e-19,8.156753272583247e-44,1.4985547859165115e-16,9.569899238535487e-21,4.643171431239281e-14,6.473812324613218e-12,2.483580885579263e-15,7.251988266383774e-33,1.7443336227060107e-17,1.7757530701239424e-22,1.150495475493501e-20,1.5829775141185053e-15
1.4877827687394462e-09,0.0027332747035799065,0.1557,0.0,0.006277697683171621,0.6423183269886181,0.20029701558151158,1.6682061059051972e-24,6.679312543995184e-23,5.357475950789713e-12,3.716781470857605e-29,3.899542804480714e-15,1.462440955371209e-21,0.0001633453497539473,2.0723964989954903e-21,4.4476689229931514e-26,1.1059486480008021e-23,0.001602983745112634,5.33901127714232e-26,6.607855963898182e-10,5.24464750963145e-37,1.0120526519017551e-32,6.960835539881018e-13,7.008879377708163e-19,8.872608266941533e-44,1.5688920237095694e-16,1.0079823904982545e-20,4.7143785085084444e-14,6.530883978024079e-12,2.498506912595032e-15,7.965914811670467e-33,1.8425993805733413e-17,1.8288873583246368e-22,1.204895038791461e-20,1.588713800926159e-15
