Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51)
3.653377520405089e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007849684315634161,0.45153402051320984,2.1332958067624339e-13,0.4532796906021093,8.350818936535413e-16,1.1405689212983838e-19,2.0133943492586355e-16,2.5728051335652193e-18,1.1733447634361793e-28,1.721568579045354e-05,2.4157793780416466e-13,1.7649422397401903e-20,2.641670230821744e-19,2.827381504844238e-14,1.42330447226011e-10,8.010595972054271e-16,-1.4849367322222713e-21,3.286106650895021e-20,5.9428101003882935e-18,1.128784306152649e-19,2.668260720507239e-32,1.0364029345563271e-19,0.003620921596345878
3.663075943836957e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007833102848439944,0.451534038785713,2.1408809293005637e-13,0.4532788432563965,8.35373552782897e-16,1.1424382996647668e-19,2.0140864508914328e-16,2.5913048521252042e-18,1.1646979817435892e-28,1.717914078389129e-05,2.423456874062277e-13,2.3629028964687853e-21,2.6969393477839513e-19,2.8283061039514066e-14,1.4202937177153054e-10,8.013186505416967e-16,3.693945924230835e-21,3.2794453433398944e-20,6.073521643085009e-18,-2.3061636958157285e-20,2.663521841960764e-32,1.0438558198222808e-19,0.0036217689423590216
3.672774367268825e-08,0.0027332747035799065,0.0915567593028733,0.0,0.000781660608883539,0.4515340569650711,2.1484683543050236e-13,0.45327800023920806,8.356544010567458e-16,1.1443043177953349e-19,2.0147812773434963e-16,2.6043474165161986e-18,1.0218813875195417e-28,1.714278206788971e-05,2.4311361602356785e-13,4.4750650398800504e-21,2.6746626074744033e-19,2.829225576406839e-14,1.4172893586933583e-10,8.015765998828074e-16,9.545758013367525e-22,3.272816575979277e-20,6.0615229590431376e-18,-1.0641228618319441e-20,2.6588014372156675e-32,1.0491100048209544e-19,0.0036226119598471475
3.682472790700693e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007800193428422225,0.4515340750519525,2.156058068277112e-13,0.4532771615194562,8.359060117694205e-16,1.1461669926554572e-19,2.0154979433628836e-16,2.49272615007119e-18,2.4360418857559865e-28,1.7106608305231977e-05,2.438817227429111e-13,5.485377400551713e-20,2.4505107641893887e-19,2.830139965543879e-14,1.4142914253760415e-10,8.018334579461335e-16,-9.55540215527316e-21,3.266220118142449e-20,5.656778999874169e-18,5.241772669965565e-19,2.6541190102510985e-32,1.0041368892435798e-19,0.0036234506798980687
3.692171214132561e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007783864264615182,0.4515340930470195,2.1636500578330536e-13,0.4532763270663488,8.3620297229307e-16,1.148026338009656e-19,2.016213603154411e-16,2.4439068724909513e-18,4.300507605192776e-28,1.7070618171315993e-05,2.446500066572209e-13,1.3421919327125073e-20,2.67946277032893e-19,2.8310493147586404e-14,1.4112999307527046e-10,8.020892376182152e-16,1.6150180034959343e-21,3.2596563241339135e-20,6.2159057095860904e-18,2.9755426300947516e-20,2.649485063595996e-32,9.844668805321944e-20,0.003624285133303803
3.7018696375644294e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007767618000578144,0.4515341109509281,2.1712443097041742e-13,0.4532754968493863,8.365438600946092e-16,1.1498823636404876e-19,2.0168801155450484e-16,2.6710150221210945e-18,2.0239241021896635e-28,1.703481035399338e-05,2.4541846686575916e-13,-9.401545346886818e-20,3.117774312957009e-19,2.8319536676099825e-14,1.4083148773198123e-10,8.023439362243534e-16,1.7414319647741617e-20,3.2531246493473183e-20,7.204961414949173e-18,-1.1816610560405264e-18,2.6448269370929504e-32,1.0759685866458559e-19,0.0036251153505640742
3.7115680609962974e-08,0.0027332747035799065,0.0915567593028733,0.0,0.00077514540450663,0.45153412876432814,2.1788408107352503e-13,0.4532746708383577,8.367811883015548e-16,1.1517350872629039e-19,2.0175288268042055e-16,2.7690227037496033e-18,-1.7562521575238825e-28,1.6999183553834527e-05,2.461871024748213e-13,4.922082026399033e-21,2.516589925336494e-19,2.8328530657754703e-14,1.405336298516134e-10,8.025975383508497e-16,-1.4670506112419372e-21,3.246624106344717e-20,5.852172846651777e-18,8.30675907696821e-20,2.6401170716235397e-32,1.1154553133503516e-19,0.003625941361889789
3.7189097005372754e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007739272420724886,0.4515341421891529,2.1845927972891775e-13,0.4532740483324282,8.369579428423486e-16,1.153135403936742e-19,2.0180481274166844e-16,2.7165104442377623e-18,-1.4805832748132466e-28,1.6972333904492566e-05,2.467690704228754e-13,5.968831435659871e-20,2.28430357730117e-19,2.8335306337536203e-14,1.4030858689901512e-10,8.027887879518182e-16,-3.969462990758976e-21,3.241724474305577e-20,5.403731199139991e-18,5.966518269548904e-19,2.6366146423175197e-32,1.0942974417553984e-19,0.0036265638680436528
3.7262513400782534e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007727137374682059,0.45153415556275844,2.190346059602701e-13,0.45327342820663324,8.371906019017788e-16,1.1545338456852202e-19,2.0185788615004578e-16,2.700945889270301e-18,1.9323083065324938e-29,1.694558669334716e-05,2.4735113799099344e-13,-4.9014192048476246e-21,2.6801114453234383e-19,2.8342054039166977e-14,1.400839178494877e-10,8.029794305482934e-16,3.7275210747319654e-21,3.2368430596727744e-20,6.22925688640752e-18,-2.0218474288832852e-19,2.6331656518475003e-32,1.0880259299664158e-19,0.0036271839940627414
3.7335929796192314e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007715048656821347,0.45153416888541986,2.196100592094171e-13,0.45327281044819084,8.373974401435034e-16,1.1559304159185413e-19,2.019097703564822e-16,2.6624250257807123e-18,6.542216554615858e-29,1.6918941370463534e-05,2.4793330479844567e-13,-4.753347874133608e-21,2.680363075790588e-19,2.83487739453283e-14,1.3985962262355467e-10,8.0316947479436525e-16,-3.594515126475309e-21,3.2319792727333717e-20,6.047175524580472e-18,3.044776166767553e-20,2.629696342821348e-32,1.0725052420138443e-19,0.003627801752728884
3.7409346191602094e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007703006018782727,0.45153418215741015,2.201856389218062e-13,0.4532721950444101,8.375918322922705e-16,1.1573251212608346e-19,2.0196044912295953e-16,2.6758559563038347e-18,1.6310191889632053e-29,1.689239738994355e-05,2.4851557046671587e-13,2.7047750778580873e-20,2.4821926483995866e-19,2.8355466231728138e-14,1.3963570204100356e-10,8.033589244972872e-16,-7.70232803481964e-22,3.2271334848882093e-20,5.838632562063458e-18,2.3547685980448885e-19,2.626225884122629e-32,1.0779160451416517e-19,0.003628417156732939
3.7482762587011874e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007691009213965488,0.4515341953790002,2.2076134454645576e-13,0.45327158198269046,8.378155145024071e-16,1.1587179688563924e-19,2.020107270728884e-16,2.7565932612226856e-18,-4.8367823485535886e-29,1.6865954209798316e-05,2.4909793461937885e-13,-4.714981452063992e-21,2.6204406228274393e-19,2.836213107139855e-14,1.394121572317451e-10,8.035477736646233e-16,4.549108400947513e-21,3.222305492790853e-20,6.267086898191196e-18,-2.6652137908467935e-19,2.622774865914807e-32,1.1104447427114311e-19,0.003629030218675609
3.7548837342880676e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007680251074630111,0.45153420723556154,2.212795868110261e-13,0.4532710322192623,8.380020500395154e-16,1.159969948942961e-19,2.020564195373666e-16,2.738711024931524e-18,-7.448567057703325e-29,1.684224108711821e-05,2.496221462514501e-13,-8.115464278084747e-21,2.63541299887213e-19,2.8368106102386266e-14,1.392112891573516e-10,8.037172209444182e-16,-8.451966671766612e-21,3.217975051918323e-20,5.864833608326826e-18,1.6373179492035434e-19,2.6196714762630473e-32,1.1032394367137275e-19,0.003629579982303983
3.761491209874948e-08,0.0027332747035799065,0.0915567593028733,0.0,0.000766952968456149,0.45153421905171154,2.217979302241694e-13,0.453270484333709,8.381711139939026e-16,1.1612204345492653e-19,2.0210242770432405e-16,2.721702802060849e-18,-4.760157981277835e-29,1.6818608787079993e-05,2.501464370809735e-13,2.1584804549015446e-20,2.4890259755388874e-19,2.8374059165882426e-14,1.3901072691798955e-10,8.038861893538894e-16,-1.1317493729941551e-21,3.213659191487315e-20,5.803667611990225e-18,2.519754314649729e-19,2.616590761415138e-32,1.0963862890389168e-19,0.0036301278680573442
3.768098685461828e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007658844867602962,0.4515342308276439,2.2231637439134672e-13,0.45326993831702866,8.38363546194556e-16,1.1624694293472028e-19,2.021478271551157e-16,2.770512571855169e-18,-4.2675936371475987e-29,1.6795056922432684e-05,2.506708068375759e-13,4.394553947555294e-21,2.5728178576355545e-19,2.837999038756892e-14,1.3881047070085045e-10,8.040546837778422e-16,7.30652464277694e-21,3.209357535879684e-20,6.3227447005758894e-18,-3.0850855664796893e-19,2.6135227953052104e-32,1.1160513715923402e-19,0.0036306738849374346
3.774706161048708e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007648196448711135,0.4515342425635509,2.228349189202784e-13,0.4532693941602767,8.385529789403726e-16,1.1637169378421578e-19,2.0219315876419953e-16,2.7511684366829542e-18,-5.957010239588047e-29,1.6771585108416967e-05,2.5119525525229464e-13,-5.860650208034445e-21,2.612233733813243e-19,2.8385899890787975e-14,1.3861052126262582e-10,8.042227067312155e-16,-4.710596041095945e-21,3.205069584653673e-20,5.961799357564654e-18,8.191484943384656e-20,2.6104498578559176e-32,1.1082570827867838e-19,0.0036312180418888052
3.7813136366355884e-08,0.0027332747035799065,0.0915567593028733,0.0,0.000763758425393478,0.4515342542596238,2.233535634208857e-13,0.4532688518545654,8.386641442345344e-16,1.1649629671707586e-19,2.0223796710564247e-16,2.4820548551654356e-18,1.4205548293287267e-28,1.674819296280043e-05,2.517197820573693e-13,1.3171813891094928e-19,1.9509876978912538e-19,2.8391787793840072e-14,1.3841087895762195e-10,8.04390262373132e-16,-3.026155733435905e-21,3.200795841687919e-20,4.251411933843759e-18,2.081593422724188e-18,2.6073603259917876e-32,9.998301423078136e-20,0.003631760347799271
3.7879211122224686e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007627008110450171,0.4515342659160524,2.2387230750524446e-13,0.4532683113910631,8.388617713108521e-16,1.1662075206734227e-19,2.0228189143886825e-16,2.467025903906073e-18,4.595234480011433e-28,1.672488010564005e-05,2.522443869863257e-13,8.903263170747077e-20,2.2227937408726836e-19,2.8397654220044236e-14,1.3821154416348356e-10,8.045573635576035e-16,1.854250125822172e-20,3.196536552545181e-20,6.040043186412316e-18,3.1790249944344447e-19,2.604323653636901e-32,9.937745763670086e-20,0.0036323008115003545
3.7938678402506605e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007617520263223215,0.4515342763730984,2.2433926200647785e-13,0.4532678265417456,8.390711810050134e-16,1.167326357787493e-19,2.0232160143228375e-16,2.4326832182614147e-18,5.849921212442688e-28,1.670396601368257e-05,2.5271659799919294e-13,-3.348923134301823e-21,2.687379190778463e-19,2.840291574496808e-14,1.3803240656194018e-10,8.047073654741775e-16,1.0670927992451853e-21,3.1927143779594644e-20,6.412446010023039e-18,-1.0417981117308709e-20,2.60158567516019e-32,9.799374795349322e-20,0.00363278566099656
3.7992198954760335e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007609005946239141,0.451534285757228,2.2475958952608958e-13,0.4532673914418469,8.392164115403757e-16,1.1683322922776358e-19,2.0235790112580638e-16,2.450265399214713e-18,5.469205263773982e-28,1.6685197754494306e-05,2.531416416728371e-13,8.739313045182837e-21,2.5821576191993424e-19,2.8407636403128618e-14,1.3787139680480948e-10,8.048420426693297e-16,4.554594185855999e-22,3.189284240647252e-20,6.326322868700056e-18,6.493040420934335e-20,2.5991149363643156e-32,9.870210263075832e-20,0.003633220761055782
3.804036745178869e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007601363027360803,0.45153429418098817,2.251379395790956e-13,0.4532670008722149,8.393490498266267e-16,1.1692368113252508e-19,2.0239075931443336e-16,2.488080119726236e-18,5.0917459275531355e-28,1.666835023411558e-05,2.535242244064445e-13,1.3461647024864436e-20,2.5269661081066903e-19,2.8411873129135873e-14,1.3772666155070441e-10,8.049629864446181e-16,3.123816480944107e-21,3.1862049560186475e-20,6.467422852180443e-18,-1.0874489314304152e-19,2.596913923486577e-32,1.0022563415137845e-19,0.0036336113308321994
3.8088535948817044e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007593738956131138,0.4515343025840221,2.255163418549513e-13,0.45326661126569145,8.395039157483952e-16,1.170140553772331e-19,2.0242360535415574e-16,2.47774549964793e-18,5.01325916446268e-28,1.66515441662023e-05,2.539068481765702e-13,-3.0703439472397593e-20,2.7357716485923644e-19,2.8416098660332577e-14,1.3758209080936742e-10,8.050836814431457e-16,-1.0772698198793999e-20,3.183132678288743e-20,6.2720698544362e-18,1.0411867748601142e-19,2.594725847598476e-32,9.980921482036045e-20,0.0036340009374998
3.81367044458454e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007586133667391009,0.45153431096640145,2.2589479620696548e-13,0.45326622261894706,8.39620899707707e-16,1.1710435213533415e-19,2.024562062057543e-16,2.4465305194775633e-18,5.26802861487296e-28,1.6634779407523022e-05,2.5428951288199103e-13,-6.036345387279521e-22,2.5781561348395935e-19,2.8420313042313496e-14,1.3743768467165618e-10,8.052041325410627e-16,-4.769475156248158e-21,3.180067959971208e-20,6.059886534374503e-18,3.555273000806793e-19,2.592520701579036e-32,9.855152529843797e-20,0.0036343895843881898
3.818487294287375e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007578547096278441,0.4515343193281975,2.2627330248906016e-13,0.4532658349286674,8.397226879016662e-16,1.1719457153009278e-19,2.0248849967240062e-16,2.4924584063211558e-18,5.442450087249555e-28,1.6618055815479164e-05,2.5467221842169425e-13,5.990058787301631e-20,2.265871379210657e-19,2.8424516320918866e-14,1.3729344329414406e-10,8.053243413671123e-16,1.964187869577701e-20,3.1770108893249075e-20,6.636775453203031e-18,-2.623962564386058e-19,2.5903206670437935e-32,1.0040193969788895e-19,0.0036347772748117134
3.8233041439902106e-08,0.0027332747035799065,0.0915567593028733,0.0,0.000757097917823009,0.45153432766948115,2.2665186055576098e-13,0.45326544819155323,8.398946867085897e-16,1.1728471372005475e-19,2.025208811857764e-16,2.50061258421865e-18,5.4455148596852635e-28,1.6601373248157556e-05,2.550549646954992e-13,-2.144642241454492e-20,2.6674185024712614e-19,2.842870854134392e-14,1.3714936701304832e-10,8.054443083572464e-16,-6.3105304761438616e-21,3.1739602555967626e-20,6.6914089249170725e-18,-3.187772947781922e-19,2.5881504154007085e-32,1.0073044433512335e-19,0.003635164012069543
3.828120993693046e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007563429848981704,0.45153433599032305,2.2703047026219573e-13,0.45326506240432063,8.400443017543289e-16,1.173747788869243e-19,2.0255346487154298e-16,2.4160131898723248e-18,5.39858111946912e-28,1.6584731564310387e-05,2.5543775160352954e-13,-5.70525351745152e-20,2.832828509692822e-19,2.843288974854687e-14,1.3700545604714998e-10,8.055640320806852e-16,-2.650189876723186e-20,3.1709167373500913e-20,5.7076223815697446e-18,7.597485857560522e-19,2.585969590658842e-32,9.732188213576596e-20,0.003635549799445765
3.8329378433958815e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007555899044552873,0.4515343442907935,2.274091314640686e-13,0.45326467756370026,8.400988306151165e-16,1.1746476720805008e-19,2.025855233920507e-16,2.4875250998554873e-18,5.388662279248019e-28,1.6568130623302357e-05,2.558205790454934e-13,9.811488828455606e-20,2.0388085470930568e-19,2.843705998675342e-14,1.3686171027965857e-10,8.05683512771867e-16,3.7540113005457615e-20,3.167881861543653e-20,6.450125686357266e-18,-5.0421249374624224e-20,2.583770060567088e-32,1.0020308249485073e-19,0.0036359346402094653
3.837754693098717e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007548386701257678,0.4515343525709626,2.277878440176631e-13,0.45326429366643817,8.402591811623599e-16,1.1755467884754164e-19,2.0261745483418804e-16,2.4999852312839874e-18,5.39388997985174e-28,1.6551570285146056e-05,2.562034469220768e-13,3.656869980069685e-20,2.351159939818105e-19,2.8441219300152106e-14,1.3671813004185652e-10,8.05802752397165e-16,3.6099512759753694e-21,3.164852727479996e-20,6.554267225508352e-18,-1.6080546486453968e-19,2.581601970369231e-32,1.0070507443259602e-19,0.003636318537614818
3.842089857831269e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007541641324163359,0.4515343600058146,2.281287291033081e-13,0.4532639489627958,8.404159261502566e-16,1.1763553389563592e-19,2.0264631929518943e-16,2.4572511304549876e-18,5.390765068599418e-28,1.6536700581074306e-05,2.5654806250111076e-13,-4.358474984089027e-20,2.7534282220968245e-19,2.8444953378114576e-14,1.3658904958391396e-10,8.059098626953703e-16,-1.7865857924228474e-20,3.1621325539591314e-20,6.0540668843683186e-18,3.898929303447462e-19,2.5796607023871875e-32,9.898327944165675e-20,0.003636663241385869
3.846425022563821e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007534910803225163,0.45153436742432945,2.2846965556396106e-13,0.45326360501829827,8.404979248003027e-16,1.1771632708655796e-19,2.0267525631980646e-16,2.5065593386247553e-18,5.3878350133107785e-28,1.6521863551309714e-05,2.568927106803719e-13,2.852647125247011e-20,2.378462086649287e-19,2.844867867494911e-14,1.3646010352492662e-10,8.060167788048829e-16,1.8856299789675928e-20,3.159419157287387e-20,6.559872573587119e-18,-1.6116947891427871e-19,2.5777088552373965e-32,1.0096988983395742e-19,0.003637007186011981
3.850760187296373e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007528195092616357,0.4515343748265575,2.288106232960584e-13,0.45326326183060395,8.406167939826475e-16,1.1779705854069099e-19,2.0270425380888055e-16,2.5083422427809688e-18,5.38270010436839e-28,1.650705909511634e-05,2.572373913878936e-13,2.5016127454359678e-20,2.388961707200274e-19,2.845239522242911e-14,1.3633129198061518e-10,8.061235015648409e-16,-1.6232365934821226e-21,3.1567106970955763e-20,6.546568099040351e-18,-1.4368616955452986e-19,2.5757640632974767e-32,1.010416943439771e-19,0.003637350373834798
3.855095352028925e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007521494146697493,0.451534382212549,2.291516321964104e-13,0.4532629193973807,8.407578084032367e-16,1.1787772837928927e-19,2.0273305146141355e-16,2.4757067579710628e-18,5.382883587822485e-28,1.6492287112173843e-05,2.575821045520059e-13,-2.4523583368388056e-20,2.6362643951319035e-19,2.84561030521513e-14,1.3620261496273207e-10,8.062300313396846e-16,-1.225400936602059e-20,3.154007931687737e-20,6.160519114988296e-18,2.8234193781760826e-19,2.5738286109453135e-32,9.972677408242375e-20,0.0036376928071863847
3.8594305167614767e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007514807920016943,0.45153438958235387,2.2949268216220134e-13,0.4532625777163059,8.408539059210352e-16,1.1795833672272593e-19,2.0276166839399475e-16,2.515524252013354e-18,5.389566801490479e-28,1.647754750257895e-05,2.5792685010147027e-13,1.660667952353298e-20,2.4240042091824184e-19,2.845980219564101e-14,1.360740725918891e-10,8.063363687440092e-16,1.660102295147745e-20,3.151311599414406e-20,6.568263431879781e-18,-1.6080027043167763e-19,2.571891766544006e-32,1.0133100217624704e-19,0.003638034488389284
3.8637656814940286e-08,0.0027332747035799065,0.0915567593028733,0.0,0.000750813636730795,0.45153439693602176,2.298337730909879e-13,0.4532622367850667,8.409535451709561e-16,1.1803888368023e-19,2.027906217241539e-16,2.554430207434444e-18,5.3095398607392615e-28,1.6462840166827185e-05,2.582716279654211e-13,4.985669949655207e-20,2.253103112890213e-19,2.846349268426288e-14,1.3594566518718162e-10,8.064425142524201e-16,-2.2741244282295373e-20,3.1486202110007155e-20,6.9064440263978564e-18,-5.334358788335919e-19,2.5699560949986946e-32,1.0289850345434774e-19,0.0036383754197565578
3.8681008462265806e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007501479443489935,0.45153440427360225,2.301749048806976e-13,0.4532618966013593,8.410955461932337e-16,1.1811936937760438e-19,2.0281953328470666e-16,2.505815134688939e-18,5.199673399069773e-28,1.644816500583117e-05,2.5861643807287526e-13,-3.198196068237414e-21,2.519613490754953e-19,2.846717454928692e-14,1.358173927066435e-10,8.065484682292059e-16,-1.2594861881201722e-20,3.1459346621906834e-20,6.270174634977643e-18,1.5942138268067502e-19,2.56803309777825e-32,1.0093976040163334e-19,0.0036387156035918404
3.8724360109591325e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007494837103663305,0.45153441159514474,2.3051607742962663e-13,0.4532615571628896,8.412072808218688e-16,1.181997939417545e-19,2.028467017942717e-16,2.5146190002519344e-18,5.126925849022335e-28,1.6433521920906613e-05,2.589612803522751e-13,4.921364405837925e-21,2.475029553800377e-19,2.847084782178838e-14,1.3568925458594662e-10,8.066542310276497e-16,1.2687285908549114e-19,3.14325645408223e-20,6.285952312439589e-18,1.4049541086592013e-19,2.5661044994654345e-32,1.0129443984106772e-19,0.0036390550421893848
3.8767711756916845e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007488209303113871,0.4515344189006983,2.308572906364384e-13,0.4532612184673726,8.413114386318536e-16,1.1828015749289065e-19,2.0287380808019545e-16,2.550298790409318e-18,5.103366500671235e-28,1.641891081376632e-05,2.5930615473376904e-13,2.8162042395431623e-20,2.352994884197744e-19,2.847451253267909e-14,1.3556125160610147e-10,8.067598040466895e-16,6.740475866373553e-21,3.1405812357123634e-20,6.6286091726577095e-18,-2.3327286690109143e-19,2.5641578503522187e-32,1.027319578584735e-19,0.00363939373783411
3.8811063404242364e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007481595997309904,0.45153442619031187,2.3119854440015995e-13,0.4532608805125326,8.414428037342244e-16,1.1836046014659582e-19,2.029018478082811e-16,2.5181863063731377e-18,5.103667672594686e-28,1.640433158651915e-05,2.5965106114798785e-13,-4.018090131843238e-21,2.511093480565074e-19,2.847816871272114e-14,1.3543338425701733e-10,8.068651879877928e-16,-4.712741378084371e-20,3.137911902619413e-20,6.248255207725044e-18,1.8648872247883225e-19,2.562223740831697e-32,1.0143810935586952e-19,0.0036397316928016496
3.8854415051567884e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007474997141892556,0.4515344334640343,2.3153983862018183e-13,0.4532605432961034,8.415578719309861e-16,1.1844070202732802e-19,2.0292494184559163e-16,2.5034023957144758e-18,5.181707743107076e-28,1.638978414167661e-05,2.59995999522264e-13,-3.390423733046419e-21,2.502087794697919e-19,2.848181639251874e-14,1.35305650313573e-10,8.069703829121724e-16,3.7122803021718505e-19,3.135253544543533e-20,6.110069034550072e-18,3.4605136240613463e-19,2.5602755233261723e-32,1.008424343136879e-19,0.0036400689093583983
3.88977666988934e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007468412692690777,0.45153444072191407,2.318811731962554e-13,0.45326020681582774,8.416615253978515e-16,1.1852088324600091e-19,2.0294797982063925e-16,2.5450462575273736e-18,5.274059015900145e-28,1.6375268382139766e-05,2.6034096978825504e-13,1.9868514974487307e-20,2.378927199795647e-19,2.84854556025398e-14,1.3517805184033158e-10,8.070753900873107e-16,3.5882501184453184e-20,3.1325931439689074e-20,6.597058900810557e-18,-1.7826831772681566e-19,2.558287510475158e-32,1.0252024861786305e-19,0.0036404053897615566
3.894111834621892e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007461842605728375,0.4515344479639996,2.322225480284921e-13,0.4532598710694569,8.418039803866323e-16,1.1860100392370385e-19,2.0298607212988462e-16,2.5015383618748064e-18,5.41213879788763e-28,1.6360784211206426e-05,2.6068597188361277e-13,-3.5429077848327745e-20,2.651331604433513e-19,2.8489086373159393e-14,1.350505948901778e-10,8.071802119267082e-16,-9.590979095373626e-19,3.129929828471795e-20,6.186862122450083e-18,2.8317612997982474e-19,2.5564002891117296e-32,1.0076727837738327e-19,0.003640741136259183
3.898446999354444e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007455286837180633,0.4515344551903389,2.3256396301736107e-13,0.4532595360547526,8.419094934859804e-16,1.1868106417216341e-19,2.0302649313644606e-16,2.502700777648504e-18,5.543230327366725e-28,1.6346331532564984e-05,2.6103100573496544e-13,-1.6028414591001595e-20,2.5441938106868633e-19,2.849270873452562e-14,1.3492327445756113e-10,8.072848469170795e-16,4.667344423349388e-20,3.1272945206503925e-20,6.259064848614844e-18,2.157461815534161e-19,2.5547098781716273e-32,1.0081408477747295e-19,0.0036410761510902363
3.902348647613741e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007449398851644131,0.451534461680621,2.328712707592883e-13,0.4532592351652504,8.419945940375586e-16,1.1875306681565824e-19,2.0305589692636265e-16,2.5301533740631908e-18,5.567582628816508e-28,1.6333350968409857e-05,2.613415632893811e-13,2.026613011497241e-20,2.3563575510741204e-19,2.849596169462106e-14,1.348087993998088e-10,8.073788580108721e-16,9.393684487936494e-20,3.1249195648290825e-20,6.547791432270162e-18,-9.615959155459543e-20,2.553109550377576e-32,1.019201304710764e-19,0.003641377040706467
3.905860131047108e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007444109524447188,0.45153446751103193,2.331478754092542e-13,0.4532589648685313,8.420936203542812e-16,1.188178274902132e-19,2.0307572471214039e-16,2.526441688534854e-18,5.534977213006994e-28,1.632169014664262e-05,2.616210869865083e-13,6.6038753904671684e-21,2.4248588701556157e-19,2.8498883573660986e-14,1.347058633129776e-10,8.074633384629396e-16,-4.42488298295278e-21,3.122782216176962e-20,6.460322866361782e-18,8.225502923887475e-24,2.5515104636010893e-32,1.0177056214844612e-19,0.0036416473375283317
3.909371614480475e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007438829514234687,0.4515344733311967,2.3342450623018124e-13,0.45325869504790683,8.421883312171089e-16,1.1888254872660835e-19,2.0309531512072628e-16,2.5298557139694067e-18,5.515136015193969e-28,1.6310049816985787e-05,2.6190063139498823e-13,1.609266656960126e-21,2.448551130209607e-19,2.850179998852701e-14,1.3460301631461782e-10,8.075476971831079e-16,6.481253227426629e-21,3.120651121923913e-20,6.459340529672894e-18,2.274757740042123e-21,2.549919546436891e-32,1.019080915888435e-19,0.003641917158255087
3.912883097913842e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007433558798061539,0.4515344791411406,2.337011631698543e-13,0.45325842570220476,8.422769333935105e-16,1.1894723058774137e-19,2.0311829471681185e-16,2.5327264603999966e-18,5.5181387750189785e-28,1.6298429929021707e-05,2.621801964792142e-13,9.032535020302647e-21,2.4078671116369703e-19,2.8504710955063084e-14,1.345002598845879e-10,8.076319348501333e-16,-1.0215396127980116e-21,3.1185230215536044e-20,6.46808070619466e-18,-4.6206100865307594e-21,2.548404942323151e-32,1.0202373016992054e-19,0.0036421865040593294
3.916394581347209e-08,0.0027332747035799065,0.0915567593028733,0.0,0.0007428297353044044,0.4515344849408889,2.339778461762094e-13,0.45325815683025666,8.423699383589381e-16,1.190118731338506e-19,2.0314281571931682e-16,2.5337171336510494e-18,5.530757992320996e-28,1.6286830432472888e-05,2.624597822014372e-13,7.33526125300291e-21,2.4130796602086673e-19,2.850761648895473e-14,1.3439759333629976e-10,8.077160515376632e-16,-4.500831739804356e-22,3.116398501930879e-20,6.4629619328914875e-18,4.296165712356944e-21,2.546902330307414e-32,1.0206362072964044e-19,0.0036424553761098244
