Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CH3X(53),CH4(39),H(23),CH4X(405),CH2OX(174)
1.371100826857724e-21,0.0028149649241145727,0.0915567593028733,0.0,0.008284441771663804,0.45154262835609876,2.9745188739251263e-79,0.4569006123410254,5.58446915605371e-71,7.532806811982614e-81,1.5278950122297457e-44,1.8922457701622852e-109,1.0181973896338526e-148,2.2877469167472223e-15,8.570534955579745e-39,1.689458084099748e-51,4.9352918424298925e-60,8.570534955581402e-39,1.0327278633972788e-22,2.1025106398104806e-53,4.816064646058752e-40,1.8641524996936325e-38,1.414680269630164e-67,2.0519670687586824e-90,6.112104557342159e-80,9.899927580676982e-105,1.5482465509685128e-15,3.574604557419083e-26,9.985685937283897e-54,5.073024146059092e-68,1.6883163819377012e-59,1.8879389210193987e-94,1.2318504050097e-87,7.901574225345863e-104,1.2751770144323344e-124,2.3792331425567573e-45,1.516865290890828e-110,3.43661815903762e-83
2.7433928794555503e-21,0.0028149649241145727,0.0915567593028733,0.0,0.008284441771658416,0.4515426283560976,1.1905827315604637e-78,0.45690061234102386,1.7892109788847023e-69,2.4134739227568153e-79,3.0571174745135936e-44,4.854164141052921e-107,1.0458061616727868e-145,4.5774814502730446e-15,3.430447528099209e-38,1.3525937278986528e-50,7.905656490645355e-59,3.4304475281005365e-38,2.0663529708103924e-22,1.6832867590697452e-52,1.927680753578436e-39,7.461468107266584e-38,2.266122342268186e-66,1.3153919530020462e-88,4.89464078008436e-79,3.17274327254887e-103,3.0978382336032853e-15,7.152314766057834e-26,7.994619400903471e-53,8.123447667843812e-67,6.757665407215776e-59,1.210243553849204e-92,7.893848190575296e-86,1.0130572754883984e-101,6.542452402720629e-122,9.523133022820983e-45,3.891203364004791e-108,1.1010740348511223e-81
5.4879769846512026e-21,0.0028149649241145727,0.0915567593028733,0.0,0.008284441771647638,0.4515426283560953,4.76388173206612e-78,0.45690061234102075,5.728967003017383e-68,7.727880098001789e-78,6.115562399082016e-44,1.2439492206981573e-104,1.072532400955326e-142,9.15695051731275e-15,1.3726258477206367e-37,1.0824860596085092e-49,1.2656406806019172e-57,1.3726258477216993e-37,4.1336031856335657e-22,1.3471407217085873e-51,7.713232274118748e-39,2.9855591336292016e-37,3.6279036904648383e-65,8.425338309555402e-87,3.917696445958078e-78,1.0160995090081528e-101,6.197021598864737e-15,1.4307735183325986e-25,6.398123530564543e-52,1.3002804618733411e-65,2.703946389562066e-58,7.75184418165353e-91,5.055266504884317e-84,1.2977736691841681e-99,3.353206939142539e-119,3.810493653059249e-44,9.97176703863347e-106,3.525609028444347e-80
1.0977145195042508e-20,0.0028149649241145727,0.0915567593028733,0.0,0.008284441771626083,0.45154262835609077,1.9058628981770714e-77,0.45690061234101453,1.8338283330051655e-66,2.473683344943598e-76,1.2232452248231061e-43,3.1861516101132276e-102,1.0991061285661449e-139,1.8315888651344406e-14,5.49139719114122e-37,8.66153309474969e-49,2.0256137851264236e-56,5.491397191149722e-37,8.268103615267692e-22,1.0779168219132381e-50,3.0857938364314466e-38,1.1944180529811747e-36,5.806330996617466e-64,5.394399808574594e-85,3.1349508779866864e-77,3.2543287907505134e-100,1.2395388329355267e-14,2.8618576017824914e-25,5.1194681734738933e-51,2.0808714275798315e-64,1.0817546262358947e-57,4.963191065790172e-89,3.2363953502904453e-82,1.6618282439752586e-97,1.717730136364096e-116,1.5244455853478785e-43,2.554088314485922e-103,1.1285423030173983e-78
2.1955481615825118e-20,0.0028149649241145727,0.0915567593028733,0.0,0.008284441771582971,0.4515426283560816,7.62407204764145e-77,0.45690061234100215,5.869144996313871e-65,7.917000972194051e-75,2.4466231946726618e-43,8.158640027404465e-100,1.1259096285431665e-136,3.663376491921671e-14,2.19673764922932e-36,6.929884324923825e-48,3.241453057168569e-55,2.196737649236123e-36,1.6537104474487072e-21,8.624146441472042e-50,1.234416929711462e-37,4.778060988229187e-36,9.291472080789254e-63,3.453110448057056e-83,2.5082782274873938e-76,1.0456633689107875e-98,2.4792121790206823e-14,5.724025768667324e-25,4.0959590197384706e-50,3.329730925313899e-63,4.3273706708424813e-57,3.1770839227314775e-87,2.0716200182962243e-80,2.1275715361843123e-95,8.797042009989481e-114,6.098278624952288e-43,6.540143034152108e-101,3.611889227258936e-77
4.391215445739034e-20,0.0028149649241145727,0.0915567593028733,0.0,0.008284441771496748,0.4515426283560633,3.049752914614512e-76,0.45690061234097734,1.8782694675966142e-63,2.5336316054752625e-73,4.8933791346886215e-43,2.0888745179236237e-97,1.1531455485914985e-133,7.326951745419722e-14,8.78730815511541e-36,5.544170504346226e-47,5.1867016171507485e-54,8.787308155169833e-36,3.3075106192730344e-21,6.899633597982217e-49,4.937860137320925e-37,1.9113021129655387e-35,1.4867410819750916e-61,2.21020753123975e-81,2.006749596421342e-75,3.450986126470464e-97,4.958558871139194e-14,1.1448362102377178e-24,3.276915736196205e-49,5.3278338442701214e-62,1.7310187040882385e-56,2.033536538887573e-85,1.325940178244952e-78,2.7235610025859987e-93,4.504654073382882e-111,2.439410710203838e-42,1.6744871959278813e-98,1.1558917904419079e-75
8.782550014052078e-20,0.0028149649241145727,0.0915567593028733,0.0,0.008284441771324303,0.45154262835602665,1.2199259858888102e-75,0.45690061234092777,6.01069097964921e-62,8.107907981289377e-72,9.786891019793836e-43,5.3478287126401564e-95,1.1809234170899186e-130,1.465410225211019e-13,3.51499477489613e-35,4.4354414491726066e-46,8.299023641281268e-53,3.5149947749396704e-35,6.615110962843491e-21,5.519820149230427e-48,1.975177436202208e-36,7.645363567130204e-35,2.3788642261516184e-60,1.414595244286923e-79,1.605450479637931e-74,1.3720315934449858e-95,9.917252255169025e-14,2.2897034769557655e-24,2.6215835503836845e-48,8.52472975713612e-61,6.924215692956733e-56,1.3015250658798655e-83,8.486331523452144e-77,3.4863134223149614e-91,2.3065171440584885e-108,9.757841364608174e-42,4.286935766012972e-96,3.698984403798987e-74
1.7565219150678167e-19,0.0028149649241145727,0.0915567593028733,0.0,0.008284441770979412,0.4515426283559534,4.879753599752802e-75,0.45690061234082857,1.9234575519554344e-60,2.5945641356874798e-70,1.9573914871192404e-42,1.3690703600303676e-92,1.2093031468292056e-127,2.93084032642686e-13,1.4060122126055547e-34,3.5483948983729445e-45,1.3278677589101309e-51,1.4060122126403874e-34,1.3230311649671622e-20,4.415880131732518e-47,7.900735683438772e-36,3.058176191903656e-34,3.8062265265461803e-59,9.053520109301392e-78,1.2843807008568814e-73,1.1242929449026182e-93,1.9834639022399895e-13,4.5794380102961636e-24,2.0972737079713141e-47,1.3639673246142365e-59,2.7697144614999495e-55,8.329916487684086e-82,5.431331779618414e-75,4.4625367968240015e-89,1.1809595721710153e-105,3.903176250805501e-41,1.09747660948575e-93,1.1836902111819541e-72
3.5130557423930346e-19,0.0028149649241145727,0.0915567593028733,0.0,0.00828444177028963,0.45154262835580683,1.9519114213306513e-74,0.45690061234063023,6.155121497637459e-59,8.302580154930517e-69,3.914796387306512e-42,3.5047847306754613e-90,1.2383152422233668e-124,5.861700528369531e-13,5.624077455442138e-34,2.8387321667358625e-44,2.1246072483111264e-50,5.6240774557208e-34,2.6460713022076745e-20,3.5326796365043176e-46,3.160266802201578e-35,1.22327642317639e-33,6.089936551495705e-58,5.794174049402533e-76,1.0275127036754366e-72,2.1139512378711133e-91,3.9669412553546506e-13,9.158907076594177e-24,1.6778000865569112e-46,2.18233989708873e-58,1.1078914498322954e-54,5.331143606363423e-80,3.476050931949878e-73,5.711970560347466e-87,6.046452817433891e-103,1.5612784412301884e-40,2.8095119712962464e-91,3.7877964767885295e-71
7.02612339704347e-19,0.0028149649241145727,0.0915567593028733,0.0,0.008284441768910068,0.45154262835551373,7.807667252915577e-74,0.45690061234023355,1.9696474309878635e-57,2.6567712002954538e-67,7.829608266229077e-42,8.971850659649044e-88,1.2679667974233725e-121,1.172342093029883e-12,2.2496367028722915e-33,2.2709915163244572e-43,3.3993855536240703e-49,2.2496367030952225e-33,5.292151576188243e-20,2.826079405716089e-45,1.2640751006518536e-34,4.893115932579695e-33,9.743682887886907e-57,3.708100007783787e-74,8.22013591341924e-72,5.1669344023211744e-89,7.933895960257919e-13,1.831784520765907e-23,1.3421979162212486e-45,3.491685502007108e-57,4.4315780396805546e-54,3.41186327203466e-78,2.2246377379169454e-71,7.310986285655915e-85,3.095647048860678e-100,6.245129645813672e-40,7.192032532465495e-89,1.2120695471790813e-69
1.405225870634434e-18,0.0028149649241145727,0.0915567593028733,0.0,0.008284441766150941,0.45154262835492753,3.1230763497056646e-73,0.4569006123394402,6.30288148548884e-56,8.50125795666621e-66,1.565926528088934e-41,2.296562106268934e-85,1.2982356357134825e-118,2.3446861726333236e-12,8.998558250322549e-33,1.816794380157218e-42,5.439024495706909e-48,8.998558252106004e-33,1.0584312122147557e-19,2.2607505852418576e-44,5.0560281729624e-34,1.9572470986246897e-32,1.5589096578110497e-55,2.372942100873806e-72,6.576134494307585e-71,1.3147769498913686e-86,1.586780536476023e-12,3.6635721463664323e-23,1.0736861164395174e-44,5.586483486084486e-56,1.7726365777855586e-53,2.1834838904813263e-76,1.4237129527884362e-69,9.357112645118869e-83,1.5848119886324014e-97,2.4980550337408656e-39,1.840975202288973e-86,3.878432452215826e-68
2.810452932494608e-18,0.0028149649241145727,0.0915567593028733,0.0,0.008284441760632689,0.4515426283537552,1.2492488615690867e-72,0.4569006123378534,2.0169210834163628e-54,2.72013043213562e-64,3.1319111416745357e-41,5.877977599128119e-83,1.329049031096029e-115,4.6893743287105306e-12,3.59942558584079e-32,1.4534341372410332e-41,8.702433904513825e-47,3.5994255872675605e-32,2.1168633206058885e-19,1.808415768066643e-43,2.022189661998657e-33,7.82897926663997e-32,2.4939922630136066e-54,1.5183661616035348e-70,5.2609967698298604e-70,3.36262609582439e-84,3.173562415254796e-12,7.32714739511767e-23,8.588314586267704e-44,8.937669586675346e-55,7.090650295672334e-53,1.3972840569731017e-74,9.11102243387263e-68,1.1974615884321777e-80,8.112557275797647e-95,9.992226479664027e-39,4.7119203901586365e-84,1.240972255435165e-66
5.6209070562149564e-18,0.0028149649241145727,0.0915567593028733,0.0,0.008284441749596185,0.4515426283514105,4.99755790678509e-72,0.4569006123346798,6.454129592205287e-53,8.702660670794139e-63,6.264731729102239e-41,1.504132652412976e-80,1.36023548169898e-112,9.378750628346245e-12,1.4397706898338522e-31,1.1627438290960436e-40,1.3923853611562914e-45,1.4397706909752768e-31,4.233727534185236e-19,1.4464355731368762e-42,8.086978624941637e-33,3.1315814178965137e-31,3.9895388759209175e-53,9.713467404967063e-69,4.2093406402797824e-69,8.603919989608309e-82,6.347126164325587e-12,1.4654297882820897e-22,6.868765823811559e-43,1.429800111002881e-53,2.836579360490136e-52,8.940733178783155e-73,5.830095577807892e-66,1.5321104511595941e-78,4.151897087639037e-92,3.996891855899067e-38,1.2057484268055225e-81,3.970297056128699e-65
1.1241815303655654e-17,0.0028149649241145727,0.0915567593028733,0.0,0.008284441727523177,0.45154262834672115,2.0008182283868925e-71,0.4569006123283327,2.065308182802816e-51,2.7837252970207443e-61,1.2543994328425705e-40,3.8473531176677075e-78,3.6231151642173396e-109,1.8757503177542817e-11,5.759083657171018e-31,9.301889767419098e-40,2.22780167551494e-44,5.759083666302543e-31,8.4674559485322585e-19,1.1566728326290377e-41,3.2333667680593586e-32,1.2526237389359417e-30,6.38054242733518e-52,6.211399258413466e-67,3.3709425487823824e-68,2.200732295768495e-79,1.2694253628520147e-11,2.9308598819030344e-22,5.491994657809001e-42,2.2869520813176286e-52,1.13565060588689e-51,5.719651352879051e-71,3.730030065887241e-64,1.959461157615633e-76,2.123995898242254e-89,1.5987569912407409e-37,3.0841373263921376e-79,1.2699731541015962e-63
2.2483631798537047e-17,0.0028149649241145727,0.0915567593028733,0.0,0.008284441683377162,0.4515426283373424,8.060702737576352e-71,0.45690061231563844,6.608898209489973e-50,8.900718726865136e-60,2.532045136984339e-40,9.832727644117364e-76,3.703026859807874e-106,3.751500807563619e-11,2.3036336319078192e-30,7.441412361380741e-39,3.564433479883316e-43,2.303633639213243e-30,1.693491272597961e-18,9.245779153658986e-41,1.292208058579519e-31,5.010423136805662e-30,1.0200170831019994e-50,3.968624113776008e-65,2.718965736928196e-67,5.62443038352564e-77,2.5388508421121185e-11,5.861720053466122e-22,4.388773397736085e-41,3.656790692328176e-51,4.5751991530690086e-51,3.6574835545239387e-69,2.3856413360316215e-62,2.503917563144575e-74,1.0856704134172129e-86,6.395028431320275e-37,7.88220738658642e-77,4.0605760363768275e-62
4.496726478829983e-17,0.0028149649241145727,0.0915567593028733,0.0,0.008284441595085134,0.4515426283185849,3.408037038907959e-70,0.4569006122902499,2.1147906529454096e-48,2.843631339270851e-58,5.435992455221698e-40,2.5087624204984607e-73,3.7729924710914343e-103,7.503001707062104e-11,9.214534781487539e-30,5.952969943210849e-38,5.702934917354651e-42,9.214534839934162e-30,3.3869826075887563e-18,7.384485665896343e-40,5.159744853712903e-31,2.0041115629780012e-29,1.6292506715460127e-49,2.531410866438026e-63,2.3173266933047493e-66,1.4350399524325846e-74,5.077701746317096e-11,1.1723440333877094e-21,3.5033270433951153e-40,5.843389559771508e-50,1.9343782287765654e-50,2.3368388954199267e-67,1.524787913628538e-60,3.1943196445836767e-72,5.540108260115481e-84,2.5580114406755392e-36,2.0111189585308256e-74,1.2972527343151028e-60
8.99345307678254e-17,0.0028149649241145727,0.0915567593028733,0.0,0.008284441418501083,0.4515426282810699,1.9511212351969822e-69,0.4569006122394729,6.766966008067274e-47,9.070333183069484e-57,1.6821263952973537e-39,6.379658691770955e-71,3.8251962760936677e-100,1.5006003185576042e-10,3.685813895986947e-29,4.762119729668517e-37,9.124187255454634e-41,3.685813942749399e-29,6.773965195575652e-18,5.888260115991033e-39,2.056663596002311e-30,8.015984277368727e-29,2.5979583998348083e-48,1.609292024363039e-61,2.7634918929158733e-65,3.649235504104596e-72,1.0155403337466132e-10,2.344688064383823e-21,2.7904327168001627e-39,9.325438513389334e-49,1.1074428608646088e-49,1.490544255854402e-65,9.73269310747221e-59,4.061550390773022e-70,2.8177051564285576e-81,1.0232045698003494e-35,5.114279081208038e-72,4.137630381815235e-59
1.3490179674735097e-16,0.0028149649241145727,0.0915567593028733,0.0,0.008284441241917042,0.4515426282435549,5.871621490564545e-69,0.45690061218869593,3.170210607926552e-46,4.238059270566949e-56,4.095327060728533e-39,4.886759401087112e-70,2.3293537624461042e-99,2.2509004343603932e-10,7.832354442781619e-29,1.3616265132124604e-36,3.478508313773553e-40,7.832354576502652e-29,1.0160947701567862e-17,1.6805111443526778e-38,4.359827711949442e-30,1.703328797483777e-28,9.889458856371961e-48,9.16341383070067e-61,1.1050003610077065e-64,2.7952805543314235e-71,1.5233104711354274e-10,3.517032070293857e-21,7.95890449533398e-39,3.429633448740966e-48,3.3326914903647244e-49,8.496707592473384e-65,5.42440365397119e-58,2.7006392595895735e-69,2.4330503590696996e-80,2.1743096841701347e-35,3.917510360016364e-71,1.933242478513256e-58
1.7986906272687654e-16,0.0028149649241145727,0.0915567593028733,0.0,0.008284441065333006,0.4515426282060399,1.446620682129208e-68,0.45690061213791894,1.0074026424291755e-45,1.36545947119954e-55,8.977843537308746e-39,2.561529832116081e-69,2.2562275938176206e-98,3.001200518114274e-10,1.3361075059565828e-28,2.871984113117954e-36,9.358928424397893e-40,1.336107534164422e-28,1.3547930125565392e-17,3.538649895140356e-38,7.4207889649449e-30,2.905571945319247e-28,2.6564271143550786e-47,3.577738866796927e-60,3.435837701197076e-64,1.465223461178807e-70,2.0310805867981525e-10,4.6893760511178124e-21,1.6749536124446193e-38,8.704409988181284e-48,8.21091808440206e-49,3.320147784720049e-64,2.045409007987736e-57,1.1659159873057645e-68,1.3889393014058237e-79,3.7091164695896514e-35,2.0534800913872717e-70,6.228604353951708e-58
2.6980359468592766e-16,0.0028149649241145727,0.0915567593028733,0.0,0.008284440712164956,0.4515426281310099,5.802178915014321e-68,0.4569006120363649,5.291665752133529e-45,7.4946429553949e-55,3.1206542945742557e-38,4.331020847776031e-68,1.2504148528637385e-96,4.501800610404025e-10,2.766240811118311e-28,7.8439128343137e-36,3.7851546982010706e-39,2.766240888175753e-28,2.0321894781123988e-17,9.637802521469734e-38,1.5306816524981598e-29,6.0152492897574915e-28,1.0705803126600778e-46,2.982767435319176e-59,2.2669073132146046e-63,2.4773919366620854e-69,3.0466207671338087e-10,7.034063953890238e-21,4.5575746469153384e-38,3.062218998511582e-47,3.293276006119303e-48,2.7710913026216883e-63,1.4926542996382064e-56,1.0983748553852442e-67,2.6074633847038467e-78,7.679254315886212e-35,3.4720356127940065e-69,3.418621229118635e-57
3.597381266449788e-16,0.0028149649241145727,0.0915567593028733,0.0,0.00828444035899693,0.45154262805597994,1.6824407862840906e-67,0.45690061193481085,1.6827237235993632e-44,2.401094962671096e-54,8.038458413669322e-38,2.3232247122971807e-67,9.239918746881135e-96,6.002400584835502e-10,4.70465097543682e-28,1.6411409204218615e-35,1.0252520546963109e-38,4.704651136691533e-28,2.7095859135158976e-17,2.01149280135615e-37,2.5941089964261906e-29,1.0229767470398596e-27,2.8926506047280947e-46,1.168591217359688e-58,8.344182579268529e-63,1.3289102894246812e-68,4.0621608675749007e-10,9.378751764412215e-21,9.504117344625816e-38,7.684181031847005e-47,9.549415207705331e-48,1.0871107927479163e-62,5.505412047756907e-56,4.898525358499304e-67,1.5241279186960351e-77,1.3060399910397999e-34,1.862459845819384e-68,1.095212115764437e-56
4.4967265860402995e-16,0.0028149649241145727,0.0915567593028733,0.0,0.008284440005828935,0.45154262798094996,4.1543612471859685e-67,0.4569006118332568,4.368111252124609e-44,6.262232128008067e-54,1.7656310098861547e-37,9.716460416196104e-67,5.5687988225469866e-95,7.503000432988183e-10,7.1876434494343345e-28,2.987508387589807e-35,2.3030976465117307e-38,7.187643743038645e-28,3.3869823166133e-17,3.6525163146647867e-37,3.948928333180184e-29,1.5627841093041764e-27,6.481266508929671e-46,3.65808798542977e-58,2.530469770931797e-62,5.5579230688217265e-68,5.077700882414683e-10,1.1723439476094429e-20,1.7243202357778892e-37,1.6376825553306406e-46,2.3579859904123046e-47,3.4071732756894005e-62,1.6431655982054386e-55,1.7036224501252252e-66,7.056933302542611e-77,1.9953339403294683e-34,7.789449941129614e-68,2.8563196495629555e-56
6.295417225221322e-16,0.0028149649241145727,0.0915567593028733,0.0,0.008284439299493036,0.45154262783089,2.25003440987962e-66,0.45690061163014883,2.451516578115217e-43,3.4775603720776925e-53,6.719841230451768e-37,2.542881996276503e-65,3.40577598934532e-93,1.0504199742511314e-09,1.3821582555116556e-27,7.886995353915974e-35,8.929899337298709e-38,1.3821583330620881e-27,4.74177502386057e-17,9.57718583816284e-37,7.530697593600672e-29,3.0047626184330856e-27,2.492829901510107e-45,3.2761081885964623e-57,2.2177511453100677e-61,1.4545566904669538e-66,7.108780649913404e-10,1.641281459673109e-20,4.511016152562273e-37,6.0555552341244216e-46,1.2771033179912865e-46,3.072960829837694e-61,1.3748013162991235e-54,2.411000217462003e-65,3.1697509667111203e-75,3.836956139426167e-34,2.0386643461292668e-66,1.5859921037743904e-55
8.094107864402345e-16,0.0028149649241145727,0.0915567593028733,0.0,0.008284438593157261,0.45154262768083003,7.400079274989955e-66,0.45690061142704097,8.12290340846948e-43,1.143832192516059e-52,1.777836712962518e-36,1.5267697147597315e-64,2.7393401122272095e-92,1.3505398539118737e-09,2.2667358469709287e-27,1.6350015359243108e-34,2.3759061435384906e-37,2.2667360078079017e-27,6.09656759989574e-17,1.973240723184104e-36,1.2251076348279996e-28,4.927140031806113e-27,6.590449090443123e-45,1.3471098417874986e-56,9.128807974525194e-61,8.733292015093649e-66,9.139860069739979e-10,2.1102189315927208e-20,9.27531028459163e-37,1.5823735463755398e-45,4.200231108903082e-46,1.2690315687441752e-60,5.579837783687833e-54,1.215271404311109e-64,2.2467530110170596e-74,6.292597792636453e-34,1.2240575923033289e-65,5.216164581457552e-55
1.1691489142764391e-15,0.0028149649241145727,0.0915567593028733,0.0,0.00828443718048607,0.4515426273807102,5.023942553795631e-65,0.45690061102082513,5.48671371615258e-42,7.549967575366092e-52,7.934558275753064e-36,3.9458453309661687e-63,1.6406227906648124e-90,1.9507794593702767e-09,4.6993486337622494e-27,4.9115025411987895e-34,1.0646468745039961e-36,4.6993491173999145e-27,8.80615235838534e-17,5.8433977248776647e-36,2.496663077790431e-28,1.0211889466056914e-26,2.906604802767052e-44,1.3670366364328045e-55,9.488335939969091e-60,2.2570672699369875e-64,1.3202017866523717e-09,3.048093755016741e-20,2.7338438991150832e-36,7.079912275740795e-45,2.8515521959215446e-45,1.3061671094108658e-59,5.775519537890822e-53,1.9870031770981578e-63,9.756714169817063e-73,1.3045680029429898e-33,3.163795324155075e-64,3.442046469117737e-54
1.888625169948848e-15,0.0028149649241145727,0.0915567593028733,0.0,0.008284434355145136,0.45154262678047097,6.506244764358306e-64,0.45690061020839395,6.949643169179929e-41,9.10628678302555e-51,5.741547020948674e-35,2.5077476604023965e-61,2.910280767626923e-88,3.151258054775378e-09,1.2218382650394184e-26,2.1104639928177554e-33,7.722932824758476e-36,1.2218384732963693e-26,1.4225320301055402e-16,2.434147718704244e-35,6.265829663134073e-28,2.653490759092584e-26,2.0387930253778375e-43,2.7797874932775573e-54,2.0556186426838684e-58,1.4344594605274762e-62,2.132632928864906e-09,4.923842920207954e-20,1.1276007410016735e-35,5.234176137151607e-44,3.692893291700422e-44,2.7445107485991503e-58,1.274766015448846e-51,7.672457859996935e-62,1.198764722079748e-70,3.3918978970145766e-33,2.0111445500721317e-62,4.1485912713723696e-53
3.3275776812936664e-15,0.0028149649241145727,0.0915567593028733,0.0,0.008284428704469066,0.45154262557999353,1.280559994006333e-62,0.4569006085835332,1.3435899570867801e-39,1.6320548776641224e-49,5.867745070178132e-34,2.712551543324979e-59,9.512219564655014e-86,5.552212783040208e-09,3.78715868471655e-26,1.1870692329289425e-32,7.912700596903091e-35,3.787159860987413e-26,2.5063649889222507e-16,1.2863284647718903e-34,1.8110164858569222e-27,8.214309224400347e-26,1.9551958971890242e-42,8.603818066083809e-53,7.226459360776876e-57,1.5516095514377524e-60,3.757493544729269e-09,8.6753393239808e-20,5.847920147478029e-35,5.421147518259244e-43,7.268347887448415e-43,9.058830835607647e-57,4.534213998566652e-50,4.6890876894234375e-60,2.5743623662321027e-68,1.0513384167388809e-32,2.1763261301512253e-60,7.421152279615898e-52
4.766530192638485e-15,0.0028149649241145727,0.0915567593028733,0.0,0.008284423053800734,0.4515426243795178,6.313843281024528e-62,0.4569006069586747,6.684700434441276e-39,7.926900887478471e-49,2.2661714087538112e-33,2.31847722139202e-58,1.0978980954448095e-84,7.953164227237092e-09,7.767828814992953e-26,3.3787496548446123e-32,3.060140701700114e-34,7.767832173575226e-26,3.590197108117584e-16,3.5041916313045825e-34,3.50112885524025e-27,1.6830028410803277e-25,7.253545202879886e-42,5.0992353527564385e-52,4.516329922008978e-56,1.3261946708826591e-59,5.382351935849861e-09,1.2426833158944114e-19,1.572754119432379e-34,2.0639785515058037e-42,3.583679959853541e-42,5.506939126418883e-56,2.809403470173572e-49,3.3449519873018556e-59,2.529456645007145e-67,2.156396720840426e-32,1.8603942018297857e-59,3.600501568071978e-51
7.644435215328122e-15,0.0028149649241145727,0.0915567593028733,0.0,0.008284411752487269,0.4515426219785713,7.098835813510794e-61,0.45690060370896435,7.604592587993229e-38,8.19768875279366e-48,1.5324078185396814e-32,1.1977813273060816e-56,1.8398003916372153e-82,1.2755057258341066e-08,1.9975203756797168e-25,1.4010427735843527e-31,2.0763611931987932e-33,1.997521778624894e-25,5.757858827656451e-16,1.3126040671083542e-33,7.988852323021114e-27,4.317566616960351e-25,4.3906904306235687e-41,8.148308734082753e-51,8.96278184538171e-55,6.85144196333558e-58,8.632062043890318e-09,1.9929813122468459e-19,5.73592791358324e-34,1.3433472312691323e-41,4.0292226072958774e-41,9.726320659189446e-55,5.32867775585483e-48,9.134234285552633e-58,2.315818088507298e-65,5.545238144824242e-32,9.618704788933986e-58,3.7032946551925985e-50
1.0234549735748795e-14,0.0028149649241145727,0.0915567593028733,0.0,0.008284401581331612,0.45154261981772503,2.5978557095224373e-60,0.45690060078423267,2.8369260969030046e-37,2.939051554085547e-47,4.591021460916073e-32,7.576422967758444e-56,1.777375756573114e-81,1.707674974501767e-08,3.580231296172442e-25,3.2736487241201734e-31,6.232528977683983e-33,3.580234591169791e-25,7.708751503757129e-16,2.866489167199217e-33,1.3051973470495935e-26,7.723743715673637e-25,1.2288736376842185e-40,3.4764033959480487e-50,4.1918983660355403e-54,4.333797919817334e-57,1.155679353255632e-08,2.668248630435595e-19,1.2314609434245211e-33,3.922678155523608e-41,1.4745120593938822e-40,4.302787582325941e-54,2.434572905185343e-47,4.5205809229565376e-57,1.655213237679606e-64,9.938939396433312e-32,6.085760825486132e-57,1.323331203178631e-49
1.2824664256169467e-14,0.0028149649241145727,0.0915567593028733,0.0,0.008284391410201026,0.4515426176568842,7.335818661771908e-60,0.4569005978595082,8.046459709560824e-37,7.985976468232308e-47,1.0877158880873213e-31,3.114324387435286e-55,9.22914149979708e-81,2.1398431575781683e-08,5.621511959866298e-25,6.329696601057496e-31,1.479093994529782e-32,5.621518363548416e-25,9.659641459514417e-16,5.194944877264233e-33,1.8782508510908335e-26,1.2104381466273011e-24,2.7309886837218988e-40,1.0593970577126769e-49,1.4015743398486432e-53,1.7814280708671595e-56,1.4481517813132505e-08,3.3435151163365486e-19,2.198247649017703e-33,8.956141516662364e-41,4.163716869596388e-40,1.3727488504307254e-53,7.944923420592996e-47,1.6282223705949916e-56,7.703846973904448e-64,1.560565748798633e-31,2.502175744512859e-56,3.5807963111798414e-49
1.541477877659014e-14,0.0028149649241145727,0.0915567593028733,0.0,0.008284381239095515,0.4515426154960486,1.7163285070468307e-59,0.45690059493479096,1.9004734664286052e-36,1.811403170543281e-46,2.204109385975108e-31,1.0457438334679477e-54,4.159941327207738e-80,2.572010274512794e-08,8.121361279789556e-25,1.0846120710045553e-30,3.00176867599961e-32,8.121372307367086e-25,1.1610528694936376e-15,8.376513795993336e-33,2.4986855498962177e-26,1.7454104200681216e-24,5.198720081988873e-40,2.6820738412642055e-49,3.8751571380916044e-53,5.981770643919552e-56,1.740623488564446e-08,4.018780769951689e-19,3.497390828743496e-33,1.75411347110456e-40,9.741642777147795e-40,3.6086778905052234e-53,2.1316050773862237e-46,4.662219325551568e-56,2.8940844143770485e-63,2.2545389180456744e-31,8.404340418919201e-56,8.085156904041256e-49
1.8004893297010815e-14,0.0028149649241145727,0.0915567593028733,0.0,0.008284371068015087,0.4515426133352184,3.540071803111322e-59,0.45690059201008093,3.955011050075662e-36,3.6247190585612486e-46,4.0134376737914785e-31,3.000509598600113e-54,1.5503578754103877e-79,3.0041763247318446e-08,1.1079778129379754e-24,1.7109993983332292e-30,5.47347183253207e-32,1.1079795610616675e-24,1.3561413210030815e-15,1.246991861723928e-32,3.152027785347675e-26,2.3767339362418965e-24,8.911590168916577e-40,5.881933431038166e-49,9.281422439616458e-53,1.716324749687926e-55,2.0330944750118753e-08,4.694045591283069e-19,5.1444599108728006e-33,3.0839181276342717e-40,2.009291730510734e-39,8.20978797719771e-53,4.9542686447774796e-46,1.1417411279622402e-55,9.147346827535209e-63,3.0758131114594995e-31,2.4120864795733605e-55,1.6095855459625636e-48
