Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236)
1.841330290136182e-21,0.0005485282325552088,0.0915567593028733,0.0,0.0016143185884068417,0.45154262835609826,2.2790597120299132e-54,0.4569006123410269,4.137832846955389e-68,4.444820505071581e-81,4.0407184192445705e-44,7.007696009666853e-106,3.5994936198005024e-128,3.0527725566756613e-15,5.839566553680177e-42,2.427210023356289e-49,1.778269065794767e-60,5.839566796397265e-42,1.2713932451312146e-22,1.6342492779046304e-54,3.2004610593566216e-41,3.1895511649458563e-35,6.561086799947131e-66,8.155847491133856e-88,1.07265913778906e-78,1.3759842220017873e-100,8.470528029643103e-17,1.2430800496881167e-60,6.327559838077967e-92,3.673400497378719e-101,5.438805504623499e-121,4.7866938453696857e-107,1.1822981111353757e-78,2.7849410139159855e-98,1.4053805549146429e-136,1.1103127117954818e-110,3.899471157211391e-158,1.8799696975215114e-83,2.330681526988366e-84,4.0974590738674194e-120,1.560778620918311e-135,2.1435343855071534e-151,5.144357619083817e-95,4.3153343023605493e-159,4.342731179066877e-167,8.044657172108369e-198
3.68426034594581e-21,0.0005485282325552088,0.0915567593028733,0.0,0.0016143185884037014,0.45154262835609665,1.8246336062917032e-53,0.4569006123410269,1.3257412307729036e-66,1.424109989162009e-79,8.084947454765758e-44,1.7976789788674637e-103,4.613841795065531e-126,6.108197391838225e-15,2.3373484564303296e-41,1.943243866393274e-48,2.848541723578672e-59,2.337348650751583e-41,2.543891089081812e-22,1.3084047139572093e-53,1.2810182947785885e-40,1.276651686993302e-34,1.050995414656613e-64,5.228220095821376e-86,8.589971920202076e-78,4.409747907749859e-99,1.694841533644004e-16,7.199024050779549e-60,4.056216068773158e-90,4.709649942424014e-99,2.790445930459889e-118,1.2279269692185146e-104,9.467973935367118e-78,8.925150721179374e-97,7.214899055300571e-134,3.5564211702482373e-109,8.01108357291833e-155,6.023382688571413e-82,3.733431266049092e-83,1.0510867194503124e-117,2.0006107507747156e-133,2.2008877786082397e-148,1.648658472438626e-93,8.861606272644408e-156,1.7835744059517355e-163,1.3244238016475332e-193
7.370120457565066e-21,0.0005485282325552088,0.0915567593028733,0.0,0.001614318588397421,0.45154262835609343,1.4602615417498517e-52,0.4569006123410269,4.244989414857283e-65,4.56004059063905e-78,1.6173405537741694e-43,4.606809761669766e-101,5.909887645716062e-124,1.2219047062115763e-14,9.352438363026702e-41,1.5551856847616255e-47,4.560317627084545e-58,9.352439918187316e-41,5.088886776972516e-22,1.0471399912153068e-52,5.125740236712969e-40,5.108269663740908e-34,1.6825701568884348e-63,3.3487750367543425e-84,6.8754577719042755e-77,1.4121943616153683e-97,3.39041899499672e-16,6.4398556870639284e-59,2.598084676952274e-88,6.033280689577505e-97,1.4301887183590633e-115,3.146738670362708e-102,7.57821735044236e-77,2.8581841109022733e-95,3.698989044028562e-131,1.1386048916942967e-107,1.6432310527876368e-151,1.92870530667968e-80,5.976970496648684e-82,2.6935200349879844e-115,2.562589983380145e-131,2.256738471750252e-145,5.2796521893661444e-92,1.8172976113005985e-152,7.315347739412665e-160,2.175184177299428e-189
1.4741840680803578e-20,0.0005485282325552088,0.0915567593028733,0.0,0.0016143185883848602,0.451542628356087,1.1684312795211179e-51,0.4569006123410269,1.3588155632136835e-63,1.4597128872986968e-76,3.2350321894675625e-43,1.179950941614851e-98,7.567398871240042e-122,2.4440746402480468e-14,3.7415843393854486e-40,1.2443848351541089e-46,7.298630100200829e-57,3.741585583750221e-40,1.017887815271197e-21,8.379008084744405e-52,2.0506286258436185e-39,2.0436404959909938e-33,2.692893322741234e-62,2.1440832490119747e-82,5.5017570979415756e-76,4.521217474789069e-96,6.781573917675471e-16,8.272667730584823e-58,1.6634478476737296e-86,7.725749030224436e-95,7.326352638955718e-113,8.059801602260193e-100,6.064113581485844e-76,9.149607316901754e-94,1.895152024812542e-128,3.6444512891997137e-106,3.367960049633728e-148,6.173975687764845e-79,9.565972370543891e-81,6.89891263736985e-113,3.2813044675023846e-129,2.312450725089796e-142,1.6901197135352746e-90,3.724323790583834e-149,2.9983782431730445e-156,3.5681245793251563e-185
2.94852811272806e-20,0.0005485282325552088,0.0915567593028733,0.0,0.0016143185883597385,0.4515426283560741,9.348340691924931e-51,0.4569006123410269,4.3488802477225805e-62,4.672121548112617e-75,6.470415766461466e-43,3.0214475585731474e-96,9.688408278325352e-120,4.888414508244842e-14,1.496755543240345e-39,9.956023934762219e-46,1.1679507576821986e-55,1.496756538826686e-39,2.0358860904023054e-21,6.704318493633535e-51,8.203172190032042e-39,8.175227292032831e-33,4.309250502296801e-61,1.3724886354096992e-80,4.4019598252581827e-75,1.4483590129150543e-94,1.3563883762926244e-15,1.2424556553697222e-56,1.0648213198162716e-84,9.890959133543827e-93,3.7520561375826487e-110,2.0638373324218984e-97,4.851931923915422e-75,2.9284233882888263e-92,9.706415888944744e-126,1.1664171979052608e-104,6.900259570606958e-145,1.976114598704556e-77,1.530802760627479e-79,1.7665670925104035e-110,4.200997009574448e-127,2.3687400208020453e-139,5.409390179719071e-89,7.62996197869689e-146,1.2285459139642036e-152,5.849531694047592e-181
5.897216202023465e-20,0.0005485282325552088,0.0915567593028733,0.0,0.0016143185883094953,0.4515426283560483,7.479032237139915e-50,0.4569006123410269,1.3917489613456782e-60,1.495399172521687e-73,1.294118781044854e-42,7.735870516170696e-94,1.2404511091544242e-117,9.777094243933846e-14,5.987265796423667e-39,7.965197274497082e-45,1.8688576954636108e-54,5.987273761492508e-39,4.071882640597392e-21,5.364470332223689e-50,3.281394479561936e-38,3.270223982925666e-32,6.895285716599354e-60,8.784780042019434e-79,3.5217872595219335e-74,4.668461776681366e-93,2.7128503453000873e-15,1.9555281437800156e-55,6.81553172107485e-83,1.2661667213789817e-90,1.9212932662950858e-107,5.284082637370309e-95,3.881961385923803e-74,9.371909771454745e-91,4.9704994705107855e-123,3.73344292191949e-103,1.4134433953755628e-141,6.324935875763561e-76,2.4496191282559473e-78,4.5229673953242456e-108,5.378731783867827e-125,2.425986958735345e-136,1.7311649312538152e-87,1.5628719614924559e-142,5.032947863813518e-149,9.586717371577762e-177
1.1794592380614272e-19,0.0005485282325552088,0.0915567593028733,0.0,0.0016143185882090088,0.4515426283559967,5.983375238680873e-49,0.4569006123410269,4.453768341562424e-59,4.786774233793344e-72,2.5882810140689484e-42,1.9804935397329752e-91,1.5890118783935058e-115,1.9554453714093514e-13,2.3949550439819146e-38,6.372309082440628e-44,2.99028316367086e-53,2.3949614161882374e-38,8.143875740719048e-21,4.2928956249506286e-49,1.3125781622182958e-37,1.3081162066752905e-31,1.1032806447749012e-58,5.622495687033397e-77,2.8175226643343026e-73,1.5791920166391634e-91,5.425774283144246e-15,3.1159405792703716e-54,4.3621412451646525e-81,1.6207622731937522e-88,9.837573881132389e-105,1.3528007979461021e-92,3.1067536798389674e-73,2.9993751196300742e-89,2.5450894808442485e-120,1.1956188400327535e-101,2.894992452833407e-138,2.024621787144184e-74,3.920531406209974e-77,1.1579432856923863e-105,6.890167133630415e-123,2.48439839029891e-133,5.5399942816669794e-86,3.2010027820194137e-139,2.0616507119495713e-145,1.570908684171943e-172
2.3589344737795887e-19,0.0005485282325552088,0.0915567593028733,0.0,0.0016143185880080357,0.4515426283558935,4.786768886069171e-48,0.4569006123410269,1.42523334024373e-57,1.5326372918309243e-70,5.17673066956504e-42,5.0701395480896634e-89,2.0399658295870011e-113,3.910917264953949e-13,9.5799176264405e-38,5.097907784903977e-43,4.784547056214544e-52,9.57996860469609e-38,1.6287861939888287e-20,3.436305270966351e-48,5.250315384401123e-37,5.2325180526548635e-31,1.7652646100038077e-57,3.5984262605526926e-75,2.2541193051382882e-72,7.235136510778495e-90,1.0851622158149497e-14,4.980388256117053e-53,2.791815299540886e-79,2.0745929987192002e-86,5.036914280938268e-102,3.4632222000372136e-90,2.4923903330047175e-72,9.604090051252823e-88,1.3031202714018231e-117,3.837356424565174e-100,5.929144110001476e-135,6.482526131216537e-73,6.2793420594554e-76,2.964377890471272e-103,8.84594967805791e-121,2.5440880684623584e-130,1.772891673008551e-84,6.555814857288604e-136,8.444729014027162e-142,2.5739178961911602e-168
4.717884945215913e-19,0.0005485282325552088,0.0915567593028733,0.0,0.0016143185876060897,0.4515426283556871,3.829456850702276e-47,0.4569006123410269,4.560790667573848e-56,4.909862821283822e-69,1.0355633026282904e-41,1.297931877887026e-86,2.641906049364999e-111,7.821861050093799e-13,3.831986539821925e-37,4.0783504564756927e-42,7.6553674839477e-51,3.832027322668403e-37,3.2575834333930476e-20,2.7521773692812773e-47,2.1000962972845818e-36,2.0930178650759583e-30,2.824396267747043e-56,2.3029423855627557e-73,1.8037959885459691e-71,7.900112602537582e-88,2.170331790542774e-14,7.96661073500987e-52,1.7867513277260944e-77,2.6554215262126027e-84,2.578853172387751e-99,8.865686896107249e-88,2.0383892455573182e-71,3.0884462788695976e-86,6.671908913753548e-115,1.242475778295477e-98,1.2142816755891903e-131,2.0767397641257868e-71,1.008785808075494e-74,7.588666075760584e-101,1.1460105414127513e-118,2.6051134495107098e-127,5.6748606199077214e-83,1.3426123081521786e-132,3.458913182757396e-138,4.2170920090358855e-164
9.435785888088558e-19,0.0005485282325552088,0.0915567593028733,0.0,0.0016143185868021975,0.4515426283552743,3.0636049991636527e-46,0.4569006123410269,1.4594600661296134e-54,1.5746044890569958e-67,2.0745486587718274e-41,3.322503139703654e-84,3.5392897367605524e-109,1.5643748612576122e-12,1.5327985130317152e-36,3.262690089930348e-41,1.2248716122828888e-49,1.5328311394057034e-36,6.51517791048297e-20,2.2067353904541478e-46,8.400082262538941e-36,8.372092738586375e-30,4.518885721869978e-55,1.4737905722167307e-71,1.4462618731556992e-70,1.6824335384099044e-85,4.340670938905517e-14,1.2745802057102964e-50,1.143485716832103e-75,3.398727202425763e-82,1.3202927050576564e-96,2.269478033669822e-85,1.9152601986671065e-70,1.0270237346387835e-84,3.415841445595464e-112,4.161844874728004e-97,2.486729138260527e-128,6.660392325136364e-70,1.640239918509084e-73,1.942579843667594e-98,1.53930185763253e-116,2.6674851547735625e-124,1.8200436872361065e-81,2.7495073199305553e-129,1.4166870298741792e-134,6.908843046584416e-160
1.887158777383385e-18,0.0005485282325552088,0.0915567593028733,0.0,0.0016143185851944131,0.4515426283544487,2.4509363217100518e-45,0.4569006123410269,4.670283597150931e-53,5.060767835774555e-66,4.203797620777433e-41,8.504468679753396e-82,5.339803254420214e-107,3.128752370635123e-12,6.131201840302353e-36,2.6101560151247e-40,1.9598222373134754e-48,6.131462851681519e-36,1.303036685778875e-19,1.773370096332405e-45,3.3597777732799264e-35,3.3488413432614826e-29,7.229693376024043e-54,9.430985488062251e-70,1.1777864158852148e-69,4.19770455543476e-83,8.681349231259377e-14,2.039299682791448e-49,7.317789371248426e-74,4.3497856012534444e-80,6.758996294158739e-94,5.809088003157392e-83,3.353270042428169e-69,4.2779464304316235e-83,1.7487032033122136e-109,1.5698232993239724e-95,5.092237837024433e-125,2.1407981885829703e-68,2.7927194036200963e-72,4.9723376095218835e-96,2.3627786384333414e-114,2.731152563996508e-121,5.9293905980529945e-80,5.6302360442623855e-126,5.801972200028797e-131,1.131768487501245e-155
3.774319154532443e-18,0.0005485282325552088,0.0915567593028733,0.0,0.0016143185819788445,0.4515426283527975,1.9608284102125805e-44,0.4569006123410269,1.494492637732296e-51,1.63354137773675e-64,9.28274827781705e-41,2.1765476424234404e-79,1.1001758985744453e-104,6.257507376914324e-12,2.4524822889255154e-35,2.088126474610662e-39,3.135793404298202e-47,2.452691098183821e-35,2.606074472490407e-19,1.4314638451187466e-44,1.3437044850756348e-34,1.3395373806029686e-28,1.1565794272089219e-52,6.034171582780426e-68,1.0754490862355036e-68,1.0708387774657154e-80,1.7362705798480616e-13,3.262870024508744e-48,4.682698484243209e-72,5.566201188843603e-78,3.4596613648181794e-91,1.4867204657499617e-80,1.4337385018038525e-67,3.907303432692495e-81,8.951164634210319e-107,8.070018268227464e-94,1.0426418724618139e-121,6.911153664799328e-67,5.5565076113718455e-71,1.2725695485734897e-93,5.255526822994471e-112,2.795957056674396e-118,2.1673244861756244e-78,1.1527541309529118e-122,2.37583205648309e-127,1.8536855533882018e-151
7.548639908830561e-18,0.0005485282325552088,0.0915567593028733,0.0,0.0016143185755477072,0.45154262834949516,1.5687879475346232e-43,0.4569006123410269,4.7823798629608e-50,5.317536010179055e-63,3.2567899013188935e-40,5.568893674606603e-77,4.129760040209141e-102,1.2515017339569382e-11,9.80993222265882e-35,1.670501981069766e-38,5.017509934632523e-46,9.811602697346207e-35,5.212150034914971e-19,1.1655983885460008e-43,5.3731605363324615e-34,5.358151158868681e-28,1.8499753223373434e-51,3.8597382299291624e-66,1.7132301026155747e-67,2.73872485932227e-78,3.472541886297714e-13,5.220590169322364e-47,2.996041275115181e-70,7.120820340372685e-76,1.770374398280701e-88,3.8039150767763367e-78,8.606043497396696e-66,7.74862979017063e-79,7.126126077021794e-104,7.528394035946613e-92,3.323325229906217e-118,2.250347707155467e-65,1.5994975429418095e-69,3.2559831407603085e-91,2.2871167402718485e-109,4.450051777223831e-115,1.3847460222143822e-76,3.6687372712464026e-119,1.5121254621511469e-123,4.421088195618936e-146
1.5097281417426795e-17,0.0005485282325552088,0.0915567593028733,0.0,0.0016143185626854328,0.4515426283428904,1.2552300109354114e-42,0.4569006123410269,1.5303623676822336e-48,1.7593411177604154e-61,2.8917423071844288e-39,1.4240655874566928e-74,2.131185272521167e-99,2.50300370652656e-11,3.923973471528963e-34,1.336402123600425e-37,8.028778631813401e-45,3.925309851528943e-34,1.0424301115770096e-18,9.6516234182926e-43,2.147938412482623e-33,2.14326075072567e-27,2.958193865864441e-50,2.4675044457495064e-64,6.82746900317443e-66,7.003053203076798e-76,6.945084471218633e-13,8.352946115959797e-46,1.916331341240282e-68,9.104623136940091e-74,9.05435964721876e-86,9.727323683320051e-76,5.4622788918257803e-64,1.9115001479627754e-76,3.647713398302671e-101,9.596763528690332e-90,6.806311928627001e-115,7.449273791578561e-64,7.2863158922180406e-68,8.32612575295915e-89,1.4318546424119364e-106,4.556986973870861e-112,2.212133970282067e-74,7.514792843323138e-116,6.1952094562185165e-120,7.231671073463497e-142
3.019456443461927e-17,0.0005485282325552088,0.0915567593028733,0.0,0.0016143185369608844,0.45154262832968084,1.0045031741685697e-41,0.4569006123410269,4.897162558722431e-47,5.999368441508763e-60,4.1629634963441757e-38,3.637580220135953e-72,1.1159511436567573e-96,5.0060075718198324e-11,1.569589480358455e-33,1.0691222634518362e-36,1.2848481101583176e-43,1.5706585844611603e-33,2.084860310150436e-18,8.244248613346886e-42,8.581163492540025e-33,8.57304325633945e-27,4.727464495402477e-49,1.5757185474684598e-62,4.035915762133399e-64,1.7888227132426558e-73,1.3890169529146942e-12,1.336471997284467e-44,1.2250008926822722e-66,1.1628302918484325e-71,4.625656805281626e-83,2.4847284561175877e-73,3.49221281833966e-62,4.870212175892125e-74,1.8641467589604536e-98,1.2253915543035485e-87,1.3915694957231012e-111,2.542570233998543e-62,4.421960201116726e-66,2.1267922070038184e-86,1.002671993016324e-103,4.656894587544569e-109,5.233203158387121e-72,1.5357845600801293e-112,2.532208821443298e-116,1.18083408213709e-137
6.03891304690042e-17,0.0005485282325552088,0.0915567593028733,0.0,0.0016143184855117911,0.4515426283032618,8.041130923086299e-41,0.4569006123410269,1.567093573241435e-45,2.1562752543939715e-58,6.5679762297235405e-37,9.271299661393181e-70,5.966070757896258e-94,1.0012014983019221e-10,6.278357906871356e-33,8.552985950001606e-36,2.0565358326483382e-42,6.286910740146527e-33,4.169720636906897e-18,7.432161838431416e-41,3.4240220429489916e-32,3.4292170964650185e-26,7.545936616724514e-48,1.0040213444363982e-60,2.5527340318420412e-62,4.55926765306839e-71,2.7780339197349476e-12,2.1383569592729444e-43,7.821491176356581e-65,1.4818961212723115e-69,2.3579656387071964e-80,6.333050179039627e-71,2.2347260304943868e-60,1.2459562667973078e-71,9.508902637477682e-96,1.5609464999943082e-85,2.8402852098597665e-108,9.152310235576986e-61,3.086840108621821e-64,5.420659151600736e-84,7.875901483699515e-101,4.7493515586225465e-106,1.3241648072419206e-69,3.1320380704752456e-109,1.0328243277112871e-112,1.92164676736198e-133
9.058369650338913e-17,0.0005485282325552088,0.0915567593028733,0.0,0.0016143184340627011,0.4515426282768428,2.300099458468661e-40,0.4569006123410269,7.331222312509364e-45,1.057532371143483e-57,2.500976277366505e-36,7.105740145140535e-69,4.638649416117143e-93,1.5018022074827075e-10,1.3341510282577753e-32,2.4456208894489845e-35,7.84189132467814e-42,1.3365966040811984e-32,6.2545808932729696e-18,2.2849950661697624e-40,7.263680830650215e-32,7.287085912308349e-26,2.8737781589966674e-47,5.721244959898095e-60,1.4549675657060903e-61,3.494329027189908e-70,4.167050841789795e-12,8.152488976700628e-43,4.459999050742947e-64,9.859963880226998e-69,2.0370737554403476e-79,4.853814119581706e-70,1.2752449068445704e-59,9.559219210644006e-71,6.464942631330725e-95,8.73777852032672e-85,2.495554273418064e-107,4.4910433213041035e-60,1.796880398721869e-63,4.153112277811703e-83,7.115817395974493e-100,3.700462224189691e-105,1.0150422075900699e-68,2.752235082031316e-108,1.010639987293707e-111,1.0101419458035818e-132
1.2077826253777407e-16,0.0005485282325552088,0.0915567593028733,0.0,0.0016143183826136144,0.45154262825042374,4.853180349601817e-40,0.4569006123410269,2.365084648829565e-44,3.5960745950449245e-57,6.726362794348143e-36,3.7267046824443e-68,2.8934753074300143e-92,2.0024028847239017e-10,2.2759046396489085e-32,5.158526186776936e-35,2.1103089065902286e-41,2.2810630674934077e-32,8.33944107924866e-18,5.192314067174654e-40,1.237160884125441e-31,1.2430910548420695e-25,7.723126857574353e-47,2.2352918298740517e-59,5.688198792876768e-61,1.8326497285614347e-69,5.55606771907924e-12,2.1934879392657504e-42,1.743401179995207e-63,4.259307550323678e-68,1.1636227203952827e-78,2.545658121304976e-69,4.989087440435259e-59,5.01871808214622e-70,4.5602381412118585e-94,4.559854118991698e-84,1.9693287964218912e-106,1.528737405801879e-59,6.854222042851486e-63,2.1638384400219384e-82,4.631077891917373e-99,2.6452438764525204e-104,5.3258340523358265e-68,2.0187272911072035e-107,7.665985140493543e-111,2.5815672153515904e-131
1.8116739460654396e-16,0.0005485282325552088,0.0915567593028733,0.0,0.0016143182797154487,0.4515426281975856,1.3262839180907492e-39,0.4569006123410269,1.3018187757356328e-43,2.2821726502347283e-56,2.7199176006403805e-35,6.308916949797097e-67,8.913433867789252e-91,3.003604164244308e-10,4.711971233462098e-32,1.4089556043010713e-34,8.538936908387038e-41,4.726060500896147e-32,1.2509161285998133e-17,1.6453249227424773e-39,2.5547096541573077e-31,2.573661870137368e-25,3.115872528493783e-46,1.866267140224701e-58,4.760116871372943e-60,3.10248260514361e-68,8.334101368596478e-12,8.871940768358934e-42,1.4565791151283622e-62,4.017765203431845e-67,2.1878917968661633e-77,4.3095490180661394e-68,4.178311855051178e-58,8.518044684859835e-69,1.4987745325075267e-92,6.7223439899298e-83,1.1836254752030457e-104,9.727048978529022e-59,5.034571764664294e-62,3.5759816963775356e-81,1.4134098467747145e-97,9.140194635951502e-103,9.032082880225503e-67,7.283485067463557e-106,2.878254360733663e-109,8.127723524566881e-129
2.415565266753138e-16,0.0005485282325552088,0.0915567593028733,0.0,0.001614318176817295,0.4515426281447475,2.7763841478886633e-39,0.4569006123410269,4.1778650900373044e-43,7.9649040392927755e-56,7.36696138253495e-35,3.3866340247190004e-66,5.633622217066167e-90,4.0048053263070926e-10,8.013828498716448e-32,2.948010426878094e-34,2.31361090104252e-40,8.043307961141267e-32,1.6678881233897098e-17,3.873833502114731e-39,4.3341249366235675e-31,4.377124318278462e-25,8.425205259804575e-46,7.319347568257042e-58,1.8695294196407083e-59,1.6654164441582117e-67,1.1112134853495386e-11,2.403165781237309e-41,5.71728301529432e-62,1.793432646103488e-66,1.2792358433102003e-76,2.3133774958104736e-67,1.6421191200088137e-57,4.579273911794517e-68,9.650929488456905e-92,3.19192677683692e-82,9.89290234884281e-104,3.397703936033086e-58,1.997386206671195e-61,1.9133515493052393e-80,9.750122447513495e-97,6.610224639039295e-102,4.853903581661559e-66,5.7920493797521175e-105,2.478181959471611e-108,1.0272695003153331e-127
3.019456587440837e-16,0.0005485282325552088,0.0915567593028733,0.0,0.001614318073919154,0.4515426280919095,5.056809351241824e-39,0.4569006123410269,1.0916597142841192e-42,2.265556191454105e-55,1.6549120628609462e-34,1.4176727976608413e-65,2.7896453423777924e-89,5.006006362519423e-10,1.224331848242693e-31,5.366747833814127e-34,5.19897716363303e-40,1.2296984721221253e-31,2.0848600904456267e-17,7.859616304317372e-39,6.604784327496504e-31,6.687256222717305e-25,1.8892198655126024e-45,2.2935784900575313e-57,5.867176739719963e-59,6.971570570974131e-67,1.3890168162017532e-11,5.398639791432806e-41,1.792902898986617e-61,6.242900766914133e-66,5.928566761209076e-76,9.68403359093712e-67,5.156484482687005e-57,1.9203175116729733e-67,4.933234625483508e-91,1.2092938275916994e-81,6.403877695166559e-103,9.671526423008602e-58,6.33008543837018e-61,7.984369572990776e-80,5.217954055292947e-96,3.609250438302843e-101,2.0344421022742774e-65,3.398261862549071e-104,1.5609597206168255e-107,1.1909717178886431e-126
4.2272392288162347e-16,0.0005485282325552088,0.0915567593028733,0.0,0.001614317868122911,0.4515426279862333,1.3369551153976894e-38,0.4569006123410269,6.106792852270493e-42,1.6531516484599065e-54,6.4173687523293236e-34,3.732840790847062e-64,1.491015485742959e-87,7.008408049467649e-10,2.3543464141693605e-31,1.416984564182729e-33,2.0179582238938545e-39,2.3685158861842656e-31,2.918803939613452e-17,2.601719888530803e-38,1.2626547247794666e-30,1.285935341206235e-24,7.283988033758525e-45,2.0652471288858568e-56,5.3234866465179525e-58,1.8356689917286688e-65,1.9446234238852698e-11,2.0935260321955018e-40,1.6214559732782258e-60,8.883618942466315e-65,2.6792617809516547e-74,2.549963168910311e-65,4.693746037961908e-56,5.117600299480961e-66,2.0264285202101805e-89,1.6290644862956605e-80,1.139200457067526e-100,7.066472092482297e-57,7.041475388307594e-60,2.0931268034548691e-78,4.5080351746371684e-94,2.7411386286233553e-99,5.403778901152893e-64,4.860521909545503e-102,4.293830148363755e-105,6.383856639922613e-124
5.435021870191632e-16,0.0005485282325552088,0.0915567593028733,0.0,0.0016143176623267194,0.4515426278805572,2.775231089886876e-38,0.4569006123410269,2.0186868627666093e-41,6.310511263776773e-54,1.7075878006500496e-33,2.2466786524035989e-63,1.0969417628008027e-86,9.010809225226225e-10,3.861121580461726e-31,2.9377727390974256e-33,5.373508881191553e-39,3.8904984479160274e-31,3.752747676138929e-17,6.363503284757664e-38,2.0590095960091294e-30,2.1089301542172688e-24,1.9293962246944928e-44,8.51899836555095e-56,2.2053853846169215e-57,1.1048313102865597e-64,2.5002299599328633e-11,5.570681402790049e-40,6.706215352280348e-60,4.490238367066631e-64,1.9029688229070447e-73,1.5347631730439448e-64,1.9482998185364287e-55,3.094800915485571e-65,1.438959455736598e-88,8.205607903239354e-80,1.0589496333352923e-99,2.6987765193152216e-56,3.2907597163349808e-59,1.2602087929857702e-77,3.6266995093971494e-93,2.2762188942315487e-98,3.2633732306945727e-63,4.645114954736213e-101,4.655729100778477e-104,7.152498089142899e-123
7.850587152942428e-16,0.0005485282325552088,0.0915567593028733,0.0,0.0016143172507344923,0.451542627669205,8.362768985623993e-38,0.4569006123410269,1.3517938158561708e-40,5.790808235858606e-53,7.653767082597148e-33,5.868977614882597e-62,5.529700424040747e-85,1.301561004324534e-09,8.004794183079069e-31,8.827217203376383e-33,2.4129749137646884e-38,8.093063201071417e-31,5.420634811310467e-17,2.5604129475180505e-37,4.217227053098384e-30,4.37218756618457e-24,8.549701957687922e-44,8.734030711823765e-55,2.2931550892493477e-56,2.8861437612945575e-63,3.611442817150571e-11,2.4969182465812823e-39,6.936227616979406e-59,7.417315436446753e-63,8.35314653124897e-72,4.0094986320885826e-63,2.038965753617348e-54,8.257797997259335e-64,5.855696275074325e-87,1.2628566836062323e-78,1.2291110437518687e-97,2.4776227527929554e-55,4.7932711635399894e-58,3.296240274046062e-76,2.5093345299870333e-91,1.5841099631612188e-96,8.653517923861003e-62,5.622697194558101e-99,9.948422234353637e-102,2.5686540631438803e-120
1.2681717718444017e-15,0.0005485282325552088,0.0915567593028733,0.0,0.00161431642755066,0.45154262724650107,3.6183446796054596e-37,0.45690061234102686,1.6821350159480458e-39,1.1247604682886349e-51,5.555279939410794e-32,3.814088629641997e-60,8.372951080270543e-83,2.102520554441065e-09,2.081258865287764e-30,3.7951581735028786e-32,1.7583648094353856e-37,2.1192085800756844e-30,8.75640773014736e-17,1.6826306502360256e-36,1.0692347224806152e-29,1.1367749468913452e-23,6.056498126331631e-43,1.8158166327380574e-53,4.912076045371202e-55,1.8756306204087825e-61,5.833867672083383e-11,1.812340511979421e-38,1.471985362698276e-57,2.9284055694595707e-61,1.0493515811963279e-69,2.6060357797242458e-61,4.434240646999705e-53,5.611526120377936e-62,6.243285683396976e-85,4.298677098754039e-77,4.218509657126063e-95,4.808635271063045e-54,1.751168823699568e-56,2.1541867202654106e-74,5.093972773536797e-89,3.321242205370281e-94,5.798466504464882e-60,2.3345751343357925e-96,8.221918054903628e-99,7.625740662568936e-117
2.2343978849447196e-15,0.0005485282325552088,0.0915567593028733,0.0,0.0016143147811854852,0.45154262640109427,2.0646733514943682e-36,0.4569006123410268,3.207006778048563e-38,3.677519194065666e-50,5.698660403522355e-31,4.3024546460210855e-58,2.66258475417618e-80,3.704437199994446e-09,6.450978884517352e-30,2.137159258120883e-31,1.818477110534312e-36,6.664678515910342e-30,1.5427948161848456e-16,1.6080287006343446e-35,3.151322043714205e-29,3.5234941386927435e-23,5.918525952184843e-42,5.8613459982354804e-52,1.6816241279893914e-53,2.115801550468454e-59,1.0278713943971739e-10,1.8591533154264595e-37,4.950431810147778e-56,1.8656107451651304e-59,2.34916512768359e-67,2.940577564304345e-59,1.565009474608168e-51,6.911846853529563e-60,1.2604888683533892e-82,2.4381893322119705e-75,3.016285889196457e-92,1.5672373387025301e-52,1.123959007344405e-54,2.4410592405745803e-72,1.9989746746356925e-86,1.328036807714742e-91,6.94423564577756e-58,1.8578502790195595e-93,1.3076618727987066e-95,3.2672794803746065e-113
