Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),SX(53),CH3OX(46),CHOX2(61),CHO3X(93),CH2O3(187),CH2OX2(52),CHX(32),SX(489),SX(504),C2HOX(502),C2H4O(540),CH2X(63),SX(57),SX(394),CH2O2X(54),CH3X(55),CH4(41),CH4X(776),CH3O2X(49),CH2OX(176),CHOX(175),SX(56),OCCO(335),SX(681),C2H6O(768),SX(505)
7.289990440882303e-10,0.00053584454179025,0.1557,0.0,0.0008172838636072374,0.6423751378285518,0.20119001734631617,3.214934586810461e-18,1.6162036337499673e-21,2.767277284111683e-12,6.589056915325729e-28,7.689967667558481e-16,2.3099173281907376e-22,4.972378372130648e-05,4.51616224679777e-18,9.40192317990464e-25,3.803187445183381e-22,0.0007099824686434426,1.685893343644623e-22,1.8031293210724498e-10,2.3465181949435492e-33,2.497116231436839e-33,1.6997291469778564e-13,1.2407244468673636e-19,9.843077321339493e-38,2.8530182529055056e-17,3.1263009817857784e-14,1.8646529165965959e-10,1.7339894118562675e-12,4.1644848365053995e-29,3.761857368810169e-18,1.0173315060506924e-15,3.9151248938844625e-46,2.4874235477767997e-44,1.1069579150449987e-15,1.6172796586848127e-14,1.4577390781759285e-18,4.807357340806124e-18,9.16992966739124e-17,9.449191485597523e-16,1.3954183356634192e-14,-1.2361182617129047e-28,1.0347085618449412e-48,4.048854024151996e-35,9.00373200935064e-24,7.974424468409646e-20,1.0079915414650888e-16,1.1285969794697642e-35,2.1722382250669992e-20,7.152439624441474e-20,2.6361350700351763e-26,7.656078547450054e-35,1.6995373008530013e-24,4.9872808579788564e-23,1.1925824799390793e-24
7.319838147579377e-10,0.00053584454179025,0.1557,0.0,0.0008155587872299295,0.6423751897828289,0.2011881883599352,3.2530205451144667e-18,1.589560393737043e-21,2.777849775211523e-12,7.678958504902457e-28,7.747034312442449e-16,2.3430106080489017e-22,4.9619873164340453e-05,4.502708452810329e-18,1.42948368995161e-23,3.405556878345682e-22,0.0007118114541583185,1.700431710161788e-22,1.8116579567125202e-10,4.105693536740687e-34,1.7508217605293118e-32,1.7137224267621424e-13,1.2453677072602896e-19,9.958014226390335e-38,2.8741628206667327e-17,3.1468788776859826e-14,1.870281364105882e-10,1.7347900478302707e-12,4.227712100883066e-29,3.802434168283201e-18,1.0157434244258542e-15,4.439098496901856e-46,2.5322184813475445e-44,1.1032022699205237e-15,1.630320855259474e-14,1.4750466488871974e-18,4.863932818739006e-18,9.279619419262737e-17,9.598119614857232e-16,1.4012664220876637e-14,-3.212357316699729e-28,1.055254457233074e-48,1.7694270261160204e-35,8.476893420532411e-24,8.084518293296383e-20,1.0164516868676533e-16,2.498425907359405e-35,2.1826729665973767e-20,7.186491885659013e-20,2.667811656036751e-26,7.863275166884615e-35,1.7288207362226423e-24,5.0932687853493503e-23,1.2071518284976133e-24
7.346701083606744e-10,0.00053584454179025,0.1557,0.0,0.0008140113735362278,0.6423752363895445,0.20118654773150785,3.2875115590374563e-18,1.5626982245046743e-21,2.7873343871325227e-12,9.017837877578787e-28,7.793980410791119e-16,2.374098737255571e-22,4.952665793381953e-05,4.4688840631864176e-18,3.4065469631536677e-25,3.032410214422599e-22,0.0007134520818069613,1.7134810285026827e-22,1.819323032430714e-10,1.905938970581199e-33,1.897137679430075e-33,1.7263525295565706e-13,1.2494371361123234e-19,1.00582256075186e-37,2.891552656305039e-17,3.165399647985141e-14,1.875336815530149e-10,1.735492263817423e-12,4.2851424621080415e-29,3.8391283460710104e-18,1.0143072553267125e-15,5.036342590961462e-46,2.5768533010180224e-44,1.0998249224831411e-15,1.6420841966344295e-14,1.4897659718018576e-18,4.9143849764318955e-18,9.378897400784549e-17,9.733369858760721e-16,1.4064915118916458e-14,1.5000442629140806e-28,1.07404958670397e-48,4.4593025434279873e-35,9.844248183283668e-24,8.184272980345339e-20,1.0238517396046671e-16,-8.453070047607044e-36,2.1919335137153856e-20,7.217200537226348e-20,2.6958781887858156e-26,8.053581604959279e-35,1.755437652058363e-24,5.1900212460310794e-23,1.2203480540241275e-24
7.373564019634111e-10,0.00053584454179025,0.1557,0.0,0.0008124688275753052,0.6423752828526038,0.20118491225812807,3.322204970299689e-18,1.5940716607218682e-21,2.796790010982056e-12,8.777163679922267e-28,7.841003020105898e-16,2.4054114579995873e-22,4.9433730018967015e-05,4.43630866907102e-18,-1.739949965587861e-23,3.246969614691158e-22,0.0007150875544091665,1.7264800901211394e-22,1.826977903966141e-10,5.95661235100248e-33,-1.804189576702406e-32,1.7390120413583024e-13,1.2531889797424042e-19,1.0157133144577935e-37,2.9089705123403625e-17,3.183920644132769e-14,1.8803826812719777e-10,1.7361772985961287e-12,4.343192439341849e-29,3.875989496178115e-18,1.0128640774857833e-15,4.980368515740969e-46,2.628108103643235e-44,1.0964520389968069e-15,1.6538721768157044e-14,1.50476579054838e-18,4.964203084654987e-18,9.47863827216113e-17,9.869769353072833e-16,1.4116802926896549e-14,5.013455140588225e-28,1.0931090050957623e-48,6.882780262346703e-35,1.0885529281686849e-23,8.28475766861553e-20,1.0312649695287173e-16,-2.837667801787544e-35,2.2011367541730106e-20,7.247908586332264e-20,2.724128304748322e-26,8.24756909328537e-35,1.782302336654925e-24,5.288074408644486e-23,1.2336202930205675e-24
7.400426955661478e-10,0.00053584454179025,0.1557,0.0,0.0008109311339739447,0.6423753291724587,0.20118328192351834,3.3571007684184042e-18,1.5581518489118087e-21,2.8062166745042008e-12,9.784204630095436e-28,7.890381391078145e-16,2.436402144373722e-22,4.934108851555528e-05,4.417346589333711e-18,1.7163568698974397e-23,2.808563636052185e-22,0.0007167178882425058,1.7393997161918473e-22,1.8346225135500883e-10,1.2803327984177462e-33,2.0700100600318682e-32,1.7516982829657664e-13,1.2575409291799666e-19,1.0264703188696624e-37,2.927263176549285e-17,3.2024414615571224e-14,1.8854189914837079e-10,1.7368449719581804e-12,4.401568492815787e-29,3.913017983542633e-18,1.0114162692893413e-15,4.1943826260603716e-46,2.675794009621863e-44,1.0930831093859132e-15,1.6656845681647e-14,1.5218070281591093e-18,5.015193055077707e-18,9.578621687060714e-17,1.0007305343870861e-15,1.4168326405137852e-14,-7.555714188632905e-28,1.1124057320248631e-48,-2.638431392370723e-35,7.367743980979222e-24,8.386014095191528e-20,1.0388069468664853e-16,5.680275532077038e-35,2.210608944743783e-20,7.278330243247029e-20,2.752888701182141e-26,8.445290204908747e-35,1.8094153834105593e-24,5.387436982965727e-23,1.2469731297298594e-24
7.427289891688845e-10,0.00053584454179025,0.1557,0.0,0.0008093982774078298,0.64237537534956,0.20118165671145297,3.392198946086751e-18,1.4785944821332588e-21,2.815614405927462e-12,1.2168809623910245e-27,7.943983019030556e-16,2.466623878137188e-22,4.924873252226805e-05,4.419666826038458e-18,3.9615671663267477e-23,1.9139528712353598e-22,0.0007183430995327119,1.7523292865355025e-22,1.8422568065229585e-10,-7.635548616880592e-33,4.6046735799210795e-32,1.7644090254159492e-13,1.2617780550693243e-19,1.0376850223852094e-37,2.947124463232446e-17,3.220961933624637e-14,1.8904457762224628e-10,1.7374954447035359e-12,4.460286955406835e-29,3.950214307162256e-18,1.0099646211201711e-15,3.586045089509489e-46,2.7173491972794213e-44,1.0897139409234307e-15,1.6775211471153016e-14,1.5380761862304057e-18,5.0683906844514576e-18,9.678961417960472e-17,1.0145984662252454e-15,1.4219484264700932e-14,-1.6768426123058156e-27,1.132011322550374e-48,-1.0243546327560327e-34,4.776979336774653e-24,8.48812596121487e-20,1.0465722393663473e-16,9.99453376871164e-35,2.2201996020440235e-20,7.308597757631478e-20,2.7824030725315244e-26,8.646797498751189e-35,1.836777627182397e-24,5.48811767171488e-23,1.2604117027549282e-24
7.454152827716212e-10,0.00053584454179025,0.1557,0.0,0.0008078702426013861,0.6423754213843572,0.20118003660575814,3.427499505023931e-18,1.5786895147532392e-21,2.8249832364176166e-12,1.0804748965247018e-27,7.998210442659869e-16,2.496945945656449e-22,4.915666114069336e-05,4.4249187037208224e-18,-5.205844725273207e-23,2.847130305983022e-22,0.0007199632044535782,1.7652559918041332e-22,1.8498807551722493e-10,7.25593690774716e-33,-5.67677243761689e-32,1.7771479865835175e-13,1.2653937649181592e-19,1.0467539444972172e-37,2.967217838539771e-17,3.239481679316985e-14,1.8954630654504506e-10,1.7381296849920173e-12,4.5200200893300205e-29,3.987576425053576e-18,1.008503146664876e-15,4.762204217766165e-46,2.7530223464897704e-44,1.0863485002624002e-15,1.6893816783697828e-14,1.548954124493511e-18,5.120753533822308e-18,9.780115314236165e-17,1.0285838033964966e-15,1.4270275336493245e-14,2.2544538604989743e-27,1.1517140201504284e-48,1.6987777607930585e-34,1.5914816195244706e-23,8.590988343913003e-20,1.0543779427919272e-16,-1.5795927589755964e-34,2.2290078693825487e-20,7.339499307980366e-20,2.8121820252300744e-26,8.852143675890797e-35,1.8643894365367138e-24,5.590125145402989e-23,1.2739252395471192e-24
7.481015763743579e-10,0.00053584454179025,0.1557,0.0,0.0008063470143276315,0.6423754672772977,0.20117842159031118,3.4630024438014308e-18,1.8215569926194404e-21,2.8343232055658465e-12,4.698455407364838e-28,8.053659419326085e-16,2.527237023540221e-22,4.906487347530815e-05,4.433471002752928e-18,-6.851932682808873e-23,5.149567210891456e-22,0.0007215782191276433,1.7783040525808063e-22,1.8574943112540256e-10,2.5957996849941706e-32,-7.56038765932094e-32,1.789914320659566e-13,1.2696396626893177e-19,1.0547290438539156e-37,2.9877646417035155e-17,3.258000626949025e-14,1.9004708890352675e-10,1.7387474817763472e-12,4.5804536182939735e-29,4.0251046570476165e-18,1.007032369733424e-15,6.149826098862158e-46,2.791770366229019e-44,1.0829978909768599e-15,1.7012659127586478e-14,1.5625559324310014e-18,5.168326649139956e-18,9.881796829958033e-17,1.042685316135321e-15,1.432069879837195e-14,5.399026377079138e-27,1.171745818693442e-48,4.175508097533121e-34,2.4830699982347952e-23,8.694687572970845e-20,1.0622542831041082e-16,-2.958413852151721e-34,2.237412461658591e-20,7.370700966426232e-20,2.842267156483147e-26,9.0613818295288e-35,1.892250423272509e-24,5.693468083916127e-23,1.2874951516990703e-24
7.507878699770946e-10,0.00053584454179025,0.1557,0.0,0.0008048285774080159,0.6423755130288278,0.20117681164904103,3.498707755361726e-18,1.9772870527645925e-21,2.843634355653919e-12,-8.808760073873737e-30,8.109855061304857e-16,2.5575885248908625e-22,4.897336863346924e-05,4.443145508354924e-18,3.006070600783822e-23,6.439491539009766e-22,0.0007231881596260785,1.7914830052808827e-22,1.8650974348781167e-10,-2.6898949545770327e-33,3.5284940814307206e-32,1.802708349876813e-13,1.2736403320755473e-19,1.067463224786044e-37,3.008588441617168e-17,3.27651848067225e-14,1.9054692767501983e-10,1.739347411666965e-12,4.6409253425625803e-29,4.0627984064964945e-18,1.0055671124713934e-15,5.54185145628629e-46,2.839960818034137e-44,1.0796421336010697e-15,1.7131736329467207e-14,1.5854492094601364e-18,5.218026448537814e-18,9.983188917167585e-17,1.0568978247591066e-15,1.437075355223633e-14,-2.0102301963458216e-27,1.1921443241476014e-48,9.285779360427255e-35,3.9618639967151106e-24,8.799220621768092e-20,1.0701772622011927e-16,1.2556032406361177e-34,2.247648965931399e-20,7.400245858667156e-20,2.8725891675637656e-26,9.274566968822659e-35,1.9203606132909923e-24,5.798155080458224e-23,1.3011394783598243e-24
7.534741635798313e-10,0.00053584454179025,0.1557,0.0,0.0008033149167122581,0.6423755586393927,0.2011752067659275,3.5346154232155426e-18,2.3231551459273404e-21,2.8529166874706113e-12,-7.989160978396139e-28,8.166084806331035e-16,2.588132645453297e-22,4.888214572540872e-05,4.451131985554951e-18,-5.0193775767574807e-23,9.519020357687343e-22,0.0007247930419688921,1.8047406158268322e-22,1.872690090636393e-10,-3.192227513366989e-32,-5.435269646520515e-32,1.8155306552263125e-13,1.277319099961594e-19,1.0828342084837479e-37,3.029424504061775e-17,3.295034736441156e-14,1.910458258274515e-10,1.7399307111119322e-12,4.7023003411134564e-29,4.100656677098743e-18,1.0041024101743095e-15,5.854246213182033e-46,2.903512220756363e-44,1.0762651735151266e-15,1.725104664136103e-14,1.6016284389801847e-18,5.280579024222095e-18,1.0084661924394444e-16,1.071222904044322e-15,1.442043739400643e-14,-8.732583058951593e-27,1.2129602362464918e-48,-1.1774551323213685e-34,-1.4843235649098776e-23,8.904539733881868e-20,1.0781102272278701e-16,2.8658333127668838e-34,2.2591520004571e-20,7.428634691650679e-20,2.903069622861186e-26,9.491752933396598e-35,1.9487202368055e-24,5.904194640396556e-23,1.3149224819819974e-24
7.56160457182568e-10,0.00053584454179025,0.1557,0.0,0.0008018060171581872,0.6423756041094355,0.20117360692500172,3.570725425141848e-18,3.1301558749033645e-21,2.862170251051942e-12,-2.7577379637655418e-27,8.220774521862359e-16,2.6193355179235656e-22,4.8791203864228634e-05,4.451066265720914e-18,-2.2538284206707024e-22,1.712021727269344e-21,0.0007263928821250661,1.81796689320236e-22,1.8802722400998332e-10,5.033565450899558e-32,-2.5194618751536934e-31,1.8283827548879136e-13,1.2816950081311138e-19,1.0867266535033257e-37,3.0496880020416137e-17,3.313548833352337e-14,1.9154378631937805e-10,1.7405008217210142e-12,4.7653014164343087e-29,4.138677926786464e-18,1.002602758378502e-15,7.863620894705746e-46,2.946011988647733e-44,1.0729277848704626e-15,1.7370586955549674e-14,1.596414576204707e-18,5.342514372227074e-18,1.0187877670486834e-16,1.085671888821074e-15,1.4469750289743153e-14,1.3460135443614576e-26,1.2337564235869228e-48,1.3270367409881472e-33,4.779280591966122e-23,9.010546279866115e-20,1.0859723200910375e-16,-9.308618650996996e-34,2.2657407579742168e-20,7.461276898079076e-20,2.933524655726476e-26,9.71299367999284e-35,1.9773291006899233e-24,6.011595228316392e-23,1.3287634114012535e-24
7.588467507853047e-10,0.00053584454179025,0.1557,0.0,0.0008003018637116157,0.6423756494393984,0.2011720121103453,3.607037733445583e-18,3.7672650157169394e-21,2.871395117706725e-12,-4.674414961045435e-27,8.273998579328137e-16,2.6512007562470325e-22,4.870054216587443e-05,4.4447314788997295e-18,3.429121270784694e-24,2.2813497907391398e-21,0.0007279876960128596,1.8311311806852514e-22,1.8878438417625874e-10,2.3892329349808047e-32,5.0084782816695976e-33,1.8412643762825296e-13,1.285550067152812e-19,1.0919982788412626e-37,3.0694065648820894e-17,3.332060479804569e-14,1.920408121000139e-10,1.7410520435620952e-12,4.8280243497401804e-29,4.176861662669271e-18,1.0011167429969896e-15,5.8347238613478995e-46,2.974599403045712e-44,1.0696147692555582e-15,1.7490354808379084e-14,1.6252410000194714e-18,5.373682544679031e-18,1.029117065816243e-16,1.100236325562141e-15,1.451869225925266e-14,1.0645841195251851e-26,1.2543022811557032e-48,1.4088344628406826e-33,3.9419936454747997e-23,9.117229512643086e-20,1.093768675678676e-16,-4.545231402713201e-34,2.2730338007189643e-20,7.4932412079058e-20,2.963971274658864e-26,9.938346593217682e-35,2.006186869107824e-24,6.120365262420533e-23,1.3426037695628993e-24
7.615330443880414e-10,0.00053584454179025,0.1557,0.0,0.0007988024413861642,0.6423756946297219,0.2011704223060907,3.6435523205930194e-18,3.916898237978253e-21,2.8805913297095693e-12,-5.03430506343627e-27,8.327244891036828e-16,2.683233719992755e-22,4.8610159749128934e-05,4.439568551878773e-18,8.587046811099647e-23,2.3428184752674755e-21,0.0007295774994999446,1.8442968383705413e-22,1.8954048540514018e-10,-5.556397183861798e-32,9.863736280294059e-32,1.854173707631001e-13,1.289477870895968e-19,1.1165502906487198e-37,3.0891329848472925e-17,3.350569517454046e-14,1.9253690610926174e-10,1.7415861284576055e-12,4.889936944058896e-29,4.215208389149284e-18,9.996442592819635e-16,4.384379545304367e-46,3.0162262653144227e-44,1.0662509799611375e-15,1.7610348698210646e-14,1.6681394880901657e-18,5.413966572976016e-18,1.0393543783663609e-16,1.114906463226349e-15,1.4567261747192344e-14,-2.5510924272239913e-26,1.2751380774464718e-48,-1.0266908767184535e-34,-6.186861135189471e-23,9.224667873920929e-20,1.1015748714920212e-16,1.2442471861215055e-33,2.2870642398515428e-20,7.519252148203583e-20,2.9945917949158487e-26,1.0167869129086013e-34,2.035293340929001e-24,6.230513105820883e-23,1.3565430215276336e-24
7.639507086305045e-10,0.00053584454179025,0.1557,0.0,0.0007974569940539611,0.6423757351819847,0.20116899575308117,3.676588373784919e-18,3.8295043610776775e-21,2.8888433687503027e-12,-4.5451334789428336e-27,8.375812513054436e-16,2.7120280714893256e-22,4.852905363380476e-05,4.437899978214501e-18,-1.1902247743962363e-23,2.1788985765526582e-21,0.0007310040518196232,1.8561881844518707e-22,1.9022006780799096e-10,1.602945942411393e-33,-1.194915507963187e-32,1.8658149576129188e-13,1.2930233153616357e-19,1.1278163799756365e-37,3.1071263930362217e-17,3.367225135763095e-14,1.9298259647539726e-10,1.7420560881724073e-12,4.9456539524328683e-29,4.2498598532808075e-18,9.982854306187613e-16,4.779076171545826e-46,3.064715236258103e-44,1.0632490941677267e-15,1.7718534869322693e-14,1.6625739910911098e-18,5.482764676143286e-18,1.0486950989097296e-16,1.1282106378698497e-15,1.4610653927810057e-14,1.1077423517734183e-29,1.2944351359811517e-48,7.336953034835216e-34,9.853223827305467e-24,9.32204675430824e-20,1.1086381220775994e-16,1.0301826751817415e-34,2.293656220521503e-20,7.547913491335489e-20,3.022372094508251e-26,1.0378049781880809e-34,2.0617020276877077e-24,6.330831054452366e-23,1.3692312358671344e-24
7.663683728729675e-10,0.00053584454179025,0.1557,0.0,0.0007961153559714275,0.6423757756218145,0.20116757323418885,3.709788225418305e-18,3.777807320998174e-21,2.8970722061575946e-12,-4.291775826321489e-27,8.424611247486403e-16,2.740977870337406e-22,4.8448172386712904e-05,4.436561747338885e-18,-5.366126073620683e-24,2.064399411664862e-21,0.0007324265700230527,1.8681091169334483e-22,1.9089878640611114e-10,3.224316839750107e-33,-4.4700382271300127e-33,1.8774781270146665e-13,1.2965509614594907e-19,1.1269064278215727e-37,3.1252053312028514e-17,3.38387812048874e-14,1.9342753661064329e-10,1.7425120769537212e-12,5.00193000690787e-29,4.284642807766567e-18,9.969351171507867e-16,4.1531616188593075e-46,3.1094062968035407e-44,1.0602691907832899e-15,1.782690055715991e-14,1.6745339623231003e-18,5.5248511064448944e-18,1.0581157411776964e-16,1.1416127198373918e-15,1.46537424419176e-14,5.362206655884517e-28,1.314066190259829e-48,7.919880538364671e-34,1.1255847156110891e-23,9.420057132042782e-20,1.1157198556322896e-16,-1.5062761876504205e-34,2.300393453719314e-20,7.576401937274418e-20,3.050314345650497e-26,1.0591692178266707e-34,2.0883125356262875e-24,6.432277773658636e-23,1.3819871365583838e-24
7.687860371154306e-10,0.00053584454179025,0.1557,0.0,0.0007947775163122231,0.6423758159495293,0.2011661547379508,3.743151848031348e-18,3.8489023989962365e-21,2.9052779234697707e-12,-4.399392092952855e-27,8.473237372889578e-16,2.7701997038576812e-22,4.8367515371296345e-05,4.433881590798074e-18,9.759079583544803e-24,2.079699589842224e-21,0.0007338450655730988,1.8800377378093723e-22,1.915766385750365e-10,7.755956318670022e-34,1.28062931314221e-32,1.889163516757166e-13,1.3000571368540642e-19,1.1379391012976567e-37,3.143219807250458e-17,3.400528250739968e-14,1.9387172863895992e-10,1.742955388090427e-12,5.058973127256624e-29,4.319556655073733e-18,9.955814212855753e-16,3.61653209166738e-46,3.1431863519504e-44,1.0572744862430376e-15,1.793544386660776e-14,1.6906810746360483e-18,5.570667852620879e-18,1.067512798711299e-16,1.1551060727532741e-15,1.4696527319701978e-14,-1.575594078819584e-27,1.333780529854812e-48,5.154349027464805e-34,5.496689593066433e-24,9.518677314648379e-20,1.1227988294142905e-16,1.302073265103719e-34,2.3096235568720496e-20,7.602657576349846e-20,3.078370108912349e-26,1.0808837754771205e-34,2.115124727319446e-24,6.534859256338493e-23,1.3947780846680091e-24
