Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227),SX(387),SX(190),SX(495)
5.750919022811576e-10,0.0005485282325552088,0.1557,0.0,0.0009405104915274844,0.6423452575001122,0.20130777332536226,-4.477502209990751e-22,4.227666232596678e-23,9.43536943973396e-17,-3.2103467928082734e-27,3.354402723424276e-17,4.0526482624370384e-23,5.3677852500618595e-05,2.3209590633580664e-18,9.899447540314484e-27,1.6588682275741966e-23,0.000592226666883892,1.2507880985849281e-21,7.750968848885808e-12,1.7641203092867746e-34,1.7860012637493666e-29,6.762642264473102e-15,7.933321258453003e-21,-1.2528040316082207e-42,1.6444974981566087e-18,2.7903569756585038e-05,-3.13957615437593e-33,1.7679327846394146e-19,5.646397609775128e-25,1.4768913435289994e-21,2.318342180699715e-18,-1.5384202948097727e-37,5.068821243705048e-36,1.3034581584811925e-21,-2.270528310496685e-28,1.4120336184592863e-21,1.3135251679915863e-21,4.690999594729347e-21,-3.213217509994359e-23,6.116230711584056e-32,3.0591436341881604e-26,1.9160235317931404e-35,-4.470301531488877e-26,2.6591653207553955e-25,2.111214390845893e-34,1.260790552703217e-36,7.069782144256705e-33,3.137421395956926e-36,3.872908647879344e-27,1.2596409629407622e-41
5.774515081435324e-10,0.0005485282325552088,0.1557,0.0,0.0009389033854907894,0.6423452138799164,0.2013061642272293,-4.516309321487792e-22,4.251027995262422e-23,9.525955988117005e-17,-3.209124131821154e-27,3.3766183936743025e-17,4.070180784733437e-23,5.358662796491709e-05,2.336526019639282e-18,1.0616454867692787e-26,1.6284675820537106e-23,0.0005938357649686384,1.2310600092698692e-21,7.799028085941412e-12,2.9292372634856972e-34,3.9819298932442785e-29,6.827640308755514e-15,4.181713985651356e-21,6.760368407065095e-43,1.6553479743193861e-18,2.7992802196057986e-05,-3.181737264900509e-33,1.789540802366373e-19,-2.0179632189566063e-25,1.4974760471969563e-21,2.333877267303827e-18,-1.1036292473801213e-38,5.0378394867568896e-36,1.273083350172651e-21,-3.39460736161473e-29,1.4307921213905368e-21,1.3218442992097978e-21,4.720190426732799e-21,2.4455861560246635e-24,3.7209204744229405e-31,-6.845704906824799e-26,1.9043083626212063e-35,1.7877779796625327e-25,1.3068594428925877e-25,2.1279358916349185e-34,1.2767031215769293e-36,7.235363464962929e-33,4.285601227809368e-36,3.938505721304283e-27,1.283269502216007e-41
5.798111140059073e-10,0.0005485282325552088,0.1557,0.0,0.0009373012158644963,0.6423451702779339,0.201304560184659,-4.512092079568129e-22,4.26494553405845e-23,9.616948048797455e-17,-3.1475790016841082e-27,3.405181035735787e-17,4.0663953512770953e-23,5.3495678160061204e-05,2.3564269337334683e-18,1.1354535034570816e-26,1.5907961567377207e-23,0.000595439807490823,1.2194219064280469e-21,7.847135323889879e-12,2.232021735822529e-34,1.2534083393401784e-29,6.8928497786500476e-15,9.561688692865581e-21,2.968093714467678e-43,1.6693187432169386e-18,2.808187905692365e-05,-3.2029537480964e-33,1.8112983706705734e-19,-2.7047434783211708e-25,1.5182186562569737e-21,2.3536299898845274e-18,8.964710049734395e-38,5.010649879454995e-36,1.3720540108138484e-21,2.4009816780531812e-28,1.4478759566995415e-21,1.3300732021224936e-21,4.749496852595542e-21,2.4827649412777666e-23,3.2262656609443555e-32,3.7410665593708224e-26,1.8940121705944818e-35,-1.1339890157569858e-25,3.2702632283885196e-25,2.1446339883434638e-34,1.291701240110016e-36,7.408415531723662e-33,1.0741775438637357e-36,4.004880461597683e-27,1.3072140628839223e-41
5.821707198682821e-10,0.0005485282325552088,0.1557,0.0,0.0009357039673342678,0.6423451266941129,0.20130296118196506,-4.512924040865022e-22,4.2953128679362796e-23,9.708344748635404e-17,-3.1165755668883915e-27,3.424747245840088e-17,4.0841195543597414e-23,5.340500223900347e-05,2.3701920478103758e-18,1.1070225687585836e-26,1.571897637465588e-23,0.0005970388101364227,1.2823381188054236e-21,7.895290894646837e-12,2.3178534476255007e-34,-8.219129611966958e-30,6.958463688455154e-15,1.8722543787295225e-21,-8.593203267835157e-43,1.678865082996654e-18,2.8170800814286557e-05,-3.230125779262451e-33,1.833205417105626e-19,4.7933394373338445e-25,1.5391141907950557e-21,2.367306199257865e-18,3.598431391838983e-38,5.02492362277556e-36,1.4860824992088568e-21,-2.0031929334134325e-28,1.4640457585585468e-21,1.338176232245395e-21,4.77894905153351e-21,-2.680536155627353e-23,-1.9089199788372326e-32,2.338644408378544e-26,1.89937889715664e-35,-5.59325637120619e-26,2.9165052119464627e-25,2.1616951033069828e-34,1.3053868765457885e-36,7.579154560109551e-33,3.277238800952616e-36,4.0720377973932034e-27,1.3296782546058097e-41
5.84530325730657e-10,0.0005485282325552088,0.1557,0.0,0.0009341116246336043,0.642345083128402,0.20130136720351025,-4.528377914187345e-22,4.336987381908157e-23,9.80014520801946e-17,-3.1327715554924422e-27,3.4575618257310216e-17,4.089040271905467e-23,5.331459935735161e-05,2.3929997513871464e-18,1.1227741346190428e-26,1.5647695837171383e-23,0.0005986327885431272,1.263401913952992e-21,7.943492846958942e-12,2.6464948382903776e-34,2.8937930963027223e-30,7.0242006382339e-15,1.3312818631130126e-20,6.157808989836628e-43,1.6949252866291658e-18,2.825956794177745e-05,-3.27050546755857e-33,1.8552622316501433e-19,-2.216874348408757e-25,1.5601734154203191e-21,2.3900128843803397e-18,-3.8025135286033025e-38,5.0462222005584466e-36,1.528702700006832e-21,-1.2032621682283445e-29,1.4819542067614436e-21,1.34648171748629e-21,4.808263028142277e-21,4.863720789269828e-24,6.607032091086752e-32,-5.244603323916198e-26,1.9073942405322963e-35,1.4772346538125422e-25,1.5983309181167188e-25,2.178906577511032e-34,1.3204829442488565e-36,7.754310206281322e-33,4.2181218874617164e-36,4.139982599168518e-27,1.3526141667750211e-41
5.868899315930318e-10,0.0005485282325552088,0.1557,0.0,0.00093252417254366,0.6423450395807502,0.20129977823370615,-4.493732686310072e-22,4.3749762240193684e-23,9.892348552307798e-17,-3.147919768691887e-27,3.4699399592705616e-17,4.070348095348456e-23,5.322446867340374e-05,2.4018662334031418e-18,1.1530016114548827e-26,1.553445965295529e-23,0.0006002217582987041,1.2568349903704767e-21,7.991742637237289e-12,2.3494094971215647e-34,1.8760087300759086e-29,7.09048413014514e-15,-3.860901517412255e-21,1.0096118688448695e-43,1.7009357486022922e-18,2.8348180911557918e-05,-3.310947255203072e-33,1.8774685264316848e-19,-2.0747683727455804e-25,1.5813687364601113e-21,2.3987093923628964e-18,-3.257192099215944e-38,5.043429126007462e-36,1.6543788892377966e-21,2.106553093794708e-28,1.5021925046132716e-21,1.3547519356799843e-21,4.837644135017574e-21,1.9848673036382736e-23,2.5905612602456166e-33,2.7665415997294815e-26,1.9063055242145335e-35,-7.41470610130055e-26,3.157901466482694e-25,2.195984014576866e-34,1.337935523713476e-36,7.936384237200923e-33,1.470963754669695e-36,4.2087197263162124e-27,1.3775125808813418e-41
5.892495374554067e-10,0.0005485282325552088,0.1557,0.0,0.0009309415958931389,0.6423449960511057,0.20129819425701306,-4.493372944477247e-22,4.4056467539232575e-23,9.984953891835068e-17,-3.134705460100423e-27,3.5146835936958205e-17,4.085086144606126e-23,5.313460934807698e-05,2.432819895199749e-18,1.1562346518783546e-26,1.5348684724982507e-23,0.0006018057349437537,1.3120273992604334e-21,8.040036467496678e-12,2.4822257294673183e-34,1.6372276334079221e-29,7.156651205103892e-15,2.2658608843374812e-20,-6.535974250188179e-43,1.7228604146655526e-18,2.8436640194324934e-05,-3.34258024564303e-33,1.8998249308760506e-19,4.530473067493962e-25,1.6027386965165406e-21,2.429665246322839e-18,2.75141457686511e-38,5.0310220537767336e-36,1.6645150575355244e-21,-1.8926056396910427e-28,1.5231734076440429e-21,1.362892331012452e-21,4.8671729264385285e-21,-2.4316238180012375e-23,1.4456397355715478e-31,2.2253011697200783e-26,1.901600818345164e-35,-7.072896673475481e-26,3.2826103735242806e-25,2.213539441179055e-34,1.356628918815668e-36,8.117052180102215e-33,3.3663021792735626e-36,4.2782540592100314e-27,1.4036754932536523e-41
5.916091433177815e-10,0.0005485282325552088,0.1557,0.0,0.000929363879558074,0.642344952539418,0.20129661525793988,-4.521033287665679e-22,4.434922833821439e-23,1.0077960353517862e-16,-3.112267274731613e-27,3.508254028105741e-17,4.0983813391544027e-23,5.304502054499227e-05,2.428859654751353e-18,1.1801042108715998e-26,1.515757080691991e-23,0.0006033847339679986,1.2970573169949551e-21,8.088378829204787e-12,2.5748602045312754e-34,6.264025388588039e-30,7.223746427415765e-15,-1.8868583854537398e-20,5.663263804259914e-43,1.719621352623866e-18,2.8524946259315462e-05,-3.370058957676447e-33,1.922330623050332e-19,-2.346515198178706e-25,1.6242267682893074e-21,2.4256489697297507e-18,3.8660617360886353e-38,5.031787185638003e-36,1.6613723537146204e-21,-1.0296220120604239e-29,1.5439205149836075e-21,1.3711946166491438e-21,4.896597275963599e-21,5.496089399048224e-24,1.3606801013454569e-31,-4.4895243214943163e-26,1.9018652582853153e-35,1.2993927746450038e-25,1.904002026651772e-25,2.231377940840326e-34,1.3749225208721037e-36,8.301873907647806e-33,4.386294408791191e-36,4.3485904863954006e-27,1.4298832794447105e-41
5.937327885939189e-10,0.0005485282325552088,0.1557,0.0,0.0009279480779643507,0.64234491339421,0.2012951984018747,-4.523266922359071e-22,4.4639522325417494e-23,1.0162008417926562e-16,-3.10496799259681e-27,3.465109704710684e-17,4.106097788436114e-23,5.296462122956196e-05,2.3998063873117524e-18,1.1674058293334451e-26,1.5019879518914187e-23,0.0006048015899885159,1.3129006800569115e-21,8.131927471157558e-12,2.5241483284862163e-34,6.026176047518447e-30,7.284732714483939e-15,6.571399972426129e-21,-6.38438160399808e-46,1.6983363151639172e-18,2.860429110325947e-05,-3.3974185054588046e-33,1.9427133019512784e-19,4.874238266450915e-27,1.6434733647249593e-21,2.39649905737921e-18,4.6235763155581756e-39,5.040392225843257e-36,1.7355064551478593e-21,1.8329834177508402e-29,1.562713133340861e-21,1.378646118278047e-21,4.923127744582761e-21,1.4901434641201293e-24,9.962175159527028e-32,-2.6816385760786183e-27,1.9050812844086466e-35,1.8266827214522103e-26,2.617666377498823e-25,2.2474192482854887e-34,1.3912766587584519e-36,8.47325809605366e-33,3.115403259749981e-36,4.412581998026675e-27,1.4534301522098654e-41
5.958564338700563e-10,0.0005485282325552088,0.1557,0.0,0.0009265361900550973,0.6423448742634685,0.20129378555394806,-4.506140177561865e-22,4.494260590591602e-23,1.0246380054645715e-16,-3.105502324658674e-27,3.4488896572410936e-17,4.101949518683981e-23,5.288443975573066e-05,2.389127670465358e-18,1.1598077864274034e-26,1.4898618474941632e-23,0.0006062144378708315,1.3250052859834985e-21,8.175510445851333e-12,2.546452725496108e-34,1.155220607208511e-29,7.34567601020974e-15,6.684538727132659e-21,-1.310985608326534e-44,1.6902906173639492e-18,2.868351255973389e-05,-3.426436688254535e-33,1.9632173542187114e-19,1.562998674996074e-26,1.6625315824647587e-21,2.3857107151966268e-18,-1.249883679026263e-38,5.0437473529213196e-36,1.8204591540457393e-21,-5.059304927236278e-30,1.5823124641062236e-21,1.3860600805751759e-21,4.949719395027565e-21,-9.858398315361526e-25,3.32981123662242e-32,6.666268954338244e-27,1.9063154681734139e-35,-2.6898604364780183e-26,2.9934671523899035e-25,2.263555824345776e-34,1.4084170140664624e-36,8.646018863387309e-33,3.204932779814216e-36,4.4772289880133455e-27,1.477489293249941e-41
5.979800791461937e-10,0.0005485282325552088,0.1557,0.0,0.0009251282049028173,0.6423448351471569,0.20129237670296732,-4.457642769249934e-22,4.524083825502858e-23,1.0331074565165155e-16,-3.1025090509330396e-27,3.574566303875277e-17,4.067344531438443e-23,5.280447551918078e-05,2.475274150621971e-18,1.2167734187047867e-26,1.4774717105565822e-23,0.0006076232888094402,1.2933190573882271e-21,8.219120474906505e-12,2.5896022019820054e-34,1.4220735684590968e-29,7.405263078076078e-15,9.515501181555199e-21,1.3464973133896227e-42,1.752018294420618e-18,2.8762610967797184e-05,-3.4539292326029456e-33,1.9838439065983882e-19,-8.38935432689113e-25,1.6818052096654403e-21,2.4717547550171942e-18,-3.993986719300617e-39,5.040053027544873e-36,1.857265814321065e-21,2.2182824966567114e-28,1.602867794901805e-21,1.3935438822895408e-21,4.9762773211182284e-21,3.51217481031019e-23,-1.9412530063116636e-31,-6.116783885382393e-26,1.904883683654629e-35,1.67752958109567e-25,1.6569276785010024e-25,2.279650377301397e-34,1.4265451150603887e-36,8.82056121805039e-33,4.280429555262214e-36,4.542537136243612e-27,1.5023083601882686e-41
6.00103724422331e-10,0.0005485282325552088,0.1557,0.0,0.0009237241116106596,0.6423447960452381,0.20129097183777112,-4.412412688864861e-22,4.5530729378551165e-23,1.0416091230512627e-16,-3.093233642571735e-27,3.7362289624633825e-17,4.051172079493816e-23,5.272472791739355e-05,2.5859780197133593e-18,1.2703594675354758e-26,1.4645563452263828e-23,0.0006090281539639843,1.3309590241942242e-21,8.262763438773005e-12,2.552057122000677e-34,1.2261954311117032e-29,7.464685200921107e-15,6.735495122650178e-21,-1.5139271739852534e-44,1.8314394295815807e-18,2.884158666556124e-05,-3.478936345681098e-33,2.0045930816869607e-19,9.222421340295514e-27,1.7018746628682637e-21,2.5824607040995545e-18,6.280671021049537e-39,5.036722000715747e-36,1.855813828664793e-21,1.905297799291242e-29,1.6236355949779232e-21,1.4009742118514993e-21,5.002906101068501e-21,1.5184062174090364e-24,-1.7030409023398023e-31,-7.391286199948556e-27,1.9035910929505755e-35,3.879357035633156e-26,2.4867152202749067e-25,2.2959650518680276e-34,1.4450615234038033e-36,8.99988339258814e-33,3.365032416087456e-36,4.608512954896094e-27,1.5276644536640663e-41
6.022273696984684e-10,0.0005485282325552088,0.1557,0.0,0.0009223238993123911,0.6423447569576755,0.20128957094722966,-4.401975381472654e-22,4.5819144246804966e-23,1.0501429405289876e-16,-3.0831113949707946e-27,3.805929436252493e-17,4.049921225010178e-23,5.2645196349566314e-05,2.6339341471646252e-18,1.3008847862315475e-26,1.4519023239543644e-23,0.0006104290444623974,1.3463355269844754e-21,8.30644651946981e-12,2.570862530383298e-34,1.0243716985040191e-29,7.52536322941242e-15,6.719922607640163e-21,-1.2436920143505016e-43,1.865638795161274e-18,2.8920439990193962e-05,-3.502915822420527e-33,2.0254639235318912e-19,1.0138249299083581e-25,1.7227160553393117e-21,2.6303959295746652e-18,5.803801978036353e-39,5.037664047451746e-36,1.8518107512085482e-21,-3.205817231685816e-29,1.644181498788048e-21,1.4084048100106784e-21,5.029560266734536e-21,-4.8048812585196085e-24,-5.053543444435936e-32,1.3409811543050073e-26,1.9039197770564969e-35,-4.4898636499091803e-26,3.184635721683774e-25,2.3127309565917313e-34,1.463477035992281e-36,9.181182925544433e-33,3.286177662549904e-36,4.6751598243385246e-27,1.5532976026688794e-41
6.041386504469921e-10,0.0005485282325552088,0.1557,0.0,0.0009210670175374228,0.6423447217911132,0.20128831353489848,-4.40766903228093e-22,4.608130327119923e-23,1.057850816861159e-16,-3.0766744393424224e-27,3.8039008223474096e-17,4.0534584942039464e-23,5.2573802152323304e-05,2.6329086762897018e-18,1.3093986654506153e-26,1.4411061256035646e-23,0.0006116864567538105,1.3414494116053609e-21,8.345794437808541e-12,2.59781488869534e-34,1.0865506697559169e-29,7.580894082927817e-15,6.899428444126918e-21,3.823016355765786e-43,1.8645739890785656e-18,2.8991303631246845e-05,-3.524645544613804e-33,2.0443512635238913e-19,-2.571855383427853e-25,1.7416658558957155e-21,2.629310841149295e-18,2.878790183602271e-39,5.03974696271668e-36,1.8692432195081347e-21,7.291496668439302e-29,1.6624712157318062e-21,1.4151396558184275e-21,5.053532071254054e-21,1.0880290501495543e-23,9.378581943774723e-34,-1.816806001184967e-26,1.9046858870002014e-35,4.5815148515099815e-26,2.6178932166969934e-25,2.3280999582528294e-34,1.4799141193002485e-36,9.346211245268036e-33,3.7926425535035854e-36,4.73571602054134e-27,1.5765687603094776e-41
6.060499311955158e-10,0.0005485282325552088,0.1557,0.0,0.0009198132627121384,0.6423446866361234,0.20128705932497812,-4.407601707550984e-22,4.634386436142962e-23,1.0655846430278399e-16,-3.0711661805686234e-27,3.8074760787267025e-17,4.061361373097124e-23,5.2502582021630686e-05,2.6357090746101713e-18,1.31420192948894e-26,1.430613742231387e-23,0.0006129406666344698,1.366859827597302e-21,8.385169476628939e-12,2.5993112192402536e-34,1.2170109779767412e-29,7.636549134071047e-15,6.7376477707268664e-21,-2.122412837514542e-43,1.866264635255076e-18,2.9062068666878038e-05,-3.546116195361801e-33,2.0633369982454293e-19,1.4597428590310461e-25,1.760526721637187e-21,2.632075740179928e-18,3.968027288316877e-39,5.040611271394149e-36,1.8925572484302975e-21,-2.076126982787486e-29,1.6809588878119691e-21,1.4218564115454662e-21,5.077542454883056e-21,-4.392628415827753e-24,5.205429938045746e-32,2.155730774487327e-27,1.904991476657904e-35,9.15305090103117e-27,2.867908636758709e-25,2.3435903607707153e-34,1.496433090921161e-36,9.514456987556135e-33,3.4190501225734674e-36,4.796817143993987e-27,1.6000989260211518e-41
6.079612119440394e-10,0.0005485282325552088,0.1557,0.0,0.0009185626269783553,0.6423446514926788,0.20128580830941978,-4.411390924831916e-22,4.660533828264393e-23,1.073344370926319e-16,-3.064822302785324e-27,3.831060115509069e-17,4.070560768445463e-23,5.2431535523000056e-05,2.6521644694153705e-18,1.3303309787138996e-26,1.4202613112392255e-23,0.0006141916821534193,1.3905110188648854e-21,8.424570485423199e-12,2.628113930147295e-34,1.2632743511290147e-29,7.692166113238395e-15,7.195808406102083e-21,-3.8452341979598395e-43,1.877793921234057e-18,2.913273534093231e-05,-3.5668291121093625e-33,2.0824211789699542e-19,3.6438441449457743e-25,1.7793311525877348e-21,2.648518572891815e-18,9.56850893671602e-39,5.040965998714231e-36,1.8908256871804385e-21,-1.3326774375828851e-28,1.6996463006057284e-21,1.4285402114494172e-21,5.101603149724137e-21,-1.782337964463013e-23,1.0499623579341891e-31,4.285129888090245e-26,1.9051050151639715e-35,-1.3676420721242232e-25,4.0497738281267325e-25,2.3592588207081675e-34,1.5130728325110717e-36,9.684991398047974e-33,3.112608325248739e-36,4.858466138411823e-27,1.6239011150596135e-41
6.098724926925631e-10,0.0005485282325552088,0.1557,0.0,0.00091731510249776,0.6423446163607534,0.20128456048019497,-4.394197924801459e-22,4.686473902650256e-23,1.0811299495173115e-16,-3.057304893911508e-27,3.8700508598771346e-17,4.0526315574499306e-23,5.23606622230618e-05,2.6791346198229525e-18,1.3482521395068265e-26,1.409956503948292e-23,0.0006154395113390378,1.3520304013907038e-21,8.463997444392334e-12,2.6670659486821435e-34,1.2212352923015652e-29,7.747797358292402e-15,7.00208558826369e-21,1.1791644993091232e-42,1.8968984571874527e-18,2.9203303896641733e-05,-3.586673663208267e-33,2.1016043008787577e-19,-7.887669214938542e-25,1.798325376337344e-21,2.6753829934901825e-18,1.1203869231287552e-38,5.0417475103596627e-36,1.9230784225225498e-21,1.746273315414533e-28,1.7186828746793838e-21,1.4353060299211188e-21,5.125613340898383e-21,2.885222959801851e-23,-5.547383864398759e-32,-3.188052537211097e-26,1.9053722216331805e-35,4.4007756107260443e-26,2.954493719562549e-25,2.37486022810212e-34,1.530008661499924e-36,9.856286245919066e-33,4.4301195634534305e-36,4.92066684211692e-27,1.64800497310618e-41
6.117837734410867e-10,0.0005485282325552088,0.1557,0.0,0.0009160706814518565,0.6423445812403205,0.2012833158292955,-4.365684427116494e-22,4.712343763755056e-23,1.0889413305249148e-16,-3.0495818198111102e-27,3.902599178519993e-17,4.04113304893308e-23,5.228996168955926e-05,2.7017108233461186e-18,1.3611584663168697e-26,1.399849382718593e-23,0.0006166841621991216,1.3633008239093554e-21,8.503451360812176e-12,2.631437285406787e-34,1.1847106473858063e-29,7.803686240537002e-15,6.579318451701656e-21,3.3295982233199935e-43,1.912834380369804e-18,2.9273774576627155e-05,-3.605914945072953e-33,2.1208860175763482e-19,-4.331503129028907e-25,1.817567143979506e-21,2.697873570659652e-18,4.0104211284088755e-39,5.04323368860724e-36,1.9842731641973588e-21,2.099936962234338e-28,1.7377996915567144e-21,1.4421043140032709e-21,5.1496158266545445e-21,2.4758831897284032e-23,-1.2879884029490302e-31,-6.634426593291821e-26,1.9059054354226128e-35,2.2405400681613097e-25,1.4751078473614842e-25,2.3905579001198845e-34,1.5470885124715518e-36,1.0031364526323086e-32,4.378146966146885e-36,4.983422303453828e-27,1.672381552123413e-41
