Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31),OCHCO(260),SX(257),CH2OX(167),CHOX(166),SX(186),C2H6O(234),SX(408),SX(460),C2H4O(229),SX(525)
2.0062167496446828e-21,0.002725616131494464,0.0915567593028733,0.0,0.008021488274979765,0.4515426283560931,7.447048360292633e-81,0.4569006123410269,1.6522983233447338e-69,1.6595884111148067e-82,2.0121893391067553e-45,7.906360639887823e-109,2.638241535089026e-150,3.2939142537241933e-15,4.3398438852696285e-42,4.059347913599781e-50,5.504119828048921e-62,4.3398439258629256e-42,1.2109551653678313e-22,1.8180099728572555e-55,4.0483860462744606e-42,5.2935537619441816e-36,1.448373819448732e-67,3.817337337490218e-90,8.847636523541007e-81,2.408893841249385e-103,5.146741021443876e-15,3.2058668853990194e-60,2.2745467840328076e-94,1.5119265917057946e-103,5.272360900820312e-124,4.2204823175070444e-110,9.77065822913347e-81,5.524063472946147e-101,8.547773113577722e-46,2.0528613799999866e-83,3.67297762631442e-179,9.935076831891733e-98,3.2688938009846847e-85,1.4646938479901523e-85,9.780819060825775e-140,1.697150756054986e-192,2.5828192880537522e-172,6.4136752603852136e-189,4.2450021789449843e-159,1.6703302530278266e-145
4.0133046311823936e-21,0.002725616131494464,0.0915567593028733,0.0,0.00802148827497132,0.45154262835608633,2.979789367270229e-80,0.4569006123410269,5.290616853516298e-68,5.313916194996621e-81,4.0252524038223006e-45,2.0261184401535655e-106,2.70566310032301e-147,6.589258778500175e-15,1.7365028449491806e-41,3.248712049562822e-49,8.811713747132945e-61,1.7365028774361555e-41,2.422436147132091e-22,1.45496028320087e-54,1.6198814786952334e-41,2.118111022075388e-35,2.3187454996924467e-66,2.4450782701730832e-88,7.081694484664275e-80,7.71423212598781e-102,1.0295716841405817e-14,1.2890207053149827e-59,1.4568913056253841e-92,1.9368488132489425e-101,2.702246681150249e-121,1.0815593051049827e-107,7.820490952276506e-80,1.7690225693296652e-99,3.420222644013535e-45,3.285914634571315e-82,4.705741450947418e-177,3.1816022343988144e-96,1.0466912410776894e-83,2.3448732968447906e-84,5.014505415736824e-137,2.7853851408426937e-188,1.0595757869403867e-168,1.3158175542773532e-185,8.705463483959958e-156,1.7127182137725644e-142
8.027480394257817e-21,0.002725616131494464,0.0915567593028733,0.0,0.008021488274954431,0.45154262835607273,1.1921097797270334e-79,0.4569006123410269,1.6935195400792801e-66,1.700970300329497e-79,8.051378538061727e-45,5.1895382731839924e-104,2.772700746510642e-144,1.3179947828024191e-14,6.947142122521459e-41,2.5994632325677675e-48,1.410284159021712e-59,6.947142382466618e-41,4.845398110654889e-22,1.1641889275481683e-53,6.480578585772147e-41,8.47382331928567e-35,3.711070177062862e-65,1.5654841141262937e-86,5.666789175208332e-79,2.4694943791009665e-100,2.0593668481284962e-14,5.257048901744088e-59,9.327884368145005e-91,2.480178937178665e-99,1.3842664595301484e-118,2.770219869193152e-105,6.257984247052038e-79,5.662989115231009e-98,1.368311769041288e-44,5.258531650837977e-81,6.026120511009626e-175,1.0184931479465604e-94,3.3504438850563675e-82,3.752889174325013e-83,2.569149055921879e-134,4.567559461524956e-184,4.343408795679387e-165,2.6971475302470218e-182,1.7840769299644026e-152,1.7550010942533965e-139
1.605583192040866e-20,0.002725616131494464,0.0915567593028733,0.0,0.008021488274920654,0.45154262835604553,4.7688272298240744e-79,0.4569006123410269,5.420098116956471e-65,5.443929984616922e-78,1.61036308834846e-44,1.3288632241741063e-101,2.8403191532167016e-141,2.6361325926960418e-14,2.7790830136465376e-40,2.079768044279385e-47,2.2567828787570175e-58,2.7790832216224103e-40,9.691322037677596e-22,9.314390027414201e-53,2.5924407038355594e-40,3.389805193505868e-34,5.9385714896097646e-64,1.0021119371570236e-84,4.534003473766143e-78,7.904308767370841e-99,4.118957176086427e-14,2.2632133331432797e-58,5.971053067052858e-89,3.175274545763554e-97,7.089272380048199e-116,7.093585498281846e-103,5.007033967865999e-78,1.8124956420654335e-96,5.473692530737748e-44,8.414501584682125e-80,7.715205179806895e-173,3.259785928264653e-93,1.0723066512530342e-80,6.005502771230779e-82,1.3158443493823383e-131,7.486776720373376e-180,1.7797521611597974e-161,5.5261635223326556e-179,3.6550128085588876e-149,1.797722348399219e-136
3.211253497271035e-20,0.002725616131494464,0.0915567593028733,0.0,0.008021488274853099,0.4515426283559911,1.9076085733313034e-78,0.4569006123410269,1.7345651039027042e-63,1.7421880018132013e-76,3.220813680551303e-44,3.4023213139787966e-99,2.909030418787873e-138,5.272408212438564e-14,1.1116784399865458e-39,1.6638934228762198e-46,3.6111158566415707e-57,1.1116786063751428e-39,1.9383169891631437e-21,7.451856617430347e-52,1.0370171131876152e-39,1.3559772524848714e-33,9.502392726352245e-63,6.41415255363219e-83,3.627429575441667e-77,2.530772861954077e-97,8.2381378319307e-14,1.1616942881013177e-57,3.8218566510763693e-87,4.06475786716418e-95,3.630169530979951e-113,1.816188220843249e-100,4.005910216723356e-77,5.8005337436253e-95,2.189566106364873e-43,1.3463871327248054e-78,9.876587861295675e-171,1.0432281799834977e-91,3.4316412985747666e-79,9.609549196127145e-81,6.738238968834912e-129,1.2269013834044688e-175,7.291266204559308e-158,1.1320024651923251e-175,7.486702635478798e-146,1.841171524186231e-133
6.422594107731373e-20,0.002725616131494464,0.0915567593028733,0.0,0.00802148827471799,0.4515426283558824,7.630591465502058e-78,0.4569006123410269,5.5508222726602175e-62,5.575199968911344e-75,6.441716834909233e-44,8.710465994199425e-97,2.979112795771866e-135,1.0544959451744726e-13,4.4468042305307014e-39,1.3311463340362185e-45,5.777998058721725e-56,4.446805561671073e-39,3.876686559917288e-21,5.961612150038917e-51,4.1481419275599524e-39,5.42401936174655e-33,1.5204342007731357e-61,4.105247575785875e-81,2.9020318573137455e-76,8.128529636337739e-96,1.6476499143332896e-13,8.748953144769309e-57,2.4461060879900558e-85,5.203132992075192e-93,1.8587589563824557e-110,4.649721327115595e-98,3.2049352226451645e-76,1.8562687989898384e-93,8.758442616635656e-43,2.1542690756350417e-77,1.2642732198927075e-168,3.3384820407747013e-90,1.0981646549608696e-77,1.5376132920651393e-79,3.4502529724259865e-126,2.0103663557850064e-171,2.986776519512869e-154,2.3185829915428382e-172,1.5333965726274476e-142,1.885506920001841e-130
1.2845275328652047e-19,0.002725616131494464,0.0915567593028733,0.0,0.008021488274447772,0.4515426283556649,3.0522738021528868e-77,0.4569006123410269,1.7762973584514138e-60,1.7840891387607168e-73,1.2883554663329864e-43,2.229931506485263e-94,3.050721484590381e-132,2.1090061929641506e-13,1.7787397864247024e-38,1.0649297055485112e-44,9.244973700656379e-55,1.7787408513496386e-38,7.753425701279079e-21,4.769322885957236e-50,1.659264914192699e-38,2.1696298149984857e-32,2.4327265174080825e-60,2.6274017712959514e-79,2.3216617772003976e-75,2.677192991531849e-94,3.2953221764991893e-13,1.0063050168984042e-55,1.565539668842837e-83,6.660121618556642e-91,9.517070077684195e-108,1.1903565660233007e-95,2.564531792475992e-75,5.940466257230236e-92,3.503412685098247e-42,3.446857958749411e-76,1.6183101092875708e-166,1.0683390485417765e-88,3.514176145517556e-76,2.4604144306841655e-78,1.7665884824423882e-123,3.2939284054741402e-167,1.2234289836528274e-150,4.7486823002855084e-169,3.1404912963676478e-139,1.930817492564788e-127
2.5690637770493396e-19,0.002725616131494464,0.0915567593028733,0.0,0.008021488273907336,0.4515426283552299,1.220935464188893e-76,0.4569006123410269,5.684206317505866e-59,5.709083306317134e-72,2.5767734639154907e-43,5.7086157655208274e-92,3.123941787790569e-129,4.218026688257292e-13,7.114995333760397e-38,8.51948819571084e-44,1.479212065670646e-53,7.11500385321044e-38,1.5506903983416664e-20,3.815443452127497e-49,6.6370235286126e-38,8.678563398726132e-32,3.8923581172422304e-59,1.6815286482961625e-77,1.8573778843018176e-74,1.0512942080834379e-92,6.590666700372827e-13,1.4526819187483704e-54,1.0019479591681658e-81,8.524914102687332e-89,4.872732861258876e-105,3.047308241994296e-93,2.054904437211928e-74,1.9016420878647428e-90,1.4013722016730425e-41,5.514955345680293e-75,2.071460143214644e-164,3.4187869834447823e-87,1.1245353795930439e-74,3.937902788224013e-77,9.044967792266103e-121,5.396795447282894e-163,5.011169684285876e-147,9.725557196715293e-166,6.43171036180107e-136,1.9771521928068255e-124
5.13813626541761e-19,0.002725616131494464,0.0915567593028733,0.0,0.008021488272826463,0.45154262835435993,4.8843857491847365e-76,0.4569006123410269,1.8189547848696615e-57,1.8268793561272884e-70,5.154416372402689e-43,1.4613657289169413e-89,3.198808716362783e-126,8.436067677698707e-13,2.8460053707131274e-37,6.815610773496628e-43,2.366759136434832e-52,2.8460121862933805e-37,3.1013860545347856e-20,3.052303823518956e-48,2.6547602555540607e-37,3.471434185605337e-31,6.227674349155978e-58,1.0761470143030944e-75,1.4861828936892494e-73,8.345424462519673e-91,1.3181355746287457e-12,2.261334602779688e-53,6.41237793723068e-80,1.0911574540515623e-86,2.4947714646316302e-102,7.800896988886266e-91,1.6644715393303533e-73,6.102371990358279e-89,5.605503061297175e-41,8.823788762575284e-74,2.651565231729915e-162,1.0942195586676092e-85,3.5984548884757217e-73,6.308370867589952e-76,4.630913444555572e-118,8.841817237610614e-159,2.0525037442331746e-143,1.9919987686283026e-162,1.3171662926005156e-132,2.0245300095675226e-121
1.0276281242154152e-18,0.002725616131494464,0.0915567593028733,0.0,0.008021488270664717,0.45154262835262,1.9557775001138073e-75,0.4569006123410269,5.820669332490882e-56,5.845797519911061e-69,1.0322612826031236e-42,3.740846705301337e-87,3.275301369211043e-123,1.6872149652002076e-12,1.1384035953930916e-36,5.452496699712128e-42,3.786852283260779e-51,1.1384090478653774e-36,6.202777365983428e-20,2.4417506954480635e-47,1.06186072913302e-36,1.388575438146118e-30,9.963895460303342e-57,6.886874550690749e-74,1.1908005115468124e-72,1.5421726626022383e-88,2.6362733830786138e-12,3.592960810396725e-52,4.1037689542953487e-78,1.3965873949700583e-84,1.2772381024898182e-99,1.9968968807644904e-88,1.462501330871537e-72,1.9964380157545462e-87,2.2422040748876807e-40,1.411754739824897e-72,3.3951763046662553e-160,3.50693798986484e-84,1.1514599163577704e-71,1.0142656558103152e-74,2.3708776980433367e-115,1.4485173465617554e-154,8.406317024399968e-140,4.0830377635507546e-159,2.6973175133910903e-129,2.072934883799272e-118
2.0552571195627235e-18,0.002725616131494464,0.0915567593028733,0.0,0.008021488266341225,0.4515426283491401,7.887777960557064e-75,0.4569006123410269,1.8626164295146394e-54,1.870510042460645e-67,2.0865576106929955e-42,9.575232097284279e-85,3.3533079873350316e-120,3.374431358229097e-12,4.553617273105137e-36,4.362000582746434e-41,6.059063544728811e-50,4.553660892915701e-36,1.240555998513034e-19,1.95324844538772e-46,4.247087871977091e-36,5.55430526982673e-30,1.5940951389285574e-55,4.4069819419790606e-72,9.64642539659097e-72,3.757314611702012e-86,5.27254899704612e-12,5.738683634973643e-51,2.626203926312903e-76,1.7873823253725334e-82,6.538550281300566e-97,5.1113455324508834e-86,2.0070317302440307e-71,7.506288828256406e-86,8.968821995848616e-40,2.258637538218313e-71,4.358665292471648e-158,1.136283053648294e-82,3.6843663056749696e-70,1.654330153112541e-73,1.2137262752246397e-112,2.372813331675178e-150,3.442591245783989e-136,8.417253775612023e-156,5.52308376179256e-126,2.1222921622220007e-115
4.11051511025734e-18,0.002725616131494464,0.0915567593028733,0.0,0.008021488257694241,0.45154262834218034,3.362033855516656e-74,0.4569006123410269,5.960376161958818e-53,5.984692626807931e-66,4.52566301259784e-42,2.4505684595327734e-82,3.432542499816668e-117,6.748864136959735e-12,1.8214474854011375e-35,3.4896017403609305e-40,9.694804815271999e-49,1.8214823812624026e-35,2.481112520842266e-19,1.5623536959795194e-45,1.698549560225319e-35,2.2217228029251865e-29,2.5501379434079514e-54,2.8196712428569548e-70,8.487538009465e-71,9.555195770152371e-84,1.0545100213252208e-11,9.177916292532015e-50,1.680500079003128e-74,2.287205273245484e-80,3.3467972605311536e-94,1.3081368467002218e-83,6.961253754363819e-70,5.26304008340807e-84,3.5875299340450216e-39,3.6132717303900723e-70,5.712905785481413e-156,3.997149618512842e-81,1.1787996595983737e-68,2.8484875972213574e-72,6.212584409385918e-110,3.886164079968569e-146,1.4095579375772962e-132,1.8119810441032426e-152,1.1307044354605531e-122,2.1724137284892736e-112
8.221031091646573e-18,0.002725616131494464,0.0915567593028733,0.0,0.008021488240400273,0.4515426283282608,2.00696326675765e-73,0.4569006123410269,1.9073209422490317e-51,1.914498920245486e-64,1.4692078870439e-41,6.269910259823822e-80,9.140749678592017e-114,1.3497729665112436e-11,7.285791076741555e-35,2.791681877909133e-39,1.5512644545103043e-47,7.286070243681406e-35,4.962225559500128e-19,1.2494903440392873e-44,6.791911370774313e-35,8.886892534056488e-29,4.0788921557694075e-53,1.8035676712953832e-68,1.1723335034594105e-69,2.44280255965364e-81,2.1090202598748694e-11,1.468320941588501e-48,1.0751727749134524e-72,2.925971360442171e-78,1.7125951354812158e-91,3.346944266993014e-81,3.984317311865818e-68,9.008246442095494e-82,1.4350121979156972e-38,5.779477453221056e-69,1.6420447525956603e-153,2.2038713264388795e-79,3.770891703483719e-67,5.8469735839749606e-71,4.945374904192165e-107,1.0031545040262009e-141,9.096603872115455e-129,2.077778606595923e-148,3.6481186205842277e-119,3.5052389966027134e-109
1.644206305442504e-17,0.002725616131494464,0.0915567593028733,0.0,0.008021488205812336,0.45154262830042174,2.921664037408244e-72,0.4569006123410269,6.103427917323394e-50,6.122539931498899e-63,1.1963619862619362e-40,1.6032830560098306e-77,9.349273357276037e-111,2.699546060418341e-11,2.9143166439785715e-34,2.2333456580989095e-38,2.4823282613963386e-46,2.9145399775478995e-34,9.924451612813448e-19,9.9896438985844e-44,2.714936128951246e-34,3.5547572239866566e-28,6.5219772480627345e-52,1.1529762041450156e-66,4.094440477921121e-68,6.245885637485007e-79,4.218040718207889e-11,2.3492977367757375e-47,6.87666066786907e-71,3.741018818019286e-76,8.758610568789337e-89,8.558526338700872e-79,2.512304329124738e-66,2.163212854886287e-79,5.740049217510514e-38,9.241542808733025e-68,7.6345122576628e-151,3.0721484565319412e-77,1.2058745293808753e-65,1.7600606068687168e-69,2.531028274795712e-104,1.6413816473694333e-137,3.7209282688577183e-125,1.9648635326216405e-144,7.461917501648849e-116,3.584187764306517e-106
3.288412697998197e-17,0.002725616131494464,0.0915567593028733,0.0,0.008021488136636466,0.4515426282447436,7.949077488178194e-71,0.4569006123410269,1.9530970698936918e-48,1.956748609196564e-61,1.6833050456463165e-39,4.0951387806341296e-75,9.540006736747944e-108,5.399092201338674e-11,1.1657266892507883e-33,1.7866765272118122e-37,3.972700802359434e-45,1.1659053561093156e-33,1.984890362343047e-18,7.981686145136589e-43,1.084514340445794e-33,1.4219028883812343e-27,1.0421585932318232e-50,7.3623564659063415e-65,2.346128350331482e-66,1.595317405266536e-76,8.436081559808823e-11,3.759005657869753e-46,4.395382303382775e-69,4.77771478241458e-74,4.4743185331904866e-86,2.1860529591973767e-76,1.6049171326093544e-64,5.492067703968881e-77,2.296019753975574e-37,1.4768510970917134e-66,6.632102720240053e-148,7.037604054652276e-75,3.85361786165006e-64,8.084904854044972e-68,1.2930573034173743e-101,2.679580397452663e-133,1.5186177020278804e-121,2.8913244082866196e-140,1.522715282390497e-112,3.6570228671182257e-103
6.576825483109583e-17,0.002725616131494464,0.0915567593028733,0.0,0.008021487998284728,0.45154262813338736,2.487694726692386e-69,0.4569006123410269,6.249910790377177e-47,6.245881538492038e-60,2.6471130579245634e-38,1.043634893789608e-72,9.700516576575004e-105,1.0798184295603113e-10,4.662906732335152e-33,1.4293411234979634e-36,6.359442475757765e-44,4.664336067152947e-33,3.9697807260626044e-18,6.36936044483457e-42,4.326420090324849e-33,5.687611204799182e-27,1.6631247805939171e-49,4.6906493754265247e-63,1.4773808674932683e-64,4.065617536719429e-74,1.6872162942750275e-10,6.014894317927654e-45,2.8057999564184808e-67,6.087990464252596e-72,2.280569733600193e-83,5.571179842592529e-74,1.0269871145430462e-62,1.4044926532857365e-74,9.184079004259074e-37,2.3572357295389046e-65,6.62452818147442e-145,1.7725922140204678e-72,1.2298540307887173e-62,4.655140953245007e-66,6.5916061692570404e-99,4.3587896063168894e-129,6.175718452977495e-118,4.621443345940487e-136,3.0962058223198965e-109,3.7179738916298844e-100
9.865238268220969e-17,0.002725616131494464,0.0915567593028733,0.0,0.008021487859932997,0.4515426280220311,1.165509450849124e-68,0.4569006123410269,2.9238494556739995e-46,2.923848720223843e-59,1.0076863984801761e-37,7.998456731857675e-72,5.9090875506283e-104,1.619727620229032e-10,9.908676676719038e-33,4.087022077349294e-36,2.4250778473944367e-43,9.912763680852985e-33,5.954671051378319e-18,1.8186201179571649e-41,9.176603398710342e-33,1.2086173202645313e-26,6.333187727858508e-49,2.672796410200991e-62,8.417723006123939e-64,3.115904396820422e-73,2.530824402543132e-10,2.2932651755442286e-44,1.5998239864550684e-66,4.050595170781508e-71,1.97012914736091e-82,4.2697892636426953e-73,5.860604344613386e-62,1.077542429919632e-73,1.9516167712988608e-36,8.666084541971516e-65,3.617181765495604e-144,1.3584145618311769e-71,5.747594360999411e-62,2.5767344435355574e-65,4.4819706548381365e-98,4.970913486801419e-128,5.8083288329039034e-117,2.83605193271487e-135,2.6022246520369386e-108,2.7541506467575382e-99
1.3153651053332354e-16,0.002725616131494464,0.0915567593028733,0.0,0.008021487721581271,0.45154262791067484,3.6308441384966373e-68,0.4569006123410269,9.432482464846996e-46,9.263952303423144e-59,2.709911525239872e-37,4.194751131726403e-71,5.72829209997717e-103,2.159636792139927e-10,1.6903036430313746e-32,8.620712819581042e-36,6.526414646679711e-43,1.691165710547694e-32,7.939561338290189e-18,3.8309968426494443e-41,1.562751315208268e-32,2.061758857887607e-26,1.7018315538347758e-48,1.0442089049692938e-61,3.2903562423359983e-63,1.6341207174292883e-72,3.374432480785196e-10,6.170396785140253e-44,6.253189228640051e-66,1.749701261248842e-70,1.1255800132325134e-81,2.2392771286332128e-72,2.2928694831938415e-61,5.6572406103464586e-73,3.3292285752775094e-36,2.1955929758627865e-64,3.9732193535355285e-143,7.126242374247135e-71,1.852251968767097e-61,9.336196267658474e-65,3.160240850046823e-97,4.793549466223519e-127,4.987870235166777e-116,6.037997309619352e-134,2.0417414664885093e-107,2.1401752587522828e-98
1.9730476623555127e-16,0.002725616131494464,0.0915567593028733,0.0,0.008021487444877826,0.45154262768796233,1.788128432291098e-67,0.4569006123410269,5.1919673910622076e-45,4.825391498218276e-58,1.0957342246769592e-36,7.100245169984117e-70,3.1809461896655295e-101,3.2394550919378506e-10,3.4995588828262017e-32,2.3545838249398855e-35,2.641095335594929e-42,3.5019134564748064e-32,1.1909341821982465e-17,1.0440963279461774e-40,3.226285486003514e-32,4.268609468737585e-26,6.864421258958901e-48,8.71660601065416e-61,2.753099414707831e-62,2.7659947848001566e-71,5.061648566800053e-10,2.4958500526790515e-43,5.22328642901454e-65,1.6502221310795236e-69,2.1174704274687106e-80,3.790330590169551e-71,1.920346265763589e-60,9.601988494854166e-72,6.892744741823081e-36,7.664473503142074e-64,1.885592861810668e-141,1.2082998822031452e-69,1.0172236315174262e-60,6.026121466965551e-64,1.037527781317943e-95,4.908427832903059e-125,3.442025401464197e-114,1.74616358419607e-131,8.1053329047134655e-106,8.042564276166411e-97
2.63073021937779e-16,0.002725616131494464,0.0915567593028733,0.0,0.008021487168174402,0.4515426274652498,5.609816488062536e-67,0.4569006123410269,1.666233820951185e-44,1.5303428621793635e-57,2.9677703523339905e-36,3.811128064301153e-69,2.3526991416387987e-100,4.319273322755549e-10,5.951832873801063e-32,4.92657656125974e-35,7.156596825882238e-42,5.956759429275635e-32,1.5879122164450122e-17,2.180401249517698e-40,5.472242405406156e-32,7.25978608474463e-26,1.855819149054418e-47,3.4183330959189207e-60,1.0811999987305417e-61,1.4846757143656663e-70,6.748864542398463e-10,6.760877599176829e-43,2.049981151648798e-64,7.365642873961793e-69,1.2373207501580276e-79,2.0345043893820392e-70,7.547362356326756e-60,5.16206293374105e-71,1.1722753221273013e-35,1.9123395111314987e-63,1.2722072412926127e-140,6.493124540287081e-69,3.2599103676474996e-60,2.2059876548647064e-63,6.678047270591738e-95,5.737155958596071e-124,2.995527686710044e-113,2.2006988546652745e-130,6.1770417025161986e-105,5.492782761420125e-96
3.288412776400067e-16,0.002725616131494464,0.0915567593028733,0.0,0.008021486891470997,0.4515426272425373,1.4420220339128493e-66,0.4569006123410269,4.3538025957470193e-44,3.9630836419247896e-57,6.666740778525608e-36,1.595267481513018e-68,1.4199600668644104e-99,5.399091479665167e-10,9.093055464136029e-32,8.968643615411291e-35,1.6083172705705824e-41,9.10202406974823e-32,1.9848902355605697e-17,3.961587696472223e-40,8.337255419890446e-32,1.1091311789391831e-25,4.16069196576961e-47,1.0710737949394488e-59,3.392978441602105e-61,6.214577810788969e-70,8.436080399693542e-10,1.518882827054533e-42,6.427829700373775e-64,2.563784400026633e-68,5.735342917415335e-79,8.516101721684482e-70,2.3700606921469267e-59,2.1647411811151942e-70,1.7909717665112783e-35,4.0512181121006577e-63,7.445651092187861e-140,2.721335273918213e-68,8.504947635638207e-60,6.475325637120055e-63,3.411757262313551e-94,4.977596454732402e-123,2.0729652872821181e-112,2.5255355694542846e-129,3.710199414157998e-104,3.154968750415315e-95
4.603777890444622e-16,0.002725616131494464,0.0915567593028733,0.0,0.008021486338064246,0.4515426267971124,8.134752739574715e-66,0.4569006123410269,2.4355258939720887e-43,2.2125320571116757e-56,2.58519357138077e-35,4.198695869598408e-67,8.753366658453389e-98,7.558727567113064e-10,1.7485621771861404e-31,2.3679858772477432e-34,6.244309287920627e-41,1.7509301532859007e-31,2.7788462274476115e-17,1.0404352445839907e-39,1.5930173489173292e-31,2.132819493740992e-25,1.6033456417609278e-46,9.640944025980004e-59,3.077857857408768e-60,1.6356595934629355e-68,1.1810511751942635e-09,5.891047073347824e-42,5.809778553755253e-63,3.646925481897021e-67,2.5906125891060272e-77,2.2414924141311292e-68,2.1577717712129034e-58,5.769824286947053e-69,3.443974995647683e-35,1.4770946172385626e-62,3.714529893217022e-138,7.226135227857094e-67,4.728894332244878e-59,5.382110759299198e-62,1.3986781214152439e-92,9.135362626514499e-120,6.929350613115714e-110,1.4522173226991255e-126,5.001337318997657e-102,2.22650134554649e-93
5.919143004489176e-16,0.002725616131494464,0.0915567593028733,0.0,0.00802148578465757,0.4515426263516875,2.7053801368654224e-65,0.4569006123410269,8.050952412291459e-43,7.3046020994711385e-56,6.878890339180775e-35,2.526685193873567e-66,7.057214774495849e-97,9.718363354370793e-10,2.8676372573200875e-31,4.909426641490975e-34,1.663119882474127e-40,2.8725466641649873e-31,3.57280215787881e-17,2.1467756889798638e-39,2.5964087721700776e-31,3.4978178084712816e-25,4.245237818671798e-46,3.97606478724947e-58,1.2749055551179772e-59,9.843052315622065e-68,1.5184942623699313e-09,1.5677678410562152e-41,2.402102731473053e-62,1.8430418651375206e-66,1.8394972837728192e-76,1.3489024373887922e-67,8.957517122567151e-58,3.489423394368186e-68,5.648109835973152e-35,3.8203470196916983e-62,2.9382825402055396e-137,4.363393729932308e-66,1.5567182341979529e-58,2.1888641487221187e-61,9.924357055680322e-92,1.1577928288590605e-118,7.206790977808217e-109,1.6472029043371468e-125,4.711340140386085e-101,1.8190949486060294e-92
8.549873232578285e-16,0.002725616131494464,0.0915567593028733,0.0,0.008021484677844457,0.45154262546083795,1.8519040494692375e-64,0.4569006123410269,5.3911963591283505e-42,4.8844438887613946e-55,3.083260267064035e-34,6.596234468588078e-65,4.284558635763635e-95,1.4037634028408726e-09,5.945124498476091e-31,1.4751400566334927e-33,7.472296703511168e-40,5.959875842782364e-31,5.160713834399626e-17,6.378625086713146e-39,5.312192555081396e-31,7.251599550914813e-25,1.879275348069969e-45,4.07394921159389e-57,1.3250674182046854e-58,2.56965852949279e-66,2.1933802925938332e-09,7.02965650799508e-41,2.4818945821493085e-61,3.0427353560691134e-65,8.069528001676255e-75,3.5217240759071463e-66,9.377770137545473e-57,9.31326126620203e-67,1.1709541589882436e-34,1.6760166304543395e-61,1.683618388764044e-135,1.1564495001472496e-64,1.0299414910763381e-57,2.2633429676056035e-60,4.025312548136546e-90,7.069899742196997e-116,1.4416847851817144e-106,6.358639946327265e-123,5.594841888851767e-99,1.243798257890903e-90
1.3811333688756502e-15,0.002725616131494464,0.0915567593028733,0.0,0.008021482464219166,0.4515426236791396,2.408801620315046e-63,0.45690061234102686,6.708540765802727e-41,6.050713767782123e-54,2.2379011400459786e-33,4.281821894085567e-63,7.05306311083917e-93,2.2676171774386968e-09,1.545741913156672e-30,6.342095704126087e-33,5.4515016318287696e-39,1.5520839876176806e-30,8.336536450080971e-17,2.676169090288005e-38,1.3438970145327297e-30,1.8854265076831783e-24,1.3284291854105216e-44,8.460227792914939e-56,2.8355116189204875e-57,1.6680509780125005e-64,3.543151776536631e-09,5.1065554537283e-40,5.25574842773697e-60,1.2000832791432432e-63,1.0124481871323121e-72,2.2864190339657525e-64,2.0410975574327326e-55,6.33242657809095e-65,3.044499905688695e-34,1.207448376378489e-60,2.746883191246155e-133,7.740132286515148e-63,1.2481269106330437e-56,5.06772828240597e-59,4.2591477953066495e-88,1.4518401772668107e-112,9.178265222455192e-104,8.314647585048374e-120,2.196500018414202e-96,2.462645980816211e-88
2.433425460111294e-15,0.002725616131494464,0.0915567593028733,0.0,0.008021478036972333,0.4515426201157459,4.759759050214925e-62,0.4569006123410268,1.278949661440942e-39,1.1158565361256854e-52,2.2956625889638166e-32,4.819866864775961e-61,2.7000647736555083e-90,3.995323285632838e-09,4.7911162456140025e-30,3.5713027607322065e-32,5.651225575203856e-38,4.826829187611998e-30,1.4688178732029042e-16,1.4340040287595373e-37,3.944039615531413e-30,5.843981721455929e-24,1.2928612086571328e-43,2.725132926370985e-54,9.688351193229005e-56,1.8776671048805127e-62,6.242692438423048e-09,5.247513727307199e-39,1.760375734147471e-58,7.633152903160239e-62,2.2624576576799404e-70,2.5745505727566203e-62,7.216022275189408e-54,7.809362195083069e-63,9.436604997852616e-34,1.2166034016686635e-59,1.3965174872173595e-130,9.249021963005862e-61,2.2556538144333955e-55,1.7911335389849623e-57,8.489186257705736e-86,6.643487473044894e-109,1.1922530644754166e-100,7.795743473990325e-116,1.6184053411823002e-93,9.087094308190877e-86
4.538009642582581e-15,0.002725616131494464,0.0915567593028733,0.0,0.008021469182493655,0.4515426129889706,1.1835603705510907e-60,0.4569006123410267,3.1176632838202e-38,2.4974882516976227e-51,2.895578169227557e-31,7.033128243634689e-59,1.2805450003518413e-87,7.450729736629933e-09,1.6653509053885816e-29,2.371466066025098e-31,7.2783227127662536e-37,1.6890655552933613e-29,2.7391451498294884e-16,8.665621395665548e-37,1.2360662350038206e-29,2.0313133138147498e-23,1.476407139522952e-42,1.0688905164098179e-52,4.2450817636796564e-54,2.7399199949458854e-60,1.1641764538222038e-08,6.642136826910006e-38,7.436633184036584e-57,5.961979045224391e-60,6.5870925203919224e-68,3.7591864774056194e-60,3.37563905844336e-52,1.3542373888094482e-60,3.2800842712313086e-33,1.4378714930058483e-58,8.19936425304302e-128,1.5097126671400572e-58,4.966955913910957e-54,7.831277896613024e-56,2.3261817587904743e-83,4.519122942145283e-105,2.17464114222955e-97,5.2515066958988e-112,1.5828919581849385e-90,4.4451380608725806e-83
