Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52),CHX(32),SX(406),SX(420),C2HOX(418),C2H4O(376),CH2X(63),SX(57),CH4X(383),SX(56),CH2OX(176)
1.4058204833932898e-08,0.0028149649241145727,0.1557,0.0,0.005779037328979949,0.6423307135769601,0.19953314954296625,1.3763019982417968e-14,2.1232551621324814e-16,1.1344952292481755e-10,3.7002794839861975e-21,5.0993514330766384e-12,6.952722439442496e-17,0.0001385540912831552,6.0867638762784576e-15,2.0879829691612878e-20,4.494319179247335e-18,0.002366832044101827,2.7268131000273107e-18,1.80514169995636e-08,3.2195417297315437e-29,2.0987503296632372e-28,2.229042042908146e-10,1.3592019354957471e-16,3.7027438902603674e-32,2.8623719212317585e-13,2.3665626159258124e-12,3.802549574194802e-13,1.336752656342286e-11,4.6759446879097954e-15,9.566529672105708e-24,2.3259662965578973e-14,2.8295825715856395e-23,5.32423153111868e-15,2.0932345981061456e-15,3.6220919558200434e-13,3.0445540776448313e-16,3.8102288481007217e-16,5.0628720090141897e-14,1.559876312409757e-12,8.625948538028024e-15,5.994208147735058e-25,3.992820840923301e-13,9.558618569355825e-20,1.6142471057609678e-18
1.4121821090057532e-08,0.0028149649241145727,0.1557,0.0,0.005779026297820374,0.6423307136630056,0.19953313823600033,1.3915948338528839e-14,2.1645326564585825e-16,1.1400940447764723e-10,3.79233661506792e-21,5.171203280310964e-12,7.088489278493276e-17,0.00013855381611650158,6.1453553656538704e-15,2.119325326936847e-20,4.562575498422536e-18,0.0023668432509277464,2.7630777251705087e-18,1.8148757543650605e-08,3.2623808087231253e-29,2.1374695710859303e-28,2.2502269798847906e-10,1.3722369239850505e-16,3.758123935246071e-32,2.902646896315393e-13,2.3824876771670966e-12,3.819055088331446e-13,1.3367564387594436e-11,4.6767364404136244e-15,9.78064731736546e-24,2.350284393952369e-14,2.840252533948331e-23,5.421827487494531e-15,2.0936682376746407e-15,3.600534559092926e-13,3.044177807060593e-16,3.8097713670084525e-16,5.062311558764569e-14,1.5725554638539122e-12,8.584806812526891e-15,6.083819442544276e-25,4.048487197304115e-13,9.78850115420078e-20,1.6229519803418238e-18
1.4185437346182167e-08,0.0028149649241145727,0.1557,0.0,0.005779015705884339,0.6423307137434884,0.19953312737920853,1.4069899535758806e-14,2.2064311752346948e-16,1.1456955181064158e-10,3.886274912032609e-21,5.243743314667156e-12,7.226291810258205e-17,0.00013855355190128818,6.204245004626118e-15,2.1510034630658627e-20,4.6315727273490654e-18,0.0023668540074189242,2.7996512873299794e-18,1.824624729323574e-08,3.3055854409794465e-29,2.176754900302203e-28,2.2715154152801522e-10,1.385337782609644e-16,3.8140893176215046e-32,2.9433070805090273e-13,2.398467328604946e-12,3.8355608270230463e-13,1.3367600683608562e-11,4.677529237672029e-15,9.999028206371826e-24,2.3747400683595275e-14,2.850979276976447e-23,5.520780904425501e-15,2.094102524223838e-15,3.579031234382428e-13,3.0436889338739186e-16,3.809173454032392e-16,5.061562046071894e-14,1.5852327545628608e-12,8.54393616882522e-15,6.174376829813351e-25,4.1046807063237753e-13,1.002285815436682e-19,1.6316702011275875e-18
1.4249053602306801e-08,0.0028149649241145727,0.1557,0.0,0.005779005535569395,0.6423307138186278,0.19953311695454945,1.4224877045501447e-14,2.2489573881971025e-16,1.1512996536461478e-10,3.982124880134803e-21,5.316975012920032e-12,7.366151751810794e-17,0.00013855329819859836,6.263433057413237e-15,2.1830197027044866e-20,4.701316058372342e-18,0.002366864331615954,2.836534859232574e-18,1.834388701639024e-08,3.3491569021580705e-29,2.2166127056287374e-28,2.292907427433755e-10,1.3985045775522203e-16,3.8706440061082544e-32,2.984354417335648e-13,2.414501839268729e-12,3.852066791890043e-13,1.33676355126878e-11,4.678323092468232e-15,1.0221747907788878e-23,2.399333508222785e-14,2.8617624005522623e-23,5.621104604735886e-15,2.094537457818962e-15,3.5575860694628104e-13,3.043090612149226e-16,3.808439041585371e-16,5.06062872845319e-14,1.5979077244053126e-12,8.503335195081805e-15,6.265886718580916e-25,4.161403968955637e-13,1.0261756478445228e-19,1.640401836681739e-18
1.4312669858431436e-08,0.0028149649241145727,0.1557,0.0,0.005778995769978329,0.6423307138886338,0.19953310694470452,1.4380884356346706e-14,2.292118011285377e-16,1.1569064558184054e-10,4.079917404795099e-21,5.390901855237209e-12,7.50809097070888e-17,0.00013855305458710052,6.322919792358883e-15,2.215376382956649e-20,4.771810710640525e-18,0.002366874240836598,2.8737295115749875e-18,1.8441677481775486e-08,3.393096465640646e-29,2.2570494336889575e-28,2.3144030955488772e-10,1.4117373757679132e-16,3.927791988568625e-32,3.025790852219875e-13,2.4305914785273595e-12,3.868572984505688e-13,1.3367668933600238e-11,4.6791180173242364e-15,1.0448883146517165e-23,2.4240649030585806e-14,2.8726015173158217e-23,5.722811474341936e-15,2.0949730386356233e-15,3.536203026360864e-13,3.042385974700949e-16,3.807572035597101e-16,5.059516828860224e-14,1.6105799262681837e-12,8.463002487177383e-15,6.358355548630601e-25,4.218659588189722e-13,1.0505263746672744e-19,1.6491469556245558e-18
1.437628611455607e-08,0.0028149649241145727,0.1557,0.0,0.005778986392890921,0.6423307139537088,0.1995330973330491,1.4537924974101515e-14,2.3359198068798517e-16,1.16251592906082e-10,4.179683755309011e-21,5.4655273252217116e-12,7.652131485765755e-17,0.00013855282066234357,6.382705481912343e-15,2.2480758529637257e-20,4.843061930290864e-18,0.0023668837517047524,2.9112363130600108e-18,1.8539619458644588e-08,3.4374054025760575e-29,2.2980715899222e-28,2.336002499693632e-10,1.4250362449830045e-16,3.9855372721381186e-32,3.067618332511956e-13,2.446736516089321e-12,3.885079406398015e-13,1.336770100275796e-11,4.679914024511637e-15,1.0680511818003168e-23,2.448934443459719e-14,2.8834962524510747e-23,5.825914462300787e-15,2.095409266955616e-15,3.514885942473966e-13,3.041578131671219e-16,3.8065763137406183e-16,5.0582315332884355e-14,1.623248925966657e-12,8.422936647674585e-15,6.451789790702502e-25,4.276450169066724e-13,1.0753448295850485e-19,1.6579056266331181e-18
1.4439902370680705e-08,0.0028149649241145727,0.1557,0.0,0.005778977388736809,0.642330714014046,0.19953308810362452,1.469600242181048e-14,2.380369584040719e-16,1.1681280778262055e-10,4.281455588589745e-21,5.540854909954508e-12,7.79829546782671e-17,0.00013855259603608045,6.442790402625566e-15,2.281120473981059e-20,4.915074990668319e-18,0.002366892880178242,2.9490563304324217e-18,1.863771371684405e-08,3.4820849819231403e-29,2.3396857391135804e-28,2.357705720802003e-10,1.4384012536936554e-16,4.0438838833578063e-32,3.10983880751169e-13,2.4629372220027943e-12,3.901586059051731e-13,1.3367731774311551e-11,4.680711126061989e-15,1.091671300268757e-23,2.473942321098627e-14,2.8944462434737365e-23,5.930426580860207e-15,2.0958461431628773e-15,3.493638531739098e-13,3.0406701691565333e-16,3.805455723719852e-16,5.0567779884672336e-14,1.6359143021484034e-12,8.383136284837879e-15,6.546195946705346e-25,4.3347783187118956e-13,1.100637918428823e-19,1.6666779184413401e-18
1.450351862680534e-08,0.0028149649241145727,0.1557,0.0,0.005778968742569463,0.6423307140698314,0.19953307924111163,1.4855120239776532e-14,2.4254741987488265e-16,1.1737429065828363e-10,4.385264952944487e-21,5.616888100036912e-12,7.946605240551046e-17,0.0001385523803356189,6.503174835139341e-15,2.3145126194591497e-20,4.987855192531508e-18,0.0023669016415755156,2.9871906285147462e-18,1.8735961026815744e-08,3.5271364704932026e-29,2.3818985059287945e-28,2.379512840674841e-10,1.4518324711646313e-16,4.1028358683075306e-32,3.1524542284923007e-13,2.4791938666559217e-12,3.918092943910034e-13,1.3367761300240803e-11,4.681509333776761e-15,1.1157566980594135e-23,2.4990887287305256e-14,2.9054511400209075e-23,6.036360905509177e-15,2.096283667739605e-15,3.472464385850723e-13,3.0396651478834554e-16,3.804214081618277e-16,5.055161299631745e-14,1.648575646192157e-12,8.3436000117116e-15,6.641580549929494e-25,4.3936466463688204e-13,1.1264126196774205e-19,1.6754638998400281e-18
1.4567134882929974e-08,0.0028149649241145727,0.1557,0.0,0.005778960440041175,0.642330714121244,0.19953307073080495,1.5015281985581604e-14,2.4712405541482603e-16,1.1793604198147132e-10,4.49114429188408e-21,5.693630389632876e-12,8.09708328119966e-17,0.00013855217320319854,6.563859064156402e-15,2.3482546751344683e-20,5.0614078642360235e-18,0.0023669100506012535,3.0256402702429238e-18,1.8834362159599048e-08,3.572561132992498e-29,2.424716575445201e-28,2.401423941980817e-10,1.4653299674280367e-16,4.162397292739375e-32,3.195466548724235e-13,2.4955067207771903e-12,3.934600062376362e-13,1.3367789630441748e-11,4.682308659236876e-15,1.1403155246060658e-23,2.524373860196526e-14,2.9165106036424403e-23,6.1437305750292715e-15,2.096721841262531e-15,3.451366975525448e-13,3.0385661019333954e-16,3.8028551703087914e-16,5.0533865283761294e-14,1.661232562100857e-12,8.304326445254376e-15,6.737950165260637e-25,4.4530577634330863e-13,1.1526759849570488e-19,1.6842636396769617e-18
1.4630751139054609e-08,0.0028149649241145727,0.1557,0.0,0.005778952467379082,0.6423307141684544,0.1995330625585881,1.517649123410735e-14,2.51767560079066e-16,1.1849806220218255e-10,4.5991264479663074e-21,5.771085276511202e-12,8.24975222142819e-17,0.0001385519742953922,6.624843378417474e-15,2.3823490391204465e-20,5.1357383619191885e-18,0.00236691812137097,3.0644063167017295e-18,1.893291788683319e-08,3.618360232064338e-29,2.468146693681648e-28,2.4234391082573466e-10,1.4788938132820487e-16,4.2225722422115856e-32,3.2388777234989166e-13,2.5118760554359302e-12,3.9511074158160645e-13,1.3367816812810274e-11,4.683109113811886e-15,1.1653560522612915e-23,2.549797910426653e-14,2.927624307594059e-23,6.252548791546873e-15,2.0971606643993375e-15,3.4303496518113747e-13,3.037376037516424e-16,3.801382737924698e-16,5.051458690588438e-14,1.6738846663895539e-12,8.265314205528132e-15,6.835311389394367e-25,4.5130142834858415e-13,1.1794351395434293e-19,1.693077206856981e-18
1.4694367395179243e-08,0.0028149649241145727,0.1557,0.0,0.005778944811362121,0.6423307142116274,0.19953305471091043,1.5338751577555886e-14,2.56478633688125e-16,1.190603517720394e-10,4.709244666673249e-21,5.849256262087617e-12,8.404634848085711e-17,0.00013855178328253188,6.686128070686231e-15,2.4167981219926235e-20,5.2108520696991806e-18,0.0023669258674346104,3.1034898271599042e-18,1.903162898075974e-08,3.664535028330883e-29,2.512195668140201e-28,2.445558423911454e-10,1.4925240802896757e-16,4.2833648222228807e-32,3.2826897101524146e-13,2.5283021420428966e-12,3.967615005558008e-13,1.3367842893322289e-11,4.6839107086687324e-15,1.1908866777982678e-23,2.5753610754427872e-14,2.938791936632219e-23,6.362828820586188e-15,2.0976001379052008e-15,3.4094156474400873e-13,3.0360979317940947e-16,3.7998004963918213e-16,5.049382754466936e-14,1.6865315879682959e-12,8.226561914940029e-15,6.933670851051406e-25,4.573518822327249e-13,1.206697282866527e-19,1.7019046703421142e-18
1.4757983651303878e-08,0.0028149649241145727,0.1557,0.0,0.005778937459298934,0.6423307142509208,0.1995330471747641,1.5502066625470612e-14,2.6125798085265806e-16,1.196229111443117e-10,4.821532600323315e-21,5.928146851466753e-12,8.561754104019036e-17,0.0001385515998481575,6.747713437735238e-15,2.4516043468723438e-20,5.2867543998778965e-18,0.0023669333017992144,3.1428918591050686e-18,1.913049621422537e-08,3.711086780434602e-29,2.5568703683554443e-28,2.4677819742206354e-10,1.5062208407775212e-16,4.344779158347564e-32,3.326904468089073e-13,2.5447852523509674e-12,3.984122832896128e-13,1.3367867916110742e-11,4.68471345478021e-15,1.216915923927119e-23,2.6010635523615536e-14,2.9500131868107347e-23,6.4745839911230765e-15,2.0980402626194955e-15,3.3885680782192095e-13,3.0347347317511076e-16,3.7981121200214725e-16,5.0471636386177245e-14,1.6991729680201862e-12,8.188068197535537e-15,7.033035211193711e-25,4.634573998009823e-13,1.234469689017898e-19,1.7107460991517103e-18
1.4821599907428512e-08,0.0028149649241145727,0.1557,0.0,0.005778930399006625,0.6423307142864859,0.19953303993766247,1.566644000475699e-14,2.6610631099840063e-16,1.201857407739395e-10,4.9360243120183225e-21,6.0077605534840405e-12,8.721133088882596e-17,0.0001385514236884876,6.809599780327105e-15,2.4867701495139288e-20,5.36345079313679e-18,0.002366940436950669,3.1826134682784777e-18,1.9229520360684665e-08,3.7580167450795705e-29,2.602177726446623e-28,2.4901098453336565e-10,1.519984167834555e-16,4.4068193963704875e-32,3.3715239588050737e-13,2.5613256584559195e-12,4.0006308990909005e-13,1.3367891923539514e-11,4.685517362933037e-15,1.243452440825948e-23,2.626905539397127e-14,2.96128776527915e-23,6.5878276956396976e-15,2.098481039462606e-15,3.367809944463502e-13,3.033289353115705e-16,3.796321244164222e-16,5.044806210233431e-14,1.7118084598748224e-12,8.149831678341069e-15,7.133411163241328e-25,4.696182430871674e-13,1.2627597072606808e-19,1.7196015623625936e-18
1.4885216163553147e-08,0.0028149649241145727,0.1557,0.0,0.005778923618790411,0.6423307143184683,0.199533032987619,1.583187535970347e-14,2.710243383912901e-16,1.2074884111755603e-10,5.052754279625711e-21,6.088100880747465e-12,8.882795059953921e-17,0.0001385512545119116,6.871787403193957e-15,2.5222979783940644e-20,5.440946718729017e-18,0.0023669472848745878,3.2226557087095652e-18,1.9328702194203226e-08,3.8053261770725203e-29,2.6481247376704373e-28,2.5125421242713323e-10,1.5338141353109118e-16,4.4694897024230675e-32,3.4165501459119274e-13,2.577923632797319e-12,4.017139205370773e-13,1.3367914956274362e-11,4.686322443735636e-15,1.2705050076866833e-23,2.6528872358639827e-14,2.972615390082899e-23,6.702573390179947e-15,2.0989224694328734e-15,3.347144132462479e-13,3.031764679328584e-16,3.794431463924116e-16,5.042315283352646e-14,1.7244377288773233e-12,8.111850982754504e-15,7.234805433290024e-25,4.758346743569634e-13,1.2915747625422366e-19,1.7284711291092411e-18
1.494883241967778e-08,0.0028149649241145727,0.1557,0.0,0.00577891710742405,0.6423307143470076,0.19953302631312772,1.5998376352002424e-14,2.7601278216276286e-16,1.213122126335089e-10,5.17175739979602e-21,6.169171349679255e-12,9.046763432954824e-17,0.00013855109203850182,6.9342766150195805e-15,2.5581902947999835e-20,5.5192476746753885e-18,0.0023669538570763584,3.2630196327502727e-18,1.9428042489460838e-08,3.8530163293635943e-29,2.694718460979885e-28,2.535078898927278e-10,1.5477108178167006e-16,4.532794263119489e-32,3.4619849951599324e-13,2.5945794481594873e-12,4.0336477529335265e-13,1.3367937053351025e-11,4.687128707625585e-15,1.2980825342758701e-23,2.6790088421795856e-14,2.98399578996523e-23,6.818834594405699e-15,2.0993645536036624e-15,3.3265734159825236e-13,3.03016356056005e-16,3.792446332933079e-16,5.03969561719974e-14,1.7370604522531361e-12,8.074124735981977e-15,7.337224780329745e-25,4.821069561112299e-13,1.3209223560094718e-19,1.737354868583967e-18
