Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31),OCHCO(260),SX(257),CH2OX(167),CHOX(166),SX(186),C2H6O(234),SX(408)
0.37951221936513435,0.0005555851823910342,0.0915567593028733,0.0,0.0004223393211424357,0.4502665699156897,2.8020708967784216e-20,0.45687963772948176,3.451031974419464e-05,9.598088880986546e-12,3.1084605819126026e-06,1.1130263550075652e-06,4.813649643869548e-14,1.9082774579471802e-05,1.4343277522250587e-10,4.5866263751572626e-17,2.4315519877047706e-09,1.0488673618031983e-07,3.1439757534052846e-10,4.536669656733288e-11,9.689364622001873e-23,3.853075366521427e-14,3.785082989439642e-12,8.516860451156839e-17,4.561578886000853e-24,7.005963743561143e-10,0.001193374061616988,2.2641659517747262e-12,7.236049274464644e-11,5.026045913657658e-19,1.6464641148255235e-05,1.8243376832176932e-07,3.31666873238263e-18,1.4273761854661557e-11,1.2105690909365521e-21,3.727251035042813e-24,1.753419864577161e-49,1.7630566962210184e-13,7.646938175447359e-21,3.4847252682798976e-20,1.0020767608549515e-20,5.222309757116801e-16,6.703580918804035e-23
0.38157680043031783,0.0005555851823910342,0.0915567593028733,0.0,0.0004223393097373086,0.4502661652118011,2.8180327314400204e-20,0.45687953627930233,3.471321382615507e-05,9.598085957129456e-12,3.1084574616199076e-06,1.1130252888463236e-06,4.8136455879749544e-14,1.9082765488256422e-05,1.4343176298524204e-10,4.5871854225922316e-17,2.4458475326101735e-09,1.0488602615764986e-07,3.1439749703542827e-10,4.5366680334288324e-11,9.689357870847698e-23,3.853073126237683e-14,3.7850823297257745e-12,8.51685585720157e-17,4.561573998943124e-24,7.00595684339515e-10,0.0011933729567744225,2.264163617847718e-12,7.23604539958901e-11,5.056587645528971e-19,1.6564984469738853e-05,1.8354552354622273e-07,3.3166652754344616e-18,1.42737409604371e-11,1.2105685469010672e-21,3.727249801971177e-24,1.7634075359417835e-49,1.7630540662234546e-13,7.64693200522233e-21,3.484724022535749e-20,1.0024023088691587e-20,5.254066884027969e-16,6.744348578523005e-23
0.3836413814955013,0.0005555851823910342,0.0915567593028733,0.0,0.0004223392983323075,0.45026576050833644,2.8339945516253325e-20,0.4568794348292303,3.491610769765033e-05,9.598083006843003e-12,3.1084543413289747e-06,1.1130242185335907e-06,4.813641511236816e-14,1.9082756397051525e-05,1.4343075040013699e-10,4.587744462128409e-17,2.46014306195314e-09,1.0488531612569324e-07,3.143974187304931e-10,4.536666406128722e-11,9.689351119703423e-23,3.853070885954455e-14,3.7850816573328786e-12,8.5168512343024e-17,4.561569111888875e-24,7.005949917101409e-10,0.0011933718519329358,2.2641612839231348e-12,7.23604149771926e-11,5.087129372212105e-19,1.666532768925065e-05,1.8465727758382808e-07,3.316661818491303e-18,1.4273720066237203e-11,1.2105680028654884e-21,3.7272485656160594e-24,1.7733951900773225e-49,1.7630514362293744e-13,7.646925828285829e-21,3.484722773730508e-20,1.002727849036519e-20,5.285823954959693e-16,6.785116200963938e-23
0.3857059625606848,0.0005555851823910342,0.0915567593028733,0.0,0.0004223392869271215,0.45026535580529586,2.849956357332426e-20,0.45687933337926556,3.511900135834306e-05,9.598080032257806e-12,3.1084512210400663e-06,1.1130231444052257e-06,4.8136374153415574e-14,1.9082747305845608e-05,1.4342973749653164e-10,4.588303494387992e-17,2.4744385756436577e-09,1.0488460608595949e-07,3.1439734042547933e-10,4.5366647751524164e-11,9.689344368562342e-23,3.853068645669098e-14,3.78508097328005e-12,8.516846584790362e-17,4.5615642248368515e-24,7.005942966785164e-10,0.0011933707470928574,2.264158949998262e-12,7.236037571035186e-11,5.117671093417062e-19,1.6765670806461965e-05,1.8576903042573163e-07,3.3166583615473396e-18,1.4273699172062682e-11,1.2105674588308388e-21,3.727247326242884e-24,1.783382827125089e-49,1.763048806238163e-13,7.646919645171069e-21,3.4847215221071726e-20,1.0030533816288564e-20,5.317580971060339e-16,6.825883787347047e-23
0.38777054362586827,0.0005555851823910342,0.0915567593028733,0.0,0.00042233927552198943,0.4502649511026799,2.865918148559523e-20,0.4568792319294081,3.532189480792315e-05,9.598077035343205e-12,3.108448100753416e-06,1.1130220667699243e-06,4.813633301839192e-14,1.908273821464702e-05,1.4342872430126466e-10,4.588862519954949e-17,2.488734073664148e-09,1.0488389603983598e-07,3.1439726212060914e-10,4.536663140801078e-11,9.689337617429666e-23,3.853066405384629e-14,3.78508027851694e-12,8.516841910824293e-17,4.5615593377896316e-24,7.005935994396618e-10,0.0011933696422539405,2.2641566160759086e-12,7.236033621549187e-11,5.148212809087723e-19,1.686601382106564e-05,1.8688078206888773e-07,3.316654904605377e-18,1.4273678277914412e-11,1.2105669147964329e-21,3.7272460840950034e-24,1.7933704470908375e-49,1.7630461762504922e-13,7.64691345638272e-21,3.484720267897615e-20,1.0033789068986551e-20,5.349337933420052e-16,6.866651339113864e-23
0.38983512469105175,0.0005555851823910342,0.0915567593028733,0.0,0.0004223392641169712,0.4502645464004889,2.8818799253049914e-20,0.45687913047965806,3.5524788046105334e-05,9.598074017911888e-12,3.1084449804692277e-06,1.1130209859116334e-06,4.813629172155341e-14,1.908272912345856e-05,1.4342771083889602e-10,4.589421539363703e-17,2.5030295560660228e-09,1.048831859885993e-07,3.1439718381588867e-10,4.536661503348374e-11,9.68933086630658e-23,3.8530641651013046e-14,3.7850795739105446e-12,8.516837214387402e-17,4.561554450746708e-24,7.00592900172435e-10,0.0011933685374161194,2.2641542821563057e-12,7.236029651104786e-11,5.178754519324143e-19,1.6966356732773956e-05,1.8799253251571482e-07,3.3166514476692887e-18,1.4273657383794168e-11,1.2105663707619623e-21,3.7272448393987866e-24,1.803358050116143e-49,1.763043546266702e-13,7.646907262387363e-21,3.484719011312234e-20,1.003704425078592e-20,5.381094843034139e-16,6.907418857783564e-23
0.39189970575623523,0.0005555851823910342,0.0915567593028733,0.0,0.0004223392527118998,0.4502641416987228,2.8978416875673375e-20,0.45687902903001526,3.5727681072627784e-05,9.598070981618511e-12,3.10844186018768e-06,1.1130199020911028e-06,4.8136250275992735e-14,1.908272003227378e-05,1.434266971322241e-10,4.5899805530985414e-17,2.5173250227632603e-09,1.0488247593342146e-07,3.1439710551120666e-10,4.5366598630436474e-11,9.689324115189527e-23,3.853061924818016e-14,3.7850788602545015e-12,8.516832497291167e-17,4.561549563708017e-24,7.005921990405103e-10,0.0011933674325795745,2.2641519482382524e-12,7.23602566139671e-11,5.209296223868118e-19,1.7066699541333005e-05,1.8910428175810202e-07,3.3166479907348177e-18,1.4273636489702403e-11,1.2105658267280318e-21,3.7272435923596655e-24,1.813345636271601e-49,1.7630409162864729e-13,7.646901063599423e-21,3.48471775254096e-20,1.0040299363797988e-20,5.412851700818237e-16,6.948186344289521e-23
0.3939642868214187,0.0005555851823910342,0.0915567593028733,0.0,0.0004223392413068336,0.45026373699738215,2.9138034353451846e-20,0.45687892758047977,3.593057388724993e-05,9.598067927989972e-12,3.108438739908931e-06,1.1130188155478767e-06,4.8136208693737437e-14,1.908271094109485e-05,1.434256832020563e-10,4.5905395616099646e-17,2.531620473752857e-09,1.0488176587537915e-07,3.1439702720660856e-10,4.5366582201184095e-11,9.689317364079765e-23,3.853059684535496e-14,3.7850781382817955e-12,8.516827761207633e-17,4.561544676674075e-24,7.005914961948348e-10,0.0011933663277442453,2.2641496143224025e-12,7.2360216539829e-11,5.239837922690838e-19,1.716704224650369e-05,1.902160297944951e-07,3.3166445338033095e-18,1.4273615595639842e-11,1.2105652826944469e-21,3.727242343167326e-24,1.8233332056210753e-49,1.7630382863100293e-13,7.64689486040907e-21,3.484716491761552e-20,1.0043554409979872e-20,5.444608507639167e-16,6.988953799797796e-23
0.3960288678866022,0.0005555851823910342,0.0915567593028733,0.0,0.0004223392299017853,0.4502633322964669,2.929765168637275e-20,0.4568788261310516,3.613346648975061e-05,9.598064858429283e-12,3.1084356196331168e-06,1.1130177265021763e-06,4.8136166985844313e-14,1.9082701849922318e-05,1.434246690675271e-10,4.591098565311301e-17,2.5459159090321234e-09,1.0488105581546231e-07,3.143969489020995e-10,4.5366565747848875e-11,9.689310612977539e-23,3.8530574442539607e-14,3.7850774086652064e-12,8.516823007672718e-17,4.561539789645028e-24,7.005907917740558e-10,0.0011933652229101188,2.264147280408917e-12,7.236017630294837e-11,5.270379615761066e-19,1.7267384848066164e-05,1.913277766234718e-07,3.316641076875455e-18,1.427359470160734e-11,1.210564738661156e-21,3.727241091996249e-24,1.8333207582418534e-49,1.763035656337504e-13,7.646888653173977e-21,3.4847152291367475e-20,1.0046809391128824e-20,5.47636526428419e-16,7.029721225361968e-23
0.39809344895178567,0.0005555851823910342,0.0915567593028733,0.0,0.00042233921849673956,0.4502629275959776,2.9457268874424507e-20,0.4568787246817308,3.6336358879926555e-05,9.59806177422524e-12,3.108432499360359e-06,1.113016635156491e-06,4.8136125162480167e-14,1.908269275875558e-05,1.4342365474625987e-10,4.5916575645814966e-17,2.560211328574759e-09,1.0488034575458109e-07,3.143968705976702e-10,4.5366549272379964e-11,9.689303861882525e-23,3.853055203973445e-14,3.785076672023048e-12,8.516818238097497e-17,4.561534902621054e-24,7.005900859055901e-10,0.001193364118077213,2.264144946497774e-12,7.236013591648969e-11,5.300921302989476e-19,1.7367727345820178e-05,1.924395222418788e-07,3.3166376199509136e-18,1.4273573807605447e-11,1.2105641946282172e-21,3.727239839006571e-24,1.8433082941915598e-49,1.7630330263689304e-13,7.64688244222132e-21,3.484713964815795e-20,1.0050064308894467e-20,5.508121971488154e-16,7.070488621884217e-23
0.40015803001696915,0.0005555851823910342,0.0915567593028733,0.0,0.0004223392070917048,0.45026252289591423,2.961688591759648e-20,0.45687862323251727,3.653925105759089e-05,9.598058676563463e-12,3.1084293790907644e-06,1.1130155416969702e-06,4.81360832329913e-14,1.9082683667594967e-05,1.434226402544391e-10,4.5922165597698215e-17,2.5745067323725816e-09,1.0487963569357225e-07,3.143967922933269e-10,4.536653277657141e-11,9.689297110794903e-23,3.8530529636941504e-14,3.785075928924109e-12,8.516813453780069e-17,4.561530015602339e-24,7.005893787066326e-10,0.0011933630132455195,2.2641426125891263e-12,7.236009539255533e-11,5.331462984335461e-19,1.74680697395804e-05,1.9355126664805334e-07,3.3166341630300103e-18,1.42735529136347e-11,1.210563650595601e-21,3.727238584345639e-24,1.8532958135280605e-49,1.7630303964043934e-13,7.646876227852986e-21,3.4847126989362273e-20,1.0053319164795541e-20,5.539878629934051e-16,7.111255990258827e-23
0.4022226110821526,0.0005555851823910342,0.0915567593028733,0.0,0.00042233919568668103,0.45026211819627693,2.977650281587895e-20,0.45687852178341104,3.674214302257187e-05,9.59805556653342e-12,3.1084262588244256e-06,1.113014446294704e-06,4.813604120596778e-14,1.9082674576440478e-05,1.434216256069439e-10,4.592775551196978e-17,2.5888021204141697e-09,1.048789256332049e-07,3.143967139890692e-10,4.53665162620711e-11,9.689290359714657e-23,3.8530507234161765e-14,3.785075179890984e-12,8.516808655913228e-17,4.561525128589017e-24,7.005886702848745e-10,0.0011933619084150402,2.264140278683032e-12,7.236005474226781e-11,5.36200465975102e-19,1.7568412029176794e-05,1.94663009840167e-07,3.3166307061128627e-18,1.4273532019695577e-11,1.2105631065633097e-21,3.727237328148864e-24,1.863283316306582e-49,1.7630277664439545e-13,7.646870010346122e-21,3.4847114316243226e-20,1.005657396022733e-20,5.571635240251302e-16,7.152023331295606e-23
0.4042871921473361,0.0005555851823910342,0.0915567593028733,0.0,0.00042233918428166614,0.4502617134970659,2.993611956926295e-20,0.4568784203344122,3.694503477471173e-05,9.59805244513631e-12,3.108423138561426e-06,1.1130133491069337e-06,4.813599908930431e-14,1.9082665485292037e-05,1.4342061081745047e-10,4.59333453915761e-17,2.60309749268642e-09,1.0487821557418585e-07,3.1439663568489564e-10,4.536649973039346e-11,9.68928360864174e-23,3.853048483139607e-14,3.78507442540396e-12,8.516803845593132e-17,4.561520241581205e-24,7.005879607392853e-10,0.0011933608035857772,2.2641379447795373e-12,7.236001397584961e-11,5.392546329185696e-19,1.7668754214453326e-05,1.9577475181633733e-07,3.316627249199507e-18,1.427351112578851e-11,1.21056256253135e-21,3.727236070540667e-24,1.873270802575712e-49,1.7630251364876604e-13,7.64686378995532e-21,3.484710162996117e-20,1.0059828696472106e-20,5.603391803024407e-16,7.192790645738103e-23
0.4063517732125196,0.0005555851823910342,0.0915567593028733,0.0,0.00042233917287666164,0.4502613087982813,3.0095736177740303e-20,0.45687831888552066,3.7147926313865445e-05,9.598049313292435e-12,3.108420018301836e-06,1.1130122502781778e-06,4.813595689025686e-14,1.908265639414971e-05,1.4341959589852687e-10,4.593893523922673e-17,2.617392849180186e-09,1.0487750551716477e-07,3.143965573808075e-10,4.536648318293062e-11,9.689276857576186e-23,3.853046242864539e-14,3.7850736659045185e-12,8.516799023827385e-17,4.5615153545790184e-24,7.00587250160836e-10,0.0011933596987577305,2.264135610878706e-12,7.23599731026962e-11,5.423087992600476e-19,1.776909629526636e-05,1.9688649257505783e-07,3.316623792290062e-18,1.4273490231913859e-11,1.2105620184997171e-21,3.7272348116354165e-24,1.8832582723816325e-49,1.7630225065355596e-13,7.646857566914714e-21,3.484708893158297e-20,1.0063083374708757e-20,5.635148318795214e-16,7.233557934285478e-23
0.4104809353428865,0.0005555851823910342,0.0915567593028733,0.0,0.00042233915006668297,0.4502604994019919,3.041496895994558e-20,0.4568781159880595,3.755370875269259e-05,9.598043021576873e-12,3.1084137777931317e-06,1.1130100482179136e-06,4.813587227112787e-14,1.908263821188338e-05,1.434175657176312e-10,4.595011484841132e-17,2.645983514794967e-09,1.0487608541145471e-07,3.1439640077288645e-10,4.536645004565957e-11,9.689263355467114e-23,3.853041762319183e-14,3.7850721334574025e-12,8.51678934958561e-17,4.561505580591879e-24,7.005858262327976e-10,0.0011933574891052887,2.264130943085204e-12,7.23598910700029e-11,5.484171301218516e-19,1.7969780142985322e-05,1.9910997043439022e-07,3.316616878483155e-18,1.4273448444263058e-11,1.2105609304374386e-21,3.727232290345401e-24,1.903233162770949e-49,1.763017246644091e-13,7.646845113726618e-21,3.4847063502377446e-20,1.0069592561401034e-20,5.698661211297845e-16,7.315092436218728e-23
0.4141971812602167,0.0005555851823910342,0.0915567593028733,0.0,0.0004223391295377374,0.45025977094679104,3.0702277968280425e-20,0.4568779333807115,3.791891221799686e-05,9.598037331098307e-12,3.108408161347517e-06,1.1130080619754024e-06,4.8135795893606503e-14,1.90826218478646e-05,1.434157382186162e-10,4.596017641032938e-17,2.671715059798491e-09,1.0487480732865028e-07,3.143962598260491e-10,4.5366420179917976e-11,9.689251203594068e-23,3.853037729834146e-14,3.785070740851086e-12,8.516780612156512e-17,4.561496784023519e-24,7.0058454193556e-10,0.0011933555004222578,2.264126742080561e-12,7.235981695511184e-11,5.539146258030635e-19,1.815039524745184e-05,2.011110963305903e-07,3.3166106560709286e-18,1.4273410835491075e-11,1.2105599511825139e-21,3.727230017716931e-24,1.9212105082112266e-49,1.7630125127564663e-13,7.646833898777221e-21,3.484704058375655e-20,1.0075450641020513e-20,5.755822658453584e-16,7.388473405364104e-23
0.4179134271775469,0.0005555851823910342,0.0915567593028733,0.0,0.00042233910900882685,0.4502590424929737,3.0989586507018114e-20,0.4568777507737112,3.828411499145434e-05,9.598031618021982e-12,3.1084025449137254e-06,1.113006072182791e-06,4.813571933786078e-14,1.9082605483865738e-05,1.434139104538956e-10,4.5970237901826016e-17,2.6974465535550822e-09,1.048735292602607e-07,3.143961188794891e-10,4.536639028004792e-11,9.689239051744852e-23,3.8530336973548853e-14,3.78506933740118e-12,8.516771849960401e-17,4.5614879874745464e-24,7.005832554039001e-10,0.0011933535117431748,2.2641225410851204e-12,7.235974260925413e-11,5.5941211948281e-19,1.8331010011702263e-05,2.0311221826284877e-07,3.3166044336722787e-18,1.427337322682815e-11,1.2105589719286521e-21,3.727227742283973e-24,1.9391878008827822e-49,1.7630077788829287e-13,7.646822678103808e-21,3.484701763898315e-20,1.0081308547107154e-20,5.812983960078463e-16,7.461854299281923e-23
0.42162967309487714,0.0005555851823910342,0.0915567593028733,0.0,0.00042233908847994856,0.4502583140405401,3.1276894576130685e-20,0.4568775681670586,3.864931707256307e-05,9.598025885537966e-12,3.108396928491947e-06,1.1130040793410663e-06,4.813564262904322e-14,1.9082589119886684e-05,1.4341208246704044e-10,4.5980299332290305e-17,2.723177996027539e-09,1.048722512085379e-07,3.1439597793320497e-10,4.536636035087379e-11,9.689226899919358e-23,3.853029664881614e-14,3.785067924637956e-12,8.516763066489937e-17,4.561479190945244e-24,7.005819669531577e-10,0.001193351523068047,2.2641183400989923e-12,7.235966806499953e-11,5.649096111461223e-19,1.8511624435239464e-05,2.0511333622551995e-07,3.316598211287362e-18,1.427333561827527e-11,1.2105579926758638e-21,3.72722546444293e-24,1.9571650409519053e-49,1.7630030450235981e-13,7.64681145251765e-21,3.4846994671754184e-20,1.0087166283749401e-20,5.870145118141925e-16,7.535235120493357e-23
0.42534591901220736,0.0005555851823910342,0.0915567593028733,0.0,0.0004223390679511049,0.45025758558949086,3.156420217559429e-20,0.45687738556075363,3.90145184608923e-05,9.598020136385373e-12,3.1083913120823295e-06,1.1130020838803874e-06,4.813556578875022e-14,1.9082572755927523e-05,1.4341025429546165e-10,4.5990360709785494e-17,2.7489093871860293e-09,1.0487097317541526e-07,3.1439583698719805e-10,4.536633039653845e-11,9.689214748117631e-23,3.853025632414516e-14,3.785066503875446e-12,8.516754264744108e-17,4.56147039443584e-24,7.005806768540991e-10,0.0011933495343968736,2.2641141391223052e-12,7.23595933503137e-11,5.704071007807186e-19,1.869223851763655e-05,2.0711445021391846e-07,3.31659198891639e-18,1.4273298009833245e-11,1.2105570134241452e-21,3.72722318453414e-24,1.975142228561908e-49,1.762998311178578e-13,7.646800222715382e-21,3.484697168524427e-20,1.0093023854458828e-20,5.927306134351575e-16,7.608615871191979e-23
0.4290621649295376,0.0005555851823910342,0.0915567593028733,0.0,0.0004223390474222984,0.45025685713982644,3.185150930538861e-20,0.45687720295479645,3.9379719156072275e-05,9.598014372916734e-12,3.1083856956849876e-06,1.1130000861701948e-06,4.81354888355295e-14,1.9082556391988395e-05,1.4340842597128785e-10,4.600042204123718e-17,2.7746407270067076e-09,1.0486969516255338e-07,3.1439569604146994e-10,4.5366300420599903e-11,9.689202596339763e-23,3.853021599953737e-14,3.78506507624222e-12,8.516745447298632e-17,4.561461597946508e-24,7.005793853392745e-10,0.0011933475457296535,2.2641099381551655e-12,7.23595184892147e-11,5.759045883764981e-19,1.887285225852685e-05,2.091155602241582e-07,3.3165857665595645e-18,1.4273260401502698e-11,1.2105560341734883e-21,3.7272209028498965e-24,1.9931193638381803e-49,1.7629935773479483e-13,7.646788989295354e-21,3.484694868217997e-20,1.0098881262252321e-20,5.984467010193746e-16,7.681996553293045e-23
