Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31),OCHCO(260),SX(257),CH2OX(167),CHOX(166),SX(186),C2H6O(234)
7.48874964163637e-09,0.00053584454179025,0.0915567593028733,0.0,0.0003942234965529229,0.45036963438669125,8.736095748086556e-36,0.45690061224018214,1.4895886856912766e-17,2.180030192420646e-24,9.591172401890106e-13,4.244950060855963e-23,-2.0139146508179034e-30,1.954584318760794e-05,3.041588449391628e-18,6.168666474227519e-22,1.6376625429600642e-19,1.8051037581554795e-17,9.988564968253447e-11,5.065068638368449e-20,-2.6981014447274156e-19,8.839591903792433e-16,1.2101067999665711e-22,-5.451215702926201e-25,5.748054614709035e-31,8.195113777838408e-25,0.0011632210468550737,8.039956766068516e-19,8.544582818310984e-27,1.6502159136008321e-21,-3.4074330590108875e-23,-2.837256877844057e-21,2.4628221453544835e-25,5.0833616150209405e-23,2.4975623145603695e-23,1.3458386583621288e-35,1.878010844513037e-76,1.1273303387377279e-22,5.131196639364732e-30,2.069257842921547e-29,3.6106767494618937e-34,-1.3859887694927205e-38
7.540524318852776e-09,0.00053584454179025,0.0915567593028733,0.0,0.00039422347695882337,0.4503696343669135,8.84313694940758e-36,0.45690061223974865,1.4984531930150122e-17,2.2161360553558003e-24,9.647246828433533e-13,4.3055818287035135e-23,-2.0508091150802706e-30,1.95458419760588e-05,3.0740165274402704e-18,6.164812638199796e-22,1.6377869005336833e-19,1.8171560437722157e-17,1.0031347498666494e-10,5.1210297339275663e-20,4.470179881436221e-19,8.839592469029737e-16,1.2158631799940548e-22,9.068538310050878e-25,7.043073221165379e-31,8.244645111820843e-25,0.0011632210672328956,8.086972927632325e-19,8.697725658334173e-27,-3.3189763133661858e-21,-3.424938920307846e-23,2.1322668635613967e-21,2.4772764988833986e-25,5.143875089996607e-23,2.5111225267459516e-23,1.368066401595725e-35,1.9324248343848703e-76,1.1392849067473584e-22,5.1754269112255305e-30,2.092917284922294e-29,-9.098664526023124e-35,-1.3935092048932315e-38
7.592298996069182e-09,0.00053584454179025,0.0915567593028733,0.0,0.00039422345935115056,0.4503696343491823,8.950802150872928e-36,0.45690061223931666,1.5073179980207164e-17,2.2526515317993225e-24,9.703321312825108e-13,4.4128207475184184e-23,-2.0821765700514423e-30,1.9545840887451883e-05,3.106583329255729e-18,6.166998399886607e-22,1.6379082462285143e-19,1.829222166151555e-17,1.0073988351985973e-10,5.177345998933359e-20,-1.0921812178732041e-19,8.839593083185067e-16,1.2429002699108633e-22,-2.158477440350891e-25,6.07058749796496e-31,8.46424839942817e-25,0.0011632210855027668,8.133989122369324e-19,8.852848123447757e-27,1.2464726575821749e-21,-3.45161258164483e-23,-2.432750417492782e-21,2.491731342272948e-25,5.204809205902614e-23,2.5246707805209512e-23,1.390536730871444e-35,1.9880842022335316e-76,1.151302478812374e-22,5.238572318162231e-30,2.1150850207556873e-29,-4.011901043608472e-34,-1.399464597930561e-38
7.644073673285588e-09,0.00053584454179025,0.0915567593028733,0.0,0.0003942234435275804,0.4503696343332891,9.059091352640196e-36,0.456900612238886,1.516183124952948e-17,2.2895791872777172e-24,9.75939578316968e-13,4.5135180180685873e-23,-2.1151987559711157e-30,1.954583990926342e-05,3.1392879775234304e-18,6.170374303743502e-22,1.6380290105590931e-19,1.8413020793418467e-17,1.0116487859364885e-10,5.2339817987948674e-20,-4.392491574052181e-19,8.83959340661792e-16,1.2663917111043504e-22,-8.88117824321511e-25,5.558862865756996e-31,8.656430425600365e-25,0.001163221101879531,8.181005301341714e-19,9.009865108869233e-27,2.836651001817135e-21,-3.475420102210998e-23,-4.022903881389569e-21,2.5061866832036055e-25,5.2661647535053824e-23,2.5382070865149297e-23,1.4132510126909527e-35,2.0450104267579535e-76,1.1633829735547303e-22,5.302969889312783e-30,2.1373013094843965e-29,5.3698585588813666e-34,-1.3827965750907e-38
7.695848350501993e-09,0.00053584454179025,0.0915567593028733,0.0,0.0003942234293063987,0.4503696343190464,9.16800455487179e-36,0.4569006122384568,1.5250486215569882e-17,2.3269215766630834e-24,9.815470186508751e-13,4.567743045669019e-23,-2.181940172009014e-30,1.9545839030245556e-05,3.1721297038795873e-18,6.165375528352997e-22,1.6381539873371559e-19,1.853395737961815e-17,1.0158846385800307e-10,5.290910731408521e-20,5.651440640628921e-19,8.839593951961663e-16,1.267865265615233e-22,1.1449508227874869e-24,7.369526169480942e-31,8.67280620603445e-25,0.0011632211165561442,8.228021544824213e-19,9.168719605097871e-27,-4.318267806925552e-21,-3.490807892329779e-23,3.132318873230028e-21,2.5206425034217693e-25,5.32794252254823e-23,2.5517314553394214e-23,1.4362106130133572e-35,2.1032256255496815e-76,1.1755263104102808e-22,5.344325124523724e-30,2.1616847235721375e-29,-6.177500613643922e-36,-1.39188389665071e-38
7.747623027718399e-09,0.00053584454179025,0.0915567593028733,0.0,0.0003942234165243992,0.45036963430628596,9.277541757733538e-36,0.45690061223802897,1.5339144133982347e-17,2.3646811552956253e-24,9.87154466379083e-13,4.67973552183001e-23,-2.2338942804838204e-30,1.9545838240299946e-05,3.2051088710198968e-18,6.166938752023321e-22,1.638275686450267e-19,1.8655030964204398e-17,1.0201064670468748e-10,5.3482022552080005e-20,-1.807653790108141e-20,8.839594623445895e-16,1.2958191017420151e-22,-2.9979305228350136e-26,6.330636329272613e-31,8.900615833590127e-25,0.0011632211297059063,8.275037832990498e-19,9.329612801450716e-27,7.774257424211038e-22,-3.517976101342856e-23,-1.962846297027067e-21,2.5350988049224395e-25,5.390143301733385e-23,2.5652438975888352e-23,1.4594168970722177e-35,2.162750587414149e-76,1.1877324152224015e-22,5.4074278533694394e-30,2.1843294075907196e-29,-7.221553480433623e-34,-1.4053197757698046e-38
7.799397704934804e-09,0.00053584454179025,0.0915567593028733,0.0,0.0003942234050350052,0.45036963429485677,9.387702961396424e-36,0.45690061223760264,1.542780514399875e-17,2.4028604892283813e-24,9.927619142184637e-13,4.795971669843428e-23,-2.303444197289929e-30,1.954583753035317e-05,3.2382246020643753e-18,6.172280946654447e-22,1.6383955026619644e-19,1.877624109099555e-17,1.0243143038466596e-10,5.405820361325837e-20,-6.732371662111832e-19,8.839594917592546e-16,1.3252008684475025e-22,-1.3614147556774564e-24,5.252993863346988e-31,9.140971323396825e-25,0.0011632211414844646,8.322054088528973e-19,9.492457872770686e-27,4.521854279329208e-21,-3.54384130246778e-23,-5.7073072842001375e-21,2.54955560156145e-25,5.452767878676895e-23,2.5787444238412641e-23,1.482871229810174e-35,2.2236073174747138e-76,1.2000012068225227e-22,5.478398530263855e-30,2.2064456973369176e-29,7.485878849407543e-34,-1.378984028382264e-38
7.85117238215121e-09,0.00053584454179025,0.0915567593028733,0.0,0.00039422339470657214,0.4503696342846231,9.498488166035198e-36,0.45690061223717765,1.5516470006407425e-17,2.4414621597421025e-24,9.983693521698663e-13,4.8416136269000416e-23,-2.4211928047459162e-30,1.9545836892255335e-05,3.271475859678879e-18,6.166152725037945e-22,1.6385210805162254e-19,1.8897587311378362e-17,1.0285081759095003e-10,5.463715440085374e-20,6.835772680096335e-19,8.839595436505628e-16,1.321326253148835e-22,1.3829713423233177e-24,7.7018762806507935e-31,9.115798401645374e-25,0.0011632211520316064,8.369070386820813e-19,9.657135374169697e-27,-5.4027135816019255e-21,-3.5565493950916777e-23,4.217507627807417e-21,2.5640128763964684e-25,5.515817039984641e-23,2.5922330446592172e-23,1.50657497566749e-35,2.2858190051322686e-76,1.212332603386686e-22,5.5165187075440526e-30,2.2315844048425048e-29,2.0572921999468934e-34,-1.3878587641766635e-38
7.902947059367615e-09,0.00053584454179025,0.0915567593028733,0.0,0.0003942233854208613,0.45036963427546295,9.609897371826502e-36,0.45690061223675404,1.560513782984861e-17,2.4804886025975936e-24,1.0039767990359986e-12,4.9556412192988313e-23,-2.509097754759363e-30,1.9545836318692172e-05,3.3048632846718345e-18,6.166436334900431e-22,1.6386434533242748e-19,1.9019069174338885e-17,1.0326881657766212e-10,5.521980206785926e-20,1.5168267678262588e-19,8.839596183240243e-16,1.3488946902293307e-22,3.1526019806049106e-25,6.727703895604501e-31,9.34140473556583e-25,0.0011632211614728814,8.416086744359609e-19,9.823910026999421e-27,-2.1842891105850256e-22,-3.583787005335206e-23,-9.661163319508268e-22,2.5784706244391323e-25,5.579291571256433e-23,2.6057097705902713e-23,1.530529498250235e-35,2.3494070814702648e-76,1.2247265326157084e-22,5.5778599672559475e-30,2.254855852796073e-29,-1.2127350535847661e-33,-1.4142991507371182e-38
7.954721736584021e-09,0.00053584454179025,0.0915567593028733,0.0,0.0003942233770716826,0.45036963426726695,9.721930578951543e-36,0.4569006122363318,1.5693808553750343e-17,2.5199423831186473e-24,1.009584248635364e-12,5.093083481285366e-23,-2.6533582523241576e-30,1.9545835803090156e-05,3.3383860701961792e-18,6.17435292731343e-22,1.6387620083122768e-19,1.914068622660036e-17,1.0368543076766067e-10,5.580584180581969e-20,-9.848348016759444e-19,8.839596437038852e-16,1.3867613794502845e-22,-1.991140399099277e-24,4.805074796806671e-31,9.650677872485913e-25,0.0011632211699210495,8.463103062311295e-19,9.992708982556597e-27,6.829819507596006e-21,-3.612815721818087e-23,-8.014451443564188e-21,2.5929288642955037e-25,5.643192257000658e-23,2.6191746121676618e-23,1.5547361609134197e-35,2.4143939627727177e-76,1.2371829139386883e-22,5.657496972888524e-30,2.2766895297972036e-29,9.617907005202189e-34,-1.3750493738319988e-38
8.001318946078787e-09,0.00053584454179025,0.0915567593028733,0.0,0.0003942233702791154,0.4503696342606334,9.823293986653945e-36,0.456900612235953,1.577361562300769e-17,2.5558182817459027e-24,1.0146309428233138e-12,5.141913048102015e-23,-2.7826920420152356e-30,1.9545835383710422e-05,3.3686711977312245e-18,6.1691941739385615e-22,1.638874870483819e-19,1.9250256790771036e-17,1.0405920086563703e-10,5.633554742619113e-20,1.2577055299391425e-19,8.83959682673693e-16,1.3855102753674402e-22,2.5623736940858706e-25,6.80374995056583e-31,9.64798782472007e-25,0.0011632211767592256,8.505417771690406e-19,1.0146198415779973e-26,-1.0543738142192027e-21,-3.625258821554054e-23,-1.308337312659056e-22,2.605941687716508e-25,5.701067883831574e-23,2.6312828171595188e-23,1.5767388636607255e-35,2.4740982730629694e-76,1.2484469848744104e-22,5.6938566182077936e-30,2.2995541775824368e-29,2.2504994436288847e-33,-1.3133581784566782e-38
8.047916155573552e-09,0.00053584454179025,0.0915567593028733,0.0,0.0003942233641049995,0.45036963425463633,9.925162835716501e-36,0.4569006122355753,1.585342537567775e-17,2.592044165377812e-24,1.0196776403858118e-12,5.2174259899269665e-23,-2.8670472594034278e-30,1.954583500260581e-05,3.3990653435107196e-18,6.163523047557567e-22,1.638987994742303e-19,1.935993617343247e-17,1.0443185654957883e-10,5.686805627372148e-20,5.091102543269266e-19,8.839597660200533e-16,1.396366796208636e-22,1.0453426854796164e-24,7.408213545519125e-31,9.741670703343147e-25,0.0011632211829417907,8.547732542347864e-19,1.030136511147081e-26,-1.671704967339109e-21,-3.6446998192469966e-23,4.862637851378535e-22,2.6189548882468353e-25,5.759289900933812e-23,2.6433814120052203e-23,1.598947896949828e-35,2.5349716577813132e-76,1.2597615220511896e-22,5.733653481634803e-30,2.3222468344252637e-29,5.351165513701059e-34,-1.2747979030387643e-38
8.094513365068318e-09,0.00053584454179025,0.0915567593028733,0.0,0.0003942233584923569,0.4503696342492171,1.0027537126275539e-35,0.45690061223519873,1.593323685343173e-17,2.6286218452116816e-24,1.0247243489520756e-12,5.376411703466932e-23,-2.9397951093990248e-30,1.9545834656251368e-05,3.4295686233326808e-18,6.176570504635257e-22,1.6390917449820573e-19,1.9469724049445895e-17,1.0480340261138668e-10,5.740374160262995e-20,-1.4043539216014126e-18,8.839597970345772e-16,1.4456809927780217e-22,-2.8386077137398415e-24,4.151071144302443e-31,1.0142687225420178e-24,0.0011632211885292444,8.590047259531097e-19,1.0458319673519675e-26,9.911630376517585e-21,-3.6758859120103634e-23,-1.109724322950572e-20,2.63196848859743e-25,5.817858878092584e-23,2.655470404355679e-23,1.6213642534440292e-35,2.597029813700191e-76,1.2711264707199094e-22,5.822706881813411e-30,2.3407718274073937e-29,4.122551869044195e-34,-1.2228498112425932e-38
8.141110574563083e-09,0.00053584454179025,0.0915567593028733,0.0,0.00039422335338946886,0.45036963424432214,1.013041685847616e-35,0.45690061223482326,1.6013051695815264e-17,2.6655533515920015e-24,1.029771041754902e-12,5.420176923857713e-23,-2.9710507730617468e-30,1.954583434144065e-05,3.4601791563964135e-18,6.175461454783196e-22,1.639202602279044e-19,1.957962009693842e-17,1.0517383719118103e-10,5.794128114507153e-20,-5.397346685537293e-20,8.839598017737839e-16,1.4410094702145408e-22,-1.2342615007003015e-25,6.71211863058636e-31,1.0112833782579309e-24,0.001163221193576507,8.632361951208767e-19,1.0616712571709127e-26,-2.2960396383057115e-21,-3.68417996218261e-23,1.1104135966363684e-21,2.6449824824103942e-25,5.876775384410152e-23,2.667549801853542e-23,1.643988925706218e-35,2.6602918349050356e-76,1.2825417653168763e-22,5.866250954882972e-30,2.3633930962431256e-29,9.622912161818776e-34,-1.210881221137538e-38
8.187707784057849e-09,0.00053584454179025,0.0915567593028733,0.0,0.0003942233487493625,0.4503696342399032,1.0233802032461221e-35,0.4569006122344489,1.6092869487920303e-17,2.702840444181216e-24,1.0348177394376164e-12,5.501274418985043e-23,-2.9455164992827598e-30,1.9545834055270622e-05,3.490897823334914e-18,6.168509561184847e-22,1.63931639009834e-19,1.9689623992352392e-17,1.0554316759808175e-10,5.848169724460944e-20,2.589692038977287e-19,8.839598705637014e-16,1.4534056847811836e-22,5.29434266990357e-25,7.1431487717185295e-31,1.0218858008930165e-24,0.0011632211981334522,8.67467674762467e-19,1.077683023758128e-26,-1.5528572360502607e-21,-3.704924328721903e-23,3.677875186998102e-22,2.657996841837993e-25,5.936039988413419e-23,2.6796196121334064e-23,1.666822905524721e-35,2.7247750395067793e-76,1.2940073560969543e-22,5.904591541335796e-30,2.3865958440874594e-29,2.426970876905226e-34,-1.2397097487044056e-38
8.229645272603137e-09,0.00053584454179025,0.0915567593028733,0.0,0.00039422334493360866,0.4503696342362967,1.0327280841890972e-35,0.4569006122341129,1.6164707349790616e-17,2.736704392476983e-24,1.0393597706062733e-12,5.600109303633255e-23,-2.9117492783686903e-30,1.954583382001813e-05,3.518636757623558e-18,6.170761017470094e-22,1.6394145376512758e-19,1.9788719441723232e-17,1.0587462344044088e-10,5.897048413495429e-20,-1.481085394738533e-19,8.839599301321306e-16,1.476260158437395e-22,-2.9526189111211935e-25,6.459740746326071e-31,1.0407876251813337e-24,0.0011632212018530025,8.7127600510916e-19,1.0922406304021225e-26,1.2382431818804954e-21,-3.725628088476434e-23,-2.4228235805999477e-21,2.669710098247165e-25,5.989676224814859e-23,2.690474250617556e-23,1.687553264980975e-35,2.783867426768818e-76,1.3043693434490478e-22,5.959866518019224e-30,2.4057764335900986e-29,-2.0423222279190113e-34,-1.2620731679516223e-38
8.271582761148426e-09,0.00053584454179025,0.0915567593028733,0.0,0.0003942233414297388,0.450369634233011,1.0421169059385987e-35,0.45690061223377776,1.6236547319262515e-17,2.770859259953654e-24,1.0439017978306127e-12,5.671165028097233e-23,-2.897162366592965e-30,1.9545833604065685e-05,3.546462324027471e-18,6.173939628591002e-22,1.6395122268074594e-19,1.9887901753423494e-17,1.0620518843519104e-10,5.946120792577895e-20,2.580624391166502e-19,8.839599592193951e-16,1.485856352391427e-22,5.096033802092404e-25,7.343215260776203e-31,1.0491365238455747e-24,0.0011632212052422593,8.750843310929141e-19,1.1069287414536948e-26,-4.155525100696759e-21,-3.738449221732915e-23,2.9714377470456265e-21,2.6814236759818027e-25,6.043595293697431e-23,2.7013211351874515e-23,1.7084546896489743e-35,2.843975378326172e-76,1.3147719804390823e-22,6.012468208224877e-30,2.4252935675450913e-29,-7.566498578420609e-34,-1.2965933207829388e-38
8.313520249693714e-09,0.00053584454179025,0.0915567593028733,0.0,0.00039422333821179887,0.450369634230019,1.0515466685052034e-35,0.4569006122334435,1.630838984262216e-17,2.8053063696131736e-24,1.0484438259865493e-12,5.749934510396359e-23,-2.9028258697716702e-30,1.9545833405807917e-05,3.574374574244947e-18,6.169091638636184e-22,1.639613942807581e-19,1.9987170693669066e-17,1.0653486592172536e-10,5.995411091698116e-20,4.578403953833655e-19,8.839599988099749e-16,1.4987259936999302e-22,9.293369885595448e-25,7.603489211384846e-31,1.0601169418747812e-24,0.0011632212083287788,8.788926621085922e-19,1.1217544825299465e-26,-3.290908995312216e-21,-3.7572852918615144e-23,2.1073356516150345e-21,2.693137555296118e-25,6.097797608123485e-23,2.7121602713926836e-23,1.729527901982119e-35,2.9051127529558443e-76,1.325215227721343e-22,6.050518979493302e-30,2.4461830004720468e-29,-1.1379978391188218e-33,-1.328538976091813e-38
8.355457738239003e-09,0.00053584454179025,0.0915567593028733,0.0,0.00039422333525599074,0.4503696342272964,1.061017371899514e-35,0.4569006122331102,1.638023432018872e-17,2.8400470463558452e-24,1.052985858804218e-12,5.864804130031597e-23,-2.915647727168487e-30,1.954583322377268e-05,3.602373494183865e-18,6.168242060330742e-22,1.6397136549883341e-19,2.0086526028633107e-17,1.0686365901054316e-10,6.044937815412307e-20,-3.2693412596282233e-19,8.839600514940689e-16,1.528031279146723e-22,-6.421947119267993e-25,6.113918333770139e-31,1.0842729572241001e-24,0.0011632212111378295,8.827009963376308e-19,1.1367235844635103e-26,4.6812223943367565e-21,-3.782956054532234e-23,-5.864561359293842e-21,2.7048517391933415e-25,6.152283580694383e-23,2.72299166477798e-23,1.750773624231794e-35,2.967291890734636e-76,1.3356990450496624e-22,6.102397052659267e-30,2.4659700769869779e-29,3.2057550456711146e-35,-1.3190604123185248e-38
8.397395226784291e-09,0.00053584454179025,0.0915567593028733,0.0,0.0003942233325405008,0.4503696342248207,1.0705290161322116e-35,0.4569006122327777,1.6452080574587483e-17,2.875082681125926e-24,1.0575278876453663e-12,5.952279965085008e-23,-2.9250521756348246e-30,1.9545833056608105e-05,3.630458347886286e-18,6.1749533208110085e-22,1.6398095804097084e-19,2.01859675273182e-17,1.0719156840236662e-10,6.094658124160659e-20,-2.9483489845437265e-19,8.839600901275169e-16,1.5442185644574952e-22,-6.02140114629243e-25,6.398263177907809e-31,1.0980130649864958e-24,0.0011632212136925748,8.865093248916783e-19,1.1518252541732902e-26,7.840174180218333e-22,-3.7972050482712796e-23,-1.9673059453350163e-21,2.7165662452998757e-25,6.207053623545253e-23,2.7338153208832864e-23,1.7721925785511067e-35,3.0305254921641165e-76,1.3462233880420861e-22,6.165008222888398e-30,2.4849246379760906e-29,8.210052662162286e-34,-1.3036044942759796e-38
8.43933271532958e-09,0.00053584454179025,0.0915567593028733,0.0,0.0003942233300453156,0.4503696342225713,1.0800816012140639e-35,0.45690061223244616,1.6523929406649555e-17,2.910414622780157e-24,1.0620699125432609e-12,6.011319748554178e-23,-2.9444424180557948e-30,1.954583290307551e-05,3.658628903901209e-18,6.173167362361123e-22,1.6399097706706417e-19,2.0285494959759835e-17,1.0751859646915496e-10,6.144572075585435e-20,5.50547901263992e-19,8.839601267548133e-16,1.5468688029436764e-22,1.102799459414384e-24,7.96859319326355e-31,1.1009480265383756e-24,0.0011632212160142634,8.903176533311822e-19,1.1670601156857828e-26,-6.010020715139903e-21,-3.8086630998651004e-23,4.827034621034469e-21,2.7282810619398695e-25,6.26210814842525e-23,2.7446312452438406e-23,1.7937854867698447e-35,3.094828069267414e-76,1.356788215936568e-22,6.2060266309402105e-30,2.5058655684805064e-29,-4.8715824428201575e-34,-1.3241702413888112e-38
