Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227),SX(387),SX(190),SX(495),SX(318),SX(533),SX(213),S(309),C2H4O3(79),SX(386),SX(390),SX(718),SX(572),S(233),SX(1093),SX(1139),SX(217)
2.3219990035616558e-11,0.0028455292168589937,0.0915567593028733,0.0,0.008335257948888985,0.45152252201979604,1.9972058742499884e-22,0.45690061233915136,2.963027859869846e-20,3.0821406905492183e-28,2.2942252604667907e-16,2.5762267372399185e-31,1.1644236715686895e-34,3.805639629740346e-05,1.2073789455567514e-21,9.01507246014341e-21,2.8105152115315865e-20,6.013582129963851e-20,1.875007869596276e-12,7.622320377862049e-21,9.942919180748703e-25,8.546187304477751e-16,1.9543988130937988e-26,4.4140871384989624e-32,2.0058704505269986e-34,1.6726968129361881e-32,1.0781381537480348e-06,1.3378001382071547e-22,2.2665117776305058e-33,4.39863929572061e-24,-1.2558943116019618e-25,-9.011568813842052e-24,1.654528080787703e-29,6.391341687437771e-31,3.3644637988205425e-37,4.3576826741121506e-42,4.117996706866534e-37,4.5559956156921974e-32,1.0440700870174665e-30,9.30904208026964e-35,-2.800323514093953e-40,9.781879010624897e-43,3.2152375749191846e-30,1.9592455346246583e-42,2.626735224012029e-41,-4.566174217244986e-45,9.94626316760498e-44,8.577142662284247e-60,1.5212627076585454e-60,2.182339835456427e-52,-1.2790902380893272e-49,1.689446561015214e-36,2.3549468434800234e-67,1.3009927588778437e-63,9.600024861679107e-68,1.0044362564129167e-46,1.2483146012283652e-43,3.9684566627591534e-67,3.6638980586039093e-73,2.4526402738416007e-40,5.2694397910449395e-33,8.114188767282819e-35,1.761925354468169e-45,2.0508155117769632e-50
2.344235249916247e-11,0.0028455292168589937,0.0915567593028733,0.0,0.008334898435290148,0.45152233711349604,2.07042922734381e-22,0.4569006123391334,3.053671473356162e-20,3.2538452716711653e-28,2.375086917950949e-16,2.7979643409384267e-31,1.1677359230165416e-34,3.840561085923746e-05,1.2305540240565388e-21,9.084940558856744e-21,2.894360035543355e-20,6.169776844981753e-20,1.892908683241796e-12,7.890977338692991e-21,1.0041343357089165e-24,8.66948446409621e-16,2.0632604074432274e-26,4.702325324241025e-32,2.086640110204112e-34,1.8166652915409105e-32,1.0884371728405309e-06,1.3869522963937608e-22,2.439329190859217e-33,-2.9525347442182096e-23,-1.2516163945736806e-25,2.489932496551739e-23,1.7421242825501418e-29,6.864854847765401e-31,3.222902658240682e-37,4.270295656573057e-42,4.119463967610574e-37,4.79490894035034e-32,1.0998226549501154e-30,-1.3646278626274988e-34,-2.5967564547522248e-40,9.765568746103156e-43,3.452017366402467e-30,1.9527678030852502e-42,3.09975002285446e-41,-2.6720294776438107e-45,1.1211085466136053e-43,9.839402609357261e-60,1.7117989339930572e-60,2.3844749334045006e-52,-7.210616761359245e-50,1.690065885812683e-36,2.6925768499818943e-67,1.4634717128121026e-63,1.0154103192078673e-67,1.1082491628229353e-46,1.3465148833995029e-43,3.988034753314255e-67,3.660192439039209e-73,2.434476170894292e-40,5.2713692116601355e-33,8.118445188353328e-35,1.7792363602899706e-45,2.0746102930282564e-50
2.366471496270838e-11,0.0028455292168589937,0.0915567593028733,0.0,0.008334539326606546,0.4515221524098892,2.1455435753399547e-22,0.4569006123391155,3.1459040714879945e-20,3.4331896978838115e-28,2.4578551784257484e-16,3.036258592236602e-31,1.1671943452678466e-34,3.875442097717604e-05,1.2539482905118642e-21,9.153873085651686e-21,2.9795823501487304e-20,6.328214014402912e-20,1.910808480443422e-12,8.165968975229714e-21,1.0139791486531542e-24,8.792696815945472e-16,2.1769651231285072e-26,5.006112544866488e-32,2.169696104961428e-34,1.971383470992481e-32,1.098735720594216e-06,1.4373591295550674e-22,2.623383604236989e-33,9.169131656333723e-24,-1.2560548378290554e-25,-1.3793844574926454e-23,1.8332816690492032e-29,7.367838893003029e-31,3.084759038528341e-37,4.2550601553437174e-42,4.119090628094155e-37,5.043882274386667e-32,1.1578772367303538e-30,-5.964039112438902e-35,-2.4127631453296287e-40,9.74787488650916e-43,3.7034628993791834e-30,1.9498489464721236e-42,3.5718177961621326e-41,-5.3295077860569056e-46,1.2465654444394585e-43,1.1271842141394072e-59,1.9238876891570193e-60,2.5975850049916124e-52,-1.0527305951871779e-50,1.6897381723054496e-36,3.0741564335120394e-67,1.6450582054354234e-63,1.0716205626928492e-67,1.2215298699956935e-46,1.4513184789834069e-43,4.00864068234428e-67,3.655402019679808e-73,2.4134006543243032e-40,5.2699708800622645e-33,8.117689435585801e-35,1.7950883120839667e-45,2.0879588571519154e-50
2.3887077426254293e-11,0.0028455292168589937,0.0915567593028733,0.0,0.008334180625745554,0.4515219679104292,2.2225758645514435e-22,0.45690061233909757,3.2397300073605655e-20,3.6204254023999247e-28,2.542549384613048e-16,3.2921562869400495e-31,1.1662142887711664e-34,3.910282374333087e-05,1.2775617145922916e-21,9.221874338336571e-21,3.066182774048145e-20,6.488892340046367e-20,1.9287072620889714e-12,8.447359558465555e-21,1.0238262571096246e-24,8.915802852930545e-16,2.295672332477839e-26,5.326105403011625e-32,2.255072784070463e-34,2.1375309935520747e-32,1.109033797517387e-06,1.4890371688334681e-22,2.8192787406353462e-33,-9.953422156352324e-24,-1.2549410632664512e-25,5.3322286663480456e-24,1.9280969145480697e-29,7.90176809365256e-31,2.952894515240042e-37,4.239606507360446e-42,4.119051041259985e-37,5.303229643853716e-32,1.218298539090489e-30,2.879764891656115e-35,-2.242731092830797e-40,9.731504938864958e-43,3.97030439775249e-30,1.9478845563026607e-42,4.0427889488580856e-41,1.853193180980377e-45,1.3708131865397248e-43,1.2895320280961161e-59,2.1597060617321662e-60,2.8222694111891373e-52,5.668916503421677e-50,1.68953154356017e-36,3.5048771478558914e-67,1.8472765104324268e-63,1.1286541910194267e-67,1.3450255486889023e-46,1.5630916618330723e-43,4.0316573217054693e-67,3.6504042667174494e-73,2.391131298848023e-40,5.2688655076998015e-33,8.117494301030129e-35,1.8114150772445593e-45,2.109624844873385e-50
2.4109439889800205e-11,0.0028455292168589937,0.0915567593028733,0.0,0.00833382233559934,0.4515217836165618,2.3015530232109255e-22,0.45690061233907964,3.3351534064271455e-20,3.815808915431474e-28,2.6291886050815875e-16,3.5667582572718827e-31,1.1662519622420887e-34,3.9450816265030066e-05,1.301394266020652e-21,9.288948505619219e-21,3.154161687189813e-20,6.651810137683818e-20,1.9466050290724903e-12,8.735212448653675e-21,1.0336755614669138e-24,9.038781346072926e-16,2.4195446378631087e-26,5.662980969468122e-32,2.342804244274972e-34,2.3158225854268954e-32,1.1193314041219545e-06,1.5420028693070848e-22,3.027643792589167e-33,1.6092025371377402e-23,-1.257535458714848e-25,-2.0711564472287664e-23,2.0266676518095803e-29,8.468171242172391e-31,2.8273204977262713e-37,4.200602547308028e-42,4.1194386755959115e-37,5.573270866022242e-32,1.2811520231564102e-30,3.418091363207839e-35,-2.083520858980828e-40,9.716497775101234e-43,4.253298963882801e-30,1.9449237971931133e-42,4.512928152486361e-41,4.488155565242668e-45,1.493835443435453e-43,1.4733002082071646e-59,2.421624669031662e-60,3.059148805375506e-52,1.2939405195931676e-49,1.6895594048809548e-36,3.990479350625367e-67,2.072349213190394e-63,1.1865516046409143e-67,1.4795329801441487e-46,1.6822164076256989e-43,4.057371052969059e-67,3.6460898704145264e-73,2.3694289564696835e-40,5.268661910425203e-33,8.118803025431313e-35,1.8278693779246234e-45,2.1251012220014792e-50
2.4331802353346117e-11,0.0028455292168589937,0.0915567593028733,0.0,0.008333464459044766,0.4515215995297251,2.3825019569528e-22,0.4569006123390617,3.4321781669899434e-20,4.019601883124788e-28,2.7177916295267166e-16,3.8612214640693246e-31,1.1667332114332073e-34,3.979839566489527e-05,1.3254459145732068e-21,9.35509968303114e-21,3.2435192318195085e-20,6.816965341786333e-20,1.964501782294214e-12,9.029590079623244e-21,1.0435269623037111e-24,9.16161134905545e-16,2.548747883662636e-26,6.017437039979198e-32,2.4329245496329335e-34,2.507009415308641e-32,1.1296285409234261e-06,1.5962726064561544e-22,3.249134169708077e-33,-1.914946207347392e-23,-1.2540607898845292e-25,1.4529051118501433e-23,2.1290924381598163e-29,9.068632815921686e-31,2.7076076480048434e-37,4.154372723009086e-42,4.1202452823913984e-37,5.854331535412912e-32,1.3465038846294295e-30,-2.756598970950846e-36,-1.934961826873386e-40,9.702963649910328e-43,4.553231149262357e-30,1.9416433095308467e-42,4.982368355265408e-41,7.37362069774306e-45,1.6156694259120486e-43,1.6810582078995613e-59,2.712222127201751e-60,3.3088652688293055e-52,2.074373944390718e-49,1.6897793125457135e-36,4.537302604064798e-67,2.3226968455520382e-63,1.2453609883526871e-67,1.625901149145197e-46,1.8090908268436746e-43,4.085843364035643e-67,3.6431549941567964e-73,2.348776065463955e-40,5.269053978892072e-33,8.121152822785263e-35,1.8445167199123447e-45,2.149490865202869e-50
2.477652728043794e-11,0.0028455292168589937,0.0915567593028733,0.0,0.008332749958141032,0.45152123198285793,2.550422632929828e-22,0.45690061233902585,3.6310462339461334e-20,4.4534884459650125e-28,2.900962828380191e-16,4.514653032572071e-31,1.168155563428981e-34,4.049230366654022e-05,1.3742063824252884e-21,9.484649071535127e-21,3.42636960324347e-20,7.153977829618425e-20,2.000292251083988e-12,9.638164579448575e-21,1.0632356567017954e-24,9.406743537888492e-16,2.823826846815194e-26,6.781983697688975e-32,2.6204668791574598e-34,2.931264083395398e-32,1.1502214071969704e-06,1.7087892744348542e-22,3.734248157088406e-33,1.2274263088414517e-24,-1.2569759168004434e-25,-5.852161638245172e-24,2.3459028031065727e-29,1.0378354452623116e-30,2.4797760949731976e-37,4.0778719385835204e-42,4.118764651086391e-37,6.450842373940705e-32,1.4849710727043654e-30,-1.4615711573297014e-35,-1.6673356636034097e-40,9.672321943068654e-43,5.207187205966827e-30,1.933991091170384e-42,5.919725325930162e-41,1.3902494646285485e-44,1.855848067721401e-43,2.180235853542523e-59,3.39090286091364e-60,3.84947751447145e-52,3.789417105623833e-49,1.689156855791262e-36,5.84330161504102e-67,2.9097419646951274e-63,1.3659071743364791e-67,1.9578929121975255e-46,2.0877643921782254e-43,4.1495349923329855e-67,3.642858772841658e-73,2.3101966529512927e-40,5.267121782789077e-33,8.122086228187283e-35,1.8770773107427683e-45,2.184719578293263e-50
2.5665977134621588e-11,0.0028455292168589937,0.0915567593028733,0.0,0.008331326044299028,0.4515204994359136,2.9111055740472754e-22,0.4569006123389542,4.0481451914487523e-20,5.434259104822853e-28,3.2916656290334104e-16,6.117517109663109e-31,1.1670792644255977e-34,4.1875037318940975e-05,1.4743551597785625e-21,9.732845200318113e-21,3.808594106916451e-20,7.854719650274829e-20,2.071861063811845e-12,1.0936251280210771e-20,1.1026738506326406e-24,9.894336763794613e-16,3.4456154606223633e-26,8.555034756947314e-32,3.0256952913771218e-34,3.9719565545104784e-32,1.191401525183769e-06,1.9501819301800248e-22,4.89391266461137e-33,-1.0734828031409071e-23,-1.2642993331682309e-25,6.269808524766458e-24,2.830202835696219e-29,1.3482673630010171e-30,2.0985542992863573e-37,4.302785013071086e-42,4.148478632697248e-37,7.791059885457056e-32,1.7948750966609457e-30,7.370151233234386e-34,-1.2448528313082153e-40,9.651541202111902e-43,6.756053617673231e-30,1.950547856473496e-42,7.792444734824244e-41,3.004611405425372e-44,2.324197191581807e-43,3.613984999834856e-59,5.232881700238792e-60,5.1152647548631175e-52,7.797760580109274e-49,1.6930570650338238e-36,9.549606335501652e-67,4.517102091910911e-63,1.6209604189421083e-67,2.808026507611162e-46,2.7575201571809928e-43,4.335536100239874e-67,3.6788600510955825e-73,2.2247440792110132e-40,5.259444049984204e-33,8.119986299104757e-35,1.941059295302348e-45,2.2583680305201733e-50
2.6219209416609347e-11,0.0028455292168589937,0.0915567593028733,0.0,0.008330443864497838,0.4515200455410285,3.1527655862074187e-22,0.4569006123389096,4.320661415522917e-20,6.126930682500111e-28,3.551455996814819e-16,7.348220240014013e-31,1.1795737709833904e-34,4.273160706212596e-05,1.5384138276004846e-21,9.879976514779732e-21,4.057422272992254e-20,8.308452064490332e-20,2.1163682869819685e-12,1.1799390559699024e-20,1.1272159109375854e-24,1.0195379978796588e-15,3.884749149149927e-26,9.840569392189524e-32,3.298772116113642e-34,4.77101437453469e-32,1.2170115386492273e-06,2.1116918156844214e-22,5.7613147581811235e-33,-6.66822537211805e-22,-1.2014280750069302e-25,6.625522431788519e-22,3.1678734049139583e-29,1.5783516637483146e-30,1.925316804771002e-37,4.124188458660797e-42,4.208692087000311e-37,8.731833988791145e-32,2.0114043948716343e-30,2.9246653999081453e-34,-1.024350059701705e-40,9.69996401659469e-43,7.903197820004963e-30,1.9550711836664485e-42,8.968256228917381e-41,4.2227379973154887e-44,2.6097047878485647e-43,4.902451136255174e-59,6.797906870035287e-60,6.0440012817113995e-52,1.0655083904181259e-48,1.706393411321077e-36,1.2840801700306738e-66,5.89674988536113e-63,1.7917286230095742e-67,3.4893980307444665e-46,3.2610704030295216e-43,4.5043462833263994e-67,3.737757110710819e-73,2.181696847324527e-40,5.273095763412696e-33,8.148517309085261e-35,1.98766245832739e-45,2.4014627166423105e-50
2.6772441698597107e-11,0.0028455292168589937,0.0915567593028733,0.0,0.008329564408953095,0.45151959300971,3.4081987620360282e-22,0.45690061233886503,4.6032495098236335e-20,6.888630611856929e-28,3.8244141405511394e-16,8.79003396843385e-31,1.1843933146616997e-34,4.3585455425592e-05,1.6038269529928137e-21,1.0021622312404171e-20,4.314720428230511e-20,8.775800427448856e-20,2.160869289700719e-12,1.270628012545761e-20,1.1517651726574322e-24,1.0494366535647198e-15,4.3676399494484076e-26,1.1282475623235766e-31,3.588574939508002e-34,5.707138428235864e-32,1.2426186753937181e-06,2.282206682662715e-22,6.757561151605085e-33,-1.9571662537993906e-23,-1.2553606510607505e-25,1.539738443664516e-23,3.5354322030638496e-29,1.8406955408981714e-30,1.758665629999762e-37,3.760034811859142e-42,4.249873044740159e-37,9.76170522247612e-32,2.2474881676556703e-30,-2.481746283174939e-34,-8.473281162762815e-41,9.73541725600433e-43,9.210485628171411e-30,1.942311816927473e-42,1.0148258633078996e-40,5.608011309887483e-44,2.8884762511515514e-43,6.6044868190268e-59,8.778232630944419e-60,7.096326918585298e-52,1.3766649882038816e-48,1.7169836990845202e-36,1.7148344051750173e-66,7.657905211762114e-63,1.9727820221498922e-67,4.313838248723163e-46,3.841524859808179e-43,4.678363796273364e-67,3.813942005019259e-73,2.1541417902752107e-40,5.2913327405638134e-33,8.185473324126336e-35,2.037176299663004e-45,2.3728814479576197e-50
2.7325673980584867e-11,0.0028455292168589937,0.0915567593028733,0.0,0.00832868771924425,0.45151914186274356,3.6778109296340305e-22,0.45690061233882046,4.895931295186772e-20,7.7242866332908386e-28,4.1107769601169965e-16,1.0473038611819994e-30,1.1519344882639372e-34,4.4436540821351596e-05,1.6705940800661759e-21,1.0157842597926172e-20,4.5804513417089966e-20,9.256672502507592e-20,2.205364086867355e-12,1.365770717737977e-20,1.1763201412060441e-24,1.07910267695455e-15,4.8974111427160634e-26,1.2895278666431129e-31,3.895592109845577e-34,6.79985854588913e-32,1.2682229439574952e-06,2.4619614956917016e-22,7.898149361539229e-33,1.4726800978019584e-21,-1.3806792170965888e-25,-1.4768003497081168e-21,3.934517251884644e-29,2.138827051232433e-30,1.6214703714868383e-37,3.792238728452879e-42,4.305482139203567e-37,1.0886654950130344e-31,2.504248686612179e-30,4.11185204147314e-34,-7.490482218297384e-41,9.807672216933703e-43,1.0695358702777236e-29,1.96471229984305e-42,1.1334517712328343e-40,7.163034109558604e-44,3.1625301785216952e-43,8.839176504102449e-59,1.1270440002082674e-59,8.285891317000827e-52,1.7112800689745753e-48,1.7324054892227074e-36,2.2751959973011464e-66,9.894939220297543e-63,2.1654761481876886e-67,5.30678838119108e-46,4.508285507184673e-43,4.8713157181760126e-67,3.909083268656631e-73,2.1325715380431617e-40,5.322631699024102e-33,8.244091915299978e-35,2.0913946228145932e-45,2.2607483860048916e-50
2.7878906262572627e-11,0.0028455292168589937,0.0915567593028733,0.0,0.008327813836328798,0.4515186921206035,3.962004970412653e-22,0.4569006123387759,5.1987205004813124e-20,8.639027078941887e-28,4.410768902859922e-16,1.243070974325407e-30,1.1386008092587512e-34,4.528482228323416e-05,1.73871475515075e-21,1.0288698945768492e-20,4.854569574723479e-20,9.750964076688727e-20,2.2498526936015424e-12,1.465441754643419e-20,1.20087933096921e-24,1.108510351450305e-15,5.477313107815784e-26,1.4694399887385183e-31,4.220302945633422e-34,8.070908823428582e-32,1.2938243530088364e-06,2.6511866515782468e-22,9.199995870045116e-33,-3.2132164119576457e-22,-1.2085439440761973e-25,3.1709642473962695e-22,4.366783095828844e-29,2.476544694565998e-30,1.449383902299667e-37,3.898067455385133e-42,4.291807841360601e-37,1.2112866392005956e-31,2.782824618680633e-30,7.0579918956944075e-34,-6.444897175808295e-41,9.775817463143883e-43,1.2376590196101118e-29,1.9827580432740486e-42,1.2500983673913398e-40,8.884375839087758e-44,3.4233525233179342e-43,1.1755089546569375e-58,1.4390388309016011e-59,9.627184327798611e-52,2.0657296879714725e-48,1.7309149555678828e-36,2.999763811928937e-66,1.2723359626213652e-62,2.3683320194575886e-67,6.4973550005107295e-46,5.271595404291002e-43,5.076513500555624e-67,3.993504948575457e-73,2.0906381729943593e-40,5.3265032595016296e-33,8.262363297267178e-35,2.137241421596895e-45,2.555818521633368e-50
2.8432138544560387e-11,0.0028455292168589937,0.0915567593028733,0.0,0.008326942800536244,0.45151824380345024,4.261180466681065e-22,0.4569006123387313,5.511622971318708e-20,9.638180386776223e-28,4.724601782753126e-16,1.4700220341082804e-30,1.1613770960648076e-34,4.61302594729434e-05,1.8081885267951678e-21,1.0414254899144826e-20,5.1370217469817196e-20,1.0258559539131832e-19,2.2943351252398514e-12,1.5697115093656713e-20,1.2254412656111956e-24,1.1376352262303242e-15,6.110723006997515e-26,1.6696194194524953e-31,4.563173229635834e-34,9.544423946645111e-32,1.3194229113420101e-06,2.8501077537259077e-22,1.0681528987596278e-32,-3.6285617632769044e-22,-1.2131600673019742e-25,3.5847630559527243e-22,4.833896702214945e-29,2.8579280192651476e-30,1.2518273310684717e-37,3.612734158100807e-42,4.218891370549374e-37,1.344671773937733e-31,3.0843682676723486e-30,3.3954044382903594e-35,-5.0838565656701e-41,9.651738480720077e-43,1.4274336634847232e-29,1.9411663767185775e-42,1.364333646741671e-40,1.0768342590078017e-43,3.667890104377012e-43,1.553743786489102e-58,1.8276395566678136e-59,1.1135630852911928e-51,2.4366264392570986e-48,1.7133200726335685e-36,3.9312184714920354e-66,1.628325524333793e-62,2.5823789012305976e-67,7.918753464266322e-46,6.142583004196388e-43,5.292068200151232e-67,4.085432277775096e-73,2.0431294520310317e-40,5.301421829959293e-33,8.238199318659886e-35,2.1704398866965845e-45,2.5213463731861546e-50
2.8985370826548147e-11,0.0028455292168589937,0.0915567593028733,0.0,0.008326074651562574,0.45151779693112726,4.575733382317507e-22,0.45690061233868684,5.834636888068318e-20,1.0727274249314013e-27,5.052474654981326e-16,1.7322747094884026e-30,1.1790944601874397e-34,4.6972812685572006e-05,1.879014945796425e-21,1.0534576215767054e-20,5.427746809090205e-20,1.0779332441045544e-19,2.3388113973323706e-12,1.6786461293314828e-20,1.2500044783676508e-24,1.1664541266789367e-15,6.801144241393129e-26,1.8917983849561497e-31,4.924659398155641e-34,1.1247138025629228e-31,1.3450186278753143e-06,3.0589454194667787e-22,1.2362780201771784e-32,5.540138063470893e-22,-1.3089379696413198e-25,-5.584505732352133e-22,5.33753354315987e-29,3.2873473521829795e-30,1.0867566613668753e-37,3.467156886891984e-42,4.163237717228196e-37,1.4894775709560568e-31,3.4100428618721624e-30,-2.4165955601153606e-34,-4.0181427020142313e-41,9.540394512737535e-43,1.6410185546632327e-29,1.895490579233087e-42,1.4775446591855582e-40,1.281700157391059e-43,3.9006885418964655e-43,2.0416513887046897e-58,2.3092934652661366e-59,1.2827675442395542e-51,2.822621418979373e-48,1.6990182015102914e-36,5.122039119364185e-66,2.0742631267713226e-62,2.8109864635606675e-67,9.608768116348044e-46,7.133303351590008e-43,5.521947658934639e-67,4.20602791594481e-73,2.0018582963328453e-40,5.2781956821345166e-33,8.219244340719697e-35,2.207000420692997e-45,2.5819286418221184e-50
