Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44)
1.3393541247794286e-10,0.000539690409995138,0.0915567593028733,0.0,0.00128832077860655,0.45151058901731955,3.7106072784575003e-42,0.45678265762714565,7.373018464439121e-19,5.066693248298246e-30,2.143563943054513e-17,-1.412595938459228e-29,-1.198283491794005e-47,6.407867755320643e-05,1.8730166180775726e-17,6.497576596708333e-24,2.033660076927841e-18,2.150108613508985e-17,7.309379835691633e-12,2.5490708513703943e-24,3.9115044140196665e-22,5.527776001819479e-19,-4.7160746095633824e-27,-9.448033894812344e-32,5.088769665025448e-32,-5.7204169499132085e-31,0.0001179547065719886,3.056155595743254e-15,9.157299395845941e-26,7.00325050806066e-29,9.309930958389672e-22,-2.3520145985939785e-33
1.346764809619399e-10,0.000539690409995138,0.0915567593028733,0.0,0.001287270609821764,0.4515106059379176,3.764872068253865e-42,0.4567821156221366,7.467252658331285e-19,5.1535207756259024e-30,2.159755500580724e-17,-1.5635669302679314e-29,-1.1989983205916832e-47,6.40448363568527e-05,1.892466645728773e-17,6.492856112793896e-24,2.045037168446877e-18,2.1716386890284493e-17,7.346116267416651e-12,2.5757118015003544e-24,1.5601682226835399e-21,5.525345256877861e-19,-4.694870988729923e-27,-8.619366450764092e-32,5.127473972104537e-32,-6.331775495476678e-31,0.00011849671154418236,3.071593740715313e-15,9.241465884846435e-26,7.064072892830403e-29,9.434767256791882e-22,-2.9148555143344518e-33
1.3541754944593693e-10,0.000539690409995138,0.0915567593028733,0.0,0.0012862226255377762,0.4515106230671526,3.8195451308639884e-42,0.45678157450074136,7.562009568610684e-19,5.241215315177643e-30,2.1759341748318257e-17,-1.713994929602369e-29,-1.1997838335555808e-47,6.401057788685666e-05,1.9120057643411476e-17,6.4881522343545854e-24,2.056341719224336e-18,2.1932558285244574e-17,7.382820716322496e-12,2.603108063548749e-24,5.487344361242914e-22,5.522883506400274e-19,-4.672032882236824e-27,-1.0627549866581408e-31,5.166064453568442e-32,-6.940934945163374e-31,0.00011903783290281404,3.0870193099162178e-15,9.325869114057835e-26,7.124965250302042e-29,9.560338010493867e-22,-3.474258640574817e-33
1.3615861792993397e-10,0.000539690409995138,0.0915567593028733,0.0,0.001285176806677216,0.45151064039803657,3.8746259874593275e-42,0.4567810342604087,7.657285850813065e-19,5.329783852164941e-30,2.1920921525318638e-17,-1.865804401696454e-29,-1.2007423997680774e-47,6.397591611899216e-05,1.931633828658335e-17,6.483464637869884e-24,2.0675738260452346e-18,2.2149598630306454e-17,7.419493244842988e-12,2.6307049626023186e-24,-3.656770162141246e-22,5.520391756847208e-19,-4.65168828791856e-27,-1.0546709441376173e-31,5.204539840415941e-32,-7.5556885596598985e-31,0.00011957807319868228,3.1024323294250377e-15,9.410507789865595e-26,7.185926154463825e-29,9.686639587303114e-22,-4.030426617226722e-33
1.36899686413931e-10,0.000539690409995138,0.0915567593028733,0.0,0.0012841331346091509,0.4515106579237843,3.9301143731286025e-42,0.45678049489860856,7.75307816515812e-19,5.4192229339576364e-30,2.2082446012010014e-17,-2.012141829557319e-29,-1.2011768300437109e-47,6.394086462323401e-05,1.9513506937132628e-17,6.4787930119942215e-24,2.078733593779613e-18,2.2367506248540927e-17,7.45613391050423e-12,2.6566362375490562e-24,4.095204855461234e-21,5.51787098683239e-19,-4.6256978362185966e-27,-4.8168377084132834e-32,5.242901452500112e-32,-8.148282534958436e-31,0.00012011743496226563,3.117832825094756e-15,9.495380627026846e-26,7.246952421623838e-29,9.813669015771467e-22,-4.582980674330417e-33
1.3764075489792804e-10,0.000539690409995138,0.0915567593028733,0.0,0.0012830915911363986,0.45151067563780817,3.986009554867584e-42,0.45677995641283003,7.8493831769220615e-19,5.509544213987487e-30,2.2243898198083094e-17,-2.1573340465486378e-29,-1.2016970183334252e-47,6.390543657557253e-05,1.9711562154015643e-17,6.474137048562324e-24,2.0898211350885292e-18,2.2586279475463007e-17,7.492742785258512e-12,2.683535234160303e-24,5.291274436617377e-21,5.515322146053956e-19,-4.5946969418035726e-27,-7.470779111703021e-32,5.281145232666798e-32,-8.736238701177471e-31,0.00012065592070415998,3.1332208225572105e-15,9.580486348382952e-26,7.308046017626253e-29,9.941421628783885e-22,-5.132808439595692e-33
1.3838182338192507e-10,0.000539690409995138,0.0915567593028733,0.0,0.0012820521584833223,0.45151069353371126,4.042311417169398e-42,0.45677941880058204,7.946197556793019e-19,5.600748038737167e-30,2.2405083258575525e-17,-2.3080596402559982e-29,-1.2028835427858704e-47,6.386964476937814e-05,1.9910502499480238e-17,6.46949645319685e-24,2.100836570149223e-18,2.2805916658760086e-17,7.529319937854763e-12,2.71322844923471e-24,-1.6761901882363332e-21,5.512746153867812e-19,-4.569048704387487e-27,-1.3311645427079895e-31,5.319274770024057e-32,-9.346602468895855e-31,0.00012119353291549909,3.148596347228302e-15,9.665823689069643e-26,7.369207643775202e-29,1.0069894957818427e-21,-5.679129479553609e-33
1.391228918659221e-10,0.000539690409995138,0.0915567593028733,0.0,0.0012810148192842164,0.4515107116052829,4.099019641009244e-42,0.45677888205939265,8.043517981203189e-19,5.6928377676046856e-30,2.2565900349348843e-17,-2.4616476450548632e-29,-1.2042579427580606e-47,6.383350162621227e-05,2.0110326533104872e-17,6.464870934279883e-24,2.1117800263836486e-18,2.3026416158022374e-17,7.565865414031956e-12,2.740774601742816e-24,1.5596208092998716e-22,5.510143905958981e-19,-4.554264540171245e-27,-7.302605462348436e-32,5.357290135462921e-32,-9.968557572262729e-31,0.00012173027406835445,3.1639594243132196e-15,9.751391390934947e-26,7.430431460512066e-29,1.01990863660325e-21,-6.221640047639883e-33
1.3986396034991915e-10,0.000539690409995138,0.0915567593028733,0.0,0.0012799795565719882,0.45151072984649276,4.156134488723151e-42,0.4567783461868084,8.141341132650715e-19,5.785782342738987e-30,2.272710045717427e-17,-2.6043477118689393e-29,-1.204683000257818e-47,6.379701920637e-05,2.0311032820286442e-17,6.4602602187896114e-24,2.1226516382098343e-18,2.3247776344495677e-17,7.602379264629886e-12,2.7629170584559256e-24,1.6994565804259222e-20,5.507516276477589e-19,-4.5099351641699555e-27,-1.0099500223851147e-32,5.395199121982052e-32,-1.05464209955398e-30,0.00012226614661612484,3.179310078811852e-15,9.837188201895882e-26,7.491714764445987e-29,1.0328994270441672e-21,-6.758561129198443e-33
1.4060502883391618e-10,0.000539690409995138,0.0915567593028733,0.0,0.0012789463537667398,0.45151074825148624,4.213654053660593e-42,0.45677781118039407,8.239663700024358e-19,5.879637875789338e-30,2.288806615893621e-17,-2.759945087704639e-29,-1.2069691757274397e-47,6.376020921951016e-05,2.051261994830459e-17,6.455664026577991e-24,2.133451546767472e-18,2.3469995600808853e-17,7.638861599870941e-12,2.7944059810145603e-24,3.8168763051945496e-21,5.504864105743784e-19,-4.468613763643175e-27,-2.387246278811059e-31,5.432982646354088e-32,-1.1176512800056201e-30,0.0001228011529939299,3.194648335521399e-15,9.923212884291942e-26,7.553069355006889e-29,1.0459610146379242e-21,-7.293876359742459e-33
1.4134609731791322e-10,0.000539690409995138,0.0915567593028733,0.0,0.0012779151946649566,0.4515107668145786,4.27157777360365e-42,0.4567772770377326,8.33848237890804e-19,5.974426700306201e-30,2.3048064072790253e-17,-2.936023949196011e-29,-1.2108810728275136e-47,6.372308303472193e-05,2.0715086486398734e-17,6.451082100655635e-24,2.144179899686784e-18,2.369307232074302e-17,7.675312456232544e-12,2.8279529046000764e-24,-1.0808265291213194e-20,5.502188205931129e-19,-4.470144351057143e-27,-1.6844295194765596e-31,5.47064096563456e-32,-1.1889545663086303e-30,0.00012333529561898247,3.209974219042502e-15,1.0009464209568377e-25,7.614483735950806e-29,1.059093077466842e-21,-7.827903751544176e-33
1.4208716580191025e-10,0.000539690409995138,0.0915567593028733,0.0,0.0012768860634291017,0.4515107855302508,4.329904509727087e-42,0.45677674375642424,8.437793871868244e-19,6.07015645483047e-30,2.320765425679725e-17,-3.0986373809879615e-29,-1.2130597415936544e-47,6.36856516902137e-05,2.0918431002322838e-17,6.446514169527231e-24,2.154836850835427e-18,2.391700490897833e-17,7.711731851179724e-12,2.8506914127398652e-24,1.2229866987176242e-20,5.499489382429596e-19,-4.484580903864369e-27,7.232675790955997e-32,5.508166348523941e-32,-1.2548049162151681e-30,0.00012386857689094627,3.225287753784781e-15,1.0095940947254943e-25,7.675953054587668e-29,1.0722952134100204e-21,-8.362323708932322e-33
1.428282342859073e-10,0.000539690409995138,0.0915567593028733,0.0,0.001275858944577437,0.4515108043931445,4.388634925054288e-42,0.45677621133408647,8.537594888734842e-19,6.1667812154876764e-30,2.3367736005040818e-17,-3.2962304744139634e-29,-1.2204922141659168e-47,6.364792590279173e-05,2.1122652096195478e-17,6.441959971967886e-24,2.1654225601064018e-18,2.414179178088149e-17,7.748119896207339e-12,2.8781749701908906e-24,1.5894384903367153e-20,5.496768414258678e-19,-4.4619989636414685e-27,-5.433708830466751e-31,5.545571416751911e-32,-1.3348205143561709e-30,0.00012440099919228757,3.2405889639699372e-15,1.0182641878284989e-25,7.737493840765573e-29,1.0855673469098676e-21,-8.894432370228595e-33
1.4356930276990433e-10,0.000539690409995138,0.0915567593028733,0.0,0.001274833822973909,0.4515108233980573,4.4477650766161595e-42,0.45677567976835387,8.637882146875947e-19,6.264456788028605e-30,2.3525691867550012e-17,-3.5631496243222613e-29,-1.2359288145458032e-47,6.360991607727536e-05,2.132774838055056e-17,6.437419286589211e-24,2.1759371931745338e-18,2.436743136226203e-17,7.784476731799948e-12,2.93480787048978e-24,-6.377645107924304e-20,5.49402602814919e-19,-4.543535224709309e-27,-1.0978277186048567e-30,5.582817466069141e-32,-1.442910169418003e-30,0.00012493256488862363,3.2558778736327068e-15,1.0269565813437453e-25,7.799100161975322e-29,1.0989083204972768e-21,-9.432980384458772e-33
1.4431037125390136e-10,0.000539690409995138,0.0915567593028733,0.0,0.0012738106838185589,0.45151084253993823,4.507299005783084e-42,0.45677514905687705,8.738652371461903e-19,6.363040101902624e-30,2.368245650482205e-17,-3.722388392831841e-29,-1.2340366596398544e-47,6.357163231542644e-05,2.1533718393730787e-17,6.43289195262725e-24,2.1863809213058055e-18,2.4593922089179263e-17,7.820802237120001e-12,2.9665252561326438e-24,-5.4160765685814136e-20,5.491262954433042e-19,-4.68324532241446e-27,9.029056103611628e-31,5.619958280829418e-32,-1.5073938798370027e-30,0.00012546327632905223,3.271154506632197e-15,1.0356711554225465e-25,7.860727487670132e-29,1.1123194724941924e-21,-9.965847612551532e-33
1.450514397378984e-10,0.000539690409995138,0.0915567593028733,0.0,0.001272789512637971,0.45151086181388345,4.5672300167516836e-42,0.4567746191973233,8.839902295712305e-19,6.462556140214491e-30,2.3844774708957247e-17,-3.6216786523817054e-29,-1.2090789594360736e-47,6.353308442484647e-05,2.1740560680410906e-17,6.428377668443199e-24,2.1967539210982003e-18,2.4821262407682455e-17,7.857096297300842e-12,2.9211896892036184e-24,1.7357214856970131e-19,5.4884799669872235e-19,-4.516952122701211e-27,2.2172996915111812e-30,5.65693105115767e-32,-1.4666095782164358e-30,0.00012599313584648136,3.286418886657203e-15,1.0444077864314383e-25,7.922411478934495e-29,1.125797860752962e-21,-1.0509891393717039e-32
1.4579250822189543e-10,0.000539690409995138,0.0915567593028733,0.0,0.0012717702952763663,0.4515108812151322,4.6275695177380756e-42,0.4567740901873756,8.941628661145766e-19,6.562706289211014e-30,2.401242324781363e-17,-3.4835005468120865e-29,-1.1917048006625815e-47,6.349428192725934e-05,2.1948274017355882e-17,6.423876244321407e-24,2.207056374372009e-18,2.504945077369794e-17,7.893359558761346e-12,2.9757692015907274e-24,3.6541108041634757e-20,5.485677705737556e-19,-4.050617608250006e-27,-8.393317912803263e-31,5.693887032493931e-32,-1.4106521307316205e-30,0.00012652214575793828,3.3016710372162302e-15,1.0531663603224995e-25,7.984206139715061e-29,1.139345781317704e-21,-1.1034664102360289e-32
1.4653357670589247e-10,0.000539690409995138,0.0915567593028733,0.0,0.0012707530178869832,0.4515109007390625,4.688291977087278e-42,0.45677356202473235,9.043828217782191e-19,6.664812413395877e-30,2.4156967938017678e-17,-3.64907376879458e-29,-1.2138103228606825e-47,6.345523406652974e-05,2.2156857105411807e-17,6.4193871912311515e-24,2.217288467642002e-18,2.5278485652501586e-17,7.929592411233589e-12,3.2301262962077374e-24,-6.098726387013077e-19,5.482856665686177e-19,-4.814891277883314e-27,-1.9048136089250702e-30,5.730517967958982e-32,-1.4777008841606874e-30,0.0001270503083648697,3.316910981624867e-15,1.0619467653375574e-25,8.046055652062208e-29,1.1529569268886786e-21,-1.1604423307574432e-32
1.472746451898895e-10,0.000539690409995138,0.0915567593028733,0.0,0.0012697376669229508,0.4515109203811871,4.749340998314308e-42,0.4567730347071077,9.146497724376596e-19,6.770282538825328e-30,2.428200059093005e-17,-4.0129299049198973e-29,-1.2469940152131193e-47,6.34159498171854e-05,2.2366308025312907e-17,6.414910062333058e-24,2.227450392082147e-18,2.5508365518677302e-17,7.96579315809858e-12,3.1567168127827444e-24,-4.839703314201286e-20,5.480017707526466e-19,-6.620082357952925e-27,1.4277059749538925e-30,5.766170229928065e-32,-1.6250457378918486e-30,0.00012757762595344793,3.3321387430693114e-15,1.0707488676942738e-25,8.10794397325755e-29,1.166617448568745e-21,-1.236277014657705e-32
1.4801571367388654e-10,0.000539690409995138,0.0915567593028733,0.0,0.00126872422912893,0.4515109401371496,4.8107057387252566e-42,0.45677250823223003,9.24963394866212e-19,6.878438126893355e-30,2.4429812412925863e-17,-4.2305283622306e-29,-1.2581328660170217e-47,6.337643789219048e-05,2.257662569380373e-17,6.410445385852865e-24,2.23754234401398e-18,2.5739088856599176e-17,8.001962859115319e-12,3.0572247292504606e-24,4.493387908153639e-19,5.477161694401973e-19,-7.187548376179056e-27,-4.104618572350085e-31,5.800815944626384e-32,-1.713162500142742e-30,0.00012810410079486256,3.3473543446022246e-15,1.079572561332952e-25,8.16991175049421e-29,1.1803250984661445e-21,-1.3334127708621878e-32
1.4875678215788358e-10,0.000539690409995138,0.0915567593028733,0.0,0.0012677126915333961,0.4515109600027207,4.8724574252353274e-42,0.4567719825978432,9.353233667574812e-19,6.987409223239217e-30,2.4598277345907467e-17,-4.469247711219727e-29,-1.263285986537368e-47,6.333670675010286e-05,2.2787809035014594e-17,6.405993509088822e-24,2.247564524497441e-18,2.597065416002094e-17,8.038102599965614e-12,3.241215416621542e-24,-1.232325681284968e-19,5.474288855429553e-19,-6.636484128345127e-27,-8.442137739911864e-31,5.835443876165642e-32,-1.8098322685738016e-30,0.00012862973514559615,3.3625578090786585e-15,1.088417739302908e-25,8.231870935155093e-29,1.1940974167887332e-21,-1.4334888652093882e-32
1.4949785064188061e-10,0.000539690409995138,0.0915567593028733,0.0,0.0012667030414405375,0.4515109799737944,4.9347243141438327e-42,0.456771457801705,9.457293667459234e-19,7.093637728662407e-30,2.47878074134324e-17,-3.162996403469814e-29,-1.0513781534966504e-47,6.329676460263823e-05,2.299985608060708e-17,6.401554446622004e-24,2.2575171385708335e-18,2.6203059931309983e-17,8.074210483515688e-12,3.1211755600196393e-24,1.674492518272138e-19,5.471399627102747e-19,-4.973707704546608e-27,1.2532220409907941e-29,5.871614425728729e-32,-1.2808550025657479e-30,0.00012915453124769748,3.3777491592102823e-15,1.0972842723857361e-25,8.293737722030193e-29,1.2079722308268753e-21,-1.502297439071143e-32
1.5023891912587765e-10,0.000539690409995138,0.0915567593028733,0.0,0.0012656952664226715,0.45151100004638495,4.9975247835098376e-42,0.45677093384158757,9.56181074417294e-19,7.19707469846547e-30,2.4981365697243893e-17,-1.0121764719057457e-29,-8.001394902484697e-48,6.325661942170802e-05,2.321276583209375e-17,6.3971255246957854e-24,2.2674003938153175e-18,2.6436304680016943e-17,8.110287832354297e-12,3.0781393207919165e-24,1.7496808288202461e-19,5.468494962141302e-19,-3.0690589130651837e-27,1.3532468945076966e-30,5.909278009829808e-32,-4.098634798923927e-31,0.00012967849132905076,3.3929284175331964e-15,1.1061720566624936e-25,8.355906807075267e-29,1.221947679785609e-21,-1.5360919463409785e-32
1.5097998760987469e-10,0.000539690409995138,0.0915567593028733,0.0,0.0012646893543126982,0.4515110202166226,5.0607668705345523e-42,0.4567704107152769,9.666781703223275e-19,7.300992504498276e-30,2.5148999193077173e-17,-5.013839907475931e-30,-7.786471859433684e-48,6.321627894645231e-05,2.3426536996177855e-17,6.3927075302438615e-24,2.277214502186268e-18,2.667038692470064e-17,8.146334979701401e-12,3.195649196894044e-24,-1.7595994632276113e-19,5.465575401542778e-19,-2.5369500182673626e-27,-3.4171047885556946e-30,5.947104575509732e-32,-2.0301257620775304e-31,0.00013020161760363464,3.4080956064272564e-15,1.1150809760939922e-25,8.418056978707637e-29,1.2359934117408717e-21,-1.559716034026751e-32
1.5172105609387172e-10,0.000539690409995138,0.0915567593028733,0.0,0.0012636852931965854,0.4515110404807508,5.124491859157474e-42,0.45676988842057276,9.772203360082168e-19,7.402929685105873e-30,2.5340370448373816e-17,4.884260110104827e-29,-5.237290064473098e-48,6.317575069026562e-05,2.3641167511833046e-17,6.388304054907112e-24,2.2869596810174463e-18,2.69053051939102e-17,8.182349666964362e-12,2.777824397898013e-24,1.0677000392890727e-18,5.462641473006792e-19,-8.326537879320938e-28,5.432653896172946e-29,5.985504024679315e-32,1.977944578163081e-30,0.0001307239122717706,3.4232507482064376e-15,1.1240109055939915e-25,8.479704491022985e-29,1.2501238222702248e-21,-1.5602536924711817e-32
1.5246212457786876e-10,0.000539690409995138,0.0915567593028733,0.0,0.001262683071406781,0.4515110608351225,5.188754929311482e-42,0.4567693669552883,9.878072540356117e-19,7.500979946471675e-30,2.557006463885783e-17,1.5118687867733097e-28,1.7016898441629943e-48,6.313504194687322e-05,2.385665697592972e-17,6.383909748145215e-24,2.296636150409122e-18,2.7141058023577835e-17,8.218335150170379e-12,2.7875926449219006e-24,6.396752499119726e-19,5.459693622424863e-19,2.9863090454385633e-27,1.6037908085942358e-29,6.025114118652887e-32,6.1224521599006316e-30,0.0001312453775203723,3.43839386499673e-15,1.132961763073046e-25,8.542267451149521e-29,1.2643548443204236e-21,-1.5222680897499258e-32
1.5312908621346608e-10,0.000539690409995138,0.0915567593028733,0.0,0.001261782634969993,0.4515110792282873,5.247028551165139e-42,0.45676889834388895,9.973734819676574e-19,7.588039020895537e-30,2.5748587113004498e-17,1.927956945141088e-28,6.279892524974683e-48,6.30982556174779e-05,2.405133054576866e-17,6.379962188068265e-24,2.305286410024168e-18,2.735394791496512e-17,8.250696440853412e-12,2.9454635972652643e-24,-4.113574822465907e-20,5.457028802260942e-19,4.95286323100247e-27,-2.426637999836609e-30,6.061507665456464e-32,7.80743452996929e-30,0.00013171398888727837,3.452012406861932e-15,1.1410353176668874e-25,8.598363863599287e-29,1.2772385704793002e-21,-1.463290700599418e-32
