Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357)
3.4619137995000465e-10,0.0027792097116130575,0.1557,0.0,0.007492849360150823,0.6422850981602037,0.20142197870047807,1.3020500184454952e-25,1.0753067812298769e-26,7.359266448322025e-18,1.4818172176946172e-31,1.2581481241001704e-18,4.1050126725722483e-26,0.00018688336561867931,8.660146145886117e-20,6.945005258085465e-29,6.902940510175923e-27,0.00047802129756449103,1.587310880798582e-23,1.9566783530129916e-12,1.8761806065790132e-36,1.245588908727377e-32,5.292934486451417e-16,1.6410228992012729e-21,3.950234835364405e-48,6.180905774722436e-20,2.146015601074568e-05,1.2000517141600965e-37,4.9969589763692726e-21,7.35756776852253e-28,2.561007793811636e-23,8.566911761460994e-20,9.6422834900627e-43,2.98311824881796e-42,4.845625129904493e-23,1.6343542662707604e-32,7.903036085324558e-22,1.4241803506500996e-22,1.1586771139121251e-21,9.261683103121924e-26,1.0254746248321552e-33,1.911598429732226e-29,1.1260496182317383e-41,3.7838442300665246e-29,4.295361350895309e-25,6.118372478566987e-35,7.101474270310255e-37
3.474281792284189e-10,0.0027792097116130575,0.1557,0.0,0.007491274584422259,0.6422850420842328,0.20142044220959693,1.3300372090217367e-25,1.0989493078993991e-26,7.441721974878946e-18,1.5160757700855813e-31,1.2824257602323094e-18,4.197149236903728e-26,0.00018684778338523705,8.826875374176042e-20,7.592673443032482e-29,7.023150723513091e-27,0.0004795577884316499,1.6246360499942923e-23,1.970667320595649e-12,1.866788434767562e-36,1.2961195017123377e-32,5.352097841319668e-16,1.6593116720236233e-21,2.332357940310631e-49,6.300178819387322e-20,2.1534023091598425e-05,1.2367033660714893e-37,5.0720593511635595e-21,5.29331679822962e-28,2.6011931412805408e-23,8.733634149366505e-20,1.046234799075366e-42,3.062513691577574e-42,4.828243268337819e-23,1.684279597231988e-32,7.905200471911052e-22,1.4345428248995439e-22,1.1671072486242151e-21,-6.203457852371759e-26,1.4059174674426739e-33,2.2250761095937054e-29,1.156009783533418e-41,3.231173734796848e-29,4.300880701812179e-25,6.151902603902848e-35,7.103499087736764e-37
3.486649785068332e-10,0.0027792097116130575,0.1557,0.0,0.007489700993646999,0.642284986065727,0.20141890680522595,1.3446322440054785e-25,1.1242054819307298e-26,7.524749983133838e-18,1.5512537727010186e-31,1.3054396978901505e-18,4.271095510262807e-26,0.00018681211919597523,8.985005100367746e-20,6.551743925966048e-29,7.157351339549771e-27,0.000481093192788562,1.6514085741656017e-23,1.984698490704602e-12,1.80395350359656e-36,1.3241065266471986e-32,5.411687637985903e-16,1.6698793197715859e-21,-5.951190949375381e-48,6.413236368316245e-20,2.1607873685170643e-05,1.274162643003855e-37,5.147956106759908e-21,1.2011457293002162e-28,2.6419693279029376e-23,8.891714728092389e-20,1.0509635502110905e-42,3.1451083703160295e-42,4.841921114735579e-23,1.7621212713934312e-32,7.907364075075664e-22,1.444937244788794e-22,1.17556319487521e-21,-1.0169621176305979e-25,1.590823766210505e-33,2.6956339314322567e-29,1.1871897273060798e-41,6.120787668187352e-29,4.306039352147407e-25,6.185436631858313e-35,7.10549696496089e-37
3.4990177778524745e-10,0.0027792097116130575,0.1557,0.0,0.007488128584076581,0.6422849301032011,0.20141737248657493,1.3622984768249066e-25,1.1494190946188456e-26,7.608351974862567e-18,1.5874402412248054e-31,1.3291513957123865e-18,4.251641136890151e-26,0.0001867763759971259,9.147904290052899e-20,6.780576052974638e-29,7.289012966753913e-27,0.0004826275114255411,1.64416846599642e-23,1.9987717841229497e-12,1.9644323394484873e-36,1.3385724526028962e-32,5.471682881261183e-16,1.6886610493198e-21,5.851381004466562e-48,6.529722706637471e-20,2.1681707803379483e-05,1.3124646666814798e-37,5.224663132075773e-21,8.312467114589031e-28,2.6837683707183777e-23,9.054513091072519e-20,1.0369600379229392e-42,3.2308843749383e-42,4.872339492665979e-23,1.7244046101178173e-32,7.9095098796522405e-22,1.4553612137698054e-22,1.1840451161765241e-21,2.0037450044180673e-25,8.453872702249295e-34,1.8325372608290176e-29,1.2195652534928158e-41,5.278274053657443e-29,4.311689506736906e-25,6.218973252062846e-35,7.1074323872820765e-37
3.511385770636617e-10,0.0027792097116130575,0.1557,0.0,0.00748655735204513,0.642284874195211,0.20141583925285472,1.4029925385634769e-25,1.1743754112214918e-26,7.69252946593287e-18,1.6244203413800051e-31,1.3519169628557542e-18,4.342677284473229e-26,0.0001867405566536221,9.30436862380846e-20,8.185483646305416e-29,7.41586350941054e-27,0.0004841607451316495,1.684053767480104e-23,2.012887166455006e-12,2.0385779607629627e-36,1.3888428972227987e-32,5.532103194509711e-16,1.698432182526535e-21,7.419290187821587e-48,6.641555221024889e-20,2.1755525458105112e-05,1.3515602080188937e-37,5.302174864355813e-21,1.0138801226597344e-27,2.726085007516023e-23,9.210913683288143e-20,1.1219654278120126e-42,3.3177114479251155e-42,4.9120971109752794e-23,1.7282939625896392e-32,7.911702427225747e-22,1.4658162037918625e-22,1.1925528672228592e-21,3.459122594145339e-26,1.1756713468786236e-33,1.678334495506433e-29,1.252324173736701e-41,1.472622984314324e-29,4.317588455242803e-25,6.252512974373064e-35,7.109378190467225e-37
3.52375376342076e-10,0.0027792097116130575,0.1557,0.0,0.007484987293967093,0.642284818340352,0.20141430710327746,1.4198691157397747e-25,1.2008024902874329e-26,7.77728395368897e-18,1.6623165537244386e-31,1.3758321982635805e-18,4.5137682520241546e-26,0.0001867046639513379,9.46868269607328e-20,7.623781079646112e-29,7.555156976609455e-27,0.0004856928946947202,1.7475298086656144e-23,2.02704455722908e-12,1.786706214556547e-36,1.4370342825845948e-32,5.592926053668048e-16,1.717546596679836e-21,-1.5147656033189972e-47,6.759038880279257e-20,2.1829326661191495e-05,1.3915026240577422e-37,5.380504032052988e-21,-4.25770042417723e-28,2.769289311358946e-23,9.375202807308437e-20,1.1785869904253865e-42,3.4074413718776256e-42,4.935608508526742e-23,1.9032960071697158e-32,7.913902989394508e-22,1.476304887319059e-22,1.2010861743475446e-21,-3.6620535419279824e-25,2.2872233037058084e-33,3.241746569863126e-29,1.2861962191361644e-41,4.9054206885730644e-29,4.322604047606197e-25,6.286054846697666e-35,7.111335148889249e-37
3.5361217562049026e-10,0.0027792097116130575,0.1557,0.0,0.007483418406335048,0.6422847625372576,0.20141277603705657,1.4165306071231922e-25,1.2281812745018886e-26,7.862616945227576e-18,1.701351037159144e-31,1.3993924740358457e-18,4.4329061868396655e-26,0.00018666870059926827,9.630591370340374e-20,6.816775161935107e-29,7.701625369244388e-27,0.00048722396090137454,1.711535564785108e-23,2.0412439207119152e-12,1.9588817966005525e-36,1.4471077517644104e-32,5.654169540189373e-16,1.726861896611567e-21,4.756195001371703e-49,6.87477555767747e-20,2.1903111424447197e-05,1.4323823968249695e-37,5.459648625007967e-21,4.184704324927193e-28,2.813062079532598e-23,9.536973817104489e-20,1.1392513729343294e-42,3.501244862655679e-42,4.9710508793321316e-23,1.8762435113896133e-32,7.916135357749347e-22,1.4868230576435109e-22,1.2096453641250147e-21,2.3712049080387953e-25,8.907123922311547e-34,2.3789422822923643e-29,1.3216110776234337e-41,8.685707655387941e-29,4.327826760742643e-25,6.319599837426549e-35,7.1133301065829885e-37
3.548489748989045e-10,0.0027792097116130575,0.1557,0.0,0.007481850685717556,0.642284706784599,0.20141124605340668,1.473653605934824e-25,1.2547864672032579e-26,7.948529932699291e-18,1.7412429410060793e-31,1.4239397716634274e-18,4.4062638148596405e-26,0.00018663266923164742,9.799241395857474e-20,8.239035865454866e-29,7.838056036882232e-27,0.0004887539445370415,1.7117009802160237e-23,2.0554851861475446e-12,2.36380363160114e-36,1.481701302683872e-32,5.71581952072029e-16,1.7475308110919845e-21,2.860217390935076e-47,6.995363530712356e-20,2.197687975964616e-05,1.4741190776630859e-37,5.539620808034744e-21,2.3921711625872804e-27,2.857759881792372e-23,9.705506703260933e-20,1.1848737894102895e-42,3.596781991961745e-42,5.0217369838585043e-23,1.7067241774093452e-32,7.91836347087908e-22,1.49736917366287e-22,1.2182305215359593e-21,4.722562936059931e-25,5.847090036692433e-35,3.932924948793144e-30,1.3576462498293102e-41,1.434092990579558e-29,4.334258103650234e-25,6.353147502712307e-35,7.115324185125308e-37
3.560857741773188e-10,0.0027792097116130575,0.1557,0.0,0.007480284128757087,0.6422846510810838,0.20140971715154346,1.518341222104446e-25,1.2822225791915764e-26,8.035024416801566e-18,1.7819086231846944e-31,1.4479624271317316e-18,4.785512183515534e-26,0.00018659657241000966,9.964329682854329e-20,8.79616683522201e-29,7.980351862756284e-27,0.0004902828463859754,1.859996971706782e-23,2.0697683182711578e-12,1.822504789832877e-36,1.5475076006083327e-32,5.77789420632795e-16,1.7548822396474557e-21,-2.256278909033694e-47,7.113369993527932e-20,2.2050631678528417e-05,1.5167023475030888e-37,5.620419583533126e-21,-7.391801172151635e-28,2.9031142305034585e-23,9.870635901866204e-20,1.2941800413637775e-42,3.6936204115800414e-42,5.061961379832798e-23,2.0008360436398197e-32,7.920618735787736e-22,1.5079508302399228e-22,1.226840973949295e-21,-7.7148898601662955e-25,3.222783965031442e-33,3.284666322932745e-29,1.3941937889139596e-41,-2.2373093018825645e-30,4.339679931406609e-25,6.386698481766581e-35,7.117328596247239e-37
3.5732257345573306e-10,0.0027792097116130575,0.1557,0.0,0.007478718732168002,0.6422845954254549,0.2014081893306838,1.4651267189344925e-25,1.3114493680714992e-26,8.12210188602257e-18,1.8237784694297762e-31,1.4727561012702559e-18,4.7564216993156045e-26,0.0001865604126251922,1.0134687265442921e-19,7.420693179223988e-29,8.138086816078485e-27,0.0004918106672312743,1.8301399513429727e-23,2.0840932472834893e-12,1.643922184345947e-36,1.5716132327114353e-32,5.840379894399265e-16,1.7784094527241248e-21,-3.17779339311156e-47,7.235165621070036e-20,2.2124367192800864e-05,1.5602849105023156e-37,5.702055134584058e-21,-1.822667788024064e-27,2.9493783002978834e-23,1.0040862470565085e-19,1.2782766481926945e-42,3.7952286791504325e-42,5.093772387891142e-23,2.1913819594839935e-32,7.922883338027114e-22,1.5185652528310213e-22,1.2354769174549375e-21,-2.188816959270894e-25,2.3043280868928723e-33,4.541702315895772e-29,1.432579393309146e-41,1.1696153095218722e-28,4.343900398241006e-25,6.420252112047619e-35,7.119330908422539e-37
3.585593727341473e-10,0.0027792097116130575,0.1557,0.0,0.007477154492734579,0.6422845398164894,0.20140666259004583,1.5166580824197009e-25,1.340393708652712e-26,8.209763835115427e-18,1.8667872320062977e-31,1.4970529877305686e-18,4.3304794317772444e-26,0.00018652419229928406,1.0301673135538687e-19,7.964116905089558e-29,8.290476626250787e-27,0.0004933374078548964,1.6792751797268875e-23,2.0984599352751595e-12,2.8586852461567766e-36,1.5851420341498436e-32,5.903292181801159e-16,1.7819786820614218e-21,6.850023460333459e-47,7.35451667949778e-20,2.219808631413794e-05,1.6048624895467965e-37,5.784527096622616e-21,4.8351758978033215e-27,2.996308250939869e-23,1.0207544046958845e-19,1.2587366457149583e-42,3.9001066605238387e-42,5.177100552575619e-23,1.651289928551282e-32,7.925184343402073e-22,1.5292021622283944e-22,1.2441391954061514e-21,1.5428966213814828e-24,-2.511362553622636e-33,-1.2056160646275446e-29,1.4721278019023056e-41,7.724418883067786e-29,4.35038860834964e-25,6.453809013228451e-35,7.121360875642163e-37
3.597961720125616e-10,0.0027792097116130575,0.1557,0.0,0.007475591407309102,0.642284484252998,0.20140513692884862,1.6596693861821345e-25,1.3689844077649855e-26,8.29801174773472e-18,1.91056101116401e-31,1.522272136279346e-18,4.9334148794236144e-26,0.00018648791378751939,1.0474959316694761e-19,9.58010545150168e-29,8.436791025115554e-27,0.0004948630690376776,1.9367174289086262e-23,2.112868311289231e-12,2.2824149816939682e-36,1.6525627744498206e-32,5.966615822167747e-16,1.8112167917416374e-21,3.648185169291953e-48,7.478400632707152e-20,2.227178905418229e-05,1.6503294835956139e-37,5.867844982845105e-21,1.4808341270281956e-27,3.0441223496003165e-23,1.0380961954663946e-19,1.383008741145339e-42,4.005737521325482e-42,5.2335991974772386e-23,1.8518125373805962e-32,7.927500095852e-22,1.5398727176129979e-22,1.252826817980297e-21,-7.979348363630783e-25,2.8851055632750373e-33,8.36775988240443e-30,1.5119546250879274e-41,-8.338972739704102e-29,4.357357983597089e-25,6.487368721309839e-35,7.123406678463081e-37
3.6103297129097586e-10,0.0027792097116130575,0.1557,0.0,0.0074740294728100135,0.642284428733824,0.2014036123463125,1.5391882295199514e-25,1.3995971187522916e-26,8.386847112221977e-18,1.9553978937675086e-31,1.546951400511969e-18,5.448518211678644e-26,0.00018645157938012007,1.0644580226682761e-19,8.622489852149157e-29,8.600647104843715e-27,0.0004963876515593469,2.0926049434584874e-23,2.1273183401781193e-12,6.8728931490247915e-37,1.7043426001837268e-32,6.030368810306675e-16,1.8069090361968613e-21,-1.25506889133017e-46,7.599628041140971e-20,2.23454754245455e-05,1.6968003587790902e-37,5.952009472550197e-21,-8.068824737083201e-27,3.092631368347998e-23,1.0550666151962343e-19,1.436780970218037e-42,4.114868523213638e-42,5.233937510869236e-23,2.7700624534726335e-32,7.929849404965948e-22,1.5505856938044501e-22,1.2615390107703632e-21,-2.0904955097110477e-24,7.294910952081878e-33,9.047306465320087e-29,1.5532361679056885e-41,6.499196757480659e-29,4.3606639373931975e-25,6.520931609321691e-35,7.125479888246511e-37
3.6350656984780445e-10,0.0027792097116130575,0.1557,0.0,0.007470909044584793,0.6422843178239592,0.20140056641410997,1.3924769700800262e-26,1.460993543491163e-26,8.566286098055424e-18,2.0457989204368017e-31,1.6028468641413956e-18,4.249301808807273e-26,0.00018637875172484254,1.102842075117246e-19,7.708579584322371e-29,8.922082825838863e-27,0.0004994335837328298,1.2691266753653318e-23,2.1563430441730698e-12,5.512091382484839e-36,1.943631025512128e-32,6.159078239241983e-16,1.4672018331013781e-21,3.0656894453994838e-46,7.874218984904716e-20,2.249279910252304e-05,1.7919267941023326e-37,6.1229268781994375e-21,1.7807769347082888e-26,3.1930967422069793e-23,1.0933752691678362e-19,1.893743301340812e-42,4.3275586272262367e-42,5.000893854375426e-23,1.2618981962129104e-32,7.934497076205495e-22,1.572082362205534e-22,1.279041729772619e-21,6.803327267317561e-24,-6.679143504225686e-33,-4.0079290319805886e-29,1.6337602658493205e-41,3.1550897774405716e-28,4.37049680567233e-25,6.588064898757973e-35,7.12961944265534e-37
3.6573280854895015e-10,0.0027792097116130575,0.1557,0.0,0.007468104565727668,0.6422842181456774,0.20139782875634846,-2.501798011012404e-26,1.5156227884923672e-26,8.729805085677844e-18,2.1444372359559994e-31,1.6574107140123744e-18,7.072918843274162e-26,0.0001863130373786785,1.1402948027881491e-19,1.0707823649875298e-28,9.19652382898454e-27,0.0005021712414681024,2.212840061434021e-23,2.1826071241200754e-12,3.030271731439932e-36,2.1490147776701838e-32,6.276319893269054e-16,1.809489530375731e-21,3.150192305296117e-47,8.142279518038334e-20,2.2625334544266327e-05,1.8857201234855444e-37,6.279725384154998e-21,5.0089194221206e-27,3.2873634914512964e-23,1.1309154003081834e-19,2.2108572015879125e-42,4.6194291851145866e-42,4.9341279743767215e-23,1.6053856078942672e-32,7.9384515448679505e-22,1.591526069669723e-22,1.2948819237258089e-21,-2.170802510062098e-24,1.574704215667292e-32,-2.2553496854466038e-29,1.743993918552625e-41,-1.5392357837194264e-28,4.384930777559388e-25,6.648494465323692e-35,7.1332811902078296e-37
3.6795904725009585e-10,0.0027792097116130575,0.1557,0.0,0.007465303770784826,0.6422841185943897,0.2013950945813714,-3.5929516033739357e-25,1.5774073860910921e-26,8.895250422088961e-18,2.2548517094977334e-31,1.6878237192826898e-18,2.8901026113495574e-26,0.00018624717476122885,1.1612918237020314e-19,1.8146557327499304e-28,9.533246121639443e-27,0.0005049054164187752,-2.2315077266933036e-24,2.209005617682687e-12,2.4766998887005435e-35,1.3863283272290916e-32,6.39524224123239e-16,-2.3992077251538355e-22,1.8713273812144897e-45,8.291581499408356e-20,2.2757817127471202e-05,1.986635405813681e-37,6.439297708804422e-21,1.2338688886765904e-25,3.381957412871352e-23,1.1516604213490388e-19,2.937248781960043e-43,4.952705632136796e-42,4.838804907334965e-23,-6.36320404088038e-32,7.942399661105423e-22,1.6110287112476022e-22,1.3108079326038298e-21,2.31184043061428e-23,-3.7925797343454976e-32,-6.429650947112296e-28,1.8715940120552693e-41,-5.708820458896203e-28,4.4047969888733465e-25,6.708935915334967e-35,7.136949729123536e-37
3.7018528595124155e-10,0.0027792097116130575,0.1557,0.0,0.007462506643949774,0.6422840191644144,0.20139236388466936,-5.643114931701652e-25,1.649908827257383e-26,9.062630672050977e-18,2.3293866191440684e-31,1.7000199760234983e-18,7.62147089203102e-26,0.0001861811751029517,1.1698773473215466e-19,1.268281597978466e-28,9.96503518345966e-27,0.0005076361130942111,1.0090869449238137e-23,2.235538143978565e-12,1.0696537462189277e-35,7.138258921104124e-33,6.51575119023193e-16,-1.2881751120689501e-21,6.98226618753309e-46,8.351304846856352e-20,2.289024691881331e-05,2.0785118874538373e-37,6.6016733115924156e-21,4.1851272257894053e-26,3.476629805837149e-23,1.160344667456427e-19,-1.2029615328292939e-42,5.0267085387528836e-42,4.935513092635517e-23,-4.1558272702468856e-33,7.9465293435053775e-22,1.6307266517299924e-22,1.3268079601142546e-21,1.1580403704625355e-23,-5.296788231460093e-33,-2.044994032779937e-28,1.9022888493704643e-41,-2.1392938574972028e-29,4.40506015131932e-25,6.769389092184541e-35,7.140662443861397e-37
