Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),SX(53),CH3OX(46),CHOX2(61),CHO3X(93),CH2O3(187),CH2OX2(52),CHX(32),SX(489),SX(504),C2HOX(502),C2H4O(540),CH2X(63),SX(57),SX(394),CH2O2X(54),CH3X(55)
1.5231191212430266e-21,0.002724645380668153,0.0915567593028733,0.0,0.008018631355300487,0.45154262835609865,7.84796375637048e-52,0.45690061234102525,4.1094584727044e-71,2.201957883740234e-81,1.4869186420001498e-45,8.579807934545228e-110,2.915300696729071e-137,2.5002932896260445e-15,3.3647780039297956e-39,1.0469076497223172e-51,3.429298505849261e-60,3.3647780039300475e-39,9.170771963541029e-23,8.411187938525858e-54,2.476030531250207e-40,1.0818795464711135e-38,4.733352973733547e-68,7.180244314519892e-91,4.1363255437033494e-81,6.03955767368724e-106,1.6920885932510533e-15,3.9067082650426086e-22,2.622063401488701e-54,1.7956864450008105e-60,4.257508931029104e-95,1.3937175004834812e-68,6.322379278693042e-72,1.7017751968505732e-92,4.3141816264747365e-88,4.18005111816323e-84,4.920134779983611e-133,9.006955010636163e-151,4.1026839706865647e-141,2.588000682574586e-164,5.531321459775655e-103,6.294154410976478e-119,1.3387724847920543e-107,6.286648353063701e-66,2.1514545177514682e-104
3.047561543199557e-21,0.002724645380668153,0.0915567593028733,0.0,0.008018631355294598,0.4515426283560974,6.283142903033319e-51,0.4569006123410235,1.3166333618527334e-69,7.055055495064718e-80,2.975129133385557e-45,2.2009718123685692e-107,7.377847536506637e-135,5.002758858386735e-15,1.3467880880256743e-38,8.381627719156374e-51,5.493262982391363e-59,1.3467880880258755e-38,1.8349511582991507e-22,6.734152979259006e-53,9.910573659844135e-40,4.330337636770062e-38,7.582177423493187e-67,4.602820258548998e-89,3.3124151400852005e-80,1.9356261547795792e-104,3.385647289533752e-15,7.816810716236929e-22,2.099244741292518e-53,7.187425473927166e-60,2.7292316620695263e-93,2.2317922370769077e-67,1.012701121186813e-70,1.0908432135870536e-90,2.764615460303348e-86,1.338756419108861e-82,1.2619361880280305e-130,5.562700433348943e-148,2.1045538651005437e-138,5.316443302876744e-161,3.05615366137388e-101,3.9882568108471966e-117,1.7163359841450358e-105,9.854573199043337e-65,2.7583701556205702e-102
6.0964463871126175e-21,0.002724645380668153,0.0915567593028733,0.0,0.008018631355282819,0.4515426283560949,5.028423897815997e-50,0.45690061234102014,4.215799640097582e-68,2.2590689613463357e-78,5.9515501161622e-45,5.640306121511253e-105,2.8113010389089243e-132,1.0007689995893383e-14,5.38890662481656e-38,6.707850923114998e-50,8.794332393528979e-58,5.388906624818168e-38,3.6706990821861786e-22,5.3895103094872864e-52,3.9655194260704556e-39,1.7326991004375926e-37,1.213853652043394e-65,2.9481948543684294e-87,2.6512746469112083e-79,6.200550867134041e-103,6.772764682089166e-15,1.5637015618614039e-21,1.6800333054614013e-52,2.8759063950884713e-59,1.7481256578918233e-91,3.5724118019795064e-66,1.621218749710132e-69,6.986864624170267e-89,1.7705208027714822e-84,4.285926013856199e-81,3.2336671538443515e-128,4.75932847291941e-145,1.0785710277011522e-135,1.0904833816074093e-157,2.62315783571035e-99,3.803511759080412e-115,2.1986444015605335e-103,1.5690180419858086e-63,3.5336009581976146e-100
1.219421607493874e-20,0.002724645380668153,0.0915567593028733,0.0,0.008018631355259261,0.4515426283560899,4.023503111642576e-49,0.45690061234101337,1.3494679402605394e-66,7.231623331602883e-77,1.1904392081809328e-44,1.4446627038411466e-102,1.3160200454683203e-129,2.001755227084775e-14,2.1559135544452796e-37,5.367302136031546e-49,1.4075022385954896e-56,2.1559135544465667e-37,7.342194929947963e-22,4.3126531928463836e-51,1.5864652295291215e-38,6.9319246126920565e-37,1.9427295639585127e-64,1.8876086855544344e-85,2.1215568578349594e-78,1.9898209784072217e-101,1.3546999467160076e-14,3.1277425423322135e-21,1.3442811145717106e-51,1.1505498258151905e-58,1.1192538240097924e-89,5.717312498974321e-65,2.5946679064168767e-68,4.473344168943687e-87,1.1335497288201556e-82,1.3718527430005373e-79,8.282471674242783e-126,4.634907192073226e-142,5.525146127485286e-133,2.2350758721894425e-154,2.945534585291487e-97,4.452924109220663e-113,2.8153754740017973e-101,2.507706434018462e-62,4.5248551575545315e-98
2.4389755450590983e-20,0.002724645380668153,0.0915567593028733,0.0,0.008018631355212144,0.4515426283560799,3.2191081193044833e-48,0.4569006123409998,4.318958388547381e-65,2.3147150996112167e-75,2.3810076014607666e-44,3.6992850386219326e-100,6.58091765809966e-127,4.003727682052078e-14,8.624356076756295e-37,4.294253000449577e-48,2.252330853959452e-55,8.624356076766594e-37,1.4685186625422444e-21,3.450811927156775e-50,6.346371312263165e-38,2.7729954703575024e-36,3.1088161907022466e-63,1.2083126050254862e-83,1.6974603610410885e-77,6.494162094685981e-100,2.7095469037142204e-14,6.255824503255384e-21,1.0755257477539662e-50,4.60257386568428e-58,7.16467077668937e-88,9.149560437628099e-64,4.152043431226701e-67,2.863500910279391e-85,7.256599689052983e-81,4.39082849167875e-78,2.1210148941713694e-123,4.686083457864277e-139,2.8298126382373506e-130,4.579441955417989e-151,3.6389665900703736e-95,5.567305822888936e-111,3.60439190139026e-99,4.011532493452847e-61,5.792989191339841e-96
4.878083420189547e-20,0.002724645380668153,0.0915567593028733,0.0,0.00801863135511791,0.45154262835605985,2.5754087539471685e-47,0.45690061234097273,1.3821734567441564e-63,7.409187900469821e-74,4.762144390428026e-44,9.47136073233798e-98,3.3493696481672247e-124,8.007672591892399e-14,3.449882807460924e-36,3.435571228209223e-47,3.603991122654606e-54,3.449882807469163e-36,2.937117001617506e-21,2.7613594735207863e-49,2.5386469587561206e-37,1.1092432884236419e-35,4.974458126487857e-62,7.733959481357541e-82,1.3580542324465317e-76,2.3997597169509935e-98,5.4192408176467676e-14,1.2511988425027926e-20,8.60459434201361e-50,1.8411044621185743e-57,4.585845843645362e-86,1.4643016862329724e-62,6.643730516269497e-66,1.8328203285378547e-83,4.645528190539158e-79,1.4054198803454777e-76,5.431483837614779e-121,4.784327017739697e-136,1.449313937586831e-127,9.381560891308729e-148,4.616840571636852e-93,7.083781044202586e-109,4.614077717564015e-97,6.418365830138575e-60,7.415759816368937e-94
9.756299170450444e-20,0.002724645380668153,0.0915567593028733,0.0,0.008018631354929443,0.4515426283560198,2.0603759078294874e-46,0.45690061234091855,4.4231323443392325e-62,2.3720098353991835e-72,9.52441800688895e-44,2.4248089001283738e-95,1.7121499512016063e-121,1.60155624111959e-13,1.3799811988080554e-35,2.748531399431493e-46,5.766594944633806e-53,1.3799811988146472e-35,5.874313679689491e-21,2.2100662339275077e-48,1.0154755517335334e-36,4.437063144802539e-35,7.959392650876145e-61,4.9499525375693646e-80,1.0864777497629005e-75,1.590874419824802e-96,1.0838628645256347e-13,2.5024316268277814e-20,6.883806684204973e-49,7.364567705671902e-57,2.935079344791205e-84,2.343894468571701e-61,1.0630341389625487e-64,1.1730629407795291e-81,2.9744543825793323e-77,4.499260369965259e-75,1.391078512006849e-118,4.8973505555750065e-133,7.423786968781296e-125,1.921968143592858e-144,5.898610678109023e-91,9.052774464409495e-107,5.906313437686246e-95,1.026953683552683e-58,9.492595590371409e-92
1.951273067097224e-19,0.002724645380668153,0.0915567593028733,0.0,0.00801863135455251,0.4515426283559397,1.6483202883364967e-45,0.45690061234081014,1.4154348371840986e-60,7.596839135579086e-71,1.9048965856257097e-43,6.2076297097222944e-93,8.760538061103618e-119,3.203134204829435e-13,5.51998094715694e-35,2.1988659010083976e-45,9.226718384764075e-52,5.519980947209675e-35,1.1748707035519305e-20,1.7695559389291745e-47,4.061912392801396e-36,1.7748430874550608e-34,1.2735165116416468e-59,3.1680083502639215e-78,8.691959462235757e-75,2.6157909551745197e-94,2.1677404299453468e-13,5.0048971953596815e-20,5.507059212666782e-48,2.9458571276019787e-56,1.8784845768577135e-82,3.7533258090333507e-60,1.7008856209478124e-63,7.507793431393938e-80,1.905222636823305e-75,1.440933420024564e-73,3.5640155091181324e-116,5.017924844049381e-130,3.8040230285567926e-122,3.938186830731243e-141,7.552093456930755e-89,1.1579999772936515e-104,7.560274582424492e-93,1.6431466949442212e-57,1.2150673956673834e-89
3.902559367201583e-19,0.002724645380668153,0.0915567593028733,0.0,0.008018631353798643,0.4515426283557796,1.3186640554594285e-44,0.45690061234059337,4.529469833987531e-59,2.4350192704723916e-69,3.809807141825854e-43,1.5891372027720963e-90,4.4823008973080525e-116,6.406290131645703e-13,2.2080036091197277e-34,1.7591266564447184e-44,1.4762879879547061e-50,2.2080036091619155e-34,2.3497493745922323e-20,1.418024314651407e-46,1.62474831402838e-35,7.099406658263555e-34,2.0376146978523456e-58,2.027497819604259e-76,6.953624114528659e-74,6.230145148650837e-92,4.3354955603759523e-13,1.000982833195117e-19,4.40559112669401e-47,1.1783490961709443e-55,1.2022276749941432e-80,6.015109436117794e-59,2.7214456100275584e-62,4.805055483203804e-78,1.2213181711124466e-73,4.618384729986452e-72,9.138093527608999e-114,5.146158600833374e-127,1.9506911150997933e-119,8.073007275777633e-138,9.68089202517084e-87,1.48121218727209e-102,9.677288653062218e-91,2.629054385807112e-56,1.5552654691512966e-87
7.805131967410301e-19,0.002724645380668153,0.0915567593028733,0.0,0.00801863135229091,0.4515426283554593,1.0549343741482126e-43,0.45690061234015983,1.4494597639040598e-57,7.817746186175983e-68,7.619644035505945e-43,4.0680108899859583e-88,2.2920850161552714e-113,1.2812601982864552e-12,8.832036895619015e-34,1.4073430961734938e-43,2.3620703487363056e-49,8.832036895956522e-34,4.6995067161701903e-20,1.1382166882241321e-45,6.498810535030317e-35,2.839768444382663e-33,3.260101596521423e-57,1.297538706007565e-74,5.5629343092101034e-73,1.5799280592336517e-89,8.671005819601897e-13,2.0019690603244907e-19,3.5243515466999e-46,4.713416431597404e-55,7.694079429393912e-79,9.655403026887919e-58,4.3543480849868764e-61,3.075265733617136e-76,7.841607125945565e-72,1.4826028119142837e-70,2.3465773403321154e-111,5.285979881101147e-124,1.0018356495645888e-116,1.656406226773537e-134,1.243084452817951e-84,1.8935893070560068e-100,1.2387051634650494e-88,4.2065025631683975e-55,1.9906484154280564e-85
1.5610277167827736e-18,0.002724645380668153,0.0915567593028733,0.0,0.008018631349275444,0.4515426283548186,8.439487509995352e-43,0.45690061233929274,4.63842634479646e-56,2.5180989003106153e-66,1.5239570323066518e-42,1.0413058630206246e-85,1.1706668168760562e-110,2.5625225675647507e-12,3.532819248941598e-33,1.1259363000687218e-42,3.779317431100283e-48,3.532819249211604e-33,9.399021397315526e-20,9.166448987930291e-45,2.5993681338232626e-34,1.1359076694695537e-32,5.215864902202274e-56,8.303402170444222e-73,4.4504446903946113e-72,4.039434718955428e-87,1.7342026331512703e-12,4.0039415138275394e-19,2.819274543836264e-45,1.8853947659420043e-54,4.923936603286236e-77,1.5548484142714308e-56,6.967024113153136e-60,1.9681907036848706e-74,5.050804676758624e-70,4.774506821450364e-69,6.04415807128162e-109,5.446293968645963e-121,5.1608928968911756e-114,3.404770388115224e-131,1.6012954631447788e-82,2.4178368114416332e-98,1.585559223074821e-86,6.730411959958987e-54,2.547771640613364e-83
3.1220567568662608e-18,0.002724645380668153,0.0915567593028733,0.0,0.008018631343244511,0.45154262835353737,6.75159501099005e-42,0.4569006123375585,1.4843903872875786e-54,8.162976361273003e-65,3.04834628788256e-42,2.665189797569082e-83,5.964538742171548e-108,5.125047302259442e-12,1.4131285968047142e-32,9.008459526110132e-42,6.046902888120415e-47,1.4131285970207217e-32,1.8798050751563868e-19,7.430287708737951e-44,1.039620427863361e-33,4.5436243453310944e-32,8.344403096779752e-55,5.31307008362751e-71,3.560933562669498e-71,1.0337279488751239e-84,3.4684067329169992e-12,8.007886417810849e-19,2.2550839790849365e-44,7.542409353410626e-54,3.150953492479055e-75,2.5196893815965922e-55,1.1147417410317037e-58,1.2596626850567416e-72,3.2736744901806893e-68,1.5471458019419893e-67,1.5661906196875337e-106,5.64547134248371e-118,2.6745984844179527e-111,7.023906597244178e-128,2.0756508119691965e-80,3.0796990915596343e-96,2.029548955217979e-84,1.0768649190413864e-52,3.2604709041219e-81
6.2441148370332355e-18,0.002724645380668153,0.0915567593028733,0.0,0.008018631331182644,0.45154262835097486,5.401278004015566e-41,0.45690061233409013,4.750642069198034e-53,2.679385961944553e-63,6.103588685964073e-42,6.820034123957905e-81,3.0242799200802085e-105,1.025009675620122e-11,5.652516174385722e-32,7.208310196015156e-41,9.675012139440054e-46,5.652516176113818e-32,3.759610942789124e-19,6.099628871915451e-43,4.157463489401292e-33,1.8174429388743448e-31,1.334788489771411e-53,3.398940082177865e-69,2.8524369054357184e-70,2.6451885941862016e-82,6.936814921982729e-12,1.6015776213686317e-18,1.8035283601430235e-43,3.0196062756088186e-53,2.0161372069110133e-73,4.1336113870263253e-54,1.7836411197260357e-57,8.06208682071774e-71,2.1477960278379304e-66,5.074320930952827e-66,4.106047091793763e-104,5.921030213638695e-115,1.4023556213587674e-108,1.4593548048322128e-124,2.72333407854092e-78,3.9038146156664836e-94,2.5979015211429283e-82,1.7229778171384456e-51,4.1716609690529024e-79
1.2488230997367184e-17,0.002724645380668153,0.0915567593028733,0.0,0.00801863130705891,0.4515426283458498,4.32102319174237e-40,0.4569006123271533,1.5205835078889673e-51,9.004319729377864e-62,1.2317492972483747e-41,1.7444673414895103e-78,2.1865310788718677e-102,2.05001956022943e-11,2.261006821355867e-31,5.769113041247208e-40,1.5479902286118792e-44,2.2610068227384086e-31,7.519222665186874e-19,5.1283368995849405e-42,1.6621705844590816e-32,7.269713895575236e-31,2.1346492308957262e-52,2.1734970488963716e-67,2.3055780338458583e-69,6.76599907232504e-80,1.3873631258251277e-11,3.2031555757072624e-18,1.4419605169619258e-42,1.2162955517049327e-52,1.2897212079857736e-71,6.940079851168723e-53,2.853997350407103e-56,5.160234077253421e-69,1.4418809739826822e-64,1.7026866408780802e-64,1.6701425146543004e-101,9.765967590488348e-112,1.1400482230281947e-105,8.941619463941415e-121,3.6558783451195535e-76,7.060233619019939e-92,3.3256334837613384e-80,2.756742812595714e-50,5.335264787522686e-77
2.497646331803508e-17,0.002724645380668153,0.0915567593028733,0.0,0.008018631258811443,0.4515426283355997,3.4568188535105904e-39,0.45690061231327966,4.868284494952299e-50,3.156760081443533e-60,2.6399926480808584e-41,4.4583645907889486e-76,1.081176212695281e-99,4.100039304731814e-11,9.044027941971693e-31,4.61923287233467e-39,2.4767458309562164e-43,9.044027953033042e-31,1.5038446058511482e-18,4.5004776085769013e-41,6.642171202076017e-32,2.9078385780559963e-30,3.412202179751479e-51,1.3887061344483799e-65,1.9957079584830094e-68,1.729197288586923e-77,2.7747263763336707e-11,6.4063114650386755e-18,1.1521910104504538e-41,5.1356603996722834e-52,8.246456798240339e-70,1.2145473590301795e-51,4.566942879082058e-55,3.3029448053302324e-67,1.0087016826963926e-62,5.952229606078795e-63,4.671151151336769e-99,1.092285489479556e-108,6.38066163908406e-103,2.007153898754873e-117,5.113566206758596e-74,8.722114556074307e-90,4.2573191552272825e-78,4.41071721839315e-49,6.817735223922208e-75
4.9952927959370875e-17,0.002724645380668153,0.0915567593028733,0.0,0.008018631162316511,0.4515426283150995,2.7654551783831624e-38,0.4569006122855324,1.559397670936231e-48,1.1864007132783708e-58,8.103601215445026e-41,1.1375295079392764e-73,5.151539276518735e-97,8.200078694871318e-11,3.617611270773994e-30,3.7016933898616257e-38,3.9626691814815794e-42,3.617611279624698e-30,3.0076892639277114e-18,4.236858689830927e-40,2.6516735168568856e-31,1.163097710132083e-29,5.449193254274524e-50,8.857977966405415e-64,2.5644953072243702e-67,4.4119605510882423e-75,5.549452810370097e-11,1.2812623166318109e-17,9.19556458803017e-41,2.919706754362009e-51,5.267826106014742e-68,2.274714799806469e-50,7.308857822929563e-54,2.114387228790061e-65,7.549205766942034e-61,2.2253188008376362e-61,1.3938939352504175e-96,1.3033679913791943e-105,3.807616846934331e-100,4.826462757592302e-114,7.650483235282569e-72,1.0388887330588903e-87,5.450658880207288e-76,7.056917982371992e-48,8.697612998494083e-73
9.990585724204247e-17,0.002724645380668153,0.0915567593028733,0.0,0.008018630969326661,0.4515426282740991,2.2123641417827865e-37,0.45690061223003786,4.999969512592925e-47,4.924350659751441e-57,6.137590198265089e-40,2.892702420908068e-71,2.3128883094253165e-94,1.640015707968663e-10,1.4470444972466337e-29,2.9714449007423393e-37,6.339872784888234e-41,1.447044504329786e-29,6.0153784977274166e-18,4.40779811680193e-39,1.056536050672142e-30,4.652088821841115e-29,8.68582975012978e-49,5.631317333201896e-62,8.245210365871276e-66,1.1219479424890922e-72,1.1098905410520334e-10,2.5625246259343416e-17,7.321551600172222e-40,3.936746512932868e-50,3.358796299520921e-66,4.688823560184027e-49,1.1699768302064486e-52,1.35385081682621e-63,6.216077752684462e-59,9.15115684751289e-60,4.565499412345648e-94,1.7063122236433461e-102,2.493888205269015e-97,1.2796551217650139e-110,1.2591234659116664e-69,1.1659249280659512e-85,6.980145161422706e-74,1.1290333163565906e-46,1.105902630785515e-70
1.4985878652471406e-16,0.002724645380668153,0.0915567593028733,0.0,0.008018630776336818,0.45154262823309865,6.32597866981559e-37,0.4569006121745433,2.3441698758659564e-46,2.535925750013151e-56,2.1142463454539663e-39,2.215796831751885e-70,1.698760279046576e-93,2.460023506903467e-10,3.0749695161368067e-29,8.515755780124308e-37,2.417007597817408e-40,3.074969536395275e-29,9.023067649173707e-18,1.4546926160723717e-38,2.2390955653810638e-30,9.885245111453098e-29,3.3058017428588255e-48,3.2065352833407716e-61,4.385537979787569e-65,8.594069952704072e-72,1.6648357742747972e-10,3.8437869042835186e-17,2.0878039322022127e-39,1.6492087525180792e-49,1.9144200194428016e-65,1.937703051629825e-48,4.436775741476882e-52,7.698661154536117e-63,3.758306388896501e-58,4.604958909603482e-59,2.9136698165372943e-93,1.3837598421444947e-101,1.83854083683563e-96,7.79239549460603e-110,8.825661540956883e-69,6.253294241190829e-85,4.6362729336159145e-73,4.304312161901413e-46,7.353511076400639e-70
1.9981171580738565e-16,0.002724645380668153,0.0915567593028733,0.0,0.008018630583346984,0.4515426281920982,1.3343321008569958e-36,0.45690061211904875,7.468079738667978e-46,9.066025087436717e-56,5.4894882950963115e-39,1.1614476527045395e-69,1.0335727841101583e-92,3.2800312662911864e-10,5.245536157614473e-29,1.800714347107982e-36,6.502937903931049e-40,5.245536200357643e-29,1.2030756718266585e-17,3.520791895210445e-38,3.810177617998259e-30,1.686236837214737e-28,8.878136724099657e-48,1.2519009306160175e-60,1.6556135664470117e-64,4.504728154344911e-71,2.2197809807053027e-10,5.125049151679342e-17,4.3929185443056074e-39,4.9091124579486114e-49,7.479724467834712e-65,5.487526375476723e-48,1.1833002688803731e-51,2.9952474019579013e-62,1.5405385010906507e-57,1.5054502249385433e-58,1.8394848355376638e-92,1.036508303312301e-100,1.1871321489268459e-95,1.0161076873073682e-108,3.984107683573754e-68,3.229539020838748e-84,1.9958492891191748e-72,1.1580700773236486e-45,3.1745529332048465e-69
2.9971757437272883e-16,0.002724645380668153,0.0915567593028733,0.0,0.008018630197367342,0.45154262811009743,3.644474735700793e-36,0.45690061200805976,3.954557585893053e-45,6.440931058184664e-55,2.170253288812654e-38,1.9633979674537448e-68,3.135706595318458e-91,4.920046692250645e-10,1.0860216024741409e-28,4.945717296093966e-36,2.6300492316224155e-39,1.086021614156314e-28,1.8046134663173953e-17,1.2370605528153536e-37,7.855974553101427e-30,3.490898384225823e-28,3.576590083291329e-47,1.04344663319212e-59,1.3450451197118606e-63,7.615129343278357e-70,3.3296713306865326e-10,7.687573573825374e-17,1.1949272192946382e-38,2.3384227882224172e-48,6.24040933459701e-64,2.361404625468233e-47,4.6914359641099515e-51,2.4585083011251303e-61,1.37358097675088e-56,7.859533099115441e-58,3.7489012547734124e-91,4.3400789656157475e-99,2.663840369408122e-94,9.759961452924559e-107,4.012185150304589e-67,4.6053423666799434e-83,1.856033882365485e-71,4.6836883327800336e-45,2.990028431915499e-68
3.99623432938072e-16,0.002724645380668153,0.0915567593028733,0.0,0.008018629811387732,0.45154262802809664,7.625460081397544e-36,0.4569006118970707,1.2615078850452622e-44,2.372247535078472e-54,5.83757216146345e-38,1.0530980553134413e-67,1.8955389941945672e-90,6.560061972777833e-10,1.8470382457895988e-28,1.040012961390724e-35,7.12374948046278e-39,1.8470382702472265e-28,2.4061512305238518e-17,3.11119410373468e-37,1.3308604868768095e-29,5.936714166281309e-28,9.661058350218056e-47,4.087834246153397e-59,5.24749312889049e-63,4.0844892554213423e-69,4.43956158214309e-10,1.0250097882144899e-16,2.4911115042029316e-38,7.253235120377583e-48,2.4476483828559077e-63,6.8668034013826185e-47,1.258247617814426e-50,9.579809156045691e-61,5.622865593910941e-56,2.60063882960713e-57,2.0121358783204203e-90,2.991480134755025e-98,1.6083672097702395e-93,8.655499838468064e-106,1.8575702612990322e-66,2.0953018925385473e-82,8.22808556882651e-71,1.268621231707628e-44,1.3333976296047203e-67
4.995292915034152e-16,0.002724645380668153,0.0915567593028733,0.0,0.00801862942540816,0.45154262794609584,1.3881858430055494e-35,0.45690061178608166,3.2849364565505883e-44,7.075755680622239e-54,1.3073166541817032e-37,4.4041982786831277e-67,8.887373151226548e-90,8.200077097482282e-10,2.8218570037099577e-28,1.903045206441464e-35,1.6002505464128605e-38,2.821857048261497e-28,3.0076889622828683e-17,6.642596366802064e-37,2.0251125966552764e-29,9.069348479910652e-28,2.164025101590382e-46,1.2795384980644368e-58,1.6415708335138658e-62,1.708188563930252e-68,5.549451728037515e-10,1.2812622068507466e-16,4.518261063093982e-38,1.8541118328060215e-47,7.669679788566278e-63,1.6686200190931015e-46,2.808292593729302e-50,2.988769073892537e-60,1.8743648378763767e-55,7.106889053334416e-57,9.016539712583787e-90,1.6851434678486527e-97,7.640725475858187e-93,6.905013798254807e-105,6.782849111215376e-66,7.703508245771842e-82,2.8504833894993153e-70,2.8497746319359225e-44,4.6370506673306735e-67
5.994351500687584e-16,0.002724645380668153,0.0915567593028733,0.0,0.008018629039428623,0.45154262786409505,2.3025001043367975e-35,0.4569006116750927,7.491657287527724e-44,1.845559119064427e-53,2.58786632918521e-37,1.6114168304210152e-66,3.744528856990974e-89,9.840092063521763e-10,4.014373776662633e-28,3.173112272375732e-35,3.1727366072916787e-38,4.0143738506042425e-28,3.6092266610031923e-17,1.2690336032372498e-36,2.86904374502402e-29,1.2901161083916648e-27,4.277218862492807e-46,3.471273130451746e-58,4.459921893063074e-62,6.249954310104186e-68,6.659341766446259e-10,1.5375146130690775e-16,7.465460749895707e-38,4.1682729897068613e-47,2.083063313572648e-62,3.599582265756361e-46,5.544259266654991e-50,8.094558707563516e-60,5.474938975768758e-55,1.714270135945594e-56,3.496156482028228e-89,8.580426682707519e-97,3.1631024745429386e-92,4.643482665001699e-104,2.1583465608975992e-65,2.3995535447557915e-81,8.52209264053322e-70,5.650094086256901e-44,1.3896651952566366e-66
7.992468671994448e-16,0.002724645380668153,0.0915567593028733,0.0,0.008018628267469664,0.4515426277000935,5.331578831851004e-35,0.4569006114531147,3.3375086703615573e-43,1.1333697518583218e-52,8.28112611594849e-37,2.694377514559869e-65,8.180791613118255e-88,1.3120121519889516e-09,7.052089413093708e-28,7.438072158826343e-35,1.01690742557664e-37,7.05208958456072e-28,4.812301959390285e-17,3.848731632278959e-36,4.9940434826150835e-29,2.266008475562606e-27,1.3590167470419875e-45,2.2747894947426794e-57,2.9614434553872418e-61,1.0450267145733565e-66,8.879121521010129e-10,2.0500193882754609e-16,1.7119143029368516e-37,1.842978979323171e-46,1.3731315132932029e-61,1.4668362523761278e-45,1.7712532098178377e-49,5.351587739683426e-59,4.807551241183885e-54,9.647543901600042e-56,6.518650601433836e-88,5.1864036871608043e-95,9.897325834252747e-91,3.3838594700052294e-102,2.8626452983489342e-64,1.8206416528791932e-80,8.4091418844379e-69,1.8109257821649e-43,1.3627626789555742e-65
1.1988703014608174e-15,0.002724645380668153,0.0915567593028733,0.0,0.00801862672355219,0.45154262737209055,1.8042577793156411e-34,0.45690061100915885,2.931839350280227e-42,1.5040711600311046e-51,4.427965824751723e-36,1.0574488201775861e-63,3.531403512662688e-86,1.9680178533541646e-09,1.5732962299544997e-27,2.5813147240113447e-34,5.44446564574878e-37,1.5732962881553279e-27,7.218452160752654e-17,1.9482566005529102e-35,1.0927377830473254e-28,5.053708422770706e-27,7.142622444319444e-45,3.1265655858251387e-56,4.202401533219768e-60,4.1013638977938844e-65,1.331867974373383e-09,3.075028790068679e-16,5.667494783783139e-37,1.6389719778052213e-45,1.91488618857905e-60,1.1779462155954467e-44,9.499965548305664e-49,7.60707491207367e-58,1.0470789868369929e-52,1.319338817951683e-54,3.70851363392356e-86,8.797250084691187e-93,1.0909963461190938e-88,9.514838494222056e-100,1.160126466367111e-62,2.707338564114631e-79,2.1813411372366018e-67,9.695482207207276e-43,3.4206584600046206e-64
1.998117169983563e-15,0.002724645380668153,0.0915567593028733,0.0,0.008018623635719034,0.451542626716085,8.565378126815147e-34,0.45690061012124766,4.5304620294920146e-41,3.787012940894553e-50,3.66450837453794e-35,8.555475483672719e-62,2.979055417651877e-84,3.2800284964870696e-09,4.35149281565475e-27,1.2871574646592304e-33,4.512149271734866e-36,4.351493093591855e-27,1.2030750982065238e-16,1.5462565711360172e-34,2.9044441636439653e-28,1.396803272103612e-26,5.700160537331304e-44,7.718044772260012e-55,1.1082626149773514e-58,3.3182805273831297e-63,2.219779104432999e-09,5.1250469992651365e-16,2.5690854999614248e-36,2.530121686482916e-44,4.870020184811436e-59,1.6179481142974667e-43,7.939616858988085e-48,2.0251801943924563e-56,4.641521111550579e-51,3.4525118620975053e-53,5.123342485715871e-84,4.016892431212828e-90,2.9940190460279815e-86,7.392363557063579e-97,1.011118999412404e-60,6.950262568373762e-78,1.1321923444978016e-65,8.035028890357659e-42,1.646626418457939e-62
3.596610907029053e-15,0.002724645380668153,0.0915567593028733,0.0,0.008018617460059874,0.45154262540407547,5.136794486363123e-33,0.45690060834542734,1.0184883107549328e-39,1.4456646990879043e-48,4.056154090761629e-34,1.0563989605730472e-59,3.7150790799401657e-82,5.90404674412129e-09,1.4075465438518618e-26,8.455445301657749e-33,5.005709701368086e-35,1.4075467124245105e-26,2.1655342299816624e-16,1.6688935689239325e-33,8.694109893559932e-28,4.511706956075604e-26,5.878219540336102e-43,2.6615606711741377e-53,4.3431760606534634e-57,4.097291972592541e-61,3.995599306863954e-09,9.225081040388245e-16,1.40888731620936e-35,5.457123291342713e-43,1.7790670555380095e-57,2.9944724383475246e-42,8.94374363793768e-47,8.076272366527767e-55,3.0560637612234322e-49,1.2594564849947024e-51,1.148130903778691e-81,3.19841667339036e-87,1.3395682495615913e-83,1.1306818096234837e-93,1.325014092249887e-58,2.4168835599422572e-76,8.953437451908971e-64,8.913546749966322e-41,1.1266394020411332e-60
