Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),SX(53),CH3OX(46),CHOX2(61),CHO3X(93),CH2O3(187),CH2OX2(52),CHX(32),SX(489),SX(504),C2HOX(502),C2H4O(540),CH2X(63),SX(57),SX(394),CH2O2X(54)
1.692950240543671e-10,0.0028149649241145727,0.0915567593028733,0.0,0.00778023115730644,0.451468993317662,2.4015962459790838e-18,0.456722142044837,1.7104944316474037e-17,6.744271906228157e-23,6.61668958301507e-18,7.131101602932349e-24,1.4323868863264085e-37,0.00014726999159574508,9.336610764275418e-17,2.0805658646847221e-19,9.631923280351886e-18,9.189164388300953e-17,1.2253047613188134e-11,2.6014888235897682e-17,4.052008300288558e-22,4.242923902451833e-19,2.827316367480586e-21,2.5664921319976658e-26,3.454620516079037e-33,4.0789297614266525e-25,0.00017847028393664648,4.264045101969751e-11,7.143335754066933e-25,3.981845138116615e-22,1.1700740711700522e-26,2.8106607435865655e-25,-1.3614211856770482e-29,4.881920659192764e-29,1.2623248388688966e-25,9.8013108613395e-30,9.104144769957998e-42,9.956033875656356e-42,1.0744782307017425e-39,1.2317485855836182e-40,4.175986734491196e-30,8.14859247121333e-45,2.9776921142173514e-33,2.721016021701976e-24
1.6993760502213917e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007778845975795701,0.45146894021167844,2.4285726966807263e-18,0.45672150255996413,1.6741879291462412e-17,6.83140687678313e-23,6.662327061315609e-18,7.274262864242926e-24,1.469847381683057e-37,0.00014737620324827388,9.406155583998927e-17,1.185461528307406e-18,9.203386369484975e-18,9.256650075148054e-17,1.2297991861857546e-11,2.6194268526900376e-17,4.0608849813339406e-22,4.245155632270529e-19,2.8638822077598937e-21,2.6018804973432115e-26,3.481713435468881e-33,4.160816138402107e-25,0.00017910976876462642,4.2797742859152596e-11,7.19441637165494e-25,4.0273047583395956e-22,1.192081505552404e-26,2.8295454321199267e-25,-7.948708751428911e-30,4.729821318946368e-29,1.2717883498896461e-25,9.914575343781008e-30,9.310170357175954e-42,1.0186952415280065e-41,1.1005339014677334e-39,1.2677719057304988e-40,4.229699883594534e-30,8.312337720839755e-45,3.005958278181282e-33,2.739780396212187e-24
1.7058018598991125e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007777462790096715,0.4514688878747036,2.4557468335992227e-18,0.45672086330398837,1.7539984426723977e-17,6.919199683019032e-23,6.7080211251480454e-18,7.419496318211817e-24,1.5080840254932843e-37,0.00014748087688356732,9.475949099750777e-17,-1.282591161924316e-19,9.90503488854722e-18,9.324365477912561e-17,1.2342926176490707e-11,2.6373870644430313e-17,4.069727754260312e-22,4.2473541311685684e-19,2.9007246254441787e-21,2.6375505041121484e-26,3.508842203767214e-33,4.243887765428237e-25,0.00017974902469537716,4.295500669393005e-11,7.245655810240944e-25,4.073060752365746e-22,1.2143856341399912e-26,2.848448172874348e-25,-9.047720266340416e-30,4.618027669102355e-29,1.2812595701857669e-25,1.002859864023891e-29,9.519796665668505e-42,1.04219998713116e-41,1.1270853830550008e-39,1.3046549505708415e-40,4.283814392095699e-30,8.47847173515127e-45,3.0336379075686635e-33,2.7585680058015315e-24
1.7122276695768333e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007776081582341408,0.4514688362981714,2.4831193277946708e-18,0.45672022427654174,1.8359323784344526e-17,7.007650943193901e-23,6.753770978650935e-18,7.566818886129774e-24,1.5471083654132727e-37,0.00014758402963332328,9.545991222640188e-17,-1.4478707642971832e-18,1.059156695440755e-17,9.39231042940271e-17,1.2387850569130746e-11,2.655369145924824e-17,4.0785369218276516e-22,4.249519797819143e-19,2.9378438852999125e-21,2.673502340248798e-26,3.53600611460526e-33,4.328154320749343e-25,0.0001803880520970889,4.311224256447445e-11,7.29705385329057e-25,4.1191133084780713e-22,1.2369886853900735e-26,2.867368624926896e-25,-2.0414985551328188e-29,4.462904718665478e-29,1.290738245810029e-25,1.0143381468623471e-29,9.733060897830982e-42,1.0661189599277549e-41,1.1541393664006801e-39,1.3424133273261917e-40,4.338330581672432e-30,8.647014643692509e-45,3.060739131414568e-33,2.7773785204093258e-24
1.7186534792545541e-10,0.0028149649241145727,0.0915567593028733,0.0,0.00777470233483015,0.45146878547359726,2.5106908498356746e-18,0.45671958547725905,1.7993194444213702e-17,7.096761258277515e-23,6.799575834036064e-18,7.716247487189863e-24,1.5869320444746458e-37,0.00014768567846695083,9.616281863203517e-17,-4.1874628297806406e-19,1.011505513906736e-17,9.46048476273156e-17,1.2432765051716341e-11,2.6733727873885882e-17,4.0873127684988954e-22,4.2516530263362743e-19,2.975240244820876e-21,2.7097361582026366e-26,3.563204469518377e-33,4.413625481403181e-25,0.00018102685133485248,4.326945051086773e-11,7.348610285930914e-25,4.1654626094482674e-22,1.2598928870318346e-26,2.8863064510354087e-25,-2.65756719784255e-29,4.185443387976223e-29,1.3002241260164851e-25,1.0258924533226959e-29,9.95001030817611e-42,1.0904567635004128e-41,1.1817025512201521e-39,1.381062782716653e-40,4.393248763365162e-30,8.817986626133927e-45,3.086384868211176e-33,2.7962116158349484e-24
1.725079288932275e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007773325030031113,0.45146873539257754,2.538462069800228e-18,0.4567189469057783,1.7521048191911763e-17,7.186531212164291e-23,6.845434911537962e-18,7.867799037029557e-24,1.6275668003466585e-37,0.00014778584019224298,9.686820932853246e-17,8.1278945048672865e-19,9.542369360946377e-18,9.528888311314273e-17,1.2477669636082752e-11,2.6913976822426687e-17,4.0960555678685956e-22,4.2537542063163417e-19,3.0129139543182003e-21,2.7462520916782366e-26,3.590436578478774e-33,4.5003109223870225e-25,0.00018166542277068905,4.342663057283248e-11,7.400324894081769e-25,4.2121088325960233e-22,1.2831004659947203e-26,2.905261317528052e-25,-2.912321431374694e-29,3.823027443298756e-29,1.3097169632921219e-25,1.0375228524864147e-29,1.0170681222544239e-41,1.1152229943309085e-41,1.2097816391776369e-39,1.4206193093013382e-40,4.448569237591355e-30,8.991407892261266e-45,3.110174313317005e-33,2.815066973405126e-24
1.7315050986099958e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007771949650579158,0.45146868604678836,2.5664336572766114e-18,0.4567183085617405,1.722642718398191e-17,7.276961371887598e-23,6.891347439355071e-18,8.021490448767277e-24,1.6690244667057085e-37,0.00014788453145634154,9.757608342559973e-17,1.6385398823192985e-18,9.198160868796947e-18,9.597520908866668e-17,1.2522564333962758e-11,2.7094435270292098e-17,4.104765632415042e-22,4.2558237228892866e-19,3.050865257008097e-21,2.783050329134297e-26,3.617701760124367e-33,4.588220317250581e-25,0.00018230376676358031,4.358378278973549e-11,7.452197461416255e-25,4.259052149849592e-22,1.306613648331591e-26,2.9242328939694143e-25,-1.5980156775170259e-29,3.473914837466614e-29,1.319216513207617e-25,1.0492294121016153e-29,1.0395124022372188e-41,1.1404186832025899e-41,1.2383834544180132e-39,1.4610990439412653e-40,4.5042922943896765e-30,9.167298563148629e-45,3.1312962089449756e-33,2.83394427819546e-24
1.7379309082877166e-10,0.0028149649241145727,0.0915567593028733,0.0,0.0077705761792753,0.45146863742798615,2.594606281364249e-18,0.4567176704447897,1.8170816793116283e-17,7.368052287830474e-23,6.93731265360129e-18,8.177338632463935e-24,1.711316973207144e-37,0.00014798176874635988,9.828644004960005e-17,3.264381210012958e-20,1.0046802394555567e-17,9.666382389402207e-17,1.2567449156987667e-11,2.7275100214019517e-17,4.113443277039874e-22,4.257861956756689e-19,3.0890943891007865e-21,2.820131043731443e-26,3.6449993414564106e-33,4.6773633377880245e-25,0.0001829418836694976,4.3740907200591114e-11,7.5042277727631495e-25,4.3062927278041605e-22,1.3304346591503027e-26,2.9432208534735785e-25,-1.4879103556602663e-29,3.252434364474622e-29,1.3287225343299504e-25,1.0610121985968411e-29,1.0623424955242826e-41,1.1660423759585464e-41,1.2675148650915239e-39,1.502518217890082e-40,4.5604182133758074e-30,9.345678762621503e-45,3.1510302720662795e-33,2.8528432144355967e-24
1.7443567179654374e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007769204599085138,0.45146858952800695,2.6229806106746317e-18,0.4567170325545729,1.8253186494586583e-17,7.459804493938169e-23,6.983329798237471e-18,8.335360491508594e-24,1.7544563429401466e-37,0.00014807756839064552,9.899927830689249e-17,9.564503458839918e-20,1.008877757640873e-17,9.735472587231659e-17,1.2612324116688278e-11,2.7455968681048548e-17,4.1220887074466204e-22,4.259869284250237e-19,3.1276015798945243e-21,2.8574942429308353e-26,3.672328657178298e-33,4.767749651970543e-25,0.00018357977384143213,4.3898003844064586e-11,7.556415619885746e-25,4.353830727782136e-22,1.3545657225363129e-26,2.9622248732750875e-25,-3.5067589044133265e-35,3.134421694332686e-29,1.3382347885750797e-25,1.0728712770954325e-29,1.0855564691152291e-41,1.1921136624407418e-41,1.297182666551605e-39,1.544893404237778e-40,4.6169472641850406e-30,9.526568887228776e-45,3.1689838854745326e-33,2.871763470829634e-24
1.7507825276431582e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007767834893138459,0.45146854233876565,2.651557313332141e-18,0.4567163948907401,1.767905239920808e-17,7.552218507924827e-23,7.029398125025654e-18,8.495572923001485e-24,1.7984546932363108e-37,0.0001481719465593242,9.971459731468313e-17,1.4052176891094694e-18,9.540893116304956e-18,9.80479133695964e-17,1.2657189224495835e-11,2.763703772949522e-17,4.130702206418112e-22,4.261846077363894e-19,3.1663870518584357e-21,2.8951400863960314e-26,3.699689050006431e-33,4.859388924165451e-25,0.00018421743762942348,4.405507275847547e-11,7.608760787131183e-25,4.401666305890226e-22,1.3790090614886856e-26,2.9812446332443417e-25,3.1098257982213053e-29,3.2691011116487087e-29,1.3477530410668132e-25,1.0848067114290442e-29,1.1091563866019787e-41,1.2186319333453983e-41,1.3273938588853586e-39,1.5882414029663302e-40,4.673879706340037e-30,9.709989129016336e-45,3.186559285838815e-33,2.8907047407062755e-24
1.756565756353107e-10,0.0028149649241145727,0.0915567593028733,0.0,0.0077666037464530135,0.4514685004695103,2.6774499267486385e-18,0.4567158211865619,1.801547072203845e-17,7.635957381225665e-23,7.070902767699864e-18,8.641651012636443e-24,1.8387977293075949e-37,0.0001482556847872682,1.0036050474655327e-16,9.188022987735135e-19,9.859864229017163e-18,9.867373487123782e-17,1.2697559407522546e-11,2.7800168963285645e-17,4.1384273673950868e-22,4.263599388264865e-19,3.2015320854611907e-21,2.929263191640169e-26,3.724339437651801e-33,4.942943533773512e-25,0.00018479114176729675,4.4196411104491907e-11,7.656005767773917e-25,4.444972880353297e-22,1.401276898535673e-26,2.998375613136076e-25,4.5956396573164566e-29,3.6902471767021574e-29,1.3563244047827982e-25,1.0956139382949607e-29,1.1307361886544518e-41,1.2428779060197922e-41,1.3550543019326716e-39,1.6281003104393685e-40,4.725464010297455e-30,9.877247105502215e-45,3.204410603825229e-33,2.9077695974544458e-24
1.762348985063056e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007765374092302952,0.4514684591636839,2.703507489741439e-18,0.4567152476652225,1.874224734534659e-17,7.720233080253191e-23,7.112447733524663e-18,8.789529460089521e-24,1.8798554012030347e-37,0.00014833829615740166,1.0100842024593407e-16,-2.802325804169242e-19,1.0501260406833418e-17,9.93014051042869e-17,1.2737921627890454e-11,2.796345820788917e-17,4.1461271117176866e-22,4.265328529329591e-19,3.2369028542870447e-21,2.9636154151314263e-26,3.749014003552829e-33,5.027527906810931e-25,0.00018536466306642198,4.433772704818389e-11,7.703377851173451e-25,4.488520721942782e-22,1.4238010973827267e-26,3.015518857856037e-25,4.0240217937302816e-29,4.2298907148906067e-29,1.364900271737779e-25,1.1064831087974215e-29,1.1526396698331997e-41,1.2674942058393565e-41,1.3831656153458039e-39,1.6687732795114595e-40,4.777375438639461e-30,1.0046585563312471e-44,3.225440112602495e-33,2.924851005600488e-24
1.7681322137730047e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007764145918726764,0.4514684184155549,2.729730488364624e-18,0.45671467432647256,1.8914769431510137e-17,7.805045949520643e-23,7.154032493010276e-18,8.939220571313548e-24,1.9216367406140167e-37,0.0001484197921328814,1.0165834316858405e-16,-3.511032805173198e-19,1.0568908651483785e-17,9.993092286904706e-17,1.2778275893729922e-11,2.812690338152224e-17,4.1538016488088e-22,4.2670337629205257e-19,3.272499506672807e-21,2.9981968454719e-26,3.773712284590143e-33,5.113149081704683e-25,0.00018593800177596148,4.447902061678132e-11,7.750876882194993e-25,4.532309933853697e-22,1.4465832760678432e-26,3.032674141162879e-25,2.85181009712067e-29,4.659720934049256e-29,1.3734804769958654e-25,1.1174142668406006e-29,1.1748700748368584e-41,1.2924840715032627e-41,1.411732948691258e-39,1.7102728983547217e-40,4.829614160260304e-30,1.0218019206113748e-44,3.2492892591190274e-33,2.941948747306755e-24
1.7739154424829535e-10,0.0028149649241145727,0.0915567593028733,0.0,0.0077629192138681325,0.4514683782194424,2.7561194083548185e-18,0.4567141011700649,1.872840521394351e-17,7.890396323405518e-23,7.195656521641823e-18,9.090736646829125e-24,1.9641508410044466e-37,0.00014850018407539835,1.0231027287107877e-16,2.7594575389251513e-19,1.029768303337397e-17,1.005622869677026e-16,1.2818622213108386e-11,2.8290502421972204e-17,4.1614511872165685e-22,4.2687153486659397e-19,3.308322186690977e-21,3.033007559015011e-26,3.798433823225924e-33,5.19981409377015e-25,0.00018651115814321295,4.462029183729551e-11,7.798502706539921e-25,4.576340616001797e-22,1.4696250517498387e-26,3.0498412390694123e-25,2.3658149605715395e-29,4.9287487134320976e-29,1.3820648575279827e-25,1.1284074555151278e-29,1.197429633313284e-41,1.317848613316031e-41,1.4407615116335193e-39,1.7526118973049754e-40,4.882180337797006e-30,1.0391562779152562e-44,3.2748649160938194e-33,2.9590626090695625e-24
1.7796986711929024e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007761693965975416,0.45146833856971597,2.7826747351316855e-18,0.45671352819575417,1.8806464858479173e-17,7.976284526268704e-23,7.237319299846937e-18,9.24408998185126e-24,2.0074068578135255e-37,0.00014857948324568978,1.0296420871485166e-16,3.588660459581382e-19,1.0306319755826885e-17,1.0119549620430504e-16,1.2858960594030883e-11,2.845425328646343e-17,4.1690759216910446e-22,4.2703735434862464e-19,3.344371034199287e-21,3.0680476137854265e-26,3.823178167639817e-33,5.287529975283571e-25,0.00018708413241362638,4.476154073652116e-11,7.846255170557578e-25,4.620612865056513e-22,1.4929280406718013e-26,3.0670199297831496e-25,2.4660484013802453e-29,5.150538542831365e-29,1.3906532521082906e-25,1.1394627171059058e-29,1.2203214498457894e-41,1.343592039919596e-41,1.470256507814104e-39,1.7958031002766679e-40,4.9350741276701064e-30,1.0567231034592134e-44,3.301470264613011e-33,2.9761923785678897e-24
1.7854818999028512e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007760470163401039,0.45146829946079553,2.809396953798419e-18,0.45671295540329654,1.9114013450801673e-17,8.062710872571097e-23,7.279020312961597e-18,9.399292866260334e-24,2.051414008681027e-37,0.0001486577008041133,1.0362015006491207e-16,-1.2781440916144963e-20,1.0540190677185562e-17,1.0183054938476206e-16,1.2899291044440618e-11,2.861815395152422e-17,4.17667605156196e-22,4.272008601621636e-19,3.3806461848899132e-21,3.103317070049686e-26,3.8479448711054976e-33,5.376303755465441e-25,0.00018765692483082045,4.4902767341038155e-11,7.8941341206983355e-25,4.66512677447384e-22,1.516493858124034e-26,3.084209993653422e-25,2.4622447670964866e-29,5.415776310935644e-29,1.39924550148587e-25,1.1505800930999507e-29,1.2435498878259935e-41,1.369719279181347e-41,1.500223152322155e-39,1.8398594455181257e-40,4.98829568016411e-30,1.0745038722667834e-44,3.329202400839603e-33,2.9933378432798636e-24
1.7912651286128e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007759247794600815,0.45146826088715075,2.8362865491422397e-18,0.4567123827924505,1.928260451570123e-17,8.149675666991021e-23,7.320759051195013e-18,9.556357584180869e-24,2.096181573339462e-37,0.00014873484781125108,1.0427809628635764e-16,-9.67159308778989e-20,1.0625459416142158e-17,1.0246744531682742e-16,1.2939613572219518e-11,2.8782202412853704e-17,4.1842517740988906e-22,4.273620774657374e-19,3.4171477703391415e-21,3.13881598183612e-26,3.8727334914541524e-33,5.466142460239562e-25,0.00018822953563659916,4.5043971677213606e-11,7.942139403748823e-25,4.709882434529119e-22,1.5403241184074085e-26,3.101411213173644e-25,2.1283492258628535e-29,5.699589528953563e-29,1.407841448422864e-25,1.1617596241941898e-29,1.2671182304008652e-41,1.3962338848752056e-41,1.5306667127556996e-39,1.8847940154706827e-40,5.041845139530576e-30,1.0925000598317332e-44,3.3584459291814843e-33,3.0104987924800877e-24
1.797048357322749e-10,0.0028149649241145727,0.0915567593028733,0.0,0.00775802684813334,0.45146822284330096,2.8633440056348794e-18,0.4567118103629758,1.930059577182099e-17,8.237179204542088e-23,7.362535009595047e-18,9.715296413462948e-24,2.141718893355997e-37,0.00014881093522849722,1.049380467430107e-16,1.2305750098834294e-19,1.0557771271749551e-17,1.031061828100902e-16,1.2979928185188758e-11,2.894639668518805e-17,4.191803284548359e-22,4.2752103115480887e-19,3.453875918056682e-21,3.1745443979839523e-26,3.897543591314061e-33,5.557053111936431e-25,0.00018880196507096834,4.5185153771203706e-11,7.990270866793503e-25,4.754879932349409e-22,1.5644204347978538e-26,3.1186233729613796e-25,1.745443426506576e-29,5.935975713321326e-29,1.4164409375695295e-25,1.1730013503031786e-29,1.2910291754080734e-41,1.423138968848931e-41,1.561592496058412e-39,1.9306200273911504e-40,5.095722644076304e-30,1.110713141702575e-44,3.3892259871998304e-33,3.0276750188379703e-24
1.8028315860326977e-10,0.0028149649241145727,0.0915567593028733,0.0,0.007756807312659386,0.45146818532381483,2.890569807433067e-18,0.4567112381146342,1.938908227956027e-17,8.325221770689292e-23,7.40434768801469e-18,9.87612162536471e-24,2.188035372050003e-37,0.00014888597391861575,1.0560000079899326e-16,1.9870380642392206e-19,1.056386419965286e-17,1.037467606759625e-16,1.3020234891109323e-11,2.9110734802166144e-17,4.199330777633543e-22,4.2767774586428916e-19,3.490830751534388e-21,3.210502363467332e-26,3.922374738610801e-33,5.649042729111618e-25,0.00018937421337215194,4.5326313648955507e-11,8.038528357193657e-25,4.800119351945566e-22,1.5887844195118417e-26,3.135846259742091e-25,1.548849331241823e-29,6.111841298839611e-29,1.4250438154229558e-25,1.184305310566735e-29,1.3152861662105143e-41,1.4504384762858476e-41,1.5930058242197847e-39,1.9773508173187625e-40,5.1499283262229596e-30,1.1291445935592923e-44,3.421152167172002e-33,3.0448663175120647e-24
