Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31),OCHCO(260),SX(257),CH2OX(167),CHOX(166),SX(186),C2H6O(234),SX(408),SX(460)
9.79793915966661e-22,0.0005377589567108198,0.0915567593028733,0.0,0.001582624609595821,0.4515426283560966,8.563212156507781e-81,0.4569006123410269,1.170814395807631e-69,1.1600435323864926e-82,4.8463012607117236e-45,1.658254497887888e-108,6.587947974789486e-150,1.6083917003828801e-15,1.0264291050431786e-42,2.3784778986971194e-50,7.958246228586401e-62,1.0264291288278519e-42,5.899385313507889e-23,1.0572182235028388e-55,4.838025647024835e-42,6.357886119799022e-36,2.081106520213666e-67,6.6189442505012055e-90,2.559471728089679e-80,8.40914122542524e-103,2.5131120318517117e-15,3.7724298129426936e-60,3.924687497092624e-94,1.2757998265994177e-103,5.37926265164802e-124,8.811746270310746e-110,2.8265853112030873e-80,1.9328329434261766e-100,1.998764897850892e-46,5.725348346920489e-84,2.910984220003086e-179,3.4745191989957964e-97,2.2810301024883287e-85,4.1097694180895334e-86,9.91213938572684e-140,4.2268806581747992e-196,4.576550511272548e-183,3.872653837870704e-188
1.960439086421564e-21,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246095916958,0.45154262835609327,3.427516500223963e-80,0.4569006123410269,3.751231571096359e-68,3.7166625099774803e-81,9.69681303558237e-45,4.253908003606773e-106,6.766578998479128e-147,3.2181807871145807e-15,4.108391371604899e-42,1.9042285353314383e-49,1.2748012476533008e-60,4.108391562026906e-42,1.1803896070360114e-22,8.464173468782446e-55,1.9364709290037272e-41,2.544811360848927e-35,3.333645211367994e-66,4.2430050402917854e-88,2.0496531026479468e-79,2.6949545532527292e-101,5.028407479880386e-15,1.5189911291786222e-59,2.515880050776242e-92,1.6356973304987844e-101,2.759897258469944e-121,2.2604709416594802e-107,2.263561315692423e-79,6.194323972088126e-99,8.000268512983864e-46,9.168016243928433e-83,3.732929459896884e-177,1.1135104131703362e-95,7.308307372330151e-84,6.583284239070394e-85,5.088663962948451e-137,1.7373971403023965e-192,1.882314880993948e-179,7.958972756419177e-185
3.92172942733137e-21,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246095834457,0.4515426283560866,1.3714530551967972e-79,0.4569006123410269,1.2011347279857493e-66,1.1900561024539862e-79,1.9397836592316422e-44,1.0901251019175941e-103,6.939502301309986e-144,6.437758960544366e-15,1.643891691387907e-41,1.5239615621701535e-48,2.04086829920285e-59,1.6438918437833862e-41,2.3612917584001533e-22,6.773910184157547e-54,7.748404840383115e-41,1.0182560213598326e-34,5.336933570329423e-65,2.7177266705714614e-86,1.6405530531384103e-78,8.630341114865153e-100,1.0058998375906008e-14,6.222592132895713e-59,1.611469946824673e-90,2.095404943326803e-99,1.4145320094348096e-118,5.792781992620264e-105,1.811767493015978e-78,1.9836663731079343e-97,3.2011494863956755e-45,1.46747944799285e-81,4.7825504912035463e-175,3.565898168601146e-94,2.3401009052279805e-82,1.0539385027990666e-83,2.6088953857181084e-134,7.128852791445066e-189,7.72589540384048e-176,1.6328479100830202e-181
7.844310109150983e-21,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246095669455,0.45154262835607334,5.486705270454457e-79,0.4569006123410269,3.844816565626952e-65,3.8093376435698723e-78,3.879988381769674e-44,2.7921596363392875e-101,7.111440999148002e-141,1.2876915307269479e-14,6.576637203439903e-41,1.2194007927466872e-47,3.266338776044679e-58,6.576638422835275e-41,4.723096061103219e-22,5.42015571054501e-53,3.0998654851544334e-40,4.0736871338628314e-34,8.541573517136904e-64,1.7400498124454692e-84,1.3127745588874474e-77,2.7628358897727127e-98,2.0120180167830346e-14,2.7209379243282015e-58,1.0317588811520764e-88,2.6832137015440013e-97,7.246152826791935e-116,1.4837170655895261e-102,1.4497829174349498e-77,6.350106386494601e-96,1.280668240477145e-44,2.348444203363988e-80,6.124481363096478e-173,1.141513806731595e-92,7.490630015125954e-81,1.686794437237679e-82,1.3366505641694953e-131,2.9225730392462627e-185,3.167792836180063e-172,3.346992842063013e-178
1.5689471472790208e-20,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246095339447,0.4515426283560468,2.194860770048477e-78,0.4569006123410269,1.23053100559298e-63,1.2191728275730685e-76,7.760398005926891e-44,7.14976588993745e-99,7.284869368583243e-138,2.5755228000181873e-14,2.6308689841427482e-40,9.75613261255802e-47,5.226902224758718e-57,2.6308699597516726e-40,9.446704666408489e-22,4.336533685162556e-52,1.240046312858941e-39,1.6296074726269935e-33,1.3668495414881058e-62,1.1138565499066769e-82,1.0503522222921432e-76,8.845150487766027e-97,4.0242543751171394e-14,1.4589031057541094e-57,6.604592077883421e-87,3.435211977390534e-95,3.710987295524904e-113,3.7992919815215847e-100,1.1599777388885694e-76,2.0324149697207182e-94,5.12308988334351e-44,3.7578908048474224e-79,7.8411361208894715e-171,3.6535255746966844e-91,2.397369656926708e-79,2.6992794843190705e-81,6.845941013469284e-129,1.1976802326406881e-181,1.2981959850912442e-168,6.857627470054247e-175
3.1379794200068654e-20,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246094679433,0.4515426283559937,8.77980167154709e-78,0.4569006123410269,3.938002772841893e-62,3.901645204114773e-75,1.5521220119709513e-43,1.8305723076238314e-96,7.461100974031441e-135,5.151185338385534e-14,1.052390415688965e-39,7.805276617421477e-46,8.363653230509953e-56,1.0523911962131575e-39,1.8893921876615566e-21,3.469387479555774e-51,4.960380710709862e-39,6.518695137739765e-33,2.1871154603048124e-61,7.12938938851106e-81,8.403344886549234e-76,2.836923543358545e-95,8.048727091582295e-14,1.1763247383776268e-56,4.2273623431487494e-85,4.397511283671971e-93,1.9002674738607097e-110,9.727421637517913e-98,9.280583778529176e-76,6.504358909208989e-93,2.049319340519093e-43,6.012924130598393e-78,1.0037798535602093e-168,1.1692367810157953e-89,7.672164449208089e-78,4.319262697369397e-80,3.505703154122716e-126,4.9079514014109997e-178,5.318768625216264e-165,1.4047460198448173e-171
6.276043965462555e-20,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246093359406,0.45154262835588743,3.511996403962589e-77,0.4569006123410269,1.26020945814038e-60,1.2485709587051111e-73,3.104291019611105e-43,4.6865472267806805e-94,7.640849752353828e-132,1.0302510414259697e-13,4.2096473079748665e-39,6.244369507807992e-45,1.3382337644358327e-54,4.20965355231662e-39,3.778835629541592e-21,2.775569199496724e-50,1.9841875484680881e-38,2.6075311051857973e-32,3.4995031621824104e-60,4.5630208117640777e-79,6.722890409735032e-75,9.23763053510045e-94,1.6097672523700395e-13,1.4189525593186426e-55,2.705642388253903e-83,5.629077842759096e-91,9.729957587037926e-108,2.4903698896440245e-95,7.425630544709352e-75,2.081548004944775e-91,8.19744413881434e-43,9.620900923606245e-77,1.2849098492743466e-166,3.741733540348247e-88,2.45518094562656e-76,6.911717284947647e-79,1.7950636967073832e-123,2.012463979726217e-174,2.178836967731272e-161,2.877227376890723e-168
1.2552173056373935e-19,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246090719352,0.45154262835567494,1.404826559538504e-76,0.4569006123410269,4.032747979935862e-59,3.9954838355095404e-72,6.208702394100591e-43,1.1997844346303028e-91,7.824514323631586e-129,2.06051605625659e-13,1.683876052090686e-38,4.995554890926934e-44,2.1412149319911194e-53,1.6838810476233745e-38,7.55772251265613e-21,2.220471048791227e-49,7.93679009610203e-38,1.0430230519460305e-31,5.599278891422952e-59,2.9203820894664743e-77,5.378460359316609e-74,3.363317875827907e-92,3.219556338468774e-13,2.0850715458900118e-54,1.7316464708316897e-81,7.205341659572481e-89,4.981856701250271e-105,6.375497720056637e-93,5.946240432520098e-74,6.66251710092277e-90,3.279011010694694e-42,1.5393565677774744e-75,1.644730478587098e-164,1.1973966801678261e-86,7.856690072768786e-75,1.106306641285013e-77,9.191041125508936e-121,8.275514496834442e-171,8.92499577775905e-158,5.892902180585169e-165
2.5104431238196696e-19,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246085439244,0.45154262835524994,5.619773461523791e-76,0.4569006123410269,1.2904917871579967e-57,1.2785546794501863e-70,1.2418698898974152e-42,3.0714446619906343e-89,8.012314622359585e-126,4.121046084540983e-13,6.735538463952453e-38,3.996467624117095e-43,3.4259814507925054e-52,6.735578428451092e-38,1.5115496276303097e-20,1.7763703189908754e-48,3.174699517884612e-37,4.172113425696321e-31,8.958838379499063e-58,1.8690358945171062e-75,4.303287956587946e-73,2.118738799870513e-90,6.439134509366707e-13,3.2620281719905983e-53,1.1082568395699491e-79,9.222796226669048e-87,2.5507080268589726e-102,1.6321256551869195e-90,4.792657834333002e-73,2.1356195968932117e-88,1.3116110749609307e-41,2.4629632753168755e-74,2.1053266920272716e-162,3.8321444552832516e-85,2.5141392174591424e-73,1.772737055436228e-76,4.705839584026195e-118,3.44230412050102e-167,3.655717428507111e-154,1.2069548302336679e-161
5.0208947601842215e-19,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246074879028,0.45154262835439996,2.249318761713959e-75,0.4569006123410269,4.129593607713893e-56,4.091315662019109e-69,2.48574720713047e-42,7.862690239966198e-87,8.204342800184323e-123,8.242106135602377e-13,2.694222234822775e-37,3.1971835796275554e-42,5.481615832034844e-51,2.6942542065165188e-37,3.023104379326855e-20,1.4210731745919065e-47,1.269856902849458e-36,1.66884961232988e-30,1.4333921015095358e-56,1.196149168917716e-73,3.4458846181185163e-72,3.346642721465668e-88,1.2878290845964418e-12,5.189625005751839e-52,7.092748583835181e-78,1.1804847748096865e-84,1.3059281348980444e-99,4.1781315783775917e-88,4.0613910380357096e-72,6.925811281032574e-87,5.246457638196093e-41,3.9406805142148465e-73,2.695405157665597e-160,1.2274414143935425e-83,8.045118939845142e-72,2.8532098549121756e-75,2.4093412476857975e-115,1.496286026203658e-163,1.4973414987894168e-150,2.4726651879159477e-158
1.0041798032913325e-18,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246053758594,0.45154262835270004,9.042203717360472e-75,0.4569006123410269,1.3214731334666435e-54,1.3091737159318923e-67,5.003550156215955e-42,2.0127178174597417e-84,8.400550071748891e-120,1.6484226215695595e-12,1.077690262265875e-36,2.5577506490450315e-41,8.770671221372606e-50,1.0777158396587715e-36,6.046213878588564e-20,1.1368165534102261e-46,5.079225011734706e-36,6.675406921107391e-30,2.293341218788774e-55,7.654849259420095e-72,2.7776649599056417e-71,7.902181428246467e-86,2.575660349836723e-12,8.29157052415795e-51,4.5391941086911517e-76,1.510921196805196e-82,6.685918908551729e-97,1.069532379724126e-85,4.702290743728655e-71,2.4511843821519254e-85,2.098585720517139e-40,6.304864445499986e-72,3.4563110084346093e-158,3.9575097999174925e-82,2.5743384653382286e-70,4.672722462868678e-74,1.2335135365328948e-112,7.547242325043328e-160,6.132631833342823e-147,5.074639807583877e-155
2.0083604578371535e-18,0.0005377589567108198,0.0915567593028733,0.0,0.0015826246011517728,0.45154262834930015,3.760619078513569e-74,0.4569006123410269,4.228719092887356e-53,4.1890382908354173e-66,1.0519929520931391e-41,5.151856427344667e-82,8.600659664522208e-117,3.2968466287763732e-12,4.3107637736335625e-36,2.046202022499162e-40,1.4033301006954136e-48,4.3109683929278314e-36,1.209243286058644e-19,9.093840486005611e-46,2.031524068776211e-35,2.6701644529420345e-29,3.6690578249042756e-54,4.8984334015835076e-70,2.3565584948384452e-70,2.001415951026235e-83,5.151322872000239e-12,1.326181790395777e-49,2.904859265832865e-74,1.9337156590479557e-80,3.422726232720944e-94,2.737631549041126e-83,1.3060200804803762e-69,1.3857325798886126e-83,8.394348193070994e-40,1.0087041135107472e-70,4.4883073569210624e-156,1.3425869384827226e-80,8.237215985157001e-69,8.164621896905884e-73,6.314831325611358e-110,5.428755421728162e-156,2.51150333603277e-143,1.0541880399061918e-151
4.016721766928795e-18,0.0005377589567108198,0.0915567593028733,0.0,0.0015826245927035997,0.4515426283425004,1.9642012876906275e-73,0.4569006123410269,1.3531909024619518e-51,1.3402866407753502e-64,2.924506705807482e-41,1.3185123456347435e-79,2.291526477024007e-113,6.593694607942674e-12,1.7243060446835224e-35,1.636962201903385e-39,2.245396990117883e-47,1.724469740178562e-35,2.4184870758480016e-19,7.273957436458594e-45,8.1247613451243e-35,1.0680661101891394e-28,5.869560721450713e-53,3.1341324118129495e-68,2.7460170643933784e-69,5.115410973894079e-81,1.0302647883059093e-11,2.1217130537104997e-48,1.8588176126071463e-72,2.474475811188089e-78,1.7519552458311634e-91,7.006414800279561e-81,6.995490359859446e-68,1.9828722558028506e-81,3.3577403238468296e-39,1.6136872771986174e-69,1.1099408897620034e-153,6.247557860492578e-79,2.6354774934376195e-67,1.7466882625360287e-71,5.0284499157990606e-107,6.78470761583534e-151,7.675496802631147e-139,9.564704391928367e-148
8.033444385112079e-18,0.0005377589567108198,0.0915567593028733,0.0,0.0015826245758072536,0.4515426283289009,2.2575311618107868e-72,0.4569006123410269,4.330212064007937e-50,4.287598106589139e-63,1.897734264941496e-40,3.3735296293322116e-77,2.3459158450629294e-110,1.3187390425285901e-11,6.897225171720723e-35,1.3095699672390775e-38,3.5928523843908555e-46,6.898534735906516e-35,4.836974628985851e-19,5.817379584521086e-44,3.2488355368807373e-34,4.272265035680121e-28,9.38830877366369e-52,2.004735895264221e-66,7.705453471911982e-68,1.308605223755583e-78,2.060529777210407e-11,3.394700280906673e-47,1.1892678685066952e-70,3.165584909172553e-76,8.965079112069404e-89,1.7926560522775802e-78,4.368061892283117e-66,4.575460103449137e-79,1.3430963263965614e-38,2.581132666923072e-68,4.075606497863157e-151,6.994246389913392e-77,8.43075924317845e-66,5.6116879775178114e-70,2.5751837300204426e-104,1.1024620835271214e-146,3.1417789729745e-135,6.903066387675913e-144
1.6066889621478645e-17,0.0005377589567108198,0.0915567593028733,0.0,0.001582624542014563,0.4515426283017019,5.6129345219117564e-71,0.4569006123410269,1.3856679874718272e-48,1.3711872838356428e-61,2.4800795738389227e-39,8.626707670559685e-75,2.3980891035173056e-107,2.637478149601432e-11,2.758890205304792e-34,1.0476560115157953e-37,5.749256409047676e-45,2.759937856722768e-34,9.673949629498093e-19,4.6510467377973586e-43,1.2986794917613371e-33,1.7089060827750087e-27,1.501173349695553e-50,1.2816126228244572e-64,4.140626741761802e-66,3.346264005296033e-76,4.121059701790317e-11,5.43160071112193e-46,7.606509012475073e-69,4.0474866171974824e-74,4.585072982310196e-86,4.5841531747744036e-76,2.7868794412597236e-64,1.1552922266243565e-76,5.372385599574754e-38,4.1273588646206907e-67,3.235947390660925e-148,1.5020702941109857e-74,2.696071329387211e-64,2.6993163546007206e-68,1.3172888087796652e-101,1.8688443020503686e-142,1.2846064836550034e-131,9.320457135500825e-140
3.2133780094211773e-17,0.0005377589567108198,0.0915567593028733,0.0,0.0015826244744291857,0.4515426282473039,1.7316923171801712e-69,0.4569006123410269,4.434137371095249e-47,4.3824056506399976e-60,3.856867987598607e-38,2.203569816994128e-72,2.4472123209179598e-104,5.27495613816347e-11,1.103556059857559e-33,8.381247529726894e-37,9.20102459695393e-44,1.1043941809863123e-33,1.9347899207468755e-18,3.7162739242500387e-42,5.1878921445568496e-33,6.835624064238843e-27,2.3988230149829527e-49,8.184207857020187e-63,2.58486433550952e-64,8.547534617167069e-74,8.242119338033803e-11,8.690901127525594e-45,4.862024572462072e-67,5.169385658341369e-72,2.342400212890446e-83,1.1709653576691925e-73,1.7829733800475706e-62,2.9524065383051895e-74,2.1489542188457207e-37,6.595936068954111e-66,3.1901129797880335e-145,3.7503530487373034e-72,8.616108083783611e-63,1.5830477742891447e-66,6.732183631377399e-99,3.3038691158682363e-138,5.243243957202515e-128,1.46723331447456e-135
4.8200670566944905e-17,0.0005377589567108198,0.0915567593028733,0.0,0.001582624406843813,0.4515426281929059,8.103808111740217e-69,0.4569006123410269,2.0743895685877954e-46,2.0525266201752372e-59,1.466755343287988e-37,1.6897839378048144e-71,1.4907971529303423e-103,7.91243390114128e-11,2.3450565486565035e-33,2.3965128290019494e-36,3.508273998442676e-43,2.347453051217804e-33,2.902184836238563e-18,1.0618735018982832e-41,1.1014260468154539e-32,1.4525700515349737e-26,9.140231129596366e-49,4.666988241178428e-62,1.472211268797369e-63,6.554584781017948e-73,1.2363178761360968e-10,3.313467381772661e-44,2.7734167122987234e-66,3.4416642907013606e-71,2.024570357692211e-82,8.979439270076282e-73,1.0174470896709184e-61,2.265037884102621e-73,4.566527612177228e-37,2.4263569197539236e-65,1.741857309439297e-144,2.873130631916389e-71,4.028770313029275e-62,8.784292605248954e-66,4.5791470016147164e-98,1.8839898819676507e-137,2.817258820533025e-127,7.718028591178827e-135
6.426756103967804e-17,0.0005377589567108198,0.0915567593028733,0.0,0.0015826243392584444,0.45154262813850793,2.5234397065196433e-68,0.4569006123410269,6.692082928506479e-46,6.506608501325096e-59,3.943177382737954e-37,8.867043107498141e-71,1.4472583505551244e-102,1.0549911438534283e-10,4.000390434695858e-33,5.0549393194930984e-36,9.44037921656349e-43,4.005445352576376e-33,3.869579709424875e-18,2.2383680325226612e-41,1.8773329625620624e-32,2.4779135082677345e-26,2.457719547897851e-48,1.8246040945691074e-61,5.753954769813452e-63,3.43948014704769e-72,1.6484237971771828e-10,8.915268295919727e-44,1.0845473571774897e-65,1.487615957583129e-70,1.1572795585207644e-81,4.711916060219331e-72,3.980530037964478e-61,1.189147144539745e-72,7.789958670142475e-37,6.150591975075282e-65,1.9123150324332482e-143,1.507015972089092e-70,1.2990361887815434e-61,3.1879338040777704e-65,3.231062130768428e-97,4.367317454754201e-136,4.9105823970078877e-126,1.966343679614238e-133
9.64013419851443e-17,0.0005377589567108198,0.0915567593028733,0.0,0.0015826242040877178,0.45154262802971196,1.2423731797106179e-67,0.4569006123410269,3.683555853427623e-45,3.393001211307414e-58,1.5940763786619344e-36,1.502995487813382e-69,8.06334953313647e-101,1.582486598388426e-10,8.282299662471007e-33,1.3806605331853687e-35,3.819298292575722e-42,8.296106210554052e-33,5.804369356509379e-18,6.107178188106868e-41,3.8813619690408475e-32,5.1302047679274765e-26,9.927258891178499e-48,1.5256467870185278e-60,4.814464844664638e-62,5.830041842091436e-71,2.4726355892892045e-10,3.606022959715676e-43,9.071342213927669e-65,1.4051161524900302e-69,2.179897797659126e-80,7.986884931945826e-71,3.3337120915495187e-60,2.018259355690797e-71,1.612811917019113e-36,2.1490204509538042e-64,9.080288625043064e-142,2.5549635591368735e-69,7.142447189148921e-61,2.062331095458978e-64,1.0627916345976685e-95,1.3714252062969916e-133,8.083012718674764e-124,6.191542335452451e-131
1.2853512293061058e-16,0.0005377589567108198,0.0915567593028733,0.0,0.0015826240689170072,0.451542627920916,3.8972491453715575e-67,0.4569006123410269,1.1821462883135e-44,1.0768667487093358e-57,4.317258365211912e-36,8.073968840554821e-69,5.972087642607372e-100,2.1099819699672644e-10,1.408602139695492e-32,2.888803335362655e-35,1.0347270050874782e-41,1.411490931300548e-32,7.739158848021951e-18,1.2766213342866994e-40,6.592428196902063e-32,8.725133937224627e-26,2.6864938161529783e-47,5.989622132594956e-60,1.8912449697238676e-61,3.131850932792876e-70,3.296847303104318e-10,9.767941572740842e-43,3.562726426139096e-64,6.277644250222296e-69,1.2746924631419807e-79,4.2904957410578425e-70,1.3101984087296088e-59,1.0850162537616723e-70,2.742970513791619e-36,5.3659607852161245e-64,6.12861471022031e-141,1.3731020340310603e-68,2.290607323169425e-60,7.558529495564906e-64,6.847005908669926e-95,1.7543866019713534e-132,8.018456853910489e-123,7.832569951272677e-130
1.6066890387607684e-16,0.0005377589567108198,0.0915567593028733,0.0,0.0015826239337463138,0.4515426278121201,1.0017523007997367e-66,0.4569006123410269,3.088900935902271e-44,2.7908781719846943e-57,9.69795268151876e-36,3.382821115880706e-68,3.6113003232376726e-99,2.6374772526641036e-10,2.1520256176184378e-32,5.25895546490957e-35,2.3249147996821475e-41,2.1572845521932143e-32,9.673948172850328e-18,2.3218130452626736e-40,1.0058079520650796e-31,1.3330032059121724e-25,6.02919464486513e-47,1.878824839341141e-59,5.936610738382443e-61,1.3121789613094397e-69,4.1210589330298945e-10,2.194389289270933e-42,1.1179449121717274e-63,2.187199311975183e-68,5.913496129694834e-79,1.7976309294688168e-69,4.114274043579811e-59,4.5500778554768966e-70,4.1906389354386285e-36,1.1376182878931528e-63,3.588897553031568e-140,5.756135400755445e-68,5.980770348044897e-60,2.2209244516957615e-63,3.502296948633351e-94,2.0111967842702593e-131,6.806279707917497e-122,9.08509018455223e-129
2.2493646576700937e-16,0.0005377589567108198,0.0915567593028733,0.0,0.0015826236634049805,0.45154262759452835,5.650832574371728e-66,0.4569006123410269,1.7279368348420547e-43,1.5627535159607032e-56,3.7605425785411517e-35,8.960878624906657e-67,2.24849445007343e-97,3.692467545826096e-10,4.138268185147957e-32,1.38851890755676e-34,9.021012374868499e-41,4.1521533221190087e-32,1.3543526311984484e-17,6.114278379438026e-40,1.9280660146171572e-31,2.563317393917227e-25,2.330821680231883e-46,1.7008405569987005e-58,5.394413380989205e-60,3.475880350562708e-68,5.769481935943048e-10,8.510278514826303e-42,1.0140895141893028e-62,3.1292943689829246e-67,2.688569675311892e-77,4.761893529900817e-68,3.745396144231315e-58,1.212757305521186e-68,8.058449059079541e-36,4.158001312651368e-63,1.7956675678713068e-138,1.531241413101925e-66,3.335686799313658e-59,1.8528255290875823e-62,1.4462800700392523e-92,1.4363053419770884e-128,1.1337149582801968e-119,4.908258026861161e-126
2.892040276579419e-16,0.0005377589567108198,0.0915567593028733,0.0,0.001582623393063717,0.4515426273769365,1.8792779738306312e-65,0.4569006123410269,5.711922081994911e-43,5.16997506748329e-56,1.0006291863141981e-34,5.406120651658602e-66,1.818176961420712e-96,4.747457477985306e-10,6.786747994150411e-32,2.8787465647925673e-34,2.4015183134509287e-40,6.81553535740488e-32,1.741310377412605e-17,1.264656972206001e-39,3.1523898523771837e-31,4.203833148051957e-25,6.186970040877431e-46,7.037591055382462e-58,2.2368140904992766e-59,2.097007725316559e-67,7.417904598136465e-10,2.264657702314169e-41,4.20120498014562e-62,1.5860285969058312e-66,1.9133170131020625e-76,2.872883487215483e-67,1.554734487086194e-57,7.334422231971281e-68,1.3215834166516079e-35,1.0775883439302335e-62,1.4216855390756822e-137,9.253378030782921e-66,1.1004044247663567e-58,7.550745017085013e-62,1.0288048194570314e-91,1.688305067454589e-127,1.113094452276271e-118,5.503671810511267e-125
4.1773915143980695e-16,0.0005377589567108198,0.0915567593028733,0.0,0.0015826228523814012,0.4515426269417532,1.286404410628939e-64,0.4569006123410269,3.824898347371621e-42,3.477347250687862e-55,4.485008029406764e-34,1.4272592451957325e-64,1.1225620561691584e-94,6.857436259428369e-10,1.4070138431999278e-31,8.649795532692984e-34,1.0776795628105285e-39,1.4156636117581541e-31,2.5152256667717697e-17,3.7789483669317e-39,6.492910170616653e-31,8.71529525871763e-25,2.756126112832543e-45,7.288599527737145e-57,2.3329497913636328e-58,5.536272901034609e-66,1.0714748900508173e-09,1.015253802412298e-40,4.368955520815747e-61,2.6467574149935082e-65,8.488578810613338e-75,7.584897561634487e-66,1.6273728974199392e-56,1.9575668779304197e-66,2.739878338363966e-35,4.752185969830561e-62,8.186364880033789e-136,2.4612032940015788e-64,7.324932099758207e-58,7.856593185046624e-61,4.226282408666e-90,7.977280397031514e-125,1.5750318959635755e-116,2.0035892067868196e-122
6.748093990035371e-16,0.0005377589567108198,0.0915567593028733,0.0,0.0015826217710176109,0.451542626071387,1.673241639618117e-63,0.4569006123410269,4.759509891740598e-41,4.3625962894125146e-54,3.25531610032531e-33,9.48367005283469e-63,1.9072828458411703e-92,1.107738949072357e-09,3.6582569451323514e-31,3.7188205747580264e-33,7.841874046208864e-39,3.6954450692740153e-31,4.063055433220431e-17,1.6050040974483724e-38,1.665272757665637e-30,2.265989595248072e-24,1.9742551275124287e-44,1.549133047529204e-55,5.033114030450111e-57,3.678677687487201e-64,1.7308433417225831e-09,7.371986733564733e-40,9.376110857649675e-60,1.0685852172432323e-63,1.0902999685368219e-72,5.040301446952893e-64,3.540536673234563e-55,1.3310474728477904e-64,7.123726220668597e-35,3.4641641105482644e-61,1.3476269177829447e-133,1.6604853051418625e-62,8.995412336781953e-57,1.7829819228863262e-59,4.5862145206278865e-88,1.4154257679655338e-121,6.486970450675921e-114,2.3830044099148425e-119
1.1889498941309973e-15,0.0005377589567108198,0.0915567593028733,0.0,0.001582619608293398,0.4515426243306573,3.3062982718012512e-62,0.45690061234102686,9.073742975022956e-40,8.247593592644587e-53,3.3393341033514087e-32,1.1168798675411623e-60,7.878035772612856e-90,1.9517278626096248e-09,1.1338968032818692e-30,2.094106648215933e-32,8.086148781356744e-38,1.1548378634014964e-30,7.158711717070532e-17,8.813119700049132e-38,5.020436932433723e-30,7.023558021278224e-24,1.9718527672903974e-43,5.220769117899552e-54,1.747710331404821e-55,4.332346070193086e-62,3.0495786098715826e-09,7.568769394601236e-39,3.2224633281580604e-58,7.110123216988144e-62,2.548686110868938e-70,5.9368286657671986e-62,1.2506203644271904e-53,1.641446104937855e-62,2.208039115911016e-34,3.573696631724305e-60,7.046969201156016e-131,2.0156278997108247e-60,1.669182032430121e-55,6.469646298969342e-58,9.617209648973234e-86,2.723087429107766e-117,1.3827930110689817e-110,2.8530551562532257e-115
2.2172308843859177e-15,0.0005377589567108198,0.0915567593028733,0.0,0.0015826152828584455,0.4515426208492078,8.221419919693604e-61,0.4569006123410268,2.2118717736138096e-38,1.9313933689660102e-51,4.211981632949748e-31,1.7701448590437452e-58,4.245388994923219e-87,3.639698758008267e-09,3.941320666143974e-30,1.390555793389218e-31,1.0305887197469751e-36,4.080376741181862e-30,1.3350011288630746e-16,5.570061102724582e-37,1.6528654691648912e-29,2.4413232435592734e-23,2.360900183058928e-42,2.224587297974428e-52,7.892248705937615e-54,6.866386979622664e-60,5.687042605415579e-09,9.563253030798753e-38,1.4266941929712352e-56,6.029872134323495e-60,8.05628421068696e-68,9.412241494567806e-60,5.8401723712080494e-52,2.845660984343134e-60,7.674948015724715e-34,4.4098155565558845e-59,4.321420797888435e-128,3.387772994872085e-58,3.858952634691651e-54,2.968602389762755e-56,2.890511813399248e-83,3.71724941013158e-113,2.724540353603727e-107,2.1682826790770796e-111
3.245511874640838e-15,0.0005377589567108198,0.0915567593028733,0.0,0.0015826109574414568,0.4515426173677717,4.3062855845045664e-60,0.45690061234102675,1.1803604163988311e-37,9.970445021041805e-51,1.73776817448727e-30,1.6294418918129973e-57,5.196743536352381e-86,5.327660410137591e-09,8.443776756885183e-30,4.178376852935908e-31,4.2787296527978114e-36,8.861617220614336e-30,1.954129353205896e-16,1.6183206932938046e-36,3.384744247430509e-29,5.2302223053893645e-23,9.439137585861444e-42,1.433313421120599e-51,5.208346306080399e-53,6.320613256104441e-59,8.324497879981113e-09,3.949323594521023e-37,9.325285723733579e-56,4.628627599998337e-59,8.454895050931716e-67,8.66485551752484e-59,3.9021944136216126e-51,2.6885550258115733e-59,1.644261119436315e-33,1.724901318112908e-58,5.093850253052763e-127,3.1739547076432306e-57,2.0088989174471544e-53,1.8972972656028687e-55,3.3060977525303454e-82,5.212141034016877e-112,3.4260992284539233e-106,2.7721180546907035e-110
