Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59)
1.2399039678668269e-21,0.0005284065757894736,0.0915567593028733,0.0,0.0015551005525436723,0.4515426283560989,1.1483745433086691e-81,0.4569006123410256,2.3885157494782258e-70,7.65885778691079e-81,1.6009549680560897e-45,4.421231059657079e-108,1.472217002741986e-147,2.017601607884859e-15,1.1860207495474726e-39,1.8482266937423822e-51,2.508562933734017e-59,1.1860207495493089e-39,6.59954592261593e-23,1.165419848554692e-53,5.128876603667506e-40,2.395958826315018e-38,2.312076357249263e-67,1.0746344958138747e-89,1.0897523909036523e-80,4.491199398805034e-105,1.3654240806835753e-15,3.1525025123265115e-26,5.688394406943642e-55,1.2059767545023356e-68
2.4808851763660314e-21,0.0005284065757894736,0.0915567593028733,0.0,0.0015551005525389198,0.4515426283560979,4.596490923669046e-81,0.4569006123410242,7.652593568757905e-69,2.4538600524513374e-79,3.2033008613697805e-45,1.1341752013847135e-105,1.5121705528298615e-144,4.0369561276628054e-15,4.747173857449287e-39,1.4797051536949382e-50,4.0183716535782196e-58,4.747173857463986e-39,1.320482559491979e-22,9.330444190031304e-53,2.052887064933464e-39,9.590079338551846e-38,3.7036269280313494e-66,6.888831970470136e-88,8.726857407056956e-80,1.4396463012669245e-103,2.7320344550838006e-15,6.307743949498831e-26,4.554173777259027e-54,1.9311339413730943e-67
4.96284759336444e-21,0.0005284065757894736,0.0915567593028733,0.0,0.0015551005525294146,0.4515426283560959,1.839195090147131e-80,0.4569006123410215,2.4503259249006955e-67,7.857195569664898e-78,6.407992648042197e-45,2.9064869853611574e-103,1.5508325165050488e-141,8.07566516716931e-15,1.899487890996359e-38,1.1842138319540865e-49,6.433133847696219e-57,1.899487891008123e-38,2.641538493944454e-22,7.467189704062081e-52,8.21422066563173e-39,3.837280888606915e-37,5.929248307156296e-65,4.4124297115425866e-86,6.985022964226413e-79,4.6182878487558226e-102,5.465255203850819e-15,1.261822682380487e-25,3.644722270872823e-53,3.0910715085404884e-66
9.926772427361258e-21,0.0005284065757894736,0.0915567593028733,0.0,0.0015551005525104042,0.4515426283560918,7.357977972850685e-80,0.45690061234101603,7.843437361826646e-66,2.51507713501709e-76,1.2817376222108153e-44,7.444443687320821e-101,1.5892661061712372e-138,1.6153083245984762e-14,7.599188436113948e-38,9.475509832782997e-49,1.029600644932056e-55,7.599188436208079e-38,5.283650362816224e-22,5.974884113385391e-51,3.286221861304838e-38,1.535162214170757e-36,9.489551683101467e-64,2.8250989557569774e-84,5.589433530802859e-78,1.498827874072488e-100,1.0931696701251136e-14,2.523919257226255e-25,2.9163302054761644e-52,4.946719363386602e-65
1.9854622095354897e-20,0.0005284065757894736,0.0915567593028733,0.0,0.0015551005524723836,0.4515426283560837,2.943430729676855e-79,0.4569006123410051,2.5102831064603073e-64,8.049482014085754e-75,2.5636143381780984e-44,1.9062670720817884e-98,1.6280281695428005e-135,3.2307919402825434e-14,3.0399227664251702e-37,7.581127544718232e-48,1.647600438955788e-54,3.0399227665004804e-37,1.056787410042703e-21,4.780357666298236e-50,1.3145947013014013e-37,6.141148549733552e-36,1.5185477961093021e-62,1.808427764026112e-82,4.472112956342379e-77,5.320109611340089e-99,2.1864579695516875e-14,5.048112406856031e-25,2.333283496886062e-51,7.915551639842494e-64
3.971032143134217e-20,0.0005284065757894736,0.0915567593028733,0.0,0.0015551005523963424,0.45154262835606757,1.1774202049670413e-78,0.4569006123409832,8.03351889056565e-63,2.5760291204212336e-73,5.127367788579844e-44,4.880661093425934e-96,1.667414099895268e-132,6.461759171334588e-14,1.2160185866768684e-36,6.065189811738387e-47,2.6363521937837597e-53,1.216018586737119e-36,2.113632157511772e-21,3.824462112265962e-49,5.258584567602545e-37,2.456559314066013e-35,2.429849355577245e-61,1.1575082018475153e-80,3.577916838274671e-76,3.0415442811961717e-97,4.373034568190881e-14,1.0096498705868547e-24,1.8667119005795216e-50,1.2665512305162987e-62
7.942172010331672e-20,0.0005284065757894736,0.0915567593028733,0.0,0.00155510055224426,0.45154262835603526,4.709776752831762e-78,0.4569006123409395,2.570824027582681e-61,8.243587264153322e-72,1.0254874984869317e-43,1.2495235320884215e-93,1.707584048475821e-129,1.2923693632174313e-13,4.864173308275901e-36,4.852266785554854e-46,4.218316549865307e-52,4.864173308757919e-36,4.227321652237543e-21,3.0596333943478294e-48,2.1034700532829458e-36,9.826436664196018e-35,3.887888467054437e-60,7.408390541592517e-79,2.862424128367693e-75,4.401245821041584e-95,8.746187764613448e-14,2.0193271302905433e-24,1.493399347202532e-49,2.026528861590045e-61
1.588445174472658e-19,0.0005284065757894736,0.0915567593028733,0.0,0.0015551005519400952,0.45154262835597064,1.8839302241103095e-77,0.456900612340852,8.226793063570382e-60,2.6379836265730878e-70,2.0509894105301432e-43,3.198851071050008e-91,1.7486267045348005e-126,2.584756254879631e-13,1.9456891154746847e-35,3.881859119849647e-45,6.749428403336763e-51,1.945689115860304e-35,8.454700640839613e-21,2.4477214952335014e-47,8.413913250785081e-36,3.9306142404429604e-34,6.220696946486284e-59,4.741442083844617e-77,2.2899760233918282e-74,1.0184048196646247e-92,1.7492494154035302e-13,4.038681649302663e-24,1.1947246640353982e-48,3.242472546622233e-60
3.1769011213516397e-19,0.0005284065757894736,0.0915567593028733,0.0,0.0015551005513317656,0.4515426283558414,7.535770701505094e-77,0.4569006123406771,2.6325983844177167e-58,8.441532079571903e-69,4.102000799235804e-43,8.189025150188377e-89,1.7905895785149782e-123,5.169530036181048e-13,7.782796043799269e-35,3.1055051186851863e-44,1.0799181350603603e-49,7.782796046884247e-35,1.690945861464587e-20,1.958165984589962e-46,3.3655403760903383e-35,1.5722533654235755e-33,9.9530851912945e-58,3.0344998851132554e-75,1.831998490682381e-73,2.5724373174186216e-90,3.4985106919185877e-13,8.077390685745872e-24,9.557710146722254e-48,5.187941499379809e-59
6.353813015109603e-19,0.0005284065757894736,0.0915567593028733,0.0,0.0015551005501151063,0.45154262835558295,3.014352670324068e-76,0.45690061234032725,8.424351737638258e-57,2.7012412874987776e-67,8.204144610853782e-43,2.0963225234669633e-86,1.8334894785869415e-120,1.0339077590691958e-12,3.1131263318340012e-34,2.4844104978876085e-43,1.7278761654923364e-48,3.1131263343019993e-34,3.381897454866683e-20,1.5665009064082987e-45,1.346185941163963e-34,6.289026834287129e-33,1.5924623600793203e-56,1.942013503829114e-73,1.465625049869671e-72,6.574132545274599e-88,6.997033239471455e-13,1.615480875230816e-23,7.645960602379254e-47,8.300580593517987e-58
1.270763680262553e-18,0.0005284065757894736,0.0915567593028733,0.0,0.0015551005476817877,0.451542628355066,1.2058601178198384e-75,0.45690061233962753,2.6957968873473948e-55,8.64359621725253e-66,1.6410368779945056e-42,5.366173052260896e-84,1.8773075333380862e-117,2.0678172667346078e-12,1.2452521139314755e-33,1.9875297975604718e-42,2.7646059105127726e-47,1.2452521159058896e-33,6.763800636234256e-20,1.253144141461543e-44,5.384481567107408e-34,2.515611835490666e-32,2.5478223616430356e-55,1.2427918147390238e-71,1.1726334989626162e-71,1.6824935557147468e-85,1.3994078312668188e-12,3.230964486013622e-23,6.116409265925763e-46,1.3280463029530157e-56
2.5415284377657385e-18,0.0005284065757894736,0.0915567593028733,0.0,0.0015551005428151507,0.4515426283540321,4.82720405177547e-75,0.4569006123382281,8.626546896578781e-54,2.7657002505671586e-64,3.285380171911944e-42,1.3735207760817588e-81,1.9219654710926414e-114,4.135636269118345e-12,4.981011604789441e-33,1.5900225386655211e-41,4.4233673372367e-46,4.981011620584974e-33,1.352760697722293e-19,1.0024225609199643e-43,2.153578790470112e-33,1.0062436963581418e-31,4.076126220693122e-54,7.952590641110837e-70,9.389473383416657e-71,4.3063816262664116e-83,2.798816837142566e-12,6.461931697460626e-23,4.8925418804765613e-45,2.1247199162331097e-55
5.0830579527721094e-18,0.0005284065757894736,0.0915567593028733,0.0,0.0015551005330818768,0.45154262835196424,1.9429157662370134e-74,0.4569006123354293,2.760488048278666e-52,8.848621761166185e-63,6.623641628402905e-42,3.515078943471644e-79,5.253222342214238e-111,8.271274222097467e-12,1.992405261061475e-32,1.2720145366595383e-40,7.077368888682266e-45,1.9924052736982362e-32,2.7055219572214383e-19,8.017887932152797e-43,8.612596735608746e-33,4.024962644262009e-31,6.520544591914003e-53,5.0880119426524115e-68,7.565322149341045e-70,1.1020744445169759e-80,5.597634813839663e-12,1.2923866079880212e-22,3.9130926263133947e-44,3.3990544251634267e-54
1.0166116982784851e-17,0.0005284065757894736,0.0915567593028733,0.0,0.0015551005136153289,0.4515426283478286,8.156729797159281e-74,0.45690061232983165,8.833509346336613e-51,2.830520787904967e-61,1.4093346131612127e-41,8.992785458745996e-77,5.377099028349406e-108,1.6542549920902157e-11,7.96962219719983e-32,1.0176054724328858e-39,1.1323720280848775e-43,7.969622298299219e-32,5.41104444142537e-19,6.411919982804803e-42,3.4436630799270733e-32,1.6099745771621602e-30,1.0428841146860315e-51,3.2542183478045066e-66,6.396194754677003e-69,2.819485739127976e-78,1.119527062701627e-11,2.58477346828217e-22,3.1289680071345814e-43,5.436891719242004e-53
2.0332235042810335e-17,0.0005284065757894736,0.0915567593028733,0.0,0.0015551004746822358,0.45154262833955733,4.494853182033088e-73,0.4569006123186364,2.8266881864583345e-49,9.051025240528721e-60,4.1723134787906154e-41,2.2991775004434236e-74,5.4949301934293484e-105,3.308510048989637e-11,3.187849041200376e-31,8.140743006394413e-39,1.8117720930862043e-42,3.187849122088344e-31,1.0822089270655813e-18,5.125714116845127e-41,1.3763656424150024e-31,6.439812930489476e-30,1.667325628391087e-50,2.0800024918710917e-64,7.318067539436022e-68,7.20855386767727e-76,2.2390541692499183e-11,5.169547124111396e-22,2.50076732380285e-42,8.6939170591943e-52
3.049835310283582e-17,0.0005284065757894736,0.0915567593028733,0.0,0.0015551004357491445,0.45154262833128606,1.3168210230844793e-72,0.4569006123074411,1.3240069335147146e-48,4.233078466422989e-59,9.83587716044171e-41,1.763496838375884e-73,3.319374760474019e-104,4.9627650230274023e-11,6.774179237183161e-31,2.3277270772654278e-38,6.907340830769163e-42,6.774179468488469e-31,1.6233133960708841e-18,1.4650065878870814e-40,2.9231633729116753e-31,1.3684476648182407e-29,6.354448801812789e-50,1.1864613555003249e-63,2.8612453581145906e-67,5.529047634289749e-75,3.358581219711183e-11,7.754320715181552e-22,7.146681770714611e-42,3.1993435945417025e-51
5.083058922288679e-17,0.0005284065757894736,0.0915567593028733,0.0,0.0015551003578829696,0.4515426283147435,1.102742271090118e-71,0.4569006122850506,1.900321104486503e-47,6.174237779154475e-58,5.50607364702164e-40,1.8447179058536128e-71,2.301338515487198e-101,8.271274639655522e-11,1.872861264926002e-30,1.0697137337667352e-37,5.680015943922398e-41,1.8728613712489938e-30,2.7055222784105303e-18,6.723931270581679e-40,8.070206369526478e-31,3.783265465424932e-29,5.2178147685546664e-49,3.3188041643661962e-62,4.6927879419420084e-66,5.78369799778487e-73,5.597635096285639e-11,1.2923867638285615e-21,3.278877753455525e-41,2.46130697630371e-50
6.912960173093266e-17,0.0005284065757894736,0.0915567593028733,0.0,0.0015551002878034185,0.4515426282998552,3.4812258203272428e-71,0.4569006122648991,6.696560428506855e-47,2.2092521607372395e-57,1.5036585395241694e-39,1.1772507541055242e-70,2.3375133181946353e-100,1.1248933026891285e-10,3.3350109337183725e-30,2.407885934710503e-37,1.656580047451852e-40,3.335011173086419e-30,3.679510227547652e-18,1.5124654186037276e-39,1.4357114560544655e-30,6.736768788241635e-29,1.520633716607171e-48,1.4773494703775097e-61,1.947285679720978e-65,3.6910048988460173e-72,7.612783403984118e-11,1.757645965984115e-21,7.37389691235025e-41,6.782437644733649e-50
8.742861423897854e-17,0.0005284065757894736,0.0915567593028733,0.0,0.001555100217723874,0.4515426282849669,9.034724417563002e-71,0.4569006122447476,1.783685138395766e-46,5.835193156183474e-57,3.349208195222428e-39,4.522267312463541e-70,8.920942062246246e-100,1.422659113073998e-10,5.205998980642773e-30,4.551003719864992e-37,3.790538551809015e-40,5.205999433126453e-30,4.6534981290864785e-18,2.856509847939253e-39,2.239038009621173e-30,1.0516024022496858e-28,3.477283751553557e-48,4.519971399494718e-61,5.787609214902533e-65,1.4178551803094338e-71,9.62793151986652e-11,2.222905145992243e-21,1.3923636486880267e-40,1.5273208657410303e-49
1.057276267470244e-16,0.0005284065757894736,0.0915567593028733,0.0,0.001555100147644336,0.45154262827007857,1.978787750356363e-70,0.4569006122245961,4.0209699562459456e-46,1.3211944475735576e-56,6.536359023691691e-39,1.4883722111861812e-69,4.1055484121190386e-99,1.720424896689872e-10,7.463178174468839e-30,7.606740524112815e-37,7.495977739211139e-40,7.463178930888768e-30,5.627485985663674e-18,4.771205393919377e-39,3.206920324809068e-30,1.5075257328810354e-28,6.871813005046464e-48,1.180115901618069e-60,1.4851672288752989e-64,4.666456235082141e-71,1.164307945455833e-10,2.6881643050797818e-21,2.3251818987420848e-40,2.9364445063280285e-49
1.4232565176311614e-16,0.0005284065757894736,0.0915567593028733,0.0,0.0015551000074852744,0.451542628240302,6.34300282023728e-70,0.4569006121842931,1.3714423415019116e-45,4.6126555658098265e-56,1.8084084286938822e-38,1.1497158134922095e-68,6.909872516060474e-98,2.3159564028751146e-10,1.2858238286168775e-29,1.623921304046928e-36,2.096709571159678e-39,1.2858239901516687e-29,7.575461596283905e-18,1.0174427667824401e-38,5.516781360241976e-30,2.597235681686169e-28,1.9195531932610201e-47,5.450694869074345e-60,6.748442961180558e-64,3.6046752859412184e-70,1.5673374910740208e-10,3.618682575545847e-21,4.95673956616967e-40,7.608885268811462e-49
1.7892367677920787e-16,0.0005284065757894736,0.0915567593028733,0.0,0.001555099867326236,0.45154262821052543,1.6025479483279662e-69,0.45690061214399014,3.544293773101939e-45,1.2003695160405286e-55,4.0310642071565337e-38,4.675280447730092e-68,3.7053455750796225e-97,2.9114878101104623e-10,1.9680817795803578e-29,2.952871299944182e-36,4.694793192848871e-39,1.9680820733988294e-29,9.52343704070768e-18,1.8481297895658872e-38,8.431496788527606e-30,3.9752301899970446e-28,4.2934225230186407e-47,1.6865309602230624e-59,2.0769178469299035e-63,1.4658290063124024e-69,1.9703669697168132e-10,4.549200768680917e-21,9.000860487274338e-40,1.6141120627861114e-48
2.155217017952996e-16,0.0005284065757894736,0.0915567593028733,0.0,0.0015550997271672222,0.45154262818074886,3.551150391378474e-69,0.45690061210368726,7.968591168026257e-45,2.7106845542919705e-55,7.946384298811671e-38,1.5814874347959893e-67,1.6955380686946924e-96,3.5070191116838266e-10,2.802774185991289e-29,4.8845359036465055e-36,9.275868096720351e-39,2.8027746721699386e-29,1.1471412307662307e-17,3.053844605780354e-38,1.198930273644954e-29,5.661040697251386e-28,8.473347541433748e-47,4.452023918601817e-59,5.469224752377953e-63,4.958398070290805e-69,2.3733963768414366e-10,5.479718879239818e-21,1.4868320306822333e-39,3.0592870152802254e-48
2.8871775182748306e-16,0.0005284065757894736,0.0915567593028733,0.0,0.0015550994468492712,0.4515426281211957,1.5233038388371727e-68,0.45690061202308135,3.4343177652793267e-44,1.1651389605633189e-54,2.5302187625972165e-37,2.3230924646108604e-66,5.119407259162386e-95,4.698081391887199e-10,4.9380517667675023e-29,1.1266559494890532e-35,2.9598501152544094e-38,4.938052889016358e-29,1.536736229916407e-17,7.02517922573587e-38,2.1052659754215101e-29,9.973312109320488e-28,2.6953605733760027e-46,2.8196290517119755e-58,3.4672017070827873e-62,7.283533805027361e-68,3.1794549725062973e-10,7.340754847976097e-21,3.417691571582146e-39,9.308862277585579e-48
3.619138018596665e-16,0.0005284065757894736,0.0915567593028733,0.0,0.0015550991665314211,0.4515426280616426,4.493563977140314e-68,0.4569006119424756,1.0115000266127485e-43,3.4191756907761935e-54,6.097470839761246e-37,1.218261694866109e-65,3.5814590297335454e-94,5.889143242838492e-10,7.692583053297455e-29,2.1642321921447597e-35,7.13847262787705e-38,7.692585210552514e-29,1.9263311569710564e-17,1.3461218739066038e-37,3.268811105842841e-29,1.5535737884222833e-27,6.483516409256785e-46,1.02436697348021e-57,1.2624103948842518e-61,3.8195854763171435e-67,3.9855132776339685e-10,9.201790481252797e-21,6.543979545682543e-39,2.1960403186873397e-47
5.083059019240334e-16,0.0005284065757894736,0.0915567593028733,0.0,0.0015550986058960245,0.4515426279425365,2.6437785261684596e-67,0.456900611781264,5.870604067395843e-43,1.9579560001674327e-53,2.4292814029544535e-36,2.4976051425222666e-64,1.6558487489306113e-92,8.271265656102386e-10,1.5060641161299994e-28,5.95221409914961e-35,2.8460236046124068e-37,1.5060647103380412e-28,2.7055207946500732e-17,3.680764799645745e-37,6.354837260610926e-29,3.041246245628027e-27,2.5682367392816276e-45,8.838919495561009e-57,1.0997094208433362e-60,7.830679047443917e-66,5.59762901569886e-10,1.2923860740758758e-20,1.7863294027747647e-38,8.666881999814757e-47
8.010901020527674e-16,0.0005284065757894736,0.0915567593028733,0.0,0.001555097484626444,0.4515426277043246,3.038651280115242e-66,0.45690061145884114,6.551220695932673e-42,2.122372764014915e-52,1.5942066336701664e-35,1.3855267585495596e-62,2.1305652108093055e-90,1.3035505327718198e-09,3.723300669437928e-28,2.36796866749601e-34,1.8689003312614222e-36,3.723303040940752e-28,4.263899204255943e-17,1.4455937523474507e-36,1.5480471473478745e-28,7.516699435123072e-27,1.6630537304656246e-44,1.6260802604482967e-55,2.0700481642189312e-59,4.344007455009806e-64,8.821857002943232e-10,2.0367997231436188e-20,6.989747179680952e-38,5.787168078667811e-46
1.3866585023102354e-15,0.0005284065757894736,0.0915567593028733,0.0,0.001555095242092137,0.4515426272279016,5.558133969115173e-65,0.4569006108139969,1.168788939174483e-40,3.634744343964283e-51,1.527729824598636e-34,1.4570106093943073e-60,7.443284745136762e-88,2.256396404914934e-09,1.1132383454989292e-27,1.2639508714282057e-33,1.7926400190038188e-35,1.113239619503584e-27,7.380652560331572e-17,7.512225045448834e-36,4.491566854813157e-28,2.2462648478138725e-26,1.5504422509354815e-43,4.9936460674318564e-54,6.662924487013681e-58,4.568128988733477e-62,1.5270299021388583e-09,3.525625409885756e-20,3.6050859219683656e-37,5.721519571217886e-45
2.557795302825171e-15,0.0005284065757894736,0.0915567593028733,0.0,0.0015550907570429375,0.4515426262750598,1.3218484305997404e-63,0.45690060952431405,2.743471408790186e-39,8.033881566518905e-50,1.8488952607567282e-33,2.1576523361880883e-58,3.656015052883102e-85,4.162079899370371e-09,3.784899022399901e-27,8.130519211055787e-33,2.173090452324764e-34,3.7849073222128214e-27,1.3614145419939403e-16,4.5848618141151624e-35,1.4398887872893946e-27,7.629004239970367e-26,1.7781148386481318e-42,2.0114909002421447e-52,2.94158859057336e-56,6.764833505516351e-60,2.816712723420662e-09,6.503270337795355e-20,2.169458906562778e-36,7.044459162595415e-44
3.7289321033401065e-15,0.0005284065757894736,0.0915567593028733,0.0,0.0015550862720196256,0.45154262532222356,6.841658697578791e-63,0.4569006082346386,1.4372567121319036e-38,4.1341956864999684e-49,7.527326152848475e-33,1.9613357365359082e-57,4.428225206059246e-84,6.067752392628917e-09,8.043014874330922e-27,2.4178723604682811e-32,8.855697010715989e-34,8.043039800944266e-27,1.9847619809536342e-16,1.3152908819370528e-34,2.913385225681778e-27,1.6197312667021164e-25,7.005971860417268e-42,1.2780178870339564e-51,1.9391224887206084e-55,6.14932697225527e-59,4.1063881015246015e-09,9.480906671625248e-20,6.165238352840526e-36,2.8185753074685153e-43
4.900068903855042e-15,0.0005284065757894736,0.0915567593028733,0.0,0.0015550817870222035,0.4515426243693928,2.290184842879469e-62,0.45690060694497064,4.900469043247105e-38,1.387985842943189e-48,2.0997711948803637e-32,1.1212574914017262e-56,4.237500837428228e-83,7.973413882718368e-09,1.3887578615372457e-26,5.326520116574518e-32,2.4726282172216216e-33,1.388763405997062e-26,2.608107572921282e-16,2.802550107940978e-34,4.802224357012758e-27,2.794305409762176e-25,1.891012126373294e-41,5.1867829576366255e-51,8.167689204796123e-55,3.515450622347182e-58,5.396056036505381e-09,1.245853441141501e-19,1.302519341381578e-35,7.775851286427308e-43
6.071205704369977e-15,0.0005284065757894736,0.0915567593028733,0.0,0.0015550773020506722,0.45154262341656753,6.03981040982189e-62,0.4569006056553101,1.3164753495174602e-37,3.666252130126166e-48,4.746234104219916e-32,4.896276195220829e-56,2.930801883997725e-82,9.879064367606712e-09,2.1318581719038707e-26,9.93674466569756e-32,5.594208254649197e-33,2.131868615135392e-26,3.2314513179072976e-16,5.061368282211629e-34,7.045815801424392e-27,4.285783525518116e-25,4.1318614296269976e-41,1.62050301827778e-50,2.6557261306080945e-54,1.5351172529321484e-57,6.685716528424211e-09,1.5436153557210922e-19,2.333447116987857e-35,1.74666020170867e-42
8.413479305399848e-15,0.0005284065757894736,0.0915567593028733,0.0,0.001555068332185291,0.45154262151093355,2.740456889442019e-61,0.4569006030760113,6.175306503983481e-37,1.6491707960347005e-47,1.6621999930253535e-31,5.8187729633096224e-55,7.331974821160167e-81,1.3690332314255886e-08,4.093987290958331e-26,2.573122121013071e-31,1.9627439927551404e-32,4.0940148562556126e-26,4.478133266974337e-16,1.2313601605150899e-33,1.2416941855474067e-26,8.216350702788644e-25,1.3488804530184524e-40,9.705977033586031e-50,1.7523189966385035e-53,1.8243453626152602e-56,9.265015183309941e-09,2.13913660670009e-19,5.593642749788911e-35,6.050917419026059e-42
1.0755752906429719e-14,0.0005284065757894736,0.0915567593028733,0.0,0.0015550593624234976,0.4515426196053216,8.548410264442124e-61,0.4569006004967423,1.9590620924563868e-36,5.037094412893795e-47,4.292359353643986e-31,3.0650890734915014e-54,5.4338129362752015e-80,1.7501556216300928e-08,6.690681687377606e-26,5.297386213394854e-31,5.076060037939561e-32,6.690739487811948e-26,5.7248078282406775e-16,2.389728603605122e-33,1.8672382378675016e-26,1.34047368946342e-24,3.274524238606522e-40,3.53211911682274e-49,6.845806224094718e-53,9.609897265480644e-56,1.1844284066687592e-08,2.734654420138362e-19,1.071084150390718e-34,1.5393440650978177e-41
1.309802650745959e-14,0.0005284065757894736,0.0915567593028733,0.0,0.0015550503927653078,0.4515426176997317,2.161915876820063e-60,0.45690059791750304,5.006953034344567e-36,1.237814115595907e-46,9.254257092248341e-31,1.1844665435055153e-53,2.8594806112395836e-79,2.1312736056610096e-08,9.921933785563892e-26,9.498855614642953e-31,1.0958678302911522e-31,9.922039310825555e-26,6.971475001796287e-16,4.045651253705268e-33,2.5535567789605586e-26,1.9843926219356108e-24,6.6538022045237995e-40,9.985549276758941e-49,2.073138369014173e-52,3.713628389976875e-55,1.4423523179091512e-08,3.3301687960770133e-19,1.7908286416857854e-34,3.25562302017351e-41
1.544030010848946e-14,0.0005284065757894736,0.0915567593028733,0.0,0.0015550414232107376,0.4515426157941638,4.773084499554965e-60,0.45690059533829364,1.1133002417312459e-35,2.6379897024515896e-46,1.7685877086492167e-30,3.8505254907511816e-53,1.2177525324904408e-78,2.5123871818199184e-08,1.378773603544605e-25,1.5505015543645047e-30,2.0969632065027364e-31,1.378791140505758e-25,8.218134787729841e-16,6.239846705905544e-33,3.2831657882402153e-26,2.7527005538677416e-24,1.1990163510756727e-39,2.4024246761045115e-48,5.3694547223192846e-52,1.2072456467892325e-54,1.7002732521053298e-08,3.925679734557009e-19,2.730447774522766e-34,6.065551441236969e-41
2.0124847310549205e-14,0.0005284065757894736,0.0915567593028733,0.0,0.001555023484412517,0.45154261198309426,1.8417621696157305e-59,0.45690059017996404,4.3048752087037355e-35,9.136587856067287e-46,5.114325869717163e-30,3.408798460390635e-52,1.8272448948931463e-77,3.274601104005715e-08,2.342296199015348e-25,3.417332105173759e-30,6.078425529255571e-31,2.342336322747223e-25,1.0711432197067882e-15,1.2316007249990866e-32,4.840932917803965e-26,4.659861233246061e-24,3.068555146960423e-39,1.0283998653812276e-47,2.849161635740383e-51,1.0687520753437192e-53,2.216106189569169e-08,5.11669129929839e-19,5.285088318757944e-34,1.620226317629547e-40
2.4809394512608947e-14,0.0005284065757894736,0.0915567593028733,0.0,0.0015550055460289598,0.45154260817211284,5.250546019901188e-59,0.4569005850217535,1.2275734950494058e-34,2.3783973679906085e-45,1.1783765626581378e-29,1.5581331433773402e-51,1.103354259994986e-76,4.036797374982652e-08,3.5596300876471385e-25,6.381379667856224e-30,1.4031214061494883e-30,3.559707717295566e-25,1.3204700056937558e-15,2.07812920720724e-32,6.470518230624215e-26,7.056652714714725e-24,6.35383916735289e-39,3.076217011290351e-47,1.0008223523356869e-50,4.885175970332038e-53,2.7319272194735077e-08,6.307689114680905e-19,8.776898278471452e-34,3.449353664096721e-40
2.949394171466869e-14,0.0005284065757894736,0.0915567593028733,0.0,0.0015549876080601893,0.4515426043612198,1.2361658554608048e-58,0.45690057986366206,2.892851211310962e-34,5.172334153148341e-45,2.341637123221573e-29,5.2124179324060205e-51,4.6261416934451665e-76,4.798975981572109e-08,5.030769414991024e-25,1.0690677846440416e-29,2.7924656853934662e-30,5.030903918851182e-25,1.5697938368017107e-15,3.1724252363520997e-32,8.133904675134631e-26,9.937836680887465e-24,1.1467941770604676e-38,7.416551569404133e-47,2.7740281686402087e-50,1.6342363917081012e-52,3.247736342230745e-08,7.498673181022307e-19,1.3225366680767731e-33,6.356474191247465e-40
3.417848891672843e-14,0.0005284065757894736,0.0915567593028733,0.0,0.0015549696705063293,0.4515426005504151,2.557400289576451e-58,0.4569005747056897,5.99334914865889e-34,9.950858223393062e-45,4.1991218148747555e-29,1.4444376165090592e-50,1.5594737186979447e-75,5.561136910593662e-08,6.755708325321796e-25,1.659055194148724e-29,5.013895665245668e-30,6.755923905303265e-25,1.8191147130983045e-15,4.5185100720397164e-32,9.813832336707541e-26,1.329823076641218e-23,1.882967554213325e-38,1.5491356106413715e-46,6.599717125719432e-50,4.528709232506368e-52,3.763533558253431e-08,8.6896434986405e-19,1.8636741874398682e-33,1.0599356872343152e-39
4.354758332084792e-14,0.0005284065757894736,0.0915567593028733,0.0,0.0015549337966438345,0.4515425929290713,8.631295518740657e-58,0.45690056439010207,2.0256690110880254e-33,2.903739836202877e-44,1.1010816921678207e-28,8.283791578174498e-50,1.2983094774382431e-74,7.085405683181195e-08,1.096696145397097e-24,3.412587437884562e-29,1.3174321608625876e-29,1.0967433646790767e-24,2.317747601527872e-15,7.970462416556576e-32,1.3204378756963703e-25,2.143627942291057e-23,4.197496573767922e-38,5.126308746835292e-46,2.886347932723743e-49,2.5971965229634507e-51,4.795092271747105e-08,1.107154288898054e-18,3.235008085083126e-33,2.4112963755135107e-39
5.29166777249674e-14,0.0005284065757894736,0.0915567593028733,0.0,0.001554897924442465,0.45154258530808167,2.2690522642125475e-57,0.4569005540749907,5.3326787048951886e-33,6.764938592617021e-44,2.383056054709012e-28,3.1077989828316387e-49,6.15766911883684e-74,8.609603587251993e-08,1.6193342594401506e-24,6.089916876333614e-29,2.855596753629678e-29,1.6194235904889857e-24,2.816368671523483e-15,1.2442744384854624e-31,1.6604611844624137e-25,3.1430384822111316e-23,7.910483636401021e-38,1.3019154458400724e-45,9.176574026996058e-49,9.743804711173908e-51,5.8266033632587566e-08,1.3453387288248055e-18,4.9926157859511784e-33,4.6034818916840895e-39
