Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CHO3X(91)
4.3802839910262405e-07,0.0026772599839999995,0.1557,0.0,0.004249473860914208,0.6388281045272715,0.2019,0.0,0.0,5.3605690518204264e-36,0.0,2.7979216797092157e-36,5.779544661813349e-62,0.00011561359853805758,0.0,0.0,0.0,-1.1864996154715815e-38,0.0,-2.640247102012541e-36,0.0,0.0,-4.610722108979014e-38,7.26402208208956e-41,0.0,1.7354255634983021e-37,0.0,0.0035140886734597566,-2.5517060310019242e-46,-6.967803787795805e-45,0.0,9.763711398471361e-40,6.6169049382272725e-43,0.0
4.397558644731493e-07,0.0026772599839999995,0.1557,0.0,0.00424897499598738,0.638827599265286,0.2019,0.0,0.0,5.380878164243974e-36,0.0,2.7935443727217032e-36,5.807697395266624e-62,0.00011560080442066149,0.0,0.0,0.0,-1.193928739464868e-38,0.0,-2.629938747681415e-36,0.0,0.0,-4.978055137526202e-38,7.256435116508583e-41,0.0,1.7325521038397024e-37,0.0,0.0035146003325039793,-2.5407208390718395e-46,-6.930897826064258e-45,0.0,9.734560998482651e-40,6.6408718156326564e-43,0.0
4.4131058330662203e-07,0.0026772599839999995,0.1557,0.0,0.004248533016888253,0.6388271516185902,0.2019,0.0,0.0,5.399151147396341e-36,0.0,2.7886912805796864e-36,5.832988202496861e-62,0.0001155894692275447,0.0,0.0,0.0,-1.200581074128004e-38,0.0,-2.620739984025053e-36,0.0,0.0,-5.193135504011763e-38,-2.873126291002614e-41,0.0,1.729393740751351e-37,0.0,0.003515053646796224,-2.5309265334549732e-46,-6.898015287818947e-45,0.0,9.712266985188739e-40,6.662445092938919e-43,0.0
4.4286530214009475e-07,0.0026772599839999995,0.1557,0.0,0.004248097565771589,0.6388267105835888,0.2019,0.0,0.0,5.417419183274796e-36,0.0,2.7846682599585715e-36,5.858251379840672e-62,0.00011557830145790082,0.0,0.0,0.0,-1.2072015919070023e-38,0.0,-2.6116583330210537e-36,0.0,0.0,-5.51178901643885e-38,1.4465651184816403e-40,0.0,1.7267565470424542e-37,0.0,0.003515500265682532,-2.521226312100795e-46,-6.865471619944475e-45,0.0,9.695847680826463e-40,6.6840212514487186e-43,0.0
4.4442002097356747e-07,0.0026772599839999995,0.1557,0.0,0.004247668544917035,0.6388262760613076,0.2019,0.0,0.0,5.4356822675829484e-36,0.0,2.7807287977008266e-36,5.883471646314997e-62,0.00011556729860468853,0.0,0.0,0.0,-1.2137906309211765e-38,0.0,-2.6026510359113226e-36,0.0,0.0,-5.812652866375181e-38,1.304420912242664e-40,0.0,1.7241719642095562e-37,0.0,0.0035159402893902986,-2.5116359187983005e-46,-6.833111031484604e-45,0.0,9.678059409523987e-40,6.7055995986605494e-43,0.0
4.459747398070402e-07,0.0026772599839999995,0.1557,0.0,0.004247245858103492,0.6388258479542923,0.2019,0.0,0.0,5.453940396459254e-36,0.0,2.7740838256894967e-36,5.908640381257287e-62,0.00011555645820087068,0.0,0.0,0.0,-1.2203484813907678e-38,0.0,-2.593695733421498e-36,0.0,0.0,-5.805553695537556e-38,-3.130054656780034e-41,0.0,1.7198909763033207e-37,0.0,0.003516373816607659,-2.5021103199873058e-46,-6.801042518960782e-45,0.0,9.657000595692672e-40,6.727180962366407e-43,0.0
4.471992553740946e-07,0.0026772599839999995,0.1557,0.0,0.004246917341765532,0.6388255152253214,0.2019,0.0,0.0,5.468317232174943e-36,0.0,2.7668402715041138e-36,5.928414702528963e-62,0.00011554803293534622,0.0,0.0,0.0,-1.22549162888764e-38,0.0,-2.5866484523354412e-36,0.0,0.0,-5.60552458290039e-38,4.2376637407995967e-41,0.0,1.7152589689446197e-37,0.0,0.003516710758211144,-2.4945927428855284e-46,-6.775788204764083e-45,0.0,9.638006762118613e-40,6.744181900159643e-43,0.0
4.4842377094114906e-07,0.0026772599839999995,0.1557,0.0,0.004246592650187584,0.6388251863701573,0.2019,0.0,0.0,5.4826909915469505e-36,0.0,2.7607206287119856e-36,5.948144561653976e-62,0.00011553970576275692,0.0,0.0,0.0,-1.230615532239014e-38,0.0,-2.5796007574103897e-36,0.0,0.0,-5.529697832994927e-38,1.6630149199694899e-40,0.0,1.7113318022538243e-37,0.0,0.003517043776961681,-2.4870886610886195e-46,-6.75039402640817e-45,0.0,9.617437031537207e-40,6.761184966433354e-43,0.0
4.496482865082035e-07,0.0026772599839999995,0.1557,0.0,0.004246271738266478,0.6388248613431182,0.2019,0.0,0.0,5.497061673408355e-36,0.0,2.7557606389068858e-36,5.967841118147036e-62,0.00011553147552709309,0.0,0.0,0.0,-1.2357202547120326e-38,0.0,-2.5725797986917228e-36,0.0,0.0,-5.542026375467314e-38,-3.1091962871194985e-41,0.0,1.7081320411881804e-37,0.0,0.003517372919118451,-2.479632549846233e-46,-6.725311803378077e-45,0.0,9.597782677742326e-40,6.77818959508976e-43,0.0
4.5087280207525794e-07,0.0026772599839999995,0.1557,0.0,0.004245954561444626,0.6388245400990756,0.2019,0.0,0.0,5.511429277067687e-36,0.0,2.7499346153818697e-36,5.9875014376796185e-62,0.00011552334108565551,0.0,0.0,0.0,-1.2408058031820937e-38,0.0,-2.5655790062250993e-36,0.0,0.0,-5.477083998467832e-38,-5.789341172769375e-41,0.0,1.7043894525240515e-37,0.0,0.0035176982303817403,-2.472170499593804e-46,-6.700306369087966e-45,0.0,9.578728647137419e-40,6.795196787881107e-43,0.0
4.5197486608560693e-07,0.0026772599839999995,0.1557,0.0,0.004245672259422582,0.6388242541770399,0.2019,0.0,0.0,5.524357488355556e-36,0.0,2.7436847221584345e-36,6.005151164173162e-62,0.00011551610105827938,0.0,0.0,0.0,-1.2453663613476017e-38,0.0,-2.5592620233688324e-36,0.0,0.0,-5.321173634784296e-38,-6.905940254940683e-43,0.0,1.7003900609924068e-37,0.0,0.003517987772431161,-2.4654536052377953e-46,-6.677595540032991e-45,0.0,9.55981145279935e-40,6.810505169368305e-43,0.0
4.5307693009595593e-07,0.0026772599839999995,0.1557,0.0,0.004245392915446959,0.638823971250983,0.2019,0.0,0.0,5.537283205936413e-36,0.0,2.7375063659792624e-36,6.022753851974362e-62,0.0001155089368956708,0.0,0.0,0.0,-1.2499113254235346e-38,0.0,-2.5529173747600987e-36,0.0,0.0,-5.169651762081905e-38,-7.661325101219312e-43,0.0,1.6964355574254086e-37,0.0,0.0035182742805693916,-2.4587068452726152e-46,-6.654883278410261e-45,0.0,9.53892558275387e-40,6.82581591048032e-43,0.0
4.541789941063049e-07,0.0026772599839999995,0.1557,0.0,0.004245116498140453,0.6388236912891252,0.2019,0.0,0.0,5.550206429386409e-36,0.0,2.7319567952369017e-36,6.040315970716309e-62,0.00011550184779322116,0.0,0.0,0.0,-1.254440697064384e-38,0.0,-2.546561072606074e-36,0.0,0.0,-5.085902369834662e-38,-6.596633340844575e-43,0.0,1.692875483845823e-37,0.0,0.0035185577869783482,-2.451949793051685e-46,-6.632142012105751e-45,0.0,9.517967534188813e-40,6.841128626272786e-43,0.0
4.5517085171561905e-07,0.0026772599839999995,0.1557,0.0,0.00424487019920828,0.6388234418318561,0.2019,0.0,0.0,5.561835197534406e-36,0.0,2.727216958889672e-36,6.05609389040067e-62,0.00011549553111916063,0.0,0.0,0.0,-1.2585038151673477e-38,0.0,-2.5408472460055325e-36,0.0,0.0,-5.036832298583521e-38,4.244749497187099e-43,0.0,1.6898313815586335e-37,0.0,0.0035188104025845822,-2.445877110021099e-46,-6.611699703592404e-45,0.0,9.50032166308236e-40,6.854911436336635e-43,0.0
4.561627093249332e-07,0.0026772599839999995,0.1557,0.0,0.00424462622334227,0.6388231947274428,0.2019,0.0,0.0,5.5734619445084664e-36,0.0,2.7224372257401282e-36,6.071846086495694e-62,0.00011548927402445468,0.0,0.0,0.0,-1.2625543364218012e-38,0.0,-2.535141873196156e-36,0.0,0.0,-4.981209762275742e-38,-1.1368608441656859e-41,0.0,1.6867624322848386e-37,0.0,0.003519060635545298,-2.4398130333917032e-46,-6.591309178404425e-45,0.0,9.483456934084348e-40,6.868695518521022e-43,0.0
4.571545669342473e-07,0.0026772599839999995,0.1557,0.0,0.004244384548368928,0.6388229499534274,0.2019,0.0,0.0,5.5850866698603165e-36,0.0,2.7175766758737725e-36,6.087570260141836e-62,0.00011548307594053811,0.0,0.0,0.0,-1.2665922779453086e-38,0.0,-2.5294390922987093e-36,0.0,0.0,-4.9186036312572e-38,-2.632399706058806e-42,0.0,1.6836429222943794e-37,0.0,0.003519308508602556,-2.4337544072973902e-46,-6.570902069044222e-45,0.0,9.46649598751922e-40,6.882480883852904e-43,0.0
4.5814642454356143e-07,0.0026772599839999995,0.1557,0.0,0.004244145152331552,0.638822707487572,0.2019,0.0,0.0,5.5967093732260356e-36,0.0,2.7127615116376202e-36,6.103264886917495e-62,0.00011547693630414003,0.0,0.0,0.0,-1.2706176479896383e-38,0.0,-2.523734987337695e-36,0.0,0.0,-4.86095453418205e-38,8.033654380530203e-42,0.0,1.680551972271055e-37,0.0,0.003519554044276329,-2.4276962179423303e-46,-6.550491559025825e-45,0.0,9.449197174929072e-40,6.89626759958665e-43,0.0
4.5913828215287556e-07,0.0026772599839999995,0.1557,0.0,0.004243908013487698,0.6388224673078547,0.2019,0.0,0.0,5.6083300542839687e-36,0.0,2.708051264295655e-36,6.1189305839215844e-62,0.00011547085455756773,0.0,0.0,0.0,-1.2746304505147783e-38,0.0,-2.5180310756298348e-36,0.0,0.0,-4.81154819477306e-38,-8.301229201895179e-42,0.0,1.677526935836681e-37,0.0,0.003519797264866755,-2.4216368603336257e-46,-6.53012778326708e-45,0.0,9.431951675745564e-40,6.9100556878990905e-43,0.0
