Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CHO3X(91),H(23),HCO(31),CH3X(53),CH4(39),OCHCO(417),CH4X(436),CH2O3(185),SX(574),CH2OX(174),CHOX(173)
6.948147948282553e-09,0.0005344628783687447,0.1557,0.0,0.00116248967855864,0.6420232001570009,0.2019,1.373053269496069e-58,1.2631646482938753e-35,3.473408418530548e-30,4.162094663945585e-58,1.6495898385330968e-28,6.107914695963077e-51,6.726945896047277e-05,8.100973706555328e-30,7.574737237127452e-40,9.622467389497116e-37,2.3215182720225844e-30,4.176297533698049e-59,2.7699432480737154e-26,4.662110758111568e-64,1.00319575537589e-70,1.8252166292428816e-28,4.42207398616665e-33,5.630550111285012e-67,1.1878410963385515e-29,4.8927771611355974e-55,0.0003431651135198022,6.12194262043772e-36,1.3578580077982e-34,1.882154337330367e-60,3.6606588963038544e-32,1.9507726130443217e-34,3.587249549320556e-96,5.792760453665141e-23,5.736691970254414e-25,-1.6552867505638362e-26,-1.363920658970984e-23,1.8439816015690701e-31,-5.243524015234579e-22,9.789669616948088e-94,2.9347501594340257e-97,3.049836966867536e-36,1.0531861032416682e-35
7.0383901694352795e-09,0.0005344628783687447,0.1557,0.0,0.001159305840860044,0.6420199250796321,0.2019,1.5541857068801768e-58,1.3446661470377927e-35,3.63377426248229e-30,4.5896950726381365e-58,1.737168407180179e-28,6.670251881702898e-51,6.708697962044726e-05,8.53105890618209e-30,7.95485538292377e-40,1.0091971794688213e-36,2.4251978204010984e-30,4.615761181757942e-59,2.866266274315442e-26,5.0939376885092195e-64,1.0991509337929393e-70,1.8986455981614794e-28,4.6000690177117254e-33,6.244902989748351e-67,1.2509024898027996e-29,5.461452210525684e-55,0.0003465314305584236,6.301017396891839e-36,1.4013889252296629e-34,2.0824858100105165e-60,3.844927702582219e-32,2.0089246874058575e-34,4.150192333252471e-96,5.84670143123509e-23,5.868996048814322e-25,-1.800418936655373e-26,-1.3810067790248976e-23,1.8865153585989307e-31,-5.241800885708808e-22,1.1460032192148936e-93,3.466878177557258e-97,3.156019232724193e-36,1.0898270251481048e-35
7.1286323905880064e-09,0.0005344628783687447,0.1557,0.0,0.0011561424006843028,0.642016670984762,0.2019,1.756151936036828e-58,1.4300671568007092e-35,3.799102985678541e-30,5.054072665948392e-58,1.827998243022899e-28,7.275234069855175e-51,6.690567023174455e-05,8.977110309455392e-30,8.347741466072046e-40,1.0576129992928538e-36,2.531892887298941e-30,5.094193678670658e-59,2.9645053829740453e-26,5.5587880711108374e-64,1.2027187085095095e-70,1.9738550516479948e-28,4.7823850687254884e-33,6.915685017624843e-67,1.316304819090352e-29,6.086613836937263e-55,0.00034987618012286725,6.482322060224204e-36,1.4456299585679588e-34,2.3008334626065896e-60,4.035414996048528e-32,2.067844243072524e-34,4.791981768055149e-96,5.900237099129854e-23,6.002415210066728e-25,4.777412818816293e-26,-1.3980877081205138e-23,1.9294076652593899e-31,-5.240750571514035e-22,1.3385339375327656e-93,4.085683614807492e-97,3.264318599009779e-36,1.1271972091619982e-35
7.218874611740733e-09,0.0005344628783687447,0.1557,0.0,0.0011529991639721436,0.6420134376727612,0.2019,1.9809998710355684e-58,1.5194865811890248e-35,3.9694691560991475e-30,5.557778412342188e-58,1.9221457780663653e-28,7.925403633924079e-51,6.67255196546824e-05,9.439454135221446e-30,8.753635211910728e-40,1.1075109216485094e-36,2.641640927563627e-30,5.614406984873802e-59,3.0646678664590845e-26,6.058608927300089e-64,1.3143710602664961e-70,2.050857057811615e-28,4.969051906618044e-33,7.647103847849954e-67,1.3840959080174203e-29,6.772922830428598e-55,0.0003531995674120887,6.665832462335855e-36,1.4905794276369795e-34,2.538521286335278e-60,4.232219105950041e-32,2.1275242896446562e-34,5.5220046601592985e-96,5.953371653066688e-23,6.136938791133375e-25,6.91377527014792e-27,-1.415163112034381e-23,1.97265509287472e-31,-5.238634422970383e-22,1.5599982549060718e-93,4.803708672802546e-97,3.3747435437625646e-36,1.1652994111186985e-35
7.30911683289346e-09,0.0005344628783687447,0.1557,0.0,0.0011498759391187785,0.6420102249465259,0.2019,2.2309446213061145e-58,1.6130446194448236e-35,4.144947002565592e-30,6.1034968471081745e-58,2.019677496317746e-28,8.623412670983531e-51,6.654651689058546e-05,9.918416857267075e-30,9.17269458333734e-40,1.1589072877401082e-36,2.754478999349949e-30,6.179369058381705e-59,3.166760790429412e-26,6.595456536702324e-64,1.4346052575478802e-70,2.1296633933242252e-28,5.1600981039311456e-33,8.443606950750188e-67,1.4543236175536796e-29,7.525345697630754e-55,0.00035650179502955094,6.85152434825396e-36,1.536235570861227e-34,2.7969486240871935e-60,4.4354375144048767e-32,2.187957784694103e-34,6.349449252303998e-96,6.006109232454939e-23,6.272556253817891e-25,-1.0869281654925712e-25,-1.43223151940467e-23,2.016254252862293e-31,-5.235771511523669e-22,1.8142356114847322e-93,5.635084530881791e-97,3.4873018668958394e-36,1.2041363380988067e-35
7.399359054046187e-09,0.0005344628783687447,0.1557,0.0,0.0011467725369352067,0.642007032611437,0.2019,2.5083793472256747e-58,1.7108627351257687e-35,4.325610407567367e-30,6.694037994962372e-58,2.1206599208356117e-28,9.372025631978501e-51,6.636865107956546e-05,1.0414325140726475e-29,9.605057498520953e-40,1.2118180526728475e-36,2.8704437628658263e-30,6.792209723847076e-59,3.2707909985422885e-26,7.171594771920023e-64,1.5639611713819673e-70,2.2102855485141076e-28,5.355551320991827e-33,9.309890839887994e-67,1.5270358364986043e-29,8.349169410683959e-55,0.00035978306302414246,7.039373399884042e-36,1.5825965472764395e-34,3.077593069598566e-60,4.6451668414020635e-32,2.249137625493236e-34,7.287227223067443e-96,6.058453921325724e-23,6.409257182776809e-25,5.559966266159893e-26,-1.4492946514159456e-23,2.060201796144178e-31,-5.23570811815402e-22,2.1055314667663142e-93,6.595704328594459e-97,3.6020008024338e-36,1.2437106398133077e-35
7.489601275198913e-09,0.0005344628783687447,0.1557,0.0,0.001143688770610253,0.6420038604753213,0.2019,2.8158866255583832e-58,1.81306362419321e-35,4.511532900573575e-30,7.332361570848763e-58,2.2251596012401047e-28,1.0174122428129034e-50,6.619191149833859e-05,1.0927505780751146e-29,1.0051044242723113e-39,1.2662587745352173e-36,2.9895714794265038e-30,7.456226730304817e-59,3.3767651170994705e-26,7.789255845695538e-64,1.70298240055536e-70,2.292734732327085e-28,5.555439740789458e-33,1.025091053380176e-66,1.6022804724897258e-29,9.250016594115264e-55,0.0003630435689303231,7.229355305102311e-36,1.6296604392079072e-34,3.382013651520199e-60,4.861502830902512e-32,2.311056697739936e-34,8.350553900853541e-96,6.11040974924339e-23,6.547031283722924e-25,2.0472245480809044e-25,-1.4663546972841154e-23,2.1044944125696948e-31,-5.23549333637331e-22,2.4386636289555976e-93,7.703410559174638e-97,3.7188484752118726e-36,1.28402478476593e-35
7.57984349635164e-09,0.0005344628783687447,0.1557,0.0,0.001140624455673323,0.6420007083484143,0.2019,3.156250329208463e-58,1.919771184820233e-35,4.702787651736495e-30,8.021598173838182e-58,2.3332431016280762e-28,1.10327016014635e-50,6.601628755807735e-05,1.1458285643168686e-29,1.051089808391961e-39,1.3222446339677058e-36,3.111898010671051e-30,8.174892097655188e-59,3.484689559592794e-26,8.450587799623658e-64,1.8522058184284635e-70,2.3770218772453295e-28,5.75979061132372e-33,1.1271889147105289e-66,1.6801054433025775e-29,1.0233861152859464e-54,0.0003662835078075145,7.421445674834054e-36,1.6774252574782818e-34,3.711854109907484e-60,5.084540337988051e-32,2.3737078566573315e-34,9.548937905153245e-96,6.161980692199193e-23,6.685868381660389e-25,-2.532352056018257e-25,-1.483406391867117e-23,2.1491288303478642e-31,-5.229208585008369e-22,2.818934576097387e-93,8.978200300248367e-97,3.837852776894771e-36,1.3250811625258681e-35
7.670085717504365e-09,0.0005344628783687447,0.1557,0.0,0.001137579409957851,0.641997576043321,0.2019,3.5324680821871404e-58,2.0311104878823734e-35,4.899447465776068e-30,8.764998328366345e-58,2.4449769887400446e-28,1.1950882413953742e-50,6.58417688023107e-05,1.2006991606378275e-29,1.098450314240323e-39,1.3797904508927914e-36,3.2374588179835746e-30,8.951858291721571e-59,3.5945705311515876e-26,9.158215413500111e-64,2.0122550115182736e-70,2.463157644301753e-28,5.9686280437318495e-33,1.2378327590119825e-66,1.7605586683320284e-29,1.1307044344172113e-54,0.00036950307227875327,7.615620079362203e-36,1.7258889431553087e-34,4.068845692344935e-60,5.314373317017317e-32,2.437083888033586e-34,1.0894941083422138e-95,6.213170673487551e-23,6.82575841915083e-25,-3.015594752647689e-25,-1.5004480893138666e-23,2.1941018154895006e-31,-5.227021167080305e-22,3.2522255479171243e-93,1.0442450664235927e-96,3.959018887749737e-36,1.3668822977806322e-35
7.760327938657091e-09,0.0005344628783687447,0.1557,0.0,0.0011345534535654239,0.6419944633749799,0.2019,3.94776430040704e-58,2.147207743793192e-35,5.1015847763418116e-30,9.56593392056772e-58,2.5604278205617005e-28,1.2931907519485898e-50,6.566834490487039e-05,1.2573950505380295e-29,1.1472123610750773e-39,1.4389106375691365e-36,3.366288962234498e-30,9.790964287560743e-59,3.706414032894252e-26,9.915021088040518e-64,2.1838083495832896e-70,2.5511524278979285e-28,6.181977592846801e-33,1.357601449766915e-66,1.8436880603865966e-29,1.2476291296249885e-54,0.0003727024525686206,7.811854169865401e-36,1.7750493689265419e-34,4.45481028382177e-60,5.551094810772072e-32,2.501177590769818e-34,1.2418394090146778e-95,6.26398356456531e-23,6.966691454609896e-25,7.567314449228113e-25,-1.5174928340206735e-23,2.239410171259733e-31,-5.235899596170867e-22,3.7450839863625762e-93,1.2121159353188318e-96,4.082353252965968e-36,1.4094305032800904e-35
7.850570159809818e-09,0.0005344628783687447,0.1557,0.0,0.0011315464088305848,0.6419913701606265,0.2019,4.4056037343401116e-58,2.2681902705821112e-35,5.309271640850414e-30,1.0428035774713682e-57,2.6796621355584186e-28,1.3979147861774738e-50,6.549600566786324e-05,1.315948907891461e-29,1.1974588029908094e-39,1.499619196750331e-36,3.498423103644377e-30,1.0696242510794482e-58,3.82022586618623e-26,1.0723050353091634e-63,2.3674146797693984e-70,2.641016360282865e-28,6.399868473850422e-33,1.4871036325958828e-66,1.9295415179386788e-29,1.3748727976472718e-54,0.0003758818365404665,8.010123547038293e-36,1.824904344856346e-34,4.871664731026677e-60,5.794796940540054e-32,2.565981770046057e-34,1.4137103492460501e-95,6.314423185894378e-23,7.108657660633572e-25,2.2893016737924984e-25,-1.534536470066724e-23,2.285050737639928e-31,-5.228917213973224e-22,4.304753459728208e-93,1.4042203082710553e-96,4.2078667458653456e-36,1.4527276184566585e-35
7.940812380962544e-09,0.0005344628783687447,0.1557,0.0,0.0011285581002862981,0.6419882962197581,0.2019,4.909705599736478e-58,2.3941864700445159e-35,5.5225797353012796e-30,1.1355126018804901e-57,2.802746441973196e-28,1.5096104904405646e-50,6.532474101967391e-05,1.3763933916910354e-29,1.2491536429800938e-39,1.561929835017496e-36,3.633895501771229e-30,1.167192592080369e-58,3.9360116368066677e-26,1.1584656158907693e-63,2.5636762406639967e-70,2.7327593164332165e-28,6.62232207996333e-33,1.626978751978797e-66,2.0181669174204688e-29,1.5131898611484684e-54,0.0003790414097329426,8.210403767822547e-36,1.8754516204526287e-34,5.321423886442657e-60,6.045570897052273e-32,2.6314891330462764e-34,1.6040357978963212e-95,6.364493307768121e-23,7.251647322353672e-25,-1.8676821128839503e-24,-1.5515513624174186e-23,2.331020390798363e-31,-5.20624959588094e-22,4.939177431052853e-93,1.62366297547494e-96,4.335563977205589e-36,1.4967759414021614e-35
8.03105460211527e-09,0.0005344628783687447,0.1557,0.0,0.0011255883546300327,0.6419852413740984,0.2019,5.464058495345949e-58,2.5253257972458044e-35,5.7415803494995924e-30,1.2350951975781183e-57,2.9297472070331584e-28,1.6286409223203164e-50,6.515454101302409e-05,1.4387611407486795e-29,1.302201637648511e-39,1.6258559101154166e-36,3.772740015845187e-30,1.2722453423940486e-58,4.053776759025796e-26,1.2504283747880074e-63,2.7735560457124e-70,2.8263909192295594e-28,6.849353626890057e-33,1.7778980848348405e-66,2.1096121054540518e-29,1.6633783560762425e-54,0.00038218135539585797,8.412670555535345e-36,1.9266888841892167e-34,5.806201773629128e-60,6.303506932300983e-32,2.697692413811055e-34,1.8170627796667092e-95,6.414197651121838e-23,7.3956508358219215e-25,5.644964620743758e-25,-1.5685634837847494e-23,2.377316042570911e-31,-5.228870163215821e-22,5.657174668750457e-93,1.8738972752955164e-96,4.465442315564103e-36,1.5415782859641314e-35
