Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60)
3.095290115536097e-19,0.002719578564615631,0.0915567593028733,0.0,0.00800371971446907,0.4515426283558461,5.969103207534212e-45,0.4569006123406834,1.3548426013700865e-59,6.897257366455765e-70,2.6233394605389604e-43,2.2633186873525135e-91,1.667448410708131e-126,5.076381557036822e-13,1.299680165531448e-34,8.38213156025254e-45,5.582140711776755e-51,1.2996801655547202e-34,1.8396438753291815e-20,6.582945480979548e-47,9.714308789587746e-36,4.274658336537288e-34,7.384189827347306e-59,4.577904648234065e-77,2.9134138318468247e-74,8.755913096710864e-93,3.4354718957530435e-13,7.931846183659373e-20,1.997142353766871e-47
6.190590726747552e-19,0.002719578564615631,0.0915567593028733,0.0,0.008003719713274333,0.4515426283555923,4.775296733577594e-44,0.45690061234033985,4.3355710764442276e-58,2.2130990418156413e-68,5.246694213580733e-43,5.7939031556806094e-89,1.7101503950976302e-123,1.0152780325315362e-12,5.198733882306848e-34,6.705868458395799e-44,8.931462221200254e-50,5.198733882493028e-34,3.6792939882046674e-20,5.280836393948544e-46,3.885638900003513e-35,1.7098669944054473e-33,1.1814479328749174e-57,2.929756244922258e-75,2.3307427453048195e-73,2.202830005356356e-90,6.870955439316454e-13,1.5863719261462606e-19,1.5976712863664222e-46
1.2381191949170464e-18,0.002719578564615631,0.0915567593028733,0.0,0.008003719710884859,0.45154262835508463,3.820243053067563e-43,0.45690061233965273,1.387420663838568e-56,7.120116787726029e-67,1.0493499676828715e-42,1.4831226214196202e-86,1.7566573354783698e-120,2.0305577855798877e-12,2.0794961964296306e-33,5.364932028333155e-43,1.4290360872329656e-48,2.0794961965785753e-33,7.358594212705866e-20,4.247818416306134e-45,1.554181943181363e-34,6.839471165432801e-33,1.8902320148356178e-56,1.874894691101029e-73,1.8646139446036805e-72,5.626447172107302e-88,1.374192252232854e-12,3.1727465412315198e-19,1.2780631923169656e-45
2.476239439401629e-18,0.002719578564615631,0.0915567593028733,0.0,0.008003719706105913,0.45154262835406933,3.056196707619639e-42,0.45690061233827856,4.439972932683225e-55,2.3028771031803e-65,2.09886459115175e-42,3.796174135495876e-84,1.8099874407580393e-117,4.0611172892471695e-12,8.317990068477153e-33,4.292315690604817e-42,2.286456773838079e-47,8.317990069668719e-33,1.471719465670917e-19,3.435286088220714e-44,6.216127061895857e-34,2.735785798321174e-32,3.0240899912872858e-55,1.1997358233235382e-71,1.4917959273307862e-71,1.4397400518174826e-85,2.748385667189379e-12,6.345495769500485e-19,1.0223301603872031e-44
4.952479928370793e-18,0.002719578564615631,0.0915567593028733,0.0,0.00800371969654802,0.4515426283520388,2.444958270052734e-41,0.45690061233553014,1.4209339551569884e-53,7.525607582680035e-64,4.200350306790809e-42,9.715004315521698e-82,1.8762853140024348e-114,8.122236286864036e-12,3.3271970805364023e-32,3.4344408385153184e-41,3.6583215177338616e-46,3.3271970814896695e-32,2.9434395524719404e-19,2.8074758961920558e-43,2.485968016090383e-33,1.0943111414399415e-31,4.8376360457600376e-54,7.675773177696386e-70,1.1940992408375568e-70,3.68439386687874e-83,5.496772490518856e-12,1.26909942184322e-18,8.176706552442886e-44
9.904960906309123e-18,0.002719578564615631,0.0915567593028733,0.0,0.008003719677432233,0.45154262834797765,1.9559669742497395e-40,0.4569006123300334,4.547897325276012e-52,2.5082883767150755e-62,8.44262442790688e-42,2.4853993805088345e-79,5.4402939959654035e-111,1.6244474243226967e-11,1.3308790401185106e-31,2.7484923916905554e-40,5.853279614442494e-45,1.3308790408811487e-31,5.886879718075438e-19,2.3407742780892933e-42,9.94000695781109e-33,4.377217055658675e-31,7.737307232069832e-53,4.909245168212801e-68,9.595170695188975e-70,9.42578164017714e-81,1.0993546110843529e-11,2.5381991085870782e-18,6.538268163853887e-43
1.980992286218578e-17,0.002719578564615631,0.0915567593028733,0.0,0.008003719639200659,0.4515426283398554,1.5647737172823396e-39,0.45690061231903983,1.4559080327900472e-50,8.667114273379235e-61,1.755598960658609e-41,6.354224317123642e-77,6.017459328649769e-108,3.248895000046939e-11,5.323516554480382e-31,2.200296827402823e-39,9.365132001145734e-44,5.323516560581865e-31,1.1773760017288237e-18,2.0242870944430822e-41,3.972913115046958e-32,1.7508643971387455e-30,1.2370382915005333e-51,3.1377615749786654e-66,7.947343617114592e-69,2.4098138602678745e-78,2.1987093246155733e-11,5.076398469904854e-18,5.225664560497676e-42
3.96198467739391e-17,0.002719578564615631,0.0915567593028733,0.0,0.008003719562737516,0.4515426283236109,1.2518190203382558e-38,0.45690061229705276,4.662622214445947e-49,3.1834462504715727e-59,4.584295525963367e-41,1.6223935576703103e-74,7.066119565052676e-105,6.497790089301888e-11,2.129406683152025e-30,1.7626417897941548e-38,1.4983838806549166e-42,2.1294066880338156e-30,2.3547520487737062e-18,1.862092798386686e-40,1.5866986939705227e-31,7.0032773591458e-30,1.9762884718831643e-50,2.0028635532480763e-64,8.093486340319975e-68,6.152861504957434e-76,4.397418709543161e-11,1.0152797143860649e-17,4.172632838469878e-41
7.923969459744572e-17,0.002719578564615631,0.0915567593028733,0.0,0.008003719409811231,0.45154262829112196,1.0014552210509892e-37,0.45690061225307854,1.49441733157809e-47,1.2810726170584528e-57,2.6335397747945944e-40,4.131500829634683e-72,9.072815680088078e-102,1.2995580019036325e-10,8.517626715794577e-30,1.4139599702358944e-37,2.3972947976693514e-41,8.517626754858551e-30,4.709504091672762e-18,1.877919221650735e-39,6.327147513788396e-31,2.8011666035301214e-29,3.15258902013559e-49,1.2750831668706255e-62,1.7580945171192246e-66,1.566854853349211e-73,8.794837310858929e-11,2.030559429705321e-17,3.3255370272397596e-40
1.1885954242095235e-16,0.002719578564615631,0.0915567593028733,0.0,0.008003719256884952,0.451542628258633,2.8635360094610346e-37,0.45690061220910433,7.005136271524858e-47,6.533290637410642e-57,8.486840852544557e-40,3.1658071059358492e-71,5.312539157939223e-101,1.949336969999354e-10,1.8099956603554936e-29,4.050391755164334e-37,9.139479624879224e-41,1.8099956715272475e-29,7.064256083381114e-18,6.110590405949003e-39,1.3416434719135738e-30,5.952266998478667e-29,1.2002894917939703e-48,7.2638022185938255e-62,8.69408182238193e-66,1.2006194433961802e-72,1.31922557436353e-10,3.0458391255526747e-17,9.488398286413141e-40
1.5847939024445897e-16,0.002719578564615631,0.0915567593028733,0.0,0.008003719103958681,0.45154262822614405,6.0400267360210515e-37,0.4569006121651301,2.231394600601839e-46,2.3135356771492676e-56,2.146576708348488e-39,1.6599850740491483e-70,6.027188288526713e-100,2.5991159132171766e-10,3.087639622431439e-29,8.560583913740928e-37,2.4589845849890713e-40,3.087639646000473e-29,9.419008023898763e-18,1.461382090548465e-38,2.2841833973286847e-30,1.0153534181351896e-28,3.2247458427592043e-48,2.83717083976618e-61,3.1496884832151155e-65,6.295425742668253e-72,1.7589674007872282e-10,4.061118801928127e-17,1.997457423706445e-39
2.3771908589147225e-16,0.002719578564615631,0.0915567593028733,0.0,0.00800371879810615,0.45154262816116614,1.649718606589728e-36,0.4569006120771818,1.1810715992794889e-45,1.610884859652925e-55,8.339121207305358e-39,2.808526444458533e-69,4.8084280259393606e-98,3.8986737412652246e-10,6.392565507254377e-29,2.3486090488836462e-36,9.945257771627767e-40,6.392565571657603e-29,1.4128511784792622e-17,5.041477007442895e-38,4.713613723232085e-30,2.1020451849790794e-28,1.3001671718712434e-47,2.367108281528899e-60,2.46445731003578e-64,1.0651222079318265e-70,2.638451014079465e-10,6.091678108979673e-17,5.437919082267857e-39
3.169587815384855e-16,0.002719578564615631,0.0915567593028733,0.0,0.008003718492253642,0.4515426280961882,3.4517631051507246e-36,0.45690061198923343,3.7661822643081437e-45,5.87961501575422e-55,2.230885794590075e-38,1.5071210124457317e-68,3.987134493403666e-97,5.198231477826612e-10,1.0872079359581254e-28,4.933911932280799e-36,2.6937976108682817e-39,1.0872079494389285e-28,1.8838015357440048e-17,1.2541717976077953e-37,7.991643646720462e-30,3.574842045983612e-28,3.51401001330778e-47,9.279625416741804e-60,9.524834548380213e-64,5.715695016765135e-70,3.517934565393766e-10,8.122237344426101e-17,1.1345122784643513e-38
3.9619847718549875e-16,0.002719578564615631,0.0915567593028733,0.0,0.008003718186401157,0.4515426280312103,6.283802740161178e-36,0.45690061190128506,9.802735405364903e-45,1.7403519801671385e-54,4.984279398679577e-38,6.306597108158971e-68,2.773410224195283e-96,6.497789116365374e-10,1.6610080238316147e-28,9.019133964068127e-36,6.051299654953537e-39,1.6610080483831909e-28,2.3547518728394867e-17,2.6563205575321925e-37,1.2170534456761699e-29,5.46125963010553e-28,7.875886726806576e-47,2.9065699957970286e-59,2.965313455582882e-63,2.391751250569405e-69,4.3974180503031446e-10,1.0152796503152762e-16,2.059285399299967e-38
5.546778684795253e-16,0.002719578564615631,0.0915567593028733,0.0,0.008003717574696256,0.4515426279012545,1.6591091727491832e-35,0.4569006117253884,5.539174525892756e-44,1.3997870078270866e-53,1.923828677166082e-37,1.6564457848458056e-66,2.527643936731341e-94,9.096904093209792e-10,3.1940593362941256e-28,2.4055246649458226e-35,2.3463303839404995e-38,3.1940594011836926e-28,3.296652485255771e-17,9.447210886685209e-37,2.3231862480721036e-29,1.0500509314120029e-27,3.0321116118372884e-46,2.611455658641976e-58,2.6741355755572936e-62,6.282003130091842e-68,6.156384816735999e-10,1.4213914585627726e-16,5.394038690664653e-38
7.131572597735518e-16,0.002719578564615631,0.0915567593028733,0.0,0.00800371696299145,0.4515426277712988,3.43974860858075e-35,0.4569006115494917,1.8435306613087628e-43,5.56157535422375e-53,5.111218706282787e-37,9.959988181571401e-66,2.2392501663806885e-93,1.1696018671914545e-09,5.2382488104004175e-28,5.031814235262e-35,6.242763098118755e-38,5.23824894505402e-28,4.238553015754032e-17,2.4066904861902862e-36,3.782922539668385e-29,1.721873672303392e-27,8.022186096648439e-46,1.0758583485586326e-57,1.1076337168746977e-61,3.777284925673294e-67,7.915351313463358e-10,1.8275032356503137e-16,1.1103339476464074e-37
1.0301160423616048e-15,0.002719578564615631,0.0915567593028733,0.0,0.008003715739582116,0.4515426275113873,1.033544909533027e-34,0.4569006111976984,1.259973683810111e-42,5.452761912457645e-52,2.2875172889540637e-36,2.5908177546577338e-64,1.9623989564004003e-91,1.6894246635014692e-09,1.0859826360551696e-27,1.5416963107166411e-34,2.797472088466202e-37,1.0859826765947367e-27,6.12235383103112e-17,1.0227216923186783e-35,7.724396033910427e-29,3.5688293049167395e-27,3.5446191834558465e-45,1.0985497884918966e-56,1.1567064215377222e-60,9.825570745768643e-66,1.1433283497915607e-09,2.639726696358689e-16,3.2810459400811184e-37
1.6640336075377108e-15,0.002719578564615631,0.0915567593028733,0.0,0.008003713292764574,0.45154262699156456,4.443541645663005e-34,0.4569006104941123,1.6336399867056144e-41,1.1246515795777276e-50,1.6573829408143448e-35,1.6692814878679378e-62,4.836212719197278e-89,2.7290697783641017e-09,2.8235725392582148e-27,6.895181299524765e-34,2.0294096068401194e-36,2.8235727142540243e-27,9.889954478715852e-17,7.083697456965893e-35,1.9462696061827361e-28,9.273960640535864e-27,2.4959237320083547e-44,2.2644709051348924e-55,2.510530518302352e-59,6.330682012187728e-64,1.8469144630837548e-09,4.2641732439116886e-16,1.3606077207439689e-36
2.9318687378899228e-15,0.002719578564615631,0.0915567593028733,0.0,0.00800370839913399,0.4515426259519201,2.502210866097289e-33,0.45690060908694125,3.308788325128216e-40,3.833968168230609e-49,1.6951221896953063e-34,1.8527250168679122e-60,4.0917919272054646e-86,4.808358096773315e-09,8.751827604919495e-27,4.1850837843293874e-33,2.0795459577208048e-35,8.751828598072382e-27,1.7425151842644813e-16,7.033874616581014e-34,5.667788305355186e-28,2.871286199885118e-26,2.4112370791968638e-43,7.191884644687858e-54,8.83344110755691e-58,7.026384122195887e-62,3.254085395287454e-09,7.513064843576301e-16,7.128358384740412e-36
5.467538998594347e-15,0.002719578564615631,0.0915567593028733,0.0,0.008003698611890826,0.45154262387263494,1.6615589458446794e-32,0.4569006062726044,8.864501899829733e-39,1.7498175781443872e-47,2.1267526253317442e-33,2.637809060218525e-58,3.869392361501369e-83,8.96692708592416e-09,3.0420613303843773e-26,3.177983440997451e-32,2.617290814108745e-34,3.0420619996386355e-26,3.2495530844790963e-16,8.69200617814615e-33,1.752274105091796e-27,9.957669018378105e-26,2.7188389455131463e-42,2.7522235219047006e-52,4.095758259611605e-56,1.0003783369470613e-59,6.068422082189983e-09,1.4010842061155551e-15,4.14341366710248e-35
8.00320925929877e-15,0.002719578564615631,0.0915567593028733,0.0,0.008003688824671671,0.4515426217933549,4.992713247859756e-32,0.45690060345827455,4.911361845200306e-38,1.162584284728882e-46,8.747857168368985e-33,2.355104517373209e-57,4.776430020683522e-82,1.3125485875041517e-08,6.517240676156926e-26,1.0492728975790066e-31,1.0784119422534383e-33,6.517242710402297e-26,4.756588887937326e-16,3.5622166624393216e-32,3.412051938574639e-27,2.129214159318723e-25,1.049203293237989e-41,1.7000649009496873e-51,2.729040999088068e-55,8.931637913191913e-59,8.882751865772382e-09,2.0508611303084274e-15,1.139979921344433e-34
1.0538879520003195e-14,0.002719578564615631,0.0915567593028733,0.0,0.008003679037476527,0.45154261971408,1.106348865476761e-31,0.4569006006439515,1.7715976255057316e-37,4.925777093953505e-46,2.453164215400162e-32,1.3184504736385603e-56,6.430841565105594e-81,1.7284034459730856e-08,1.1300717498993639e-25,2.5317915700506453e-31,3.0290199618283356e-33,1.1300722057282894e-25,6.263622594645509e-16,9.975722077768952e-32,5.416075496968819e-27,3.685144081823181e-25,2.7630784646955904e-41,6.692333059011322e-51,1.1581962568259877e-54,5.0001696966859585e-58,1.1697074746060164e-08,2.7006372569382685e-15,2.3335417400844587e-34
1.3074549780707619e-14,0.002719578564615631,0.0915567593028733,0.0,0.008003669250305394,0.4515426176348102,2.0721422696109307e-31,0.4569005978296353,5.037541117742424e-37,1.6087129151982888e-45,5.561837288859836e-32,5.614867823642111e-56,5.830125988137843e-80,2.1442572835447652e-08,1.7392488560539395e-25,5.13137711529178e-31,6.877779799785808e-33,1.7392497192162172e-25,7.770654204609588e-16,2.2608000571967116e-31,7.664257184187881e-27,5.661164001831306e-25,5.881515314959238e-41,2.0198556533397594e-50,3.7856179825130235e-54,2.1294157431936985e-57,1.4511390723078788e-08,3.350412586007059e-15,4.055345426881463e-34
1.8145890302116468e-14,0.002719578564615631,0.0915567593028733,0.0,0.008003649676035196,0.4515426134762858,5.394140794492041e-31,0.4569005922010238,2.6608223913879776e-36,1.0680843370660522e-44,1.9533608769957963e-31,6.202547310735333e-55,2.172132956375718e-78,2.975961894311088e-08,3.3500901646085454e-25,1.5400317083203855e-30,2.4221025136789865e-32,3.3500924601213583e-25,1.07847111343257e-15,7.943695420711488e-31,1.2661041341048602e-26,1.0864672555984473e-24,1.8249362276778063e-40,1.1129317513399523e-49,2.5133280724091206e-53,2.3522907963771018e-56,2.0140001967401653e-08,4.649960851468688e-15,9.204913102561485e-34
2.3217230823525316e-14,0.002719578564615631,0.0915567593028733,0.0,0.008003630101861114,0.4515426093177819,1.1145045025949102e-30,0.4569005865724399,9.190409564653134e-36,4.184822544442713e-44,5.049501745258699e-31,3.1195226483299643e-54,1.920739464184828e-77,3.807662416157757e-08,5.484245449872586e-25,3.5924860090579246e-30,6.274228343405829e-32,5.484250288721826e-25,1.379875967712868e-15,2.0551681794510996e-30,1.7984456487989666e-26,1.7720773476127872e-24,4.246039434080086e-40,3.8086247654115334e-49,9.842500353970392e-53,1.1830662552208644e-55,2.5768585598942358e-08,5.94950592670889e-15,1.6798764554404204e-33
2.8288571344934164e-14,0.002719578564615631,0.0915567593028733,0.0,0.008003610527783185,0.4515426051592984,2.0040529097031723e-30,0.4569005809438836,2.535966431920064e-35,1.2697734043156436e-43,1.0888986142480707e-30,1.1507344013873278e-53,1.201557240649888e-76,4.6393588452469045e-08,8.141712040205883e-25,7.194156385421832e-30,1.3553520926088279e-31,8.14172090980495e-25,1.6812799833061569e-15,4.4360119685371035e-30,2.3414265963843214e-26,2.620970388511518e-24,8.319128953956162e-40,1.0174467249122101e-48,2.9843681151833743e-52,4.364113338850191e-55,3.1397141617912615e-08,7.249047811744022e-15,2.6921684673544776e-33
3.335991186634301e-14,0.002719578564615631,0.0915567593028733,0.0,0.008003590953801445,0.4515426010008355,3.279023762073278e-30,0.45690057531535483,6.076088148854109e-35,3.293458602204574e-43,2.0804752219492035e-30,3.5612056046854467e-53,5.984416460036317e-76,5.4710511777730034e-08,1.1322487292307821e-24,1.298571121421366e-29,2.593447332418052e-31,1.1322502078488563e-24,1.982683160216528e-15,8.483518025164594e-30,2.8902732403164645e-26,3.631213224359867e-24,1.4542207397758237e-39,2.3130358255007233e-48,7.734095988849169e-52,1.350572719241471e-54,3.7025670024522104e-08,8.548586506590282e-15,3.9568453331303134e-33
4.350259290916071e-14,0.002719578564615631,0.0915567593028733,0.0,0.008003551806126682,0.45154259268397107,7.257516304571915e-30,0.4569005640583803,2.791298318997617e-34,1.7505962133740667e-42,6.006945249705165e-30,2.723534199267271e-52,1.2336861877879863e-74,7.134423538534988e-08,1.9253953643405947e-24,3.4449926855601497e-29,7.507090929665772e-31,1.9253987624548794e-24,2.5854869980040288e-15,2.4538043957805534e-29,4.007037732075867e-26,6.128512439898636e-24,3.579247932677011e-39,8.798630391230195e-48,4.101081020411139e-51,1.032889255274436e-53,4.828264400146341e-08,1.1147654325778328e-14,7.240527427755919e-33
5.2243105030948127e-14,0.002719578564615631,0.0915567593028733,0.0,0.008003518070707974,0.45154258551693255,1.2563252086503514e-29,0.4569005543577081,7.7360528740485e-34,5.209967688358448e-42,1.2426130140567669e-29,9.560262910149012e-52,6.899118981506798e-74,8.567830795282475e-08,2.7768085394314228e-24,6.789858525237579e-29,1.5554087548401611e-30,2.7768146004142928e-24,3.1049538859111416e-15,5.081965191816895e-29,4.9756509541739347e-26,8.78131390238559e-24,6.665454513667757e-39,2.148389231269421e-47,1.218888262152897e-50,3.625690789807685e-53,5.798331569258405e-08,1.3387405320469723e-14,1.088073055385791e-32
6.098361715273555e-14,0.002719578564615631,0.0915567593028733,0.0,0.00800348433557551,0.45154257834995515,1.9978271480415937e-29,0.45690054465711794,1.8312120320558153e-33,1.3007879170802468e-41,2.2919705240394427e-29,2.719399002720663e-51,2.96857482781103e-73,1.0001225831513006e-07,3.7836664783927115e-24,1.2085758422071597e-28,2.872561528924786e-30,3.783676392037033e-24,3.6244182825735776e-15,9.38247872534863e-29,5.94353849326067e-26,1.1888049807258774e-23,1.1329219037798867e-38,4.53694895210294e-47,3.039746563736905e-50,1.0313210039374221e-52,6.768390536429274e-08,1.562714683895475e-14,1.5273894728148328e-32
6.972412927452296e-14,0.002719578564615631,0.0915567593028733,0.0,0.008003450600729474,0.451542571183039,2.9855125140859864e-29,0.4569005349566098,3.865626151048528e-33,2.8635725443177985e-41,3.8887401996563976e-29,6.698605188819772e-51,1.0638803931970953e-72,1.1434608628322311e-07,4.945967867236512e-24,1.9952341124365876e-28,4.878947495687375e-30,4.945983082874976e-24,4.143880188011494e-15,1.5931504051599154e-28,6.910300134132572e-26,1.543976342162747e-23,1.8075300539572587e-38,8.680565548144603e-47,6.685127816161156e-50,2.5404187612465243e-52,7.738441301763306e-08,1.7866878881314085e-14,2.0420227230528968e-32
8.720515351809781e-14,0.002719578564615631,0.0915567593028733,0.0,0.008003383131897447,0.45154255684939043,5.840496830276298e-29,0.4569005155558395,1.3939883585899633e-32,1.1049535603549914e-40,9.417258147114484e-29,3.2768425320404133e-50,1.0977186041752455e-71,1.430133742803994e-07,7.736895737199734e-24,4.641878159562634e-28,1.1835812230236155e-29,7.736927053373704e-24,5.182796525294439e-15,3.862834554305064e-28,8.844008783694699e-26,2.3843463293522752e-23,4.091099231844094e-38,2.652650989313745e-46,2.5747472697238814e-49,1.242729204347031e-51,9.678518227338731e-08,2.234631453797885e-14,3.297032452173716e-32
1.221672020052475e-13,0.002719578564615631,0.0915567593028733,0.0,0.008003248197678793,0.45154252818283197,1.6056663708560483e-28,0.45690047675528306,1.0257263772349896e-31,8.872739570515642e-40,3.579114420659102e-28,4.376226720803913e-49,4.515225447406812e-70,2.0034647322275996e-07,1.5184015034439976e-23,1.6803719724249988e-27,4.5108012502627313e-29,1.518410950822836e-23,7.26059930605467e-15,1.4704750327821026e-27,1.2711742946423064e-25,4.561937768682429e-23,1.6366740063924984e-37,1.637996310769372e-45,2.060866452115341e-48,1.65966620313653e-50,1.3558573661047714e-07,3.130507214135883e-14,6.709915050413472e-32
1.5712925049239716e-13,0.002719578564615631,0.0915567593028733,0.0,0.008003113268063987,0.4515424995172634,3.4162462085790435e-28,0.4569004379560388,4.267878800592642e-31,3.850926770430469e-39,9.579295201332768e-28,2.6850396498704884e-48,4.972885875270222e-69,2.576775926756779e-07,2.511808229319055e-23,4.377129611897684e-27,1.2099216717685645e-28,2.5118299754922806e-23,9.338362229486489e-15,3.9393489499350666e-27,1.6583236116921762e-25,7.359400317485071e-23,5.128769476473313e-37,6.745354334392919e-45,8.927867275687359e-48,1.0182903803950182e-49,1.743849787708409e-07,4.0263678135794735e-14,1.1326338092617365e-31
1.9209129897954684e-13,0.002719578564615631,0.0915567593028733,0.0,0.008002978343064989,0.45154247085269045,6.2415641411626635e-28,0.45690039915810665,1.317822025264647e-30,1.2223409213144496e-38,2.0882370684943554e-27,1.1893457497654102e-47,3.7175391518562125e-68,3.150067205354116e-07,3.753901337366657e-23,9.37702248726375e-27,2.6429387284777584e-28,3.753943877180783e-23,1.1416085296887672e-14,8.592908161866063e-27,2.0455481613614404e-25,1.0728966617863922e-22,1.3660035407100133e-36,2.22301386528683e-44,2.829712358893213e-47,4.510545442560278e-49,2.131829088215793e-07,4.922213252648489e-14,1.7146351544361099e-31
2.6201539595384623e-13,0.002719578564615631,0.0915567593028733,0.0,0.008002708506962298,0.4515424135265563,1.583949217732585e-27,0.4569003215661785,8.247575408657759e-30,7.972444734466334e-38,6.968230834229824e-27,2.0517060589381464e-46,1.9581167862912583e-66,4.2965895306960214e-07,6.984113046531222e-23,3.0603214531326096e-26,8.863360203647897e-28,6.984234723074882e-23,1.5571411868810483e-14,2.8696759497077287e-26,2.8201536261124887e-25,1.9017324331543667e-22,7.462704064421893e-36,1.8178267943949456e-43,1.8394006551101372e-46,7.781011816213724e-48,2.907748328633662e-07,6.713858651751422e-14,3.239681696214717e-31
3.1960544415289414e-13,0.002719578564615631,0.0915567593028733,0.0,0.008002486281748575,0.45154236631533506,2.874734613983058e-27,0.4569002576647836,2.506040169887676e-29,2.4645864474308853e-37,1.4888788877092001e-26,9.979182683260884e-46,1.5263221741534057e-65,5.240813658909007e-07,1.0391491695901676e-22,6.467888205309191e-26,1.901736475010365e-27,1.0391730761520852e-22,1.8993652515596577e-14,6.133980238295718e-26,3.458322141847609e-25,2.720994209589024e-22,2.1876044987201338e-35,6.61722541013605e-43,5.6765092471785874e-46,3.7845644467709267e-47,3.5467622422396463e-07,8.189426665285233e-14,4.8571898723293566e-31
3.7719549235194205e-13,0.002719578564615631,0.0915567593028733,0.0,0.008002264069209905,0.4515423191068922,4.725523131571991e-27,0.4569001937669482,6.369962793141778e-29,6.345768225510055e-37,2.7914780046812934e-26,3.839413675661377e-45,8.652471026325313e-65,6.184982223135361e-07,1.447353019630186e-22,1.2032380255843139e-25,3.582737135510188e-27,1.4473950847417638e-22,2.2415785036665452e-14,1.1503752486140986e-25,4.096760671188438e-25,3.6474155210408637e-22,5.473046354522237e-35,1.9320070507643426e-42,1.4589938513918345e-45,1.4560820163587137e-46,4.1857405626057054e-07,9.664953550464588e-14,6.801157974892214e-31
4.3478554055098996e-13,0.002719578564615631,0.0915567593028733,0.0,0.008002041869399729,0.4515422719012544,7.237211036708464e-27,0.45690012987267176,1.4166599490325515e-28,1.4252398978520655e-36,4.767619143099607e-26,1.2469414950790572e-44,4.0865296040278585e-64,7.129094682795987e-07,1.9230190953371666e-22,2.0429429075021406e-25,6.152266918819777e-27,1.923087436313228e-22,2.5837809437899317e-14,1.9651600774397315e-25,4.735469321908661e-25,4.667605698222918e-22,1.2089695487174453e-34,5.0022139376153826e-42,3.271554875362684e-45,4.728974875797694e-46,4.824683292760912e-07,1.1140439309648565e-13,9.071549117104013e-31
4.923755887500379e-13,0.002719578564615631,0.0915567593028733,0.0,0.008001819682371491,0.45154222469844896,1.0510691337316626e-26,0.4569000659819541,2.851231055767466e-28,2.890960963196083e-36,7.595029777517982e-26,3.586569659845689e-44,1.671847012535442e-63,8.073150497428888e-07,2.4661436376127185e-22,3.239292591955191e-25,9.86037162248032e-27,2.4662481705396105e-22,2.925972572520435e-14,3.131096028187002e-25,5.374410322742331e-25,5.769914500474475e-22,2.4271357023996426e-34,1.1587326065882917e-41,6.625736720872145e-45,1.3601919441326328e-45,5.463590435743115e-07,1.2615883945206665e-13,1.1668327981839757e-30
5.499656369490858e-13,0.002719578564615631,0.0915567593028733,0.0,0.008001597508178622,0.4515421774985027,1.4646854092921772e-26,0.45690000209479475,5.310382426600595e-28,5.4188338857107095e-36,1.1462687371289333e-25,9.256054279600874e-44,5.857478610027997e-63,9.017149126685382e-07,3.076722887681177e-22,4.870037241157731e-25,1.498194356707195e-26,3.0768753989629313e-22,3.268153390450961e-14,4.726172640542399e-25,6.013585582528175e-25,6.944137596347128e-22,4.518841167226621e-34,2.444998565244718e-41,1.2400440207652889e-44,3.51032089982171e-45,6.102461994598555e-07,1.4091287459518372e-13,1.4591457878103036e-30
6.651457333471817e-13,0.002719578564615631,0.0915567593028733,0.0,0.008001153198512608,0.45154208310729604,2.5910774173519914e-26,0.45689987433115015,1.5438975351345572e-27,1.5911406177728665e-35,2.3112626235560287e-25,4.8886855189565514e-43,5.3936592337741105e-62,1.0904972668209513e-06,4.500230477599206e-22,9.759818638722939e-25,3.067788873941101e-26,4.50052199695146e-22,3.9524825962943506e-14,9.531387977531561e-25,7.292675783253175e-25,9.473018816209617e-22,1.3164828816570007e-33,8.865795502675295e-41,3.6301565840830767e-44,1.854014071506756e-44,7.38009837215308e-07,1.7041971133966851e-13,2.1416625093931588e-30
7.803258297452775e-13,0.002719578564615631,0.0915567593028733,0.0,0.00800070894082883,0.4515419887278507,4.1836036475840467e-26,0.4568997465817355,3.77041500705742e-27,3.9145999481814955e-35,4.138200386784484e-25,1.9131213514937608e-42,3.1102346065822382e-61,1.2792560986864636e-06,6.193511801298905e-22,1.7390416567224586e-24,5.592257504260364e-26,6.194012953704078e-22,4.636768566108649e-14,1.706780411838087e-24,8.57272347192027e-25,1.219526174291272e-21,3.2254993500238364e-33,2.569225066305638e-40,8.904868232763405e-44,7.255434784810095e-44,8.657592449960286e-07,1.9992490352227103e-13,2.954676495380196e-30
8.839879165035637e-13,0.002719578564615631,0.0915567593028733,0.0,0.0080003091537111,0.45154190379658404,6.082122316483867e-26,0.4568996316194269,7.564744412992555e-27,7.896471289195355e-35,6.492958001651065e-25,5.591979100342143e-42,1.252913477514817e-60,1.4491185788798905e-06,7.948096691690376e-22,2.7184792783753195e-24,8.937383384519848e-26,7.948860255258514e-22,5.25258897612529e-14,2.6782364721436455e-24,9.725612774345963e-25,1.4773583638352552e-21,6.491996730535853e-33,5.922919037399815e-40,1.7914528284657302e-43,2.1207352877570874e-43,9.807215474094834e-07,2.264781705465116e-13,3.7979406363058e-30
