Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(48),CH2O2X(49),CH3OX(44),CH3X(50),CH4(39),CH4X(236),CH3O2X(47),CH4O2(169),H(23),HCO(31)
9.155578919885691e-10,0.0005360053254522017,0.1557,0.0,0.00039762310715558676,0.6412326127535497,0.2019,3.800226896295791e-70,-5.932510602245853e-43,1.3866848445293059e-34,-1.0224510264061361e-67,4.760978862508323e-34,1.951934995429401e-58,2.4906638480946087e-05,2.423933454719521e-35,1.0463462120019333e-45,1.3286551661191683e-43,4.214569278057996e-36,-2.4586337422499157e-70,2.4594880874830756e-29,-5.41037202894168e-72,-7.716478384357194e-76,1.0781113412304066e-32,-1.77355002933332e-35,9.232947565798253e-80,1.7246008414632229e-35,0.0011549339272127533,-8.776926585126844e-74,1.5348412241487038e-37,1.8557158493821147e-20,-1.336672573844807e-23,-1.670501590827309e-20,-1.1581693019827173e-79,-1.3298442414932198e-77,6.197143771999554e-24,9.071819152803055e-27
9.161983443890425e-10,0.0005360053254522017,0.1557,0.0,0.0003974538554590496,0.6412324376920477,0.2019,3.7692184172982296e-70,-5.917201411368674e-43,1.3892350728891832e-34,-1.0189055986160497e-67,4.290430024767582e-34,1.995820824792393e-58,2.489501886961791e-05,2.1840854078858845e-35,1.068387108502234e-45,1.3336773289631355e-43,4.2223621614121285e-36,-3.176696566337822e-70,2.4632088369583823e-29,7.078288661230139e-71,-7.692631486812301e-76,1.0629460001801972e-32,2.058087895458375e-34,-1.4411440632288205e-79,1.5486856368714919e-35,0.001155114798520321,-8.743747358134203e-74,1.5380587106602262e-37,2.367860072855964e-19,-1.5468778019624635e-23,-2.349292140590351e-19,-1.1542471070841804e-79,-1.3234091031154113e-77,6.199591952488787e-24,9.082579536201699e-27
9.168387967895159e-10,0.0005360053254522017,0.1557,0.0,0.00039728489858098265,0.6412322629346366,0.2019,3.824472934522872e-70,-5.90178762489536e-43,1.3917879480880855e-34,-1.015316482688817e-67,4.693920172329749e-34,2.145383011041493e-58,2.4883417802843102e-05,2.389709966864835e-35,1.0630665368047672e-45,1.3387649077830466e-43,4.230163508690471e-36,-2.5724445330846613e-70,2.4669324127869678e-29,5.25855581743218e-72,-7.655401253887743e-76,1.0794769230303384e-32,1.7294417766573367e-35,6.03581384621353e-80,1.6986730041417175e-35,0.001155295356464903,-8.710470156952252e-74,1.5413982196811502e-37,-9.12062862075573e-21,-1.3104760047028589e-23,1.0977280850890263e-20,-1.1503276273396454e-79,-1.3171565574505515e-77,6.2020389524759175e-24,9.09334415503137e-27
9.174792491899894e-10,0.0005360053254522017,0.1557,0.0,0.0003971162360064906,0.6412320884807858,0.2019,3.8506811128861624e-70,-5.886321909400621e-43,1.3943435281401612e-34,-1.0117146898196987e-67,5.150116306980975e-34,2.094887812952151e-58,2.487183525086896e-05,2.622196767108236e-35,1.0515632628098198e-45,1.3438653139167655e-43,4.237973324069331e-36,-1.9103015422619154e-70,2.4706588157160398e-29,-6.320173435455234e-71,-7.62255060183032e-76,1.0968883525937957e-32,-1.8573911720172342e-34,2.581808440234065e-79,1.8683097875246086e-35,0.0011554756015916792,-8.677081456404557e-74,1.5446998519647953e-37,-1.9439673521673513e-19,-1.1310075841590155e-23,1.9624894232568254e-19,-1.1464103106259563e-79,-1.3109102611528906e-77,6.20448477382824e-24,9.104113007230482e-27
9.181197015904628e-10,0.0005360053254522017,0.1557,0.0,0.00039694786721948853,0.6412319143299654,0.2019,3.8147634071903924e-70,-5.8708417773855235e-43,1.3969018355774513e-34,-1.0081129407789165e-67,4.806733856886519e-34,2.046630136518487e-58,2.48602711840612e-05,2.447161388659976e-35,1.059117826087402e-45,1.3489407048454091e-43,4.2457916133270516e-36,-2.4538277925564195e-70,2.4743880464939887e-29,-4.0829745469868365e-72,-7.599490128034983e-76,1.0858006376519207e-32,-1.6745127345488363e-35,7.558575749632994e-80,1.7398066911237088e-35,0.0011556555344453257,-8.643541492556914e-74,1.54792134095015e-37,4.755041035029258e-20,-1.363717193269244e-23,-4.569447894736835e-20,-1.1424945561957845e-79,-1.3044725412340448e-77,6.206929418411446e-24,9.114886090739158e-27
9.187601539909362e-10,0.0005360053254522017,0.1557,0.0,0.00039677979170628673,0.6412317404816474,0.2019,3.79495609812047e-70,-5.855321491734227e-43,1.3994628284557984e-34,-1.004494244995189e-67,4.346868039871943e-34,2.1472170548092932e-58,2.4848725572792048e-05,2.2127580028306865e-35,1.0755107835091252e-45,1.3540169878973563e-43,4.253618381192032e-36,-3.1472452085293405e-70,2.4781201058661438e-29,6.853017700127205e-71,-7.573841988864592e-76,1.0713044904471352e-32,1.9903117284714843e-34,-1.2182657536599944e-79,1.5678696180123482e-35,0.0011558351555691934,-8.609882154803081e-74,1.5511698696194569e-37,2.5114999717303404e-19,-1.5607480324016417e-23,-2.492869358564394e-19,-1.1385800301369336e-79,-1.297911123991359e-77,6.20937288808702e-24,9.125663403502012e-27
9.194006063914097e-10,0.0005360053254522017,0.1557,0.0,0.0003966120089547302,0.6412315669353033,0.2019,3.841597419808594e-70,-5.839769506413722e-43,1.402026487496939e-34,-1.0008558632001638e-67,4.676152689554766e-34,2.276921846721591e-58,2.483719838741979e-05,2.3805619020442117e-35,1.0734697230871043e-45,1.3590858170697297e-43,4.261453631409154e-36,-2.6441674034343722e-70,2.481854994579254e-29,1.406276240587672e-71,-7.538072261817774e-76,1.0850949521066769e-32,4.608341882694317e-35,5.173070105530344e-80,1.690183416142821e-35,0.0011560144655059495,-8.576149941000585e-74,1.5545133826492567e-37,-1.1338533916208219e-20,-1.3082379008776608e-23,1.3200549363577802e-20,-1.1346663387795284e-79,-1.2915695130616477e-77,6.211815184714277e-24,9.136444943465972e-27
9.200410587918831e-10,0.0005360053254522017,0.1557,0.0,0.00039644451845241905,0.6412313936904062,0.2019,3.851378047963032e-70,-5.824182158695452e-43,1.4045928640125476e-34,-9.972085875626933e-68,4.820561664925131e-34,2.2836724644906215e-58,2.4825689598407322e-05,2.454139730568803e-35,1.0701797745458437e-45,1.3641508729351563e-43,4.269297368850882e-36,-2.4564664407147404e-70,2.485592713387709e-29,-4.981599346490199e-72,-7.508111719876778e-76,1.0916797651883357e-32,-1.4667012077082095e-35,9.384018693057359e-80,1.7435611587108467e-35,0.0011561934647974078,-8.542318329700408e-74,1.5578123169052315e-37,-1.0962829451035193e-22,-1.3182199442815548e-23,1.97058923968176e-21,-1.1307530092117561e-79,-1.2851867189771147e-77,6.214256310149821e-24,9.147230708580871e-27
9.206815111923565e-10,0.0005360053254522017,0.1557,0.0,0.00039627731968742904,0.6412312207464305,0.2019,3.843865421219553e-70,-5.8085624369234675e-43,1.4071619487013785e-34,-9.935524475054535e-68,4.799000309505262e-34,2.255405805595796e-58,2.4814199176315093e-05,2.443127134370944e-35,1.0711604676246854e-45,1.3692091905515363e-43,4.277149598634793e-36,-2.503138824755173e-70,2.4893332630448062e-29,1.296557613405604e-72,-7.480780665907456e-76,1.0921723822316733e-32,3.587984619869075e-36,9.110977060294194e-80,1.7350519493368063e-35,0.0011563721539841385,-8.508380502901521e-74,1.561089404145904e-37,1.0712343274235562e-21,-1.3186064042161892e-23,7.704541217635326e-22,-1.1268396759999903e-79,-1.2786391147428444e-77,6.216696266246306e-24,9.158020696800756e-27
9.2132196359283e-10,0.0005360053254522017,0.1557,0.0,0.0003961104121504125,0.6412310481028514,0.2019,3.842938021583883e-70,-5.792906340638423e-43,1.4097337289527303e-34,-9.898831335839736e-68,4.816576883152891e-34,2.246957920586937e-58,2.4802727091686352e-05,2.452061971607674e-35,1.0741741159271198e-45,1.3742648082925775e-43,4.2850103255366375e-36,-2.48803728803866e-70,2.4930766443054266e-29,7.040960207110026e-73,-7.452308626408262e-76,1.0941610656307858e-32,2.64480796829802e-36,7.639270205332585e-80,1.7411346372758242e-35,0.0011565505336056654,-8.474358924323684e-74,1.5643795168158734e-37,-1.2277353372360616e-21,-1.3158168035295756e-23,3.0632710888969126e-21,-1.1229260914488428e-79,-1.272062406124062e-77,6.219135054853065e-24,9.168814906083214e-27
9.219624159933034e-10,0.0005360053254522017,0.1557,0.0,0.0003959437953320013,0.6412308757591446,0.2019,3.8436490587245363e-70,-5.77720561548631e-43,1.4123082085340911e-34,-9.861975930562942e-68,4.83944809323149e-34,2.2469520958581306e-58,2.4791273315145574e-05,2.463695272083663e-35,1.0777662748157775e-45,1.3793259854674067e-43,4.292879554314353e-36,-2.469013789197053e-70,2.496822857927134e-29,-4.420934495008715e-73,-7.423475674703644e-76,1.0963822389902261e-32,-1.1777580980945226e-36,7.627995246705549e-80,1.7491900361479056e-35,0.001156728604200642,-8.440261306533203e-74,1.5676763958157863e-37,4.008877946903675e-22,-1.3169772618498714e-23,1.4365242237134445e-21,-1.1190120033931509e-79,-1.2655207620107367e-77,6.2215726778166685e-24,9.179613334388797e-27
9.226028683937768e-10,0.0005360053254522017,0.1557,0.0,0.0003957774687235985,0.6412307037147873,0.2019,3.8443053853767717e-70,-5.761457680045396e-43,1.4148853904646777e-34,-9.824948751065655e-68,4.850440824908727e-34,2.25179798605392e-58,2.4779837817363766e-05,2.469274396490713e-35,1.0808224828740412e-45,1.3843952604031932e-43,4.3007572896792285e-36,-2.4662673988907102e-70,2.500571904669183e-29,5.9931994388391435e-74,-7.394587289720513e-76,1.0982052942700231e-32,2.9524565212374774e-37,8.0122430463292e-80,1.752814965245245e-35,0.0011569063663068658,-8.406077352012914e-74,1.5709772972979153e-37,2.730121052857215e-23,-1.3162520755416591e-23,1.812573479578978e-21,-1.1150971201500953e-79,-1.2589713564378172e-77,6.224009136980964e-24,9.190415979680963e-27
9.232433207942503e-10,0.0005360053254522017,0.1557,0.0,0.00039561143181756486,0.6412305319692571,0.2019,3.845237718337947e-70,-5.745666612317717e-43,1.4174652762002338e-34,-9.787763633398341e-68,4.863960880006834e-34,2.2575184907730092e-58,2.4768420569056148e-05,2.476141564097783e-35,1.0832930575610752e-45,1.3894685019829648e-43,4.308643536367903e-36,-2.4592627424288465e-70,2.5043237852925306e-29,1.0939802768792007e-73,-7.36561143477601e-76,1.1001240261200852e-32,5.581648224387515e-37,7.932526944555295e-80,1.7573810038080541e-35,0.0011570838204612206,-8.371798428643443e-74,1.5742828176094157e-37,-5.032584115564798e-23,-1.3157722111281538e-23,1.8909411661687687e-21,-1.1111811406951264e-79,-1.252383636018757e-77,6.226444434186904e-24,9.201222839926258e-27
9.238837731947237e-10,0.0005360053254522017,0.1557,0.0,0.00039544568410720623,0.6412303605220326,0.2019,3.845770600246574e-70,-5.729835978804571e-43,1.4200478673332638e-34,-9.750433781038805e-68,4.879209989539306e-34,2.260195438311945e-58,2.475702154098596e-05,2.4838899117900475e-35,1.0858861507126983e-45,1.394542116615309e-43,4.316538299159982e-36,-2.450223057818444e-70,2.508078500560055e-29,-2.627680634521391e-75,-7.336644498473235e-76,1.1020904915218841e-32,1.7731227127142632e-37,7.911263479435911e-80,1.7625904595346994e-35,0.0011572609671996422,-8.337423371094038e-74,1.5775919756361946e-37,2.965945047811593e-23,-1.3154155922962268e-23,1.810489610361169e-21,-1.1072637653061769e-79,-1.2457569448074524e-77,6.228878571272429e-24,9.212033913094459e-27
9.251646779956705e-10,0.0005360053254522017,0.1557,0.0,0.0003951150542512055,0.6412300185204208,0.2019,3.84590059382138e-70,-5.698053714848148e-43,1.4252211707284115e-34,-9.675331151783284e-68,4.9092118667721795e-34,2.2609836161795337e-58,2.4734278028859078e-05,2.499133435203236e-35,1.0913940467842547e-45,1.4046927201233524e-43,4.332353392177716e-36,-2.4324962499416726e-70,2.515596438088617e-29,-8.69493702896137e-74,-7.278676033319919e-76,1.105986620117307e-32,-9.712875507161246e-38,7.962895490734949e-80,1.772820391376967e-35,0.001157614340567698,-8.268385737518993e-74,1.5842216416711016e-37,5.100730891612459e-25,-1.3144027879156432e-23,1.8350386700324232e-21,-1.0994236732381272e-79,-1.2323728381391129e-77,6.23374337241896e-24,9.23366869009472e-27
9.264455827966174e-10,0.0005360053254522017,0.1557,0.0,0.00039478557511993457,0.641229677705799,0.2019,3.8456960119761016e-70,-5.6661039191482105e-43,1.4304053095806894e-34,-9.599614042072084e-68,4.938083500444688e-34,2.2597377694271668e-58,2.47116070480734e-05,2.5138006311137487e-35,1.0975390069443039e-45,1.4148539613938766e-43,4.348202607143886e-36,-2.4163408921547195e-70,2.523125723395495e-29,3.5750613059505135e-74,-7.220442600523796e-76,1.109837501398768e-32,2.9094421258745356e-37,8.118288906038587e-80,1.7826233942150342e-35,0.0011579664906796962,-8.198975720701096e-74,1.590867417780892e-37,-1.4952084490957754e-24,-1.3134418973489418e-23,1.833576398557176e-21,-1.0915746364755876e-79,-1.2188525539236273e-77,6.238603555064297e-24,9.255320294503823e-27
9.277264875975643e-10,0.0005360053254522017,0.1557,0.0,0.00039445724269180255,0.64122933807403,0.2019,3.8461204522553444e-70,-5.6339797451828656e-43,1.4356002936271012e-34,-9.523252945077097e-68,4.967541900933421e-34,2.2612692337532112e-58,2.46890083665042e-05,2.528766614954197e-35,1.1034207917135325e-45,1.4250325119507398e-43,4.364085982537088e-36,-2.3994556770308635e-70,2.530666362651199e-29,3.818730595813125e-74,-7.161775358342797e-76,1.1137284210032308e-32,3.0190321464873876e-37,8.195246575542065e-80,1.7926396262452975e-35,0.0011583174217893852,-8.129189734491352e-74,1.5975306417318777e-37,4.200622194002064e-24,-1.3125687691342166e-23,1.827111599356037e-21,-1.0837146140544727e-79,-1.205210038931681e-77,6.2434591338048005e-24,9.276988710194496e-27
9.290073923985111e-10,0.0005360053254522017,0.1557,0.0,0.00039413005295922503,0.6412289996209906,0.2019,3.847004261200214e-70,-5.601682961836813e-43,1.4408061338338544e-34,-9.446252165483135e-68,4.996886862352592e-34,2.265331984630741e-58,2.4666481752806773e-05,2.5436745157488816e-35,1.1090034230245103e-45,1.4352263488101927e-43,4.3800035569107236e-36,-2.3827593969298137e-70,2.5382183620559774e-29,2.96610659613607e-74,-7.102722555769843e-76,1.1176331117548126e-32,2.747012568204776e-37,8.271247767262825e-80,1.8026080872364313e-35,0.0011586671381356695,-8.059014395303314e-74,1.6042111906212272e-37,-1.1145341893497431e-24,-1.311726730799386e-23,1.8329661822384318e-21,-1.0758416571446388e-79,-1.1914401185536311e-77,6.248310123189686e-24,9.29867392108989e-27
9.315692020004049e-10,0.0005360053254522017,0.1557,0.0,0.0003934790856204817,0.6412283262346792,0.2019,3.850107040462854e-70,-5.536578677364699e-43,1.4512504258143046e-34,-9.290342080256359e-68,5.054935339232444e-34,2.280878710612816e-58,2.462164380751632e-05,2.573162598191135e-35,1.120009553625971e-45,1.4556519535041577e-43,4.4119414574322866e-36,-2.35032994156735e-70,2.55335646626114e-29,2.395661806895995e-74,-6.983484383497638e-76,1.1254721957206404e-32,2.5502311300093196e-37,8.429840364072594e-80,1.8222895557370952e-35,0.0011593629434197945,-7.917477174844966e-74,1.617624289600401e-37,-9.309181961049738e-28,-1.3101768182061892e-23,1.8368419280916722e-21,-1.0600494060243476e-79,-1.1635161822506187e-77,6.257998391854854e-24,9.342094664438461e-27
9.341310116022986e-10,0.0005360053254522017,0.1557,0.0,0.00039283264132274683,0.641227657514166,0.2019,3.8530524516112074e-70,-5.4708085448129444e-43,1.461738273634124e-34,-9.131925903974897e-68,5.1132254741815926e-34,2.2959089840940563e-58,2.4577091376910116e-05,2.60277279161638e-35,1.131453661328189e-45,1.4761117482581268e-43,4.4440166194064405e-36,-2.317295498272217e-70,2.5685400862020713e-29,3.551009057104928e-74,-6.863101222591374e-76,1.1333377868385416e-32,2.9378300041308796e-37,8.601649293041227e-80,1.8420398136187907e-35,0.0011600539401481955,-7.774334082649713e-74,1.6311045108940312e-37,5.977774068177597e-25,-1.3085733722361938e-23,1.8394886531079698e-21,-1.0441836922771626e-79,-1.1350257199240894e-77,6.267668476515947e-24,9.385582396937805e-27
9.366928212041923e-10,0.0005360053254522017,0.1557,0.0,0.00039219068850740235,0.6412269934269812,0.2019,3.855262945742519e-70,-5.404371066859152e-43,1.4722697633178898e-34,-8.97097644757436e-68,5.172344479723274e-34,2.3068616077984732e-58,2.4532822637979704e-05,2.6328043708558737e-35,1.1430087657425513e-45,1.4966061052675682e-43,4.476229355387795e-36,-2.2827996403829056e-70,2.5837692725372354e-29,3.624676941057246e-74,-6.741592240243274e-76,1.1412330473658873e-32,2.9612412710504193e-37,8.77016087794302e-80,1.862077721869428e-35,0.0011607401617024782,-7.629597251675111e-74,1.6446512428155495e-37,-5.260453423012364e-25,-1.3068754784357362e-23,1.8409680428242948e-21,-1.0282318042482429e-79,-1.1059458011432513e-77,6.277320491883934e-24,9.429136991773723e-27
9.39254630806086e-10,0.0005360053254522017,0.1557,0.0,0.00039155319583649676,0.6412263339408812,0.2019,3.857103203230219e-70,-5.337258527864929e-43,1.482844979996634e-34,-8.807444345613757e-68,5.232026065499179e-34,2.315525471945076e-58,2.448883577990797e-05,2.663121601352369e-35,1.1545126591235656e-45,1.5171416738876006e-43,4.5085799797541996e-36,-2.247292331747192e-70,2.5990440763883924e-29,3.6435241458536286e-74,-6.618788309961941e-76,1.1491575234874777e-32,2.962411940342278e-37,8.941181826579965e-80,1.8823036426311874e-35,0.0011614216412314422,-7.483269477670669e-74,1.6582650441190898e-37,8.733982642982268e-26,-1.305141831699724e-23,1.839584681598688e-21,-1.0121825960543396e-79,-1.076278239634465e-77,6.286954551929899e-24,9.472758322924195e-27
9.418164404079798e-10,0.0005360053254522017,0.1557,0.0,0.0003909201321910928,0.6412256790238477,0.2019,3.859014381587916e-70,-5.269466134805256e-43,1.4934640096153436e-34,-8.641285219941342e-68,5.291990404199377e-34,2.3243703137576826e-58,2.4445129003978914e-05,2.6935818543686226e-35,1.166073524583139e-45,1.537722001914308e-43,4.541068808663473e-36,-2.21121626147181e-70,2.614364549336577e-29,3.788308861237618e-74,-6.494558981791721e-76,1.1571136403218186e-32,3.010162683246885e-37,9.115320701539209e-80,1.9026129743655902e-35,0.0011620984116527662,-7.335325560059044e-74,1.6719466312488726e-37,7.584509432086861e-26,-1.3034152637775168e-23,1.8390841342618718e-21,-9.960261663940496e-80,-1.046025484868396e-77,6.296570769890256e-24,9.516446265154069e-27
9.443782500098735e-10,0.0005360053254522017,0.1557,0.0,0.0003902914666697275,0.6412250286440863,0.2019,3.861110893282662e-70,-5.200992372290638e-43,1.5041269394507393e-34,-8.472466436836932e-68,5.352184767233137e-34,2.3340632757687236e-58,2.440170052348963e-05,2.724158251525538e-35,1.1776927371390757e-45,1.5583472133044144e-43,4.573696160040227e-36,-2.1746534266401604e-70,2.629730743418161e-29,3.829334861009139e-74,-6.368876957088728e-76,1.1651028842284034e-32,3.020074982058721e-37,9.291466246444234e-80,1.9229859501977846e-35,0.0011627705056546202,-7.185730517590444e-74,1.685696328308076e-37,-7.813948639189943e-26,-1.3017038976585256e-23,1.839201889219775e-21,-9.797534269509157e-80,-1.0151823800258636e-77,6.306169258271727e-24,9.560200694010042e-27
9.469400596117672e-10,0.0005360053254522017,0.1557,0.0,0.0003896671685870572,0.6412243827700238,0.2019,3.8633078616871714e-70,-5.131837308439206e-43,1.514833857729516e-34,-8.300964950259377e-68,5.412648186110709e-34,2.344157954305646e-58,2.4358548563670745e-05,2.7548706835471617e-35,1.1893284290147429e-45,1.5790158243170819e-43,4.60646235358058e-36,-2.1375261386117942e-70,2.64514271112127e-29,3.897874713564144e-74,-6.241760271047957e-76,1.1731244323090582e-32,3.0388351264620925e-37,9.470126046279633e-80,1.9434370884686003e-35,0.001163437955697111,-7.034457722089348e-74,1.6995142100691053e-37,3.6433723610464824e-26,-1.2999965699902078e-23,1.839160667839705e-21,-9.633559166320401e-80,-9.837398072749548e-78,6.3157501288558155e-24,9.604021485816113e-27
