Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52),CHX(32),SX(406),SX(420),C2HOX(418),C2H4O(376)
5.4293036234514176e-09,0.000539690409995138,0.1557,0.0,0.0003584915682266177,0.6423895757288114,0.20069103028458246,1.9500005788650714e-16,1.0931341271725154e-22,8.23326381137859e-12,4.680228115194078e-28,1.619966522118715e-14,6.685399656999688e-20,2.0847599639475585e-05,4.023232091176163e-21,1.0835439078234895e-26,2.0985911897330577e-24,0.0012089687837184156,5.720837373348022e-24,9.175645460039943e-10,3.6933393115144165e-35,4.8196966809794687e-32,4.142162596911697e-12,7.668205939088288e-19,4.5481720962404235e-42,6.4318735197268355e-16,1.372529822024728e-13,6.649386511860129e-14,1.4339632469887372e-12,3.6437529287742727e-16,5.728275917016203e-32,2.3526687739912727e-16,3.758768318895819e-21,5.190143552873351e-19,1.718054570503266e-16,1.0766995425304157e-13,9.437145486328929e-18,2.835839373713572e-17,6.965395573008626e-16,2.904317430534356e-14
5.4338729856528675e-09,0.000539690409995138,0.1557,0.0,0.00035848213150414544,0.642389576034433,0.2006910202360893,1.9530690039366193e-16,1.0943502865003545e-22,8.235949997537013e-12,4.690075801614665e-28,1.6223292226786867e-14,6.700735512991339e-20,2.0846987871495103e-05,4.023227433573282e-21,1.084886751629048e-26,2.1011156274114045e-24,0.001208978831694692,5.723039220034601e-24,9.180736525778587e-10,3.694777489220335e-35,4.826668910798175e-32,4.147017843236066e-12,7.676937740881874e-19,4.55984681693091e-42,6.441173405505861e-16,1.3734706288322475e-13,6.653157144509469e-14,1.4339374335511799e-12,3.6435912139966696e-16,5.741485514809545e-32,2.355989459038009e-16,3.765783325827005e-21,5.203578278974939e-19,1.7179312234685058e-16,1.0770836409039356e-13,9.440613867338334e-18,2.8390908416565684e-17,6.97217028198384e-16,2.909843718675224e-14
5.443011710055767e-09,0.000539690409995138,0.1557,0.0,0.0003584634115243598,0.6423895766407083,0.2006910003025041,1.9592121587409574e-16,1.0967870100089574e-22,8.241321901889703e-12,4.709823898584483e-28,1.6270625412900514e-14,6.731485179990432e-20,2.084577427151273e-05,4.023222160109685e-21,1.0875772506744055e-26,2.1061748330851277e-24,0.0012089987642461175,5.727441262224208e-24,9.190918462413208e-10,3.6976548397143325e-35,4.840636540103164e-32,4.1567358299234e-12,7.694418075304955e-19,4.5832703838418744e-42,6.459804128276256e-16,1.3753521344960403e-13,6.660698114322928e-14,1.4338862245963467e-12,3.643270563720417e-16,5.767985455282706e-32,2.3626374770560874e-16,3.779833466847656e-21,5.230521759787429e-19,1.7176866255557527e-16,1.0778502057012371e-13,9.460091070475321e-18,2.8443748122982294e-17,6.985710444029386e-16,2.92091165464652e-14
5.452150434458666e-09,0.000539690409995138,0.1557,0.0,0.00035844489431679187,0.6423895772404193,0.20069098058481974,1.9653637192178576e-16,1.099229619643414e-22,8.24669318942162e-12,4.729642479326104e-28,1.6318064295384664e-14,6.762338989878906e-20,2.0844573800160885e-05,4.023222231328616e-21,1.0902741671716485e-26,2.1112478020189395e-24,0.001209018480896708,5.731841111608335e-24,9.201100147884904e-10,3.7005335096966873e-35,4.8546351005801143e-32,4.166463812165554e-12,7.711920701208727e-19,4.606793062309787e-42,6.478476170085343e-16,1.377233497530521e-13,6.66823869372484e-14,1.4338355679085224e-12,3.642953585371021e-16,5.794593388877828e-32,2.3692943601702175e-16,3.793910450945811e-21,5.25756410961459e-19,1.7174447969728541e-16,1.0786145963124111e-13,9.478718193223558e-18,2.849746131681087e-17,6.999242030534227e-16,2.9320000727414884e-14
5.461289158861565e-09,0.000539690409995138,0.1557,0.0,0.00035842657768470553,0.642389577833637,0.20069096108069764,1.9715236847224622e-16,1.1016781309866576e-22,8.252063868609193e-12,4.7495317661456825e-28,1.6365609029794023e-14,6.793297186311192e-20,2.0843386315570977e-05,4.023227594567305e-21,1.0929775037049456e-26,2.1163345333223846e-24,0.0012090379839850708,5.7362387786349626e-24,9.211281592464676e-10,3.703413490403628e-35,4.8686646379450966e-32,4.176201794135897e-12,7.729445598657649e-19,4.6304151925207316e-42,6.497189591748554e-16,1.3791147194878425e-13,6.675778886957444e-14,1.4337854575543862e-12,3.6426402391007003e-16,5.821309716514503e-32,2.375960109803053e-16,3.8080142767166186e-21,5.284705525494578e-19,1.7172057073507687e-16,1.0793768148195688e-13,9.496733688253885e-18,2.855171596324642e-17,7.01276590559374e-16,2.943108968345401e-14
5.470427883264464e-09,0.000539690409995138,0.1557,0.0,0.00035840845945511447,0.6423895784204315,0.20069094178782448,1.9776920546168075e-16,1.1041325596212125e-22,8.257433947836302e-12,4.76949198179208e-28,1.6413259771423617e-14,6.824360013186725e-20,2.0842211677400534e-05,4.023238197738022e-21,1.0956872627861171e-26,2.1214350331523214e-24,0.0012090572758245315,5.740634273662026e-24,9.221462806322105e-10,3.7062947731854824e-35,4.8827251983430984e-32,4.185949779972815e-12,7.746992747882756e-19,4.654137109426529e-42,6.515944453976988e-16,1.3809958019034533e-13,6.683318698217126e-14,1.4337358876656378e-12,3.642330485473584e-16,5.848134840294188e-32,2.382634727362149e-16,3.822144933307698e-21,5.311946204408065e-19,1.716969326658708e-16,1.0801368632918678e-13,9.514811419235673e-18,2.860582413420564e-17,7.026283181436351e-16,2.9542383263526703e-14
5.488705332070263e-09,0.000539690409995138,0.1557,0.0,0.0003583728096285861,0.6423895795750277,0.20069090382669613,1.9900540050568646e-16,1.1090592310905546e-22,8.268172339488595e-12,4.809626092917491e-28,1.650887989623501e-14,6.886800535096906e-20,2.083990038647513e-05,4.023274918361187e-21,1.1011260667448286e-26,2.1316773096259523e-24,0.0012090952348854213,5.749418788704914e-24,9.241824582035848e-10,3.712061210926853e-35,4.9109395700494415e-32,4.205475779626871e-12,7.7821537232218935e-19,4.7018816517918693e-42,6.55357874245639e-16,1.3847575541689612e-13,6.698397191377167e-14,1.433638346123107e-12,3.6417216005372263e-16,5.902113090438369e-32,2.3960105718147694e-16,3.850486691015829e-21,5.366726138637626e-19,1.716504573600703e-16,1.0816504583482894e-13,9.550898999636925e-18,2.871402268409587e-17,7.053296553923036e-16,2.9765584050837954e-14
5.504134407080081e-09,0.000539690409995138,0.1557,0.0,0.00035834331406522446,0.6423895805303108,0.2006908724187858,2.000515619870012e-16,1.1132366898501003e-22,8.277235456632723e-12,4.843728524399299e-28,1.6589929948202644e-14,6.939838244318832e-20,2.083798804869054e-05,4.023321771690474e-21,1.1057373063737231e-26,2.1403662469560677e-24,0.0012091266410505289,5.756827646355658e-24,9.259012532095974e-10,3.716932979958043e-35,4.934853990753092e-32,4.221990014217074e-12,7.811904286655328e-19,4.7424993729614954e-42,6.585477642012364e-16,1.38793265071191e-13,6.711124686555296e-14,1.4335576365106755e-12,3.641218442708936e-16,5.948021708942636e-32,2.4073295357845503e-16,3.8744950613878745e-21,5.413279951677393e-19,1.7161204176247416e-16,1.0829214353861123e-13,9.581315106124614e-18,2.880533104263301e-17,7.076079331160392e-16,2.9954637482001876e-14
5.519563482089899e-09,0.000539690409995138,0.1557,0.0,0.00035831435588610724,0.6423895814681944,0.2006908415830594,2.011001182444484e-16,1.1174312235363826e-22,8.286296972199947e-12,4.878036126958759e-28,1.6671284230567217e-14,6.993177462939171e-20,2.0836110510496206e-05,4.023382886546605e-21,1.110366891597191e-26,2.1490943749961145e-24,0.0012091574750318212,5.764230447930195e-24,9.276199956529714e-10,3.7218083490534583e-35,4.958857448351797e-32,4.238532817995624e-12,7.84171801772991e-19,4.7834060515392754e-42,6.617495471886477e-16,1.3911073693935223e-13,6.723851147305528e-14,1.4334783914040543e-12,3.6407250146889195e-16,5.994245860154678e-32,2.418673795295842e-16,3.898579742318743e-21,5.460119333727341e-19,1.7157435945493089e-16,1.0841862541052218e-13,9.61179598153075e-18,2.8896455761396475e-17,7.098843284835827e-16,3.0144273326127006e-14
5.5334496495987356e-09,0.000539690409995138,0.1557,0.0,0.00035828874489205674,0.642389582297674,0.2006908143115033,2.020458661718665e-16,1.1212209648456645e-22,8.294450998080923e-12,4.909089287279873e-28,1.6744763813311602e-14,7.041441526198324e-20,2.0834449956701192e-05,4.0234498895645824e-21,1.1145492217835219e-26,2.1569831866921322e-24,0.0012091847450172624,5.770887830526364e-24,9.291668227194021e-10,3.7261992274664523e-35,4.980536866509376e-32,4.253445783702168e-12,7.868604308487953e-19,4.8204704804898946e-42,6.646413443240033e-16,1.3939642988581862e-13,6.735304093180608e-14,1.4334083010729266e-12,3.640289101567154e-16,6.036119003821618e-32,2.4289052617937505e-16,3.920321163783233e-21,5.502519719764138e-19,1.715410611692923e-16,1.0853193335371218e-13,9.639129318065193e-18,2.8978501810080954e-17,7.119314192594347e-16,3.0315443345875455e-14
5.547335817107572e-09,0.000539690409995138,0.1557,0.0,0.00035826355423116047,0.6423895831135428,0.20069078748750221,2.0299355342872266e-16,1.1250246521508183e-22,8.302603784318551e-12,4.940310308641585e-28,1.6818490960130422e-14,7.089951630823699e-20,2.0832816624809153e-05,4.023528086347221e-21,1.1187464349386167e-26,2.1649037214160898e-24,0.0012092115674476568,5.7775403800671325e-24,9.307136142465236e-10,3.730592963266427e-35,5.002288739604366e-32,4.268381919401105e-12,7.895541625073084e-19,4.8577714970956954e-42,6.675428192691554e-16,1.3968209328211205e-13,6.746756230036923e-14,1.4333393565752493e-12,3.639860798405002e-16,6.078250765653639e-32,2.439157227373701e-16,3.942124330224709e-21,5.545152869860766e-19,1.7150833622649424e-16,1.0864474394639615e-13,9.666452909010335e-18,2.9060484286360067e-17,7.139769087130867e-16,3.048708475658077e-14
5.561221984616408e-09,0.000539690409995138,0.1557,0.0,0.00035823877700327035,0.6423895839160235,0.20069076110371026,2.0394317981220393e-16,1.1288423400548087e-22,8.310755357511247e-12,4.971699987069453e-28,1.6892466207777934e-14,7.138708640388288e-20,2.083121006896317e-05,4.023617311641696e-21,1.122958540558772e-26,2.172855969809866e-24,0.0012092379496690053,5.7841881301457366e-24,9.322603734895396e-10,3.734989529518295e-35,5.024113225874913e-32,4.283341238535064e-12,7.92252990220325e-19,4.89531030459433e-42,6.704539929993822e-16,1.399677276160194e-13,6.758207571200188e-14,1.4332715392467e-12,3.6394399800381137e-16,6.120642593938734e-32,2.44942969651147e-16,3.963989208722555e-21,5.588019471619917e-19,1.714761751129169e-16,1.0875705787731233e-13,9.693817175503008e-18,2.914233474700855e-17,7.160207942740713e-16,3.065919737762853e-14
5.5751081521252446e-09,0.000539690409995138,0.1557,0.0,0.00035821440642212836,0.6423895847053355,0.20069073515290256,2.0489474512280547e-16,1.1326740831525978e-22,8.318905743814755e-12,5.0032591210206e-28,1.6966690091716745e-14,7.187713419781401e-20,2.0829629850632414e-05,4.0237174029444515e-21,1.1271855563388797e-26,2.1808399237610263e-24,0.001209263898906095,5.790831113922821e-24,9.338071036545396e-10,3.739388899839478e-35,5.046010482583958e-32,4.298323754375707e-12,7.949569075308199e-19,4.933088112041179e-42,6.733748864380929e-16,1.4025333336731084e-13,6.769658129776237e-14,1.4332048307265675e-12,3.6390265233764234e-16,6.163295943287851e-32,2.459722673609684e-16,3.985915764388023e-21,5.63112021213679e-19,1.7144456847526358e-16,1.0886887582946014e-13,9.72109806544111e-18,2.922419107703303e-17,7.180630633215291e-16,3.083178100431586e-14
5.588994319634081e-09,0.000539690409995138,0.1557,0.0,0.00035819043581277463,0.6423895854816943,0.20069070962797275,2.0584824916425564e-16,1.1365199360329372e-22,8.327054968952409e-12,5.034988511390951e-28,1.704116314613686e-14,7.236966835210024e-20,2.0828075538446616e-05,4.023828200437406e-21,1.1314274916947375e-26,2.188855576271017e-24,0.0012092894222652535,5.79746936413613e-24,9.35353807899623e-10,3.7437910483781435e-35,5.06798066715419e-32,4.313329480026922e-12,7.976659080458836e-19,4.971106132936331e-42,6.763055204575973e-16,1.4053891100792097e-13,6.78110791865603e-14,1.43313921295052e-12,3.638620307359134e-16,6.206212274666813e-32,2.470036162999331e-16,4.007903960653175e-21,5.674455777971461e-19,1.7141350711702718e-16,1.0898019848029572e-13,9.748302855042247e-18,2.930605797824319e-17,7.201037061408606e-16,3.100483542859029e-14
5.602880487142917e-09,0.000539690409995138,0.1557,0.0,0.00035816685861011664,0.6423895862453123,0.2006906845219315,2.068036917434746e-16,1.140379953279914e-22,8.335203058220798e-12,5.066888961510208e-28,1.7115885903967206e-14,7.286469754199975e-20,2.0826546708105104e-05,4.023949546952555e-21,1.1356843498226452e-26,2.19690292127209e-24,0.001209314526735869,5.804102913105867e-24,9.36900489335513e-10,3.748195949806134e-35,5.090023937101686e-32,4.328358428426643e-12,8.003799854352793e-19,5.009365583852205e-42,6.792459158795678e-16,1.4082446100204894e-13,6.792556950518402e-14,1.4330746681468271e-12,3.6382212129286007e-16,6.249393055413365e-32,2.4803701689406295e-16,4.029953760646274e-21,5.718026855129676e-19,1.7138298199643603e-16,1.0909102650184429e-13,9.77560285814685e-18,2.938774445404607e-17,7.221427294450167e-16,3.117836045533316e-14
5.6167666546517536e-09,0.000539690409995138,0.1557,0.0,0.0003581436683570998,0.6423895869963979,0.20069065982790438,2.0776107267052156e-16,1.144254189473561e-22,8.343350036497033e-12,5.0989612771559435e-28,1.7190858896889358e-14,7.33622304559698e-20,2.0825042942259965e-05,4.0240812879267915e-21,1.1399561506594063e-26,2.2049819533863626e-24,0.0012093392191923423,5.8107317927415245e-24,9.384471510263418e-10,3.752603579329601e-35,5.112140448408378e-32,4.3434106123491336e-12,8.030991334401013e-19,5.0478676851472656e-42,6.821960934755959e-16,1.411099838062863e-13,6.804005237833607e-14,1.4330111788323854e-12,3.637829122992852e-16,6.292839759260005e-32,2.4907246956241163e-16,4.052065127556462e-21,5.761834129060816e-19,1.7135298422342819e-16,1.0920136056083237e-13,9.802861648605391e-18,2.9469381614797215e-17,7.241801387345029e-16,3.1352355873965794e-14
5.63065282216059e-09,0.000539690409995138,0.1557,0.0,0.0003581208587021093,0.6423895877351569,0.2006906355391293,2.087203917585194e-16,1.1481426991914486e-22,8.351495928249037e-12,5.131206266578985e-28,1.7266082655357453e-14,7.38622757956836e-20,2.082356383035015e-05,4.024223271338172e-21,1.1442429135489284e-26,2.2130926677709714e-24,0.0012093635063968459,5.817356034551617e-24,9.399937959907726e-10,3.7570139126671913e-35,5.134330356682888e-32,4.358486044408251e-12,8.05823345865674e-19,5.086613661776786e-42,6.851560739679932e-16,1.4139547986979846e-13,6.815452792868321e-14,1.4329487278054957e-12,3.6374439223804934e-16,6.336553866367491e-32,2.5010997471721786e-16,4.074238024598456e-21,5.805878284661514e-19,1.713235050561045e-16,1.0931120131887673e-13,9.82989665720771e-18,2.955117585195922e-17,7.262159200981914e-16,3.152682146187038e-14
5.644538989669426e-09,0.000539690409995138,0.1557,0.0,0.000358098423397913,0.6423895884617904,0.20069061164895502,2.0968164882362457e-16,1.1520455370098055e-22,8.359640757539695e-12,5.163624740474819e-28,1.734155770860674e-14,7.436484227603822e-20,2.0822108968534108e-05,4.024375347679996e-21,1.1485446254188068e-26,2.221235060227856e-24,0.0012093873950004502,5.823975669647623e-24,9.415404272024575e-10,3.761426926025112e-35,5.156593819459172e-32,4.373584737058807e-12,8.085526165702823e-19,5.1256047427311234e-42,6.88125878030137e-16,1.4168094963439894e-13,6.826899627687684e-14,1.4328872981421722e-12,3.63706549782628e-16,6.380536863339296e-32,2.511495327639719e-16,4.096472414364437e-21,5.850160006277143e-19,1.7129453589953687e-16,1.0942054943256538e-13,9.85716091530691e-18,2.963267091018276e-17,7.282500611438813e-16,3.170175701963619e-14
5.6584251571782626e-09,0.000539690409995138,0.1557,0.0,0.0003580763562993946,0.6423895891764976,0.20069058815083932,2.1064484368496108e-16,1.155962757504066e-22,8.367784548035848e-12,5.196217511987055e-28,1.741728458467089e-14,7.48699386251692e-20,2.08206779595448e-05,4.0245373699047655e-21,1.1528612959422684e-26,2.229409127150246e-24,0.0012094108915455366,5.830590728752461e-24,9.43087047591023e-10,3.765842596120672e-35,5.178930992380647e-32,4.3887067025994235e-12,8.112869394812382e-19,5.1648421603824675e-42,6.911055262871691e-16,1.4196639353470788e-13,6.838345754159683e-14,1.4328268731916542e-12,3.6366937379215403e-16,6.424790243252152e-32,2.5219114410155034e-16,4.118768258976401e-21,5.894679977701998e-19,1.712660683019241e-16,1.095294055536337e-13,9.884793019523214e-18,2.971368681757671e-17,7.302825849411925e-16,3.187716234820473e-14
5.672311324687099e-09,0.000539690409995138,0.1557,0.0,0.0003580546513630228,0.6423895898794738,0.2006905650383478,2.1160997616460547e-16,1.159894415248729e-22,8.37592732301036e-12,5.228985396778458e-28,1.7493263810387167e-14,7.537757358445815e-20,2.0819270412656044e-05,4.024709193410587e-21,1.1571929981098162e-26,2.237614865565734e-24,0.0012094340024663586,5.837201242202488e-24,9.446336600422834e-10,3.7702609002187695e-35,5.201342026150873e-32,4.403851953173277e-12,8.140263086152232e-19,5.204327151729608e-42,6.940950393162023e-16,1.4225181199818895e-13,6.849791183956168e-14,1.432767436576722e-12,3.636328533096566e-16,6.469315505663953e-32,2.5323480912225355e-16,4.141125520653074e-21,5.939438882169654e-19,1.712380939530971e-16,1.0963777032899723e-13,9.911600728676629e-18,2.979543707122183e-17,7.323135065982678e-16,3.205303719151404e-14
5.686197492195935e-09,0.000539690409995138,0.1557,0.0,0.00035803330264436346,0.6423895905709112,0.20069054230515176,2.1257704608751475e-16,1.1638405648211318e-22,8.384069105351955e-12,5.26192921299578e-28,1.756949591141546e-14,7.588775590854837e-20,2.081788594352343e-05,4.024890675981667e-21,1.1615396840642287e-26,2.245852273308314e-24,0.001209456734091692,5.843807239956788e-24,9.461802673993172e-10,3.774681815996116e-35,5.223827079700258e-32,4.419020500771229e-12,8.167707180113672e-19,5.2440609581019254e-42,6.970944376470885e-16,1.4253720544532396e-13,6.861235928557653e-14,1.4327089721817204e-12,3.6359697756042116e-16,6.514114156648803e-32,2.542805282119533e-16,4.163544161064278e-21,5.984437402350846e-19,1.712106046830359e-16,1.0974564440091247e-13,9.93856108859446e-18,2.987701220255618e-17,7.343427511420447e-16,3.222938133494186e-14
5.7000836597047716e-09,0.000539690409995138,0.1557,0.0,0.00035801230429641586,0.6423895912509985,0.20069051994502612,2.1354605328147829e-16,1.167801260801503e-22,8.392209917571782e-12,5.295049781114334e-28,1.7645981412251676e-14,7.640049436535641e-20,2.0816524174077917e-05,4.025081677746465e-21,1.1659013033404176e-26,2.2541213488523626e-24,0.0012094790926466044,5.850408751603412e-24,9.47726872463214e-10,3.77910532160179e-35,5.246386311900133e-32,4.434212357233987e-12,8.195201617654991e-19,5.284044823320555e-42,7.001037417629594e-16,1.4282257428972881e-13,6.872679999256533e-14,1.432651464151093e-12,3.6356173594724743e-16,6.559187708820107e-32,2.553283017501968e-16,4.18602414104659e-21,6.029676220349484e-19,1.7118359245842895e-16,1.0985302840713377e-13,9.967009301969945e-18,2.995703162633271e-17,7.363703180292903e-16,3.2406194600034774e-14
5.713969827213608e-09,0.000539690409995138,0.1557,0.0,0.000357991650568037,0.642389591919922,0.20069049795184787,2.145169975770722e-16,1.1717765577698151e-22,8.400349781809639e-12,5.328347924306841e-28,1.7722720836240464e-14,7.691579773608772e-20,2.081518473242525e-05,4.025282061137293e-21,1.1702780550901102e-26,2.262422090916808e-24,0.0012095010842541303,5.857005806365247e-24,9.492734779937247e-10,3.783531395825723e-35,5.269019863302316e-32,4.4494275342541265e-12,8.222746341210481e-19,5.324279996665189e-42,7.031229721007376e-16,1.4310791893826419e-13,6.884123407160115e-14,1.432594896892958e-12,3.635271180434795e-16,6.604537681352605e-32,2.563781301103026e-16,4.208565422127228e-21,6.075156017702171e-19,1.7115704937759443e-16,1.0995992298106845e-13,9.993640383337985e-18,3.0038665862279947e-17,7.383963803778578e-16,3.2583476721356655e-14
5.727855994722444e-09,0.000539690409995138,0.1557,0.0,0.00035797133580270195,0.6423895925778643,0.2006904763195947,2.154898788076236e-16,1.1757665103115822e-22,8.408488719838833e-12,5.361824468453378e-28,1.779971470558579e-14,7.74336748152484e-20,2.0813867252766748e-05,4.025491690862949e-21,1.174669983700655e-26,2.270754498942245e-24,0.0012095227149365902,5.863598433104673e-24,9.50820086709755e-10,3.7879600178463767e-35,5.291727885185188e-32,4.46466604337774e-12,8.250341293395539e-19,5.364767734506352e-42,7.061521490515651e-16,1.4339323979112216e-13,6.895566163193023e-14,1.4325392550651387e-12,3.634931135968254e-16,6.650165600001765e-32,2.574300136594416e-16,4.231167965834805e-21,6.120877475370437e-19,1.711309676723447e-16,1.1006632875176543e-13,1.0017363151964883e-17,3.012314755411561e-17,7.404208531342622e-16,3.276122741340697e-14
5.741742162231281e-09,0.000539690409995138,0.1557,0.0,0.000357951354436749,0.6423895932250058,0.20069045504234304,2.1646469680915969e-16,1.1797711730251263e-22,8.416626753073113e-12,5.395480241398975e-28,1.7876963541364984e-14,7.795413441065208e-20,2.081257137528695e-05,4.0257104338680905e-21,1.179076636345162e-26,2.279118573753807e-24,0.0012095439906174594,5.870186660330121e-24,9.523667012902056e-10,3.7923911669665885e-35,5.314510564780899e-32,4.479927896006705e-12,8.277986415654424e-19,5.4055092900508986e-42,7.09191292961367e-16,1.4367853724194922e-13,6.907008278100574e-14,1.4324845235591826e-12,3.634597125320435e-16,6.69607299713456e-32,2.584839527587443e-16,4.2538317322436675e-21,6.166841273753406e-19,1.7110533970946757e-16,1.1017224634399946e-13,1.004686862765433e-17,3.02020414630953e-17,7.4244334446289575e-16,3.293944658087927e-14
5.755628329740117e-09,0.000539690409995138,0.1557,0.0,0.00035793170099803764,0.642389593861523,0.20069043411426687,2.1744145142036903e-16,1.183790600508339e-22,8.42476390257193e-12,5.429316073053773e-28,1.7954467863540347e-14,7.847718534343485e-20,2.0811296746067878e-05,4.0259381592919334e-21,1.1834981905518096e-26,2.287514316094817e-24,0.0012095649171227922,5.8767705162010856e-24,9.539133243746362e-10,3.796824823338347e-35,5.337368042899286e-32,4.49521310340046e-12,8.30568165207371e-19,5.44650591684195e-42,7.122404241313206e-16,1.439638116779403e-13,6.918449762451378e-14,1.4324306875286427e-12,3.6342690493077463e-16,6.742261411741411e-32,2.595399477633875e-16,4.276556680255149e-21,6.213048092661546e-19,1.710801579782939e-16,1.1027767637863837e-13,1.0080289818571704e-17,3.02767844695273e-17,7.44464233154732e-16,3.3118134041190136e-14
5.769514497248953e-09,0.000539690409995138,0.1557,0.0,0.00035791237010402994,0.6423895944875899,0.20069041352963554,2.1842014248254594e-16,1.1878248473512746e-22,8.432900189048028e-12,5.4633327976677225e-28,1.8032228190973998e-14,7.900283644808721e-20,2.0810043016966124e-05,4.02617473842071e-21,1.1879356496083889e-26,2.2959417258210842e-24,0.001209585500183269,5.8833500285353074e-24,9.554599585638008e-10,3.8012609681666753e-35,5.360300399090367e-32,4.510521676678481e-12,8.333426950476698e-19,5.487758895025653e-42,7.152995628184535e-16,1.4424906347997326e-13,6.929890626641029e-14,1.4323777323937368e-12,3.6339468102358486e-16,6.78873238946717e-32,2.605979990227113e-16,4.299342771711862e-21,6.259498611342015e-19,1.7105541508443568e-16,1.1038261947277404e-13,1.009817136940337e-17,3.036639408481321e-17,7.464842695949453e-16,3.329728924536021e-14
5.78340066475779e-09,0.000539690409995138,0.1557,0.0,0.0003578933564607282,0.6423895951033783,0.20069039328281257,2.1940076983955985e-16,1.1918739681757371e-22,8.441035632871573e-12,5.497531251811826e-28,1.811024504143808e-14,7.95310965724502e-20,2.080880984554511e-05,4.02642004468149e-21,1.1923881302423806e-26,2.3044008056931024e-24,0.0012096057454353216,5.889925224812743e-24,9.570066064201145e-10,3.805699581879867e-35,5.383307852609731e-32,4.525853626821748e-12,8.3612222528677245e-19,5.529269505480808e-42,7.183687292360543e-16,1.4453429302268334e-13,6.94133088089416e-14,1.4323256437587776e-12,3.633630312320693e-16,6.835487482635458e-32,2.6165810688029197e-16,4.3221899671500415e-21,6.306193508430008e-19,1.7103110377349286e-16,1.1048707623915394e-13,1.0115010812758946e-17,3.045756835125371e-17,7.485021948600038e-16,3.347691201840374e-14
5.797286832266626e-09,0.000539690409995138,0.1557,0.0,0.0003578746548607268,0.6423895957090558,0.2006903733682538,2.2038333333779871e-16,1.1959380176348652e-22,8.449170254077829e-12,5.531912270395713e-28,1.8188518931629906e-14,8.006197457769473e-20,2.080759689495001e-05,4.026673953585824e-21,1.1968538348392507e-26,2.3128915613020007e-24,0.0012096256584232057,5.896496132182839e-24,9.58553270469142e-10,3.8101406445897366e-35,5.406390690048762e-32,4.541208964675225e-12,8.389067497911611e-19,5.571038975889072e-42,7.214479435542836e-16,1.448195006745994e-13,6.952770535268211e-14,1.4322744074265905e-12,3.6333194615247492e-16,6.882528250291388e-32,2.6272027167405766e-16,4.345098222234935e-21,6.353133462019926e-19,1.710072169231512e-16,1.1059104728666103e-13,1.01687631345799e-17,3.0512891944980546e-17,7.50516823965514e-16,3.3657002765060784e-14
5.811172999775462e-09,0.000539690409995138,0.1557,0.0,0.0003578562601824925,0.642389596304789,0.2006903537805062,2.2136783282614846e-16,1.2000170503256103e-22,8.457304072370008e-12,5.566476693352429e-28,1.8267050377179802e-14,8.059547933839539e-20,2.0806403833862035e-05,4.026936342671038e-21,1.2013357996855633e-26,2.3214139921521938e-24,0.001209645244599771,5.903062777467251e-24,9.6009995319959e-10,3.814584140120908e-35,5.429548834447315e-32,4.5565877009489655e-12,8.416962642014407e-19,5.6130685793521443e-42,7.245372259004892e-16,1.451046867981951e-13,6.964209599654809e-14,1.4322240095734108e-12,3.633014164576514e-16,6.929856258164336e-32,2.637844937363473e-16,4.368067495513152e-21,6.400319149562205e-19,1.709837474883523e-16,1.1069453322175761e-13,1.0205463322551311e-17,3.058326034497502e-17,7.525317253437095e-16,3.383756074222299e-14
5.825059167284299e-09,0.000539690409995138,0.1557,0.0,0.0003578381673881385,0.64238959689074,0.20069033451420612,2.2235426815592825e-16,1.2041111208358428e-22,8.465437107128034e-12,5.601225372890832e-28,1.8345839892666923e-14,8.113161974259951e-20,2.080523033635561e-05,4.0272070914884156e-21,1.205836626209809e-26,2.3299680963950117e-24,0.0012096645093288322,5.909625187168162e-24,9.616466570627535e-10,3.8190300527587937e-35,5.452782244674533e-32,4.571989846220895e-12,8.444907642205848e-19,5.655359716899276e-42,7.276365963598431e-16,1.4538985175004434e-13,6.975648083784075e-14,1.4321744366030532e-12,3.632714329743324e-16,6.977473078741872e-32,2.6485077339403807e-16,4.391097754525887e-21,6.447751247987096e-19,1.7096068853732753e-16,1.1079753464716343e-13,1.016440918414081e-17,3.0729455035709553e-17,7.545479252227475e-16,3.401858459802598e-14
