Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52),CHX(32),SX(406),SX(420),C2HOX(418),C2H4O(376),CH2X(63),SX(57),CH4X(383),SX(56),CH2OX(176),CHOX(175),OCCO(371),SX(421)
1.4246085601267316e-09,0.00053584454179025,0.1557,0.0,0.0005418797691367623,0.6423835030753916,0.20089788277675308,1.8442998916625074e-17,5.1535497693632656e-21,4.438697988858968e-12,5.024150209719525e-27,2.2079249866718196e-15,1.746779390098175e-21,3.299349680721437e-05,3.250033560858477e-18,1.0694057288569203e-24,4.1060002629942086e-22,0.0010021168742452987,5.158831570099771e-22,3.422437896235446e-10,4.315626877008644e-33,6.018362996927699e-33,5.525741817928716e-13,1.9276409179408075e-19,8.171994572014937e-36,8.171550565850113e-17,7.414669085812979e-14,2.9268675512449064e-14,1.623215007209858e-12,6.390909903362291e-16,3.501831302723314e-28,1.7510860045095877e-17,9.323479502786922e-21,5.923855792100059e-19,4.810300583619042e-16,4.932144161397749e-14,5.5847065433260605e-18,1.915982054529736e-17,3.816041189106428e-16,7.681591322988378e-15,1.6458290818641684e-14,1.5055789925890432e-26,3.001139338009186e-16,1.5562224620882664e-25,3.9890072040583076e-20,1.3779602020627675e-19,4.010705561680124e-33,7.00763822305178e-24
1.4305454643021054e-09,0.00053584454179025,0.1557,0.0,0.0005403632123910546,0.6423835497431947,0.20089627288327472,1.862244495695539e-17,5.181475444447159e-21,4.4478475552731186e-12,5.076125937176148e-27,2.220111991443651e-15,1.765903227049406e-21,3.2900160085517494e-05,3.248961348901854e-18,1.1552558483462162e-24,4.09347353351814e-22,0.0010037267666225807,5.1869671285501615e-22,3.433335021190947e-10,4.248542610551427e-33,6.165922750040995e-33,5.560713099408083e-13,1.9313899582650703e-19,8.042460971292952e-36,8.216474394281518e-17,7.445082702376029e-14,2.934288233810484e-14,1.6212751926827987e-12,6.365634477597825e-16,3.5407920067304826e-28,1.765510752262069e-17,-9.479236935807501e-21,5.988752935801538e-19,4.778838580994352e-16,4.9591126021410214e-14,5.964442332206678e-18,1.8717554989271543e-17,3.836847821731411e-16,7.758321821936463e-15,1.641268056588719e-14,-1.4959615490971514e-26,3.0161802870182926e-16,1.571420690491383e-25,4.2514411196112676e-20,1.3604269882773996e-19,4.0997773460053276e-33,7.058936142694849e-24
1.4364823684774792e-09,0.00053584454179025,0.1557,0.0,0.0005388571525433611,0.6423835960981615,0.20089467411237139,1.8802624273384624e-17,5.209668340508679e-21,4.456937635795473e-12,5.1272172449169524e-27,2.2323513351498645e-15,1.785098277522613e-21,3.280744904070891e-05,3.2494910981862294e-18,1.185962960438873e-24,4.084312606459701e-22,0.001005325536429057,5.2151415094173e-22,3.444191237576918e-10,4.31756925620502e-33,6.22696879489938e-33,5.595695267909765e-13,1.9351184433933357e-19,8.306917160952367e-36,8.261590759374422e-17,7.47539106606716e-14,2.9416881926956645e-14,1.6193343865706275e-12,6.340513431528433e-16,3.580118407535093e-28,1.7799670023953966e-17,3.395636132423232e-21,6.053969412783981e-19,4.747667986035007e-16,4.986016170205426e-14,5.695084167937862e-18,1.8961205782761987e-17,3.857789795267609e-16,7.83513423468052e-15,1.6366538752002647e-14,5.659594719235473e-27,3.030882388417358e-16,1.5866923154265357e-25,4.175399992613744e-20,1.3726343740855963e-19,4.190318180434306e-33,7.124364177310784e-24
1.4378181719169384e-09,0.00053584454179025,0.1557,0.0,0.0005385197282257077,0.6423836064851335,0.20089431591385776,1.884326541260675e-17,5.216020041220239e-21,4.458974762420705e-12,5.138870682901409e-27,2.235075570063724e-15,1.789443099103727e-21,3.278667484719025e-05,3.248176588471277e-18,1.155161189246837e-24,4.08225122101702e-22,0.0010056837346964175,5.221475622874658e-22,3.446628275104712e-10,4.297725573303152e-33,6.195747529763315e-33,5.603568118487655e-13,1.935953701829208e-19,8.320526156641728e-36,8.27163164247444e-17,7.482195960813433e-14,2.943350342142767e-14,1.6188975896238986e-12,6.334882438617221e-16,3.5889842450520026e-28,1.7832239512037945e-17,1.2857595786027912e-23,6.068685390962362e-19,4.740694503171507e-16,4.99206047290344e-14,5.787233263485595e-18,1.90041122427937e-17,3.861519557146152e-16,7.852392894724424e-15,1.6356084321868036e-14,2.254355743674178e-28,3.034231422249897e-16,1.5901331282625589e-25,4.143104751429713e-20,1.3767034064492687e-19,4.210893893164313e-33,7.138740034220437e-24
1.4404897787958565e-09,0.00053584454179025,0.1557,0.0,0.0005378464594337417,0.6423836272119843,0.2008936011908609,1.8924658554986448e-17,5.2287224615677484e-21,4.4630400899384985e-12,5.1621222887063896e-27,2.2405083035712665e-15,1.7981537492586417e-21,3.274522064712142e-05,3.244871031719956e-18,1.158484175528546e-24,4.07810703561952e-22,0.0010063984572014329,5.234135979598462e-22,3.451496186600031e-10,4.302349627025741e-33,6.212980291793354e-33,5.619315656923105e-13,1.937623153314829e-19,8.322520516770712e-36,8.291654654559517e-17,7.495789813536895e-14,2.946671521928543e-14,1.6180238856483792e-12,6.323643829056626e-16,3.6067364527765962e-28,1.7897425692482367e-17,1.0639295500055993e-23,6.098163705327556e-19,4.726791306362385e-16,5.004139116319829e-14,5.8249715940751245e-18,1.9094571055469568e-17,3.8698889465886943e-16,7.886979348282599e-15,1.6335098474465234e-14,2.0398910798164457e-28,3.0408464856853863e-16,1.5970222988684956e-25,4.166944433033892e-20,1.3770816586549925e-19,4.252271448187877e-33,7.166907437506217e-24
1.4431613856747747e-09,0.00053584454179025,0.1557,0.0,0.0005371752916065222,0.6423836478762045,0.20089288869409133,1.9006199325127073e-17,5.241445850983963e-21,4.467093557952121e-12,5.1852641665049186e-27,2.2459436041790657e-15,1.8068824676791206e-21,3.270389170948587e-05,3.241790452721869e-18,1.1687007523462271e-24,4.0742901742227515e-22,0.0010071109534799316,5.246789171097245e-22,3.4563558974818555e-10,4.3088960411535904e-33,6.238142175526048e-33,5.635065360897709e-13,1.9392888924802452e-19,8.351856580811739e-36,8.311686817567438e-17,7.509362453970492e-14,2.949988553718882e-14,1.6171500501571906e-12,6.312436363615325e-16,3.6245385349461548e-28,1.796267477316774e-17,8.448111398769135e-23,6.1277062766134525e-19,4.712946271763039e-16,5.016204434395434e-14,5.816863281446377e-18,1.9083701688027753e-17,3.879210263900929e-16,7.921642061641965e-15,1.6314010700132077e-14,3.3055967709789307e-28,3.047452235282621e-16,1.6039248700060177e-25,4.1895500556086585e-20,1.3775674233107956e-19,4.293951659985596e-33,7.195815823029429e-24
1.445832992553693e-09,0.00053584454179025,0.1557,0.0,0.0005365062181708253,0.6423836684779851,0.20089217841659263,1.9087887493313098e-17,5.25418038482881e-21,4.471135216058718e-12,5.2083457591270024e-27,2.2513882163134353e-15,1.8156263286165144e-21,3.266268765124582e-05,3.2391992345020476e-18,1.1629164491114866e-24,4.070755978240224e-22,0.0010078212304884444,5.259438999506128e-22,3.4612074295274985e-10,4.3139660907613886e-33,6.24385242101689e-33,5.650817123807582e-13,1.9409509748015788e-19,8.41188822617555e-36,8.331753188932092e-17,7.522913925971542e-14,2.9533014504572135e-14,1.6162761013437475e-12,6.301260008997134e-16,3.642391039805141e-28,1.8027986570180975e-17,-1.3178666066748207e-22,6.157313588363024e-19,4.699159167084641e-16,5.028256374732064e-14,5.830957753492743e-18,1.910424863878323e-17,3.8882048633049136e-16,7.956309112584304e-15,1.62928208758312e-14,-1.6329594526945688e-29,3.054055780072049e-16,1.610841732822981e-25,4.182260947988411e-20,1.3806747276785035e-19,4.335935921288616e-33,7.22560406566762e-24
1.4485045994326111e-09,0.00053584454179025,0.1557,0.0,0.0005358392325738215,0.6423836890175175,0.2008914703514301,1.9169722829299865e-17,5.266897441076922e-21,4.475165113660672e-12,5.231471816227823e-27,2.256832701767214e-15,1.8243890403255764e-21,3.26216080904989e-05,3.236600455995109e-18,1.1639576939031232e-24,4.0671777361305016e-22,0.001008529295161655,5.272086338447985e-22,3.4660508052778363e-10,4.320148718809131e-33,6.258234849243292e-33,5.6665710154694e-13,1.9426093765954168e-19,8.467316481294341e-36,8.35181870384702e-17,7.536444267584513e-14,2.956610225046482e-14,1.6154020572334512e-12,6.290114731148874e-16,3.6602823466752243e-28,1.8093360796722996e-17,1.5115103336729765e-22,6.186984840833201e-19,4.685429767638079e-16,5.040294888264124e-14,5.847656167192317e-18,1.918096911039148e-17,3.896799609385055e-16,7.99098225894481e-15,1.627153025172647e-14,4.343901051828059e-28,3.060644433558306e-16,1.6177714650227207e-25,4.1908239302262825e-20,1.3823877261973745e-19,4.3782256342200726e-33,7.255547987096995e-24
1.4511762063115293e-09,0.00053584454179025,0.1557,0.0,0.0005351743282832274,0.642383709494992,0.2008907644916907,1.925170510325289e-17,5.2795941993244626e-21,4.479183299966327e-12,5.2546936016306894e-27,2.262270260795991e-15,1.8331735434256017e-21,3.258065264652719e-05,3.23368210593154e-18,1.1664778389923767e-24,4.0634906232512014e-22,0.0010092351544124813,5.284729575407761e-22,3.4708860472486714e-10,4.325685166690951e-33,6.274069951429987e-33,5.682327077301143e-13,1.9442642819693291e-19,8.504053429813756e-36,8.371858099989424e-17,7.549953511959387e-14,2.9599148903492596e-14,1.6145279356844006e-12,6.279000495439789e-16,3.6782082973803536e-28,1.8158797183290783e-17,-3.410720147706994e-23,6.216719539364911e-19,4.671757846770091e-16,5.0523199277914984e-14,5.861818770272172e-18,1.9217928164170557e-17,3.905607437237993e-16,8.02570018512072e-15,1.625014076070364e-14,1.4363099784776735e-28,3.067224416219813e-16,1.6247130679519814e-25,4.201342275979881e-20,1.3839219323151916e-19,4.420822201659029e-33,7.285367639230217e-24
1.4538478131904475e-09,0.00053584454179025,0.1557,0.0,0.0005345114987873168,0.6423837299105984,0.2008900608304833,1.9333834086126965e-17,5.2922816935540536e-21,4.4831898239902894e-12,5.277966339912659e-27,2.267702851497822e-15,1.841979107243911e-21,3.253982093983134e-05,3.2305786691869468e-18,1.1657115101892499e-24,4.059812476949702e-22,0.001009938815132152,5.297366999730529e-22,3.4757131775438885e-10,4.331403591769523e-33,6.285851444924642e-33,5.698085255725353e-13,1.9459156018526586e-19,8.533010417641457e-36,8.391878652440412e-17,7.563441692250423e-14,2.963215459187885e-14,1.6136537543898778e-12,6.26791726654441e-16,3.69616925886405e-28,1.822429551700373e-17,-2.8669198811718595e-23,6.246517625664355e-19,4.65814317652371e-16,5.0643314450164387e-14,5.869067220470366e-18,1.9235532574714914e-17,3.914545438380291e-16,8.060454946973972e-15,1.6228653458386533e-14,1.5188180257486874e-28,3.0737901368030025e-16,1.6316668283638756e-25,4.2026939206128066e-20,1.3862540686296365e-19,4.463727024607291e-33,7.315061670149678e-24
1.4565194200693657e-09,0.00053584454179025,0.1557,0.0,0.0005338507375947892,0.6423837502645254,0.20088935936093824,1.9416109549394563e-17,5.3049618931257585e-21,4.4871847345537735e-12,5.3012524571320884e-27,2.2731346720620965e-15,1.8508038806132308e-21,3.249911259210948e-05,3.2275097512059216e-18,1.165813555227345e-24,4.056184504250327e-22,0.0010106402841902648,5.309998294285267e-22,3.480532218108584e-10,4.337138477391217e-33,6.29895486029079e-33,5.713845473093541e-13,1.9475634128799624e-19,8.568227290845418e-36,8.411895958741377e-17,7.576908844667147e-14,2.966511944344576e-14,1.6127795308788139e-12,6.256865008531805e-16,3.71416811929897e-28,1.828985560045634e-17,5.488747865596447e-23,6.276379282718855e-19,4.644585531139453e-16,5.076329391659646e-14,5.880488006178975e-18,1.9279934403157495e-17,3.923267257331778e-16,8.095224013478465e-15,1.6207069123684964e-14,2.853626257598865e-28,3.080344854559843e-16,1.6386333476210845e-25,4.20878271321069e-20,1.388167554539273e-19,4.506941505280378e-33,7.34481565593786e-24
1.4591910269482838e-09,0.00053584454179025,0.1557,0.0,0.0005331920382347249,0.6423837705569622,0.20088866007620756,1.9498531264771866e-17,5.317630989518249e-21,4.491168080285252e-12,5.3245661158493176e-27,2.278566458748454e-15,1.859647510308134e-21,3.245852722625713e-05,3.2245004810821936e-18,1.1667278203733213e-24,4.0525732028884577e-22,0.001011339568434857,5.32262405786887e-22,3.4853431910269825e-10,4.3427971781523155e-33,6.312961538180838e-33,5.729607689736025e-13,1.9492077093245725e-19,8.610384361105854e-36,8.431912754567702e-17,7.59035500748751e-14,2.9698043585615665e-14,1.6119052825172258e-12,6.245843684844404e-16,3.7322071433312255e-28,1.8355477215515133e-17,-1.585056322857851e-23,6.306304491894366e-19,4.631084685439711e-16,5.088313721117777e-14,5.896841238839822e-18,1.9329213494925448e-17,3.93190212556904e-16,8.130015119323136e-15,1.6185389094801573e-14,1.7561368906582416e-28,3.0868912720398744e-16,1.6456127129475345e-25,4.216802475393468e-20,1.389908551864116e-19,4.550467049664345e-33,7.374799903315578e-24
1.461862633827202e-09,0.00053584454179025,0.1557,0.0,0.0005325353942565031,0.6423837907880962,0.20088796296946468,1.9581099004254472e-17,5.330287131723762e-21,4.495139909620874e-12,5.347927022510303e-27,2.2839963851546474e-15,1.86851074240713e-21,3.241806446635549e-05,3.2214521479981433e-18,1.1669667668646755e-24,4.048950811104071e-22,0.0010120366746924692,5.335244585450012e-22,3.4901461184753145e-10,4.348471214215829e-33,6.326019582471748e-33,5.745371894174662e-13,1.9508485535574488e-19,8.65017967970162e-36,8.451922254712308e-17,7.603780218553437e-14,2.973092714541231e-14,1.6110310265093213e-12,6.234853258310309e-16,3.7502842732749254e-28,1.8421160128956882e-17,1.1528109872713922e-23,6.33629301196756e-19,4.617640413921165e-16,5.100284387516878e-14,5.9074349881299334e-18,1.9362926537962412e-17,3.9406379225202887e-16,8.164840035125469e-15,1.6163614778933668e-14,2.192528996703751e-28,3.0934259422895063e-16,1.6526046405524334e-25,4.220986134645098e-20,1.3919813960620178e-19,4.5943050669819325e-33,7.40488902854886e-24
1.4645342407061202e-09,0.00053584454179025,0.1557,0.0,0.0005318807992297311,0.6423838109581151,0.20088726803390447,1.966381254026949e-17,5.342930588589787e-21,4.499100270804697e-12,5.371335475851879e-27,2.2894233007837635e-15,1.8773940499723128e-21,3.237772393766566e-05,3.2183150419321376e-18,1.1671549082468693e-24,4.0453138636162773e-22,0.001012731609768219,5.347859455028946e-22,3.494941022569154e-10,4.3541235185839664e-33,6.339127440462212e-33,5.76113806787823e-13,1.9524859580530175e-19,8.684524766447669e-36,8.471920185109364e-17,7.61718451442213e-14,2.976377024946206e-14,1.6101567798986361e-12,6.223893691155038e-16,3.7683975574202658e-28,1.8486904113048788e-17,2.7533361434077664e-23,6.36634466674517e-19,4.604252491826996e-16,5.1122413448341625e-14,5.917045019013433e-18,1.939565749826123e-17,3.949350086337642e-16,8.199691641602957e-15,1.6141747225668072e-14,2.4574236211694774e-28,3.099949379576786e-16,1.6596089522634383e-25,4.226518297617088e-20,1.3939311030270074e-19,4.6384569681545386e-33,7.43494906402287e-24
1.4698774544639566e-09,0.00053584454179025,0.1557,0.0,0.0005305777304098406,0.6423838511155538,0.20088588464921833,1.9829676093646237e-17,5.368177852713864e-21,4.506986780735599e-12,5.4183154531158126e-27,2.300264200758827e-15,1.8952225800673087e-21,3.2297408080884655e-05,3.2116120261134802e-18,1.1673486765876971e-24,4.0379624633512424e-22,0.0010141149934878768,5.373070500314161e-22,3.504506849028212e-10,4.365384833999053e-33,6.365065424251291e-33,5.792676242801933e-13,1.955750614087312e-19,8.728841172501334e-36,8.511866852334919e-17,7.643930507636632e-14,2.9829335594846905e-14,1.6084083822471746e-12,6.202066980930023e-16,3.804726011068678e-28,1.8618574393016842e-17,1.1075622506778039e-23,6.4266366810115255e-19,4.57764479997264e-16,5.13611395207891e-14,5.935004926922454e-18,1.9450842315510098e-17,3.966725756566113e-16,8.269476910726489e-15,1.6097737143264164e-14,2.2283383395324394e-28,3.112960739288338e-16,1.673654115466866e-25,4.236463753519312e-20,1.3979126943282e-19,4.727708075691799e-33,7.494582283141228e-24
1.475220668221793e-09,0.00053584454179025,0.1557,0.0,0.0005292827807343378,0.6423838910307653,0.2008845098681341,1.9996120113077603e-17,5.393381492797921e-21,4.514827992205575e-12,5.465428087819527e-27,2.3110961929405208e-15,1.9131299974163555e-21,3.221757668156239e-05,3.2048545861160027e-18,1.1686477582769083e-24,4.0306437418012236e-22,0.0010154897736088433,5.398252031898753e-22,3.5140408462253463e-10,4.376579877986696e-33,6.392341955159695e-33,5.82422189551395e-13,1.9590018819358535e-19,8.793484067396173e-36,8.551778892516624e-17,7.670593279507252e-14,2.9894740626880995e-14,1.6066602227431644e-12,6.180363240281321e-16,3.841202601606464e-28,1.8750486361431017e-17,1.1011503377775935e-23,6.487180069652782e-19,4.55125982310997e-16,5.1599311866501164e-14,5.9670827808397e-18,1.955505796053193e-17,3.983587312841134e-16,8.339336337406756e-15,1.605336755388443e-14,2.245377574249474e-28,3.125928195328353e-16,1.687749167000493e-25,4.2509886250962016e-20,1.4014787457102685e-19,4.818231693161183e-33,7.554394292539929e-24
1.4805638819796293e-09,0.00053584454179025,0.1557,0.0,0.0005279958994827268,0.6423839307052278,0.20088314363697526,2.0163142793180438e-17,5.41854188535821e-21,4.522624284297447e-12,5.5126508551536375e-27,2.32192546043911e-15,1.9311135379254985e-21,3.213822678407966e-05,3.198362956364406e-18,1.1691229798915263e-24,4.0233925273721574e-22,0.0010168560038076413,5.423403752613784e-22,3.523543189648019e-10,4.387717198713267e-33,6.418615545313219e-33,5.855774720992123e-13,1.9622399741591246e-19,8.89044421362572e-36,8.591679279684479e-17,7.697173135127019e-14,2.995998634439659e-14,1.6049124320723983e-12,6.158782146288069e-16,3.87783835860455e-28,1.888263833826682e-17,6.397420970915575e-24,6.547974411352689e-19,4.525095781488359e-16,5.1836927034583625e-14,5.9927465557311495e-18,1.963861158001867e-17,4.000524224032996e-16,8.409297917506271e-15,1.600864824197905e-14,2.201128643175885e-28,3.1388551391508406e-16,1.7018949140671173e-25,4.26228842628876e-20,1.405315762055455e-19,4.910039175203486e-33,7.615151689666704e-24
1.4859070957374657e-09,0.00053584454179025,0.1557,0.0,0.0005267170362511978,0.6423839701404095,0.20088178590240163,2.0330742334889244e-17,5.443654828163472e-21,4.530376033063297e-12,5.5600116773190145e-27,2.3327501525291783e-15,1.9491738516542002e-21,3.205935545138011e-05,3.1919852869968133e-18,1.1696142605186023e-24,4.016154330071489e-22,0.0010182137374244347,5.448528501850857e-22,3.533014054628199e-10,4.398796200465499e-33,6.444810893246302e-33,5.887334506291615e-13,1.9654651155397084e-19,8.981922964519412e-36,8.631561140311389e-17,7.72367038865246e-14,3.002507373998688e-14,1.6031651384579001e-12,6.137323367263818e-16,3.9146277340321647e-28,1.9015028611639677e-17,7.171487406824806e-24,6.609018816566834e-19,4.499150904308992e-16,5.207398165252711e-14,6.010638299747129e-18,1.969343393878589e-17,4.0175721527953415e-16,8.479364740532198e-15,1.59635884287961e-14,2.2367297384762577e-28,3.151740579690609e-16,1.7160909667689736e-25,4.272072613295175e-20,1.409269499220296e-19,5.003141913193566e-33,7.676486400227427e-24
