Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CH3X(53),CH4(39),H(23)
1.0244576062012788e-09,0.0027792097116130575,0.0915567593028733,0.0,0.006307568103871591,0.4514762480757225,2.947460412035786e-40,0.4560311695530203,7.447612939554646e-18,2.2245184092869815e-24,6.314785129709024e-17,-2.112823793851256e-27,2.7876066346719627e-46,0.00013276056070576835,1.8831949715002636e-15,1.0437178107678312e-23,1.2124067031887502e-18,1.8918546128086072e-15,5.933785615727919e-11,3.7670258177979446e-22,-9.459405269985143e-20,3.647208128000896e-19,1.276507690381035e-25,1.3437050736913902e-30,8.028841434584717e-32,-1.0383825557578264e-28,0.0008694427286664711,2.3034253941841092e-14,9.779443299320954e-24,3.1169186058188287e-27,2.5418250268002654e-20,-1.5294627350031258e-30,1.4339898667271508e-27,4.775520128288288e-34,-1.1219203966684502e-32,7.782669468838966e-23
1.0336899448036931e-09,0.0027792097116130575,0.0915567593028733,0.0,0.00629555899792495,0.45147637447048733,3.003392667445088e-40,0.45602503860505383,7.522445631627464e-18,2.2737985395463523e-24,6.367168044302314e-17,-2.01534013464434e-27,3.2242389368062214e-46,0.00013250777117524492,1.9146530668333304e-15,1.0418624101398673e-23,1.2080518209162904e-18,1.9233831770665114e-15,5.979358664389143e-11,3.8529735501043445e-22,-8.07778202005394e-21,3.6407167076859676e-19,1.3382376924727687e-25,1.3620158193598471e-30,8.080450508374006e-32,-9.904445421889327e-29,0.00087557367617706,2.3218486842132864e-14,9.923502018003457e-24,3.157042622199743e-27,2.583537793495321e-20,-1.418599781728117e-30,1.450174643985115e-27,5.0143478280040075e-34,-1.0787192315191417e-32,7.848399865887945e-23
1.0419990495458659e-09,0.0027792097116130575,0.0915567593028733,0.0,0.006284790078846693,0.4514764878124528,3.0541260526608046e-40,0.4560195408033445,7.589564061072678e-18,2.3186236524501054e-24,6.414130421041945e-17,-1.9238020422545793e-27,3.633953345117425e-46,0.0001322810872436181,1.9431539947390674e-15,1.0401983356350337e-23,1.2041418022202678e-18,1.951947305356881e-15,6.020271593691833e-11,3.93094623271897e-22,1.0377745092210104e-20,3.6348943602200134e-19,1.3946949508561444e-25,1.409397087728933e-30,8.126543716125659e-32,-9.454306578040282e-29,0.0008810714774773239,2.3383996842746003e-14,1.005365774887965e-23,3.193188720118034e-27,2.6212366774694827e-20,-1.3151205607485198e-30,1.4647134526854319e-27,5.233745471827973e-34,-1.0380925277937996e-32,7.907422814534388e-23
1.0503081542880386e-09,0.0027792097116130575,0.0915567593028733,0.0,0.006274058169779159,0.4514766007649396,3.105231613338434e-40,0.4560140618961198,7.656464190081109e-18,2.3638960274131542e-24,6.460908540932748e-17,-1.8286132688165048e-27,4.058124863200892e-46,0.00013205518226985403,1.9718329984500853e-15,1.0385394688614416e-23,1.2002412145019284e-18,1.980689300586391e-15,6.06108744007045e-11,4.0093116562626217e-22,-8.827822610308016e-21,3.6290906158880366e-19,1.451914289826238e-25,1.4775287513623586e-30,8.172254659657534e-32,-8.986218957137709e-29,0.0008865503842937817,2.3549224014939248e-14,1.0184284107300719e-23,3.2293650082122756e-27,2.659082357986436e-20,-1.2080954480123488e-30,1.4792252436976635e-27,5.456756938195454e-34,-9.957832829765088e-33,7.966318940195303e-23
1.0586172590302114e-09,0.0027792097116130575,0.0915567593028733,0.0,0.006263363080100388,0.45147671332994954,3.156707310480579e-40,0.45600860178606734,7.723146564189901e-18,2.4096147895637216e-24,6.507380042709362e-17,-1.729765412613682e-27,4.4775986690929506e-46,0.00013183005225046436,2.000689466010273e-15,1.0368859447386646e-23,1.1963505511636048e-18,2.009608552091638e-15,6.101806462073698e-11,4.086133036052579e-22,1.7542952955833548e-19,3.623305586599383e-19,1.5089324957613485e-25,1.4403342533238413e-30,8.217495610178612e-32,-8.500141321162421e-29,0.0008920104939391646,2.3714169329454483e-14,1.0315375572777838e-23,3.265568177265518e-27,2.6970720925132653e-20,-1.0975383005816828e-30,1.493708574054758e-27,5.682151653890808e-34,-9.517750911623314e-33,8.025088733341801e-23
1.0669263637723841e-09,0.0027792097116130575,0.0915567593028733,0.0,0.006252704620499098,0.4514768255094711,3.208551763319358e-40,0.4560031603765422,7.789611755292863e-18,2.4557790861176603e-24,6.553700696470354e-17,-1.6272242079932617e-27,4.911084117364155e-46,0.00013160569320775034,2.0297227891822822e-15,1.0352379876525346e-23,1.1924702709701089e-18,2.038704452349642e-15,6.142429038705245e-11,4.1638514922032826e-22,1.669042695397552e-19,3.617539242804651e-19,1.5669493296575672e-25,1.502168180533886e-30,8.262340169700693e-32,-7.995905253589284e-29,0.0008974519030579535,2.3878833752673988e-14,1.044692666336301e-23,3.3017989456974424e-27,2.735203798936506e-20,-9.83408894603217e-31,1.5081638844180714e-27,5.909815375674415e-34,-9.060505341975001e-33,8.083732681712415e-23
1.075235468514557e-09,0.0027792097116130575,0.0915567593028733,0.0,0.0062420826029634885,0.45147693730547994,3.2607639336620473e-40,0.45599773757156287,7.855860359906266e-18,2.5023880390348985e-24,6.600190465964735e-17,-1.5209518413669925e-27,5.435337987709057e-46,0.00013138210118956105,2.058932363258045e-15,1.0335948183737662e-23,1.18860080112297e-18,2.0679763969575335e-15,6.182955619413279e-11,4.247485728650161e-22,-3.218571259908928e-19,3.611790857382609e-19,1.628432267081142e-25,1.817911235390173e-30,8.306902391821952e-32,-7.473324890767819e-29,0.0009028747076321054,2.4043218246713044e-14,1.057893195590502e-23,3.3380579903867636e-27,2.773475209636394e-20,-8.656663518905579e-31,1.5225913751873695e-27,6.140706573916979e-34,-8.586012013589085e-33,8.142251270332681e-23
1.0835445732567297e-09,0.0027792097116130575,0.0915567593028733,0.0,0.006231496840767427,0.45147704871993827,3.313343927269579e-40,0.45599233327580385,7.921892997398686e-18,2.5494408384283943e-24,6.646483799227884e-17,-1.4107603464435995e-27,6.0279562189348076e-46,0.0001311592722718008,2.088317585266429e-15,1.031956960654407e-23,1.1847425404280883e-18,2.0974237846121315e-15,6.223386351525218e-11,4.331264769808346e-22,-2.2324082727360915e-20,3.6060611279784615e-19,1.6906074301779978e-25,1.727124258115854e-30,8.35131265404636e-32,-6.931476034184507e-29,0.0009082790029867407,2.4207323767366482e-14,1.0711386109390622e-23,3.37433941516879e-27,2.8118852838452174e-20,-7.4417003488723775e-31,1.5369890799067863e-27,6.379970534035851e-34,-8.093902070826852e-33,8.200644981534239e-23
1.0910227675246851e-09,0.0027792097116130575,0.0915567593028733,0.0,0.0062220004998051704,0.45147714866833627,3.360979957549714e-40,0.4559874851567429,7.98113824842859e-18,2.592167135757813e-24,6.687953223357133e-17,-1.3081773134759808e-27,6.555728104351177e-46,0.00013095937547516652,2.1149139684971722e-15,1.03048772958947e-23,1.1812799979666056e-18,2.1240759428106352e-15,6.259692301277568e-11,4.406374309461416e-22,5.016940159373574e-20,3.60092022865563e-19,1.7469682251631576e-25,1.7458506465684504e-30,8.391063544683713e-32,-6.427043355241955e-29,0.0009131271216845512,2.435478099913151e-14,1.0830974210958546e-23,3.4070109981467564e-27,2.846571846601115e-20,-6.315258127509379e-31,1.5499208078700103e-27,6.600748660484505e-34,-7.635487511875974e-33,8.25309294791452e-23
1.0985009617926406e-09,0.0027792097116130575,0.0915567593028733,0.0,0.006212533241121096,0.45147724831066943,3.4089121668770776e-40,0.45598265188488646,8.040209565826523e-18,2.6352515471692008e-24,6.729252007208244e-17,-1.2023435608036666e-27,7.082993644754868e-46,0.00013076009080873654,2.1416517062245086e-15,1.0290223711947416e-23,1.1778270887310516e-18,2.150869291287162e-15,6.295921078802277e-11,4.481414151962221e-22,-5.870473328455594e-20,3.5957937530881415e-19,1.8038074683934957e-25,1.8604279988444928e-30,8.430427017363652e-32,-5.906628502088383e-29,0.000917960393178562,2.4502013722321665e-14,1.095091773074355e-23,3.439697700288532e-27,2.881367944875265e-20,-5.15747170970414e-31,1.562826883713266e-27,6.82386180114663e-34,-7.1619988246419e-33,8.305440499973377e-23
1.105979156060596e-09,0.0027792097116130575,0.0915567593028733,0.0,0.006203094931223693,0.45147734764834124,3.4571385834417573e-40,0.4559778333920853,8.099107442735487e-18,2.678693303639841e-24,6.770378442331648e-17,-1.0932839423215483e-27,7.634625168312134e-46,0.00013056141546497805,2.168530365789859e-15,1.0275612840024851e-23,1.174384046866573e-18,2.177803398044593e-15,6.332072904591101e-11,4.55634408401632e-22,3.0808582332203425e-20,3.5906820757155477e-19,1.861082034218705e-25,1.871950220550265e-30,8.469389324947631e-32,-5.370353745558343e-29,0.0009227788856182864,2.4649022624197346e-14,1.1071212868486404e-23,3.472398927527247e-27,2.9162711595582996e-20,-3.968866736519531e-31,1.5757073124976966e-27,7.048245070023441e-34,-6.673444510927864e-33,8.357687983811139e-23
1.1134573503285516e-09,0.0027792097116130575,0.0915567593028733,0.0,0.006193685437438336,0.4514774466827468,3.505658189003292e-40,0.4559730296106067,8.157832383549349e-18,2.7224916887136393e-24,6.811346906185753e-17,-9.809719892255377e-28,8.203057613140296e-46,0.00013036334665378718,2.1955495164659205e-15,1.0261051415685637e-23,1.1709510907811063e-18,2.2048778330665126e-15,6.368148005223962e-11,4.6313841315487815e-22,1.5886405334353557e-19,3.585585558836018e-19,1.918900008451541e-25,1.859651305471841e-30,8.508056035872954e-32,-4.818088991633893e-29,0.0009275826667360871,2.4795808388484394e-14,1.1191855847039216e-23,3.5051144590211164e-27,2.951279973550763e-20,-2.749196522683596e-31,1.5885618085387817e-27,7.2744674566044345e-34,-6.169755984789138e-33,8.409835743808068e-23
1.120935544596507e-09,0.0027792097116130575,0.0915567593028733,0.0,0.006184304627901683,0.45147754541527296,3.5544704198488503e-40,0.45596824047313245,8.216384903225869e-18,2.7666460019294988e-24,6.852277290365164e-17,-8.653637578933273e-28,8.803853938775999e-46,0.00013016588160166676,2.2227087297035007e-15,1.0246518604448243e-23,1.1675284270389104e-18,2.232092168308294e-15,6.404146652545212e-11,4.708414076350606e-22,-1.3129711964274692e-20,3.5805026345687347e-19,1.978194039222711e-25,2.013357478731093e-30,8.546502661715158e-32,-4.249618216693322e-29,0.0009323718038503835,2.4942371695965735e-14,1.1312842932710123e-23,3.537840984866868e-27,2.986393179962503e-20,-1.497932918878428e-31,1.6013892843358488e-27,7.50379025577951e-34,-5.650851733123855e-33,8.461884122635574e-23
1.1284137388644625e-09,0.0027792097116130575,0.0915567593028733,0.0,0.006174952371555358,0.45147764384729766,3.6035745020029944e-40,0.45596346591275483,8.274765526662996e-18,2.8111555137840077e-24,6.893144393513931e-17,-7.464073235599593e-28,9.459306063101384e-46,0.00012996901755176962,2.2500075786858994e-15,1.0232010923462966e-23,1.164116248375822e-18,2.2594459776824095e-15,6.44006905382634e-11,4.7870251548679685e-22,-1.4546251500388475e-19,3.5754332886088756e-19,2.0387729499051085e-25,2.158059341236417e-30,8.584693931363442e-32,-3.6646861533451556e-29,0.000937146363868782,2.5088713224313944e-14,1.1434170423624553e-23,3.5705773288681935e-27,3.0216093084962753e-20,-2.1474572493715447e-32,1.6141896884718108e-27,7.736996647056824e-34,-5.1165649034571015e-33,8.51383346126739e-23
1.135891933132418e-09,0.0027792097116130575,0.0915567593028733,0.0,0.006165628538138748,0.45147774198019136,3.6529691949779437e-40,0.4559587058629739,8.332974787881493e-18,2.8560194583550594e-24,6.933589982176337e-17,-6.240564081267618e-28,1.0095595086528351e-45,0.00012977275176481297,2.2774456378509247e-15,1.0217584300577567e-23,1.1607147273649315e-18,2.286938837039024e-15,6.475915269514825e-11,4.861574140666498e-22,3.7339983390005924e-19,3.570381096764722e-19,2.09787107805486e-25,1.933585328901747e-30,8.62254687124639e-32,-3.0630652998053395e-29,0.0009419064132912399,2.5234833647287274e-14,1.1555834626454813e-23,3.6033273490192436e-27,3.056926840727736e-20,1.1004838990541456e-31,1.6269633660020476e-27,7.974070612368234e-34,-4.566676190887213e-33,8.565684098990511e-23
1.1433701274003735e-09,0.0027792097116130575,0.0915567593028733,0.0,0.006156332998184948,0.4514778398153156,3.702652955585774e-40,0.4559539602576942,8.391013229503467e-18,2.9012370378815475e-24,6.973993504173451e-17,-4.98370637439832e-28,1.0726999539759315e-45,0.00012957708151691902,2.3050224849148926e-15,1.0203195275094483e-23,1.157324029776978e-18,2.3145703241673877e-15,6.511685682464587e-11,4.938033164992344e-22,1.0957141789171281e-19,3.5653424177623294e-19,2.158390678417989e-25,2.123766594601729e-30,8.660049482789851e-32,-2.4450489110993805e-29,0.0009466520182131453,2.5380733636434915e-14,1.1677831910681276e-23,3.6360838397812935e-27,3.0923439180993534e-20,2.447608257405262e-31,1.6397079457719612e-27,8.211202749606993e-34,-4.001082837035471e-33,8.617436373416042e-23
1.1501005022415335e-09,0.0027792097116130575,0.0915567593028733,0.0,0.006147991096767342,0.4514779276134535,3.747614851289918e-40,0.4559497015086869,8.443102231006518e-18,2.9422345851218823e-24,7.01034930756813e-17,-3.8233915883703004e-28,1.1358873442817527e-45,0.00012940148524108913,2.329959963106903e-15,1.0190252951056759e-23,1.154281783119524e-18,2.339556841919023e-15,6.54381443338504e-11,5.008910628066113e-22,-1.6843646312668966e-21,3.5608184845824268e-19,2.2142995933538644e-25,2.246949903987531e-30,8.693584312652046e-32,-1.8745063231614658e-29,0.0009509107668991343,2.5511855708784777e-14,1.1787911275026767e-23,3.6655702553209004e-27,3.124303243490309e-20,3.687582926263332e-31,1.65115419963802e-27,8.426848437894867e-34,-3.478541723593725e-33,8.663929597472899e-23
1.1568308770826934e-09,0.0027792097116130575,0.0915567593028733,0.0,0.006139671915545092,0.451478015172476,3.792810411430023e-40,0.4559454543588937,8.495053720713919e-18,2.9835174354775536e-24,7.046703835516911e-17,-2.634657028378577e-28,1.2061548292834588e-45,0.00012922636719598423,2.355009213009174e-15,1.017735594657278e-23,1.1512485303538145e-18,2.364655002636611e-15,6.575882129496112e-11,5.081827434342056e-22,9.455487859191841e-21,3.556306984656352e-19,2.271640096566157e-25,2.2992472083667316e-30,8.7270118890189e-32,-1.2899913707604526e-29,0.000955157916371641,2.564280025687408e-14,1.1898254898048724e-23,3.6950646076326606e-27,3.1563416253939194e-20,4.954455943888839e-31,1.6625782373952538e-27,8.646798871587467e-34,-2.94304247226047e-33,8.710343663153876e-23
1.1635612519238534e-09,0.0027792097116130575,0.0915567593028733,0.0,0.006131375361761288,0.4514781024933588,3.8382396939523645e-40,0.45594121876095944,8.546868109444456e-18,3.0250850541398476e-24,7.082998334890797e-17,-1.4168283109748868e-28,1.2803166823126343e-45,0.00012905172543010364,2.3801699302082985e-15,1.0164497060507093e-23,1.1482243681460346e-18,2.38986450249818e-15,6.607888900875742e-11,5.155856902395642e-22,-6.623471146364795e-21,3.551807135518694e-19,2.329978131511932e-25,2.3667288389915865e-30,8.760337052616815e-32,-6.911724883160862e-30,0.0009593935139858471,2.5773567763420023e-14,1.2008860192639216e-23,3.724563879546836e-27,3.188458592382004e-20,6.248950817167587e-31,1.673978904076913e-27,8.871718967829175e-34,-2.3943344669967145e-33,8.756678813137634e-23
1.1702916267650134e-09,0.0027792097116130575,0.0915567593028733,0.0,0.006123101343163056,0.4514781895770725,3.883902098436619e-40,0.45593699466778675,8.598545812211514e-18,3.0669368589925062e-24,7.119153855611839e-17,-1.695686738986822e-29,1.3558908370420588e-45,0.0001288775580024538,2.4054418114812173e-15,1.0151664851415155e-23,1.1452093860122867e-18,2.4151850389203238e-15,6.639834868209065e-11,5.229752476581581e-22,1.2572052255077818e-21,3.547318447150313e-19,2.3887067431276135e-25,2.422753626610719e-30,8.79347006228651e-32,-7.788412790201638e-31,0.0009636176068390788,2.5904158709337782e-14,1.2119724589157097e-23,3.754066421073137e-27,3.220653200334522e-20,7.571332959943389e-31,1.685355579290261e-27,9.100609800681973e-34,-1.832159006105684e-33,8.802935289029876e-23
1.1770220016061734e-09,0.0027792097116130575,0.0915567593028733,0.0,0.00611484976799755,0.4514782764245824,3.929796603009522e-40,0.45593278203253434,8.6500872478712e-18,3.1090722353217256e-24,7.155181768321895e-17,1.1071545442855938e-28,1.4330339451126397e-45,0.00012870386298241839,2.430824554963762e-15,1.0138867220076844e-23,1.1422036660786851e-18,2.4406163105507926e-15,6.671720191233729e-11,5.303687563597473e-22,4.2848225013423064e-21,3.5428412818193966e-19,2.4479032598429162e-25,2.480535900410262e-30,8.826343151272644e-32,5.498897238804043e-30,0.0009678302417725548,2.6034573573903532e-14,1.2230845537930186e-23,3.783571528729136e-27,3.252924188586311e-20,8.921566462920834e-31,1.6967080138074037e-27,9.331899607506645e-34,-1.2563425247251884e-33,8.84911333136944e-23
1.1837523764473333e-09,0.0027792097116130575,0.0915567593028733,0.0,0.006106620545010779,0.45147836303684863,3.975922378602283e-40,0.4559285808086155,8.701492838823947e-18,3.151490573150011e-24,7.191128587095735e-17,2.413492453470131e-28,1.5135001380510792e-45,0.00012853063844967848,2.456317860105292e-15,1.0126103432200614e-23,1.1392072847712575e-18,2.466158017263782e-15,6.70354504443904e-11,5.378387046857401e-22,-1.6946635013927582e-21,3.5383755269571475e-19,2.507921086062634e-25,2.5448130540707426e-30,8.858983143274364e-32,1.1922233244853006e-29,0.0009720314653731277,2.616481283449079e-14,1.2342220509289395e-23,3.8130789176604126e-27,3.285270428797527e-20,1.029973952699576e-30,1.708036212359435e-27,9.565381265822037e-34,-6.667922094196216e-34,8.895213179634357e-23
1.1904827512884933e-09,0.0027792097116130575,0.0915567593028733,0.0,0.006098413583444336,0.4514784494148261,4.022278970067593e-40,0.45592439094969595,8.752763010758459e-18,3.194191278582832e-24,7.227001040094257e-17,3.7498478691613794e-28,1.5978956313783116e-45,0.00012835788249432195,2.481921427521182e-15,1.011337010663084e-23,1.1362203130949479e-18,2.491809860153328e-15,6.735309584265348e-11,5.453950570165366e-22,1.6972728157342124e-21,3.533921041883061e-19,2.5688173354683396e-25,2.6048947449916863e-30,8.89144775453089e-32,1.8493147012501303e-29,0.0009762213239750124,2.6294876966406355e-14,1.2453846993225071e-23,3.84258793231473e-27,3.3176910827258245e-20,1.170620310075737e-30,1.7193399362571176e-27,9.801944501366332e-34,-6.340696058002231e-35,8.941235072247892e-23
1.1972131261296533e-09,0.0027792097116130575,0.0915567593028733,0.0,0.006090228793031532,0.4514785355594648,4.068865995643975e-40,0.45592021240969244,8.803898192409061e-18,3.237173755431298e-24,7.262784016662148e-17,5.116664964057809e-28,1.6856774276498375e-45,0.0001281855932167919,2.5076349590016752e-15,1.0100669558618961e-23,1.133242816096103e-18,2.51757154152574e-15,6.767013957002575e-11,5.530135257594928e-22,1.3974052395005256e-21,3.529477849159409e-19,2.6304827042038007e-25,2.6673661714002435e-30,8.923741361290964e-32,2.521382217374586e-29,0.0009803998636615,2.6424766442949834e-14,1.2565722499279263e-23,3.872097597378072e-27,3.350185384360784e-20,1.3141365214829915e-30,1.7306188269541086e-27,1.0042032525205923e-33,5.539782798113423e-34,8.987179246584656e-23
