Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227),SX(387)
1.1101012108149667e-21,0.0028149649241145727,0.1557,0.0,0.008284441771664743,0.6423999999999986,0.20189999999999828,1.667030260954677e-118,5.16911330815892e-142,9.495125357153849e-49,1.4054190128249751e-160,3.878606449853153e-103,2.0389098267140675e-129,2.6351657546318183e-15,1.447017982181017e-97,3.096129578613696e-122,5.127878345420165e-142,1.7358163624188977e-15,8.391373522216889e-126,4.849611384102972e-46,3.3142896238793776e-154,8.252023906782446e-140,1.867671810062077e-65,4.385987891426323e-84,1.029422419602607e-189,2.218326222636377e-104,7.311794433729599e-17,5.6526997195130264e-167,4.385723052093307e-84,1.4470176708533015e-97,2.1884047586365087e-118,3.1087832208661396e-104,6.974952797297059e-194,2.0441354330811754e-210,4.493931928859086e-107,2.537598701772282e-111,1.3366912497860074e-129,7.406539826138918e-76,1.4625896133031118e-58,1.2548717319514111e-108,1.48428329469425e-135,5.042860234573487e-122,4.884125953119238e-207,6.165616592758876e-130,3.754437893887313e-138,1.5335886869529867e-185,4.47756646656789e-165,4.192347916798528e-121,1.6009443190164377e-136
2.2211668883639167e-21,0.0028149649241145727,0.1557,0.0,0.008284441771660295,0.6423999999999972,0.20189999999999653,1.0685851765669034e-116,1.3259697172730343e-139,1.899850017161177e-48,7.0886477819615575e-158,1.2430858352223653e-101,1.8184749758319532e-127,5.272620966909402e-15,2.317879538095631e-96,1.9846539236727182e-120,1.3153922141930512e-139,3.473140818981685e-15,5.719286164841654e-124,3.8836223151765885e-45,5.907324766095725e-152,1.0583785925258248e-137,7.47558509272857e-65,3.512559676847735e-83,2.6421976844877295e-187,7.109692518633149e-103,1.4629941425606508e-16,2.9012629462136632e-164,3.512135439128999e-83,2.317878540296341e-96,1.402815013773971e-116,9.963589932532163e-103,1.4324269989099032e-190,2.09982261844205e-207,1.4402964669754942e-105,2.0318502933238908e-110,1.7143980328476728e-127,2.3736405224049607e-74,1.17125790301239e-57,4.0218395618482e-107,1.860484801130972e-133,3.2325301793730796e-120,5.016588633195144e-204,7.904552634678119e-128,9.626718379407504e-136,2.8424202305757594e-182,2.298126368507794e-162,6.71192095122606e-120,5.126308425447683e-135
4.443298243461817e-21,0.0028149649241145727,0.1557,0.0,0.008284441771651399,0.6423999999999944,0.20189999999999306,6.844950282970065e-115,3.398212948795646e-137,3.800524980052718e-48,3.6181791513318446e-155,3.9813232581978433e-100,2.075466990916216e-125,1.0547531391453222e-14,3.7110557795561836e-95,1.2712938131679687e-118,3.3711047821955716e-137,6.947789732099952e-15,4.099441774911695e-122,3.108471904183153e-44,1.3490474708843898e-149,1.3562032975097559e-135,2.9913056340664434e-64,2.81181106517441e-82,6.773725462508787e-185,2.2770740205685843e-101,2.926623540934423e-16,1.4873941595203837e-161,2.8111318691091975e-82,3.711052583830298e-95,8.985963699656638e-115,3.191112942098506e-101,2.9380174070166853e-187,2.155800342049626e-204,4.6129444523900494e-104,1.6312084489182145e-109,2.1968245796149645e-125,7.601330886710357e-73,9.374810392449149e-57,1.288104422896462e-105,2.3702022425432766e-131,2.070635856802748e-118,5.14548569910496e-201,1.0126767619979399e-125,2.4666243818314748e-133,5.751355919845159e-179,1.1781841753048882e-159,1.074240505806767e-118,1.6409445692190854e-133
8.887560953657617e-21,0.0028149649241145727,0.1557,0.0,0.008284441771633608,0.6423999999999889,0.20189999999998612,4.3834666655476694e-113,8.705741048633005e-135,7.601874905835626e-48,1.8520064156021176e-152,1.2748028879888552e-98,2.5770344111337955e-123,2.1097352240495455e-14,5.940694755823161e-94,8.141291987588698e-117,8.636293758777773e-135,1.389708755830726e-14,3.183500521493757e-120,2.4874072979379886e-43,3.35588943201842e-147,1.7371960987355427e-133,1.1970302855457457e-63,2.250562377619326e-81,1.7362250383745483e-182,7.291095036331696e-100,5.853882337675524e-16,7.621801775968877e-159,2.2494750790776652e-81,5.94068452324355e-94,5.754568085256726e-113,1.0217809158030154e-99,6.022703538174069e-184,2.2271448295080635e-201,1.4770453697276494e-102,1.3236675614852946e-108,2.813969391641874e-123,2.4333352124545492e-71,7.5017476450670035e-56,4.1244560669118894e-104,3.0316331308941335e-129,1.3260231903680912e-116,5.2761604494626726e-198,1.297027323980555e-123,6.318467432974803e-131,1.176967428004212e-175,6.037328706137794e-157,1.7190513669334875e-117,5.251864122892673e-132
1.7776086374049216e-20,0.0028149649241145727,0.1557,0.0,0.008284441771598023,0.6423999999999778,0.2018999999999722,2.807280373217955e-111,2.2302696255474375e-132,1.5204574757400757e-47,9.486988049991476e-150,4.082079197746997e-97,3.274915098113095e-121,4.219699393839831e-14,9.510879715671288e-93,5.213884264328928e-115,2.2124783563740423e-132,2.779568321060496e-14,2.753806677132399e-118,1.9901777789287388e-42,8.560420603589171e-145,2.2252097207569004e-131,4.7985365520284124e-63,1.801551361551784e-80,4.461496330121778e-180,2.334700481648686e-98,1.170839993113196e-15,3.905380546795194e-156,1.7998079850314692e-80,9.510846949662164e-93,3.685355228984643e-111,3.2718712268817105e-98,1.2344763468042264e-180,2.4255818920457555e-198,4.729685343757506e-101,1.1211264527672785e-107,3.6044694886050556e-121,7.788127569529848e-70,6.00215794121046e-55,1.3207027898394228e-102,3.881865686022881e-127,8.492179358701866e-115,5.424034151502483e-195,1.6612958660776939e-121,1.6185999828796806e-128,2.411906155783282e-172,3.093501837294647e-154,2.750695545034728e-116,1.6807312267714191e-130
3.555313721483242e-20,0.0028149649241145727,0.1557,0.0,0.008284441771526856,0.6423999999999555,0.20189999999994443,1.7985805286369447e-109,5.7157410831842295e-130,3.040997446052826e-47,4.862475966263977e-147,1.3076703223774301e-95,4.1882059141678707e-119,8.439627733347752e-14,1.5233183728718892e-91,3.3404535138446914e-113,5.670145569278844e-130,5.5592874514732725e-14,2.6805189843225236e-116,1.5922430055006152e-41,2.205503305485023e-142,2.851402668229412e-129,1.951577772524795e-62,1.4427713927126575e-79,1.1706526065766842e-177,7.479078089516913e-97,2.3417435117941764e-15,2.0018080665499972e-153,1.4399376626842955e-79,1.5233078764701083e-91,2.3611246123619817e-109,1.048125050751315e-96,2.5311559294924427e-177,3.660120146048304e-195,1.5151273683957727e-99,1.1109214123911695e-106,4.618795345948993e-119,2.492433407291595e-68,4.8020303015073143e-54,4.2307950653075495e-101,4.973802968750344e-125,5.440805131714092e-113,5.69773139352361e-192,2.1287250769190033e-119,4.148025683578992e-126,4.945145617854306e-169,1.5856560929637663e-151,4.401283932043584e-115,5.3785559065373277e-129
7.110723889639883e-20,0.0028149649241145727,0.1557,0.0,0.008284441771384522,0.6423999999999109,0.20189999999988884,1.1538921150452286e-107,1.4668014646202623e-127,6.082077386677224e-47,2.495692899625711e-144,4.1948151565713713e-94,5.371540756797438e-117,1.6879484412073002e-13,2.4431630272581054e-90,2.1430910495162663e-111,1.4551005202121725e-127,1.1118725712111768e-13,2.895306823065169e-114,1.2738347185333938e-40,5.739178948422241e-140,3.6587688487263073e-127,8.833235516522732e-62,1.1570858471430987e-78,3.563246419204461e-175,2.399179599890579e-95,4.683550549114907e-15,1.0274568722059687e-150,1.1519868489513721e-78,2.4431293563254815e-90,1.5147483032983523e-107,3.362232953867178e-95,5.196808234706468e-174,1.3394525112990943e-191,4.860308474134554e-98,1.6695760891070789e-105,5.9265870279437454e-117,7.976157637345962e-67,3.8417458242098924e-53,1.357177588772732e-99,6.381975822219772e-123,3.490585821272063e-111,6.975130594220851e-189,2.7313667305909618e-117,1.0644605639726056e-123,1.0152738382836118e-165,8.138586165152288e-149,7.042192739108054e-114,1.7211728302563285e-127
1.4221544225953163e-19,0.0028149649241145727,0.1557,0.0,0.008284441771099852,0.6423999999998219,0.20189999999977765,7.471967207629967e-106,3.7991614423275326e-125,1.2164237267921612e-46,1.2929443514291841e-141,1.3583620093949693e-92,6.956660658592462e-115,3.375919776836112e-13,3.9545442489184136e-89,1.3877452322018692e-109,3.7688548325490327e-125,2.223760223264053e-13,3.397487415656704e-112,1.0190839006611876e-39,1.5289297393993863e-137,4.738822770109773e-125,6.819050640737512e-61,9.369942081295432e-78,2.0804136017667932e-172,7.769017504106164e-94,9.367164623591453e-15,5.3229717866662655e-148,9.216051036865638e-78,3.9544352157832456e-89,9.806624864951358e-106,1.0887574877959525e-93,1.0769864485011793e-170,9.376505430010365e-188,1.5738638894784424e-96,4.44849284714662e-104,7.676075028146343e-115,2.5524288529343663e-65,3.0734452931163474e-52,4.394809105567695e-98,8.265863044469427e-121,2.26030857685852e-109,1.655492404821169e-185,3.5371047507336183e-115,2.756842305356607e-121,2.1039167063924958e-162,4.216319544928733e-146,1.1267634608515092e-112,5.5078163236033686e-126
2.8443184898579724e-19,0.0028149649241145727,0.1557,0.0,0.008284441770530513,0.6423999999996437,0.20189999999955527,5.42308370089634e-104,1.102486726454126e-122,2.4328557030392752e-46,7.512108769438467e-139,4.937694395407359e-91,1.0106993765101819e-112,6.751862447628781e-13,7.162591701434599e-88,1.0071977190983515e-107,1.0936919859082648e-122,4.447535527070513e-13,4.679015868093883e-110,8.152735708083467e-39,4.6871821223937446e-135,6.884659668590247e-123,1.3242052599329245e-59,8.54474165349075e-77,3.26656915507722e-169,2.8241075199516708e-92,1.8734392771884884e-14,3.0926919814065498e-145,7.372995662362564e-77,7.162195356186285e-88,7.100493529174408e-104,3.957731346856016e-92,2.5030680031582505e-167,8.512548651239698e-184,5.7211362774405234e-95,1.7450296564811947e-102,1.115191184692002e-112,8.167859960723973e-64,2.4587756878284084e-51,1.5975524860967048e-96,1.2008778064974736e-118,1.6405082043025018e-107,1.050874903708081e-181,5.1301060130519497e-113,7.993566788501893e-119,4.888649136726294e-159,2.4493738763471454e-143,1.802863076683265e-111,1.762541197115399e-124
5.688646624383285e-19,0.0028149649241145727,0.1557,0.0,0.008284441769391835,0.6423999999992873,0.2018999999991105,9.71587621240094e-102,7.884021721824139e-120,4.865719655526497e-46,1.0800656714276617e-135,4.4595777289879305e-89,3.635952667422275e-110,1.3503747787354319e-12,3.179610132712717e-86,1.80434622083518e-105,7.821129406548825e-120,8.895086133486263e-13,1.6367897377563486e-107,6.522214366025102e-38,3.7198868297353706e-132,2.4771717701809576e-120,3.894315423740783e-58,1.9620859278746435e-75,1.6901624563433485e-165,2.5508292018386027e-90,3.7468849065833095e-14,4.44656948645783e-142,5.89959623038094e-76,3.1792521402662284e-86,1.2570723787122421e-101,3.5747569416785756e-90,1.439348827738101e-163,1.9480843384226966e-179,5.167523194450528e-93,8.356958599347223e-101,4.0125386593865554e-110,2.6137254809986498e-62,1.967028331126602e-50,1.442963259986574e-94,4.3208118127368513e-116,2.939088943376186e-105,2.1828020762139666e-177,1.8306444124780858e-110,5.69322126322114e-116,2.8088765507582047e-155,3.5192449395867326e-140,2.885392954764971e-110,5.641673951363152e-123
1.1377302893433909e-18,0.0028149649241145727,0.1557,0.0,0.00828444176711448,0.6423999999985747,0.201899999998221,6.975786547150686e-99,2.2617657810681868e-116,9.73144756047437e-46,6.213719875259367e-132,1.6076268253436137e-86,5.2312757755185516e-107,2.7007518459366146e-12,5.681600185623831e-84,1.2954350798199418e-102,2.2437232435762367e-116,1.7790187341529087e-12,2.3226727726089504e-104,5.217781810010803e-37,1.2732411896772734e-128,3.5647080855661045e-117,1.2324579354755026e-56,1.7831716205933354e-73,3.7671522804001195e-161,9.19577205292317e-88,7.493776164317493e-14,2.558153649488049e-138,4.734649743364499e-75,5.680309617930086e-84,8.970349892365724e-99,1.288704795084922e-87,3.312699566905126e-159,1.7908164140920609e-174,1.8628986575338767e-90,4.507069982833653e-99,5.774037394568577e-107,8.363914152832361e-61,1.5736257764528554e-49,5.201900739513617e-92,6.217595087118019e-113,2.1101885060331427e-102,1.948350143150122e-172,2.6231649653491956e-107,1.6298633573387937e-112,6.460744074450923e-151,2.0239311366549897e-136,4.637132194297794e-109,1.8131184875237067e-121
2.275461543153516e-18,0.0028149649241145727,0.1557,0.0,0.008284441762559767,0.6423999999971494,0.20189999999644198,6.947148631095555e-96,9.009018748876998e-113,1.946290337031036e-45,4.951475232084857e-128,8.008226044169133e-84,1.0421382110995574e-103,5.401505977363286e-12,1.4142834842087183e-81,1.2901128593285413e-99,8.937152014462958e-113,3.558038973846003e-12,4.595276180761851e-101,4.1742295706451944e-36,6.696843892865887e-125,7.10178850939484e-114,3.938380490529904e-55,2.2223840258984587e-71,1.1967776043470598e-156,4.580793051574109e-85,1.4987558675564023e-13,2.038494689153731e-134,3.979105120601499e-74,1.4136405989253976e-81,8.928431557266679e-96,6.419572968151257e-85,1.0564913016019597e-154,2.2841272370486018e-169,9.27986503571833e-88,2.6250538613778804e-97,1.1502926475291836e-103,2.6764360793590537e-59,1.2589018645042247e-48,2.591280792127388e-89,1.2386556465969486e-109,2.101499443471201e-99,2.4762266402829308e-167,5.223671779484571e-104,6.49065924578814e-109,2.0591675556430028e-146,1.6126865387868045e-132,7.943806204572157e-108,6.20007415211317e-120
4.550924050773766e-18,0.0028149649241145727,0.1557,0.0,0.008284441753450342,0.6423999999942988,0.20189999999288394,7.099514350750149e-93,3.6826196534648026e-109,3.892581499123234e-45,4.048378522044834e-124,4.092036792438467e-81,2.1300106721591536e-100,1.0803014228313844e-11,3.6147951740878934e-79,1.3184078560582928e-96,3.6532426054179143e-109,7.116079445570308e-12,9.359696267432542e-98,3.339385298781684e-35,4.065144468659346e-121,1.4516286734033405e-110,1.2600630460794122e-53,2.8391233925282134e-69,3.9124471218501954e-152,2.3406903699204278e-82,2.997512368116974e-13,1.666694910253181e-130,5.6327312415900737e-73,3.611510160112633e-79,9.123913907156703e-93,3.280272157384651e-82,3.459143197745598e-150,2.9912577686048256e-164,4.7418178560378694e-85,1.623977249807579e-95,2.351073014819428e-100,8.564471423750306e-58,1.0071219868925375e-47,1.3240904491420973e-86,2.531675886291647e-106,2.1475365603592673e-96,3.238254669895918e-162,1.0675941152837921e-100,2.653055215254292e-105,6.733905125934852e-142,1.318455664036713e-128,2.613335478784083e-106,4.0220784703441655e-118
9.101849066014265e-18,0.0028149649241145727,0.1557,0.0,0.008284441735231494,0.6423999999885975,0.20189999998576785,7.266531314294851e-90,1.5077018996805199e-105,7.785163828572501e-45,3.315355173260895e-120,2.0941555513700194e-78,4.360265460028736e-97,2.160603068260377e-11,9.2579784425173e-77,1.3494242834868421e-93,1.4956745897594435e-105,1.4232160358371386e-11,1.912647604688312e-94,2.671508885067903e-34,2.7508824627213146e-117,2.9719707925829745e-107,4.032115332604538e-52,3.632410736882929e-67,2.563631786289972e-147,1.1978801863709835e-79,5.995025362483181e-13,1.364913413894988e-126,3.5858719476934067e-71,9.24116690181396e-77,9.33854516810414e-90,1.678727381414213e-79,1.1853761478923852e-145,4.26283457170122e-159,2.426688899161878e-82,4.5265525256538773e-94,4.812769478916871e-97,2.740548475237892e-56,8.056977843530063e-47,6.776209543444669e-84,5.182468234318635e-103,2.1979486735992195e-93,8.332098239434734e-157,2.1852545142785438e-97,1.0861054044573127e-101,2.2139956824704734e-137,1.083715642741237e-124,2.61333421686618e-106,1.1942230041659157e-117
1.8203699096495263e-17,0.0028149649241145727,0.1557,0.0,0.008284441698793797,0.642399999977195,0.20189999997153568,7.435854000557197e-87,6.1713433328480826e-102,1.5570328661006356e-44,2.7148382684350177e-116,1.0714774382739506e-75,8.923733776598877e-94,4.321206340073849e-11,2.3727300865852885e-74,1.3808696958141262e-90,6.122112612044871e-102,2.8464322061383408e-11,3.911022428826929e-91,2.13720734908926e-33,2.0146344825792082e-113,6.084129107682185e-104,1.290273606520447e-50,4.646317098688928e-65,8.3921610776673e-143,6.128969710881531e-77,1.1990051324195849e-12,1.1176841450887564e-122,4.2999891326037713e-69,2.3641284047677383e-74,9.556174529908907e-87,8.589265641848271e-77,4.062185105477558e-141,5.822432740555414e-154,1.2416175490040204e-79,2.113503379547693e-91,9.849832806380792e-94,8.769223145098423e-55,6.445583001747301e-46,3.4670527040273127e-81,1.060644055871143e-99,2.2489417099988987e-90,1.0920684848389093e-151,4.4716844110584907e-94,4.44499338512504e-98,7.249878797618022e-133,8.87174914665458e-121,2.6126881190232415e-106,2.7778637109308675e-117
3.640739915745726e-17,0.0028149649241145727,0.1557,0.0,0.008284441625918406,0.6423999999543899,0.20189999994307137,7.604078311133149e-84,2.5243901547153793e-98,3.114066389924238e-44,2.222234530998616e-112,5.4785980041562885e-73,1.8251232323932711e-90,8.642412807522435e-11,6.088030950321859e-72,1.412112743864104e-87,2.5042519896685202e-98,5.6928644977046976e-11,7.995518018570982e-88,1.7097659478739492e-32,1.5496647039310141e-109,1.245042940917162e-100,4.128874375458479e-49,5.939292155824646e-63,2.744457723135077e-138,3.133818783691686e-74,2.398010313954219e-12,9.148822324438757e-119,5.480792318933512e-67,6.044049119355347e-72,9.77242208776609e-84,4.391834561161316e-74,1.4474787937645635e-136,8.24649070139741e-149,6.34853527301007e-77,1.0778939171306316e-88,2.014534430581162e-90,2.805810235698027e-53,5.156466608260497e-45,1.7727434644592119e-78,2.1692715906523694e-96,2.299364568223579e-87,1.431276987185722e-146,9.142980033638894e-91,1.8176816493049345e-94,2.3724463182466523e-128,7.257965425801457e-117,2.2818846906386047e-106,5.5607634285428076e-117
7.281479927938125e-17,0.0028149649241145727,0.1557,0.0,0.008284441480167624,0.6423999999087798,0.2018999998861427,7.765706290905736e-81,1.0312238200007896e-94,6.228151280444643e-44,1.817583032816528e-108,2.7975326258108624e-70,3.7278315528343345e-87,1.7284825437703731e-10,1.5655965356055279e-69,1.4421341010924243e-84,1.0229970336644221e-94,1.1385728884693214e-10,1.6327361839402425e-84,1.3678127412416992e-31,1.223539005011755e-105,2.5458256874795093e-97,1.3212397168136267e-47,7.581921585945473e-61,8.957277515060036e-134,1.6002196697478675e-71,4.796020633791892e-12,7.482899422853225e-115,7.013560927650739e-65,1.543137759553807e-69,9.980249225912907e-81,2.242635867466445e-71,5.502482609015903e-132,1.2413744472416625e-143,3.2417374842783124e-74,5.517483434103034e-86,4.114710421052149e-87,8.976408823324198e-52,4.125173235068298e-44,9.052107606476693e-76,4.430730877424373e-93,2.347308029304907e-84,1.8756991293664984e-141,1.8663539963556418e-87,7.420859930893907e-91,7.75319282847136e-124,5.929786832932249e-113,-1.6709089226737012e-104,-2.632722405010486e-115
1.0922219940130525e-16,0.0028149649241145727,0.1557,0.0,0.008284441334416847,0.6423999998631698,0.20189999982921406,7.525527296236524e-80,1.20525531379018e-93,9.34229148629973e-44,2.3072457734329978e-107,2.433642260096817e-69,3.986346047119568e-86,2.592723776316589e-10,1.2065121232395026e-68,1.3975328013085033e-83,1.195640105296481e-93,1.7078593075537547e-10,1.745931958587371e-83,4.060694011108046e-31,1.5483313898845918e-104,2.722940480487787e-96,6.321048133399312e-47,5.09373927954347e-60,8.632126548057869e-133,1.3920703471391578e-70,7.194030910397969e-12,9.498817961326417e-114,4.7155132396367526e-64,1.1869746113312478e-68,9.665258418962931e-80,1.9509311257495125e-70,6.696198518754896e-131,1.7396314814049286e-142,2.820064862078307e-73,3.180434438533892e-85,4.4000703522707086e-86,4.294071237433513e-51,1.2246607847013433e-43,7.874642574735454e-75,4.738000806803452e-92,2.274524965960398e-83,2.195545146856843e-140,1.9941595278284845e-86,8.669174728142664e-90,1.1366240864542068e-122,7.507440209584411e-112,2.9673597420731537e-96,7.194468076579108e-107
1.4562959952322924e-16,0.0028149649241145727,0.1557,0.0,0.008284441188666076,0.6423999998175597,0.20189999977228545,4.782534074868325e-79,9.449609391032735e-93,1.2456574443226314e-43,2.037604810614375e-106,1.4531933706587484e-68,2.945133500161974e-85,3.456964978390566e-10,6.052428426702261e-68,8.881440500679276e-83,9.374222649153133e-93,2.2771457070237702e-10,1.2898674006037415e-82,8.848038340501902e-31,1.3619672057930794e-103,2.012014261049671e-95,2.0920488169755794e-46,2.3424052634820007e-59,1.344878633999928e-131,8.312427151096765e-70,9.592041143772456e-12,8.388719835100224e-113,2.169628354262184e-63,5.935764337875439e-68,6.207707268698806e-79,1.164956952194011e-69,8.563534991361303e-130,2.3875805129179954e-141,1.683935931763411e-72,2.7949603766312145e-84,3.2507859679022654e-85,1.4210846446433558e-50,2.668471336983035e-43,4.70215831005908e-74,3.5004472057635555e-91,1.4453986442856138e-82,3.383877798524555e-139,1.3480161687813904e-85,6.225487620515173e-89,1.1711604801391026e-121,6.6460002622802826e-111,1.4562699700400089e-95,4.2502245839723437e-106
2.1844439976707723e-16,0.0028149649241145727,0.1557,0.0,0.008284440897164548,0.6423999997263395,0.20189999965842817,1.176028567697339e-77,4.054067863335194e-91,1.8686210219075715e-43,1.315571258489866e-104,3.4229088700878614e-67,1.2033148759657893e-83,5.185447311020762e-10,8.170737268869879e-67,2.183953582478797e-81,4.021725415061676e-91,3.415718459929965e-10,5.269717630692451e-81,2.5683124520897834e-30,8.710360310269214e-102,8.221609284750708e-94,1.2206435465273692e-45,2.851920988512572e-58,4.172135546615954e-129,1.957941812919477e-68,1.438806150905953e-11,5.416142741664956e-111,2.6431844306981846e-62,7.895941073742039e-67,1.576841585444402e-77,2.7439955432386873e-68,1.915499362859951e-127,7.344472436366843e-139,3.966407639282744e-71,1.1605455400713607e-82,1.3281848287836314e-83,8.290632930194796e-50,7.745748716991334e-43,1.1075643696545903e-72,1.4301892105416015e-89,3.5540833330954187e-81,1.4223691254437256e-136,3.477418356942725e-84,1.6920836822916481e-87,1.125468451321091e-119,4.347337314910403e-109,9.165449312462408e-95,3.677745814021604e-105
2.912592000109252e-16,0.0028149649241145727,0.1557,0.0,0.008284440605663036,0.6423999996351194,0.20189999954457089,8.219041075898043e-77,3.4933585876978815e-90,2.4918566039837965e-43,1.3680446075759576e-103,2.1398319027060875e-66,9.882935955977232e-83,6.913929531590433e-10,4.3115697705750033e-66,1.5263252847664614e-80,3.4654891683729065e-90,4.554291140706955e-10,4.327972238406488e-80,5.6166094196848154e-30,9.03233286695409e-101,6.753365003587735e-93,4.061228441771043e-45,1.3174552119308576e-57,6.569206320681703e-128,1.2240075659894032e-67,1.9184081715368627e-11,5.632173722310666e-110,1.2222271590159485e-61,4.139780430963146e-66,1.0642676360109664e-76,1.7154137980190923e-67,2.9628505384736055e-126,1.3237977906818753e-137,2.479597857448723e-70,7.666027866173346e-82,1.0908486788578668e-82,2.758095350287262e-49,1.6939078097180326e-42,6.923931127939982e-72,1.1746238975586723e-88,2.4836615080074367e-80,2.6238332549573648e-135,2.650794138280175e-83,1.3840918103598385e-86,1.4357836031831825e-118,4.532546070050297e-108,5.258108883386288e-94,1.9138738381598303e-104
3.6407400025477317e-16,0.0028149649241145727,0.1557,0.0,0.008284440314161546,0.6423999995438993,0.20189999943071366,4.282630606285133e-76,2.4140882964558745e-89,3.115694257460951e-43,1.1093947867069748e-102,1.0313677727483247e-65,6.236328057796402e-82,8.642411632093018e-10,1.7462545838681417e-65,7.953109517876492e-80,2.3948290376915312e-89,5.692863744202658e-10,2.7309909055859355e-79,1.0537523172846937e-29,7.302647910034228e-100,4.26263823129987e-92,1.0950554369372285e-44,4.824634841882285e-57,8.865196006952536e-127,5.899537975392387e-67,2.3980101751344204e-11,4.567325186902662e-109,4.4794922141581485e-61,1.663454209549694e-65,5.651450033441851e-76,8.268086139142493e-67,4.2377689043410243e-125,2.079639494428518e-136,1.1951291335701082e-69,4.1748347551253487e-81,6.883451692927839e-82,7.436024608592627e-49,3.178001435151234e-42,3.3372305377378673e-71,7.412079147557381e-88,1.2940305044105758e-79,4.0564331683390347e-134,1.4927478181605874e-82,8.382049825540792e-86,1.4587628441807613e-117,3.6943200462532334e-107,2.179434967519485e-93,8.491219718668926e-104
5.097036007424691e-16,0.0028149649241145727,0.1557,0.0,0.008284439731158626,0.642399999361459,0.20189999920299917,3.932356318825412e-74,9.777272826769282e-87,4.369292262715267e-43,1.1991963883783274e-99,5.240848616906543e-64,1.3112389894577008e-79,1.2099375465340232e-09,4.6543710273204675e-64,7.302705980050908e-78,9.699264432726862e-87,7.970008714495879e-10,5.741939760061647e-77,2.8832579748231863e-29,7.754335311803107e-97,8.988280497838921e-90,6.455747090157277e-44,7.425740503402659e-56,1.6937946656591514e-123,2.9978234960943713e-65,3.3572141301595456e-11,4.937044706085744e-106,6.935285382027825e-60,4.233608037761625e-64,5.141886085088851e-74,4.201556947740592e-65,1.501357962342471e-121,6.2036095644405e-132,6.072946643574337e-68,1.5677024742495885e-79,1.4473192237542828e-79,4.3815703798788125e-48,8.695589875196095e-42,1.6957805363302637e-69,1.5584392581165513e-85,1.1870307426647442e-77,6.70045189562343e-130,2.5337029385687743e-80,2.6969474295875986e-83,9.553487653177247e-114,3.913621185693427e-104,2.875361744300911e-93,2.9807008129300876e-103
6.55333201230165e-16,0.0028149649241145727,0.1557,0.0,0.008284439148155787,0.6423999991790187,0.2018999989752847,3.2829103167232424e-73,1.0353121418340265e-85,5.637698390835676e-43,1.3915254286371873e-98,3.732261281047534e-63,1.2233576967134864e-78,1.5556338810898463e-09,2.8964896118276486e-63,6.096653388599671e-77,1.0270516841661845e-85,1.0247153370908907e-09,5.357086816025496e-76,6.078257929308286e-29,8.974524598970568e-96,8.392590656634641e-89,2.1774429871718177e-43,3.7696350932421355e-55,2.14817116089843e-122,2.1348948190488735e-64,4.316418016003211e-11,5.7288585143150035e-105,3.5315644612505258e-59,2.5968396469138213e-63,4.262760835665192e-73,2.9921748228759236e-64,1.9919825337295447e-120,9.632433262562988e-131,4.3248252874559355e-67,1.1256426333980855e-78,1.3503188501687956e-78,1.477322674616274e-47,1.8331359376203747e-41,1.2076422188782454e-68,1.4539837139351416e-84,9.906678140456181e-77,1.0043302206332376e-128,2.435044227472536e-79,2.9405590617400544e-82,1.32516853219124e-112,4.535569935693489e-103,3.396262508770339e-91,2.2329058921753488e-101
9.465924022055571e-16,0.0028149649241145727,0.1557,0.0,0.008284437982150353,0.6423999988141385,0.20189999851985585,2.471545830813726e-71,2.2888648031826978e-83,8.318080787406178e-43,5.247579581280068e-96,1.641529296797282e-61,1.5321144446748662e-76,2.2470264039046026e-09,8.404445402281869e-62,4.589969260704461e-75,2.270599871981057e-83,1.4801441742226919e-09,6.7090705840617234e-74,1.8540567698741347e-28,3.3201996337080262e-93,1.0564919211363233e-86,1.4895813495826264e-42,6.234507009787375e-54,1.8282048622515928e-119,9.389729506408754e-63,6.234825580175374e-11,2.160416569047374e-102,5.908779111804391e-58,7.086421445035222e-62,3.2145244915178337e-71,1.3161218327721549e-62,2.505569770476085e-117,3.7875793654403685e-127,1.9021237379168198e-65,4.423936042613319e-77,1.6911311155647302e-76,1.0095616408335347e-46,5.591631909813979e-41,5.3113661052441556e-67,1.8208991433265108e-82,7.44476476560259e-75,2.7437775255576983e-125,3.1824155894464807e-77,6.78618215602148e-80,1.5399081795123367e-109,1.6967822451397054e-100,2.110906733567704e-89,2.7597867156858405e-99
