Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357)
108.70680995603897,0.0005555851823910342,0.0915567593028733,0.0,0.00042176920032727376,0.4296177490654388,1.7648391136735936e-05,0.45169022492376826,0.01039535946268209,9.46717674576607e-12,2.948166530346971e-06,1.0592759830072593e-06,4.262333617521457e-14,1.8614917702922902e-05,1.039116663196033e-10,3.378116543969601e-16,7.314526231223971e-07,7.742340643105796e-08,3.104068335711395e-10,4.465584710145439e-11,9.345142969000388e-23,3.73611961892962e-14,3.757842990260724e-12,8.28695552791083e-17,4.3111544073099194e-24,6.65863037211073e-10,0.001137109925053701,2.1445108553876117e-12,7.040641565516467e-11,1.5968358760231371e-16,0.005131869022952833,5.678212596621504e-05,3.1394922158306486e-18,1.3216259589962483e-11,1.2965852882939817e-19,4.117525332449172e-23,2.097092325424392e-14,7.352612599972296e-21,3.4301754420959e-20,8.17433053643433e-25,1.6548001751715455e-23,2.572671347824887e-16,1.630159414041027e-13,1.4125501568815794e-21,8.020600931148249e-17,9.453502614685344e-10,1.6741860957686947e-13,2.207313960609913e-20
109.79148086387502,0.0005555851823910342,0.0915567593028733,0.0,0.0004217634820414651,0.4294160427585471,1.76016431061972e-05,0.45163969694830625,0.010496458890005025,9.465653242438243e-12,2.9466290797696984e-06,1.0587186401766826e-06,4.260358168544396e-14,1.861029500208772e-05,1.0361727545743235e-10,3.4072471952693114e-16,7.385563070537606e-07,7.721727613290857e-08,3.1036790140935187e-10,4.464756740802887e-11,9.341783352542847e-23,3.734997485503693e-14,3.757482276566013e-12,8.284428769709516e-17,4.308753030844804e-24,6.65503667441787e-10,0.0011365606403623712,2.1433634465576708e-12,7.03849417498554e-11,1.6127580601729125e-16,0.005181893311852253,5.7334847708385716e-05,3.1377932749278993e-18,1.3206191630908629e-11,1.3054023258419366e-19,4.1165276621054755e-23,2.1112874251324506e-14,7.349524790557598e-21,3.4295400812617e-20,8.164560018228693e-25,1.6540108055318116e-23,2.5900333752640767e-16,1.6288947557616083e-13,1.4224875686478704e-21,8.078995991118212e-17,9.524565167766935e-10,1.6902352869770402e-13,2.2289351949510698e-20
110.87615177171108,0.0005555851823910342,0.0915567593028733,0.0,0.00042175776721286787,0.4292144477925085,1.7555136824623924e-05,0.4515891967049506,0.010597502612024759,9.464131825585408e-12,2.945092633725874e-06,1.0581616958195964e-06,4.2583845780240746e-14,1.8605673958959274e-05,1.0332440485138288e-10,3.436374921532024e-16,7.456558846973481e-07,7.701221254980188e-08,3.103289917948792e-10,4.4639295826353536e-11,9.338425641999029e-23,3.733875903731202e-14,3.7571222929211464e-12,8.281903510695645e-17,4.306353295141876e-24,6.651445630991584e-10,0.0011360116741478776,2.1422168162952572e-12,7.036348059112084e-11,1.6286785842670112e-16,0.005231889945008667,5.788724892492032e-05,3.1360954928268975e-18,1.3196132499861537e-11,1.3141714510553416e-19,4.1155310983447503e-23,2.125399827180497e-14,7.346439501629426e-21,3.428905342834974e-20,8.154839027824441e-25,1.6532221917441235e-23,2.6072933989654155e-16,1.627631234893785e-13,1.4323731032988298e-21,8.137122717310704e-17,9.595343958205375e-10,1.706271722572025e-13,2.2505486760493827e-20
111.96082267954714,0.0005555851823910342,0.0915567593028733,0.0,0.00042175205583939535,0.4290129640842355,1.750887043392556e-05,0.45153872417426694,0.010698490669475461,9.462612484391213e-12,2.943557191352955e-06,1.0576051492489565e-06,4.25641284050428e-14,1.8601054572457525e-05,1.0303304285197034e-10,3.4654997269831045e-16,7.527513592496768e-07,7.680820748212759e-08,3.1029010471116313e-10,4.463103232864865e-11,9.335069835835223e-23,3.732754873205039e-14,3.756763034616284e-12,8.279379747208743e-17,4.3039551987554304e-24,6.647857237292477e-10,0.0011354630261595955,2.1410709639051994e-12,7.034203214782584e-11,1.6445974509296941e-16,0.005281858943465328,5.843932987439763e-05,3.1343988684936648e-18,1.3186082187540589e-11,1.322893037580833e-19,4.114535636933891e-23,2.139430181787059e-14,7.343356727051948e-21,3.4282712246834196e-20,8.145167186703042e-25,1.652434331633914e-23,2.6244522220153864e-16,1.6263688502073392e-13,1.4422071670243608e-21,8.19498322016817e-17,9.665841260077333e-10,1.7222954318547703e-13,2.272154436912463e-20
113.04549358738319,0.0005555851823910342,0.0915567593028733,0.0,0.00042174634791895815,0.4288115915507653,1.746284209496502e-05,0.45148827933683783,0.010799423103038087,9.461095208151005e-12,2.9420227517893953e-06,1.057048999782882e-06,4.254442950579769e-14,1.8596436841504152e-05,1.0274317792814684e-10,3.4946216158420873e-16,7.598427339030253e-07,7.660525281391657e-08,3.1025124014165854e-10,4.462277688741964e-11,9.331715932518731e-23,3.731634393518347e-14,3.756404496991584e-12,8.276857475623978e-17,4.301558740241339e-24,6.644271488813981e-10,0.0011349146961472595,2.1399258886931283e-12,7.032059638913864e-11,1.6605146627788321e-16,0.005331800328229785,5.899109081496241e-05,3.1327034008954034e-18,1.317604068467772e-11,1.331567455236374e-19,4.113541273684546e-23,2.1533791324838434e-14,7.340276460741935e-21,3.427637724696627e-20,8.135544120224561e-25,1.6516472230465508e-23,2.6415106392399236e-16,1.625107600473737e-13,1.4519901618383717e-21,8.252579588462135e-17,9.736059324164044e-10,1.7383064439044771e-13,2.2937525102546966e-20
115.2148354030553,0.0005555851823910342,0.0915567593028733,0.0,0.0004217349424288128,0.42840917967700404,1.7371492309028156e-05,0.4513874726641594,0.011001121260958398,9.458066808263254e-12,2.9389568776491617e-06,1.0559378894623104e-06,4.25050869214723e-14,1.8587206341937474e-05,1.0216789376617492e-10,3.552856660633028e-16,7.740131962608092e-07,7.620246262382181e-08,3.1017357847915896e-10,4.4606290065819865e-11,9.325013828301872e-23,3.729395085037157e-14,3.755689565388892e-12,8.27181739383624e-17,4.296770731061486e-24,6.637107909654092e-10,0.0011338189890511443,2.1376380670294737e-12,7.027776280374586e-11,1.692344132476435e-16,0.005431600340535319,6.009365369978001e-05,3.1293159317783894e-18,1.3155984070316375e-11,1.348776244358872e-19,4.1115558251374016e-23,2.1810353633518242e-14,7.33412342885158e-21,3.426372570883846e-20,8.116442831734392e-25,1.650075251920275e-23,2.6753293948450025e-16,1.6225885009592703e-13,1.4714045322263283e-21,8.366988169744793e-17,9.87566662740682e-10,1.770290491523211e-13,2.3369257237835307e-20
117.38417721872742,0.0005555851823910342,0.0915567593028733,0.0,0.00042172355072564514,0.4280072115099975,1.7281073123697936e-05,0.45128677653191807,0.01120259741017866,9.455046542456624e-12,2.9358950044327464e-06,1.0548283595028232e-06,4.246581760475371e-14,1.857798245166553e-05,1.0159846242912355e-10,3.6110800895460195e-16,7.881672972248394e-07,7.58037786844804e-08,3.10096006675254e-10,4.4589835147148464e-11,9.318319317107031e-23,3.7271579750376895e-14,3.7549774618058084e-12,8.266783237021146e-17,4.291989256080493e-24,6.62995485809523e-10,0.0011327245508645082,2.1353533457653305e-12,7.023497959413346e-11,1.7241670141775337e-16,0.005531290149281107,6.119493963595562e-05,3.1259330772366603e-18,1.3135962582882373e-11,1.365800702231158e-19,4.1095747200644696e-23,2.208373537519407e-14,7.327980358318102e-21,3.4251098649394835e-20,8.097532240937535e-25,1.6485062615159073e-23,2.7087558631521087e-16,1.6200739265554725e-13,1.4906193490648188e-21,8.480364748347886e-17,1.0014183419493807e-09,1.8022240937109643e-13,2.3800685726055777e-20
119.55351903439953,0.0005555851823910342,0.0915567593028733,0.0,0.0004217121727926178,0.42760568639047297,1.7191570484055593e-05,0.45118619078538946,0.011403851874256514,9.452034328951102e-12,2.9328371252835926e-06,1.0537204046266003e-06,4.242662114079042e-14,1.856876516212078e-05,1.0103479578186154e-10,3.6692919361313645e-16,8.023050621826028e-07,7.540913897265858e-08,3.1001852459801145e-10,4.457341192129222e-11,9.311632386709231e-23,3.724923060274029e-14,3.754268150689449e-12,8.261754977397642e-17,4.2872143038014904e-24,6.62281229921207e-10,0.001131631379597952,2.1330717193744865e-12,7.019224652400175e-11,1.755983328601674e-16,0.005630869921267336,6.229495067330212e-05,3.1225548290495858e-18,1.311597614867916e-11,1.3826436544503496e-19,4.107597926497407e-23,2.2353985710705634e-14,7.321847202295147e-21,3.423849590735919e-20,8.0788094853715285e-25,1.64694023528376e-23,2.7417961159583023e-16,1.6175638674940245e-13,1.5096376834765842e-21,8.592725282042343e-17,1.0151626897874016e-09,1.8341074753609661e-13,2.423181308217544e-20
121.72286085007164,0.0005555851823910342,0.0915567593028733,0.0,0.000421700808612844,0.42720460366108925,1.7102970616214812e-05,0.4510857152701219,0.011604884975921994,9.449030087611382e-12,2.9297832333609508e-06,1.052614019631302e-06,4.238749712220954e-14,1.8559554464761437e-05,1.0047680744577447e-10,3.7274922338497166e-16,8.164265164554888e-07,7.501848270531015e-08,3.0994113211569416e-10,4.455702018232954e-11,9.304953024900137e-23,3.722690337504332e-14,3.753561597222953e-12,8.256732587702677e-17,4.282445862752518e-24,6.615680198559537e-10,0.0011305394732676445,2.130793182343442e-12,7.014956336145648e-11,1.7877930963720964e-16,0.00573033982274593,6.339368885494553e-05,3.1191811790150377e-18,1.3096024694207826e-11,1.3993078698614195e-19,4.1056254131226296e-23,2.2621152809900917e-14,7.315723914711666e-21,3.4225917324673143e-20,8.06027176005824e-25,1.6453771569667877e-23,2.774456102638664e-16,1.615058314033082e-13,1.5284625446986952e-21,8.704085407448948e-17,1.0288013914771367e-09,1.8659408580609673e-13,2.466264177756588e-20
123.89220266574375,0.0005555851823910342,0.0915567593028733,0.0,0.00042168945816939066,0.4268039626664153,1.7015260020350776e-05,0.45098534983193606,0.011805697037085143,9.446033739906946e-12,2.926733321839808e-06,1.051509199388357e-06,4.234844514894024e-14,1.8550350351071237e-05,9.99244127552705e-11,3.785681016073361e-16,8.305316852993467e-07,7.463175030881354e-08,3.098638290967616e-10,4.4540659728430274e-11,9.29828121948829e-23,3.720459803490889e-14,3.752857767307528e-12,8.25171604117922e-17,4.2776839214864725e-24,6.608558522162028e-10,0.0011294488298952696,2.128517729171364e-12,7.010692987890686e-11,1.819596338017589e-16,0.005829700019427755,6.449115621740704e-05,3.115812118949349e-18,1.3076108146166112e-11,1.415796061972737e-19,4.1036571492657586e-23,2.2885283876404092e-14,7.309610450253688e-21,3.4213362746419247e-20,8.041916316074272e-25,1.643817010593707e-23,2.806741653206021e-16,1.612557256457162e-13,1.5470968816300599e-21,8.814460448069394e-17,1.0423360985818674e-09,1.8977244601737992e-13,2.5093174241095912e-20
126.06154448141586,0.0005555851823910342,0.0915567593028733,0.0,0.00042167812144527857,0.4264037627529081,1.692842546392397e-05,0.4508850943169246,0.012006288378843388,9.44304520886371e-12,2.92368738391083e-06,1.0504059388402252e-06,4.230946482795526e-14,1.854115281255906e-05,9.937752871569651e-11,3.843858316087132e-16,8.446205939050192e-07,7.424888338906883e-08,3.097866154098697e-10,4.4524330361713775e-11,9.291616958299265e-23,3.718231455000159e-14,3.752156627541219e-12,8.246705311556214e-17,4.2729284685810624e-24,6.601447236496127e-10,0.0011283594475079738,2.126245354370052e-12,7.006434585289539e-11,1.851393073974243e-16,0.005928950676489662,6.558735479068183e-05,3.1124476406872558e-18,1.3056226431447519e-11,1.4321108903257405e-19,4.1016931048682207e-23,2.3146425171648002e-14,7.303506764339115e-21,3.420083202071208e-20,8.023740459148485e-25,1.6422597804689156e-23,2.8386584812796885e-16,1.6100606850770246e-13,1.5655435843344676e-21,8.923865422087656e-17,1.0557684298443753e-09,1.929458496914678e-13,2.5523412860174833e-20
128.23088629708798,0.0005555851823910342,0.0915567593028733,0.0,0.0004216667984234871,0.42600400326889154,1.6842453975108542e-05,0.450784948571452,0.012206659321488787,9.440064419025986e-12,2.9206454127802864e-06,1.049304232998726e-06,4.22705557731021e-14,1.8531961840758705e-05,9.883607396232963e-11,3.9020241670896127e-16,8.586932673988721e-07,7.386982470249757e-08,3.097094909238746e-10,4.4508031888154264e-11,9.284960229175913e-23,3.716005288802835e-14,3.751458145201795e-12,8.241700373036864e-17,4.2681794926387644e-24,6.594346308480127e-10,0.0011272713241383128,2.1239760524638945e-12,7.002181106399793e-11,1.8831833245872014e-16,0.0060280919585813,6.668228659831647e-05,3.109087736081861e-18,1.3036379477140356e-11,1.4482549618285797e-19,4.0997332504723526e-23,2.3404622038204964e-14,7.297412813100497e-21,3.4188324998625495e-20,8.005741548314411e-25,1.6407054511659198e-23,2.8702121869676526e-16,1.607568590229567e-13,1.5838054854982891e-21,9.032315049935138e-17,1.0690999720002754e-09,1.9611431804264532e-13,2.5953359981772358e-20
130.4002281127601,0.0005555851823910342,0.0915567593028733,0.0,0.00042165548908695366,0.4256046835645366,1.6757332836430545e-05,0.4506849124421543,0.012406810184515045,9.43709129641583e-12,2.9176074016699987e-06,1.0482040769429704e-06,4.2231717604899413e-14,1.8522777427228537e-05,9.829996872077846e-11,3.9601786021941615e-16,8.727497308433065e-07,7.349451812796767e-08,3.096324555078304e-10,4.449176411746835e-11,9.278311019978481e-23,3.713781301673878e-14,3.750762288228755e-12,8.23670120028391e-17,4.263436982286767e-24,6.587255705460919e-10,0.0011261844578242049,2.1217098179898286e-12,6.99793252966987e-11,1.9149671101123375e-16,0.006127124029831767,6.77759536574842e-05,3.1057323970045768e-18,1.3016567210526862e-11,1.4642308320486046e-19,4.0977775572033945e-23,2.3659918922412418e-14,7.291328553364619e-21,3.417584153410631e-20,7.987916994598819e-25,1.6391540075193836e-23,2.901408259661618e-16,1.6050809622777063e-13,1.6018853618442788e-21,9.139823761627255e-17,1.0823322805666433e-09,1.992778719855214e-13,2.6383017913440222e-20
132.5695699284322,0.0005555851823910342,0.0915567593028733,0.0,0.00042164419341857704,0.425205802991841,1.667304957857268e-05,0.4505849857759383,0.01260674128662438,9.434125768500292e-12,2.9145733438172652e-06,1.0471054658181997e-06,4.219294995041119e-14,1.8513599563551253e-05,9.776913476824593e-11,4.0183216544300147e-16,8.86790009237252e-07,7.312290863945439e-08,3.095555090309923e-10,4.447552686304113e-11,9.271669318584839e-23,3.7115594903925635e-14,3.750069025208364e-12,8.231707768411476e-17,4.258700926176922e-24,6.580175395206721e-10,0.0011250988466088797,2.1194466454973032e-12,6.993688833932076e-11,1.9467444507178462e-16,0.006226047053856076,6.886835797905716e-05,3.102381615345083e-18,1.2996789559082303e-11,1.480041006467663e-19,4.0958259967583113e-23,2.3912359396340446e-14,7.28525394263913e-21,3.416338148391766e-20,7.970264259757576e-25,1.637605434620225e-23,2.9322520807507557e-16,1.6025977916102773e-13,1.619785935504039e-21,9.246405703885666e-17,1.0954668806076412e-09,2.0243653214186336e-13,2.6812388924237566e-20
134.7389117441043,0.0005555851823910342,0.0915567593028733,0.0,0.0004216329114012191,0.4248073609046099,1.658959197436894e-05,0.4504851684199821,0.012806452945734239,9.431167764146025e-12,2.911543232474806e-06,1.046008394832997e-06,4.2154252442987025e-14,1.85044282413336e-05,9.724349539629711e-11,4.0764533567432306e-16,9.008141275166766e-07,7.275494227953847e-08,3.094786513628172e-10,4.445931994178649e-11,9.265035112890617e-23,3.709339851742529e-14,3.7493783253539426e-12,8.226720052964909e-17,4.253971312985691e-24,6.573105345889477e-10,0.0011240144885408321,2.117186529548237e-12,6.989449998385505e-11,1.9785153664859036e-16,0.00632486119376145,6.99595015676794e-05,3.09903538301127e-18,1.2977046450474061e-11,1.4956879416986061e-19,4.0938785413825675e-23,2.4161986179103924e-14,7.27918893908745e-21,3.415094470753162e-20,7.952780855027316e-25,1.636059717805495e-23,2.962748926254513e-16,1.6001190686419143e-13,1.637509875350287e-21,9.35207474705266e-17,1.108505267477823e-09,2.055903188478225e-13,2.724147524570605e-20
136.90825355977643,0.0005555851823910342,0.0915567593028733,0.0,0.0004216216430177061,0.42440935665843693,1.650694803295325e-05,0.45038546022173387,0.013005945478983849,9.42821721359375e-12,2.908517060910704e-06,1.044912859258844e-06,4.21156247221973e-14,1.84952634522061e-05,9.672297537413958e-11,4.134573741997792e-16,9.148221105550422e-07,7.239056613358454e-08,3.094018823729636e-10,4.444314317410408e-11,9.258408390809384e-23,3.70712238251181e-14,3.748690158493787e-12,8.2217380299179e-17,4.249248131414114e-24,6.566045526082073e-10,0.0011229313816737742,2.114929464716985e-12,6.985216002593497e-11,2.0102798774141392e-16,0.006423566612153472,7.104938642183473e-05,3.0956936919292085e-18,1.2957337812560842e-11,1.5111740466713262e-19,4.0919351638644334e-23,2.440884115759065e-14,7.2731335015209e-21,3.4138531067096297e-20,7.93546433994033e-25,1.6345168426558453e-23,2.992903969383251e-16,1.5976447838129579e-13,1.6550597982913334e-21,9.456844491808292e-17,1.1214489075442379e-09,2.0873925216020522e-13,2.767027907272376e-20
139.07759537544854,0.0005555851823910342,0.0915567593028733,0.0,0.00042161038825083084,0.424011789610686,1.642510599411847e-05,0.4502858610289117,0.013205219202740577,9.425274048408714e-12,2.905494822408335e-06,1.0438188544266177e-06,4.207706643351627e-14,1.848610518782282e-05,9.620750091381805e-11,4.192682842976256e-16,9.288139831637863e-07,7.202972830484711e-08,3.0932520193129357e-10,4.442699638371275e-11,9.251789140272788e-23,3.70490707949288e-14,3.748004495050075e-12,8.216761675647239e-17,4.244531370187732e-24,6.55899590473622e-10,0.0011218495240665925,2.1126754455902917e-12,6.980986826462316e-11,2.0420380034171556e-16,0.00652216347114204,7.213801453391515e-05,3.0923565340430796e-18,1.2937663573391737e-11,1.5265016837780712e-19,4.089995837506828e-23,2.4652965406544495e-14,7.267087589368639e-21,3.4126140427307876e-20,7.918312321139792e-25,1.6329767949831672e-23,3.022722283019165e-16,1.5951749275893347e-13,1.6724382705269166e-21,9.56072827568872e-17,1.134299238887175e-09,2.1188335186375923e-13,2.8098802564479894e-20
141.24693719112065,0.0005555851823910342,0.0915567593028733,0.0,0.0004215991470833544,0.42361465912047297,1.6344054322768653e-05,0.4501863706895039,0.013404274432606248,9.422338201472363e-12,2.902476510266323e-06,1.042726375728163e-06,4.2038577228423145e-14,1.8476953439861076e-05,9.569699963502487e-11,4.250780692381407e-16,9.427897700927875e-07,7.167237788998869e-08,3.092486099078729e-10,4.441087939768902e-11,9.245177349230731e-23,3.702693939482694e-14,3.7473213060334535e-12,8.211790966944518e-17,4.239821018056566e-24,6.551956451192418e-10,0.0011207689137832997,2.1104244667672644e-12,6.976762450250896e-11,2.07378976432804e-16,0.006620651932347223,7.322538789028785e-05,3.0890239013151456e-18,1.2918023661205443e-11,1.5416731699951333e-19,4.088060536136334e-23,2.4894399208133612e-14,7.261051162684465e-21,3.411377265544018e-20,7.90132245128363e-25,1.6314395608345413e-23,3.052208842133788e-16,1.5927094904624652e-13,1.6896478087694893e-21,9.6637391794228e-17,1.1470576719813887e-09,2.1502263747624495e-13,2.852704784517865e-20
