Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227),SX(387),SX(190),SX(495),SX(318),SX(533),SX(213),S(309),C2H4O3(79),SX(386),SX(390),SX(718),SX(572),S(233),SX(1093),SX(1139)
2.1626019702851815e-21,0.0027932438568483804,0.0915567593028733,0.0,0.008220516670701089,0.451542628356098,4.51500378429673e-54,0.4569006123410269,3.9924950758727555e-69,5.183494423720043e-82,1.3612069407015086e-44,4.945242887001171e-108,2.344296537002674e-130,3.594455510447008e-15,9.079664628569611e-42,8.646533682920708e-50,1.5257111775548247e-61,9.079664715029788e-42,1.5454684051187653e-22,6.4601558312450635e-55,1.0199042210731915e-41,9.482830110033967e-36,6.136704834870164e-67,2.1302116413683243e-89,1.0748504621994506e-79,3.849375598644927e-102,9.973535724414225e-17,4.3593143677770285e-61,1.7679956663818858e-93,1.1901531787387252e-102,4.790004332219204e-123,3.5984481085856365e-109,1.184134297494825e-79,7.545396960880811e-100,1.3475277035311713e-138,2.69601021896883e-112,1.9102492904327717e-159,2.2433976951097394e-84,1.2799137809119387e-84,3.1648261008952024e-122,1.110639612154434e-137,2.596595862203034e-153,1.4034540462526242e-96,6.139503427810539e-161,7.25649071040456e-169,3.5588821974075766e-168,2.0854589357301264e-160,4.030330472767617e-130,2.9047962235635363e-145,8.090759576146847e-129,6.003490015744582e-148,3.581880329167346e-144,2.0491932377452764e-147,1.3521992189384954e-157,2.506309687047842e-196,2.519972528175995e-136,1.7068947510606868e-125,1.93734451786356e-200,7.4723883227485e-212,2.1416144393175393e-138,8.89648736141026e-140,2.0577126768873075e-124,5.838801288867066e-151
4.3270828302057105e-21,0.0027932438568483804,0.0915567593028733,0.0,0.008220516670697392,0.4515426283560961,3.6147483751602297e-53,0.4569006123410269,1.2791757250487096e-67,1.6607679550678305e-80,2.7235965113022873e-44,1.2685993602752912e-105,3.004924778196393e-128,7.192033918813613e-15,3.6342320803173815e-41,6.92248440904378e-49,2.443978835038337e-60,3.6342321495380937e-41,3.092279528225134e-22,5.172061809634533e-54,4.0822741086660925e-41,3.7956033408425003e-35,9.830152649200872e-66,1.3655496551838881e-87,8.607520138510012e-79,1.2336445165386234e-100,1.995573655370867e-16,1.9402862428194854e-60,1.1333551059848391e-91,1.5258898564733528e-100,2.457570362341049e-120,9.231071366962544e-107,9.482678259792889e-79,2.4181411314096068e-98,6.9178953979799e-136,8.635533545465765e-111,3.922820822287644e-156,7.187747934548437e-83,2.050245408339533e-83,8.11844749337944e-120,1.4236204492606113e-135,2.6661096387337114e-150,4.4977751087881104e-95,1.2607745938072355e-157,2.980307842315313e-165,3.651592739367368e-165,1.0694296811460343e-157,5.166866804854338e-128,7.447918845049529e-143,5.188722872760278e-127,1.5392992479692056e-145,3.677720987990377e-141,2.896453954759765e-145,3.4719143076706774e-155,5.146344926192711e-193,1.2936957684652941e-133,4.3796880698018725e-123,3.98039840734796e-197,3.0686965731512043e-208,2.198911638348341e-135,9.13452536789071e-137,1.0563820649450536e-121,1.199522883457724e-147
8.65604455004677e-21,0.0027932438568483804,0.0915567593028733,0.0,0.008220516670689997,0.4515426283560923,2.8928973473825902e-52,0.4569006123410269,4.095887858388094e-66,5.31775302139961e-79,5.448375653460514e-44,3.2509671458838287e-103,3.849011657969823e-126,1.4387190735533826e-14,1.454166212775216e-40,5.540091411668283e-48,3.912640539208155e-59,1.4541662681728232e-40,6.185901774434253e-22,4.1392359187544667e-53,1.6334408059169502e-40,1.5187357365514396e-34,1.5737386114873234e-64,8.746605985530648e-86,6.889503215610825e-78,3.950629156141652e-99,3.9920138212278575e-16,1.0892014837120801e-59,7.259357825571576e-90,1.9547356934860562e-98,1.259579688775515e-117,2.36559395983076e-104,7.589986318273967e-78,7.743838173316448e-97,3.546718463965953e-133,2.7647007146951007e-109,8.044836043359132e-153,2.301506370796549e-81,3.2823013610406784e-82,2.0804353235467134e-117,1.8235170956554882e-133,2.73384406131793e-147,1.440364258659535e-93,2.58561256563104e-154,1.222411039250177e-161,3.7429708225464984e-162,5.479769723618989e-155,6.618740467089399e-126,1.9081580701456482e-140,3.3241897769287474e-125,3.943687281631147e-143,3.7710487149179767e-138,4.400541533550194e-143,8.90128428581008e-153,1.0553476970042004e-189,6.632618351869976e-131,1.1224895492287442e-120,8.164922059675139e-194,1.2585799278370333e-204,2.254711332006043e-132,9.366326050101557e-134,5.415938689999263e-119,2.4604493555599317e-144
1.731396798972889e-20,0.0027932438568483804,0.0915567593028733,0.0,0.008220516670675207,0.4515426283560847,2.3147574924613986e-51,0.4569006123410269,1.311088349464724e-64,1.7022171374557453e-77,1.0897933953087532e-43,8.326762209130363e-101,4.928480686101403e-124,2.877750436892221e-14,5.817611747257841e-40,4.432914863082819e-47,6.262045469664927e-58,5.817612190522867e-40,1.2373146266838018e-21,3.312040963905353e-52,6.534822228684294e-40,6.075931887400391e-34,2.5187120732630736e-63,5.600091749983642e-84,5.5129958824280364e-77,1.2647114408554682e-97,7.984894152934244e-16,9.364104920370318e-59,4.647870810840083e-88,2.5030816596052867e-96,6.4523813575999945e-115,6.059039537387548e-102,6.073528127724911e-77,2.4789539140347032e-95,1.8171367129105442e-130,8.849192440693943e-108,1.6486973876803082e-149,7.367142480258413e-80,5.25321443267159e-81,5.328615354035388e-115,2.3349289644242004e-131,2.8014946170891077e-144,4.610886781445023e-92,5.299191509960974e-151,5.0106433619955094e-158,3.834716110910958e-159,2.8067393789942087e-152,8.47528148803384e-124,4.8867912724246476e-138,2.128571744981782e-123,1.0099779934694677e-140,3.864143168919529e-135,7.40246384922363e-141,2.280415914994788e-150,2.1627607377274707e-186,3.398178178415519e-128,2.875239251725453e-118,1.673524471754024e-190,5.158504320612532e-201,2.3103729519386615e-129,9.597551039147247e-131,2.774818727238267e-116,5.042892848400246e-141
3.462981486909312e-20,0.0027932438568483804,0.0915567593028733,0.0,0.008220516670645628,0.4515426283560695,1.851981957355873e-50,0.4569006123410269,4.1961296132384753e-63,5.448008466931874e-76,2.1797050797340215e-43,2.132195835626325e-98,6.309641492481202e-122,5.755813163549091e-14,2.3272340916126535e-39,3.546668620130303e-46,1.0020731038027232e-56,2.3272344462583458e-39,2.474763525158766e-21,2.649921699340287e-51,2.6141379305262837e-39,2.4305705572093383e-33,4.030519505121196e-62,3.58477641745175e-82,4.4109511547043736e-76,4.048803355221647e-96,1.597065481631664e-15,1.1757483892981356e-57,2.9752366093258247e-86,3.204591294382469e-94,3.304466512674741e-112,1.5515104968051574e-99,4.8594450360596795e-76,7.934132215792974e-94,9.306838994638171e-128,2.832116669975417e-106,3.3776660898389017e-146,2.3578815205673307e-78,8.406399282680538e-80,1.3644687241517165e-112,2.9892711307882666e-129,2.8700158556281614e-141,1.4757582454902811e-90,1.0857607367326938e-147,2.0532793313873353e-154,3.9277254828048603e-156,1.4373302748690119e-149,1.0850457452390863e-121,1.2512613683170274e-135,1.3626341345162134e-121,2.5860454757183278e-138,3.9581989240681615e-132,1.400286711553614e-138,5.8400156997729145e-148,4.430769818118986e-183,1.7404487832634778e-125,7.362819565557897e-116,3.428810397612015e-187,2.1136085367375535e-197,2.3666106116966864e-126,9.831168691330064e-128,1.4211803561584923e-113,1.0331710916375955e-137
6.926150862782158e-20,0.0027932438568483804,0.0915567593028733,0.0,0.008220516670586469,0.45154262835603914,1.4816561130466889e-49,0.4569006123410269,1.3428649891991177e-61,1.7435444860491838e-74,4.35952884060563e-43,5.4590976026287e-96,8.077470307601659e-120,1.1511938616779598e-13,9.309315165284379e-39,2.837469595474699e-45,1.6034341385584068e-55,9.309318002584606e-39,4.94966132208554e-21,2.1200977518013777e-50,1.0456947598657665e-38,9.72267784681541e-33,6.449282136365052e-61,2.2944777218194826e-80,3.5289783475571665e-75,1.298229458476145e-94,3.194217614295992e-15,1.7522439107280149e-56,1.9043393422998796e-84,4.102275032890141e-92,1.6920972756742155e-109,3.9723590229355917e-97,3.8878472698537952e-75,2.5391624467096654e-92,4.765877220626069e-125,9.063791043151754e-105,6.9185871568027e-143,7.546010082803253e-77,1.3451435604460353e-78,3.493465796143159e-110,3.826802824499036e-127,2.9400487356682586e-138,4.722859857208848e-89,2.2245096371817535e-144,8.413529000512984e-151,4.0224824280459885e-153,7.359841552951997e-147,1.3889898963032237e-119,3.203533272623825e-133,8.721963723823712e-120,6.620905060935384e-136,4.053849410607037e-129,2.951271777148508e-136,1.4953145869807041e-145,9.0756576263245e-180,8.912568948483316e-123,1.8852021792965821e-113,7.023988204062417e-184,8.658716027310656e-194,2.4238039362502873e-123,1.0068756248628313e-124,7.27762723675925e-111,2.1162805905964289e-134
1.3852489614527854e-19,0.0027932438568483804,0.0915567593028733,0.0,0.008220516670468152,0.4515426283559784,1.1853533629346001e-48,0.4569006123410269,4.2973335954383723e-60,5.579860945396748e-73,8.719182634870097e-43,1.3976047625004086e-93,1.0341825486818702e-117,2.3024189522907665e-13,3.7238018271712633e-38,2.2700295580639387e-44,2.5655899635162526e-54,3.7238040970653247e-38,9.899456915846467e-21,1.6962140645764745e-49,4.182840443091003e-38,3.889150263245295e-32,1.0319169742784802e-59,1.4685250446662337e-78,2.823264835779607e-74,4.21835392573716e-93,6.388521879576043e-15,2.7520560860844152e-55,1.2188323429377327e-82,5.2511264207534075e-90,8.664010087760695e-107,1.0169790809269555e-94,3.11066208572169e-74,8.125840217150611e-91,2.440309435283582e-122,2.9011234202245467e-103,1.4170280198958628e-139,2.414949141027916e-75,2.152447675731605e-77,8.943748486286016e-108,4.899577884291207e-125,3.0122122872886537e-135,1.5113820188298631e-87,4.558218500768888e-141,3.448014033984172e-147,4.1192565904570514e-150,3.7684447540413495e-144,1.7779837321822567e-117,8.201400474177151e-131,5.582402343456721e-118,1.6950251265086658e-133,4.1514347833658376e-126,6.744281007495231e-134,3.8283284383703796e-143,1.8588301581317773e-176,4.5635936152093395e-120,4.826721307681793e-111,1.4389152149004845e-180,3.5468689083282435e-190,2.4821584042074702e-120,1.031116732283888e-121,3.726419816283394e-108,4.334293145950028e-131
2.770516711801924e-19,0.0027932438568483804,0.0915567593028733,0.0,0.008220516670231518,0.4515426283558569,9.482944841066619e-48,0.4569006123410269,1.3751732530054585e-58,1.7857842300095194e-71,1.7438590585204653e-42,3.577909932486774e-91,1.324930025358479e-115,4.604869133383207e-13,1.4895358831685125e-37,1.816045200208072e-43,4.10502533669789e-53,1.4895376991053124e-37,1.9799048102997843e-20,1.3571403255289586e-48,1.6731342398185837e-37,1.5556759299547364e-31,1.6510790470233374e-58,9.398604624929304e-77,2.2586509581865768e-73,1.5133282435873827e-91,1.277713040994173e-14,4.3827153367648067e-54,7.800639886389954e-81,6.721475423787609e-88,4.436025725633679e-104,2.6034969829692244e-92,2.490393302579264e-73,2.600732729543279e-89,1.2494658605921628e-119,9.291821966795865e-102,2.90211965589346e-136,7.728836385444245e-74,3.444871565400884e-76,2.2896251707355445e-105,6.277119293671135e-123,3.087398845284432e-132,4.836543597280257e-86,9.343979615538156e-138,1.4136298932404641e-143,4.2182038389978065e-147,1.9296426330170903e-141,2.2758493029550777e-115,2.0995865604387315e-128,3.5728561698328375e-116,4.3393222737190253e-131,4.251133734445892e-123,1.6227109484563187e-131,9.8008436743609e-141,3.806973333566592e-173,2.3366328762486557e-117,1.2358170696751244e-108,2.948944560861427e-177,1.4528318764110915e-186,2.5417852495629642e-117,1.0558863996545772e-118,1.907968166786415e-105,8.875950825352146e-128
5.541052212500201e-19,0.0027932438568483804,0.0915567593028733,0.0,0.008220516669758251,0.4515426283556139,7.586409521946854e-47,0.4569006123410269,4.4005968208080897e-57,5.7158083184404905e-70,3.487901228645906e-42,9.159219953190218e-89,1.7018476713797138e-113,9.209769495035386e-13,5.9581738370380005e-37,1.4528447829995527e-42,6.56812203966338e-52,5.9581883646186e-37,3.959823047581869e-20,1.0859634560675957e-47,6.692419342441108e-37,6.222735366168494e-31,2.641692536714126e-57,6.014935000288625e-75,1.8070355089910938e-72,9.02641028710661e-90,2.555434746989543e-14,7.00414651775672e-53,4.9923641987900656e-79,8.603244843179706e-86,2.271188706173506e-101,6.664786132074784e-90,2.0039975857882537e-72,8.333035419254393e-88,6.397143650962592e-117,2.9838281938010947e-100,5.943352777155671e-133,2.4737956123362183e-72,5.517553004709925e-75,5.861292023501862e-103,8.063726914644925e-121,3.167223026238363e-129,1.547799488033458e-84,1.9171096133665251e-134,5.800703755327443e-140,4.319412576778344e-144,9.886759992523521e-139,2.913057900704776e-113,5.3748881944218765e-126,2.2867710846404945e-114,1.1108554656259832e-128,4.3530188806973026e-120,4.021174462304184e-129,2.509069082414468e-138,7.796569688645071e-170,1.1963554689100937e-114,3.164425085634337e-106,6.054243558163261e-174,5.9507190591047765e-183,2.602736930012909e-114,1.0812064185622203e-115,9.768604585260248e-103,1.8173827782182365e-124
1.1082123213896757e-18,0.0027932438568483804,0.0915567593028733,0.0,0.008220516668811717,0.4515426283551278,6.069159435266363e-46,0.4569006123410269,1.4081977728139623e-55,1.8298634745919768e-68,6.978554859174889e-42,2.3445861036584764e-86,2.208825861751076e-111,1.8419570216208935e-12,2.383275595404727e-36,1.1622792775808181e-41,1.0509112894154634e-50,2.383287217503681e-36,7.919659521553273e-20,8.691649507800266e-47,2.676853226641389e-36,2.489100473267753e-30,4.226541880355747e-56,3.849265127444864e-73,1.4464033828558626e-71,1.3598003542716489e-87,5.110878158669214e-14,1.1203380770135378e-51,3.1949943277080952e-77,1.101131857069266e-83,1.1627625703353308e-98,1.706058915667771e-87,1.6778617076193238e-71,2.6938814281217475e-86,3.2751100706164865e-114,9.682142439125666e-99,1.2170828534889228e-129,7.91966659735975e-71,8.864656858718415e-74,1.5003790324800969e-100,1.0474953419086122e-118,3.254860735651054e-126,4.9556522621296866e-83,3.940297541384606e-131,2.38447387186413e-136,4.422917188195177e-141,5.090855218396842e-136,3.72857130018175e-111,1.3759188288364958e-123,1.4641993157633705e-112,2.8436813867823692e-126,4.4570600413658054e-117,1.0123676211523465e-126,6.424537304195135e-136,1.5966428880821505e-166,6.125141571759062e-112,8.104465740296565e-104,1.2515616344719589e-170,2.437277875744737e-179,2.665013929648349e-111,1.1070769901429727e-112,5.001171208325522e-100,3.720177649350375e-121
2.216426521668987e-18,0.0027932438568483804,0.0915567593028733,0.0,0.008220516666918648,0.4515426283541557,4.855356848126772e-45,0.4569006123410269,4.5062437649701145e-54,5.8606717186971206e-67,1.4000970839268022e-41,6.001176062098555e-84,2.9838989989235424e-109,3.683917165003284e-12,9.533114500437408e-36,9.298248057976816e-41,1.6814842510312854e-49,9.53320747736684e-36,1.5839332467125021e-19,6.959595735630365e-46,1.0706456097797041e-35,9.956414526816672e-30,6.761889242180583e-55,2.4631309444525903e-71,1.1622502165473778e-70,3.1763127565100365e-85,1.0221764980784284e-13,1.7924128540361837e-50,2.0446249402468331e-75,1.409221596183048e-81,5.952391130277253e-96,4.3668112833896945e-85,1.820079193792166e-70,9.320306661665562e-85,1.676597090212784e-111,3.269890161429098e-97,2.4920718781541543e-126,2.536528222159843e-69,1.4417459557403302e-72,3.8403526442786095e-98,1.4242729470616474e-116,3.3567238268579226e-123,1.5929079791899587e-81,8.127160604464829e-128,9.836305684510367e-133,4.528683862726344e-138,2.7251644480832803e-133,4.772162162607102e-109,3.5220509190516876e-121,9.405793958402468e-111,7.279201675469056e-124,4.563074518210253e-114,2.569663375466903e-124,1.6479330597224316e-133,3.269487273498691e-163,3.1358200016241238e-109,2.0765266108074958e-101,2.6570715437300327e-167,9.981878912982431e-176,2.728544946520593e-108,1.1334684948274878e-109,2.5601966136288476e-97,7.6113302244210505e-118
4.4328549222276094e-18,0.0027932438568483804,0.0915567593028733,0.0,0.00822051666313251,0.45154262835221154,3.8843237149780803e-44,0.4569006123410269,1.441999765226039e-52,1.8786777682372583e-65,2.8703542897268017e-41,1.5357982070544955e-81,4.626246169209775e-107,7.367837448358777e-12,3.813248222040713e-35,7.43860403344925e-40,2.6904494400314905e-48,3.813322603639223e-35,3.1678678348784284e-19,5.5777062592442396e-45,4.281809019230712e-35,3.982568321581872e-29,1.0817137553180926e-53,1.5758861153781824e-69,9.629222498851842e-70,8.03137283525182e-83,2.044353862003733e-13,2.867811102997295e-49,1.3083343680031717e-73,1.803213630519492e-79,3.0466300093052767e-93,1.1175388935601391e-82,4.5138738848566735e-69,4.7748580618325684e-83,8.581455682538134e-109,1.2661251134921133e-95,5.1016189957975376e-123,8.131164479269413e-68,2.456824338394154e-71,9.828082860211748e-96,2.300387758468531e-114,3.485857839526076e-120,5.280659832759857e-80,1.6879368198406291e-124,4.085814359294154e-129,4.636560237060427e-135,1.881711808829425e-130,6.107292665504108e-107,9.014866878329243e-119,6.200072982349727e-109,1.8631483650898856e-121,4.670596583876717e-111,6.549312694543674e-122,4.2886326145351734e-131,6.694067856474917e-160,1.6052687388150286e-106,5.325003422403974e-99,6.205077320919608e-164,4.0876540008962293e-172,2.7931291120832002e-105,1.1602974896837437e-106,1.3103977912850211e-94,1.5556838731069734e-114
8.865711723344854e-18,0.0027932438568483804,0.0915567593028733,0.0,0.008220516655560233,0.4515426283483232,3.107516692987084e-43,0.4569006123410269,4.614402178819162e-51,6.0326410482779264e-64,6.863253321957301e-41,3.9290587288457227e-79,1.009951701894262e-104,1.4735678001432598e-11,1.5252997716700339e-34,5.950885544993998e-39,4.3049506163713314e-47,1.5253592769705769e-34,6.335737007416585e-19,4.478208271781773e-44,1.7121035528047359e-34,1.593027818087618e-28,1.7301360882143726e-52,1.00790255822152e-67,9.82781265590546e-69,2.051566895904959e-80,4.0887085878635057e-13,4.588479718067146e-48,8.370433898056663e-72,2.3065985811617664e-77,1.55885245825497e-90,2.8590245253314472e-80,2.3181042026707344e-67,6.1168045493621805e-81,4.390903309844204e-106,6.86383110967517e-94,1.0439298907033319e-119,2.6111034363759795e-66,4.8949307042226225e-70,2.514334327773797e-93,5.896552657495499e-112,3.6688449457339975e-117,2.1601906480182013e-78,3.552978415832999e-121,1.720060078758597e-125,4.746161585722082e-132,2.9547286494805263e-127,7.814566414951397e-105,2.3069903048232608e-116,4.8935349817437014e-107,4.767974144048124e-119,4.778596483842677e-108,1.6724644525644509e-119,1.242801799498808e-128,1.3701858007608624e-156,8.216168923581162e-104,1.3678531191489456e-96,1.8947826064852817e-160,1.6737042733320438e-168,2.8583092209856057e-102,1.1873740467134967e-103,6.704883211579917e-92,3.1733261575918428e-111
1.773142532557934e-17,0.0027932438568483804,0.0915567593028733,0.0,0.008220516640415681,0.4515426283405465,2.4861043250512965e-42,0.4569006123410269,1.4766092368712627e-49,1.943802846276318e-62,3.1687208683138883e-40,1.0045160777822082e-76,4.1429765892289506e-102,2.94713590530314e-11,6.101200040229899e-34,4.760709496729582e-38,6.8886559567370205e-46,6.101676082717183e-34,1.2671475337318114e-18,3.608236220699039e-43,6.843455538333073e-34,6.3721121495291455e-28,2.7662783736022995e-51,6.442074764964443e-66,2.146047460219339e-67,5.244108518141756e-78,8.177418031619703e-13,7.34156276353292e-47,5.353355265461803e-70,2.948570197305662e-75,7.970861232365887e-88,7.309505421682541e-78,1.4379244747415068e-65,1.3704902188837605e-78,3.492704952062448e-103,6.93889897603534e-92,3.3616853741702476e-116,8.413960876532903e-65,1.405121403691218e-68,6.428225588001594e-91,3.099745198112337e-109,6.166316471793759e-114,1.895598253700738e-76,1.1940454836137014e-117,1.156014715794465e-121,6.149701100129907e-131,1.4675732479476714e-123,7.814564195320496e-105,6.902939827823509e-116,1.1669542689552135e-104,1.4266656704877812e-118,7.700279836573602e-105,4.997208092987037e-119,2.155892291735836e-125,1.700311463181254e-153,6.53925094684647e-101,5.341207334840048e-94,7.443675941729589e-156,4.230360738114249e-165,4.545398746649599e-99,1.8882105766528033e-100,5.333047020859159e-89,1.0027405435109901e-107
3.546285253004832e-17,0.0027932438568483804,0.0915567593028733,0.0,0.008220516610126577,0.45154262832499303,1.9890284599152106e-41,0.4569006123410269,4.725150882887863e-48,6.305671563849623e-61,3.507456523580441e-39,2.5648053522754323e-74,2.1670394450595623e-99,5.894272093803233e-11,2.4404801970731173e-33,3.808568235149595e-37,1.1024196751734144e-44,2.4408610310897096e-33,2.5342951936422047e-18,2.927667082148506e-42,2.733422659674053e-33,2.5488449538613243e-27,4.419849912237171e-50,4.112074975958655e-64,1.0412818112437254e-65,1.3389332663838095e-75,1.6354836887278706e-12,1.1746503802677287e-45,3.4213900930960033e-68,3.764273742667683e-73,4.0703943739511554e-85,1.866332381977683e-75,9.166190060292258e-64,3.4458259087989036e-76,1.7849457960157496e-100,8.838306643242849e-90,6.861143605254962e-113,2.729861706871357e-63,6.292336223192277e-67,1.641300330823143e-88,2.187831830506567e-106,6.971423306229571e-111,3.687358031929488e-74,2.7000220167242226e-114,5.22842883743992e-118,6.0359948524996584e-130,5.987511650645211e-120,7.813997028561798e-105,1.6094171552060966e-115,4.522754725280558e-102,3.326264278459033e-118,7.855862592859568e-102,1.1646173355401839e-118,3.342220469506216e-122,3.362214900078265e-150,3.345786123468643e-98,1.38813037215544e-91,5.465284037601373e-152,1.756760096748947e-161,4.647114934104338e-96,1.9304646300962758e-97,2.7252417522683205e-86,2.023114851969773e-104
7.092570693898627e-17,0.0027932438568483804,0.0915567593028733,0.0,0.008220516549548368,0.4515426282938862,1.5914545464378638e-40,0.4569006123410269,1.5120487889849611e-46,2.0725562505634534e-59,5.299430851044112e-38,6.531509715999177e-72,1.1614787381865017e-96,1.1788544383523653e-10,9.761921072384271e-33,3.046855184677674e-36,1.7646222157405663e-43,9.764967744521284e-33,5.0685904891833374e-18,2.4078823116770596e-41,1.0902140879501007e-32,1.0195379352438075e-26,7.052011637617628e-49,2.6179160164619017e-62,6.388186376115479e-64,3.4097058349983024e-73,3.2709674471183135e-12,1.8794422378652552e-44,2.1836238116111093e-66,4.793080841343285e-71,2.0731611540034222e-82,4.752861039616058e-73,5.863443844471246e-62,8.80069001468723e-74,9.092421038767388e-98,1.124894559036131e-87,1.3940245761775522e-109,8.97488202846698e-62,3.6767243842236773e-65,4.179709308373745e-86,1.7330606024146057e-103,8.454493933571883e-108,9.052743289585666e-72,6.547362746097011e-111,2.5356763252620204e-114,2.1422074389453665e-127,2.4326359324896405e-116,7.669334596156983e-105,3.4136315252241736e-115,2.218875264021041e-99,7.055125954151117e-118,7.979291234685304e-99,2.4697694301922193e-118,6.537702716857422e-119,6.829556442644964e-147,1.7083039392610388e-95,3.650803728438376e-89,4.431858666141407e-148,8.533816413328356e-158,4.733718779022059e-93,1.9664408725339383e-94,1.3880097594037267e-83,4.01628634197881e-101
1.4185141575686216e-16,0.0027932438568483804,0.0915567593028733,0.0,0.008220516428391953,0.4515426282316725,1.2735343941808196e-39,0.4569006123410269,4.838558819015015e-45,6.982780464215274e-58,8.416588145317534e-37,1.654660095038568e-69,6.470478439734961e-94,2.357708861383682e-10,3.9047684234121987e-32,2.4374849323557643e-35,2.825797598494562e-42,3.9072057609583816e-32,1.0137180983147002e-17,2.0315796495734914e-40,4.3358192131759064e-32,4.0781511274598766e-26,1.122052314064327e-47,1.6579903141239548e-60,4.053051807014901e-62,8.637979687261059e-71,6.541934912933776e-12,3.0071128537088594e-43,1.3898159336525642e-64,6.071395722955745e-69,1.050444077059731e-79,1.2041047024547215e-70,3.7523760107327085e-60,2.2520141268000277e-71,4.608230757043752e-95,1.4237043355202237e-85,2.8100489645281315e-106,3.0251330637960356e-60,2.4016437583403005e-63,1.0588610865469826e-83,1.5051024525228398e-100,1.1282959311115309e-104,2.2978752967878325e-69,1.7468167885648183e-107,1.352996273687491e-110,3.371982198594607e-123,9.804029323940551e-113,-2.909419258415577e-104,-1.0275210815251318e-114,1.126498032357202e-96,-2.123617771266856e-117,8.03953529184732e-96,-7.434386819384991e-118,1.3180777511256353e-115,1.3768211641113845e-143,8.698350017726774e-93,9.843587492467147e-87,3.7542153223154844e-144,5.847010793467989e-154,4.796841275361625e-90,1.992662713344277e-91,7.032555896518622e-81,7.743822655639709e-98
2.1277712457473806e-16,0.0027932438568483804,0.0915567593028733,0.0,0.008220516307235541,0.45154262816945884,3.642121375795999e-39,0.4569006123410269,2.2635882315328945e-44,3.339855727990532e-57,3.206759255689625e-36,1.2662755381314123e-68,5.146187762995281e-93,3.5365632495010784e-10,8.297632815275288e-32,6.969685009668478e-35,1.0777512290788862e-41,8.304602077029015e-32,1.5205771379992067e-17,6.012381355628256e-40,9.177086369975966e-32,8.666070176335092e-26,4.267030690006128e-47,9.429062422477395e-60,2.3093557031747184e-61,6.610459448595422e-70,9.812902327783812e-12,1.1464627062481228e-42,7.917072434250176e-64,4.032708526689085e-68,9.062832882684388e-79,9.214827424447161e-70,2.141301422874502e-59,1.727783232325294e-70,3.1300399006435e-94,7.964611011783366e-85,2.36711627965459e-105,1.447123671069521e-59,1.3674844890090096e-62,8.100302782767563e-83,1.3991521309112686e-99,9.120748179845728e-104,1.7610710183623278e-68,1.5860830116902946e-106,1.363569376287613e-109,1.9888706936735813e-119,9.220274627657122e-112,8.018502533346125e-96,3.772712420645362e-106,7.659069603736704e-96,7.797256786673229e-109,5.954866221228212e-95,2.72952177443514e-109,7.377103132049541e-115,1.0432279305008138e-142,5.913756826172727e-92,6.1224021896721214e-86,2.601073067671728e-143,4.8095604180215e-153,3.734847963353106e-89,1.5514973445340736e-90,4.777046731153702e-80,6.730068528552314e-97
2.8370283339261395e-16,0.0027932438568483804,0.0915567593028733,0.0,0.008220516186079134,0.45154262810724516,7.683453923256547e-39,0.4569006123410269,7.302429192905476e-44,1.1049699177718068e-56,8.626203823724894e-36,6.6313410561877625e-68,3.226630204914814e-92,4.715417602703401e-10,1.4154785217347208e-31,1.4701088001373496e-34,2.900972733805971e-41,1.4169485408298439e-31,2.0274361679718532e-17,1.3161301509558288e-39,1.5597978923253018e-31,1.4783294625967389e-25,1.1449647201615785e-46,3.6771544605179913e-59,9.025502640819193e-61,3.461822870514946e-69,1.3083869691668425e-11,3.0846445266815245e-42,3.0912769502895523e-63,1.7391765232774866e-67,5.169739792828012e-78,4.82573367174929e-69,8.377345376034717e-59,9.07103259840968e-70,2.204098877156411e-93,4.1430813018454175e-84,1.8524787659198917e-104,4.791415878432852e-59,5.093246096632097e-62,4.212492693582976e-82,9.159755511594761e-99,6.824608301522324e-103,9.237931051345454e-68,1.2146690649742735e-105,1.077002068084799e-108,1.6298353042984018e-118,7.898467989182693e-111,3.361360779350729e-95,1.958794352320575e-105,5.4014487065567865e-95,4.0483400155621225e-108,4.6116123108451776e-94,1.4171262172715335e-108,1.0087302989856088e-113,1.3254189410333023e-141,4.1681033582715155e-91,3.791807642203705e-85,4.866424847809228e-142,7.162171032060943e-152,2.6651980358010124e-88,1.1071543491008964e-89,3.363155230345758e-79,5.283276597264079e-96
