Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(41),COX(42),CHOX(51),CH2O2X(43),CH3OX(38),CH3X(25),CH4(24),CH4X(158),SX(46),CH3O2X(40),SX(93),SX(44),SX(115)
486.2511782392664,0.0007926750507772021,0.0,0.0,5.431239199080055e-05,0.7451870086588334,0.07875550205297029,0.09628877312840424,0.0037646415359817646,5.507686374529826e-08,8.460958695921164e-07,0.024896610380644457,7.411568636948217e-07,0.0019193989734225154,1.405816359984793e-17,9.618421181069484e-19,2.92272355832333e-08,1.2472747597330725e-07,4.018046542665935e-12,7.599858094816188e-09,1.6274815388402056e-20,1.4018608036756188e-23,4.193501336052848e-09,2.3921160747816034e-14,1.5294259790526588e-23,2.26873703064135e-06,0.00017983785330506663,3.2865382319841012e-12,2.560172527054881e-12,7.081683184637136e-14,3.569211392863436e-08,4.017006007456316e-17,5.4233259313272895e-05,5.67322668038666e-08,1.9969503641988913e-17,5.229430937759103e-24,2.1831527021087322e-24,3.69145026083482e-24,3.232034413022748e-25
486.4856068997185,0.0007926750507772021,0.0,0.0,5.4315434324944734e-05,0.7451055703984213,0.07871630112712942,0.09628780002711196,0.003765744244520083,5.516394453500878e-08,8.459992278281554e-07,0.02493664679705131,7.433244414290963e-07,0.001919401599130625,1.4065806182877218e-17,9.623124329485689e-19,2.923743424699986e-08,1.2467237546840316e-07,4.0182310064107266e-12,7.603497224743887e-09,1.6274711069390173e-20,1.4018486141005038e-23,4.200366866725608e-09,2.3961365392195648e-14,1.5292533787556733e-23,2.2725126918227377e-06,0.00017982827220596435,3.2850863472939534e-12,2.5589016896067576e-12,7.081270947478933e-14,3.572537975491624e-08,4.02390985988607e-17,5.436264158687111e-05,5.687079632712227e-08,2.0029028065308336e-17,5.228840780834747e-24,2.1895405174319213e-24,3.7026533667133874e-24,3.24149121317944e-25
486.6965926941254,0.0007926750507772021,0.0,0.0,5.431817462181425e-05,0.7450322282540981,0.07868099741099874,0.09628692364692894,0.0037667374617054734,5.524237352746154e-08,8.459121889206639e-07,0.02497270284287403,7.452792138280032e-07,0.0019194039634671106,1.4072696911031294e-17,9.627364726552158e-19,2.924662109931737e-08,1.2462274786151769e-07,4.018397157778482e-12,7.606768405264601e-09,1.62746170706744e-20,1.401837635716375e-23,4.20655093524815e-09,2.3997579249581747e-14,1.5290979281908196e-23,2.275913349209544e-06,0.00017981964308928778,3.283778672113186e-12,2.5577571906444562e-12,7.080899629550393e-14,3.5755302609259386e-08,4.0301286471810257e-17,5.447927584651982e-05,5.69956871663973e-08,2.0082712957265365e-17,5.228309262471192e-24,2.1953012098677126e-24,3.7127582007846585e-24,3.250019593286013e-25
486.9075784885323,0.0007926750507772021,0.0,0.0,5.432091699766171e-05,0.7449588409758595,0.07864567205176244,0.09628604670683491,0.0037677314194095443,5.5320855790480005e-08,8.458250919725564e-07,0.025008780901289208,7.472377344067524e-07,0.0019194063289367906,1.4079597431027685e-17,9.631611095570108e-19,2.9255815599406364e-08,1.245730850982166e-07,4.0185634358858105e-12,7.610035757810367e-09,1.627452296582057e-20,1.4018266499448253e-23,4.212739824180007e-09,2.4033821203150858e-14,1.528942373225034e-23,2.27931643161946e-06,0.0001798110081743225,3.282470070570151e-12,2.556611986790939e-12,7.080528023231476e-14,3.578520988181459e-08,4.0363524714818695e-17,5.459609046024283e-05,5.712078119749072e-08,2.0136504940175608e-17,5.2277773871392706e-24,2.2010729584747557e-24,3.722883940381921e-24,3.258564341430262e-25
487.1185642829392,0.0007926750507772021,0.0,0.0,5.432366145095644e-05,0.7448854086265071,0.07861032508361555,0.09628516920501515,0.0037687261195935287,5.5399391277974006e-08,8.457379370340665e-07,0.025044880939765122,7.492000067908854e-07,0.00191940869553697,1.4086509027772603e-17,9.635864219121588e-19,2.926501776346658e-08,1.2452338721737085e-07,4.018729840537271e-12,7.613299278456095e-09,1.6274428754427555e-20,1.4018156567571757e-23,4.218933531236671e-09,2.4070091234699986e-14,1.5287867139459055e-23,2.2827219367136826e-06,0.00017980236746744456,3.2811605436878983e-12,2.5554660791487203e-12,7.08015612858326e-14,3.581510151933373e-08,4.042581329875829e-17,5.471308557442009e-05,5.7246078614989436e-08,2.0190404132747055e-17,5.227245155137515e-24,2.2068557739804897e-24,3.733030611412803e-24,3.267125473493299e-25
487.3295500773461,0.0007926750507772021,0.0,0.0,5.432640798016813e-05,0.7448119312689481,0.07857495654082976,0.09628429113963888,0.0037697215642345807,5.547797994268335e-08,8.456507241555766e-07,0.025081002925709514,7.511660346012361e-07,0.0019194110632648799,1.40934305120567e-17,9.64012337252183e-19,2.927422760774798e-08,1.244736542583264e-07,4.018896371534189e-12,7.616558963337532e-09,1.627433443610075e-20,1.4018046561246952e-23,4.22513205395622e-09,2.4106389325565336e-14,1.5286309504420425e-23,2.2861298621287906e-06,0.00017979372097512601,3.2798500925043947e-12,2.5543194688244756e-12,7.079783945673537e-14,3.58449774687719e-08,4.048815219365976e-17,5.483026133534459e-05,5.737157961257213e-08,2.024441065316328e-17,5.2267125667698664e-24,2.21264966709838e-24,3.7431982396169745e-24,3.275703005336063e-25
487.540535871753,0.0007926750507772021,0.0,0.0,5.432915658375636e-05,0.7447384089662151,0.07853956645772735,0.09628341250888361,0.003770717755301578,5.5556621738281574e-08,8.455634533876037e-07,0.025117146826471277,7.531358214540381e-07,0.0019194134321178162,1.4100363021781082e-17,9.644389248830369e-19,2.9283445148512637e-08,1.2442388626015268e-07,4.019063028680036e-12,7.619814808541264e-09,1.627424001043819e-20,1.4017936480185844e-23,4.231335390033952e-09,2.4142715457413797e-14,1.5284750828015425e-23,2.289540205513666e-06,0.00017978506870377147,3.2785387180479177e-12,2.5531721569248703e-12,7.079411474564587e-14,3.5874837676980945e-08,4.0550541370161964e-17,5.494761788922267e-05,5.749728438476269e-08,2.0298524619956348e-17,5.2261796223365926e-24,2.2184546485285327e-24,3.7533868508852805e-24,3.2842969527992023e-25
487.7515216661599,0.0007926750507772021,0.0,0.0,5.433190726018072e-05,0.7446648417814471,0.07850415486869983,0.0962825333109161,0.003771714694773985,5.563531661733529e-08,8.45476124780805e-07,0.02515331260934107,7.551093709609409e-07,0.0019194158020930082,1.4107305650504213e-17,9.648661295597697e-19,2.9292670402034554e-08,1.2437408326235952e-07,4.019229811775428e-12,7.623066810206571e-09,1.6274145477044366e-20,1.401782632410061e-23,4.237543536999207e-09,2.4179069611477284e-14,1.5283191111134585e-23,2.2929529644939337e-06,0.00017977641065987677,3.277226421360594e-12,2.552024144560375e-12,7.079038715324964e-14,3.590468209099326e-08,4.0612980798109185e-17,5.506515538217602e-05,5.762319312522821e-08,2.035274615116109e-17,5.2256463221430274e-24,2.2242707289575073e-24,3.763596470949713e-24,3.2929073317037886e-25
487.96250746056677,0.0007926750507772021,0.0,0.0,5.433466000789157e-05,0.7445912297779083,0.07846872180818908,0.09628165354391091,0.003772712384623381,5.571406453319762e-08,8.453887383859717e-07,0.02518950024155131,7.570866867289849e-07,0.001919418173187739,1.4114259215960797e-17,9.65294001086123e-19,2.930190338459296e-08,1.2432424530423161e-07,4.019396720622786e-12,7.626314964435453e-09,1.6274050835517553e-20,1.4017716092702938e-23,4.243756492513467e-09,2.4215451769262342e-14,1.5281630354664428e-23,2.296368136704927e-06,0.00017976774684988218,3.275913203476574e-12,2.5508754328416915e-12,7.078665668018593e-14,3.593451065776532e-08,4.0675470447851686e-17,5.518287396023978e-05,5.774930602835126e-08,2.0407075365095697e-17,5.2251126664914985e-24,2.2300979190583973e-24,3.773827125669768e-24,3.3015341578505236e-25
488.17349325497366,0.0007926750507772021,0.0,0.0,5.4337414825338425e-05,0.7445175730189689,0.07843326731070509,0.09628077320603301,0.003773710826830918,5.579286543824812e-08,8.453012942540348e-07,0.025225709690276144,7.590677723605724e-07,0.001919420545399234,1.4121223033446918e-17,9.657224977232894e-19,2.9311144112480198e-08,1.2427437242544534e-07,4.019563755022006e-12,7.629559267371106e-09,1.6273956085461496e-20,1.4017605785704575e-23,4.249974254095051e-09,2.4251861911891662e-14,1.528006855949998e-23,2.2997857197611133e-06,0.00017975907728030817,3.2745990654422496e-12,2.549726022883063e-12,7.07829233271485e-14,3.5964323324406827e-08,4.0738010289038486e-17,5.5300773769363404e-05,5.787562328777292e-08,2.046151237963766e-17,5.224578655688777e-24,2.235936229490663e-24,3.784078840766923e-24,3.3101774470203325e-25
488.38447904938056,0.0007926750507772021,0.0,0.0,5.434017171096229e-05,0.744443871568122,0.07839779141081071,0.09627989229545274,0.003774710023372193,5.5871719285547974e-08,8.452137924360599e-07,0.025261940922631478,7.61052631453443e-07,0.0019194229187247656,1.4128197711253498e-17,9.661516565171655e-19,2.9320392602004963e-08,1.2422446466549362e-07,4.0197309147744636e-12,7.63279971512958e-09,1.627386122647438e-20,1.4017495402816643e-23,4.256196819376288e-09,2.4288300020721893e-14,1.5278505726533127e-23,2.30320571128476e-06,0.00017975040195762818,3.273284008297387e-12,2.5485759157992294e-12,7.077918709479155e-14,3.5994120037977255e-08,4.080060029175001e-17,5.5418854955408895e-05,5.800214509775726e-08,2.051605731290081e-17,5.2240442900391316e-24,2.2417856709000768e-24,3.794351642073332e-24,3.3188372149734984e-25
488.59546484378745,0.0007926750507772021,0.0,0.0,5.434293066320269e-05,0.744370125488969,0.07836229414313536,0.09627901081033223,0.0037757099762310135,5.595062602729096e-08,8.451262329832523e-07,0.025298193905675052,7.630412676006533e-07,0.0019194252931615551,1.4135182754082152e-17,9.665814472662088e-19,2.932964886948566e-08,1.2417452206422085e-07,4.0198981996793e-12,7.636036303858054e-09,1.627376625815911e-20,1.401738494375033e-23,4.262424185864555e-09,2.432476607676675e-14,1.5276941856663412e-23,2.3066281088791914e-06,0.00017974172088838718,3.2719680330926802e-12,2.5474251127082324e-12,7.077544798381717e-14,3.602390074566473e-08,4.086324042544069e-17,5.553711766415177e-05,5.812887165191915e-08,2.057071028260344e-17,5.2235095698507695e-24,2.2476462539187066e-24,3.8046455552997906e-24,3.327513477450367e-25
488.80645063819435,0.0007926750507772021,0.0,0.0,5.434569168049115e-05,0.7442963348452316,0.07832677554236253,0.09627812874883768,0.0037767106873869867,5.6029585616254026e-08,8.450386159469525e-07,0.02533446860640655,7.650336843905588e-07,0.0019194276687068649,1.414217860819009e-17,9.670118971460615e-19,2.933891293126081e-08,1.241245446613253e-07,4.020065609536865e-12,7.639269029686375e-09,1.6273671180113733e-20,1.4017274408216207e-23,4.268656351164304e-09,2.436126006123579e-14,1.5275376950788008e-23,2.3100529101537456e-06,0.00017973303407909123,3.27065114087342e-12,2.5462736147288267e-12,7.077170599489394e-14,3.6053665394632063e-08,4.092593065992603e-17,5.5655562041279526e-05,5.8255803144408817e-08,2.062547140665581e-17,5.222974495429865e-24,2.2535179891647632e-24,3.814960606251825e-24,3.3362062501704415e-25
489.01743643260124,0.0007926750507772021,0.0,0.0,5.434845476125729e-05,0.7442224997007413,0.07829123564324057,0.09627724610912845,0.003777712158826489,5.610859800443681e-08,8.449509413786385e-07,0.025370764991767682,7.67029885406794e-07,0.0019194300453579118,1.4149184919976105e-17,9.674429845866416e-19,2.9348184803673756e-08,1.2407453249682201e-07,4.020233144145528e-12,7.642497888766083e-09,1.6273575991940395e-20,1.4017163795924902e-23,4.274893312770503e-09,2.439778195503057e-14,1.5273811009811008e-23,2.313480112700472e-06,0.00017972434153631044,3.269333332694686e-12,2.5451214229828546e-12,7.076796112873275e-14,3.60834139321471e-08,4.098867096446004e-17,5.577418823239246e-05,5.838293976880595e-08,2.068034080261108e-17,5.222439067086092e-24,2.259400887242689e-24,3.825296820627766e-24,3.3449155488331487e-25
489.22842222700814,0.0007926750507772021,0.0,0.0,5.4351219903923144e-05,0.7441486201194477,0.07825567448057304,0.09627636288936674,0.0037787143925329526,5.6187663144337996e-08,8.448632093299237e-07,0.025407083028642276,7.690298742282507e-07,0.0019194324231119485,1.4156202012134195e-17,9.678747292364216e-19,2.9357464503091757e-08,1.2402448561061188e-07,4.0204008033046275e-12,7.645722877240688e-09,1.6273480693236942e-20,1.4017053106586433e-23,4.28113506826073e-09,2.4434331739215745e-14,1.527224403463481e-23,2.3169097141158988e-06,0.00017971564326658274,3.2680146096072147e-12,2.5439685385930562e-12,7.076421338601621e-14,3.6113146305476656e-08,4.105146130859727e-17,5.5892996383002255e-05,5.8510281719150354e-08,2.0735318588176097e-17,5.2219032851274944e-24,2.2652949587429036e-24,3.835654224206949e-24,3.353641389116867e-25
489.43940802141503,0.0007926750507772021,0.0,0.0,5.435398710690844e-05,0.7440746961654112,0.07822009208922705,0.09627547908770903,0.0037797173904954304,5.626678098775707e-08,8.447754198525598e-07,0.025443422683856343,7.710336544290602e-07,0.0019194348019661875,1.416322963767288e-17,9.683071160197163e-19,2.9366752045883587e-08,1.239744040428826e-07,4.020568586811751e-12,7.648943991266273e-09,1.6273385283604817e-20,1.4016942339910904e-23,4.287381615116479e-09,2.4470909394578445e-14,1.5270676026168112e-23,2.3203417119807103e-06,0.00017970693927650387,3.2666949726705404e-12,2.542814962685077e-12,7.07604627674644e-14,3.614286246196909e-08,4.1114301661387184e-17,5.6011986638532596e-05,5.863782918897968e-08,2.0790404880734e-17,5.221367149865243e-24,2.2712002142419815e-24,3.846032842673872e-24,3.362383786679747e-25
489.65039381582193,0.0007926750507772021,0.0,0.0,5.4356756368625704e-05,0.7440007279028095,0.07818448850412588,0.0962745947023136,0.0037807211547011186,5.6345951486920484e-08,8.446875729984323e-07,0.025479783924178174,7.730412295785708e-07,0.0019194371819178711,1.4170268027593328e-17,9.687401589989663e-19,2.9376047448445106e-08,1.239242878337357e-07,4.020736494465241e-12,7.652161226999984e-09,1.6273289762641655e-20,1.401683149560776e-23,4.293632950889438e-09,2.4507514902040556e-14,1.5269106985318478e-23,2.3237761038787326e-06,0.0001796982295726433,3.26537442294077e-12,2.541660696385623e-12,7.075670927377358e-14,3.617256234899616e-08,4.11771919921271e-17,5.6131159144318026e-05,5.876558237222642e-08,2.0845599797788282e-17,5.220830661609219e-24,2.2771166643023178e-24,3.856432701782099e-24,3.371142757158698e-25
489.8613796102288,0.0007926750507772021,0.0,0.0,5.4359527687484785e-05,0.7439267153959314,0.07814886376025518,0.09627370973133396,0.0037817256871418687,5.642517459342226e-08,8.445996688195646e-07,0.025516166716318414,7.750526032413294e-07,0.001919439562964208,1.4177317013583456e-17,9.691738478917172e-19,2.9385350727171208e-08,1.2387413702353315e-07,4.0209045260618856e-12,7.655374580602479e-09,1.6273194129948185e-20,1.4016720573386556e-23,4.299889073046695e-09,2.4544148242272774e-14,1.5267536912999224e-23,2.32721288737921e-06,0.0001796895141616227,3.2640529614819532e-12,2.540505740824144e-12,7.075295290567321e-14,3.6202245913987246e-08,4.1240132269658317e-17,5.62505140456043e-05,5.889354146238018e-08,2.0900903456547498e-17,5.2202938206721066e-24,2.2830443194723725e-24,3.866853827201036e-24,3.3799183161702324e-25
490.0723654046357,0.0007926750507772021,0.0,0.0,5.436230106188915e-05,0.7438526587091727,0.07811321789265421,0.09627282417292389,0.0037827309898091914,5.650445025920246e-08,8.445117073681057e-07,0.025552571026934024,7.770677789773827e-07,0.00191944194510243,1.418437674537653e-17,9.696081918080813e-19,2.9394661898488942e-08,1.238239516525786e-07,4.021072681398996e-12,7.658584048243675e-09,1.6273098385121943e-20,1.401660957295615e-23,4.3061499791117106e-09,2.4580809396050382e-14,1.5265965810123037e-23,2.330652060053309e-06,0.00017968079305004348,3.2627305893556477e-12,2.5393500971312166e-12,7.074919366387406e-14,3.623191310441772e-08,4.1303122463013793e-17,5.637005148755338e-05,5.9021706653250916e-08,2.0956315974307843e-17,5.219756627365644e-24,2.28898319028724e-24,3.87729624465575e-24,3.3887104793108707e-25
490.2833511990426,0.0007926750507772021,0.0,0.0,5.436507649023829e-05,0.7437785579070514,0.07807755093642696,0.09627193802523427,0.0037837370646974116,5.658377843575627e-08,8.444236886963506e-07,0.025588996822620245,7.790867603415837e-07,0.001919444328329747,1.4191447176078515e-17,9.700431878670686e-19,2.9403980978825047e-08,1.2377373176137638e-07,4.021240960272759e-12,7.661789626092521e-09,1.6273002527762273e-20,1.4016498494025422e-23,4.3124156665519926e-09,2.461749834396494e-14,1.5264393677607222e-23,2.3340936194605e-06,0.00017967206624454576,3.2614073076293614e-12,2.538193766439956e-12,7.074543154910955e-14,3.626156386781095e-08,4.136616254089392e-17,5.64897716152312e-05,5.9150078138365904e-08,2.1011837468144626e-17,5.219219082003648e-24,2.2949332872669066e-24,3.887759979816533e-24,3.397519262154902e-25
490.4943369934495,0.0007926750507772021,0.0,0.0,5.436785397092626e-05,0.7437044130542037,0.07804186292673629,0.09627105128641635,0.003784743913800338,5.6663159074579455e-08,8.443356128567333e-07,0.025625444069913135,7.81109550883769e-07,0.001919446712643371,1.419852829938903e-17,9.704788356661308e-19,2.9413307984611597e-08,1.237234773904854e-07,4.021409362479218e-12,7.664991310329079e-09,1.6272906557467678e-20,1.4016387336303127e-23,4.318686132841587e-09,2.4654215066585508e-14,1.5262820516370832e-23,2.3375375631560845e-06,0.00017966333375177553,3.2600831173717923e-12,2.5370367498852343e-12,7.074166656211273e-14,3.629119815174124e-08,4.142925247195959e-17,5.660967457361058e-05,5.927865611129166e-08,2.1067468055071622e-17,5.2186811849003484e-24,2.3008946209165465e-24,3.8982450583567514e-24,3.4063446802546456e-25
490.7053227878564,0.0007926750507772021,0.0,0.0,5.43706335023423e-05,0.7436302242153753,0.07800615389880512,0.09627016395461799,0.003785751539115165,5.674259212705562e-08,8.442474799018223e-07,0.025661912735292173,7.831361541489544e-07,0.0019194490980405131,1.4205620173773248e-17,9.709151387474435e-19,2.942264293230888e-08,1.2367318858055502e-07,4.021577887813938e-12,7.668189097128251e-09,1.6272810473836173e-20,1.4016276099497452e-23,4.324961375446917e-09,2.469095954442142e-14,1.5261246327335217e-23,2.3409838886896577e-06,0.00017965459557839163,3.2587580196539872e-12,2.5358790486038615e-12,7.073789870362162e-14,3.632081590380717e-08,4.149239222476573e-17,5.6729760507575025e-05,5.940744076556945e-08,2.1123207852014567e-17,5.2181429363707315e-24,2.3068672017272257e-24,3.908751505942082e-24,3.4151867491415177e-25
