Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(318),SX(259),SX(262),SX(450),C2HOX(465),C2H6O(236),SX(357),SX(497),OCCO(227),SX(387),SX(190),SX(577),SX(213),SX(496),S(309),SX(390),C2H4O3(79),SX(386),SX(747),SX(616),S(233),SX(1122),SX(1168),SX(1172),SX(217),SX(993),SX(1423),S(257)
3.348384209511158e-11,0.0005476130450981914,0.0915567593028733,0.0,0.001485545494623951,0.45143842732197687,8.546500497618286e-22,0.45690061233883095,1.7264269110217468e-19,4.11254930655339e-26,5.2493166597716205e-15,2.6575716725028765e-27,5.690217194025748e-34,4.375732159190925e-05,1.2784807118692491e-21,3.509769319836881e-21,1.6481635109528957e-19,2.0763231150760899e-19,2.189620101100168e-12,1.337572928354593e-19,2.903494528471286e-24,1.3581176039807238e-15,2.9934625725751064e-24,4.099563475279483e-29,9.647164549249006e-33,1.2787047078311806e-28,8.232237332051533e-05,1.2607370055456404e-20,2.3017950038335974e-30,-5.107933998747137e-21,-5.749707238433341e-26,5.195253119628919e-21,4.0092608695309964e-27,2.0216325578310972e-27,-1.2926784901435988e-36,2.7863221533140413e-42,-1.9661198331617543e-35,8.493141173604079e-30,5.531919665227263e-29,-3.9002768794394905e-34,6.09278348634885e-42,-3.431423139023771e-35,1.863247226802985e-26,-1.2638250994080273e-41,-2.5399617743707555e-41,-1.5485732426508407e-39,1.3711238087172772e-40,-1.0499140100058605e-41,5.5431842467806115e-45,1.73911962007705e-53,2.7850765817288393e-55,5.958218922457442e-48,2.9391280861362636e-62,6.636360615340687e-58,-3.375062622477923e-47,-1.3594793659186371e-65,4.029783302021199e-65,1.5179479104552905e-42,4.220744029006391e-40,3.6353359635814576e-72,9.282514259881152e-40,3.422657438360685e-32,2.486583621210934e-33,2.6991940762740495e-43,2.8391761343005726e-60,4.403309611457684e-48,1.1920038801258316e-45,7.120049917783454e-44,-4.9948110316722065e-43
3.365948324085052e-11,0.0005476130450981914,0.0915567593028733,0.0,0.0014849853356575142,0.45143794184306585,8.678618376456958e-22,0.45690061233881984,1.7442477150979713e-19,4.205496673442577e-26,5.311556239835462e-15,2.7551843672116778e-27,5.664127092621561e-34,4.390668168093567e-05,1.2913980941073733e-21,3.504538648481236e-21,1.6639503389966245e-19,2.0940153386034612e-19,2.2006455308608414e-12,1.3534323996805111e-19,2.9156727709941155e-24,1.3586688735158087e-15,3.0610652266480697e-24,4.206350466971114e-29,1.189979685868522e-32,1.325642311616092e-28,8.273317218698319e-05,1.2767005002292487e-20,2.377870005884421e-30,4.2742163796633276e-21,-1.4689799069248784e-25,-4.1869046394456416e-21,4.070714052559909e-27,2.076579751565537e-27,-1.2474271455966015e-36,2.7788194211348948e-42,-1.961352398036409e-35,8.652770758596655e-30,5.618817880372255e-29,1.0305600082832235e-34,1.3755987839031961e-42,-3.423460955914454e-35,1.8834452031848982e-26,-1.2655903927334732e-41,-2.4921492287956537e-41,-1.593639803112894e-39,1.3628962850070718e-40,-1.05237583729652e-41,-2.213467162916226e-45,1.8439742562871464e-53,2.9216427544099163e-55,5.822906906446133e-48,3.121050164528971e-62,7.247358688358746e-58,-3.4627905684960227e-47,-1.1068927824302813e-65,4.140153260633351e-65,1.5796038160600807e-42,4.337763579438579e-40,3.7895397009702383e-72,9.516916219037385e-40,3.415403896872441e-32,2.5591206842478494e-33,2.7878714084942322e-43,2.9555820831734423e-60,7.03657210604597e-49,1.2193353223719732e-45,7.33562343927408e-44,-4.942097363319071e-43
3.3835124386589457e-11,0.0005476130450981914,0.0915567593028733,0.0,0.0014844262266554805,0.45143745698837556,8.811857403253336e-22,0.45690061233880874,1.7621172048732876e-19,4.299861498618807e-26,5.374032171681764e-15,2.855670571752509e-27,5.670162728576063e-34,4.405519028210151e-05,1.3043754520686872e-21,3.499329004119252e-21,1.679756092821666e-19,2.1117146221640809e-19,2.211666675696484e-12,1.3693521008652892e-19,2.9278100529609195e-24,1.359199745421335e-15,3.1296970283830466e-24,4.315105688567436e-29,1.0709341994175165e-32,1.3739608176431546e-28,8.314377257657616e-05,1.2927269825569576e-20,2.455917601146979e-30,-4.0747352625905984e-21,-6.696060150216036e-26,4.162307079872788e-21,4.132479353763131e-27,2.1325537855761985e-27,-1.2075248459440024e-36,2.767548121878109e-42,-1.957924706722519e-35,8.813924124594032e-30,5.706226722878962e-29,-2.7206387036181286e-34,-2.4609303618172092e-42,-3.4174791347374366e-35,1.9040199071459512e-26,-1.266852023928309e-41,-2.5250358612211567e-41,-1.6374721579095435e-39,1.354407947896729e-40,-1.0540195262335707e-41,-1.8594669193542002e-45,1.9543240443322174e-53,3.0638033690804602e-55,5.690104075002361e-48,3.3088297309395784e-62,7.553774248732463e-58,-3.545815298446374e-47,-8.469155328694399e-66,4.244167306687246e-65,1.64331188623376e-42,4.4570197563571115e-40,3.9347578228241613e-72,9.759916676138093e-40,3.4125492302075246e-32,2.634019546551753e-33,2.8811173623751368e-43,3.0815960210954346e-60,4.1686609332065635e-48,1.2499906160363556e-45,7.555705008505447e-44,-4.891729417385882e-43
3.4010765532328396e-11,0.0005476130450981914,0.0915567593028733,0.0,0.0014838681653213419,0.45143697275659955,8.946218014938953e-22,0.45690061233879764,1.7800350325025492e-19,4.3956535749690017e-26,5.4367424914157636e-15,2.9590923149434998e-27,5.700435603584086e-34,4.420284937634479e-05,1.3174127209564574e-21,3.494141488437832e-21,1.695580322572222e-19,2.1294206783371552e-19,2.222683543456976e-12,1.3853315314885317e-19,2.9399063776513265e-24,1.3597109612052864e-15,3.19936503458067e-24,4.4258485178972927e-29,1.2339693973932532e-32,1.4236900013974251e-28,8.355417480541104e-05,1.3088157477624893e-20,2.5359738076776468e-30,4.762661346113331e-21,-1.5236825602071556e-25,-4.674939212940406e-21,4.1945524321123075e-27,2.189563502227517e-27,-1.2056465312255232e-36,2.763277868555487e-42,-1.9778451173837221e-35,8.97659499981555e-30,5.79414040595535e-29,5.23594917678996e-34,1.1184022416172255e-42,-3.451671750153508e-35,1.9249744737341006e-26,-1.2690931503063711e-41,-2.5603293897207134e-41,-1.681736945956779e-39,1.345889721330445e-40,-1.0564717688794564e-41,2.4240712958482157e-45,2.0704119466535533e-53,3.2117373399246933e-55,5.560182826178396e-48,3.4884237661384323e-62,7.806859188129385e-58,-3.623469091642088e-47,-5.798359833860878e-66,4.348366947135052e-65,1.7091249810718982e-42,4.578533278402204e-40,4.0806628303061706e-72,1.0007801223563952e-39,3.4389230726800977e-32,2.7137495872002857e-33,2.9780866258770488e-43,3.2089954770475087e-60,6.540359226536932e-49,1.2789948474608347e-45,7.781250983731463e-44,-4.9158497571411785e-43
3.4186406678067336e-11,0.0005476130450981914,0.0915567593028733,0.0,0.001483311149330449,0.45143648914641776,9.081700630534457e-22,0.45690061233878654,1.798000857606766e-19,4.4928826430336767e-26,5.4996852610632994e-15,3.0655124056769393e-27,5.700176920631475e-34,4.4349660972750496e-05,1.3305098359927576e-21,3.488977142776712e-21,1.7114225876530294e-19,2.147133229239311e-19,2.233696141974922e-12,1.401370197734043e-19,2.9519617506263853e-24,1.3602032388862348e-15,3.2700762631077414e-24,4.538597653266323e-29,1.0651801200405054e-32,1.4748600123378929e-28,8.396437918891933e-05,1.3249661001786273e-20,2.618074981527129e-30,-5.781433097867366e-21,-5.09398408662107e-26,5.869000561991865e-21,4.256929003917254e-27,2.2476176914963178e-27,-1.1515827035678462e-36,2.7555043368341178e-42,-1.966376752839658e-35,9.140777010326285e-30,5.882553193211161e-29,-6.018038967629739e-34,2.2358081415848762e-42,-3.4317420341610125e-35,1.9463143982865065e-26,-1.2677817675775063e-41,-2.5449149548982434e-41,-1.7269039080413582e-39,1.3374371496749729e-40,-1.059527754584799e-41,3.0006424314934838e-46,2.192489525773255e-53,3.3656351010186156e-55,5.436234958663686e-48,3.6871528135806447e-62,8.418921338755088e-58,-3.696151376915032e-47,-3.053747352878707e-66,4.454865841750454e-65,1.7770969081200544e-42,4.702324770210396e-40,4.2306788876160595e-72,1.0254648231640705e-39,3.4241023849893687e-32,2.7914429115433703e-33,3.0761232011557014e-43,3.345082755647441e-60,5.056209493137001e-48,1.3069285558951237e-45,8.012261043789261e-44,-4.836992698639579e-43
3.4362047823806275e-11,0.0005476130450981914,0.0915567593028733,0.0,0.0014827551763311794,0.45143600615649704,9.218305651746955e-22,0.45690061233877544,1.8160143470689745e-19,4.5915583907864473e-26,5.562858568089374e-15,3.1749944336482025e-27,5.691994885965563e-34,4.449562710821152e-05,1.3436667328504836e-21,3.483836949839923e-21,1.7272824564901091e-19,2.164852006224813e-19,2.2447044790654474e-12,1.4174676122671724e-19,2.963976179691723e-24,1.3606772735298417e-15,3.341837692289972e-24,4.653372213895792e-29,1.276861252794195e-32,1.5275013723928315e-28,8.43743860418395e-05,1.3411773531578122e-20,2.702257815360001e-30,6.848059701527753e-21,-1.720873624559012e-25,-6.760527333937401e-21,4.31960484317617e-27,2.306725062725025e-27,-1.1352435963398556e-36,2.7425146914182315e-42,-1.977458216700564e-35,9.306463684959551e-30,5.971459400155197e-29,6.702210047582902e-34,5.512421166786619e-43,-3.450797918650433e-35,1.9680409869375722e-26,-1.2694133657763067e-41,-2.5230863036018624e-41,-1.772081493532067e-39,1.3289407953409984e-40,-1.0622907029041626e-41,-8.597910875651323e-46,2.3208172074819365e-53,3.525685305601984e-55,5.315751657794572e-48,3.897357492042495e-62,8.832267735167518e-58,-3.7647469677999374e-47,-2.3283058144619752e-67,4.559540479627355e-65,1.8472824312377014e-42,4.82841476177383e-40,4.3805899676922425e-72,1.0511175173636527e-39,3.437043340212488e-32,2.8738951478301962e-33,3.1769244613016925e-43,3.47908829200496e-60,-5.633702788989372e-50,1.3367396347013989e-45,8.248341880457498e-44,-4.82998379003587e-43
3.4537688969545215e-11,0.0005476130450981914,0.0915567593028733,0.0,0.0014822002439450416,0.4514355237854912,9.356033463547522e-22,0.45690061233876444,1.8340751748343418e-19,4.691690453423978e-26,5.6262605249170126e-15,3.287602768637362e-27,5.677362116940511e-34,4.464074984691022e-05,1.35688334713467e-21,3.478721836197959e-21,1.7431595062963403e-19,2.1825767495930296e-19,2.255708562525992e-12,1.4336232941122357e-19,2.9759496748849115e-24,1.3611337377847254e-15,3.4146562612454474e-24,4.770191203655188e-29,1.0772209328058454e-32,1.5816449776384886e-28,8.478419567820932e-05,1.3574488289808372e-20,2.7885593370358114e-30,-8.550151469478422e-21,-2.3749747369564529e-26,8.637614813839697e-21,4.382575781839997e-27,2.3668942749659122e-27,-1.0647042502587421e-36,2.7226170668008678e-42,-1.9541236150254254e-35,9.473648460150184e-30,6.060853395569308e-29,-9.420202580456355e-34,-5.186852324898332e-43,-3.410609126670517e-35,1.9901585802874244e-26,-1.2619390421682857e-41,-2.525106901998331e-41,-1.8166825308119675e-39,1.3203341416608355e-40,-1.064273620743194e-41,-6.118020572803398e-46,2.455664521222662e-53,3.6920837995954136e-55,5.199739008424214e-48,4.120028106301268e-62,9.32507091534597e-58,-3.8295657448251593e-47,2.6629674967110013e-66,4.659948381907293e-65,1.9197372794225233e-42,4.956823687844804e-40,4.5263468806474513e-72,1.076713887652195e-39,3.407548345480434e-32,2.95426114770663e-33,3.2801867096953774e-43,3.627211984059685e-60,6.413011945049143e-48,1.3675299806137857e-45,8.489481587194243e-44,-4.709499072472973e-43
3.4713330115284154e-11,0.0005476130450981914,0.0915567593028733,0.0,0.0014816463497678337,0.45143504203204143,9.494884434728306e-22,0.4569006123387534,1.8521830217144352e-19,4.793288413166591e-26,5.689889268447052e-15,3.403402557297456e-27,5.690792884427178e-34,4.4785031279997844e-05,1.370159614970014e-21,3.473632673552829e-21,1.7590533228417987e-19,2.200307208303453e-19,2.266708400136122e-12,1.4498367685301659e-19,2.9878822484535496e-24,1.3615732824156672e-15,3.488538869315349e-24,4.889073476710981e-29,1.3511678640570463e-32,1.6373220948662818e-28,8.519380841135856e-05,1.373779858767458e-20,2.877016908156999e-30,1.1265727496311571e-20,-2.145226329108782e-25,-1.1178102558268519e-20,4.445837710004817e-27,2.428133909275485e-27,-1.0831344725437816e-36,2.7165278499867132e-42,-1.9845202753424884e-35,9.642324684579911e-30,6.150729602765212e-29,1.363836357215202e-33,1.4526378119870802e-42,-3.4627725815621447e-35,2.012668098091987e-26,-1.266607114376466e-41,-2.5366714915980707e-41,-1.861052369666729e-39,1.3116702134134737e-40,-1.0659966276100661e-41,1.3943367032815363e-45,2.5973103216250635e-53,3.865026044618666e-55,5.085239288933903e-48,4.34183078809278e-62,9.725855261235394e-58,-3.890269319988138e-47,5.630398656096314e-66,4.757057930836546e-65,1.9945181555894624e-42,5.087571887386468e-40,4.668570676137783e-72,1.1039933567501097e-39,3.4455615413377604e-32,3.043355279195053e-33,3.38773010760786e-43,3.7679600946066494e-60,-1.7521985892305683e-48,1.398881681727781e-45,8.736019236698408e-44,-4.761868715175871e-43
3.4888971261023094e-11,0.0005476130450981914,0.0915567593028733,0.0,0.0014810934913692458,0.4514345608947764,9.63485891844146e-22,0.45690061233874235,1.8703375751948588e-19,4.8963617990685616e-26,5.753742959579134e-15,3.5224597229380915e-27,5.685080912542733e-34,4.492847352494439e-05,1.3834954721843036e-21,3.468570281415622e-21,1.7749635002280327e-19,2.218043139697598e-19,2.277703999657333e-12,1.4661075668964766e-19,2.999773914824202e-24,1.3619965368357987e-15,3.563492376494311e-24,5.010037846960838e-29,1.0400349437685994e-32,1.6945643639197207e-28,8.560322455390185e-05,1.390169782376102e-20,2.967668222583166e-30,-1.5264911887552155e-20,4.087761926480633e-26,1.535240641198911e-20,4.50938657605381e-27,2.4904525051058648e-27,-9.90501149170688e-37,2.705031660551524e-42,-1.9462469072199658e-35,9.812485623707447e-30,6.241082500730246e-29,-1.9164481778395447e-33,7.953399389382899e-43,-3.3969825501146213e-35,2.0355756206080205e-26,-1.2598638406655663e-41,-2.530465576477804e-41,-1.9055940190437115e-39,1.3029948590835534e-40,-1.0676988514768144e-41,-6.160639851101001e-46,2.7460430221027456e-53,4.04472018378533e-55,4.9761205423004234e-48,4.5874577222059625e-62,1.0427518488966001e-57,-3.9468871545928054e-47,8.66786426021019e-66,4.853913785318767e-65,2.0716827453162092e-42,5.220679603063626e-40,4.810504432827422e-72,1.1305735324457574e-39,3.39833331655968e-32,3.1262405855027173e-33,3.4972853596577604e-43,3.9322298577928445e-60,9.467195456174368e-48,1.430045578032767e-45,8.988166130921905e-44,-4.589473428957866e-43
3.506461240676203e-11,0.0005476130450981914,0.0915567593028733,0.0,0.0014805416662942526,0.45143408037231236,9.775957252721553e-22,0.4569006123387313,1.888538529245808e-19,5.000920086836615e-26,5.817819782734489e-15,3.644840967357367e-27,5.7000148352631855e-34,4.507107872524786e-05,1.3968908554493913e-21,3.463535427849612e-21,1.7908896406657823e-19,2.235784309227317e-19,2.2886953688328627e-12,1.4824352265796797e-19,3.0116246905817112e-24,1.362404109634654e-15,3.639523602543905e-24,5.133103128845476e-29,1.468812503062292e-32,1.7534037952274485e-28,8.601244441773155e-05,1.4066179483101065e-20,3.0605513049087996e-30,2.124831005321736e-20,-3.1070008733726108e-25,-2.116062565686546e-20,4.573218386703393e-27,2.553858511879899e-27,-1.054547287720229e-36,2.7028252429600154e-42,-2.0042047894466614e-35,9.984124464158834e-30,6.331906625173884e-29,2.774853931441989e-33,1.0904463705052442e-42,-3.4963068278630005e-35,2.0588810383626313e-26,-1.2718519264657564e-41,-2.5277032392095397e-41,-1.9502757856371092e-39,1.2942844453247673e-40,-1.069610345309681e-41,6.297884942619449e-46,2.9021608418723126e-53,4.23136911327106e-55,4.868159237988627e-48,4.833180367103349e-62,1.0782426927587969e-57,-3.9997575470967674e-47,1.1775594913626102e-65,4.949262891781554e-65,2.1512897255614933e-42,5.356166980768337e-40,4.952908195049353e-72,1.159721893336866e-39,3.4696047117648907e-32,3.222926920324232e-33,3.611083607971283e-43,4.0756314948694817e-60,-5.834814636681181e-48,1.4631326955904956e-45,9.246018419223636e-44,-4.728215802529667e-43
3.524025355250097e-11,0.0005476130450981914,0.0915567593028733,0.0,0.00147999087206236,0.4514336004632537,9.918179760991536e-22,0.45690061233872026,1.906785584136236e-19,5.106972698656863e-26,5.882117945381273e-15,3.7706137686688434e-27,5.675558482369644e-34,4.521284904972543e-05,1.4103457007029112e-21,3.458528832900853e-21,1.806831354256872e-19,2.253530490189615e-19,2.2996825153875066e-12,1.4988192908203519e-19,3.0234345944404016e-24,1.3627965891041885e-15,3.7166393277806016e-24,5.25828796359975e-29,9.409582989901966e-33,1.8138727727920024e-28,8.642146831401065e-05,1.42312371360778e-20,3.155704508904498e-30,-3.04961414583972e-20,1.8788195344700225e-25,3.058350531334578e-20,4.6373292069890974e-27,2.6183603472856198e-27,-8.846207267680032e-37,2.6786892775065135e-42,-1.9172898465120302e-35,1.0157234318045162e-29,6.42319656947094e-29,-4.180068984088887e-33,-4.473662016508917e-43,-3.3473069970269996e-35,2.0825917884126686e-26,-1.2514839641579655e-41,-2.5208200387628575e-41,-1.9948304973890828e-39,1.285530495019008e-40,-1.0711617866375376e-41,-1.0376378454663545e-45,3.065972043472768e-53,4.425192232186431e-55,4.767029450994651e-48,5.10699759782429e-62,1.1588638760481818e-57,-4.049319183448521e-47,1.4953887816328501e-65,5.0440141495222465e-65,2.2333987733512377e-42,5.494054069179124e-40,5.094751686292663e-72,1.1862807552389102e-39,3.3626442951331356e-32,3.304363529086308e-33,3.726186310766528e-43,4.264207013500415e-60,1.622257587322861e-47,1.4953851116971432e-45,9.509562308945027e-44,-4.394306907475451e-43
3.541589469823991e-11,0.0005476130450981914,0.0915567593028733,0.0,0.0014794411061697724,0.4514331211661932,1.0061526752551907e-21,0.4569006123387092,1.9250784462517597e-19,5.214529003029764e-26,5.946635677563229e-15,3.899846381197103e-27,5.7052916479518455e-34,4.5353786692400036e-05,1.4238599454296037e-21,3.453551168078385e-21,1.82278825878043e-19,2.2712814634682576e-19,2.3106654470274333e-12,1.51525930861105e-19,3.0352036472268716e-24,1.3631745437583142e-15,3.794846291757956e-24,5.385611060637293e-29,1.6913328839790344e-32,1.8760040486873908e-28,8.683029655316602e-05,1.4396864437457744e-20,3.253166515923564e-30,4.5014663971472587e-20,-5.396564937519465e-25,-4.492684590312168e-20,4.701715160152569e-27,2.6839663201937875e-27,-1.0678141174736045e-36,2.683585678334207e-42,-2.0479208882343771e-35,1.0331808227083073e-29,6.514946985511358e-29,6.433988397274209e-33,2.191737650524803e-42,-3.5708761976918466e-35,2.1067047763193075e-26,-1.278917712899356e-41,-2.5328552410555736e-41,-2.0392887313276824e-39,1.2767261195640047e-40,-1.0727719117622061e-41,2.3648607520395205e-45,3.2377951840544477e-53,4.626396560743302e-55,4.6642676926013e-48,5.367037983229338e-62,1.1857772495467903e-57,-4.0955324438390804e-47,1.8201981669822508e-65,5.135153690982721e-65,2.3180705744260104e-42,5.63436081935387e-40,5.234401392599588e-72,1.2183002928992526e-39,3.5221101414066017e-32,3.4141778326419415e-33,3.846912141688942e-43,4.3977966518658487e-60,-1.5906249073363737e-47,1.5305355671000214e-45,9.77899158474887e-44,-4.765830562900785e-43
3.559153584397885e-11,0.0005476130450981914,0.0915567593028733,0.0,0.001478892366087559,0.4514326424797118,1.0205998523053283e-21,0.45690061233869816,1.9434168279166215e-19,5.323598314613806e-26,6.011371231432054e-15,4.0326078321371336e-27,5.6618230691324715e-34,4.5493893871580446e-05,1.4374335252468406e-21,3.448603061485487e-21,1.8387599794837776e-19,2.289037017282102e-19,2.3216441714400026e-12,1.5317548345771704e-19,3.0469318718450863e-24,1.3635385228506598e-15,3.8741511948148105e-24,5.51509086625525e-29,6.835761732461437e-33,1.9398307490114553e-28,8.723892944488173e-05,1.456305512517144e-20,3.352976333276263e-30,-6.814030559706159e-20,5.509876976548889e-25,6.822744392260634e-20,4.766372427512651e-27,2.7506847371361147e-27,-7.125321970752396e-37,2.6493703150048193e-42,-1.844723017507047e-35,1.0507839166670037e-29,6.60715258444641e-29,-1.0096033786938622e-32,-9.750655983587663e-43,-3.2232140131956025e-35,2.1312314167769843e-26,-1.2334973328078091e-41,-2.513615062256058e-41,-2.0836413213446753e-39,1.2679114384115687e-40,-1.0737734383293847e-41,-2.0392275091096592e-45,3.4179593548812794e-53,4.835218253420296e-55,4.5713100745128125e-48,5.677222364342846e-62,1.2987431262372812e-57,-4.1386143300475967e-47,2.1518864789048204e-65,5.227756887540159e-65,2.405366831847717e-42,5.777107084354992e-40,5.373463656446035e-72,1.2433586863144679e-39,3.274900383340386e-32,3.486424437177374e-33,3.967666838705804e-43,4.632300556651115e-60,3.2792078517697146e-47,1.5623950392262104e-45,1.0054291438286685e-43,-4.050030717284695e-43
