Time (s),Volume (m^3),Ne,N2,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(52),COX(53)
1.8934508548994508e-07,0.0007926750507772021,0.0,0.0,5.367833439415302e-05,0.7988534289076686,0.09999961470300135,0.09999999999143602,4.439439764339324e-12,1.2989539295403532e-08,6.119881222312298e-16,4.0141388721306134e-10,5.001413455532434e-12,0.0019113053853382304,1.1342587693700497e-17,7.819097667205322e-19,3.40595864867599e-17,1.5652433730260137e-07,4.124196515283578e-12,6.25887447984939e-08,1.6572186585730638e-20,4.7537666331526505e-24,1.52781381389825e-07,9.301741501992777e-13,1.402251192944302e-32,9.64042883263371e-13,0.00019072051377163975,4.124358404909513e-12
1.900802879934586e-07,0.0007926750507772021,0.0,0.0,5.3657243740358624e-05,0.7988534572415522,0.09999961482028964,0.09999999999141755,4.459511699060526e-12,1.304340312434745e-08,6.137482701185244e-16,4.03651252335534e-10,5.013393206871285e-12,0.0019114045394209448,1.1338122897800975e-17,7.8194962636284725e-19,3.4200150087315455e-17,1.564628236205775e-07,4.1225760835913016e-12,6.252353650755115e-08,1.6573035371870642e-20,4.7538474986494444e-24,1.52734711129199e-07,9.302873363323111e-13,1.4054000768752473e-32,9.644182785850164e-13,0.00019064262373770586,4.1227378871038954e-12
1.9081549049697213e-07,0.0007926750507772021,0.0,0.0,5.36365043211813e-05,0.7988534851024994,0.0999996149354462,0.09999999999139907,4.4795856809223695e-12,1.3097249087415651e-08,6.155082291981662e-16,4.0588900454469523e-10,5.0253619928137625e-12,0.0019115020419460701,1.1333732454731023e-17,7.819888214099325e-19,3.434083329643674e-17,1.564023343753177e-07,4.120982637867162e-12,6.245946097511204e-08,1.6573870018898648e-20,4.753927011713607e-24,1.5268803289812818e-07,9.303939068320945e-13,1.4085477115019345e-32,9.647859572737215e-13,0.00019056603187747929,4.121144356698353e-12
1.9155069300048566e-07,0.0007926750507772021,0.0,0.0,5.3616110179146334e-05,0.7988535124985494,0.09999961504850867,0.09999999999138055,4.499661675915868e-12,1.3151077181195205e-08,6.172680028353104e-16,4.0812712604020845e-10,5.037319941082033e-12,0.0019115979209614032,1.1329415103419955e-17,7.8202736315735285e-19,3.4481635026844594e-17,1.5634285219030928e-07,4.11941572038798e-12,6.239649740660174e-08,1.65746907669697e-20,4.754005195493338e-24,1.5264134721264747e-07,9.304939686385985e-13,1.4116941165200963e-32,9.651460432422043e-13,0.00019049071613829388,4.119577355945315e-12
1.9228589550399918e-07,0.0007926750507772021,0.0,0.0,5.359605546136699e-05,0.7988535394375985,0.09999961515951407,0.09999999999136201,4.519739650606616e-12,1.32048874024647e-08,6.190275943306224e-16,4.1036559930845343e-10,5.049267177146567e-12,0.0019116922040211919,1.1325169604933657e-17,7.820652627115864e-19,3.46225541958441e-17,1.562843599941146e-07,4.11787488146625e-12,6.23346254256989e-08,1.657549785201172e-20,4.7540820727235994e-24,1.5259465457823645e-07,9.30587627077894e-13,1.4148393113097243e-32,9.654986585387028e-13,0.0001904166548557312,4.1180364351333244e-12
1.930210980075127e-07,0.0007926750507772021,0.0,0.0,5.3576334417593386e-05,0.7988535659274054,0.09999961526849865,0.09999999999134344,4.53981957212499e-12,1.3258679748190522e-08,6.207870069216541e-16,4.126044071182162e-10,5.061203824268804e-12,0.0019117849181953808,1.132099474206152e-17,7.82102530998552e-19,3.476358972544204e-17,1.5622684101467897e-07,4.1163596793002356e-12,6.2273825064737e-08,1.6576291505804794e-20,4.7541576657340645e-24,1.5254795549006324e-07,9.30674985883612e-13,1.4179833149414814e-32,9.658439233714596e-13,0.00019034382674634225,4.1165211524371126e-12
1.9375630051102623e-07,0.0007926750507772021,0.0,0.0,5.355694139830135e-05,0.7988535919755914,0.09999961537549798,0.09999999999132485,4.559901408156196e-12,1.3312454215523159e-08,6.225462437841935e-16,4.148435325164356e-10,5.073130003542904e-12,0.0019118760900786636,1.1316889318913053e-17,7.821391787283516e-19,3.4904740542457614e-17,1.5617027877375584e-07,4.114869679827136e-12,6.221407675536336e-08,1.6577071956058672e-20,4.754231996456858e-24,1.5250125043322107e-07,9.30756147218542e-13,1.4211261461756915e-32,9.66181956133007e-13,0.0001902722109005198,4.1150310737707574e-12
1.9449150301453976e-07,0.0007926750507772021,0.0,0.0,5.3537870852820594e-05,0.7988536175896441,0.09999961548054695,0.09999999999130622,4.579985126930455e-12,1.3366210801793668e-08,6.243053080335821e-16,4.170829588240072e-10,5.085045833936655e-12,0.0019119657457993488,1.131285216052088e-17,7.821752164333492e-19,3.5046005578629544e-17,1.56114657081446e-07,4.113404456579261e-12,6.215536131944796e-08,1.657783942648877e-20,4.754305086434162e-24,1.5245453988295863e-07,9.308312116958844e-13,1.4242678234736702e-32,9.665128734242738e-13,0.00019020178677551787,4.1135657726438635e-12
1.9522670551805329e-07,0.0007926750507772021,0.0,0.0,5.3519117327500946e-05,0.7988536427769202,0.09999961558367985,0.09999999999128757,4.600070697213632e-12,1.3419949504510158e-08,6.260642027259937e-16,4.19322669631643e-10,5.09695143233151e-12,0.0019120539110280485,1.1308882112452681e-17,7.822106544692084e-19,3.518738377071946e-17,1.560599600308482e-07,4.111963590543154e-12,6.209765996023421e-08,1.6578594136890608e-20,4.754376956825654e-24,1.5240782430490414e-07,9.30900278400169e-13,1.4274083650025733e-32,9.668367900784818e-13,0.00019013253418861462,4.112124830020658e-12
1.959619080215668e-07,0.0007926750507772021,0.0,0.0,5.350067546391606e-05,0.798853667544647,0.09999961568493027,0.09999999999126889,4.620158088297966e-12,1.3473670321354382e-08,6.278229308596836e-16,4.215626487957864e-10,5.108846913561804e-12,0.0019121406109861795,1.1304978040431782e-17,7.822455029927647e-19,3.53288740606116e-17,1.5600617199281898e-07,4.110546670021563e-12,6.204095425372424e-08,1.6579336303212642e-20,4.754447628415768e-24,1.523611041552839e-07,9.309634449081997e-13,1.4305477886364387e-32,9.671538191848142e-13,0.000190064433310416,4.110707834181972e-12
1.9669711052508034e-07,0.0007926750507772021,0.0,0.0,5.3482539997103504e-05,0.7988536918999254,0.09999961578433121,0.09999999999125021,4.640247269992899e-12,1.3527373250178385e-08,6.29581495376208e-16,4.23802880434583e-10,5.120732390453155e-12,0.0019122258704543011,1.1301138829963969e-17,7.822797719926849e-19,3.547047539540806e-17,1.5595327761083897e-07,4.10915329049824e-12,6.198522614029118e-08,1.658006613762773e-20,4.754517121620832e-24,1.523143798811342e-07,9.310208073096829e-13,1.4336861119657986e-32,9.67464072111881e-13,0.0001899974646582955,4.109314380590024e-12
1.9743231302859386e-07,0.0007926750507772021,0.0,0.0,5.346470575384053e-05,0.7988537158497324,0.09999961588191508,0.09999999999123149,4.6603382126161786e-12,1.358105828900125e-08,6.313398991616144e-16,4.260433489239059e-10,5.132607973860079e-12,0.0019123097137802752,1.1297363385972741e-17,7.823134712869808e-19,3.5612186727519565e-17,1.5590126179598273e-07,4.107783054505449e-12,6.193045791651175e-08,1.6580783848603017e-20,4.754585456496029e-24,1.5226765192050856e-07,9.31072460227572e-13,1.4368233523017016e-32,9.677676585309577e-13,0.00018993160908996863,4.1079440717559235e-12
1.981675155321074e-07,0.0007926750507772021,0.0,0.0,5.3447167650954715e-05,0.7988537394009226,0.09999961597771359,0.09999999999121274,4.680430886985002e-12,1.3634725436005886e-08,6.33098145047603e-16,4.2828403889343495e-10,5.1444737727028245e-12,0.0019123921648872655,1.129365063244227e-17,7.823466105093355e-19,3.5754007014752695e-17,1.5585010972199067e-07,4.106435571494185e-12,6.187663222721235e-08,1.658148964096848e-20,4.7546526527422266e-24,1.5222092070267855e-07,9.311184968383623e-13,1.439959526677951e-32,9.680646864390208e-13,0.00018986684779719731,4.106596517109876e-12
1.989027180356209e-07,0.0007926750507772021,0.0,0.0,5.3429920693668616e-05,0.7988537625602318,0.09999961607175793,0.09999999999119397,4.700525264407358e-12,1.3688374689535906e-08,6.348562358126607e-16,4.305249352227893e-10,5.15632989400346e-12,0.001912473247281571,1.1289999512066486e-17,7.823791991338656e-19,3.589593522039329e-17,1.557998068204402e-07,4.105110457706979e-12,6.182373205772197e-08,1.658218371598405e-20,4.7547187297126606e-24,1.5217418664833036e-07,9.31159008892096e-13,1.4430946518593535e-32,9.683552621815591e-13,0.00018980316229962258,4.1052713328739935e-12
1.9963792053913444e-07,0.0007926750507772021,0.0,0.0,5.341295997397748e-05,0.7988537853342773,0.09999961616407874,0.09999999999117516,4.7206213166736065e-12,1.3742006048092566e-08,6.366141741831665e-16,4.3276602303771363e-10,5.168176442921228e-12,0.0019125529840603047,1.1286408985905936e-17,7.824112464711401e-19,3.603797031328615e-17,1.5575033877601359e-07,4.103807336053262e-12,6.17717407263257e-08,1.6582866271405406e-20,4.7547837064194734e-24,1.5212745016975545e-07,9.311940867321104e-13,1.446228744345272e-32,9.686394904751678e-13,0.00018974053443872118,4.103968141937642e-12
2.0037312304264796e-07,0.0007926750507772021,0.0,0.0,5.3396280669059766e-05,0.7988538077295626,0.09999961625470599,0.09999999999115636,4.7407190160481305e-12,1.3795619510331766e-08,6.383719628344721e-16,4.3500728770631636e-10,5.180013522787167e-12,0.001912631397918916,1.1282878033051725e-17,7.824427616599886e-19,3.6180111267911304e-17,1.5570169152186054e-07,4.102525835987237e-12,6.172064187691308e-08,1.6583537501548407e-20,4.7548476015401264e-24,1.5208071167103616e-07,9.312238193146866e-13,1.4493618203725373e-32,9.689174744299169e-13,0.00018967894637188506,4.1026865737353085e-12
2.011083255461615e-07,0.0007926750507772021,0.0,0.0,5.337987803971926e-05,0.7988538297524764,0.09999961634366922,0.09999999999113751,4.7608183352611195e-12,1.384921507506113e-08,6.401296043919558e-16,4.3724871483536e-10,5.19184123513804e-12,0.0019127085111585614,1.1279405650295348e-17,7.824737536876802e-19,3.632235706445648e-17,1.5565385123505444e-07,4.101265593388193e-12,6.167041947181499e-08,1.658419759735224e-20,4.754910433423666e-24,1.5203397154822743e-07,9.312482942284312e-13,1.4524938959226077e-32,9.691893155715004e-13,0.00018961838056661903,4.101426264126911e-12
2.0184352804967501e-07,0.0007926750507772021,0.0,0.0,5.3363747428858094e-05,0.7988538514092981,0.09999961643099733,0.09999999999111864,4.78091924750061e-12,1.3902792741237123e-08,6.418871014320528e-16,4.3949029026660336e-10,5.203659679749569e-12,0.0019127843456933284,1.127599085180571e-17,7.8250423138547e-19,3.646470668888611e-17,1.556068043321376e-07,4.100026250443172e-12,6.162105778482345e-08,1.6584846746441336e-20,4.754972220096872e-24,1.5198723018953313e-07,9.312675977134173e-13,1.455624986724853e-32,9.694551138631656e-13,0.0001895588197948553,4.100186855280459e-12
2.0257873055318854e-07,0.0007926750507772021,0.0,0.0,5.33478842599804e-05,0.7988538727061965,0.09999961651671878,0.09999999999109976,4.801021726404549e-12,1.3956352507962253e-08,6.436444564832595e-16,4.417320000731937e-10,5.215468954669015e-12,0.001912858923057315,1.1272632668812655e-17,7.825342034239808e-19,3.66071591330072e-17,1.5556053746475622e-07,4.0988074555320124e-12,6.157254139438955e-08,1.658548513318598e-20,4.7550329792702746e-24,1.5194048797547773e-07,9.31281814680193e-13,1.4587551082597974e-32,9.697149677274143e-13,0.00018950024712738152,4.09896799555709e-12
2.0331393305670206e-07,0.0007926750507772021,0.0,0.0,5.333228403572535e-05,0.7988538936492344,0.0999996166008614,0.09999999999108085,4.821125746053057e-12,1.4009894374482324e-08,6.454016720271165e-16,4.4397383055611024e-10,5.2272691562470785e-12,0.0019129322644115686,1.126933014929618e-17,7.825636783298543e-19,3.6749713394531845e-17,1.5551503751538127e-07,4.097608863114635e-12,6.152485517699302e-08,1.65861129387618e-20,4.755092728344045e-24,1.5189374527907406e-07,9.312910287285386e-13,1.4618842757654347e-32,9.699689740674839e-13,0.0001894426459283802,4.097769339398348e-12
2.040491355602156e-07,0.0007926750507772021,0.0,0.0,5.331694233642946e-05,0.7988539142443694,0.09999961668345254,0.09999999999106193,4.84123128096086e-12,1.4063418340183734e-08,6.471587504991656e-16,4.4621576824065695e-10,5.239060379169179e-12,0.0019130043905508847,1.1266082357682289e-17,7.8259266448131495e-19,3.6892368477136457e-17,1.5547029159311436e-07,4.096430133620584e-12,6.147798430067989e-08,1.658673034120798e-20,4.7551514844137724e-24,1.5184700246598668e-07,9.312953221659934e-13,1.46501250424031e-32,9.702172282886024e-13,0.0001893859998500764,4.096590547215715e-12
2.0478433806372912e-07,0.0007926750507772021,0.0,0.0,5.3301854818716974e-05,0.7988539344974555,0.09999961676451911,0.09999999999104298,4.8613383060697885e-12,1.4116924404590855e-08,6.489156942898877e-16,4.4845779987300445e-10,5.2508427164861044e-12,0.0019130753219104748,1.1262888374544815e-17,7.826211701058934e-19,3.703512339051791e-17,1.554262870295764e-07,4.0952709333407185e-12,6.143191421876162e-08,1.658733751548438e-20,4.75520926427611e-24,1.5180025989469108e-07,9.312947760262311e-13,1.468139808446919e-32,9.70459824319016e-13,0.000189330292827492,4.095431285282313e-12
2.0551954056724264e-07,0.0007926750507772021,0.0,0.0,5.3287017214118125e-05,0.7988539544142458,0.09999961684408752,0.09999999999102402,4.881446796741454e-12,1.4170412567363443e-08,6.506725057456176e-16,4.506999124167818e-10,5.2626162596440344e-12,0.0019131450785724981,1.1259747296312736e-17,7.826492032943653e-19,3.7177977150446786e-17,1.5538301137487632e-07,4.094130934321064e-12,6.13866306636725e-08,1.6587934633527536e-20,4.755266084434322e-24,1.517535179166285e-07,9.312894700871973e-13,1.4712662029173246e-32,9.706968546307983e-13,0.00018927550907330362,4.094291225626728e-12
2.0625474307075617e-07,0.0007926750507772021,0.0,0.0,5.327242532771452e-05,0.7988539740003943,0.09999961692218359,0.09999999999100503,4.9015567287500694e-12,1.4223882828294126e-08,6.524291871694359e-16,4.529420930497149e-10,5.2743810985139925e-12,0.0019132136802724681,1.1256658234983626e-17,7.826767719965454e-19,3.732092877881739e-17,1.553404523936597e-07,4.093009814258719e-12,6.134211964097964e-08,1.658852186430548e-20,4.755321961103702e-24,1.5170677687635763e-07,9.312794828890167e-13,1.474391701956101e-32,9.70928410260427e-13,0.00018922163307280227,4.093170045928925e-12
2.069899455742697e-07,0.0007926750507772021,0.0,0.0,5.3258075036811065e-05,0.7988539932614565,0.09999961699883281,0.09999999999098604,4.921668078275349e-12,1.4277335187305925e-08,6.541857408220443e-16,4.551843291603134e-10,5.286137321420685e-12,0.00191328114640553,1.1253620317842657e-17,7.827038840205566e-19,3.746397730369519e-17,1.5529859806123507e-07,4.091907256399827e-12,6.129836742354164e-08,1.6589099373871575e-20,4.755376910216901e-24,1.5166003711170207e-07,9.31264891751749e-13,1.4775163196437566e-32,9.711545808291413e-13,0.00018916864957895175,4.092067429418209e-12
2.0772514807778322e-07,0.0007926750507772021,0.0,0.0,5.324396228963365e-05,0.7988540122028929,0.09999961707406012,0.099999999990967,4.9417808218955815e-12,1.4330769644449815e-08,6.559421689226179e-16,4.5742660834460504e-10,5.297885015170796e-12,0.001913347496032618,1.1250632687186755e-17,7.827305470446657e-19,3.7607121759361166e-17,1.552574365597747e-07,4.090822949439513e-12,6.125536054581148e-08,1.6589667325417207e-20,4.755430947429121e-24,1.5161329895389395e-07,9.312457727929015e-13,1.4806400698417855e-32,9.713754545630724e-13,0.0001891165436075447,4.090983064773164e-12
2.0846035058129674e-07,0.0007926750507772021,0.0,0.0,5.323008310405236e-05,0.7988540308300696,0.09999961714789002,0.09999999999094795,4.9618949365808064e-12,1.4384186199902386e-08,6.576984736496378e-16,4.596689184029163e-10,5.309624265080695e-12,0.0019134127478864901,1.1247694500054543e-17,7.827567686133898e-19,3.7750361186353556e-17,1.5521695627459011e-07,4.0897565874237946e-12,6.121308579827957e-08,1.659022587932354e-20,4.755484088123233e-24,1.5156656272771422e-07,9.31222200944729e-13,1.483762966195494e-32,9.71591118313147e-13,0.00018906530043245342,4.0899166460235385e-12
2.0919555308481027e-07,0.0007926750507772021,0.0,0.0,5.321643356632945e-05,0.7988540491482599,0.09999961722034657,0.09999999999092887,4.9820103996861156e-12,1.4437584853963493e-08,6.594546571417072e-16,4.619112473366987e-10,5.321355155003624e-12,0.0019134769203776444,1.1244804927961388e-17,7.82782556137778e-19,3.7893694631506916e-17,1.5517714579048004e-07,4.088707869653367e-12,6.117153022205275e-08,1.659077519321213e-20,4.7555363474147656e-24,1.5151982875162968e-07,9.311942499713676e-13,1.486885022137367e-32,9.71801657574772e-13,0.00018901490558097313,4.088867872454053e-12
2.099307555883238e-07,0.0007926750507772021,0.0,0.0,5.3203009829891647e-05,0.7988540671626471,0.09999961729145344,0.09999999999090979,5.00212718894506e-12,1.4490965607053996e-08,6.612107214983468e-16,4.641535833454009e-10,5.333077767356332e-12,0.0019135400316001223,1.124196315663939e-17,7.828079169056171e-19,3.8037121147988703e-17,1.551379938881493e-07,4.0876765005893e-12,6.113068110356561e-08,1.659131542199469e-20,4.755587740156813e-24,1.5147309733792658e-07,9.311619924857396e-13,1.490006250891661e-32,9.720071565072893e-13,0.00018896534482925673,4.087836448510075e-12
2.1066595809183732e-07,0.0007926750507772021,0.0,0.0,5.318980811412607e-05,0.7988540848783245,0.09999961736123383,0.0999999999908907,5.0222452824632165e-12,1.4544328459713513e-08,6.629666687807731e-16,4.663959148233869e-10,5.344792183145204e-12,0.0019136020993371983,1.1239168385782668e-17,7.828328580778474e-19,3.8180639795332855e-17,1.5509948954069618e-07,4.08666218976051e-12,6.109052596942021e-08,1.6591846717921818e-20,4.755638280944841e-24,1.514263687928402e-07,9.311254999662444e-13,1.493126665477118e-32,9.722076979532105e-13,0.00018891660419783767,4.086822083705085e-12
2.1140116059535084e-07,0.0007926750507772021,0.0,0.0,5.31768247031995e-05,0.798854102300299,0.09999961742971049,0.09999999999087156,5.042364658711807e-12,1.459767341259826e-08,6.64722501012659e-16,4.686382303568964e-10,5.356498481991859e-12,0.0019136631410669569,1.123641982879753e-17,7.828573866895144e-19,3.832424963947152e-17,1.5506162191016847e-07,4.0856646516730475e-12,6.10510525813507e-08,1.6592369230630736e-20,4.7556879841213834e-24,1.5137964341668264e-07,9.310848427732823e-13,1.496246278710234e-32,9.724033634572292e-13,0.0001888686699472403,4.085824492529966e-12
