Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CH3X(53),CH4(39)
169.70117211650197,0.0005284065757894736,0.1557,0.0,0.0003028598322519313,0.6411570538252592,0.2019,1.1485755232784273e-28,1.3779219253944694e-21,6.472540054870165e-19,-4.602777238491319e-31,-6.666382643357599e-19,3.4275353581335364e-25,1.858909111007598e-05,-5.959191763289351e-25,-1.1810414589526813e-31,2.254650605264627e-25,1.5576513313357487e-20,8.099771365494484e-37,6.109069079721353e-22,3.290120731186608e-42,4.284058867513134e-46,3.1482541168078886e-24,8.090315488799008e-29,-2.757460077307775e-47,1.5998757938859812e-21,3.5763064667753823e-29,0.0012336516291821436,3.1370731530261326e-29,1.6370022823006216e-31,1.141912410720632e-31,-4.2618111879057e-24,2.2119306247072694e-28,-3.7825729610414695e-30,1.3178124778608707e-21
169.90094214408745,0.0005284065757894736,0.1557,0.0,0.00030279794851489515,0.641156990041893,0.2019,1.2383089424534088e-28,-2.3135709070158438e-21,6.732340968756097e-19,1.7437128152712814e-32,-6.5259006218598775e-19,-6.789849987369507e-25,1.8585291852861268e-05,-7.908083048347456e-25,-2.3362858976266965e-31,1.287248363055062e-25,-2.985126948174943e-20,1.30515756647059e-36,2.6527227580216574e-21,-5.0358844148347805e-43,4.708979966361821e-46,1.3899367106872844e-23,3.589937918603614e-28,8.557540545486849e-47,8.624076926881794e-21,2.4987169334257808e-29,0.0012337173121769497,1.2209121214462646e-29,3.3996853936609736e-31,9.321163786739641e-32,-8.428879883413019e-24,6.730350634072102e-28,-7.464269677870701e-30,-2.3739704011880136e-21
170.10071217167294,0.0005284065757894736,0.1557,0.0,0.0003027364015423941,0.6411569266056294,0.2019,1.0876516096916497e-28,-1.5616635959082249e-21,-6.533213893332576e-20,2.042446818937086e-31,8.174401585968884e-20,-2.6663882107849285e-26,1.8581513271158757e-05,8.698151366014797e-27,3.715201848067543e-32,-1.1639530030556446e-25,-1.4756466955341065e-20,-1.069862401102964e-37,-9.838314908729494e-23,-4.1030831455700465e-43,1.7819858162009406e-46,-4.965861539529842e-25,-1.2674970070547197e-29,9.334850133406171e-47,-2.628334027555336e-22,3.5525685125490397e-29,0.0012337826377314851,-1.3023061798179497e-29,-2.526317101994368e-32,4.448734369650123e-32,1.3408846365579645e-24,-3.061740885224553e-29,1.1911496068274445e-30,-1.6215068659069893e-21
170.30048219925843,0.0005284065757894736,0.1557,0.0,0.00030267518950162666,0.6411568635145789,0.2019,1.069837864833074e-28,4.845998501993485e-22,4.8102878307297805e-20,4.119301947283689e-32,-5.823739453988419e-20,9.032701073085246e-26,1.857775525244526e-05,-1.6114333976989356e-26,-1.2429055489649035e-32,3.3713803449774095e-26,9.733300107381065e-21,1.2036950030042529e-37,-6.758586641005003e-23,5.66019537442965e-43,1.6478646143086828e-46,-3.6768769889567924e-25,-9.604081789568887e-30,4.646593575285344e-47,-2.920691519765575e-22,3.5150362541238824e-29,0.0012338476077909562,7.855133024052909e-30,-8.848829861222159e-33,4.148137714503158e-32,-4.485981059257038e-25,-1.2346052714642968e-29,-3.996730620863479e-31,4.248825619273124e-22
170.5002522268439,0.0005284065757894736,0.1557,0.0,0.0003026143105700265,0.6411568007668641,0.2019,1.4269953976214135e-28,-4.946568125962409e-21,4.976362551718272e-19,6.173161501736967e-31,-4.604541269874147e-19,-3.0224389742460375e-24,1.8574017684835067e-05,-7.378582243102159e-25,-5.609131558337376e-31,2.092047842628615e-25,-6.248045651006564e-20,2.402282616575279e-36,6.852186168718821e-21,-9.11905737370707e-42,-3.1366968981913412e-46,3.5960592750687066e-23,9.292155815770522e-28,-9.918182040654744e-49,2.3108505551472252e-20,2.2809627571621505e-30,0.001233912224289981,1.1348065868857399e-29,6.31075220949002e-31,-2.027763305625973e-31,-2.0236399196733132e-23,1.5374184556387696e-27,-1.7914694319136135e-29,-5.006832511534801e-21
170.7000222544294,0.0005284065757894736,0.1557,0.0,0.0003025537629343342,0.6411567383606153,0.2019,1.1550588341207955e-28,-5.743326853911764e-21,-9.025585916292213e-19,4.651944070814188e-31,9.67141000121071e-19,-1.5140205462818693e-24,1.8570300456970393e-05,6.795857083414448e-25,6.001444658291416e-32,-4.34053808290283e-25,-6.426917438496745e-20,-7.331067452396734e-37,9.949571205357358e-22,-8.298038918797196e-42,-1.2186543240050052e-45,5.3363687719509795e-24,1.3878205160400645e-28,-1.9944636446177562e-46,4.1745766454887256e-21,2.7551797267179007e-29,0.0012339764891526536,-6.177237250165348e-29,-5.767983529505646e-32,-3.8343715331497205e-31,2.1672283680766543e-24,8.373459526206719e-29,1.9387068129231823e-30,-5.802819395821821e-21
170.8997922820149,0.0005284065757894736,0.1557,0.0,0.0003024935447921456,0.6411566762939744,0.2019,8.730350923191066e-29,9.733826766041122e-22,-2.6583641665338183e-19,-9.76477647490524e-31,2.6158325460798895e-19,1.1935645462651758e-24,1.856660345819411e-05,3.365192755689479e-25,2.46748959803249e-31,-1.5262733758708667e-25,1.5154381468361498e-20,-9.211245288776946e-37,-2.7758780223540742e-21,3.308923782703765e-42,-7.478616175685623e-46,-1.4555318961199356e-23,-3.7600526325719794e-28,-4.221055782498186e-46,-9.33051957251507e-21,4.518341937853209e-29,0.0012340404042925932,-1.2791501456222393e-29,-2.8733710330028513e-31,-1.8229750931371888e-31,8.902443522304448e-24,-6.270364506488618e-28,7.883824937487826e-30,9.138266034807723e-22
171.07958530684184,0.0005284065757894736,0.1557,0.0,0.00030243962869965575,0.6411566207228353,0.2019,9.890714234432878e-29,8.665520728316268e-22,2.1887908882950023e-19,-9.73226530274679e-31,-2.3580485200987463e-19,-3.157393377554176e-25,1.8563293364236537e-05,-1.8304597438210812e-25,-1.2896248622460365e-31,1.5275203659733633e-25,1.1278235603156131e-20,5.9615343256840445e-37,1.0701107973542387e-21,-2.7413136382971267e-43,-1.0113539604246202e-45,5.586745505522558e-24,1.4412942638541292e-28,-5.296511373337313e-46,3.480034364332158e-21,2.5777864550304025e-29,0.00123409763047882,1.9871144127888833e-29,1.423015158406168e-31,-3.1199504701460095e-31,-4.6532396925810875e-24,2.6134001006019193e-28,-4.125225785750908e-30,8.067816476857921e-22
171.25937833166878,0.0005284065757894736,0.1557,0.0,0.0003023859767443981,0.6411565654239412,0.2019,9.204334007699502e-29,-1.393879903966708e-21,-1.9106300978148768e-19,-2.929077313170593e-31,2.0657038154706224e-19,-1.0163176592159424e-25,1.8559999486849512e-05,1.4109493015054665e-25,5.470534387328747e-32,-1.3184612233537785e-25,-1.3444415559509081e-20,-3.6685538530809154e-37,-2.4827389088632685e-22,-1.1597013250929083e-42,-5.36923974473548e-46,-1.2757852462624835e-24,-3.275309153675e-29,-2.146875353418695e-46,-6.557312403971263e-22,3.0786627533888796e-29,0.0012341545763116294,-1.5660888297529534e-29,-3.621256371399958e-32,-1.5848410393027486e-31,1.9741979458548197e-24,-7.54567898879269e-29,1.7525772895173697e-30,-1.4536104003796242e-21
171.43917135649573,0.0005284065757894736,0.1557,0.0,0.00030233258763176545,0.6411565103959584,0.2019,8.159895820386058e-29,7.242503400243225e-22,1.9502266329505028e-19,-2.1901863276302307e-31,-1.960049838451057e-19,1.5465374541873503e-24,1.8556721746545592e-05,-1.4902485222843248e-25,2.0012333473886164e-31,-7.649482246646228e-26,1.1051759035845238e-20,-4.331540936285847e-37,-2.4544856225159712e-21,5.585023655596379e-42,7.66953407489588e-46,-1.2893236169315947e-23,-3.3323916922598864e-28,1.5348117782675485e-46,-8.571055463242477e-21,4.228909832203781e-29,0.0012342112431645205,-2.592838526331487e-30,-2.185564546426175e-31,2.5162347332674417e-31,7.22009586106618e-24,-4.893984951217398e-28,6.391529663828176e-30,6.642849333441576e-22
171.61896438132268,0.0005284065757894736,0.1557,0.0,0.0003022794600740887,0.64115645563756,0.2019,9.704350465840368e-29,8.163025595269694e-22,9.609841651459211e-20,-6.951728268974372e-32,-1.125309046641577e-19,-1.8557902462709954e-25,1.8553460064290785e-05,-5.82371089658276e-26,-8.001939205041697e-32,9.94366497556345e-26,1.2896582811222377e-20,4.197745987912752e-37,5.874431444167662e-22,-4.1281489802486727e-44,-7.172251110428009e-47,3.0611382134650744e-24,7.892522699767436e-29,-4.843077270027154e-47,1.9008842693172527e-21,2.79098349599134e-29,0.001234267632404267,1.4932868229734648e-29,8.067121129983774e-32,-3.49852555917123e-32,-2.8873286476973097e-24,1.3922741522958989e-28,-2.560572647065249e-30,7.566034518731727e-22
171.79875740614963,0.0005284065757894736,0.1557,0.0,0.0003022265927901326,0.6411564011474247,0.2019,9.42309045364085e-29,-8.286061224690085e-22,-1.3589880843500697e-19,-2.011477849178433e-31,1.4265338463204573e-19,-2.0733311683407386e-25,1.8550214361397644e-05,1.0824053599905804e-25,1.274590351849875e-32,-6.767957793615242e-26,-6.492739280222671e-21,-2.3028738425809002e-37,4.4194216525428526e-23,-1.3027034197657014e-42,-4.138918064354582e-46,2.471335152134887e-25,6.503071618327076e-30,-1.625971081360467e-46,2.939933595554429e-22,2.976899485113489e-29,0.0012343237453909422,-7.206659054182225e-30,-1.0622016394656826e-32,-1.26814043887441e-31,4.601319714846848e-25,-9.927525435264794e-30,4.096768469566082e-31,-8.883061978525075e-22
171.97855043097658,0.0005284065757894736,0.1557,0.0,0.00030217398450485127,0.6411563469242385,0.2019,8.357968579951696e-29,1.5058508138019346e-22,3.46614789053619e-19,-5.705606125532049e-31,-3.388548065121513e-19,1.7481290992751044e-24,1.8546984559580272e-05,-3.296378602774394e-25,2.0800261782658526e-31,-9.02877138665913e-26,3.0845297709275643e-21,-4.033330601191171e-37,-2.4788700339129974e-21,6.1999940620448e-42,5.865705600177675e-46,-1.3021266376279719e-23,-3.3654092012507373e-28,1.2739594387429643e-47,-8.741125182683665e-21,4.297916076485837e-29,0.0012343795834779553,-5.0512760763480974e-30,-2.2717191509111256e-31,1.9844090795625713e-31,7.504479276676507e-24,-4.71426203373682e-28,6.644078796522586e-30,9.04243893632243e-23
172.15834345580353,0.0005284065757894736,0.1557,0.0,0.0003021216339496676,0.6411562929666934,0.2019,1.2952126277638601e-28,2.179454532486183e-21,4.1874121454938153e-19,7.146515514549702e-31,-4.781535678473985e-19,-3.2090184150025585e-24,1.8543770580994845e-05,-3.5201569735160885e-25,-7.222082949459623e-31,6.104288859735853e-25,2.5851762032265977e-20,3.329210811660683e-36,7.161261059222762e-21,-7.431330988415208e-42,-6.1762999340609975e-46,3.7496943940812443e-23,9.682117631419906e-28,-4.77000317427936e-47,2.3983147360067064e-20,-2.351515206981974e-30,0.0012344351480120894,6.847999545794057e-29,7.595820825588986e-31,-2.8802969171081034e-31,-2.605765936391687e-23,1.561605519725403e-27,-2.3087179348985254e-29,2.1199727848844153e-21
172.33813648063048,0.0005284065757894736,0.1557,0.0,0.000302069539861706,0.6411562392734885,0.2019,1.0718291488368725e-28,2.2110443830631487e-22,-3.136622909379294e-19,1.0692404884268654e-30,2.9561330168140395e-19,-2.181506501318309e-24,1.8540572348045564e-05,3.3324538444926557e-25,-2.86803833195512e-31,1.562406250738806e-25,3.1624278433579156e-21,5.06826327480346e-37,3.200473454291779e-21,-7.603471345912105e-42,-1.1808566902027242e-46,1.6798754378896722e-23,4.340691454650114e-28,2.1985542005208624e-46,1.1225927896533313e-20,1.4334320893183175e-29,0.00123449044033353,1.4143691504468107e-29,2.875291702049776e-31,-8.496146207707013e-32,-1.034770083364605e-23,6.127445871819685e-28,-9.163863468028528e-30,1.6185457033620615e-22
172.51792950545743,0.0005284065757894736,0.1557,0.0,0.0003020177009840014,0.6411561858433283,0.2019,5.331719260952708e-29,-1.0233690684093366e-21,6.712913454050557e-20,-3.161980517308343e-31,-2.0960337181672827e-20,4.010126468895067e-24,1.853738978356244e-05,-6.457974683976639e-26,6.9327723711352205e-31,-4.676074048656658e-25,-1.3047657961068698e-20,-2.7831733269228793e-36,-7.342182884350193e-21,1.0681248242754923e-41,1.8456625279179994e-45,-3.848768688574538e-23,-9.941180152276887e-28,4.451981747104373e-46,-2.4987078160724472e-20,6.234616950383932e-29,0.0012345454617758876,-4.8655331878470905e-29,-7.08170549836151e-31,6.277192910930073e-31,2.5013324760157543e-23,-1.4972485363866599e-27,2.2156389981473997e-29,-1.0836403810721576e-21
172.67974322780168,0.0005284065757894736,0.1557,0.0,0.00030197126316529175,0.6411561379800225,0.2019,8.80660081044662e-29,-1.1768158073697753e-22,8.350378413884473e-22,-2.8964100669919288e-31,-3.3383857344732632e-21,4.772533385878864e-26,1.853453880867417e-05,1.8910789216220346e-27,-5.152594742381451e-33,-7.62125138349136e-27,2.3532539773513795e-21,3.2174629110748694e-37,2.0390939044006853e-23,7.21475108254048e-43,-3.023036252064478e-46,1.027985021531535e-25,2.6232509643408e-30,-1.580567440863181e-46,1.1414107263654554e-23,2.832338719647239e-29,0.0012345947505693576,1.7395181914397182e-30,3.302523439199298e-32,-9.305772200895192e-32,-1.8587214558564104e-25,1.4804492201376608e-29,-1.6504473101816324e-31,-1.7742688479893206e-22
172.84155695014593,0.0005284065757894736,0.1557,0.0,0.00030192503014711346,0.6411560903278039,0.2019,8.923949144326092e-29,-5.499507716588976e-23,-5.178119004566709e-22,-2.318767239925389e-31,-3.978899752907739e-21,-6.955100808964928e-26,1.8531700407376966e-05,3.712906874195205e-27,-6.1409867895398406e-33,-3.56215802063974e-27,4.277516019853473e-21,-3.930061823965002e-37,-1.213780383317019e-23,-1.051191425790979e-42,-2.377020447719607e-46,-6.440616750105053e-26,-1.670411685080817e-30,-1.2652554181869744e-46,5.1746138764538826e-23,2.868683120560375e-29,0.0012346438219887248,3.160505147554714e-30,-1.8968244176119636e-32,-7.47050105477442e-32,-2.2156391998018175e-25,-9.162796220033855e-30,-1.9713871911439565e-31,-1.1473442487826106e-22
173.00337067249018,0.0005284065757894736,0.1557,0.0,0.0003018790010263151,0.6411560428857412,0.2019,8.97651765066732e-29,-4.896725873631094e-22,1.9397345421269596e-22,1.5473451004373836e-31,2.7827522743814183e-21,4.6428527371252877e-26,1.8528874524238764e-05,-1.2832055409674614e-26,4.293833572137656e-33,-3.169569729197663e-26,-2.6749622061350564e-21,3.1406896210767083e-37,4.33599731516625e-24,7.012360390887697e-43,1.9490798845221688e-46,2.2985774837180184e-26,5.9599448873890265e-31,8.454707489027491e-47,-5.2064139787175416e-23,2.885400631018596e-29,0.001234692676992682,-1.976199090907103e-30,6.683606713191339e-33,4.998431576366346e-32,1.5505245786934586e-25,3.397020657409325e-30,1.3790689277468452e-31,-5.494570522944147e-22
173.16518439483443,0.0005284065757894736,0.1557,0.0,0.0003018331749037397,0.6411559956529086,0.2019,9.166134715730527e-29,-2.0458948525932338e-22,-2.281646741315751e-21,3.1614668445085643e-31,3.215348187602093e-21,-6.675833489441437e-26,1.8526061104054645e-05,5.3992773847347934e-27,-2.2104652106226704e-33,-1.349434277431097e-26,-1.1460678683114503e-21,-5.528214430713898e-38,4.687196938038718e-23,-2.769153755732567e-43,3.675053650022637e-46,2.480050727473859e-25,6.422724006379365e-30,1.7114545208724674e-46,1.849559785172303e-22,2.93043433595859e-29,0.0012347413165356945,-8.910137823920447e-31,-6.767726789672228e-33,9.977204093156449e-32,-7.96911323413608e-26,1.2414771552857434e-30,-7.031585550120184e-32,-2.642047863803963e-22
173.32699811717868,0.0005284065757894736,0.1557,0.0,0.0003017875508838212,0.6411559486283823,0.2019,9.328853237987579e-29,3.2801716680065136e-23,6.555250689775579e-22,1.3714361216127937e-31,-2.413887392203055e-21,2.4699054705143582e-26,1.8523260091839598e-05,1.2610585106183567e-26,-5.945658419073207e-34,2.0888307706688962e-27,1.704406833040234e-21,2.9709267844896616e-38,-2.6237745775149414e-23,6.207629049927391e-45,1.8061188227384657e-46,-1.3944276390013638e-25,-3.6162002679200855e-30,7.588608707157458e-47,-9.130556962834717e-23,3.0039703233042125e-29,0.0012347897415680143,1.2557554513599921e-30,3.219309532731966e-33,4.5417325509448566e-32,-2.1467337396819156e-26,-1.107761782107789e-30,-1.9391963970602835e-32,-2.662196733808559e-23
173.48881183952292,0.0005284065757894736,0.1557,0.0,0.00030174212807511656,0.641155901811244,0.2019,9.343874024980124e-29,-1.7625473350060752e-22,-3.2093209825609737e-24,-1.0072132795287245e-32,7.681368136518952e-23,1.4751885252067716e-27,1.852047143286279e-05,1.7322492364574184e-27,-4.001382773713698e-34,-1.1148351627266546e-26,-4.9462177562223516e-23,4.630870799590601e-38,5.337943080443595e-24,5.521720322672842e-44,9.079772985631083e-48,2.7898289468650844e-26,7.198025375848723e-31,-6.003196678233803e-48,1.4193035543440884e-23,2.9992461951128083e-29,0.001234837953035702,-1.2024760916321034e-33,-4.9139052041823026e-34,-3.8386452259788944e-33,-1.439214298633013e-26,3.4886529512603976e-31,-1.2737461273285326e-32,-2.3571228788736103e-22
173.65062556186717,0.0005284065757894736,0.1557,0.0,0.0003016969055903251,0.6411558552005794,0.2019,9.267732882161387e-29,-2.5397959662722356e-22,-1.171058760460742e-22,4.254725839948028e-33,1.020087153496322e-21,-6.531919871187224e-27,1.85176950726468e-05,-2.2597689552883973e-27,1.342320108300949e-33,-1.6533305534387224e-26,-8.042684347449159e-22,2.479410111643143e-38,9.69672796154988e-25,-3.917620309940497e-44,2.5395308471618796e-47,6.064575723762009e-27,1.6444262259310636e-31,1.934550945883633e-48,6.926486534719193e-24,2.97487293981471e-29,0.0012348859518806468,-6.042118747846668e-31,-2.8201364951097408e-34,9.077330766424673e-34,4.849725019656548e-26,-7.269928515263574e-32,4.313203076091891e-32,-3.135396549693025e-22
173.81243928421142,0.0005284065757894736,0.1557,0.0,0.0003016518825460511,0.6411558087954772,0.2019,9.268028911481262e-29,-1.261489456396306e-22,1.0338998266139855e-22,3.3049703950579753e-32,-4.3927413450889195e-22,4.192838906117907e-27,1.851493095695441e-05,3.8480084783579454e-27,-3.7648105060771363e-34,-8.302928176935637e-27,3.138107469283815e-22,3.4493042142052654e-38,-1.2919935295179694e-24,1.4590402682804721e-44,6.064377576016738e-47,-7.125910345869862e-27,-1.8680446766332661e-31,1.8398602928386067e-47,-5.954570716069039e-24,2.974108034843869e-29,0.0012349337390405843,2.1091969631553705e-31,1.1949392597530092e-34,1.1067059337470521e-32,-1.3551487533969183e-26,1.916693225049329e-32,-1.2066014335273052e-32,-1.8569852135682207e-22
173.97425300655567,0.0005284065757894736,0.1557,0.0,0.00030160705806271497,0.6411557625950313,0.2019,9.314221955099149e-29,-1.0514363402494061e-22,-5.1321194944604804e-23,1.2136702854597811e-32,-2.7729969650850084e-22,-1.5422830082917697e-27,1.8512179031782632e-05,5.252116581767641e-27,-6.10835662965871e-34,-6.675510830584221e-27,2.787889294105622e-22,3.277508736923851e-38,9.276326318780898e-25,1.7085747350595278e-46,3.6885553163254843e-47,4.555694715697479e-27,1.1514712112820761e-31,6.866157954290027e-48,3.108922826181717e-24,2.987987309839855e-29,0.0012349813154491135,2.210138850335258e-31,5.09780399148381e-35,4.196452626273719e-33,-2.2013079006335238e-26,6.974880299919248e-33,-1.95638142653896e-32,-1.6464478162504578e-22
174.13606672889992,0.0005284065757894736,0.1557,0.0,0.0003015624312645588,0.6411557165983389,0.2019,9.325707466072429e-29,-1.6137395774329578e-22,5.093065654771943e-24,-9.059329394849646e-33,2.717118845749905e-22,-1.8593691907793052e-28,1.850943924336311e-05,2.1425178958353807e-27,4.364682797168043e-34,-1.0381550117253184e-26,-2.590531537912005e-22,3.151950179837858e-38,-3.45872690834648e-25,-4.272287874346518e-45,1.1328229564116583e-47,-1.5614895892269853e-27,-3.8294280164066837e-32,-5.1730802800193615e-48,-7.962644424896042e-25,2.991374224382211e-29,0.0012350286820357154,-1.8444222503393699e-31,-5.508834886420254e-35,-3.187824642288175e-33,1.578884176566491e-26,-9.796236358175348e-33,1.4033592606107256e-32,-2.208751919615192e-22
