Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51)
6.612714410842777e-10,0.0005394621125486658,0.0915567593028733,0.0,0.0008197432888521414,0.45152199696899387,1.1808756740421726e-40,0.4565372968601965,1.0119922299668784e-17,3.9969183120881355e-28,9.846488163862626e-17,8.763708915938737e-27,8.026380698244892e-46,4.1262774188591746e-05,3.171296227867531e-16,4.342643097223913e-24,2.4317347371342274e-18,3.296812315114924e-16,2.748565174146399e-11,5.2851406443194805e-23,-4.836180182761081e-22,3.7410200963768387e-19,6.506155335516221e-26,1.4129437224206017e-30,1.581727070279525e-31,3.5308935202846317e-28,0.0003633154533446545,1.1745420210392092e-14,8.885056554773432e-25,4.425414177695972e-28,1.6654575943168987e-20
6.652967619891914e-10,0.0005394621125486658,0.0915567593028733,0.0,0.0008174790411790965,0.45152205395941064,1.1940291836469472e-40,0.4565361077458826,1.0180584268366307e-17,4.0594051515381565e-28,9.884845342783222e-17,8.838770274314794e-27,8.139951484032051e-46,4.114879335472582e-05,3.2033323753600645e-16,4.331981469377008e-24,2.420196084888504e-18,3.3293396896113773e-16,2.760623582481993e-11,5.344908958721543e-23,5.042430111625366e-22,3.731832058132341e-19,6.555094491557318e-26,1.440777011248925e-30,1.5835625211866273e-31,3.561135526227731e-28,0.0003645045675379931,1.1798737780635641e-14,8.94795408524336e-25,4.444691728137008e-28,1.6780271987292764e-20
6.687557889626586e-10,0.0005394621125486658,0.0915567593028733,0.0,0.0008155433175171464,0.45152210268098747,1.2053729816829508e-40,0.4565350911624231,1.0232481661631753e-17,4.113526856446395e-28,9.917643535449342e-17,8.903554569705077e-27,8.241481382622398e-46,4.1051350201080615e-05,3.23094498001755e-16,4.322861418014837e-24,2.410306870215528e-18,3.3573723707635306e-16,2.7709549501079954e-11,5.396245544614665e-23,2.719273275946391e-21,3.7239726187358535e-19,6.597253077353707e-26,1.4880995952758912e-30,1.585108257231655e-31,3.587236931998059e-28,0.00036552115089428437,1.1844436966099065e-14,9.001944574299697e-25,4.461145240066705e-28,1.6888118824442664e-20
6.722148159361257e-10,0.0005394621125486658,0.0915567593028733,0.0,0.0008136167524661154,0.4515221511720523,1.2167542862496694e-40,0.4565340793887811,1.0284166579891293e-17,4.168044298662603e-28,9.950286545581992e-17,8.968624882412258e-27,8.368748507528091e-46,4.0954368071444276e-05,3.2586342855251317e-16,4.313779764433497e-24,2.4004426013532636e-18,3.3854798775131784e-16,2.7812581423863036e-11,5.447254801577283e-23,-7.374815735749765e-22,3.716146268751315e-19,6.639213023078606e-26,1.4371362538686372e-30,1.5866238125703178e-31,3.6134535725450383e-28,0.00036653292443311435,1.1890028072762463e-14,9.055880463371767e-25,4.477495482012395e-28,1.6995810932277106e-20
6.756738429095929e-10,0.0005394621125486658,0.0915567593028733,0.0,0.0008116992811884913,0.45152219943423694,1.228172910356118e-40,0.4565330723909063,1.0335639569072444e-17,4.222947502063587e-28,9.982772333982034e-17,9.033931242933269e-27,8.5160653554573e-46,4.0857843702046e-05,3.286399929258534e-16,4.304736376362356e-24,2.3906039878341064e-18,3.4136618598042016e-16,2.7915332874925286e-11,5.497775135771651e-23,4.276008501166433e-21,3.70835283746349e-19,6.680786657204229e-26,1.5318854327171057e-30,1.5881074874626337e-31,3.6397653150304586e-28,0.0003675399222051411,1.1935511611361545e-14,9.109761206712762e-25,4.493742969128122e-28,1.7103346797798624e-20
6.7913286988306e-10,0.0005394621125486658,0.0915567593028733,0.0,0.0008097908394576615,0.4515222474691579,1.239628668708972e-40,0.45653207013506863,1.0386901190047196e-17,4.27822683556122e-28,1.0015116282163496e-16,9.099497844387032e-27,8.66614852013268e-46,4.076177385984866e-05,3.314241551253554e-16,4.2957307698571414e-24,2.3807917131378055e-18,3.441917970034032e-16,2.801780515798974e-11,5.548570120323395e-23,6.8556046311775e-21,3.700592050884924e-19,6.722749593428604e-26,1.586926215215623e-30,1.5895592684292542e-31,3.6661819069164367e-28,0.0003685421779402953,1.198088808901738e-14,9.16358627024411e-25,4.5098883920390295e-28,1.7210724950282586e-20
6.825918968565271e-10,0.0005394621125486658,0.0915567593028733,0.0,0.0008078913636504599,0.4515222952784167,1.2511213979971129e-40,0.4565310725878552,1.043795201807526e-17,4.333882439929428e-28,1.0047332811074393e-16,9.165363929018203e-27,8.804642552478058e-46,4.066615534225554e-05,3.342158794074251e-16,4.286762742279707e-24,2.3710064352496115e-18,3.4702478630296747e-16,2.811999956609054e-11,5.600352906478504e-23,-5.419605917344888e-21,3.692863704276675e-19,6.765836163954617e-26,1.3846340499550954e-30,1.5909809193042658e-31,3.692719158994828e-28,0.0003695397250515483,1.2026158009262922e-14,9.217355131337481e-25,4.525932325799351e-28,1.7317944153428092e-20
6.860509238299943e-10,0.0005394621125486658,0.0915567593028733,0.0,0.0008060007907400079,0.45152234286359955,1.2626509470633912e-40,0.45653007971616616,1.0488792642265444e-17,4.389919934623105e-28,1.0079402675460022e-16,9.231444513740991e-27,8.936060681614642e-46,4.057098497665022e-05,3.37015130262436e-16,4.277832349389869e-24,2.3612487872940347e-18,3.4986511960247026e-16,2.822191732388474e-11,5.652050413518934e-23,-1.4578327191864869e-21,3.6851676727773185e-19,6.808931034936291e-26,1.4602841864039992e-30,1.592373989262399e-31,3.719342831371026e-28,0.0003705325966386281,1.2071321872101766e-14,9.271067278620238e-25,4.541875053658925e-28,1.7425003322941722e-20
6.895099508034614e-10,0.0005394621125486658,0.0915567593028733,0.0,0.0008041190582888432,0.4515223902262777,1.2742171604777683e-40,0.45652909148721155,1.0539423665053322e-17,4.446342817339943e-28,1.0111319743318545e-16,9.297759887462841e-27,9.078348787529081e-46,4.047625962004298e-05,3.398218724373731e-16,4.268939135181441e-24,2.35151937845482e-18,3.5271276286396313e-16,2.8323559670702657e-11,5.703286974191048e-23,1.3149265546463009e-20,3.677503709442201e-19,6.851667125226013e-26,1.7250659658742823e-30,1.5937386360134928e-31,3.7460610984912816e-28,0.00037152082549167894,1.2116380174038565e-14,9.324722211805883e-25,4.557716917651502e-28,1.7531901371515992e-20
6.929689777769286e-10,0.0005394621125486658,0.0915567593028733,0.0,0.0008022461044422146,0.45152243736800823,1.285819876837353e-40,0.456528107868507,1.0589845701689985e-17,4.503150307651491e-28,1.0143116039879149e-16,9.364446507019984e-27,9.222429950305348e-46,4.038197615886522e-05,3.4263607094564948e-16,4.260082608277852e-24,2.341818794403386e-18,3.555676822857949e-16,2.842492790469648e-11,5.755711800919064e-23,-6.770961743137013e-21,3.669871546101994e-19,6.895763350710605e-26,1.3914770331784798e-30,1.5950744058992709e-31,3.772928939141476e-28,0.0003725044440948723,1.2161333408076137e-14,9.378319441497376e-25,4.573458546992786e-28,1.763863713626956e-20
6.964280047503957e-10,0.0005394621125486658,0.0915567593028733,0.0,0.0008003818679212558,0.45152248429033337,1.2974589313328337e-40,0.45652712882787083,1.0640059379741802e-17,4.560339693418679e-28,1.0174762844614222e-16,9.431324461181071e-27,9.363189082554662e-46,4.028813150849305e-05,3.4545769101351904e-16,4.2512630204234705e-24,2.3321475976319224e-18,3.584298443001242e-16,2.8526023207841103e-11,5.807749412687832e-23,-9.030844296196686e-22,3.662271081971491e-19,6.939554114569119e-26,1.4997538665792937e-30,1.5963813236645444e-31,3.799873866646447e-28,0.00037348348462997295,1.2206182063778676e-14,9.431858488991193e-25,4.589100273258052e-28,1.7745209448964493e-20
6.998870317238629e-10,0.0005394621125486658,0.0915567593028733,0.0,0.0007985262880162152,0.4515225309947811,1.3091341534840234e-40,0.4565261543334202,1.069006533860614e-17,4.617906681016447e-28,1.0206239709137183e-16,9.498380813894106e-27,9.532514644450285e-46,4.019472261282778e-05,3.482866981152266e-16,4.24248019306043e-24,2.322506328445302e-18,3.612992155711474e-16,2.862684676865993e-11,5.858266358420958e-23,3.343117072938953e-20,3.654702142574143e-19,6.981894069764108e-26,2.1090740090803274e-30,1.597659574679683e-31,3.8268906690356224e-28,0.00037445797897983976,1.2250926627326379e-14,9.485338886107818e-25,4.604642248526115e-28,1.785161717091157e-20
7.0334605869733e-10,0.0005394621125486658,0.0915567593028733,0.0,0.000796679304579965,0.45152257748286534,1.3208453894842828e-40,0.4565251843535675,1.0739864229035073e-17,4.675852191379041e-28,1.0237628274513597e-16,9.565938971554193e-27,9.693410207942717e-46,4.0101746444310037e-05,3.5112305801729393e-16,4.233733125201688e-24,2.312895505619382e-18,3.6417576299306765e-16,2.8727399947771437e-11,5.911546073489493e-23,-1.0631372155635458e-20,3.6471643892966984e-19,7.027234113428285e-26,1.3552332168885761e-30,1.5989100788272228e-31,3.8541096475253786e-28,0.0003754279587318993,1.2295567581465978e-14,9.538760175038835e-25,4.620085602203474e-28,1.795785925861319e-20
7.068050856707971e-10,0.0005394621125486658,0.0915567593028733,0.0,0.0007948408580214034,0.4515226237560859,1.3325924934508705e-40,0.45652421885701755,1.0789456712676393e-17,4.734178295748425e-28,1.0268901126126491e-16,9.633727053239716e-27,9.806821046379538e-46,4.000920000335763e-05,3.539667366662933e-16,4.225021999573077e-24,2.3033156265414733e-18,3.6705945368752867e-16,2.882768390409558e-11,5.966081717261595e-23,-3.980975361859947e-20,3.639657684075115e-19,7.073936556716089e-26,8.40934739676751e-31,1.600133573535067e-31,3.881421260629853e-28,0.00037639345518155807,1.2340105405596753e-14,9.59212190812343e-25,4.635430780970285e-28,1.806393468071668e-20
7.102641126442643e-10,0.0005394621125486658,0.0915567593028733,0.0,0.0007930108892989281,0.4515226698159286,1.344375303746167e-40,0.45652325781276365,1.0838843461626688e-17,4.792886213381914e-28,1.0299938048124727e-16,9.701409423586973e-27,9.97534782911687e-46,3.991708031769961e-05,3.5681770019853974e-16,4.216347643152389e-24,2.293767167993078e-18,3.6995025500170826e-16,2.892769962472264e-11,6.015447829236104e-23,5.601352898324817e-20,3.6321820140955876e-19,7.115393997400452e-26,2.5305798455775805e-30,1.6013302788717658e-31,3.908690280043885e-28,0.0003773544993355717,1.2384540575880469e-14,9.645423647688102e-25,4.650677202293478e-28,1.8169842555904888e-20
7.137231396177314e-10,0.0005394621125486658,0.0915567593028733,0.0,0.0007911893399143542,0.45152271566386604,1.3561936443568395e-40,0.4565223011900841,1.0888025157995642e-17,4.851966574691567e-28,1.0330891649777846e-16,9.76979991837481e-27,1.0195135588763369e-45,3.9825384442678794e-05,3.596759151264749e-16,4.20770824623799e-24,2.2842505871084776e-18,3.7284813450673935e-16,2.902744857175347e-11,6.067699359526879e-23,4.735472449061647e-21,3.624736968195041e-19,7.160068198808679e-26,1.649465796455848e-30,1.6024989953488586e-31,3.936244602170713e-28,0.00037831112191536554,1.2428873565130134e-14,9.698664965908144e-25,4.665825800516387e-28,1.8275581747753516e-20
7.168362638938519e-10,0.0005394621125486658,0.0915567593028733,0.0,0.000789557096086367,0.4515227567470365,1.3668603964255596e-40,0.45652144398495476,1.0932113936266519e-17,4.905452197954895e-28,1.0358634808374496e-16,9.831466140112717e-27,1.0363618547101819e-45,3.974321810144932e-05,3.6225448092209493e-16,4.199962758620911e-24,2.2757132814996156e-18,3.7546225129022346e-16,2.9116995432642165e-11,6.114820864049518e-23,-4.631653610583772e-21,3.6180624462444314e-19,7.200416485962591e-26,1.4910312697332305e-30,1.603526929432698e-31,3.9610897337822627e-28,0.000379168326955134,1.2468686278785179e-14,9.746530146270136e-25,4.679376717175223e-28,1.8370601875217802e-20
7.199493881699723e-10,0.0005394621125486658,0.0915567593028733,0.0,0.0007879315830811366,0.4515227976607997,1.3775557001074132e-40,0.4565205903146442,1.097603769271808e-17,4.9592399587002605e-28,1.0386281644256193e-16,9.893290253666432e-27,1.0497030511028474e-45,3.966139057495439e-05,3.6483886918120294e-16,4.19224623092174e-24,2.267202456724715e-18,3.7808205198978207e-16,2.92063279710475e-11,6.16267092308473e-23,5.829958094531295e-21,3.6114125704373525e-19,7.241563911284092e-26,1.6852845786523505e-30,1.6045340585856752e-31,3.985998478487965e-28,0.0003800219971763273,1.2508416946210134e-14,9.794345748283661e-25,4.692849724644343e-28,1.8465483903575107e-20
7.230625124460928e-10,0.0005394621125486658,0.0915567593028733,0.0,0.0007863127593577558,0.4515228384062012,1.3882795063438687e-40,0.4565197401573363,1.1019796943744086e-17,5.013356619431528e-28,1.0413940669363925e-16,9.955693292429274e-27,1.0531082574614611e-45,3.957989977220773e-05,3.674290559657085e-16,4.18455797344871e-24,2.2587184061658693e-18,3.807075134208341e-16,2.9295447231002736e-11,6.216973391911779e-23,-9.393623159695376e-20,3.604787148315841e-19,7.289459092893547e-26,-5.345007846284917e-32,1.6055243341745124e-31,4.0111404716588304e-28,0.00038087215439496863,1.2548065905347767e-14,9.842111479864355e-25,4.706246258429009e-28,1.8560227699391278e-20
7.261756367222133e-10,0.0005394621125486658,0.0915567593028733,0.0,0.0007847005837164089,0.45152287898427784,1.3990317176799402e-40,0.45651889349139446,1.106339221129067e-17,5.067806163549857e-28,1.0441453290947134e-16,1.0018016369401518e-26,1.0528547741373188e-45,3.949874361915106e-05,3.7002501734597385e-16,4.176897306595918e-24,2.250261411900597e-18,3.8333861254097865e-16,2.938435377842213e-11,6.269277278100373e-23,-8.254834937020022e-20,3.598185925716134e-19,7.335312515256294e-26,1.3291339350649199e-31,1.6064972103180888e-31,4.036250246122906e-28,0.00038171882024789035,1.2587633492116675e-14,9.8898270549074e-25,4.719564934583402e-28,1.865483268400175e-20
7.292887609983337e-10,0.0005394621125486658,0.0915567593028733,0.0,0.0007830950152948888,0.451522919396058,1.4098121950248127e-40,0.45651805029535913,1.1106824022625935e-17,5.122587196983024e-28,1.0468607596753909e-16,1.0079845320225603e-26,1.0728681361984626e-45,3.941792005846492e-05,3.7262672951330176e-16,4.1692657755339606e-24,2.2418317441793896e-18,3.859753264480321e-16,2.947304808040571e-11,6.308311189234655e-23,1.7262745935277167e-19,3.591609008968008e-19,7.367612698014899e-26,4.645049257507153e-30,1.6074502576905421e-31,4.061160934052621e-28,0.0003825620161945676,1.2627120040430071e-14,9.937492193256533e-25,4.732803633435071e-28,1.8749298466853538e-20
7.324018852744542e-10,0.0005394621125486658,0.0915567593028733,0.0,0.0007814960135654824,0.451522959642562,1.4206207722543146e-40,0.4565172105479463,1.1150092910123768e-17,5.177670752665808e-28,1.0495813817661577e-16,1.0143034688594862e-26,1.1018613947845827e-45,3.933742705028748e-05,3.7523416912933074e-16,4.161662827238652e-24,2.233429661358515e-18,3.88617632378652e-16,2.95615317004931e-11,6.355817181657415e-23,4.9078860584773314e-20,3.585056241144847e-19,7.409041660322788e-26,2.5475007737321965e-30,1.6083796286950996e-31,4.0866197355923615e-28,0.00038340176351893195,1.2666525882009726e-14,9.98510662074063e-25,4.745965972882616e-28,1.8843623824142973e-20
7.352036971229626e-10,0.0005394621125486658,0.0915567593028733,0.0,0.0007800624933013446,0.45152299572394056,1.4303723951008303e-40,0.45651645770639593,1.1188896052936563e-17,5.2274805964691475e-28,1.0520253888381243e-16,1.0199976625974848e-26,1.1172914768716899e-45,3.926526429293777e-05,3.775857423502511e-16,4.154841799987728e-24,2.2258915770557007e-18,3.9100047019438017e-16,2.9640987352484e-11,6.401003357267472e-23,-2.254108434864784e-20,3.5791789395023784e-19,7.448792257241699e-26,1.2276627280495405e-30,1.6091940061479292e-31,4.109561465217628e-28,0.000384154604989907,1.270192240766926e-14,1.0027916025629104e-24,4.757746161457464e-28,1.892839544636502e-20
7.377253277866202e-10,0.0005394621125486658,0.0915567593028733,0.0,0.0007787768209480923,0.4515230280840249,1.4391681575862572e-40,0.4565157825100991,1.1223706746916462e-17,5.272502186569198e-28,1.0542139710698919e-16,1.0250981116350032e-26,1.126291972119438e-45,3.92005441242201e-05,3.797060944749783e-16,4.148722385702828e-24,2.2191267201992733e-18,3.931488677592157e-16,2.9712352345809544e-11,6.439726277978258e-23,3.612944712587197e-20,3.573905868524866e-19,7.482495255779317e-26,2.2679684609576484e-30,1.6099117651783506e-31,4.1301110132205515e-28,0.00038482980121523484,1.2733723813193184e-14,1.0066409025702563e-24,4.768296444675847e-28,1.900459142378442e-20
7.402469584502777e-10,0.0005394621125486658,0.0915567593028733,0.0,0.0007774953860207977,0.451523060337458,1.4479821987277068e-40,0.4565151095391668,1.1258411508774649e-17,5.317733920748911e-28,1.0564001556257974e-16,1.0302452294678673e-26,1.1372878571305547e-45,3.913603725804356e-05,3.8183016293806013e-16,4.142621906706913e-24,2.212380386420297e-18,3.9530089422893947e-16,2.9783580478597046e-11,6.480865367335325e-23,-7.328486246626025e-21,3.5686484599882994e-19,7.518838822727565e-26,1.5260837365246726e-30,1.6106191916251337e-31,4.15084858966947e-28,0.00038550277207636245,1.2765472850270054e-14,1.01048682855483e-24,4.778796972356746e-28,1.908069443245732e-20
7.427685891139353e-10,0.0005394621125486658,0.0915567593028733,0.0,0.0007762181676086934,0.45152309248476613,1.4568144916619176e-40,0.45651443878261705,1.1293010630308728e-17,5.3631854066162866e-28,1.0585929266241359e-16,1.0354584365064126e-26,1.1385149107353483e-45,3.907174264194105e-05,3.8395793554250734e-16,4.136538031582822e-24,2.2056526928493355e-18,3.9745653776932445e-16,2.9854672344697084e-11,6.529167279895557e-23,-2.0176679448383372e-19,3.563406410375071e-19,7.562682527445932e-26,-2.0655586105805442e-30,1.6113177525867462e-31,4.171852439867028e-28,0.00038617352855500826,1.2797169691317345e-14,1.0143293670257716e-24,4.789247283293115e-28,1.9156704303528057e-20
7.452902197775929e-10,0.0005394621125486658,0.0915567593028733,0.0,0.0007749451449383201,0.451523124526472,1.4656650229890466e-40,0.45651377022954037,1.1327504405104533e-17,5.408879088145534e-28,1.0607606654428796e-16,1.0405680371401632e-26,1.1344229823981544e-45,3.900765923016198e-05,3.860893999377997e-16,4.130472903909842e-24,2.198943751922751e-18,3.996157866035974e-16,2.992562781638927e-11,6.567828099026854e-23,-5.9463525575045826e-21,3.5581798055909778e-19,7.596373267774475e-26,1.4889824342465566e-30,1.612008423532795e-31,4.192438856084076e-28,0.0003868420815607403,1.2828814507946623e-14,1.0181685047521211e-24,4.799650603090341e-28,1.9232621266046882e-20
