Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52),CHX(32),SX(406),SX(420),C2HOX(418),C2H4O(376),CH2X(63),SX(57),CH4X(383)
9.542728398855469e-09,0.0027792097116130575,0.1557,0.0,0.00535733931507284,0.6423336562856469,0.19921080275896194,3.403651735200195e-15,1.4187065205061712e-17,6.16359016206334e-11,1.3701234747814016e-22,9.410554301439036e-13,7.001785329251432e-18,0.0001326776758210607,1.1738879026648893e-15,2.01046184763837e-21,4.398112668752606e-19,0.002689187611843094,3.7404994015903973e-19,9.481518843178241e-09,3.3673918353465556e-30,1.3084268923310485e-29,7.022452381351255e-11,3.609894541208074e-17,3.5553614274141777e-37,4.5606104167745404e-14,1.187672415718795e-12,2.510427148031732e-13,1.1806952006451869e-11,3.832892558754505e-15,7.0141587661493965e-25,5.7267348858747456e-15,9.476844054453676e-24,6.122695575076595e-16,1.807601394510638e-15,4.879708812539234e-13,2.1729206539531563e-16,2.8324384291878855e-16,3.487307920862273e-14,5.906294848015702e-13,1.3053388721797856e-14,1.2132573125887623e-25,6.46253188077322e-14
9.566525934985804e-09,0.0027792097116130575,0.1557,0.0,0.005357171542807677,0.6423336584275354,0.1992106306746745,3.424513174078978e-15,1.433080612372069e-17,6.179914078706177e-11,1.3881471908619754e-22,9.480316547749008e-13,7.075221858188413e-18,0.00013267336397116303,1.1798798232347892e-15,2.026417441849879e-21,4.433426127638414e-19,0.002689359668615539,3.7671120478843478e-19,9.508483401389237e-09,3.391361712174812e-30,1.3202022711865384e-29,7.059235198537607e-11,3.6285728661420244e-17,3.6013634642355863e-37,4.594345295838948e-14,1.1916618947046968e-12,2.516177212956461e-13,1.1807337840285197e-11,3.8330667460692785e-15,7.082535663118762e-25,5.760683953452422e-15,1.1671117997906699e-23,6.180575927449674e-16,1.807655681162393e-15,4.87969811785191e-13,2.177241109525448e-16,2.8383350545217623e-16,3.495954287776456e-14,5.941122146203115e-13,1.3027535014570688e-14,1.1379862319277694e-25,6.509272104523356e-14
9.59032347111614e-09,0.0027792097116130575,0.1557,0.0,0.005357005985215919,0.6423336605409646,0.19921046086196814,3.445444364848081e-15,1.4475690077419496e-17,6.196239685982429e-11,1.4063654521562177e-22,9.550437825578587e-13,7.149247569092088e-18,0.00013266910902894795,1.1858892326657536e-15,2.0425005396377827e-21,4.468943028878014e-19,0.0026895294537974557,3.7938512056711543e-19,9.535456442508516e-09,3.415963190329229e-30,1.3322501965310997e-29,7.09611526693434e-11,3.647303271112034e-17,3.64786690777783e-37,4.628253406629335e-14,1.195654061997381e-12,2.521927116498219e-13,1.1807718529864238e-11,3.8332409216620406e-15,7.151440544874687e-25,5.794740714886129e-15,3.7117181440563464e-23,6.238874410587146e-16,1.8077106663283446e-15,4.87961062703864e-13,2.1815682474452874e-16,2.849001388352858e-16,3.504516747705864e-14,5.976032642313785e-13,1.3001770652787822e-14,4.2343746926044655e-26,6.55624900792123e-14
9.614121007246474e-09,0.0027792097116130575,0.1557,0.0,0.0053568426130582575,0.6423336626263102,0.1992102932908524,3.4664453531410286e-15,1.4621723596287804e-17,6.212566990235225e-11,1.424779885724931e-22,9.620919149169374e-13,7.223865744772755e-18,0.00013266491024336633,1.1919161308648718e-15,2.058632238960717e-21,4.504664198338408e-19,0.0026896969973791533,3.8207171583698874e-19,9.5624379907237e-09,3.4393902584889536e-30,1.3440881619357964e-29,7.133092595565166e-11,3.6660857614413884e-17,3.6948664137809166e-37,4.6623352376630996e-14,1.1996489217858193e-12,2.5276768610225755e-13,1.1808094153536896e-11,3.833415089567784e-15,7.220876782739413e-25,5.828905212748205e-15,9.475665081774116e-24,6.297593139109026e-16,1.8077662697087187e-15,4.87944673344114e-13,2.1890730321294848e-16,2.8534636761576835e-16,3.513064541736681e-14,6.011026756790894e-13,1.2976099532987264e-14,1.2416774945701497e-25,6.603463260314694e-14
9.63791854337681e-09,0.0027792097116130575,0.1557,0.0,0.005356681397481494,0.6423336646839426,0.19921012793173304,3.487516184664282e-15,1.4768913205687176e-17,6.228895997729699e-11,1.4433920723486767e-22,9.691761532833336e-13,7.299079678406382e-18,0.0001326607668732759,1.1979605176229242e-15,2.0748500157016293e-21,4.54059023660233e-19,0.002689862328954969,3.847710189011544e-19,9.58942807022134e-09,3.463563608977059e-30,1.3560611558207045e-29,7.170167193467906e-11,3.684920342382525e-17,3.7423447345208576e-37,4.696591277490527e-14,1.2036464782937538e-12,2.5334264488639613e-13,1.180846477137559e-11,3.833589247342928e-15,7.290847768553944e-25,5.863177489572764e-15,5.432505845272477e-24,6.356734233522131e-16,1.8078225177440174e-15,4.879206829850439e-13,2.1933865062000479e-16,2.8580725695290446e-16,3.521598739162027e-14,6.046103996444254e-13,1.2950520279008388e-14,1.3391874971726113e-25,6.650915515714771e-14
9.661716079507144e-09,0.0027792097116130575,0.1557,0.0,0.00535652231001339,0.6423336667142278,0.1992099647554063,3.5086569051978596e-15,1.4917265433252646e-17,6.245226714661546e-11,1.4622037746251694e-22,9.76296599095158e-13,7.37489268592998e-18,0.0001326566781873123,1.2040223927053763e-15,2.0912134961486324e-21,4.576721595442647e-19,0.002690025477728496,3.8748305802388805e-19,9.616426705189227e-09,3.488808056723306e-30,1.3684275831941845e-29,7.207339069695104e-11,3.703807019149244e-17,3.790336090534455e-37,4.731022014694192e-14,1.2076467357800713e-12,2.5391758823260835e-13,1.1808830447206643e-11,3.8337633977648805e-15,7.361356915109571e-25,5.897557587857625e-15,4.3454020628479635e-23,6.416299820239501e-16,1.8078794566003304e-15,4.878891307926477e-13,2.1967473928272782e-16,2.869897780605261e-16,3.530035443399373e-14,6.081263082167551e-13,1.2925027248910612e-14,2.61417377462742e-26,6.698606433909657e-14
9.68551361563748e-09,0.0027792097116130575,0.1557,0.0,0.005356365322557606,0.6423336687175262,0.19920980373305427,3.529867560595945e-15,1.5066786875530968e-17,6.261559147171357e-11,1.481216660583439e-22,9.834533537973129e-13,7.45130807202704e-18,0.0001326526434637652,1.210101755922134e-15,2.1076213313150992e-21,4.6130592078866e-19,0.002690186472517728,3.9020786143047704e-19,9.643433919878176e-09,3.512453433788198e-30,1.3805146601941082e-29,7.24460823331463e-11,3.72274579693151e-17,3.838842957262246e-37,4.7656279378883686e-14,1.2116496985388757e-12,2.54492516368233e-13,1.1809191260533563e-11,3.833937546263063e-15,7.432407656204211e-25,5.9320455500650824e-15,1.1048484374009089e-23,6.476292031587112e-16,1.8079369864927975e-15,4.878500565595784e-13,2.2049591653727724e-16,2.874464556360069e-16,3.5384512852774963e-14,6.116504553154642e-13,1.2899625059659886e-14,1.226904090693488e-25,6.74653668773775e-14
9.709311151767814e-09,0.0027792097116130575,0.1557,0.0,0.005356210407388811,0.6423336706941942,0.19920964483623935,3.5511481967874914e-15,1.5217484131842766e-17,6.277893301323596e-11,1.500432266500468e-22,9.906465188413764e-13,7.528329155557197e-18,0.0001326486619904441,1.2161986069767053e-15,2.1241002588877922e-21,4.649603803862789e-19,0.002690345341760168,3.929454573071663e-19,9.670449738532597e-09,3.536727221337676e-30,1.392659080619343e-29,7.281974693410347e-11,3.741736680847781e-17,3.887833270112879e-37,4.800409535718478e-14,1.215655370897421e-12,2.5506742951761735e-13,1.1809547267903382e-11,3.8341116891554455e-15,7.50400344641113e-25,5.966641418622852e-15,-3.865008815631912e-24,6.53671300577202e-16,1.807995122803604e-15,4.878035000742974e-13,2.2095474871753256e-16,2.8772515679765187e-16,3.5468742957337744e-14,6.151828178500434e-13,1.2874313816625917e-14,1.629190507931954e-25,6.794706929960121e-14
9.73310868789815e-09,0.0027792097116130575,0.1557,0.0,0.005356057537147766,0.6423336726445832,0.1992094880368996,3.57249885977682e-15,1.5369363784228848e-17,6.294229183112248e-11,1.519852419011408e-22,9.978761956854936e-13,7.605959294990974e-18,0.00013264473306455268,1.2223129455568281e-15,2.140747137952385e-21,4.686355717702175e-19,0.002690502113517859,3.9569587380131775e-19,9.697474185376578e-09,3.562711985752003e-30,1.405362237491247e-29,7.319438459082604e-11,3.7607796759794185e-17,3.9373491678941045e-37,4.835367296860542e-14,1.2196637572166195e-12,2.556423279021556e-13,1.1809898526353836e-11,3.834285828404351e-15,7.576147761273006e-25,6.001345235926315e-15,5.0741688085806844e-23,6.597564886903989e-16,1.8080539464080236e-15,4.877495008212859e-13,2.211508867904796e-16,2.89040090276404e-16,3.555186401249404e-14,6.187232285826873e-13,1.2849085745965798e-14,7.002968717459588e-27,6.843117816885177e-14
9.756906224028484e-09,0.0027792097116130575,0.1557,0.0,0.00535590668483641,0.6423336745690397,0.19920933330734336,3.593919595644202e-15,1.552243249467748e-17,6.310566798483158e-11,1.539478862527201e-22,1.0051424857942656e-12,7.684201827086897e-18,0.00013264085599257395,1.2284447714254784e-15,2.157437724866796e-21,4.7233158733088225e-19,0.0026906568154823132,3.984591390213844e-19,9.724507284715527e-09,3.586615868441664e-30,1.4177256553358587e-29,7.356999539448808e-11,3.7798747874008184e-17,3.987403171832091e-37,4.8705017100206757e-14,1.2236748618915723e-12,2.562172117403292e-13,1.1810245117666135e-11,3.834459971426893e-15,7.64884409759964e-25,6.036157044339199e-15,1.543718219030592e-23,6.65884982501225e-16,1.8081133386694266e-15,4.87688099003482e-13,2.2204906903576245e-16,2.8955655218627046e-16,3.563463932725572e-14,6.222717465569292e-13,1.2823945867683136e-14,1.1334695001413206e-25,6.891770025922542e-14
9.78070376015882e-09,0.0027792097116130575,0.1557,0.0,0.005355757823813193,0.6423336764679058,0.1992091806202447,3.615410450546446e-15,1.567669693650104e-17,6.326906153308551e-11,1.5593130758807066e-22,1.0124454906386502e-12,7.763060092069669e-18,0.00013263703009013891,1.234594084210052e-15,2.1741761127746453e-21,4.760485104620179e-19,0.0026908094749794292,4.0123528103683195e-19,9.751549060856876e-09,3.6108397315579026e-30,1.4300049367676726e-29,7.39465794364419e-11,3.7990220201139673e-17,4.037941318849273e-37,4.905813263934582e-14,1.2276886893489537e-12,2.567920812477446e-13,1.1810587095863624e-11,3.834634113251798e-15,7.722095973417962e-25,6.071076886194041e-15,-1.7095837484708995e-23,6.720569976001254e-16,1.808173292210845e-15,4.876193349362621e-13,2.225829083249131e-16,2.895855048258051e-16,3.571776162913583e-14,6.25828389425035e-13,1.2798896552139717e-14,2.0338406661497753e-25,6.940664209234356e-14
9.804501296289154e-09,0.0027792097116130575,0.1557,0.0,0.005355610927788362,0.6423336783415197,0.1992090299486386,3.636971470717464e-15,1.5832163740000518e-17,6.343247253387095e-11,1.5793569522104317e-22,1.019785311695862e-12,7.842537489087688e-18,0.00013263325468190426,1.2407608835015407e-15,2.1911083200319358e-21,4.797863612266561e-19,0.0026909601189743252,4.040243278782841e-19,9.778599538057916e-09,3.6376707713373394e-30,1.443058745435598e-29,7.432413680822321e-11,3.8182213790813716e-17,4.08901641425086e-37,4.941302447367084e-14,1.2317052440474905e-12,2.573669366371709e-13,1.1810924509207829e-11,3.834808254377473e-15,7.795906928199426e-25,6.1061048037949095e-15,5.844387407554655e-23,6.782727501672277e-16,1.8082339329180027e-15,4.875432483824406e-13,2.2258477693654396e-16,2.9103876406698163e-16,3.5799668339116926e-14,6.293929438463007e-13,1.2773927468081508e-14,-1.3632861473483168e-26,6.989801017675379e-14
9.82829883241949e-09,0.0027792097116130575,0.1557,0.0,0.005355465970819194,0.6423336801902141,0.19920888126591585,3.658602702468834e-15,1.5988839629125336e-17,6.359590104476781e-11,1.5996123489269928e-22,1.0271620504492762e-12,7.922637386888416e-18,0.00013262952910144516,1.2469451690172958e-15,2.208090035192767e-21,4.835452319160601e-19,0.0026911087740760756,4.0682630753744806e-19,9.805658740674238e-09,3.6619204572711084e-30,1.4557423275015302e-29,7.470266760155637e-11,3.837472869279015e-17,4.140659935588578e-37,4.9769697491116656e-14,1.2357245304792e-12,2.579417781185785e-13,1.1811257442845792e-11,3.834982404933666e-15,7.870280523152613e-25,6.141240839418155e-15,2.4298859391262872e-23,6.845324569755456e-16,1.8082951275182593e-15,4.874598798833222e-13,2.2355331345082356e-16,2.9169052030882023e-16,3.5880986787779295e-14,6.329654620493878e-13,1.2749043393040968e-14,9.139428128388984e-26,7.03918113435625e-14
9.852096368549824e-09,0.0027792097116130575,0.1557,0.0,0.005355322927305542,0.6423336820143181,0.1992087345458187,3.680304192190358e-15,1.6146731359756638e-17,6.375934712266105e-11,1.6200806459012028e-22,1.0345758083883429e-12,8.003363141657378e-18,0.00013262585269112855,1.2531469403259863e-15,2.2250857552275657e-21,4.87325224953099e-19,0.0026912554665424245,4.096412479669877e-19,9.832726693080386e-09,3.6858857034698225e-30,1.4681088923422682e-29,7.508217190836202e-11,3.856776495610404e-17,4.1927839905527345e-37,5.012815657990035e-14,1.2397465531661787e-12,2.5851660589917495e-13,1.1811585949993443e-11,3.835156558755878e-15,7.945220341011296e-25,6.1764850353121345e-15,-3.5245264435919387e-23,6.908363353850398e-16,1.8083568295386196e-15,4.873692703017042e-13,2.242361891690502e-16,2.913885376922793e-16,3.59629948602727e-14,6.365460218625178e-13,1.2724250044070492e-14,2.582574940079043e-25,7.088805212148829e-14
9.87589390468016e-09,0.0027792097116130575,0.1557,0.0,0.005355181771985326,0.6423336838141558,0.19920858976243605,3.7020759863506075e-15,1.630584561027838e-17,6.39228108236468e-11,1.6407637845091875e-22,1.0420266870084975e-12,8.084718197912996e-18,0.00013262222480199147,1.2593661969295501e-15,2.2423035438357976e-21,4.911263443921814e-19,0.0026914002222844582,4.1246917708078534e-19,9.859803419558473e-09,3.713668424080273e-30,1.4815174559914945e-29,7.546264982076234e-11,3.8761322629314335e-17,4.245450434774699e-37,5.0488406628517193e-14,1.2437713166609053e-12,2.590914201834414e-13,1.181191006746785e-11,3.8353307139241134e-15,8.020729986198916e-25,6.211837433700471e-15,6.545421506149483e-23,6.971846033443636e-16,1.8084192203165273e-15,4.872714596506714e-13,2.2397984582426007e-16,2.9296752862892864e-16,3.604374509529585e-14,6.401343604803082e-13,1.2699534320450525e-14,-3.272178605714944e-26,7.138673893744207e-14
9.899691440810494e-09,0.0027792097116130575,0.1557,0.0,0.0053550424799299135,0.6423336855900479,0.19920844689019895,3.723918131497467e-15,1.6466189160308955e-17,6.408629220349013e-11,1.6616638002312385e-22,1.049514787811078e-12,8.166705962506118e-18,0.00013261864479364302,1.2656029385145157e-15,2.2595869235906834e-21,4.949486745054531e-19,0.002691543066871129,4.1531012275390166e-19,9.886888944505509e-09,3.738423682152757e-30,1.4945883329925538e-29,7.584410143108542e-11,3.895540176135766e-17,4.298727135718632e-37,5.085045252573652e-14,1.2477988255484576e-12,2.596662211731699e-13,1.1812229884652713e-11,3.835504884129865e-15,8.096813085313913e-25,6.2472980767831174e-15,3.993945295052887e-23,7.03577479396347e-16,1.8084821615466586e-15,4.871664887201846e-13,2.2498835872213875e-16,2.938649360583959e-16,3.6123523742265907e-14,6.437305036673829e-13,1.2674899702754064e-14,5.020214803686881e-26,7.188787868988913e-14
9.92348897694083e-09,0.0027792097116130575,0.1557,0.0,0.005354905026539824,0.6423336873423099,0.19920830590387592,3.74583067425867e-15,1.6627768855414296e-17,6.42497913173257e-11,1.6827819379742637e-22,1.0570402123032516e-12,8.24932979850553e-18,0.00013261511203414294,1.2718571646022802e-15,2.2768378070380957e-21,4.98792344113376e-19,0.0026916840255337866,4.1816411282233317e-19,9.913983292372526e-09,3.761851214024019e-30,1.5069843533511294e-29,7.622652683187377e-11,3.915000240047185e-17,4.352478693402126e-37,5.121429916059818e-14,1.2518290844426027e-12,2.6024100906749776e-13,1.1812545456706627e-11,3.8356790623590264e-15,8.173473286904104e-25,6.2828670067350065e-15,-5.921206222193997e-23,7.100151826703288e-16,1.8085455460172584e-15,4.870543989495524e-13,2.259293444469568e-16,2.9313933805078893e-16,3.62043901935116e-14,6.473346118980784e-13,1.2650356499921282e-14,3.302955540472706e-25,7.239147793793117e-14
9.947286513071164e-09,0.0027792097116130575,0.1557,0.0,0.005354769387540494,0.6423336890712538,0.19920816677856884,3.7678136613423085e-15,1.67905914217655e-17,6.441330821941976e-11,1.7041201464622325e-22,1.0646030619979366e-12,8.332593197094149e-18,0.00013261162589987824,1.278128874597632e-15,2.2943389122749796e-21,5.026573419592974e-19,0.0026918231231706914,4.210311750833534e-19,9.94108648746096e-09,3.7906712837922895e-30,1.5207330107415802e-29,7.660992611588956e-11,3.9345124594258956e-17,4.406766222023235e-37,5.157995142240885e-14,1.2558620979856432e-12,2.6081578406294236e-13,1.1812856805568466e-11,3.835853242921028e-15,8.250714261506441e-25,6.3185442657098505e-15,6.979898066293429e-23,7.16497932882785e-16,1.8086096195454494e-15,4.86935230594069e-13,2.25346352104386e-16,2.948004670193614e-16,3.628407467397792e-14,6.509463751120565e-13,1.2625888906761946e-14,-4.47614456510908e-26,7.289754299100304e-14
9.9710840492015e-09,0.0027792097116130575,0.1557,0.0,0.005354635538977727,0.642333690777187,0.19920802948970806,3.789867139537378e-15,1.6954663685343963e-17,6.457684296377715e-11,1.7256807267606484e-22,1.0722034384137324e-12,8.416499612448478e-18,0.00013260818577547493,1.2844180681681141e-15,2.3119369731617863e-21,5.065437354045901e-19,0.002691960384351338,4.2391133729552723e-19,9.96819855419594e-09,3.816197650591768e-30,1.534289242874364e-29,7.699429937611807e-11,3.954076839097884e-17,4.4617199735578835e-37,5.194741420073863e-14,1.2598978708519904e-12,2.613905463534366e-13,1.1813164025201759e-11,3.836027444009086e-15,8.328539702280581e-25,6.3543298958419616e-15,6.54217961575816e-23,7.230259503460407e-16,1.808674256094228e-15,4.868090245752095e-13,2.2632519416414606e-16,2.9609820109335377e-16,3.63622274742779e-14,6.545657636833951e-13,1.2601497545003768e-14,-1.9076232378000933e-26,7.340608082127526e-14
9.992501831718802e-09,0.0027792097116130575,0.1557,0.0,0.005354516586551283,0.6423336922931042,0.19920790747984984,3.809775578549904e-15,1.710340291636992e-17,6.472403953303043e-11,1.7452766539609002e-22,1.0790759464441478e-12,8.492567981894059e-18,0.00013260512849988434,1.290093290451356e-15,2.3277281660388508e-21,5.100598869366817e-19,0.002692082369289025,4.2651470665581895e-19,9.992607019786694e-09,3.8382027516234196e-30,1.5457858379942385e-29,7.734106813702491e-11,3.971729381782835e-17,4.51160388727962e-37,5.227968273429878e-14,1.2635324295390968e-12,2.619078217103791e-13,1.181343703609176e-11,3.836184233580816e-15,8.399085390871464e-25,6.386629655107053e-15,7.6399856649111325e-25,7.28940052122331e-16,1.8087327703004014e-15,4.866894567310161e-13,2.269904416232917e-16,2.956720420792893e-16,3.643382197334151e-14,6.578299508821041e-13,1.257962411405939e-14,1.6120518023294902e-25,7.386588450312331e-14
