Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50),COX(60),CHOX2(61),SX(53),CH3OX(46),CH3X(55),CH4(41),CH2OX2(52),CHX(32),SX(406),SX(420)
1.7188172655474808e-09,0.0005284065757894736,0.1557,0.0,0.000436408069686375,0.6423861396736669,0.20080902785857493,6.87979135639256e-18,1.4707519571874046e-23,3.87443391995539e-12,1.2692347463023406e-29,1.9136976620934435e-15,1.486568253178876e-21,2.7720344080528032e-05,3.2378118722150022e-21,1.8670365872639185e-27,6.638231556919137e-25,0.0010909718360737402,1.1537584702293262e-24,2.9976115402076026e-10,6.255487011321985e-36,2.2733734964769592e-33,4.853774487821208e-13,1.3077064508883698e-19,3.5032433390131935e-44,5.97952012499137e-17,3.2485007513757035e-14,3.1766886079336144e-14,1.165022837538531e-12,3.7888265397924113e-16,1.2647750239733402e-33,1.3486952861533991e-17,1.1069606085168292e-23,1.9051663981440804e-21,2.743652945522266e-16,3.1837891228310906e-14,1.4618231612996736e-16,5.078150930210414e-16
1.7279988241980772e-09,0.0005284065757894736,0.1557,0.0,0.00043462460519251155,0.6423861970753559,0.20080712958967326,6.964279599370042e-18,1.4771113052079595e-23,3.881813242898335e-12,1.2811183823551764e-29,1.924661691237828e-15,1.5048392911232621e-21,2.7605539682578507e-05,3.2109641655813947e-21,1.8612487127755456e-27,6.590734128050616e-25,0.0010928701039690186,1.1571724117983992e-24,3.007591122104785e-10,6.251289262269536e-36,2.2866968758185143e-33,4.888271384072852e-13,1.3093645365542723e-19,3.538166010233905e-44,6.01363042799281e-17,3.264883451961993e-14,3.185989784598565e-14,1.162282906598455e-12,3.764571703524144e-16,1.276447651937112e-33,1.3613075249001223e-17,1.1084361724175823e-23,1.9160657836131566e-21,2.715681748156831e-16,3.19914919127046e-14,1.484934735773697e-16,5.15814707647279e-16
1.7371803828486736e-09,0.0005284065757894736,0.1557,0.0,0.0004328593968651766,0.6423862539115813,0.20080525070787147,7.049191875111005e-18,1.4834249338700505e-23,3.889117851845089e-12,1.2930049954320582e-29,1.9355949046358565e-15,1.5231940038946662e-21,2.7491866217898833e-05,3.1844982082225708e-21,1.855493186790647e-27,6.543565900787619e-25,0.0010947489847705349,1.1605574864609623e-24,3.017510189743361e-10,6.247002314674678e-36,2.2999823275771183e-33,4.922739266917427e-13,1.3110090832646437e-19,3.5731872997097364e-44,6.047642731393933e-17,3.2811895730176496e-14,3.1952530692290047e-14,1.1595547446131559e-12,3.74057575618706e-16,1.2881242409945292e-33,1.3739371266411145e-17,1.1099015663458817e-23,1.9269345673433653e-21,2.6881255860800337e-16,3.21442464139077e-14,1.5082301954465186e-16,5.238767460477364e-16
1.74636194149927e-09,0.0005284065757894736,0.1557,0.0,0.0004311122573394963,0.6423863101879922,0.20080339101450648,7.134526203027676e-18,1.489693244100843e-23,3.896348854500537e-12,1.304894370872314e-29,1.9464975212333446e-15,1.5416319906342928e-21,2.7379312388294265e-05,3.1584078674539393e-21,1.8497707866824688e-27,6.496732431706839e-25,0.00109660867714132,1.1639140060470132e-24,3.0273693778020277e-10,6.242629714424688e-36,2.3132300942062824e-33,4.957177918361086e-13,1.3126406380276413e-19,3.608304421848587e-44,6.081557727807259e-17,3.297419589237169e-14,3.2044788496856586e-14,1.1568385618692899e-12,3.716836425068419e-16,1.2998045507319063e-33,1.3865838003952653e-17,1.1113572523789684e-23,1.9377729773905847e-21,2.6609780651190313e-16,3.2296159678442867e-14,1.531709935116327e-16,5.320009671742341e-16
1.7555435001498663e-09,0.0005284065757894736,0.1557,0.0,0.00042938300117801876,0.6423863659101795,0.2008015503129595,7.220280614896788e-18,1.4959166549068344e-23,3.903507341500548e-12,1.3167862481741235e-29,1.9573697630351732e-15,1.5601528587806744e-21,2.726786701241428e-05,3.1326871201137553e-21,1.8440823467930725e-27,6.450240675559266e-25,0.0010984493777000971,1.1672422794015166e-24,3.0371693155690077e-10,6.23817492941017e-36,2.3264404227367294e-33,4.991587135790058e-13,1.314259737890525e-19,3.6435147894792615e-44,6.115376119342755e-17,3.3135739795386263e-14,3.2136675098488206e-14,1.1541345597487343e-12,3.693351434720899e-16,1.3114883604537225e-33,1.3992472622861307e-17,1.112803683828046e-23,1.9485812447666923e-21,2.634232879644765e-16,3.244723669681968e-14,1.555373584098654e-16,5.401872048273139e-16
1.7647250588004627e-09,0.0005284065757894736,0.1557,0.0,0.0004276714448508158,0.6423864210836758,0.20079972840863478,7.306453154965718e-18,1.5020955953019766e-23,3.910594386649553e-12,1.328680351018535e-29,1.9682118549491604e-15,1.5787562240365013e-21,2.7157519024497756e-05,3.1073300507909475e-21,1.838428558951105e-27,6.404097919013455e-25,0.001100271281042471,1.1705426123909776e-24,3.0469106269305686e-10,6.233641350051021e-36,2.3396135641632953e-33,5.025966731587501e-13,1.3158669100824622e-19,3.678819376248317e-44,6.149098617118091e-17,3.3296532267655356e-14,3.2228194296593546e-14,1.1514429309575156e-12,3.6701185080732137e-16,1.3231754638127074e-33,1.4119272354309058e-17,1.1142413053903111e-23,1.9593596032817493e-21,2.6078838120463955e-16,3.2597482500493565e-14,1.5792201909696592e-16,5.484353491865796e-16
1.773906617451059e-09,0.0005284065757894736,0.1557,0.0,0.0004259774067158096,0.6423864757139566,0.20079792510893896,7.393041880050803e-18,1.5082304912881575e-23,3.91761104715635e-12,1.3405764315559862e-29,1.97902402463498e-15,1.597441710333124e-21,2.704825747313252e-05,3.0823308500589694e-21,1.8328101224205333e-27,6.358310324927066e-25,0.0011020745797618687,1.1738153079114983e-24,3.056593930362308e-10,6.22903229058416e-36,2.3527497735824375e-33,5.060316532758506e-13,1.317462672156206e-19,3.7142197270622093e-44,6.18272594078471e-17,3.3456578173988455e-14,3.231934985159247e-14,1.1487638597499983e-12,3.6471353674927245e-16,1.334865661724579e-33,1.4246234498304232e-17,1.1156705532664588e-23,1.9701082893916692e-21,2.5819247321785426e-16,3.274690215894523e-14,1.6032499414553316e-16,5.567451750506057e-16
1.7830881761016554e-09,0.0005284065757894736,0.1557,0.0,0.00042430070699929067,0.6423865298064413,0.20079614022325992,7.480044859628018e-18,1.5143217639306268e-23,3.924558363868182e-12,1.352474273922065e-29,1.9898065023578987e-15,1.6162089497928416e-21,2.694007152002939e-05,3.0576838123033464e-21,1.8272277003067082e-27,6.312882886802252e-25,0.0011038594644702364,1.177060665898571e-24,3.066219838923767e-10,6.22435099071376e-36,2.365849309793327e-33,5.094636380563034e-13,1.3190475321292171e-19,3.749715317849425e-44,6.216258818069103e-17,3.361588241278765e-14,3.2410145485316667e-14,1.1460975221478075e-12,3.624399735797059e-16,1.3465587619209304e-33,1.43733564226017e-17,1.1170918552680993e-23,1.9808275420509226e-21,2.5563495967691577e-16,3.2895500776821985e-14,1.6274624177314738e-16,5.65116516007327e-16
1.7922697347522518e-09,0.0005284065757894736,0.1557,0.0,0.0004226411677766288,0.6423865833664931,0.20079437356294674,7.567460175916583e-18,1.5203698347111138e-23,3.931437361503216e-12,1.3643736730929707e-29,2.0005595208470177e-15,1.6350575826890816e-21,2.6832950438809178e-05,3.0333833334431075e-21,1.8216819162483156e-27,6.267820179106667e-25,0.0011056261238185279,1.1802789833377338e-24,3.0757889602558725e-10,6.219600616746345e-36,2.3789124352470848e-33,5.128926130156112e-13,1.3206219886234233e-19,3.785304926527441e-44,6.249697984328203e-17,3.3774449913356855e-14,3.2500584881406396e-14,1.1434440861538057e-12,3.60190933722195e-16,1.3582545821848288e-33,1.4500635561622035e-17,1.1185056309436537e-23,1.991517602569632e-21,2.5311524487962044e-16,3.3043283491140994e-14,1.6518567525347528e-16,5.73549249145161e-16
1.8014512934028481e-09,0.0005284065757894736,0.1557,0.0,0.0004209986129531852,0.6423866363994193,0.20079262494128908,7.655285923955826e-18,1.526375128464355e-23,3.938249048881469e-12,1.3762744240396414e-29,2.0112833151578345e-15,1.6539872574045837e-21,2.672688361380191e-05,3.0094239088886086e-21,1.816173367757267e-27,6.223126714575799e-25,0.0011073747445169873,1.1834705542755414e-24,3.0853018965805805e-10,6.214784262967308e-36,2.3919394157490186e-33,5.163185650235e-13,1.3221865310039645e-19,3.820988490543126e-44,6.283044182118413e-17,3.3932285633297666e-14,3.2590671685703334e-14,1.140803711961244e-12,3.579661898342054e-16,1.3699529516851501e-33,1.462806941537955e-17,1.1199122917138855e-23,2.002178714474997e-21,2.506327416833497e-16,3.31902554685922e-14,1.6764331106414518e-16,5.820431469934685e-16
1.8106328520534445e-09,0.0005284065757894736,0.1557,0.0,0.00041937286824543046,0.6423866889104733,0.2007908941734972,7.743520211675435e-18,1.532338071729397e-23,3.944994419153946e-12,1.38817632751634e-29,2.0219781225391004e-15,1.672997630387699e-21,2.6621860538858635e-05,2.985800131703346e-21,1.8107026206584385e-27,6.178806733469071e-25,0.001109105511355231,1.1866356698310797e-24,3.094759244702615e-10,6.20990495296133e-36,2.4049305204038632e-33,5.197414822693427e-13,1.3237416395164807e-19,3.8567665841305233e-44,6.316298160778108e-17,3.408939455599134e-14,3.268040950663934e-14,1.138176552158193e-12,3.557655148949876e-16,1.381653709648319e-33,1.4755655548419914e-17,1.1213122409963407e-23,2.0128111233771966e-21,2.4818687143710777e-16,3.333642190295092e-14,1.7011910968800465e-16,5.905980367806764e-16
1.8198144107040409e-09,0.0005284065757894736,0.1557,0.0,0.0004177637611622626,0.6423867409048545,0.20078918107668225,7.832161159959279e-18,1.5382590903513794e-23,3.951674450029871e-12,1.4000791976750297e-29,2.0326441823039202e-15,1.6920883661069e-21,2.651787081617607e-05,2.962506690769322e-21,1.805270211128758e-27,6.134863955168892e-25,0.0011108186072221033,1.1897746182084206e-24,3.1041615960134414e-10,6.204965640852259e-36,2.417886021319234e-33,5.231613542282899e-13,1.3252877854235173e-19,3.89263919481867e-44,6.349460676023477e-17,3.424578168816601e-14,3.2769801915621304e-14,1.1355627519273313e-12,3.535886822892563e-16,1.393356703908396e-33,1.4883391588767925e-17,1.1227058743197353e-23,2.0234150768397177e-21,2.4577706391076463e-16,3.348178801257515e-14,1.726129729763886e-16,5.992138031391432e-16
1.8289959693546372e-09,0.0005284065757894736,0.1557,0.0,0.00041617112098651617,0.6423867923877074,0.20078748546983646,7.921206902702936e-18,1.544138609032619e-23,3.958290104001934e-12,1.4119828621244103e-29,2.043281735704948e-15,1.7112591370035966e-21,2.6414904155134096e-05,2.93953836889237e-21,1.7998766474272507e-27,6.091301601961637e-25,0.0011125142131253327,1.1928876847099982e-24,3.1135095364974504e-10,6.199969212595087e-36,2.430806193573009e-33,5.265781716280964e-13,1.326825431139458e-19,3.9286058417514574e-44,6.382532489557282e-17,3.440145205754683e-14,3.2858852447411724e-14,1.1329624492411856e-12,3.514354658868741e-16,1.4050617907730036e-33,1.5011275226885463e-17,1.1240935794418134e-23,2.0339908242538262e-21,2.4340275722217425e-16,3.362635903798031e-14,1.751249227433164e-16,6.078902095907331e-16
1.8381775280052336e-09,0.0005284065757894736,0.1557,0.0,0.0004145947787566627,0.6423868433641244,0.20078580717381367,8.010655586865281e-18,1.5499770521008556e-23,3.964842328569595e-12,1.423887157890048e-29,2.053891025813551e-15,1.7305096234433616e-21,2.6312950371145602e-05,2.9168900409289636e-21,1.7945224099523636e-27,6.048122554963466e-25,0.0011141925082109787,1.1959751517506205e-24,3.1228036467401986e-10,6.194918487221109e-36,2.4436913149144053e-33,5.29991926416624e-13,1.3283550303644887e-19,3.9646663478732443e-44,6.415514368690039e-17,3.45564107105861e-14,3.2947564600505557e-14,1.1303757750529332e-12,3.4930564011866573e-16,1.4167688354978424e-33,1.513930421463962e-17,1.1254757364730466e-23,2.044538616717022e-21,2.4106339776205555e-16,3.377014023949647e-14,1.7765493289135457e-16,6.166270664966316e-16
1.84735908665583e-09,0.0005284065757894736,0.1557,0.0,0.00041303456724870065,0.6423868938391455,0.20078414601131025,8.100505372514262e-18,1.5557748438449256e-23,3.971332056460345e-12,1.4357919294556242e-29,2.0644722974028216e-15,1.7498395136656463e-21,2.6211999384518433e-05,2.8945566720000575e-21,1.789207952392416e-27,6.005329425449207e-25,0.0011158536697826748,1.1990372988719685e-24,3.132044501938548e-10,6.189816218062385e-36,2.4565416657598182e-33,5.334026117300036e-13,1.3298770282169203e-19,4.0008208968867615e-44,6.448407085973337e-17,3.471066271027076e-14,3.303594183750311e-14,1.1278028534828477e-12,3.4719898004850744e-16,1.4284777123377974e-33,1.5267476364281094e-17,1.1268527179975442e-23,2.055058706915435e-21,2.3875844011692353e-16,3.391313689500118e-14,1.8020287533108312e-16,6.254242852115541e-16
1.8565406453064263e-09,0.0005284065757894736,0.1557,0.0,0.0004114903209582366,0.6423869438177588,0.20078250180684581,8.190754432867141e-18,1.5615324080752202e-23,3.9777602058488995e-12,1.4476970297428444e-29,2.075025796834348e-15,1.7692485037320834e-21,2.6112041219329528e-05,2.872533315772547e-21,1.783933702563697e-27,5.9629245227605835e-25,0.0011174978733206806,1.2020744027576397e-24,3.1412326719125667e-10,6.184665093973957e-36,2.4693575288765735e-33,5.368102218614524e-13,1.331391861364581e-19,4.037069567421101e-44,6.481211418844979e-17,3.4864213134005595e-14,3.312398758547925e-14,1.1252438020005134e-12,3.4511526144183484e-16,1.440188304113806e-33,1.539578954743301e-17,1.1282248891879753e-23,2.0655513490101128e-21,2.3648734699027517e-16,3.4055354297732355e-14,1.8276877983674367e-16,6.342816182966181e-16
1.8657222039570227e-09,0.0005284065757894736,0.1557,0.0,0.00040996187608275194,0.6423869933049005,0.20078087438674463,8.281400954325298e-18,1.5672501675774234e-23,3.984127680574212e-12,1.459602321282007e-29,2.085551771948651e-15,1.788736297473459e-21,2.6013066002311103e-05,2.850815112763741e-21,1.7787000631317686e-27,5.920909821585574e-25,0.001119125292500726,1.2050867372488117e-24,3.1503687211191597e-10,6.179467740528103e-36,2.4821391894260245e-33,5.402147522307349e-13,1.3328999581544442e-19,4.0734122186424244e-44,6.513928149285611e-17,3.501706707157037e-14,3.321170523634853e-14,1.1226987316028627e-12,3.430542608306902e-16,1.4519005018016507e-33,1.5524241694090348e-17,1.1295926079193703e-23,2.0760167985270484e-21,2.3424958912213644e-16,3.4196797754185336e-14,1.8535265924149755e-16,6.431988343840445e-16
1.874903762607619e-09,0.0005284065757894736,0.1557,0.0,0.0004084490705040545,0.6423870423054566,0.20077926357911674,8.37244313650382e-18,1.5729285439132e-23,3.990435370354331e-12,1.4715076759909644e-29,2.09605047195919e-15,1.8083026064354284e-21,2.591506396174888e-05,2.8293972886604176e-21,1.773507412450738e-27,5.879286980989744e-25,0.0011207360992126613,1.208074573360482e-24,3.15945320866741e-10,6.174226721195235e-36,2.4948869346055653e-33,5.436161993542565e-13,1.3344017387414521e-19,4.1098487569779184e-44,6.546558063486611e-17,3.5169229623148785e-14,3.3299098147226795e-14,1.1201677469881512e-12,3.410157555754567e-16,1.4636142043816572e-33,1.5652830791630135e-17,1.1309562248851838e-23,2.0864553122508145e-21,2.3204464520717595e-16,3.4337472582074615e-14,1.879543280219909e-16,6.521758996605613e-16
1.8840853212582154e-09,0.0005284065757894736,0.1557,0.0,0.0004069517437709121,0.6423870908242629,0.20077766921383966,8.463879192256113e-18,1.5785679574318936e-23,3.996684150999031e-12,1.4834129742771575e-29,2.1065221473498255e-15,1.8279471498230702e-21,2.5818025426392056e-05,2.8082751526721056e-21,1.768356105315136e-27,5.838057384686979e-25,0.0011223304635789146,1.2110381792981901e-24,3.168486688335486e-10,6.168944538510488e-36,2.5076010537685193e-33,5.470145608157806e-13,1.3358976152153363e-19,4.146379251359465e-44,6.579101951528829e-17,3.532070589742718e-14,3.338616964078897e-14,1.1176509467259478e-12,3.3899952392337464e-16,1.4753293187871773e-33,1.578155488383235e-17,1.1323160837125968e-23,2.0968671481217217e-21,2.298720018115024e-16,3.44773841083625e-14,1.905738088084818e-16,6.612125714279125e-16
1.8932668799088118e-09,0.0005284065757894736,0.1557,0.0,0.00040546973708186586,0.642387138866105,0.20077609112254016,8.555707347693605e-18,1.584168827210903e-23,4.0028748846201964e-12,1.4953181045573137e-29,2.116967049775648e-15,1.847669654444343e-21,2.5721940824375014e-05,2.7874440959300427e-21,1.7632464736997026e-27,5.797222163161479e-25,0.001123908553972754,1.2139778204751683e-24,3.1774697085889695e-10,6.163623635219455e-36,2.520281837985525e-33,5.504098352377533e-13,1.3373879917268372e-19,4.1830037883737473e-44,6.611560607071915e-17,3.54715010097612e-14,3.347292300562307e-14,1.1151484234232185e-12,3.3700534506398947e-16,1.4870457597623852e-33,1.5910412069911708e-17,1.1336725210745739e-23,2.1072525651364347e-21,2.27731153288323e-16,3.461653766737187e-14,1.93211214279236e-16,6.703085162619764e-16
1.902448438559408e-09,0.0005284065757894736,0.1557,0.0,0.00040400289326822413,0.6423871864357196,0.20077452913857585,8.64792584220083e-18,1.5897315708702262e-23,4.009008419839937e-12,1.507222963296274e-29,2.127385431967088e-15,1.8674698546525126e-21,2.5626800682150513e-05,2.766899589924831e-21,1.758178827495385e-27,5.756782196790639e-25,0.001125470537036365,1.2168937595299187e-24,3.186402812600686e-10,6.158266395409203e-36,2.532929580290975e-33,5.538020222532285e-13,1.3388732646115613e-19,4.219722376347866e-44,6.643934827053927e-17,3.56216200804081e-14,3.355936149658075e-14,1.1126602638866146e-12,3.350329991816244e-16,1.4987634496350469e-33,1.6039400503560288e-17,1.1350258667997348e-23,2.1176118232519376e-21,2.256216016925497e-16,3.4754938598959175e-14,1.9586626912232605e-16,6.794637881101964e-16
1.9116299972100045e-09,0.0005284065757894736,0.1557,0.0,0.0004025510567772313,0.642387233537795,0.20077298309701783,8.740532928446012e-18,1.5952566043768555e-23,4.0150855919963784e-12,1.5191274550573811e-29,2.1377775476372017e-15,1.8873474922876485e-21,2.553259562343449e-05,2.7466371849728074e-21,1.753153455214836e-27,5.716738119723093e-25,0.0011270165776987322,1.2197862563442159e-24,3.1952865382718526e-10,6.152875145622836e-36,2.5455445750961224e-33,5.57191122478382e-13,1.3403538225136793e-19,4.2565350176914084e-44,6.676225411401007e-17,3.577106823282356e-14,3.36454883351241e-14,1.110186549281011e-12,3.330822675049976e-16,1.510482318104195e-33,1.6168518392001213e-17,1.1363764439826317e-23,2.1279451832927308e-21,2.2354285669453767e-16,3.489259224673939e-14,1.985389141143913e-16,6.886782242845315e-16
1.920811555860601e-09,0.0005284065757894736,0.1557,0.0,0.00040111407365541276,0.6423872801769713,0.20077145283463246,8.833526872387254e-18,1.6007443419151634e-23,4.021107223347141e-12,1.5310314923004767e-29,2.1481436513920693e-15,1.9073023166172205e-21,2.5439316368162124e-05,2.726652508709971e-21,1.748170624682993e-27,5.677090333199754e-25,0.001128546839193343,1.2226555680614988e-24,3.204121418254414e-10,6.147452155956414e-36,2.5581271186527554e-33,5.605771374856065e-13,1.3418300465066225e-19,4.293441779825247e-44,6.708433162746731e-17,3.5919850592020737e-14,3.373130670966886e-14,1.1077273552844095e-12,3.311529323541028e-16,1.5222023020807503e-33,1.6297763995053283e-17,1.1377245690932541e-23,2.138252906861183e-21,2.2149443549303352e-16,3.502950395640027e-14,2.0122949052436512e-16,6.979512611027037e-16
1.9299931145111973e-09,0.0005284065757894736,0.1557,0.0,0.000399691791532092,0.6423873263578408,0.20076993818986422,8.926905953274613e-18,1.606195195798591e-23,4.027074123270464e-12,1.5429349950713683e-29,2.158483998644194e-15,1.9273340842758863e-21,2.5346953731455184e-05,2.7069412646175134e-21,1.7432305837103003e-27,5.6378390218885215e-25,0.0011300614830756983,1.2255019491056144e-24,3.212907979974663e-10,6.1419996411403e-36,2.5706775081927488e-33,5.639600697771724e-13,1.3433023102144435e-19,4.330442762464176e-44,6.740558886160972e-17,3.6067972282989976e-14,3.381681977592423e-14,1.1052827522392606e-12,3.292447771844282e-16,1.5339233455451989e-33,1.642713562420668e-17,1.1390705520848667e-23,2.148535256250962e-21,2.1947586272745695e-16,3.516567907407642e-14,2.0393764549189998e-16,7.072830285554829e-16
1.9391746731617936e-09,0.0005284065757894736,0.1557,0.0,0.0003982840596030796,0.6423873720849488,0.20076843900281827,9.020668463648124e-18,1.611609576374116e-23,4.032987088463977e-12,1.5548378907760134e-29,2.1687988455288246e-15,1.947442559204529e-21,2.525549862260055e-05,2.687499230580388e-21,1.7383335607470403e-27,5.598984166146145e-25,0.0011315606692406483,1.228325651199882e-24,3.2216467456580917e-10,6.136519761603776e-36,2.5831960427811542e-33,5.673399227594487e-13,1.3447709799290003e-19,4.3675380480930316e-44,6.772603388887935e-17,3.6215438429177425e-14,3.3902030657229006e-14,1.1028528053002934e-12,3.273575866286523e-16,1.5456453993880066e-33,1.655663164170977e-17,1.1404146964993271e-23,2.1587924943634444e-21,2.174866703896591e-16,3.5301122944744874e-14,2.066629940147642e-16,7.16673688402331e-16
1.94835623181239e-09,0.0005284065757894736,0.1557,0.0,0.00039689072861453037,0.6423874173627941,0.20076695511524303,9.114812709331938e-18,1.6169878919105034e-23,4.038846903141075e-12,1.566740114047974e-29,2.1790884488231433e-15,1.9676275125886003e-21,2.5164942044039667e-05,2.6683222574765144e-21,1.7334797655217193e-27,5.560525550550365e-25,0.0011330445559395452,1.2311269233864625e-24,3.2303382323550883e-10,6.131014624522996e-36,2.5956830219408084e-33,5.70716700717672e-13,1.3462364147294175e-19,4.404727713271184e-44,6.80456748009316e-17,3.6362254151020864e-14,3.398694244488442e-14,1.1004375745789315e-12,3.2549114653588e-16,1.5573684212372153e-33,1.6686250459666935e-17,1.1417572995724021e-23,2.1690248846270383e-21,2.155263977351865e-16,3.5435840910718966e-14,2.094063092718845e-16,7.261222438901924e-16
1.9575377904629864e-09,0.0005284065757894736,0.1557,0.0,0.0003955116508469699,0.6423874621958292,0.20076548637051378,9.209337009424766e-18,1.6223305484900446e-23,4.0446543392249254e-12,1.5786416066161528e-29,2.1893530658681898e-15,1.98788872279583e-21,2.5075275090369026e-05,2.6494062677940235e-21,1.7286693896618896e-27,5.522462772476812e-25,0.0011345132997972155,1.2339060120460148e-24,3.2389829519676863e-10,6.12548628485324e-36,2.608138747233887e-33,5.740904087912524e-13,1.34769896659506e-19,4.44201186063637e-44,6.836451970619172e-17,3.6508424564541245e-14,3.407155819848341e-14,1.0980371152843558e-12,3.236452440085352e-16,1.569092375292728e-33,1.6815990539147577e-17,1.143098652337361e-23,2.1792326909192965e-21,2.1359459119423966e-16,3.556983831022897e-14,2.121674263170175e-16,7.356286360707291e-16
1.9667193491135827e-09,0.0005284065757894736,0.1557,0.0,0.00039414668009948487,0.6423875065884617,0.20076403261361536,9.30423969628671e-18,1.6276379499164976e-23,4.050410156540073e-12,1.5905423171287775e-29,2.1995929544935057e-15,2.0082259753133563e-21,2.498648894735138e-05,2.630747254276098e-21,1.723902607298485e-27,5.484795252137238e-25,0.0011359670558287588,1.2366631609176154e-24,3.24758141127764e-10,6.119936746344832e-36,2.620563519888746e-33,5.774610529496098e-13,1.3491589805240682e-19,4.4793906170987295e-44,6.868257672749651e-17,3.6653954779988203e-14,3.415588094623655e-14,1.095651477861303e-12,3.2181966743699356e-16,1.5808172321729678e-33,1.6945850389306177e-17,1.144439039728512e-23,2.1894161774917827e-21,2.116908042823351e-16,3.5703120475964126e-14,2.1494501631917453e-16,7.451939696633938e-16
1.975900907764179e-09,0.0005284065757894736,0.1557,0.0,0.0003927956716740788,0.6423875505450528,0.20076259369112567,9.399519115522661e-18,1.632910497634652e-23,4.056115103001636e-12,1.6024422009626932e-29,2.2098083729443545e-15,2.0286390626843437e-21,2.4898574890937766e-05,2.612341278593758e-21,1.7191795756547276e-27,5.447522242762871e-25,0.0011374059774561707,1.2393986111189145e-24,3.256134111975003e-10,6.114367962543041e-36,2.6329576438010275e-33,5.808286399685267e-13,1.3506167946406815e-19,4.5168641135479855e-44,6.899985399981719e-17,3.679884990053801e-14,3.423991368529472e-14,1.0932807081246586e-12,3.200142065320333e-16,1.5925429687661687e-33,1.7075828566513503e-17,1.1457787406809146e-23,2.199575608897599e-21,2.098145975108032e-16,3.5835692733700394e-14,2.177403323832438e-16,7.548167673050069e-16
1.9850824664147754e-09,0.0005284065757894736,0.1557,0.0,0.0003914584823601892,0.6423875940699206,0.20076116945119934,9.495173625962388e-18,1.6381485906530306e-23,4.06176991480211e-12,1.6143412200510905e-29,2.2199995798115236e-15,2.049127784444112e-21,2.481152428629991e-05,2.5941844700464155e-21,1.714500435618488e-27,5.41064283967901e-25,0.001138830216524792,1.2421126011665158e-24,3.264641550687256e-10,6.108781837772254e-36,2.645321421162843e-33,5.841931774070133e-13,1.3520727403149573e-19,4.554432482199337e-44,6.93163596680631e-17,3.694311502104261e-14,3.432365938206827e-14,1.0909248473909162e-12,3.182286523552136e-16,1.6042695680801783e-33,1.7205923673498834e-17,1.1471180282319331e-23,2.20971124992149e-21,2.07965538297207e-16,3.5967560401118694e-14,2.2055453307787508e-16,7.644956459526765e-16
1.994264025065372e-09,0.0005284065757894736,0.1557,0.0,0.00039013497041936546,0.642387637167338,0.20075975974355134,9.591201599637439e-18,1.643352625468043e-23,4.067375316595748e-12,1.6262393427305913e-29,2.2301668339635325e-15,2.0696919470558713e-21,2.4725328586873427e-05,2.5762730242890302e-21,1.7098653122985804e-27,5.374155988435559e-25,0.0011402399233195874,1.2448053669965484e-24,3.273104219010168e-10,6.103180228104342e-36,2.657655158339826e-33,5.875546735846682e-13,1.3535271422612558e-19,4.592095868268522e-44,6.963210188496122e-17,3.7086755226828055e-14,3.440712097254298e-14,1.0885839326065762e-12,3.1646279734722886e-16,1.6159970190922396e-33,1.7336134358503357e-17,1.148457169617568e-23,2.21982336551245e-21,2.0614320087570468e-16,3.609872878649785e-14,2.2338427532253363e-16,7.742337241021493e-16
2.003445583715968e-09,0.0005284065757894736,0.1557,0.0,0.00038882499557010716,0.6423876798415347,0.20075836441944092,9.68760142175498e-18,1.648522995992795e-23,4.072932021680557e-12,1.6381365435891197e-29,2.2403103944813183e-15,2.090331363846044e-21,2.463997933341126e-05,2.5586032020850635e-21,1.7052743155681378e-27,5.338060492716851e-25,0.0011416352465812574,1.2474771419854276e-24,3.281522603539185e-10,6.097564942311445e-36,2.6699591573616734e-33,5.909131375595331e-13,1.354980318664004e-19,4.62985443331379e-44,6.994708880901354e-17,3.722977559254098e-14,3.449030136259287e-14,1.0862579964735512e-12,3.1471643535435456e-16,1.6277253166024965e-33,1.746645931444449e-17,1.149796426373829e-23,2.229912220718785e-21,2.0434716620751977e-16,3.622920318735501e-14,2.2622999407429385e-16,7.840303423069161e-16
2.0126271423665645e-09,0.0005284065757894736,0.1557,0.0,0.00038752841897285564,0.6423877220966973,0.20075698333165573,9.784371490668724e-18,1.65366009349254e-23,4.078440732177861e-12,1.6500328033095678e-29,2.2504305205951223e-15,2.111045854939324e-21,2.455546815304726e-05,2.5411713280844956e-21,1.700727540592065e-27,5.30235502226336e-25,0.0011430163335221777,1.250128156970778e-24,3.289897185899956e-10,6.09193774280332e-36,2.682233727845596e-33,5.942685791064271e-13,1.3564325812599463e-19,4.667708348301635e-44,7.026132860252356e-17,3.737218118104174e-14,3.4573203428289633e-14,1.0839470675716246e-12,3.1298936165302307e-16,1.6394544610919986e-33,1.7596897278091344e-17,1.1511360544271707e-23,2.2399780806255037e-21,2.0257702189147388e-16,3.6358988889544953e-14,2.290973569461088e-16,7.938796083541296e-16
