Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),H2X(50),CH2O2X(51),CH3OX(46),CH3X(52),CH4(41),CH4X(238),CH3O2X(49),CH4O2(171),SX(188),SX(53),C2H4O(231),CH2OX(169),CHOX(168),SX(54),SX(55),SX(262),SX(259),SX(436),C2HOX(464),C2H6O(236),SX(357),OCCO(227),SX(387),SX(190),SX(495),SX(318),SX(533),SX(213),S(309),C2H4O3(79),SX(386),SX(390),SX(718),SX(572),S(233),SX(1093),SX(1139),SX(217),SX(923)
4.4409822303067197e-10,0.0028733546784512542,0.0915567593028733,0.0,0.00827779062760118,0.45144319883697825,1.1965638460615016e-18,0.45690061230363743,1.3252605579997292e-17,5.478070083559791e-23,1.6805512162304063e-13,5.589275556345082e-23,-4.14563030152805e-33,0.0001581252698377761,5.327332675211188e-19,1.0994285520475914e-20,2.5898640590829195e-18,9.003890770749516e-18,3.7218911217176696e-11,6.182393601322563e-18,1.2811639984531066e-23,2.648178449022888e-15,3.2225891692973466e-21,2.876487498621372e-26,6.077100827253519e-31,4.053484160504802e-24,2.036688402915868e-05,3.2469948670307426e-19,7.281216881885727e-26,4.138795300154286e-32,1.483741905299865e-24,-9.429357487387487e-22,1.8410015666932439e-25,1.5044656976824054e-24,-2.3268400677276934e-33,-3.6893779192335525e-41,-4.0645132099438906e-32,6.140057226446678e-28,6.707422613767385e-27,2.3798705436271537e-40,-6.785257579352893e-42,-6.471914885790072e-35,8.197125445736162e-24,-1.2947238971810855e-34,-4.714507153718714e-31,-6.851901033991084e-33,-6.219488970235029e-35,2.056842438432133e-46,1.8431933405961833e-49,3.003591480877443e-46,-7.976168811195034e-40,-1.1046742342271812e-28,6.951403836136299e-55,5.334017402015476e-51,-1.4058842179973478e-58,4.465431003976851e-37,3.225283595782051e-37,-1.4023075898104647e-62,-5.29283362071437e-66,1.0793991193571733e-35,3.2966076707359624e-32,1.5167570297708219e-29,-2.363875623097126e-40,2.7431234073127245e-42,6.262501073529049e-41
4.468631648552685e-10,0.0028733546784512542,0.0915567593028733,0.0,0.008277665355669796,0.4514430732015255,1.2122683160420797e-18,0.45690061230340856,1.3360821711292799e-17,5.559782494449501e-23,1.693044431786351e-13,5.660372591745561e-23,-4.145625464757572e-33,0.0001581245423421828,5.393305399443063e-19,1.0994313918088832e-20,2.5928693573754653e-18,9.059960119650124e-18,3.7446571750501954e-11,6.228388631489711e-18,1.2858777782391361e-23,2.6481783807134465e-15,3.270742000132175e-21,2.9194994210615076e-26,6.131292622842048e-31,4.1050227038901935e-24,2.0492883228478137e-05,3.2771842809120663e-19,7.434266346502864e-26,-1.9346785817583762e-32,1.473516115164297e-24,-9.428520828576389e-22,1.858289907648992e-25,1.5303958908249768e-24,-2.3267213944889643e-33,-3.6875895218275406e-41,-4.098404979697358e-32,6.186435616172786e-28,6.758157007392579e-27,2.430269187221853e-40,-6.785144541606834e-42,-6.471634277136132e-35,8.33829317895521e-24,-1.2946733098200654e-34,-4.752757967965863e-31,-6.909832573618271e-33,-6.219183222198092e-35,2.1312295466947016e-46,1.896171093581699e-49,3.0506442052618495e-46,-7.980527883399568e-40,-1.1046187797474782e-28,7.177006517256656e-55,5.527605792905931e-51,-1.4212806081838087e-58,4.59123603706265e-37,3.2740484311892228e-37,-1.412399235794604e-62,-5.350666659548019e-66,1.1017756913481793e-35,3.299603748324903e-32,1.548213273855459e-29,7.907065252212976e-40,2.0627309464185164e-43,6.392289917234934e-41
4.4962810667986503e-10,0.0028733546784512542,0.0915567593028733,0.0,0.008277540181820999,0.45144294761785264,1.228070052394077e-18,0.45690061230317963,1.3469100749770655e-17,5.642100230986439e-23,1.7055375850038498e-13,5.732528451776068e-23,-4.1456205344930045e-33,0.00015812372224128734,5.459679400456893e-19,1.0994345844126119e-20,2.595811492201012e-18,9.115971403743828e-18,3.767419058818445e-11,6.2743839662660124e-18,1.2905914925585668e-23,2.648178267501327e-15,3.319243958925802e-21,2.96282358611257e-26,6.1855224455447634e-31,4.157328987402834e-24,2.061887695054879e-05,3.307399508435419e-19,7.589402041342984e-26,-5.992167082519231e-32,1.4632912428413211e-24,-9.427673243628155e-22,1.875593734238541e-25,1.5565685044590051e-24,-2.3266028432003414e-33,-3.6857783388671517e-41,-4.132294827383042e-32,6.232811579764246e-28,6.808891739743761e-27,2.4813480219538426e-40,-6.785031404196163e-42,-6.471899206576641e-35,8.480778171752431e-24,-1.2942828082559663e-34,-4.79100654727852e-31,-6.967760912791645e-33,-6.218877493144782e-35,2.2077464528479525e-46,1.950271652097141e-49,3.098067131968724e-46,-7.984891628014917e-40,-1.1045633288795132e-28,7.408309978719962e-55,5.72672761361956e-51,-1.4367425189460765e-58,4.719674495407735e-37,3.3231786344387904e-37,-1.4224732992076635e-62,-5.408746601322213e-66,1.124485971839138e-35,3.3026617726921914e-32,1.580138051897053e-29,4.463905221701071e-39,-3.492627180254902e-42,6.524017091258412e-41
4.5239304850446155e-10,0.0028733546784512542,0.0915567593028733,0.0,0.008277415100864754,0.4514428220833639,1.2439689520220858e-18,0.4569006123029508,1.3577441344907324e-17,5.725023244813795e-23,1.7180306685679852e-13,5.805750714843815e-23,-4.1456155093633766e-33,0.00015812281472350385,5.526454593259182e-19,1.0994381100856587e-20,2.5986917834651352e-18,9.171924713750286e-18,3.790176773991005e-11,6.320379578752886e-18,1.2952994391959812e-23,2.648178111900788e-15,3.3680949084939204e-21,3.0064524820102084e-26,6.239789378576499e-31,4.2104084890504115e-24,2.0744865196998846e-05,3.337639924530394e-19,7.746636244352309e-26,5.434092224064391e-32,1.4530673002204537e-24,-9.426814655780859e-22,1.892912681748767e-25,1.582983737147546e-24,-2.3264844075536017e-33,-3.683944062266321e-41,-4.16618281858572e-32,6.2791851927278165e-28,6.859626783520386e-27,2.533355252109416e-40,-6.784918160249021e-42,-6.470962725214874e-35,8.624581462324005e-24,-1.2944911165668423e-34,-4.829252114546003e-31,-7.025686018754723e-33,-6.218571783151635e-35,2.28643806447884e-46,2.0055100202962997e-49,3.145860072771014e-46,-7.989259761838665e-40,-1.1045078816322512e-28,7.645417812217738e-55,5.931498030972338e-51,-1.4522700040806187e-58,4.850782113609028e-37,3.372674163380699e-37,-1.4325294591781113e-62,-5.467073550653262e-66,1.147532354048008e-35,3.305782662574011e-32,1.612534737449549e-29,-2.9430528872782516e-40,3.2491147138014894e-42,6.657696447996666e-41
4.551579903290581e-10,0.0028733546784512542,0.0915567593028733,0.0,0.008277290107901446,0.45144269659560854,1.2599649119910293e-18,0.45690061230272205,1.3685842174884688e-17,5.808551488859067e-23,1.730523675573708e-13,5.880046956532831e-23,-4.145610387985499e-33,0.0001581218246868978,5.593630892849721e-19,1.0994419501622305e-20,2.6015115240818863e-18,9.227820140447101e-18,3.81293032152205e-11,6.366375443556994e-18,1.3000083408505318e-23,2.648177916285232e-15,3.4172947122915036e-21,3.0503961772790985e-26,6.294092525858819e-31,4.264266684557594e-24,2.0870847969378646e-05,3.3679049183556535e-19,7.905981195060786e-26,-8.409662614995529e-33,1.4428442992802538e-24,-9.425944983637887e-22,1.910246393733248e-25,1.6096417828340063e-24,-2.3263660814158675e-33,-3.682086391211059e-41,-4.2000688816356883e-32,6.325556565453237e-28,6.910362109821956e-27,2.5858678867294976e-40,-6.784804802841888e-42,-6.470496915854189e-35,8.76970406367596e-24,-1.2945577983624631e-34,-4.867495258243511e-31,-7.083607860604034e-33,-6.21826609226436e-35,2.3673498929444488e-46,2.0619015539701023e-49,3.1940228403743388e-46,-7.99363201742964e-40,-1.1044524379972736e-28,7.888434747649615e-55,6.142034090669437e-51,-1.4678631175997257e-58,4.984594835446759e-37,3.4225349766936863e-37,-1.4425673944036416e-62,-5.525647614971706e-66,1.1709172305495342e-35,3.3089673432809865e-32,1.645406700253978e-29,-9.50979073106704e-42,1.150007637507055e-42,6.793341837353614e-41
4.579229321536546e-10,0.0028733546784512542,0.0915567593028733,0.0,0.008277165198305634,0.4514425711522732,1.2760578295262441e-18,0.45690061230249335,1.3794301945975652e-17,5.892684917280443e-23,1.743016599502899e-13,5.955424751130076e-23,-4.14560516896103e-33,0.00015812075675542984,5.661208214222676e-19,1.0994460870217911e-20,2.6042719804922975e-18,9.283657774657579e-18,3.8356797023521414e-11,6.412371536705992e-18,1.3047186984142604e-23,2.6481776828951085e-15,3.466843234648655e-21,3.094653711273166e-26,6.348431011565938e-31,4.318909048476075e-24,2.099682526916501e-05,3.3981938929816153e-19,8.067449094713682e-26,-8.65602323528292e-32,1.4326222520793244e-24,-9.425064150751993e-22,1.927594521829485e-25,1.63654283093909e-24,-2.32624785905192e-33,-3.680205031681434e-41,-4.2339529905132896e-32,6.371925805169353e-28,6.96109769122444e-27,2.6390125642684976e-40,-6.78469132537906e-42,-6.47101078524897e-35,8.916146964152838e-24,-1.2940677435790619e-34,-4.9057363483896875e-31,-7.141526409184923e-33,-6.217960420496025e-35,2.450528057407068e-46,2.1194617660401102e-49,3.242555248523658e-46,-7.998008142166051e-40,-1.1043969979696567e-28,8.137466690482549e-55,6.358454247983389e-51,-1.4835219163701358e-58,5.1211488132289595e-37,3.472761033860022e-37,-1.4525867830706637e-62,-5.584468912598171e-66,1.1946429934443819e-35,3.3122167466954326e-32,1.6787573106847286e-29,5.6493911492514224e-39,-5.051162350753576e-42,6.930967107219298e-41
4.6068787397825114e-10,0.0028733546784512542,0.0915567593028733,0.0,0.008277040367710722,0.4514424457511739,1.2922476020135485e-18,0.4569006123022646,1.390281939194309e-17,5.977423485415177e-23,1.7555094342027145e-13,6.031891671381526e-23,-4.145599850891023e-33,0.00015811961529428863,5.729186472367602e-19,1.0994505040305377e-20,2.6069743931748534e-18,9.339437707239196e-18,3.858424917408983e-11,6.458367835569003e-18,1.3094219336550793e-23,2.648177413845365e-15,3.5167403407388525e-21,3.1392134452280026e-26,6.402803979668523e-31,4.374341054007368e-24,2.1122797097765358e-05,3.428506265079851e-19,8.231052106401802e-26,6.723474278817959e-32,1.4224011707600997e-24,-9.424172081550545e-22,1.9449567255799313e-25,1.6636870664558367e-24,-2.3261297351923034e-33,-3.678299696101827e-41,-4.267835231718597e-32,6.418292969755789e-28,7.01183350553529e-27,2.6931825232589854e-40,-6.784577721772034e-42,-6.470063021534124e-35,9.063911127955965e-24,-1.2942325526583378e-34,-4.943974400079808e-31,-7.199441636993156e-33,-6.217654767858922e-35,2.5360192878854373e-46,2.178205849446596e-49,3.2914571121054724e-46,-8.002387897396916e-40,-1.104341561557122e-28,8.392620713419491e-55,6.580878115990805e-51,-1.4992464536095444e-58,5.260480407138155e-37,3.5233522951425873e-37,-1.4625873031964619e-62,-5.643537557626935e-66,1.2187120343341747e-35,3.315531811278749e-32,1.7125899399264033e-29,-1.5934647011310171e-40,3.6299910559961075e-42,7.070586103574154e-41
4.6345281580284766e-10,0.0028733546784512542,0.0915567593028733,0.0,0.008276915611994479,0.45144232039024895,1.3085341269992885e-18,0.45690061230203594,1.401139327345194e-17,6.062767149729889e-23,1.7680021738651468e-13,6.109455287100177e-23,-4.145594432364858e-33,0.00015811840442436713,5.797565582270408e-19,1.0994551854860735e-20,2.6096199771479528e-18,9.395160029072732e-18,3.881165967608128e-11,6.5043643187815334e-18,1.3141258901241132e-23,2.6481771111324876e-15,3.56698589621981e-21,3.184087618159631e-26,6.457210593490523e-31,4.430568171990632e-24,2.1248763456521598e-05,3.45884146461909e-19,8.396802355190886e-26,1.1612479138819869e-32,1.412181067556063e-24,-9.423268693605563e-22,1.9623326722567473e-25,1.6910746700427853e-24,-2.3260117046511238e-33,-3.6763701030284974e-41,-4.3017155260048986e-32,6.464658152897015e-28,7.062569528663448e-27,2.747863821466818e-40,-6.784463985776239e-42,-6.469316459545541e-35,9.212997495651506e-24,-1.2944520682429574e-34,-4.9822098639656145e-31,-7.25735351808239e-33,-6.217349134382478e-35,2.6238709279354794e-46,2.2381493512274882e-49,3.3407282472447703e-46,-8.006771057696754e-40,-1.104286128750829e-28,8.654005032121435e-55,6.809427293529362e-51,-1.5150367821319224e-58,5.402626184580261e-37,3.57430872153633e-37,-1.4725686321677063e-62,-5.70285366346007e-66,1.2431267441446157e-35,3.3189134820598485e-32,1.7469079543548484e-29,-1.2798006101488314e-39,2.6981250416615437e-42,7.212212669860611e-41
4.662177576274442e-10,0.0028733546784512542,0.0915567593028733,0.0,0.008276790927265352,0.45144219506755173,1.3249173021903636e-18,0.45690061230180734,1.4120022377494022e-17,6.148715867772735e-23,1.7804948130077244e-13,6.188123167043872e-23,-4.1455889119513456e-33,0.0001581171280359314,5.866345458914318e-19,1.0994601165651902e-20,2.612209922464363e-18,9.450824831052026e-18,3.9039028538536645e-11,6.550360966174594e-18,1.3188334692638368e-23,2.6481767766411417e-15,3.617579767524169e-21,3.229278187188093e-26,6.511650035287461e-31,4.4875958722684776e-24,2.1374724346713787e-05,3.4891989345676863e-19,8.564711928251174e-26,-1.2203750272359832e-31,1.401961954779945e-24,-9.422353910228815e-22,1.9797220366902375e-25,1.7187058181153118e-24,-2.3258937625604308e-33,-3.674415976721776e-41,-4.3355938160205833e-32,6.511021461780209e-28,7.113305736403513e-27,2.8031011479051203e-40,-6.784350111286745e-42,-6.470107100423299e-35,9.36340698466853e-24,-1.2938762612106653e-34,-5.020443468723201e-31,-7.31526202797719e-33,-6.217043520101624e-35,2.714130938911762e-46,2.299308174855477e-49,3.3903684713986467e-46,-8.011157410166145e-40,-1.1042306995446296e-28,8.921729054511477e-55,7.044224897457264e-51,-1.5308929600560944e-58,5.5476229195356814e-37,3.6256302747435653e-37,-1.4825304464926707e-62,-5.762417359006729e-66,1.2678895133172623e-35,3.3223627106291125e-32,1.7817147208617567e-29,7.0573406523038e-39,-7.037534859307422e-42,7.355860647272839e-41
4.689826994520407e-10,0.0028733546784512542,0.0915567593028733,0.0,0.008276666309849584,0.4514420697812448,1.3413970254542397e-18,0.4569006123015788,1.4228705516825388e-17,6.235269598127378e-23,1.7929873464552931e-13,6.267902878652635e-23,-4.145583288223394e-33,0.00015811578980152473,5.935526017280756e-19,1.0994652832746521e-20,2.6147453946976947e-18,9.506432204074324e-18,3.9266355770388395e-11,6.596357758707781e-18,1.323532367180579e-23,2.6481764121504386e-15,3.6685218219230765e-21,3.2747680056741303e-26,6.566121505818751e-31,4.545429623496101e-24,2.1500679769563593e-05,3.5195781306024486e-19,8.734792874985099e-26,7.764874458763206e-32,1.3917438448264338e-24,-9.421427657546764e-22,1.997124501100877e-25,1.746580682935156e-24,-2.325775904555727e-33,-3.672437046884677e-41,-4.3694702244973953e-32,6.557382939643121e-28,7.164042110793254e-27,2.8594720061108457e-40,-6.78423609283648e-42,-6.46923665432215e-35,9.51514048978726e-24,-1.2939436528797303e-34,-5.0586740707139135e-31,-7.373167143590804e-33,-6.216737925041922e-35,2.8068479031246008e-46,2.361697713103171e-49,3.4403776034461056e-46,-8.015546753735179e-40,-1.104175273951225e-28,9.195903378977616e-55,7.285395037721172e-51,-1.5468150402316692e-58,5.695507591912594e-37,3.677316917160917e-37,-1.492472422390237e-62,-5.822228768106603e-66,1.2930027318022463e-35,3.325880455153454e-32,1.817013608466289e-29,3.4582161005213557e-40,3.687699561871351e-42,7.501543874969232e-41
4.717476412766372e-10,0.0028733546784512542,0.0915567593028733,0.0,0.008276541756278996,0.45144194452959363,1.3579731948189408e-18,0.4569006123013502,1.433744152941587e-17,6.322428300368749e-23,1.805479769322813e-13,6.348801985795464e-23,-4.1455775597446876e-33,0.0001581143931881507,6.005107172350175e-19,1.0994706724046878e-20,2.617227535420928e-18,9.561982239031167e-18,3.949364138046664e-11,6.642354678406094e-18,1.3282311152401082e-23,2.6481760193398586e-15,3.71981192702301e-21,3.320571124159301e-26,6.620624223929922e-31,4.604074891502829e-24,2.162662972623755e-05,3.549978520823701e-19,8.907057207153403e-26,4.488949268949427e-32,1.3815267501838883e-24,-9.420489851952786e-22,2.0145397549348855e-25,1.7746994326981953e-24,-2.325658126273376e-33,-3.6704330483938694e-41,-4.4033446853384677e-32,6.603742660652133e-28,7.21477863218854e-27,2.9163810512458775e-40,-6.784121924745185e-42,-6.468094041819951e-35,9.668198883617708e-24,-1.2943477245887232e-34,-5.096901851599176e-31,-7.431068843147351e-33,-6.216432349222169e-35,2.9020710259954046e-46,2.4253336291573736e-49,3.4907554637722985e-46,-8.019938898483777e-40,-1.1041198519628516e-28,9.476639748066959e-55,7.533063904551154e-51,-1.5628030734613044e-58,5.846317386902404e-37,3.729368611831961e-37,-1.5023942353986386e-62,-5.88228800791054e-66,1.3184687888335925e-35,3.3294676803617494e-32,1.8528079801957354e-29,-3.1708420315639387e-39,5.086710132010078e-42,7.649276189552351e-41
4.745125831012338e-10,0.0028733546784512542,0.0915567593028733,0.0,0.008276417263279514,0.4514418193109604,1.374645708473032e-18,0.4569006123011217,1.4446229277910553e-17,6.410191935020501e-23,1.8179720769991235e-13,6.430828051161928e-23,-4.145571725049635e-33,0.0001581129414687748,6.075088839102908e-19,1.0994762714850519e-20,2.619657462677015e-18,9.617475026799837e-18,3.972088537750478e-11,6.688351708300308e-18,1.3329364792902443e-23,2.6481755997948263e-15,3.771449951095315e-21,3.366694460214037e-26,6.675157426162088e-31,4.6635371410315566e-24,2.1752574217850177e-05,3.5803995854764615e-19,9.081516899001746e-26,-1.6753945926383244e-31,1.3713106834194172e-24,-9.419540416039318e-22,2.0319674947032762e-25,1.803062231620475e-24,-2.325540423547037e-33,-3.668403720893129e-41,-4.437217096676095e-32,6.650100734823539e-28,7.265515278803784e-27,2.9737374932151875e-40,-6.784007601261316e-42,-6.469163029864578e-35,9.822583017068844e-24,-1.2937191282631667e-34,-5.1351279537629045e-31,-7.488967106108238e-33,-6.216126792660254e-35,2.999850140516431e-46,2.490232262544062e-49,3.541501874350133e-46,-8.024333665011558e-40,-1.1040644335678945e-28,9.764051109597432e-55,7.787359380616699e-51,-1.5788571196652712e-58,6.000089694337348e-37,3.781785322420444e-37,-1.5122955597901472e-62,-5.942595216598748e-66,1.34429007315067e-35,3.333125357532053e-32,1.8891011991178215e-29,8.637937338644555e-39,-9.456424999637564e-42,7.7990714251752e-41
4.772775249258303e-10,0.0028733546784512542,0.0915567593028733,0.0,0.00827629282776029,0.45144169412379936,1.391414464765579e-18,0.4569006123008933,1.4555067649102994e-17,6.498560463514135e-23,1.830464265131614e-13,6.51398863657171e-23,-4.145565782682262e-33,0.00015811143773318174,6.145470932519942e-19,1.0994820687436321e-20,2.622036271441623e-18,9.672910658235262e-18,3.994808777014483e-11,6.734348832370674e-18,1.3376315356627474e-23,2.6481751550119915e-15,3.823435763287879e-21,3.413113805207353e-26,6.729720366351528e-31,4.723821835964027e-24,2.1878513245466854e-05,3.6108408166776243e-19,9.258183887385862e-26,8.167355484361102e-32,1.3610956571791275e-24,-9.418579278294445e-22,2.0494074238243129e-25,1.8316692400225467e-24,-2.3254227927705532e-33,-3.6663488086481174e-41,-4.471087611997906e-32,6.696457195120959e-28,7.31625203602016e-27,3.0323428989683373e-40,-6.783893117472797e-42,-6.468504067421041e-35,9.978293719808505e-24,-1.293623843875678e-34,-5.173351173858299e-31,-7.546861913102809e-33,-6.215821255374241e-35,3.100235710769204e-46,2.556409251394646e-49,3.592616658819049e-46,-8.028730883862914e-40,-1.104009018782091e-28,1.0058251632711638e-54,8.048410127700641e-51,-1.5949772318602545e-58,6.156862108050238e-37,3.834567013207711e-37,-1.5221760693634063e-62,-6.003150528687032e-66,1.3704689730134316e-35,3.336854464517523e-32,1.9258966323196203e-29,1.459584207787523e-39,3.1371696822939227e-42,7.950943413750678e-41
4.800424667504268e-10,0.0028733546784512542,0.0915567593028733,0.0,0.008276168446803445,0.4514415689666509,1.4082793622061012e-18,0.4569006123006649,1.4663955553419726e-17,6.587533848149723e-23,1.842956329611753e-13,6.59829129971477e-23,-4.145559731183429e-33,0.0001581098848982267,6.216253367583625e-19,1.0994880530673605e-20,2.6243650340780483e-18,9.728289224162431e-18,4.0175248566942536e-11,6.780346035493767e-18,1.3423245896971586e-23,2.648174686404198e-15,3.875769232937608e-21,3.4598440412146664e-26,6.7843123152340024e-31,4.784934436950301e-24,2.200444681010658e-05,3.641301718149041e-19,9.437070071895357e-26,9.67751320266e-32,1.3508816842060888e-24,-9.41760635387977e-22,2.066859252469319e-25,1.860520614412127e-24,-2.3253052302897005e-33,-3.6642680603014076e-41,-4.504956190093431e-32,6.742812092574522e-28,7.366988888449369e-27,3.091542994454124e-40,-6.783778468243184e-42,-6.466838537255197e-35,1.01353318007142e-23,-1.2942331958002385e-34,-5.211571277295257e-31,-7.604753245862976e-33,-6.215515737384026e-35,3.2032788333780594e-46,2.62388026574118e-49,3.644099642557591e-46,-8.03313039498685e-40,-1.1039536076005904e-28,1.0359356630158728e-54,8.316346948953561e-51,-1.611163457629902e-58,6.3166724252363175e-37,3.887713649048091e-37,-1.53203543729755e-62,-6.063954063027702e-66,1.39700787591852e-35,3.340655985729591e-32,1.963197639582048e-29,-5.859635734170193e-39,8.607916467780227e-42,8.104905984634549e-41
