Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CH3X(53),CH4(39),H(23),CH4X(405),CH2OX(174),CHOX(173),HCO(31),OCHCO(440)
1.2205882157722565e-21,0.002771910154243354,0.1557,0.0,0.008157731583935315,0.6423999999999986,0.2019,8.234095031804719e-174,2.189049157427068e-142,2.9434625177888873e-49,1.1509463310299897e-181,1.3749141985860438e-103,3.664479780513999e-143,2.875197056863452e-15,3.857090929533595e-98,1.0674610536957745e-122,2.178812125639274e-142,1.9808287609215584e-81,3.871598696776543e-173,9.780735741081604e-64,4.681591845159243e-166,1.523052338255996e-181,3.557310593615709e-75,1.256299201117614e-84,4.098305833733612e-192,6.551857438019909e-105,1.4543324162415167e-187,4.4924954013502014e-26,1.778094255478798e-81,2.4997276971498877e-73,8.553811982424883e-197,1.2562993095023397e-84,3.557310582081595e-64,3.8570900210711504e-98,7.087809337232112e-119,1.1515183831615635e-45,9.084624436724606e-105,1.3587976675094802e-93,9.35383998974956e-102,4.1353038340153933e-50,2.4825931666280625e-66
2.442236890463516e-21,0.002771910154243354,0.1557,0.0,0.008157731583932437,0.6423999999999972,0.2019,1.1480657157983183e-171,5.614970392220022e-140,5.88948234445507e-49,5.904439709601657e-179,4.406311017483771e-102,2.3488340875859143e-141,5.752892112904784e-15,6.178049673381096e-97,6.842141477820852e-121,5.58871212830828e-140,1.585867926692074e-80,9.926545758437436e-171,3.914843229817784e-63,6.0016235396155635e-164,3.905014411720052e-179,1.4238512993416905e-74,1.0060581775707578e-83,1.051226548929224e-189,2.099732597390769e-103,3.7598305340555136e-185,8.988893926417953e-26,2.8472666534106993e-80,2.0013017243006826e-72,8.717770856520857e-194,1.0060583511746663e-83,1.4238512901073665e-63,6.178046761949908e-97,4.543175572286953e-117,4.6089916961541835e-45,2.911431186708654e-103,2.1766063432201546e-92,2.9968282137373164e-100,8.274200460509482e-50,9.93684248347498e-66
4.885534239846035e-21,0.002771910154243354,0.1557,0.0,0.008157731583926681,0.6423999999999943,0.2019,1.7075945700841474e-169,1.4388425168254136e-137,1.1781521997787382e-48,3.0260445277212418e-176,1.41107394010677e-100,1.5043960836374686e-139,1.1508282224979301e-14,9.89024814374832e-96,4.3822979653244124e-119,1.4321138069614263e-137,1.2691778852848763e-79,2.5431492370173435e-168,1.5664472240148315e-62,7.687960496057303e-162,1.0004521850745148e-176,5.6972598495677185e-74,8.052541636335707e-83,2.693779926528e-187,6.724168896748454e-102,9.778991429338865e-183,1.7981690976547076e-25,4.5574782227853724e-79,1.6016490158638542e-71,8.9057101510761e-191,8.052544415505536e-83,5.697259775664759e-63,9.89023882020156e-96,2.9098668361460426e-115,1.8441804714268404e-44,9.32354675912224e-102,3.484595493421998e-91,9.59561328019058e-99,1.655199371537823e-49,3.976031321227487e-65
9.772128938611073e-21,0.002771910154243354,0.1557,0.0,0.00815773158391517,0.6423999999999885,0.2019,2.793368087114322e-167,3.685241922596705e-135,2.3565601304451788e-48,1.5500955444088486e-173,4.517123241800514e-99,9.631789371346069e-138,2.3019062449095747e-14,1.5828700416651353e-94,2.8057352331246744e-117,3.668007983818632e-135,1.0155401538778655e-78,6.512960407387707e-166,6.266808907527668e-62,9.844350871295913e-160,2.5621404123784553e-174,2.2792749231069955e-73,6.443662525343732e-82,6.899456052180134e-185,2.152537775722899e-100,2.577787317766426e-180,3.5967285076779777e-25,7.293440314175979e-78,1.2815615989519127e-70,9.108514089360298e-188,6.443666973220522e-82,2.279274863972917e-62,1.5828670570157377e-94,1.8630296613621777e-113,7.377889631892507e-44,2.984649397942732e-100,5.576973459994762e-90,3.0715185791502185e-97,3.310758024016409e-49,1.5906714277640165e-64
1.9545318336141147e-20,0.002771910154243354,0.1557,0.0,0.008157731583892148,0.642399999999977,0.2019,5.129923693682076e-165,9.436525757745457e-133,4.713375991777973e-48,7.938433284586867e-171,1.4457486197773924e-97,6.16551175878706e-136,4.6040622897198285e-14,2.532938700228672e-93,1.7960103678387174e-115,9.392396087878746e-133,8.125253084082089e-78,1.6676360473861948e-163,2.5069275830504355e-61,1.26031642578325e-157,6.560331087048123e-172,9.117841711821892e-73,5.155579117003648e-81,1.7666925552617133e-182,6.8894036125549465e-99,6.974285663963829e-178,7.193847327714302e-25,1.1670664059950679e-76,1.0253450915807604e-69,9.321507843010234e-185,5.155586234567133e-81,9.11784123869663e-62,2.532929147571956e-93,1.19256720348243e-111,2.951389418012493e-43,9.55265671610069e-99,8.924453855695663e-89,9.830334974202045e-96,6.6218753410137995e-49,6.363203525735227e-64
3.90916971312013e-20,0.002771910154243354,0.1557,0.0,0.008157731583846105,0.642399999999954,0.2019,1.0544839342059008e-162,2.4160434245589284e-130,9.427007714443211e-48,4.0649715084233478e-168,4.626821606651961e-96,3.946296876983901e-134,9.208374379288195e-14,4.052986650613011e-92,1.1495542272629732e-113,2.404744859347645e-130,6.501024477672595e-77,4.2695470029909124e-161,1.0028118438327548e-60,1.6133550757149708e-155,1.6796015747064938e-169,3.6472850938940535e-72,4.1247186771051476e-80,4.523281166126749e-180,2.204812167950992e-97,1.976804024009671e-175,1.4388084967746085e-24,1.8673923907362985e-75,8.203125563465437e-69,9.542339714516089e-182,4.1247300659638635e-80,3.647284715363534e-61,4.052956079296328e-92,7.633152877326492e-110,1.1806024818523275e-42,3.0571316682943934e-97,1.4280161971652142e-87,3.145943005556309e-94,1.3244110071336438e-48,2.5453849677283144e-63
7.81844547213216e-20,0.002771910154243354,0.1557,0.0,0.008157731583754019,0.6423999999999079,0.2019,2.3681891448576024e-160,6.185433537396224e-128,1.8854271159772285e-47,2.0813876048169438e-165,1.4806480641968674e-94,2.5257430937172693e-132,1.841699855821637e-13,6.485030125125038e-91,7.357476492029651e-112,6.156507514247704e-128,5.202586003173574e-76,1.0930506694271428e-158,4.01132908047415e-60,2.0651822003078954e-153,4.299963305626808e-167,1.458943719933985e-71,3.2998702645041416e-79,1.158027816673243e-177,7.055709393987327e-96,6.0399154370983595e-173,2.8776560247646204e-24,2.987875526784619e-74,6.5626168841055775e-68,9.769858877970156e-179,3.299888487247298e-79,1.4589434170826325e-60,6.484932292605131e-91,4.885439399705473e-108,4.722503358255287e-42,9.783251990806215e-96,2.2849083772234063e-86,1.0067393175068774e-92,2.6488580302629033e-48,1.018174703444877e-62
1.563699699015622e-19,0.002771910154243354,0.1557,0.0,0.008157731583569847,0.6423999999998159,0.2019,5.6384409156245804e-158,1.5835109805602214e-125,3.7708798050424857e-47,1.0656974397044201e-162,4.73815873754223e-93,1.6165052342275734e-130,3.6834246915238493e-13,1.0376325204688394e-89,4.708871337359702e-110,1.5761057307839703e-125,4.1673756625925623e-75,2.7982468691454537e-156,1.6045481053361609e-59,2.6434680120504592e-151,1.1008051255273276e-164,5.835834245343882e-71,2.6399234074421506e-78,2.964626066516738e-175,2.2578674773185227e-94,2.0478275001548404e-170,5.755351080679263e-24,4.7805711230001475e-73,5.2500928773475533e-67,1.0003528580008663e-175,2.6399525641697175e-78,5.835831822188336e-60,1.0376012135001424e-89,3.126739645709016e-106,1.8890200295905084e-41,3.130696869716044e-94,3.655918218848617e-85,3.2216249024519265e-91,5.297752693049059e-48,4.072740472429103e-62
3.127410002620434e-19,0.002771910154243354,0.1557,0.0,0.008157731583201502,0.6423999999996317,0.2019,1.3891296393828019e-155,4.053806587438153e-123,7.541785183170762e-47,5.4563959820095706e-160,1.5162120266077144e-91,1.0345644730056278e-128,7.366874362594583e-13,1.660258453258043e-88,3.0136809272246055e-108,4.034849057431537e-123,3.350743575201266e-74,7.16344413634778e-154,6.418227479571599e-59,3.3836067058456815e-149,2.8180339320278e-162,2.3343455719056953e-70,2.1119321104613824e-77,7.589477209390309e-173,7.225181783064819e-93,7.813876474292658e-168,1.1510741192247028e-23,7.648672809342251e-72,4.199998526528606e-66,1.0243117527683746e-172,2.111978761122351e-77,2.334343632864193e-59,1.6601582708695728e-88,2.00111610878058e-104,7.556117490770561e-41,1.0018238847006729e-92,5.849518222029314e-84,1.0309289378494983e-89,1.0595546950881563e-47,1.6291050045417413e-61
6.254830609830058e-19,0.002771910154243354,0.1557,0.0,0.008157731582464812,0.6423999999992633,0.2019,3.486542150266235e-153,1.0377601007760402e-120,1.5083595939418366e-46,2.79363611688179e-157,4.851801361026722e-90,6.621109135095303e-127,1.4733773703401277e-12,2.6565282907391976e-87,1.9287256458713935e-106,1.0329070382326634e-120,2.7344327424463578e-73,1.8337739283544846e-151,2.567301382532223e-58,4.3308560621962086e-147,7.213897711755363e-160,9.337406045277933e-70,1.689515052916124e-76,1.942879174894939e-170,2.3120214133127985e-91,3.3203400296655216e-165,2.3021521414336467e-23,1.2236988695531665e-70,3.359847683121391e-65,1.0488529434952899e-169,1.6895896926945487e-76,9.337390524810856e-59,2.6562077121450977e-87,1.2806947539405167e-102,3.0224544705431335e-40,3.2057859409842635e-91,9.359265380390048e-83,3.2989858674763864e-88,2.1191174924784548e-47,6.516446373278058e-61
1.2509671824249306e-18,0.002771910154243354,0.1557,0.0,0.008157731580991432,0.6423999999985266,0.2019,8.835857414126092e-151,2.656561686874001e-118,3.016721745187779e-46,1.4302856765241784e-154,1.552513479756866e-88,4.237339668648461e-125,2.946757237967558e-12,4.250785471413838e-86,1.2343348402070686e-104,2.6441383229828594e-118,2.359775538513334e-72,4.694072023908926e-149,1.0269280377703567e-57,5.5430351327784856e-145,1.8466033876369288e-157,3.734967186206557e-69,1.351555008656573e-75,4.973575362215206e-168,7.398168485677061e-90,1.5293508547450786e-162,4.6043081854330985e-23,1.9576248081913972e-69,2.6876243974122288e-64,1.0739691343949868e-166,1.3516744274498688e-75,3.734954756871883e-58,4.249759661210031e-86,8.196122347991107e-101,1.2089832828555794e-39,1.0258102037994709e-89,1.4974881428788408e-81,1.055679490528938e-86,4.2382746539120094e-47,2.6065985650911837e-60
2.5019354253087803e-18,0.002771910154243354,0.1557,0.0,0.008157731578044673,0.6423999999970532,0.2019,2.2502105438455217e-148,6.80022556543718e-116,6.0334460476653494e-46,7.322446992716143e-152,4.967618512143594e-87,2.711667519705454e-123,5.893516971086784e-12,6.802323656307385e-85,7.899073366706338e-103,6.768424374496812e-116,2.43875419052006e-71,1.201477777990835e-146,4.107813627605909e-57,7.093874167510584e-143,4.726492873139485e-155,1.4939878549602187e-68,1.0811495569744487e-74,1.273127985146915e-165,2.367211548194954e-88,7.429335109837188e-160,9.208620271758258e-23,3.1312537183844285e-68,2.1496888471136437e-63,1.099644674039892e-163,1.0813406109113485e-74,1.4939778907761244e-57,6.799041342300378e-85,5.245079927636229e-99,4.835936119018508e-39,3.282314006954244e-88,2.3960185109235332e-80,3.3782259659053244e-85,8.476841510252951e-47,1.0426676499500815e-59
5.00387191107648e-18,0.002771910154243354,0.1557,0.0,0.008157731572151153,0.6423999999941065,0.2019,5.74399813606178e-146,1.7405597748131645e-113,1.2066894652563235e-45,3.7484517848165457e-149,1.589362753653621e-85,1.7351691946494537e-121,1.1787036428782687e-11,1.0887113742866558e-83,5.0545388226721796e-101,1.732420034730431e-113,3.712762985610476e-70,3.0747287295033326e-144,1.6432841584905314e-56,9.077040109123958e-141,1.2095639702942169e-152,5.9759538134801075e-68,8.647672815195697e-74,3.25864900643658e-163,7.5737655474530645e-87,3.737981995184185e-157,1.8417244437713604e-22,5.006974908405654e-67,1.7190924519873585e-62,1.1258399206557415e-160,8.650729157222497e-74,5.975873768581386e-57,1.087661214391734e-83,3.356282619757006e-97,1.9343750437811491e-38,1.0501598948884331e-86,3.833918774678375e-79,1.0811118147224258e-83,1.6955995491724528e-46,4.171119612407886e-59
1.0007744882611879e-17,0.002771910154243354,0.1557,0.0,0.008157731560364114,0.642399999988213,0.2019,1.4675909684288028e-143,4.4543017925396296e-111,2.4133791862129977e-45,1.9185484239306272e-146,5.0841950509100175e-84,1.1101257796908496e-119,2.357407531000425e-11,1.74302292541061e-82,3.233790602496151e-99,4.433471072073926e-111,8.600009652430098e-69,7.86590239615371e-142,6.575668650574367e-56,1.1610620256959e-138,3.094340716613007e-150,2.3903826990851075e-67,6.915696547233802e-73,8.339270713731936e-161,2.4227634488931577e-85,1.9346404190467118e-154,3.68344927428444e-22,8.001468869179827e-66,1.3742205509934286e-61,1.1524624803899592e-157,6.920585024349228e-73,2.390318132581967e-56,1.739663572596226e-82,2.1472910984813887e-95,7.737501356707008e-38,3.359352814168911e-85,6.136314805887416e-78,3.4606829096660287e-82,3.3930465608953956e-46,1.6691697755292387e-58
2.0015490825682678e-17,0.002771910154243354,0.1557,0.0,0.008157731536790036,0.6423999999764259,0.2019,3.749495671102034e-141,1.1395172382767345e-108,4.826758628034738e-45,9.816220613727469e-144,1.625812585147515e-82,7.099909923055271e-118,4.7148152935765916e-11,2.792303019170182e-81,2.06820004317445e-97,1.1341881652996279e-108,2.4845392046596432e-67,2.0109077075916665e-139,2.6343172321880683e-55,1.484115981774937e-136,7.910552243267425e-148,9.561544304223764e-67,5.528652462604519e-72,2.133383433555284e-158,7.747458487535289e-84,1.3498288237746945e-151,7.366898924598643e-22,1.2771418997591333e-64,1.0976943681145802e-60,1.1796553208020097e-154,5.536468683864876e-72,9.561019261325256e-56,2.781560505161367e-81,1.3733323387500676e-93,3.095000770387085e-37,1.0742514007441336e-83,9.83183991735524e-77,1.108930734907205e-80,6.800870309314161e-46,6.688269151626566e-58
4.003098271182427e-17,0.002771910154243354,0.1557,0.0,0.00815773148964188,0.6423999999528519,0.2019,9.569367027259424e-139,2.9131570225823365e-106,9.653517511311794e-45,5.019007872013687e-141,5.195382623014883e-81,4.537688083240857e-116,9.429630764055963e-11,4.47875273506632e-80,1.3218261475753169e-95,2.899532951736738e-106,7.704754303823704e-66,5.133817505549441e-137,1.0602062416374698e-54,1.8944528351338629e-134,2.0195065313698867e-145,3.824638438976864e-66,4.416686297607271e-71,5.453949118031871e-156,2.4757469289241307e-82,8.96494120271491e-149,1.4733798182379219e-21,2.0335820708051538e-63,8.754758063311215e-60,1.2063074976558851e-151,4.429175188776883e-71,3.824204648513845e-55,4.4444240591941025e-80,8.777393481906745e-92,1.2380003468058795e-36,3.4328675863440594e-82,1.5820947722921344e-75,3.568398971834887e-79,1.3719955611411953e-45,2.693885106067321e-57
8.006196648410747e-17,0.002771910154243354,0.1557,0.0,0.008157731395345574,0.6423999999057037,0.2019,2.435990577181494e-136,7.437246945815396e-104,1.930703527640029e-44,2.5626974102957913e-138,1.6579216268373217e-79,2.8961468064845402e-114,1.8859261486319824e-10,7.201271320331655e-79,8.436460191801974e-94,7.402462934635061e-104,2.4257392970068973e-64,1.3070788127890078e-134,4.3444940053637005e-54,2.4116289123895194e-132,5.141465825369714e-143,1.529889278513677e-65,3.52341236702861e-70,1.3923798422832968e-153,7.900463622186661e-81,6.707494685244219e-146,2.946759652654906e-21,3.222564600130189e-62,6.96130322826019e-59,1.2318748608532749e-148,3.54334020918374e-70,1.529519347586612e-54,7.091721505926339e-79,5.6023165994323375e-90,4.952001409406473e-36,1.0954981434930314e-80,2.5896118498529e-74,1.1675502088926407e-77,2.838562866842613e-45,1.1073044872608136e-56
1.2009295025639065e-16,0.002771910154243354,0.1557,0.0,0.008157731301049269,0.6423999998585556,0.2019,1.8581805345915965e-135,5.704583998213781e-103,2.8960553040023257e-44,2.2180831522637718e-137,7.923596955577333e-79,1.6520646021448634e-113,2.828889198988476e-10,2.7318952143449574e-78,4.812455330266649e-93,5.677903267387894e-103,1.1023080144408873e-63,9.9706363446048e-134,9.447081914360422e-54,1.6047748548202466e-131,3.921958362832579e-142,3.2510927704029586e-65,1.0443995802844604e-69,1.0679946434792318e-152,3.775816748672501e-80,4.4106583407169346e-145,4.4201394699327585e-21,1.1806447021154742e-61,1.983562810193969e-58,1.1881588143896003e-147,1.0519291251754684e-69,3.2499899213874447e-54,2.6795384177104063e-78,3.183300023633891e-89,1.0523002946843196e-35,5.23567966027238e-80,1.0010316035278902e-73,5.542853982028498e-77,4.429255539886404e-45,2.414746422869633e-56
1.6012393402867385e-16,0.002771910154243354,0.1557,0.0,0.008157731206752965,0.6423999998114074,0.2019,8.581408075879089e-135,2.916334093819449e-102,3.861407080218078e-44,1.2247394730103805e-136,2.6196487811311883e-78,6.156509106813829e-113,3.771852227474672e-10,7.139978601629036e-78,1.793387779803245e-92,2.9026940603134395e-102,3.272841196365935e-63,4.604679784345322e-133,1.6538051860959827e-53,6.682487769214408e-131,1.8112361577252844e-141,5.546160555058239e-65,2.2725211434092318e-69,5.459867116274028e-152,1.248336160147301e-79,3.633323213667129e-144,5.893519270071481e-21,2.981890221924371e-61,4.170709739731276e-58,7.069930388213912e-147,2.2920981900345295e-69,5.54372555888937e-54,6.966878671871895e-78,1.2121527478009671e-88,1.7951004910885126e-35,1.730999296359461e-79,2.7403975800794063e-73,1.7520569493214777e-76,6.185448701215822e-45,4.240547995647175e-56
2.401859015732402e-16,0.002771910154243354,0.1557,0.0,0.008157731018160365,0.642399999717111,0.2019,7.898807491833157e-134,4.1715728620350984e-101,5.792110632305677e-44,1.9100719728387855e-135,1.524938865644776e-77,4.2069983982916e-112,5.657778233117229e-10,2.6526734451745467e-77,1.2254962984842171e-91,4.152061689071091e-101,1.4234861551915205e-62,4.238476424868261e-132,3.6080814384596935e-53,5.313982707299532e-130,1.6671630801390774e-140,1.1483648644529904e-64,6.581544733653903e-69,7.809878523646343e-151,7.266759804328792e-79,1.2623892892630846e-142,8.840278830124437e-21,1.0354705639464608e-60,1.1331877718629325e-57,1.203517435229703e-145,6.653253872113179e-69,1.147628413413491e-53,2.5519076587770294e-77,8.937721271590272e-88,3.7165274996689583e-35,1.0076578630815212e-78,1.161411043712622e-72,8.961125303110263e-76,1.0214601846766537e-44,9.308042258072949e-56
3.202478691178066e-16,0.002771910154243354,0.1557,0.0,0.008157730829567774,0.6423999996228147,0.2019,3.672729417035258e-133,2.0965161311246261e-100,7.722814183854446e-44,1.0807403085129464e-134,5.066857748068793e-77,1.5949776870806916e-111,7.543704158330882e-10,6.941910672013694e-77,4.6461610286266865e-91,2.086710175283799e-100,4.127456313924983e-62,1.970794885233368e-131,6.496481383535178e-53,2.2462660975103204e-129,7.751839056546647e-140,1.9532904177456423e-64,1.436425459730433e-68,3.925022054778086e-150,2.414498945188135e-78,8.157510231136463e-142,1.1787038327150703e-20,2.572377165858223e-60,2.360012545477775e-57,7.476792658405224e-145,1.4549915637043674e-68,1.951605728817309e-53,6.607096881214389e-77,3.37604749140723e-87,6.320839756255397e-35,3.348137904617472e-78,3.2616878218933675e-72,2.895216322047782e-75,1.5196066328400994e-44,1.6864404854313583e-55
4.00309836662373e-16,0.002771910154243354,0.1557,0.0,0.008157730640975188,0.6423999995285183,0.2019,1.3564449561394146e-132,8.55796836339871e-100,9.653517734825959e-44,4.755667893059291e-134,1.364142167289856e-76,4.8277560774740154e-111,9.429629997367933e-10,1.5324726082881672e-76,1.406322586054831e-90,8.517939974603021e-100,9.973196220655237e-62,7.278778210442894e-131,1.059471065655845e-52,7.550206956850031e-129,2.862967459396373e-139,2.984647415609832e-64,2.689232248505795e-68,1.602190633739507e-149,6.500516576756915e-78,4.568003273056609e-141,1.473379775664837e-20,5.425569234653655e-60,4.2760953110250036e-57,3.561314538044549e-144,2.7297621485704822e-68,2.9812848073408218e-53,1.4423302862769175e-76,1.0288466150194288e-86,9.656814746322187e-35,9.014232190837898e-78,7.647897410671196e-72,7.687847834439623e-75,2.147442226203997e-44,2.768749375574168e-55
5.604337717515057e-16,0.002771910154243354,0.1557,0.0,0.008157730263790046,0.6423999993399259,0.2019,2.9546783601253147e-131,2.1629129960111782e-98,1.351492483500132e-43,2.046315581664694e-132,7.99103295017048e-76,4.293798640091535e-110,1.3201481411480738e-09,6.0457237129755e-76,1.2507809276591398e-89,2.152795060654918e-98,5.065470551709865e-61,1.5855531612685786e-129,2.4537302740880126e-52,1.0349296892949312e-127,6.235864797287729e-138,5.7429533696166034e-64,7.314077429559649e-68,4.0492892969486396e-148,3.807946639088228e-77,2.1513750808708587e-139,2.062731640881618e-20,1.9503320321430498e-59,1.1147251617239887e-56,2.669977147226943e-142,7.469126261169895e-68,5.7314431103400425e-53,5.5176543727042877e-76,9.077453244600727e-86,1.8569711509174352e-34,5.280693393635922e-77,3.5408740870253303e-71,5.122224529688374e-74,3.987751036661589e-44,6.519854851766069e-55
8.806816419297712e-16,0.002771910154243354,0.1557,0.0,0.00815772950941987,0.6423999989627407,0.2019,2.0688684651279568e-129,1.3034302037168965e-96,2.1237739028326805e-43,2.4159044297694254e-130,8.684570745446742e-75,8.507061913634939e-109,2.074518319021418e-09,4.168703541863835e-75,2.4781014554503512e-88,1.2973310523385616e-96,5.235280133347434e-60,1.110235043820104e-127,9.406096417869362e-52,3.787592152642578e-126,4.365443163967243e-136,1.4057312228342465e-63,2.865333791481682e-67,2.440162722627781e-146,4.1384301931358054e-76,3.004722207467759e-137,3.241435289090173e-20,1.1822919141740205e-58,4.188902773287574e-56,6.222900862321275e-140,2.966350472241944e-67,1.397531196830614e-52,3.594749348475909e-75,1.7252820146246796e-84,4.530446730408135e-34,5.739541916628926e-76,3.53494064038461e-70,8.8918316881473e-73,1.1061637859161172e-43,2.572520666851183e-54
1.2009295121080368e-15,0.002771910154243354,0.1557,0.0,0.008157728755049833,0.6423999985855559,0.2019,1.572593033380336e-128,9.90169341731359e-96,2.896055321228016e-43,2.1375471269212832e-129,3.6717896042727245e-74,4.48720703651468e-108,2.828888356827963e-09,1.4175758805570624e-74,1.3071202683988703e-87,9.855355722613789e-96,2.1301839710927148e-59,8.439182297206376e-127,2.523522544465353e-51,2.4187312476147305e-125,3.318018004103696e-135,2.619597975492975e-63,7.096501698861182e-67,1.8536918901630616e-145,1.7497043799813044e-75,3.0417313338336534e-136,4.420138827571141e-20,3.735442167298376e-58,1.0162420504110016e-55,6.3058007868040254e-139,7.42666921727708e-67,2.5876665567758845e-52,1.1748977345128074e-74,9.09350141172226e-84,8.39280508288499e-34,2.426781451350355e-75,1.545963961297052e-69,4.772284461665692e-72,2.4116092717319312e-43,7.007952892003997e-54
1.8414252524645676e-15,0.002771910154243354,0.1557,0.0,0.008157727246310175,0.642399997831186,0.2019,6.5317911709928934e-127,4.321063753526696e-94,4.440618155210085e-43,1.6135802424628584e-127,3.314155062438302e-73,6.675409184085626e-107,4.33762801226079e-09,8.825929413703343e-74,1.944541145534386e-86,4.3008317402429957e-94,1.811481466814155e-58,3.5052610767743405e-125,1.2038499066152715e-50,5.891780039174595e-124,1.3775860318266102e-133,6.401396846759937e-63,2.5283128895543603e-66,8.089163341755884e-144,1.57927742072335e-74,3.4576469398717006e-134,6.777545575449619e-20,1.971003847309637e-57,3.501250571293603e-55,8.352065550609774e-137,2.7147898105297964e-66,6.0620607046866905e-52,6.635113203297185e-74,1.3601507971412554e-82,1.9683093974060398e-33,2.1908161968065943e-74,1.8484808704901509e-68,9.252545446783376e-71,7.905101923812536e-43,3.400250904576978e-53
3.1224167331776297e-15,0.002771910154243354,0.1557,0.0,0.008157724228832545,0.6423999963224472,0.2019,6.720961923512418e-125,4.116801202126341e-92,7.529743811954036e-43,3.0401546233468223e-125,4.976547471720354e-72,1.9093371028521056e-105,7.3551056417469205e-09,8.97953981094873e-73,5.561878364289367e-85,4.097502606385917e-92,2.5432010279880014e-57,3.60679781319172e-123,9.795577354819144e-50,3.094106762210163e-122,1.4161363420792404e-131,2.573217151591648e-62,1.201046647439377e-65,7.70615578356465e-142,2.3714337869970708e-73,1.2195220474730014e-131,1.1492357754895465e-19,1.490185257125486e-56,1.5723253432603266e-54,3.1251758272212927e-134,1.3609755082667714e-65,1.7369354340271654e-51,5.688506464158664e-73,3.8076176844567474e-81,5.65257134512081e-33,3.291033308719451e-73,4.7439453105746395e-67,4.538900255544989e-69,3.744339933848243e-42,2.794850423781319e-52
4.403408213890692e-15,0.002771910154243354,0.1557,0.0,0.00815772121135716,0.6423999948137095,0.2019,5.4219291208016485e-124,3.412871705332874e-91,1.0618869453756409e-42,2.908686214102555e-124,2.3066789426024083e-71,1.0984966885864504e-104,1.0372581028514231e-08,3.5328363187332546e-72,3.1999074977208494e-84,3.396867027780066e-91,1.0898687820124348e-56,2.90967461994519e-122,3.484503092062515e-49,2.109864500118831e-121,1.142073459313876e-130,8.260833380899996e-62,3.160482714815644e-65,6.388325025620097e-141,1.0991792224306593e-72,1.34101547803485e-130,1.6207168179282785e-19,4.877422937996508e-56,3.9819786651277856e-54,3.3966904098065145e-133,3.724944673659559e-65,3.446432905414482e-51,2.0070840969209515e-72,2.2003658407813113e-80,1.1238413883115556e-32,1.5257521998118448e-72,2.7411524584768885e-66,3.158049492777296e-68,1.00997243326802e-41,9.964118395013778e-52
6.965391175316816e-15,0.002771910154243354,0.1557,0.0,0.008157715176413121,0.6423999917962374,0.2019,2.3914059019602258e-122,1.757201598723368e-89,1.6797120692674514e-42,2.617134265930654e-122,2.257894942559921e-70,1.8027406124744564e-103,1.640752506712356e-08,2.685850759447866e-71,5.251350068052608e-83,1.7489440775438422e-89,8.917537842444283e-56,1.2833452626006788e-120,2.215315058493931e-48,5.403141336241086e-120,5.0288418891621854e-129,9.440824159274714e-61,1.1533520648309411e-64,3.288733697954538e-139,1.0759194445334635e-71,2.5475341649842415e-128,2.563678376292778e-19,2.407144217105817e-55,1.346112517683023e-53,5.408099317856772e-131,1.4888709200391687e-64,8.584138342238314e-51,1.1912304785274585e-71,3.663499012542767e-79,2.811479012243272e-32,1.4946202442906693e-71,4.861380272135619e-65,9.486599351087193e-67,3.998769818022916e-41,6.34168734054203e-51
9.239196220230644e-15,0.002771910154243354,0.1557,0.0,0.00815770982030142,0.6423999891181815,0.2019,1.2533620943662084e-121,1.0658168977504853e-88,2.2280427537300475e-42,1.725869760984198e-121,7.8248795869459e-70,7.410710377431397e-103,2.1763636768083503e-08,8.441111718776614e-71,2.1587232765173203e-82,1.0608062458293778e-88,2.7670886965571796e-55,6.726148233655893e-120,6.333989500199677e-48,2.501070236394286e-119,2.6345845180671097e-128,3.942532492914433e-60,2.4770512554978324e-64,1.9947029614659945e-138,3.728642225665393e-71,2.604353664215281e-127,3.400572795333434e-19,5.92887160540797e-55,2.755095023419164e-53,3.809350313462424e-130,3.3962238508332424e-64,1.5050218651820049e-50,3.259220200258998e-71,1.546812834602228e-78,4.946388461861408e-32,5.18189136385792e-71,2.1423360611230228e-64,4.769632049330115e-66,9.097649193998978e-41,1.8132031155374654e-50
1.151300126514447e-14,0.002771910154243354,0.1557,0.0,0.008157704464196803,0.6423999864401292,0.2019,5.183509959071486e-121,4.395706742986855e-88,2.7763734335253188e-42,8.30478199798188e-121,2.086555563271364e-69,2.3394699636673943e-102,2.711974138269811e-08,2.0978610972500914e-70,6.814815989077044e-82,4.3750233629367406e-88,6.693465476402547e-55,2.7817204478293596e-119,1.4574796495682966e-47,8.918004107937577e-119,1.088877205576019e-127,1.251942578593033e-59,4.4562691669618016e-64,8.226200646368504e-138,9.942605406547446e-71,1.3548039448515831e-126,4.2374666614054587e-19,1.1755223675111654e-54,4.749720587084425e-53,2.1099687430033076e-129,6.47732780411279e-64,2.328833443454547e-50,7.155275865287406e-71,4.860440465867333e-78,7.68043119996199e-32,1.3823334621237609e-70,6.912118215219846e-64,1.8060464545612587e-65,1.7329270859265084e-40,4.1711717852287766e-50
