Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50),CH3X(53),CH4(39),H(23),CH4X(405),CH2OX(174),CHOX(173),HCO(31)
217.86259602003216,0.0027079452504016393,0.1557,0.0,0.004693899242816726,0.639186420629286,0.20189999999995256,9.504870876287143e-21,4.762926517225081e-14,3.409326121182805e-23,2.1149702845877636e-26,1.7103941176019478e-18,1.2747256275296151e-31,0.00012400851693796633,3.860995391685084e-16,2.9040429247366628e-27,8.925835144329221e-18,4.496423802735926e-20,1.0994167579908552e-29,3.6402601203014754e-22,8.325474930333242e-41,3.959733680873725e-39,2.9284506565765367e-23,4.14909211547156e-28,1.1326524019880012e-41,3.5779910855821375e-21,2.1003491744164646e-20,0.0031515751121277288,1.2003291125592864e-28,1.4871236949801162e-30,1.2813369400385488e-26,6.026401252829815e-22,5.396463863172624e-30,2.7323467576762247e-27,4.679962321564705e-14,4.1159075291232925e-22,1.2246975525483603e-15,1.8320723390063254e-32,1.3859745385091e-31,1.4706874762139515e-23
218.7632624803538,0.0027079452504016393,0.1557,0.0,0.004690356865150742,0.6391828312844735,0.20189999999995237,9.53613931560359e-21,4.782767753272885e-14,3.152508350473217e-23,1.3810260295784325e-28,1.6820377489654261e-18,-3.66188944694988e-31,0.0001239145826439383,3.8564314791108505e-16,2.91361259481792e-27,8.956253210616474e-18,4.5014372636240747e-20,1.1021826136038639e-29,3.6309033506295745e-22,8.345150363910663e-41,4.018727691808582e-39,2.9117302990319545e-23,4.125245665027162e-28,4.392180019230014e-42,3.557460208383901e-21,2.1040085272173855e-20,0.003155211424085678,1.2009680847989562e-28,1.485338222158142e-30,2.2683842797335887e-26,5.989040559620283e-22,5.3898037849621065e-30,2.7416003268854795e-27,4.699346544372147e-14,4.1158551192753204e-22,1.2288417797875386e-15,1.8273742484146484e-32,1.382412088541631e-31,1.4717793582047583e-23
219.66392894067545,0.0027079452504016393,0.1557,0.0,0.0046868460443228585,0.6391792739151567,0.20189999999995217,9.567589710265561e-21,4.802608134363568e-14,3.430439477167866e-23,-1.1829489663804179e-26,1.6985174715517007e-18,1.7191300528052163e-31,0.0001238214856696719,3.851497819559099e-16,2.9233441989554393e-27,8.986675236322728e-18,4.4934252196235605e-20,1.104988780010544e-29,3.636260238320258e-22,8.345119090816763e-41,3.814767053556699e-39,2.918175428590236e-23,4.1343809901105e-28,-8.070298294379388e-42,3.565287366488039e-21,2.1077844621793866e-20,0.003158815341889818,1.198852454328462e-28,1.4847910968132272e-30,-1.627536556070875e-26,6.002943402935092e-22,5.387899824853409e-30,2.7508539091823888e-27,4.7187262160857826e-14,4.1158031163850954e-22,1.23298599865406e-15,1.830057372513088e-32,1.3844516433253524e-31,1.4728631202195676e-23
220.5645954009971,0.0027079452504016393,0.1557,0.0,0.004683366499060716,0.6391757482363294,0.20189999999995198,9.598799921071128e-21,4.8224463332512956e-14,3.3453280062538773e-23,8.066773286041175e-27,1.705869768360687e-18,-1.8365222714943013e-32,0.00012372921854279383,3.8468450921213424e-16,2.933083999615346e-27,9.017097399274892e-18,4.504978207860058e-20,1.1077799077736416e-29,3.642026516950267e-22,8.380380060301957e-41,3.915586179567703e-39,2.9250514201451404e-23,4.144151153966058e-28,3.300468291245589e-42,3.5737088027693595e-21,2.1115581270323372e-20,0.0031623871542804756,1.2001956428941536e-28,1.48579469106807e-30,-4.376050969119794e-28,6.017796558363012e-22,5.391498655119354e-30,2.7601089566155474e-27,4.738106448591892e-14,4.115751517757444e-22,1.2371308807827824e-15,1.8329512326228306e-32,1.3866470675836958e-31,1.4739388096410117e-23
221.46526186131874,0.0027079452504016393,0.1557,0.0,0.00467991795060438,0.6391722539655301,0.20189999999995178,9.629991072815135e-21,4.842282847566028e-14,3.3131659821477843e-23,1.3332813689791448e-29,1.6969410148233245e-18,-7.898338714115146e-32,0.00012363777385783942,3.8424940904843213e-16,2.9427507245713307e-27,9.047520758326204e-18,4.506450767014635e-20,1.1105536438730194e-29,3.6409637394913276e-22,8.401638424605491e-41,3.964252285734009e-39,2.921406652112097e-23,4.138942363868335e-28,1.3494077079900713e-42,3.569225031994742e-21,2.115271857095324e-20,0.003165927147421541,1.20000885482756e-28,1.4852275551265799e-30,7.019455655172945e-27,6.009404422594146e-22,5.3894139431736576e-30,2.7693658889148893e-27,4.757487927589119e-14,4.1157003207078493e-22,1.2412766255002076e-15,1.8324186721397432e-32,1.3862424309755998e-31,1.4750064737888175e-23
222.36592832164038,0.0027079452504016393,0.1557,0.0,0.0046765001226836455,0.6391687908228182,0.2018999999999516,9.660924228545407e-21,4.862118228880539e-14,3.412956537860191e-23,-4.199171544354472e-27,1.7072016078831734e-18,1.0481736139340777e-31,0.00012354714427564476,3.8380372374559107e-16,2.9524721835130205e-27,9.077947520140523e-18,4.506592951373157e-20,1.113308701628107e-29,3.644984549484731e-22,8.415498700873719e-41,3.9131135568277383e-39,2.9257057598378114e-23,4.145025950937923e-28,-2.51461948613764e-42,3.574443118978657e-21,2.118973564459122e-20,0.0031694356049235405,1.1994995945994817e-28,1.485175158727148e-30,-3.956050435533375e-27,6.01855642449712e-22,5.389228393258476e-30,2.7786236635935408e-27,4.7768671775828596e-14,4.1156495225625036e-22,1.2454227481494504e-15,1.8344324713176127e-32,1.387773294181305e-31,1.4760661599158488e-23
223.26659478196203,0.0027079452504016393,0.1557,0.0,0.004673112741493337,0.6391653585307511,0.2018999999999514,9.691829545996954e-21,4.8819537949811364e-14,3.3438175599259575e-23,3.6194691921381065e-27,1.7093968072017822e-18,-4.62471935186099e-32,0.00012345732252268683,3.8336184328701965e-16,2.962190026792488e-27,9.108379721189988e-18,4.513996032628281e-20,1.1160635868257325e-29,3.6484414217535263e-22,8.440993234318026e-41,3.942698532027465e-39,2.9290786448478156e-23,4.149808244487063e-28,1.3881062745711306e-42,3.5785629907828815e-21,2.1226829021529328e-20,0.003172912807866471,1.2000518573184975e-28,1.4855053396730678e-30,-6.768086972651052e-28,6.025677810164487e-22,5.390403279105639e-30,2.7878831398809286e-27,4.7962469163082586e-14,4.1155991206583316e-22,1.2495696416738528e-15,1.8361673777868865e-32,1.3890894465418383e-31,1.4771179152045175e-23
224.16726124228367,0.0027079452504016393,0.1557,0.0,0.004669755535669998,0.6391619568143608,0.2018999999999512,9.722829249063045e-21,4.901788946081211e-14,3.3552200744435425e-23,-5.082239652953784e-28,1.7068432103884213e-18,-2.606446957914473e-32,0.00012336830139046012,3.8292679704859493e-16,2.9718838235583716e-27,9.138816438018105e-18,4.515325580143436e-20,1.1188261226324755e-29,3.649620657582296e-22,8.462107185127284e-41,3.969034095167338e-39,2.9289725451176125e-23,4.149634640196825e-28,2.4705552114060366e-43,3.5784102840730254e-21,2.1264028196431742e-20,0.003176359034822412,1.1998265292025034e-28,1.4852305005060554e-30,2.39387597889226e-27,6.025113240528157e-22,5.389389555244155e-30,2.797144348970988e-27,4.8156268451452395e-14,4.115549112343083e-22,1.2537173229552034e-15,1.8367588505987245e-32,1.3895384229269974e-31,1.478161786763612e-23
225.06792770260532,0.0027079452504016393,0.1557,0.0,0.004666428236270345,0.6391585854011325,0.201899999999951,9.753712485991424e-21,4.921622683423424e-14,3.403896619543109e-23,-1.891604417525728e-27,1.7141536975074067e-18,5.735467147481777e-32,0.00012328007373490018,3.8249360334492675e-16,2.9815997796724263e-27,9.169256303495795e-18,4.517649663885178e-20,1.1215818275171508e-29,3.652849394458602e-22,8.480245401024932e-41,3.958226147395359e-39,2.932058621692978e-23,4.15399597715143e-28,-1.0340177526322825e-42,3.582152753924547e-21,2.1301245173669318e-20,0.0031797745618779355,1.1996950270591316e-28,1.4852419590182823e-30,-1.273540857889668e-27,6.031592902062711e-22,5.389422887051296e-30,2.806406862741708e-27,4.835005486816401e-14,4.1154994949753666e-22,1.2578655939042642e-15,1.8383762904308604e-32,1.3907677161521726e-31,1.4791978216245235e-23
225.96859416292696,0.0027079452504016393,0.1557,0.0,0.004663130576750919,0.639155244020983,0.2018999999999508,9.784503438364781e-21,4.941455578447141e-14,3.36094132025095e-23,2.0457637650106257e-27,1.7154614948744822e-18,-3.9019707786246784e-32,0.00012319263247583892,3.8207224226647105e-16,2.9913152984361747e-27,9.199700212923732e-18,4.5228999680682446e-20,1.124327867960481e-29,3.6557486143437764e-22,8.502836747367203e-41,3.974135880464866e-39,2.9346279593378413e-23,4.157633571599907e-28,8.018793621812345e-43,3.58528383694618e-21,2.1338317611544427e-20,0.0031831596626563383,1.199940178432667e-28,1.4853817943989662e-30,-2.905589152715975e-28,6.036946631767415e-22,5.389912699173047e-30,2.8156711877222647e-27,4.8543843878391257e-14,4.1154502659247527e-22,1.2620146846254685e-15,1.8398311206216567e-32,1.3918715507162457e-31,1.4802260667370744e-23
226.8692606232486,0.0027079452504016393,0.1557,0.0,0.004659862292946828,0.6391519324062387,0.20189999999995062,9.815248461662096e-21,4.9612879348701235e-14,3.3809966056622293e-23,-4.816557229307249e-28,1.715300206139969e-18,-4.094694132705373e-33,0.00012310597059643594,3.8165538142568866e-16,3.001020138776526e-27,9.23014906501657e-18,4.524668146931493e-20,1.1270685773773332e-29,3.6575895246079957e-22,8.523713716738134e-41,3.991039718679183e-39,2.9355896039988244e-23,4.158978351894886e-28,-9.039479528885572e-45,3.586436952954053e-21,2.13753086942509e-20,0.0031865146083396656,1.1997854981119457e-28,1.4852247606344366e-30,9.957561816620351e-28,6.038746089702205e-22,5.38932798867935e-30,2.8249372815856468e-27,4.873763120544674e-14,4.1154014225718294e-22,1.2661645775536844e-15,1.8407540469997924e-32,1.3925724497366592e-31,1.4812465689659527e-23
227.76992708357025,0.0027079452504016393,0.1557,0.0,0.0046566231230497565,0.639148650291614,0.20189999999995042,9.845907876886454e-21,4.981119586012703e-14,3.406828906201501e-23,-1.0272838152136266e-27,1.7209521294977309e-18,3.493533013017411e-32,0.00012302008114259028,3.812374250121994e-16,3.010736333301897e-27,9.260602923278354e-18,4.527677561275589e-20,1.1298042355018684e-29,3.6604573070504274e-22,8.543113229284731e-41,3.9919655009540906e-39,2.9381524098453055e-23,4.162598551666112e-28,-5.372754195134698e-43,3.589544882454603e-21,2.1412316059017046e-20,0.0031898396676905394,1.1997539982226715e-28,1.4852427851557652e-30,-5.704363831543284e-28,6.044080217653561e-22,5.3893828409137115e-30,2.834204966507149e-27,4.893140966951352e-14,4.115352962308254e-22,1.2703151900197923e-15,1.8421911685253142e-32,1.393664314965176e-31,1.4822593750874347e-23
229.57126000421354,0.0027079452504016393,0.1557,0.0,0.004650231089401356,0.6391421735133953,0.20189999999995004,9.907251701421945e-21,5.020782102294372e-14,3.398558697307029e-23,-1.965658638352254e-27,1.724664514899559e-18,1.4618669977183131e-34,0.00012285059200552555,3.8041077841060967e-16,3.030170582650948e-27,9.321528072230296e-18,4.5345739426944087e-20,1.1352827063371916e-29,3.66581669748997e-22,8.583017036560047e-41,3.9917176170876335e-39,2.942738567317111e-23,4.16908411180751e-28,-1.6374350382083373e-42,3.595121297626134e-21,2.1486608363840977e-20,0.0031964011904773537,1.199869990623478e-28,1.4854044206773757e-30,-4.2629852088317965e-27,6.05358187623333e-22,5.389950911492699e-30,2.852746093252159e-27,4.931896541749688e-14,4.115257180671532e-22,1.2786190188616063e-15,1.844879570522445e-32,1.3957048226336976e-31,1.4842620856498848e-23
231.19245963279252,0.0027079452504016393,0.1557,0.0,0.004644575249727698,0.6391364426902066,0.20189999999994968,9.962300477364593e-21,5.0564754588844216e-14,3.4130988749618256e-23,-8.270269273512793e-28,1.7276346993773356e-18,1.4780603702494102e-32,0.00012270062497878829,3.796885292947557e-16,3.0476548201379904e-27,9.376378039953357e-18,4.5392862043305904e-20,1.1402018534692036e-29,3.669594656939094e-22,8.622413392039602e-41,4.035522070166034e-39,2.945285019853043e-23,4.172663147705551e-28,-2.4627706204704e-43,3.598192453159456e-21,2.1553453478801397e-20,0.0032022069971792363,1.1997366929052266e-28,1.4851662226144973e-30,5.1104873459064835e-28,6.058634371331526e-22,5.389049427118924e-30,2.8694396942395626e-27,4.966775527922807e-14,4.11517226142595e-22,1.2860954456102563e-15,1.8467729401231995e-32,1.3971432241299068e-31,1.4860386717965806e-23
232.8136592613715,0.0027079452504016393,0.1557,0.0,0.004639009772972987,0.6391308034285949,0.20189999999994931,1.0016996761187724e-20,5.092165194541745e-14,3.432448206544817e-23,6.758676427340644e-27,1.7460714702722162e-18,1.8954111134825693e-32,0.00012255305526925553,3.789792997458008e-16,3.0651690417056327e-27,9.431244300399104e-18,4.54740925148105e-20,1.145094990418559e-29,3.675843672754045e-22,8.658486457821771e-41,4.0410213229292326e-39,2.951691897316741e-23,4.181726214757292e-28,2.527170216397983e-42,3.6059733967598766e-21,2.162014307627568e-20,0.003207920043645046,1.1998791795232302e-28,1.4853090901868718e-30,-1.5690877288035486e-27,6.072207175709502e-22,5.389544470196989e-30,2.886139309623439e-27,5.001651924907888e-14,4.115088543337072e-22,1.2935745903254694e-15,1.8499031609474614e-32,1.3995224433422312e-31,1.4877910456196593e-23
234.43485888995048,0.0027079452504016393,0.1557,0.0,0.0046335332147501304,0.6391252542649936,0.20189999999994895,1.007152514854387e-20,5.127853229147057e-14,3.39080239555809e-23,1.1948683838236523e-27,1.7375271949951607e-18,-6.661933458207349e-32,0.00012240784451615272,3.7830626259022e-16,3.0826686407186498e-27,9.48612992300846e-18,4.552562423587422e-20,1.1499635444743209e-29,3.6795443129998635e-22,8.694969768986714e-41,4.048772819583282e-39,2.95423133056569e-23,4.185321836963684e-28,-1.7730903941449373e-43,3.609076312426834e-21,2.1686323746190793e-20,0.0032135418126216096,1.2000737644735892e-28,1.4855581358145199e-30,-3.5366546633717595e-27,6.07730021801261e-22,5.3904371627451555e-30,2.9028464181525234e-27,5.036529903288263e-14,4.115006011600746e-22,1.301057121746186e-15,1.8517635043754738e-32,1.4009314067081593e-31,1.4895194762825924e-23
236.05605851852945,0.0027079452504016393,0.1557,0.0,0.004628144153781505,0.6391197937592533,0.2018999999999486,1.0125828635945831e-20,5.1635398039750856e-14,3.4194924358849506e-23,-5.7084766792758606e-27,1.7278458806988422e-18,-5.692557399534033e-33,0.00012226495497376643,3.776416859677654e-16,3.1001477919903823e-27,9.541037235783906e-18,4.553541648837495e-20,1.1548127720792382e-29,3.681025479448491e-22,8.734405793878054e-41,4.104183941290257e-39,2.9533699214175725e-23,4.184060111837338e-28,-1.7479897900285355e-42,3.6079886806386375e-21,2.175231909471134e-20,0.003219073763131965,1.1996297052523585e-28,1.484986954967089e-30,3.3116954264904296e-27,6.0748593182978075e-22,5.388325095539362e-30,2.9195606268917424e-27,5.0714069489205374e-14,4.1149246515332117e-22,1.3085428647339999e-15,1.8525067352998552e-32,1.4014953386559005e-31,1.491224231764028e-23
237.67725814710843,0.0027079452504016393,0.1557,0.0,0.004622841191529591,0.6391144204942644,0.20189999999994823,1.0179750130190564e-20,5.1992236754573245e-14,3.479400147344978e-23,5.2247740869598726e-27,1.756264356667415e-18,6.937878502122522e-32,0.00012212434950157282,3.76959003425975e-16,3.1176761639911036e-27,9.595965921782415e-18,4.561072632280027e-20,1.1596428821989871e-29,3.6873024513058205e-22,8.769047542034421e-41,4.104643416792204e-39,2.9599438139488506e-23,4.193344819277635e-28,2.273155377509597e-42,3.615947379146505e-21,2.1818480006672508e-20,0.0032245173308557847,1.1995232330742318e-28,1.4848749028467962e-30,4.6419905444427155e-28,6.088796862616282e-22,5.387894767090794e-30,2.936281012109224e-27,5.1062792039042494e-14,4.1148444485719694e-22,1.3160313959734955e-15,1.8556469690827135e-32,1.4038852017136573e-31,1.4929055788021726e-23
239.2984577756874,0.0027079452504016393,0.1557,0.0,0.004617622951829384,0.639109133075589,0.20189999999994787,1.0233682513631192e-20,5.234906424889596e-14,3.416620921228059e-23,2.7447676661542124e-27,1.7536747421403247e-18,-6.760288576584861e-32,0.00012198599155442124,3.7631174125900625e-16,3.1352133692553012e-27,9.650917419396436e-18,4.5689622021764327e-20,1.1644677855523618e-29,3.692821216951162e-22,8.804053530863245e-41,4.099082655403234e-39,2.9654276215760944e-23,4.2011374229185935e-28,4.100538908613075e-43,3.622663762041329e-21,2.188447173323646e-20,0.0032298739285035755,1.2001460117385222e-28,1.4856617438317908e-30,-3.827364325046221e-27,6.100425062727488e-22,5.390749098382002e-30,2.953009754951725e-27,5.141153504015938e-14,4.114765388276543e-22,1.3235236984149597e-15,1.8584202720486678e-32,1.4059863891048144e-31,1.4945637828437734e-23
240.9196574042664,0.0027079452504016393,0.1557,0.0,0.004612488080529197,0.6391039301310976,0.2018999999999475,1.0287536993098948e-20,5.270587818717036e-14,3.424122174977024e-23,-1.0506474356908223e-26,1.7299064322488312e-18,-3.1403245231881285e-32,0.00012184984517292912,3.7569250514891523e-16,3.152702539742875e-27,9.705892632554067e-18,4.56854720535246e-20,1.1692825023988152e-29,3.6930834837389264e-22,8.844189050992718e-41,4.159820147116708e-39,2.9628171987338065e-23,4.197403404873831e-28,-3.633463026225275e-42,3.61946162767561e-21,2.195029889279605e-20,0.003235144946184909,1.1997392739406275e-28,1.4850915159978959e-30,3.8843619900372595e-27,6.094165457677782e-22,5.388637888984672e-30,2.969746936156648e-27,5.1760288719376986e-14,4.114687456329062e-22,1.3310198162377357e-15,1.8585557078381457e-32,1.4060862432552241e-31,1.4961991079946197e-23
242.54085703284537,0.0027079452504016393,0.1557,0.0,0.00460743524514215,0.6390988103106102,0.20189999999994715,1.0340852573193256e-20,5.306265267813126e-14,3.533506527506611e-23,5.743693399596645e-27,1.7698585789050597e-18,1.315694600424726e-31,0.00012171587497416964,3.750420929926801e-16,3.170236177064514e-27,9.760890054143848e-18,4.574497661670495e-20,1.174070507928975e-29,3.698416802515354e-22,8.878044491632041e-41,4.1565437072484597e-39,2.96804182107273e-23,4.204742568854488e-28,2.485243766558154e-42,3.6257282409776664e-21,2.2016339808638846e-20,0.0032403317517706075,1.1991383955014993e-28,1.4843816533717235e-30,4.4216475760990205e-28,6.1051021763159475e-22,5.386033741564594e-30,2.9864902901190462e-27,5.2108969009532994e-14,4.1146106385349678e-22,1.3385187216729743e-15,1.8612165926238918e-32,1.4081168245319494e-31,1.49781181696898e-23
244.16205666142434,0.0027079452504016393,0.1557,0.0,0.004602463134496299,0.6390937722855465,0.2018999999999468,1.0394143344543883e-20,5.34194155131382e-14,3.443057666996061e-23,9.98739460600388e-27,1.779872443330363e-18,-7.915258450577771e-32,0.00012158404614233588,3.74426466696308e-16,3.1878199590549233e-27,9.815912461475424e-18,4.58603901918669e-20,1.1788484456562859e-29,3.706410625754145e-22,8.911540854678632e-41,4.142536738845199e-39,2.977480905057942e-23,4.2181675884140525e-28,3.1499064123566816e-42,3.637289036135949e-21,2.2082098987577283e-20,0.0032454356912491196,1.2002462319457598e-28,1.4858022020359557e-30,-5.218061625251428e-27,6.125493520218873e-22,5.391199884024992e-30,3.0032425553714404e-27,5.245766844036856e-14,4.1145349208236803e-22,1.3460216410049936e-15,1.8652315738923192e-32,1.4111603530455785e-31,1.49940217104475e-23
245.78325629000332,0.0027079452504016393,0.1557,0.0,0.004597570458390477,0.6390888147485786,0.20189999999994643,1.0447541749000502e-20,5.3776184164666155e-14,3.392800594051951e-23,-1.7620469824382206e-26,1.7249564717621424e-18,-1.2136444438608195e-31,0.00012145432441954022,3.7386356799670397e-16,3.2053273508114806e-27,9.870963074095202e-18,4.584230723052414e-20,1.183621911677761e-29,3.70540636039346e-22,8.953732129046737e-41,4.220575245446866e-39,2.9730586117737655e-23,4.211896297487309e-28,-6.284485759022251e-42,3.631934156676697e-21,2.2147502261955996e-20,0.0032504580890771744,1.2001528372477558e-28,1.4855487884657393e-30,5.447122445018746e-27,6.115313596972355e-22,5.390234627985134e-30,3.0200051589683795e-27,5.2806421772419275e-14,4.1144602892489287e-22,1.3535292311889002e-15,1.864740918644165e-32,1.4107779940409987e-31,1.5009704300217779e-23
247.4044559185823,0.0027079452504016393,0.1557,0.0,0.00459275594726459,0.6390839364132913,0.20189999999994607,1.0500220990316237e-20,5.41329051036137e-14,3.600219954445392e-23,1.4900996889741251e-27,1.773645790000524e-18,2.342634033893431e-31,0.0001213266760970032,3.732382958061073e-16,3.2228420257147985e-27,9.926037629069944e-18,4.585243215964578e-20,1.1883649107727991e-29,3.707533860117844e-22,8.986549208637165e-41,4.209371730885155e-39,2.9734236947204844e-23,4.21228143645847e-28,7.54181353662079e-43,3.632193549035306e-21,2.22133634863833e-20,0.003255400248524807,1.1985494051875937e-28,1.4836106405525502e-30,5.981502284144641e-28,6.115473679919534e-22,5.383164380827224e-30,3.0367735151349958e-27,5.3155062437527044e-14,4.1143867299892254e-22,1.3610394259516311e-15,1.8657850641710244e-32,1.4115880077127212e-31,1.502516852175938e-23
249.02565554716128,0.0027079452504016393,0.1557,0.0,0.004588018351866784,0.6390791360138456,0.2018999999999457,1.0552798325130869e-20,5.448960003193544e-14,3.506713119472639e-23,2.5211708263762482e-26,1.823607848506935e-18,-3.506956763836742e-32,0.00012120106800618233,3.7263115739749506e-16,3.240481544326729e-27,9.981137391440542e-18,4.6021823704847664e-20,1.1930967471087911e-29,3.71941973911068e-22,9.016581508769395e-41,4.177138822205093e-39,2.988993378613577e-23,4.2344104477225e-28,8.912960706249342e-42,3.651221005651146e-21,2.227906205313337e-20,0.003260263452014857,1.2000808592914662e-28,1.4856647587474946e-30,-8.026161942681717e-27,6.149396504231611e-22,5.390647697295986e-30,3.0535503821304164e-27,5.3503691426308256e-14,4.1143142293485344e-22,1.3685534451270428e-15,1.8717468204806292e-32,1.4161133781842077e-31,1.5040416942194073e-23
250.64685517574026,0.0027079452504016393,0.1557,0.0,0.004583356442920794,0.6390744123046508,0.20189999999994535,1.0605876598076917e-20,5.484632970334095e-14,3.3016498582874625e-23,-2.5291143746555123e-26,1.7163830321907367e-18,-3.301885105872451e-31,0.00012107746750988305,3.721403977066275e-16,3.258044834151012e-27,1.003626991839951e-17,4.602465402141129e-20,1.1978369719101223e-29,3.7194588977589104e-22,9.06321516377342e-41,4.2900325285285474e-39,2.986350713222451e-23,4.230754523063894e-28,-8.841252291547812e-42,3.648173386390966e-21,2.2344036108413735e-20,0.0032650489614569813,1.2011047597786136e-28,1.4866715467117435e-30,8.6718452120222e-27,6.1432941668265935e-22,5.394251009432628e-30,3.0703407306235295e-27,5.385246548986582e-14,4.114242773756361e-22,1.3760735438303856e-15,1.8717979816798753e-32,1.4161282872452284e-31,1.5055452112685384e-23
252.26805480431923,0.0027079452504016393,0.1557,0.0,0.0045787690108154405,0.6390697640600381,0.20189999999994498,1.065799467629332e-20,5.5203007954104807e-14,3.660945198593247e-23,-1.5788994130919662e-26,1.749641786384351e-18,3.62246326545515e-31,0.00012095584249395333,3.715545132731027e-16,3.275502744042241e-27,1.0091428472073633e-17,4.5930274735256666e-20,1.2025390782834986e-29,3.71434256859874e-22,9.095764280626572e-41,4.267257760654939e-39,2.975601947707926e-23,4.215282128759255e-28,-6.189185329175295e-42,3.6347711743654544e-21,2.2409696663305155e-20,0.003269758018576298,1.1978694329535713e-28,1.4826520692955853e-30,1.6050947088538839e-27,6.118854323936866e-22,5.379611341177377e-30,3.0871365175193614e-27,5.4201090554655245e-14,4.114172349767823e-22,1.383596121715229e-15,1.8691997395408862e-32,1.4141803215255104e-31,1.5070276568017115e-23
253.8892544328982,0.0027079452504016393,0.1557,0.0,0.004574254865291996,0.6390651900739442,0.20189999999994462,1.0709640483836506e-20,5.555961905027216e-14,3.675302638835736e-23,5.36099085348017e-26,1.8983459607643874e-18,1.8858055245163864e-31,0.00012083616135896337,3.7091375886317187e-16,3.2931768947226846e-27,1.0146609809088242e-17,4.614749382332594e-20,1.2072177771284083e-29,3.7299562882372603e-22,9.117358641812671e-41,4.189475016238207e-39,2.9970126030062646e-23,4.245641035713354e-28,1.937396186332624e-41,3.6608111244914965e-21,2.2475522987498897e-20,0.003274391845236756,1.1991594024724758e-28,1.4846667207153433e-30,-1.462100667025565e-26,6.165573355102864e-22,5.3869804911925966e-30,3.1039379757696667e-27,5.4549591077852736e-14,4.11410294406455e-22,1.3911212391261285e-15,1.8770117651379535e-32,1.420125011513419e-31,1.5084892826211185e-23
255.5104540614772,0.0027079452504016393,0.1557,0.0,0.004569812835118094,0.6390606891595944,0.20189999999994426,1.0762504087958857e-20,5.5916313400204893e-14,3.1177487435616104e-23,-2.327898176944708e-26,1.724504670539755e-18,-7.534929234549109e-31,0.0001207183930115006,3.7050640600335577e-16,3.3108837352735664e-27,1.0201829965063073e-17,4.6264671484042673e-20,1.2119277586331824e-29,3.737712066041307e-22,9.1723304892526e-41,4.371366661182548e-39,3.0065033158336105e-23,4.259396951723112e-28,-6.961262540274296e-42,3.672833468071143e-21,2.2539940589465068e-20,0.0032789516437593032,1.2028894362478005e-28,1.4888815069237932e-30,1.4178351833531096e-26,6.186518191386077e-22,5.402219399909122e-30,3.1207579073787623e-27,5.489839999293559e-14,4.1140345434546254e-22,1.3986546585027289e-15,1.880965417118791e-32,1.4230779077783162e-31,1.509930338833205e-23
257.13165369005617,0.0027079452504016393,0.1557,0.0,0.0045654417677956135,0.6390562601491949,0.2018999999999439,1.0813948024419346e-20,5.62729409527683e-14,3.5296281059990846e-23,-7.791605782520485e-27,1.7727608780329055e-18,3.3100244463137345e-32,0.00012060250685633834,3.699381937765229e-16,3.3283045827620414e-27,1.025707682644437e-17,4.611624377643856e-20,1.2165852354357373e-29,3.7277704503144107e-22,9.197640839388264e-41,4.2837255412449845e-39,2.9883747210870115e-23,4.233369034322532e-28,-4.075250448567739e-42,3.650318733849709e-21,2.2605486222139954e-20,0.003283438597235208,1.1982095317007968e-28,1.4831411226263315e-30,-4.455273444767375e-27,6.14570961916589e-22,5.38135513614223e-30,3.1375817213699005e-27,5.524697947149101e-14,4.1139671348718077e-22,1.406189884145279e-15,1.875934845101167e-32,1.4192927864443728e-31,1.5113510738104932e-23
258.7528533186351,0.0027079452504016393,0.1557,0.0,0.0045611405292714045,0.6390519018936296,0.20189999999994354,1.0864439703120557e-20,5.662944409404849e-14,4.041417098441836e-23,1.2529175056179265e-25,2.0712907136157893e-18,6.992353226023083e-31,0.00012048847278875777,3.692377402446552e-16,3.3458874236178584e-27,1.0312341169648647e-17,4.624103008898468e-20,1.2212043050201636e-29,3.737943032855663e-22,9.207281480255635e-41,4.1497840207519405e-39,3.001382482241557e-23,4.251591918711547e-28,4.595865157204057e-41,3.66579774206927e-21,2.2671659102665016e-20,0.003287853869833311,1.197268357836443e-28,1.4826536418819217e-30,-2.9962977040467726e-26,6.173607676229613e-22,5.3796556810958675e-30,3.1544078651130785e-27,5.559530126537458e-14,4.1139007053771804e-22,1.4137261590927306e-15,1.8809772954043625e-32,1.4231658449557219e-31,1.512751734151927e-23
