Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(49),H2X(48),COX(58),CHOX2(59),SX(51),CH3OX(44),CH2OX2(50)
1.2944472590497306e-21,0.0005367589272267694,0.0915567593028733,0.0,0.0015796815228233858,0.4515426283560988,1.1511712925226561e-80,0.4569006123410255,4.4572316631964563e-70,2.2629323922747183e-80,5.5585273767050085e-45,1.3993797940242547e-107,9.118547904348625e-147,2.12293773714371e-15,2.273999807697473e-39,3.1094693956790335e-51,4.3880765651297865e-59,2.2739998077005568e-39,7.693372457591134e-23,2.435380708931546e-53,8.611894239147294e-40,3.7894645448418947e-38,5.804786880823614e-67,3.191535261706438e-89,5.47326286468756e-80,2.8716681023895464e-104,1.4367109427151808e-15,3.317090214294043e-26,1.462313868648447e-54,3.3351394392283877e-68,5.699665237569815e-60,1.844747161588509e-93,3.7849376398762106e-87
2.5900191464739613e-21,0.0005367589272267694,0.0915567593028733,0.0,0.001579681522818385,0.45154262835609776,4.607685209062069e-80,0.4569006123410241,1.4280567681527372e-68,7.250323131477076e-79,1.1121884056088072e-44,3.589818796216949e-105,9.36601015381534e-144,4.247719903233118e-15,9.10192544528725e-39,2.489466203123468e-50,7.029093129332947e-58,9.101925445311938e-39,1.5393428992001716e-22,1.9497851975842618e-52,3.447001669171818e-39,1.5167733783371066e-37,9.298466656802282e-66,2.0459002482172075e-87,4.383049302719959e-79,9.204284804368506e-103,2.8746701138654104e-15,6.637062348829755e-26,1.1707400991565566e-53,5.340568074108712e-67,2.281351470645389e-59,1.1825559335984544e-91,2.425434382619759e-85
5.181162921322423e-21,0.0005367589272267694,0.0915567593028733,0.0,0.0015796815228083837,0.45154262835609565,1.8436742624220224e-79,0.4569006123410212,4.572571879583775e-67,2.3215344448948107e-77,2.2248597414929606e-44,9.199426408851654e-103,9.605472469142519e-141,8.497284235358106e-15,3.6419557587806695e-38,1.9923295558076802e-49,1.1253089764189426e-56,3.641955758800427e-38,3.079354206072272e-22,1.56042044105471e-51,1.3792493796192457e-38,6.069069181668897e-37,1.4886196235978459e-64,1.3104385200666067e-85,3.508215913696528e-78,2.9506270531089556e-101,5.7505884561294316e-15,1.3277006617859107e-25,9.369476587380275e-53,8.548385677571324e-66,9.12837748040965e-59,7.574499700555234e-90,1.553262363310556e-83
1.0363450471019346e-20,0.0005367589272267694,0.0915567593028733,0.0,0.0015796815227883808,0.4515426283560914,7.375897578435654e-79,0.4569006123410154,1.4636695912195357e-65,7.431198649139328e-76,4.450202413382148e-44,2.3562674843193876e-100,9.843519949620534e-138,1.699641289939276e-14,1.4570194534082422e-37,1.59416633909573e-48,1.8010177854616233e-55,1.4570194534240514e-37,6.159376819776413e-22,1.2485729607319814e-50,5.517893384898865e-38,2.4280228503194204e-36,2.3824828870375808e-63,8.390203392293605e-84,2.807283492160183e-77,9.523728614977665e-100,1.1502425140511725e-14,2.6556895155749534e-25,7.497001101825793e-52,1.3680196136736738e-64,3.651945396411163e-58,4.849644704476221e-88,9.944028012795297e-82
2.0728025570413193e-20,0.0005367589272267694,0.0915567593028733,0.0,0.0015796815227483753,0.4515426283560829,2.950599154720201e-78,0.45690061234100393,4.68445732016466e-64,2.378348448603457e-74,8.900887759095576e-44,6.033593336562633e-98,1.0083601213081743e-134,3.399467022660079e-14,5.8285521470772635e-37,1.2754541499074349e-47,2.882047235596218e-54,5.828552147203749e-37,1.2319422047024448e-21,9.989524523303317e-50,2.2073351917160113e-37,9.71288171445549e-36,3.812523647566651e-62,5.370811849333812e-82,2.2461111317018175e-76,3.2483836258728595e-98,2.3006098508693304e-14,5.311667223085724e-25,5.998164411230111e-51,2.189052758356456e-63,1.4608970480786738e-57,3.104399711600265e-86,6.36518284885748e-80
4.1457175769200886e-20,0.0005367589272267694,0.0915567593028733,0.0,0.001579681522668364,0.4515426283560659,1.1802876898566971e-77,0.45690061234098095,1.4991406649057902e-62,7.611290357504123e-73,1.7802258481488105e-43,1.544794937588374e-95,1.0327545116802327e-131,6.799118487757168e-14,2.3315157287966198e-36,1.0204117346298654e-46,4.611610536959035e-53,2.3315157288978136e-36,2.4639512500879528e-21,7.991986861235993e-49,8.829685668636014e-37,3.885310675314222e-35,6.1004714827304974e-61,3.437658613701111e-80,1.797002647624843e-75,1.5522073292432263e-96,4.6013445242724444e-14,1.062362263783802e-24,4.798749810949717e-50,3.5026584041035885e-62,5.843825987298616e-57,1.9870141819351233e-84,4.0740348931526196e-78
8.291547616677627e-20,0.0005367589272267694,0.0915567593028733,0.0,0.0015796815225083416,0.4515426283560319,4.7212468679392275e-77,0.45690061234093493,4.797432870177473e-61,2.435699503794614e-71,3.5605000421750227e-43,3.954908298047554e-93,1.0576342091499558e-128,1.3598421416573291e-13,9.326252657687726e-36,8.163487231659833e-46,7.378844548449937e-52,9.326252658497297e-36,4.927969340602576e-21,6.393721809916137e-48,3.531934619907307e-36,1.5541558056089918e-34,9.761078224886275e-60,2.20020085766345e-78,1.4376476299416397e-74,1.8091293393323576e-94,9.202813870145868e-14,2.1247533466265595e-24,3.8390757366819e-49,5.6043826546087786e-61,2.337577979642734e-56,1.2717495746905693e-82,2.6074792729022687e-76
1.6583207696192703e-19,0.0005367589272267694,0.0915567593028733,0.0,0.0015796815221882968,0.4515426283559639,1.8885181318213796e-76,0.4569006123408429,1.5352076416233363e-59,7.794341973804415e-70,7.121049223006808e-43,1.012477976483274e-90,1.0830538371323529e-125,2.719702726869331e-13,3.730539011266693e-35,6.530866633220696e-45,1.1806364506435789e-50,3.7305390119143585e-35,9.85600552060625e-21,5.115007049094493e-47,1.4127790153103056e-35,6.216685790077559e-34,1.5617910394648786e-58,1.408148626489905e-76,1.1501364160077068e-73,3.938742630569304e-92,1.8405752558161491e-13,4.249535511881272e-24,3.071272661570841e-48,8.967083650692234e-60,9.350407892344144e-56,8.139352696867354e-81,1.6688116355812668e-74
3.316652785522286e-19,0.0005367589272267694,0.0915567593028733,0.0,0.001579681521548207,0.4515426283558279,7.554116505502656e-76,0.4569006123406588,4.912710306529024e-58,2.4941836119519084e-68,1.4242160269242705e-42,2.591928041213531e-88,1.1090421906592213e-122,5.439423895088444e-13,1.4922231936616306e-34,5.224723253956283e-44,1.8890350829020645e-49,1.492223194179767e-34,1.9712077876511303e-20,4.091980155839289e-46,5.651071171070312e-35,2.4866864265054458e-33,2.4988568497003587e-57,9.012065526224783e-75,9.201171752763606e-73,9.861449359602607e-90,3.681162991926784e-13,8.499099840667487e-24,2.456993705542233e-47,1.4347288675896244e-58,3.74018492878065e-55,5.2091865892332827e-79,1.0680395801405676e-72
6.633316817328317e-19,0.0005367589272267694,0.0915567593028733,0.0,0.0015796815202680278,0.451542628355556,3.0216720659234875e-75,0.4569006123402907,1.5720741583385432e-56,7.981234958333099e-67,2.8484585315402475e-42,6.635095502344773e-86,1.1356083867500598e-119,1.087886622270711e-12,5.968907948853037e-34,4.179789314984109e-43,3.0224685930390953e-48,5.968907952998156e-34,3.942422257191223e-20,3.27351421528836e-45,2.260375312292351e-34,9.946766702147687e-33,3.9980882881473904e-56,5.767502614719689e-73,7.361016018800688e-72,2.51734629478518e-87,7.362338458178094e-13,1.6998228491347073e-23,1.9655383931608246e-46,2.2955298420214878e-57,1.4960865770008558e-54,3.3338171402046e-77,6.835353449567475e-71
1.3266644880940379e-18,0.0005367589272267694,0.0915567593028733,0.0,0.0015796815177076691,0.451542628355012,1.2087272568726978e-74,0.4569006123395545,5.0306452346301846e-55,2.553879073755553e-65,5.697268266386208e-42,1.6984408896176977e-83,1.1627380889730714e-116,2.1757750842666187e-12,2.3875662110761593e-33,3.3438337092470316e-42,4.835956679860029e-47,2.387566214392282e-33,7.884851189707737e-20,2.6186878706893646e-44,9.041041542080856e-34,3.978708300190121e-32,6.396633157970167e-55,3.690885881810718e-71,5.889142352607033e-71,6.441592102166315e-85,1.4724689366800876e-12,3.399648576513488e-23,1.572333211184257e-45,3.6727139211950258e-56,5.984635591767436e-54,2.133542979599882e-75,4.3744658757648547e-69
2.6533301008164502e-18,0.0005367589272267694,0.0915567593028733,0.0,0.0015796815125869517,0.4515426283539241,4.836732688986539e-74,0.456900612338082,1.6098057925300202e-53,8.171640494835647e-64,1.1400083321709883e-41,4.347247503856287e-81,1.1903773998562297e-113,4.351551994147128e-12,9.550270880899993e-33,2.6750646263494866e-41,7.737526513100883e-46,9.55027090742936e-33,1.576970902848608e-19,2.0947480606476723e-43,3.616042007680031e-33,1.5914815800288031e-31,1.0233592408819358e-53,2.361751604029826e-69,4.713354802948817e-70,1.6486862668926102e-82,2.944939108852708e-12,6.7993000202425e-23,1.2577077936269176e-44,5.875899991733909e-55,2.3947571524436755e-53,1.3653330484244268e-73,2.799442522813928e-67
5.306661326261275e-18,0.0005367589272267694,0.0915567593028733,0.0,0.0015796815023455173,0.45154262835174835,1.940519511975055e-73,0.45690061233513707,5.1513649402161734e-52,2.6144259420566627e-62,2.2888841911565598e-41,1.1125024127854604e-78,3.253464782574275e-110,8.703105757462916e-12,3.82010953849706e-32,2.140045574360933e-40,1.2380007950819955e-44,3.820109559721147e-32,3.153942460102404e-19,1.6754730982519146e-42,1.4461158240305224e-32,6.365906328801842e-31,1.6370454814778985e-52,1.5109859711730085e-67,3.7837204888813437e-69,4.2191233586097584e-80,5.889879414990209e-12,1.359860286358634e-22,1.0059111687915458e-43,9.400013299236272e-54,9.607876283181084e-53,8.736390105365251e-72,1.7913638300528536e-65
1.0613323777150924e-17,0.0005367589272267694,0.0915567593028733,0.0,0.0015796814818626486,0.4515426283473968,7.948501649676473e-73,0.45690061232924717,1.6484266112196547e-50,8.362963652092163e-61,4.719638534639305e-41,2.845991591711938e-76,3.3299281859138967e-107,1.74062130583134e-11,1.5280440356803597e-31,1.7120257044055277e-39,1.980788559392598e-43,1.5280440526605683e-31,6.307885532602502e-19,1.3398574666498473e-41,5.782054111121641e-32,2.5463453244308665e-30,2.6182173788368826e-51,9.663455462195507e-66,3.1104024908787183e-68,1.079330812824698e-77,1.1779759874434257e-11,2.7197208373817257e-22,8.043206824325366e-43,1.5035445795958856e-52,3.935452249012917e-52,5.589055343019626e-70,1.1461141018700444e-63
2.1226648678930222e-17,0.0005367589272267694,0.0915567593028733,0.0,0.001579681440896914,0.4515426283386937,3.7759272044819613e-72,0.4569006123174674,5.274897714316002e-49,2.6741019562723295e-59,1.170909445796312e-40,7.275434452038605e-74,3.4023741255787865e-104,3.4812426756888754e-11,6.112176447716718e-31,1.369602974725826e-38,3.169219666169688e-42,6.112176583573376e-31,1.2615771509572737e-18,1.071052996771314e-40,2.310895992371961e-31,1.0185241215298555e-29,4.1857726463819828e-50,6.175847496519027e-64,3.0222284908334555e-67,2.7591788842074727e-75,2.3559520181998577e-11,5.439441868845211e-22,6.428041244546859e-42,2.4042057511207185e-51,1.869532293075061e-51,3.5741366295417135e-68,7.330532884097042e-62
3.183997358070952e-17,0.0005367589272267694,0.0915567593028733,0.0,0.0015796813999311812,0.4515426283299906,9.774770613517492e-72,0.4569006123056877,2.4708932933706337e-48,1.2506369591929983e-58,2.356229751324051e-40,5.5801758889012603e-73,2.0552880399021612e-103,5.221863955233685e-11,1.2988374989483334e-30,3.9161794911808893e-38,1.2082576879426098e-41,1.298837537797724e-30,1.8923657318513025e-18,3.0611750315890496e-40,4.9078282613852075e-31,2.1643431156685996e-29,1.5952418715642285e-49,3.5226440698465064e-63,1.0642751451685337e-66,2.116258968855497e-74,3.5339279878239165e-11,8.159162829726004e-22,1.8369475465428897e-41,8.847382373424685e-51,4.839671881528998e-51,2.0390754729475464e-67,4.087482439872828e-61
5.306662338426812e-17,0.0005367589272267694,0.0915567593028733,0.0,0.0015796813179997239,0.4515426283125844,6.278583470288054e-71,0.45690061228212814,3.543188498264261e-47,1.8240342696808354e-57,1.0410860714297687e-39,5.8358569722534295e-71,1.424478595600806e-100,8.703106153071409e-11,3.5909035642950244e-30,1.7996902024253341e-37,9.93568551018124e-41,3.590903742874223e-30,3.153942826427387e-18,1.4049075283401218e-39,1.3548598902471475e-30,5.983624761952068e-29,1.3098147543764218e-48,9.851488104556116e-62,1.3117191286440994e-65,2.2132249633755987e-72,5.889879682542578e-11,1.3598604469156837e-21,8.427100775000744e-41,6.8065142595660185e-50,3.10864383535817e-50,5.7085679748949e-66,1.062271355263495e-59
7.217060820747086e-17,0.0005367589272267694,0.0915567593028733,0.0,0.0015796812442614193,0.4515426282969188,1.8527226134618073e-70,0.4569006122609246,1.2475323024864128e-46,6.526550387493608e-57,2.681580578485349e-39,3.724064567603366e-70,1.4467149970235179e-99,1.1836223839320874e-10,6.394335159105427e-30,4.051034078187544e-37,2.8977472353702652e-40,6.394335561149034e-30,4.289362157254979e-18,3.160068921587198e-39,2.4102347284296806e-30,1.065488882660342e-28,3.8170826017107566e-48,4.385053738604971e-61,5.123558602918723e-65,1.4123363032253789e-71,8.010236010269207e-11,1.8494101716590186e-21,1.895082855485604e-40,1.8756949453877187e-49,9.173174672275934e-50,2.5416528782686016e-65,4.545744615480983e-59
9.12745930306736e-17,0.0005367589272267694,0.0915567593028733,0.0,0.0015796811705231224,0.45154262828125324,4.6352050367495265e-70,0.45690061223972106,3.3243162096969387e-46,1.7237908687207871e-56,5.8186102854962274e-39,1.4304756500686598e-69,5.521210645318237e-99,1.4969341216700245e-10,9.981647119418904e-30,7.65661788827463e-37,6.6305387582807274e-40,9.981647879417875e-30,5.424781430616789e-18,5.968054964910834e-39,3.75868504088457e-30,1.6632157669632838e-28,8.728410334298283e-48,1.3414952217149684e-60,1.480901875484833e-64,5.425020577425838e-71,1.0130592128924818e-10,2.3389598722632653e-21,3.5781699257796217e-40,4.2238263368386194e-49,2.2949762178149925e-49,7.779221246613565e-65,1.3601043019618932e-58
1.1037857785387634e-16,0.0005367589272267694,0.0915567593028733,0.0,0.0015796810967848318,0.45154262826558766,9.954336497548097e-70,0.4569006122185175,7.492052749895348e-46,3.902885621556769e-56,1.1205216310430526e-38,4.707698510130316e-69,2.540686040756615e-98,1.810245830231805e-10,1.430941710086729e-29,1.27975900954065e-36,1.3112213125870182e-39,1.430941837137192e-29,6.560200649696083e-18,9.968094667506076e-39,5.383265243261472e-30,2.384303374481942e-28,1.724858337444583e-47,3.502259767070347e-60,3.733435910597345e-64,1.7853754648102065e-70,1.225094805009072e-10,2.8285095500655856e-21,5.975082986238772e-40,8.120991096201087e-49,4.928576815263886e-49,2.0315813737933437e-64,3.488127105414007e-58
1.4858654750028182e-16,0.0005367589272267694,0.0915567593028733,0.0,0.0015796809493082665,0.4515426282342565,3.135319420219442e-69,0.4569006121761104,2.5519493343479663e-45,1.3625410176722327e-55,3.0653086577964077e-38,3.6361276679780687e-68,4.2752391841989835e-97,2.436869180819304e-10,2.4653557795386508e-29,2.7320853664519416e-36,3.6676308695829146e-39,2.4653560508610288e-29,8.831038964064401e-18,2.1255577038828511e-38,9.260087243898715e-30,4.1077852317401485e-28,4.817890312620446e-47,1.617445235608777e-59,1.6658611749312695e-63,1.3789865919214985e-69,1.649165944205095e-10,3.807608853670857e-21,1.273645783326945e-39,2.1045626938196816e-48,1.55235457959005e-48,9.385650329882855e-64,1.5062427218690662e-57
1.867945171466873e-16,0.0005367589272267694,0.0915567593028733,0.0,0.0015796808018317266,0.45154262820292534,7.85703604518735e-69,0.45690061213370325,6.59233466842175e-45,3.545674645589916e-55,6.800688110117233e-38,1.4785264019858789e-67,2.292369417254038e-96,3.063492423558878e-10,3.773473218275692e-29,4.96790765192609e-36,8.212275411048018e-39,3.7734737117956407e-29,1.1101877077782491e-17,3.860783548887255e-38,1.4151629137905844e-29,6.287214106867286e-28,1.0775555955076206e-46,5.0041143822392e-59,5.091999189578497e-63,5.607251092976266e-69,2.0732370104009065e-10,4.786708072990947e-21,2.312619157821568e-39,4.4649804316594824e-48,3.890163210726088e-48,2.9051244714040215e-63,4.459973345254129e-57
2.2500248679309277e-16,0.0005367589272267694,0.0915567593028733,0.0,0.0015796806543552139,0.4515426281715942,1.7332455639982907e-68,0.4569006120912961,1.4817162929470226e-44,8.006591013720008e-55,1.3374253394228905e-37,5.000924983083944e-67,1.0488322468371365e-95,3.690115551134781e-10,5.37385865618174e-29,8.217732617222857e-36,1.622561973552046e-38,5.373859472816329e-29,1.3372714977240737e-17,6.379251023505252e-38,2.0121835943405817e-29,8.953479356833903e-28,2.126521927070829e-46,1.320829077230145e-58,1.3357842899688396e-62,1.8965804086332704e-68,2.497307998645087e-10,5.765807202308996e-21,3.819874018546836e-39,8.463574258150861e-48,8.581616714697457e-48,7.671463268403857e-63,1.1350662942790742e-56
3.0141842608590373e-16,0.0005367589272267694,0.0915567593028733,0.0,0.0015796803594022714,0.45154262810893186,7.399306353208821e-68,0.45690061200648197,6.385902063353841e-44,3.441089768910511e-54,4.24925099859169e-37,7.342406694500137e-66,3.1647060515677044e-94,4.94336145430196e-10,9.467902284140497e-29,1.8954803084520096e-35,5.177446066572427e-38,9.467904169247004e-29,1.7914390121304592e-17,1.467336954362801e-37,3.5327955932411115e-29,1.5773717606051117e-27,6.763521972485065e-46,8.361606317958519e-58,8.431680764118811e-62,2.7845778002557096e-67,3.345449736886168e-10,7.724005185867526e-21,8.778860450623666e-39,2.575926906969326e-47,3.663530758896073e-47,4.866411714949026e-62,6.731681310688798e-56
3.778343653787147e-16,0.0005367589272267694,0.0915567593028733,0.0,0.0015796800644494388,0.45154262804626955,2.17923886562698e-67,0.4569006119216679,1.8809859378541113e-43,1.0097219408855977e-53,1.0232260062472792e-36,3.849533816728573e-65,2.213432386608316e-93,6.196606889615325e-10,1.4749263027664933e-28,3.6410875599684425e-35,1.2486779199780142e-37,1.474926665144551e-28,2.2456064394953764e-17,2.8113162642840404e-37,5.484539907303235e-29,2.4571158866782312e-27,1.626735965397255e-45,3.0368396503198556e-57,3.0662685425395403e-61,1.4599200035373744e-66,4.193591158454612e-10,9.682202803799432e-21,1.680624156666594e-38,6.07792510737324e-47,1.0789803527577624e-46,1.7699989934939353e-61,2.390263629033056e-55
5.306662439643366e-16,0.0005367589272267694,0.0915567593028733,0.0,0.001579679474544105,0.4515426279209451,1.2806058800413637e-66,0.45690061175203966,1.092160402148416e-42,5.780684032817115e-53,4.0743555849502276e-36,7.884224941100759e-64,1.0219670787348714e-91,8.70309635571514e-10,2.887630257558929e-28,1.0013921886014407e-34,4.978308725202658e-37,2.887631255785671e-28,3.1539410329273246e-17,7.685187368957734e-37,1.0659210105127742e-28,4.809981660799177e-27,6.441991583191022e-45,2.6178875967821603e-56,2.668495333510497e-60,2.990060161108496e-65,5.889873050942659e-10,1.3598596942054545e-20,4.5857840744358994e-38,2.3994399521945292e-46,6.340505115817154e-46,1.5329611031363433e-60,2.0425115384903136e-54
8.363300011355804e-16,0.0005367589272267694,0.0915567593028733,0.0,0.0015796782947347587,0.45154262767029646,1.4711211299660291e-65,0.45690061141278365,1.2198552503776554e-41,6.262863349949529e-52,2.673059737051869e-35,4.364045342784532e-62,1.3117352785062947e-89,1.371606966939429e-09,7.138816567789911e-28,3.983804275896447e-34,3.269079825144191e-36,7.138820552325926e-28,4.9706091745622916e-17,3.016639819926606e-36,2.594988633950051e-28,1.1888168721952297e-26,4.168994132233114e-44,4.805521656618342e-55,5.021040274737935e-59,1.655046402060287e-63,9.282433033188871e-10,2.143138082797241e-20,1.7927835638776908e-37,1.6026057079184412e-45,7.283768607191877e-45,2.845656611330962e-59,3.895111002161831e-53
1.447657515478068e-15,0.0005367589272267694,0.0915567593028733,0.0,0.0015796759351213569,0.45154262716900023,2.6903462441145962e-64,0.4569006107342731,2.1779749597149265e-40,1.0715081094747182e-50,2.561198264348002e-34,4.5691033156763184e-60,4.556014509971893e-87,2.3741993820134607e-09,2.1344513197003728e-27,2.1263980964792697e-33,3.135626324944954e-35,2.1344534608731804e-27,8.603941276763251e-17,1.5658765905506047e-35,7.519885999336542e-28,3.5525509560532897e-26,3.882055824447703e-43,1.4692976522864375e-53,1.6158440894822512e-57,1.732813802467074e-61,1.6067537786216546e-09,3.7096931036790875e-20,9.23003688817625e-37,1.5842355612516484e-44,1.3320318193549003e-43,8.901802301848643e-58,1.2918518846092576e-51
2.670312544163043e-15,0.0005367589272267694,0.0915567593028733,0.0,0.0015796712159157139,0.45154262616641233,6.396988806256322e-63,0.45690060937725824,5.114436647527873e-39,2.3645846877720417e-49,3.099029051999472e-33,6.710632625120561e-58,2.2146992245504686e-84,4.3793752201524056e-09,7.256920398562155e-27,1.3677825547567356e-32,3.800953056700474e-34,7.256934355586256e-27,1.5870588756895235e-16,9.536582620099295e-35,2.405079246053601e-27,1.2065077972976991e-25,4.4421456167620205e-42,5.869707325008257e-52,7.132295627439236e-56,2.5449800621571534e-59,2.9637686446536025e-09,6.842796120235496e-20,5.536036025201921e-36,1.9480963165354613e-43,3.167228997744473e-42,3.71791890801157e-56,5.78978969614798e-50
3.8929675728480185e-15,0.0005367589272267694,0.0915567593028733,0.0,0.0015796664967382878,0.4515426251638304,3.3106805751918085e-62,0.45690060802025134,2.6783855316555577e-38,1.2160242947561884e-48,1.2615606622394845e-32,6.085903396981276e-57,2.6783693543715297e-83,6.384539067197688e-09,1.5421155054094133e-26,4.067441271374133e-32,1.5489140848658152e-33,1.5421196988557563e-26,2.313721393806325e-16,2.7319232043792674e-34,4.8570144679157746e-27,2.561478784620145e-25,1.7478946868015125e-41,3.717484148939664e-51,4.701319237465517e-55,2.3080540498241328e-58,4.32077539795717e-09,9.975889769871828e-20,1.569781403362305e-35,7.791890335067481e-43,1.639153567117119e-41,2.3947075392885354e-55,3.777027347683239e-49
5.115622601532994e-15,0.0005367589272267694,0.0915567593028733,0.0,0.0015796617775890801,0.4515426241612545,1.1081295070764895e-61,0.4569006066632526,9.127171233487078e-38,4.080192667847502e-48,3.5188071118415025e-32,3.4710250354820255e-56,2.5530055436465416e-82,8.389690920723488e-09,2.6627140720558987e-26,8.960272517323082e-32,4.324670453068133e-33,2.662723403359646e-26,3.0403816820384195e-16,5.813503499139628e-34,7.991867578019742e-27,4.418833803121855e-25,4.711570710230193e-41,1.5042913600608974e-50,1.9800636974533627e-54,1.3163720927689673e-57,5.677774038594379e-09,1.3108974052633061e-19,3.3099023221632073e-35,2.148839474494237e-42,5.486445435013569e-41,9.832479750283106e-55,1.5718305389272028e-48
6.338277630217969e-15,0.0005367589272267694,0.0915567593028733,0.0,0.0015796570584680938,0.4515426231586846,2.922186262661862e-61,0.456900605306262,2.4506072490905833e-37,1.0771978739516227e-47,7.952971270663855e-32,1.5119687280542643e-55,1.7583513645162305e-81,1.039483077822945e-08,4.087486043302343e-26,1.6715200094575673e-31,9.784123462392562e-33,4.0875036261587675e-26,3.76703974039913e-16,1.0486186623334566e-33,1.1706067730832918e-26,6.777196545462668e-25,1.0281102036385536e-40,4.685696463494201e-50,6.437633041183537e-54,5.734079756413102e-57,7.034764566634427e-09,1.6242048968571565e-19,5.918645272894108e-35,4.824073714594882e-42,1.446792929220495e-40,3.107399195364779e-54,5.0657999832894577e-48
8.78358768758792e-15,0.0005367589272267694,0.0915567593028733,0.0,0.0015796476203107936,0.45154262115356275,1.325669095460513e-60,0.45690060259230514,1.148418324751083e-36,4.842445794385893e-47,2.784708137246802e-31,1.78551492803317e-54,4.355675134376076e-80,1.4405074495922102e-08,7.849543623412908e-26,4.328201976082203e-31,3.4326014467166595e-32,7.849590069474903e-26,5.220349167557112e-16,2.5453372574050138e-33,2.0567142119325728e-26,1.2991861029053625e-24,3.3475899615311534e-40,2.787037482342183e-49,4.2468779171917205e-53,6.771492569478605e-56,9.7487212851872e-09,2.25081707001833e-19,1.414029333697654e-34,1.6679454546005734e-41,6.563396733421493e-40,1.9108129675171918e-53,3.3039533178211244e-47
1.122889774495787e-14,0.0005367589272267694,0.0915567593028733,0.0,0.001579638182266406,0.4515426191484649,4.1346732774443454e-60,0.45690059987838083,3.641507720557288e-36,1.4789820897729654e-46,7.189920027498753e-31,9.368306691519905e-54,3.2100879853049494e-79,1.841527020024594e-08,1.2828274027663603e-25,8.910232057168787e-31,8.876983790382178e-32,1.2828371487387663e-25,6.6736496753892955e-16,4.9294985164313795e-33,3.0842287701564457e-26,2.119449473806968e-24,8.10836712830375e-40,1.008856061899214e-48,1.6589169175804576e-52,3.55289211931147e-55,1.2462645554186694e-08,2.8774254965145746e-19,2.6994514201374347e-34,4.2337451753375257e-41,2.0470606698438966e-39,7.107905635140317e-53,1.2763200428624624e-46
1.3674207802327821e-14,0.0005367589272267694,0.0915567593028733,0.0,0.0015796287443349505,0.451542617143391,1.0455474381426196e-59,0.45690059716448883,9.304146991617519e-36,3.635988102370564e-46,1.5499162242711553e-30,3.605249711159236e-53,1.6789192221986232e-78,2.2425417870117167e-08,1.9023662209275792e-25,1.597639567123681e-30,1.9163553524209577e-31,1.9023840259802685e-25,8.126941264009355e-16,8.32903820191254e-33,4.2071087859773984e-26,3.1373597649889205e-24,1.6442265668664853e-39,2.837665908139969e-48,5.023156782196438e-52,1.3672762551707864e-54,1.5176537374236287e-08,3.5040301763923097e-19,4.500976314847244e-34,8.931589985827911e-41,5.176417933978759e-39,2.0537730585450075e-52,3.8049510919942565e-46
1.6119517859697772e-14,0.0005367589272267694,0.0915567593028733,0.0,0.0015796193065164472,0.45154261513834126,2.3081013759662216e-59,0.45690059445062936,2.0683616004648934e-35,7.756452549954631e-46,2.961665813601738e-30,1.1667408138329698e-52,7.104023617257885e-78,2.6435517484633247e-08,2.6435693174477864e-25,2.6077102822452202e-30,3.666798955425093e-31,2.643598926481829e-25,9.580223933528846e-16,1.2822918197736518e-32,5.396938020677133e-26,4.351784082334671e-24,2.957210795637477e-39,6.79075751206595e-48,1.3008472645875136e-51,4.4248169724743315e-54,1.789039674593619e-08,4.1306311096977888e-19,6.845357954438134e-34,1.659405158952724e-40,1.1427108428506039e-38,5.059995082268573e-52,9.659267388109316e-46
2.1010137974437673e-14,0.0005367589272267694,0.0915567593028733,0.0,0.0015796004312183722,0.4515426111283138,8.90378689406202e-59,0.4569005890230076,7.997137869599945e-35,2.7041001729787843e-45,8.562234090396598e-30,1.0158000451765861e-51,1.043456883760974e-76,3.445557246740729e-08,4.490962586548307e-25,5.7468541445757984e-30,1.0627641456269005e-30,4.49103041803881e-25,1.2486762515688742e-15,2.5229661967123596e-32,7.928518477603508e-26,7.365879521078137e-24,7.541947800834594e-39,2.865418866954965e-47,6.900452249448513e-51,3.8523802669563777e-53,2.331801814659163e-08,5.383821736769648e-19,1.3195412024460705e-33,4.40740315459764e-40,4.408042187240085e-38,2.3406515802264583e-51,4.700534679079179e-45
2.5900758089177574e-14,0.0005367589272267694,0.0915567593028733,0.0,0.001579581556372334,0.4515426071183825,2.5378162803261543e-58,0.4569005835955157,2.2803506392509623e-34,7.098422102670955e-45,1.972393219022495e-29,4.5997485130914914e-51,6.231106954144797e-76,4.2475434986056644e-08,6.824995557461223e-25,1.0730349383753344e-29,2.4529796037325102e-30,6.825126946594597e-25,1.5393265422725388e-15,4.2459469891578576e-32,1.0567509943665628e-25,1.1153049810307768e-23,1.5573736945057959e-38,8.480918286239092e-47,2.4234109374581847e-50,1.744435876788235e-52,2.8745509760818943e-08,6.636997378089686e-19,2.1841985644554077e-33,9.339319977154972e-40,1.256383546573081e-37,7.445250053916544e-51,1.5346604505829084e-44
