Time (s),Volume (m^3),N2,Ne,X(1),H2(2),CO(3),CO2(4),H2O(5),CH2O(6),HCOOH(7),CH3OH(8),HCOOCH3(9),H*(10),O*(11),OH*(12),H2O*(13),CO*(14),CO2*(15),HCO*(16),HCOO*(17),COOH*(18),CH2O*(19),CH3O*(20),CH3O2*(21),CH3OH*(22),CO2X(51),H2X(50)
2.4233420376401633e-18,0.0027344314106420324,0.0915567593028733,0.0,0.00804743163214028,0.4515426283541073,3.8066375856430656e-42,0.4569006123383299,4.5878196342475965e-55,2.778359840905385e-65,3.1041320832052616e-42,4.214485854807447e-84,2.349705674874036e-117,3.985201862403684e-12,9.673520662233064e-33,4.60223606131709e-42,2.3956492147862763e-47,9.673520662989109e-33,1.4959671102667312e-19,3.9579910305127326e-44,6.906552203665058e-34,2.977794232298351e-32,3.587112494428729e-55,1.401803249516496e-71,2.328945828297278e-71,1.706774922642202e-85,2.6970094433092156e-12,6.226877914844011e-23
4.846685102427011e-18,0.0027344314106420324,0.0915567593028733,0.0,0.008047431622761055,0.45154262835211467,3.045311194344394e-41,0.4569006123356329,1.4682412662068284e-53,9.058245306130635e-64,6.210970698278554e-42,1.078554610758841e-81,2.432330448859567e-114,7.970405401547431e-12,3.869409489790101e-32,3.68239085497091e-41,3.833029259124781e-46,3.8694094903949497e-32,2.991934851962979e-19,3.226987778680655e-43,2.7620960714259777e-33,1.1911143245095232e-31,5.738326381191498e-54,8.968591365667063e-70,1.863878816898911e-70,4.3677116531877684e-83,5.394020021352786e-12,1.2453758459270895e-22
9.693371232000707e-18,0.0027344314106420324,0.0915567593028733,0.0,0.008047431604002606,0.45154262834812947,2.436249401493889e-40,0.4569006123302389,4.699257332341266e-52,3.005831531415996e-62,1.2465225320701861e-41,2.7592856432681416e-79,7.007228678875456e-111,1.5940812442606715e-11,1.5477640378022462e-31,2.946874246342723e-40,6.13281123732963e-45,1.5477640382861467e-31,5.983870327422668e-19,2.678540328346678e-42,1.104418277514099e-32,4.764428079137984e-31,9.177944609216003e-53,5.7361191211001525e-68,1.495721264189205e-69,1.1173931409065167e-80,1.078804115221668e-11,2.490751951898521e-22
1.93867434911481e-17,0.0027344314106420324,0.0915567593028733,0.0,0.008047431566485706,0.45154262834015907,1.9489996927006058e-39,0.45690061231945084,1.5043282455410296e-50,1.0304686114749369e-60,2.562294620204473e-41,7.054490964978072e-77,7.689034992456976e-108,3.1881626375812256e-11,6.19105661023571e-31,2.3590372133953655e-39,9.812379964818639e-44,6.191056614107271e-31,1.196774124661083e-18,2.297950471691979e-41,4.4143144273100843e-32,1.9057474025788915e-30,1.467390818082761e-51,3.6662835449383566e-66,1.2261334271132518e-68,2.856766281720065e-78,2.1576083313051487e-11,4.981504152185602e-22
3.8773488009442884e-17,0.0027344314106420324,0.0915567593028733,0.0,0.008047431491451911,0.45154262832421826,1.5591998117198163e-38,0.45690061229787476,4.8174709346715694e-49,3.736547120766901e-59,6.232492115110613e-41,1.801211314390124e-74,8.912601665403987e-105,6.376325364656965e-11,2.4764227161029103e-30,1.8896899246490313e-38,1.569942697059177e-42,2.476422719200727e-30,2.393548295806227e-18,2.0865447782717616e-40,1.763044327783384e-31,7.622798075683148e-30,2.344375048275143e-50,2.3402529269778272e-64,1.170056887949352e-67,7.294132652384142e-76,4.315216723114919e-11,9.963008506136638e-22
7.754697704603245e-17,0.0027344314106420324,0.0915567593028733,0.0,0.008047431341384323,0.45154262829233666,1.2473598547314026e-37,0.4569006122547226,1.5439075103929426e-47,1.4766752216506955e-57,3.018861741797805e-40,4.586980254932221e-72,1.1237535345499564e-101,1.2752650580545688e-10,9.905690850052778e-30,1.5156877930159511e-37,2.511786146766247e-41,9.905690874844374e-30,4.7870965873265655e-18,2.0663162684619025e-39,7.030816328483722e-31,3.048965831586916e-29,3.7400050982950804e-49,1.489911730711024e-62,2.1464195429312852e-66,1.857530086107178e-73,8.630433345305703e-11,1.9926017027546202e-21
1.16320466082622e-16,0.0027344314106420324,0.0915567593028733,0.0,0.008047431191316741,0.45154262826045505,3.5666695671586352e-37,0.45690061221157047,7.236996326597816e-47,7.486740881733591e-57,9.2119765375948e-40,3.5148421810867173e-71,6.594529750340158e-101,1.9128975558169968e-10,2.1049592869187743e-29,4.341440839133582e-37,9.57597311616934e-41,2.1049592940094392e-29,7.180644828076959e-18,6.666241564302779e-39,1.4909220506341778e-30,6.478827049658023e-29,1.42397895085345e-48,8.4876830313462e-62,1.0159036492355487e-65,1.4233601917822532e-72,1.294564980606774e-10,2.9889025362463284e-21
1.5509395511921157e-16,0.0027344314106420324,0.0915567593028733,0.0,0.008047431041249165,0.45154262822857344,7.5231390377581635e-37,0.4569006121684183,2.3045945658126918e-46,2.6357701177378903e-56,2.2761864223310383e-39,1.843017382930975e-70,7.407849477952013e-100,2.550530029752811e-10,3.5908128634899545e-29,9.174890679055079e-37,2.5764249973182674e-40,3.5908128784506804e-29,9.574193018057411e-18,1.5825550497244796e-38,2.5384416577504187e-30,1.1051762775229305e-28,3.8258393458827166e-48,3.315250307372588e-61,3.581651115130315e-65,7.463429194002527e-72,1.7260866105401035e-10,3.985203351088787e-21
2.326409331923907e-16,0.0027344314106420324,0.0915567593028733,0.0,0.008047430741114027,0.45154262816481017,2.054802567572033e-36,0.45690061208211397,1.218718337973674e-45,1.812323403064135e-55,8.699607129295466e-39,3.118324449253109e-69,5.8009655233493276e-98,3.825794921704169e-10,7.434321771292612e-29,2.5166399412462012e-36,1.0420253465505794e-39,7.434321812183783e-29,1.4361289278864368e-17,5.396771688404648e-38,5.238667495344294e-30,2.2880047811635757e-28,1.5426239420810308e-47,2.766122923523835e-60,2.7290927012609164e-64,1.262787531848631e-70,2.58912983252043e-10,5.977804937005062e-21
3.1018791126556985e-16,0.0027344314106420324,0.0915567593028733,0.0,0.008047430440978907,0.451542628101047,4.299334238069797e-36,0.4569006119958096,3.885268716396086e-45,6.57674767246919e-55,2.3152532180434013e-38,1.6734011838727403e-68,4.787293382105284e-97,5.101059726034884e-10,1.2643833877542983e-28,5.2859533894326944e-36,2.8224585921949163e-39,1.2643833963155812e-28,1.9148385352972174e-17,1.3331332612605926e-37,8.882435246285393e-30,3.891098921183942e-28,4.1695050909579094e-47,1.0844054868324095e-59,1.0475033347151912e-63,6.77655640071509e-70,3.452172995137659e-10,7.970406454341402e-21
3.87734889338749e-16,0.0027344314106420324,0.0915567593028733,0.0,0.008047430140843812,0.4515426280372838,7.826773574228275e-36,0.45690061190950537,1.0110527189720868e-44,1.9370732789164877e-54,5.160974391572336e-38,7.002514770961318e-68,3.3124074050497618e-96,6.376324436485175e-10,1.931692074661857e-28,9.660881975257712e-36,6.340327178970671e-39,1.9316920902576221e-28,2.3935481227045187e-17,2.8087223314899795e-37,1.3528053081049991e-29,5.944410390822243e-28,9.345499234535135e-47,3.396655270860313e-59,3.2494322119439285e-63,2.835717862970443e-69,4.315216094151577e-10,9.963007898199248e-21
5.428288454851073e-16,0.0027344314106420324,0.0915567593028733,0.0,0.008047429540573688,0.4515426279097573,2.0664989582962363e-35,0.4569006117368967,5.711206968638614e-44,1.5402494623329456e-53,1.9883487318586346e-37,1.8394230214278204e-66,2.984509688580202e-94,8.926853569839766e-10,3.7145751406186615e-28,2.575531770236629e-35,2.458404926213785e-38,3.714575181861827e-28,3.350967236252195e-17,9.905957558776118e-37,2.5827230922319395e-29,1.142950952129524e-27,3.598448487573565e-46,3.052055287681946e-58,2.9192180323339415e-62,7.44887356881571e-68,6.041302097374328e-10,1.3948210560863997e-20
6.979228016314655e-16,0.0027344314106420324,0.0915567593028733,0.0,0.008047428940303655,0.4515426277822309,4.284369604227884e-35,0.4569006115642882,1.90038235223525e-43,6.092563950114994e-53,5.27977333967293e-37,1.1060601327273166e-65,2.6383124261790933e-93,1.1477382321879068e-09,6.091893351581718e-28,5.385324692820938e-35,6.540968971990082e-38,6.091893437209569e-28,4.30838626855517e-17,2.512175599557664e-36,4.206173442819764e-29,1.8742164610006483e-27,9.521724622141554e-46,1.2574319308831894e-57,1.2081626538399068e-61,4.479068703755694e-67,7.767387842270411e-10,1.79334129250937e-20
1.008110713924182e-15,0.0027344314106420324,0.0915567593028733,0.0,0.008047427739763857,0.4515426275271781,1.2873290723150884e-34,0.45690061121907105,1.2981367211485865e-42,5.931645628186623e-52,2.3621534708828855e-36,2.8775425190376036e-64,2.2967593210751684e-91,1.6578438682116558e-09,1.2629584155702168e-27,1.6486130609247524e-34,2.9311192018473374e-37,1.2629584413782208e-27,6.223224089461369e-17,1.0613508150694916e-35,8.59138615163285e-29,3.884605215539921e-27,4.2084599775066653e-45,1.2841361821900473e-56,1.2609422054925716e-60,1.1652811868135048e-65,1.1219558557191773e-09,2.5903816758374012e-20
1.6284865385096151e-15,0.0027344314106420324,0.0915567593028733,0.0,0.008047425338685339,0.4515426270170727,5.534641275607265e-34,0.4569006105286373,1.68137268895044e-41,1.2160693620662263e-50,1.711266234139682e-35,1.8544805833384464e-62,5.632468414401557e-89,2.6780546826903247e-09,3.28371246633313e-27,7.361099609728768e-34,2.126389356610951e-36,3.2837125779856764e-27,1.0052898756483018e-16,7.311969334592182e-35,2.1661238924660277e-28,1.0094665773221097e-26,2.965214659042564e-44,2.6476742288825022e-55,2.736265547332015e-59,7.509850231891515e-64,1.8123896887577404e-09,4.184462084424773e-20
2.869238187680481e-15,0.0027344314106420324,0.0915567593028733,0.0,0.00804742053653261,0.4515426259968628,3.1166219427069336e-33,0.4569006091477707,3.3979258453692417e-40,4.128894242596605e-49,1.7502283290116208e-34,2.0591824418919175e-60,4.741479461891592e-86,4.71847448109676e-09,1.017805823643815e-26,4.4545337352561246e-33,2.1789768225578515e-35,1.0178058872834259e-26,1.7712244191400334e-16,7.233057908418634e-34,6.31585092564185e-28,3.1254654447610454e-26,2.867996831522238e-43,8.412627762824365e-54,9.627572721587047e-58,8.338804882885945e-62,3.1932561150638037e-09,7.372621469337756e-20
5.3507414860222134e-15,0.0027344314106420324,0.0915567593028733,0.0,0.008047410932244398,0.4515426239564467,2.0695501844116565e-32,0.4569006063860427,9.065819606260502e-39,1.8800217217263162e-47,2.195980200235933e-33,2.933837410395557e-58,4.476872084510882e-83,8.799306753394338e-09,3.537807129798898e-26,3.366287899244683e-32,2.7425728542237575e-34,3.5378075621541405e-26,3.3030919464781427e-16,8.91809106697576e-33,1.9568532501291806e-27,1.083974770325143e-25,3.2404250901823145e-42,3.221677134563961e-52,4.46414478665207e-56,1.188078202413018e-59,5.954984008608505e-09,1.3748934510131357e-19
7.832244784363947e-15,0.0027344314106420324,0.0915567593028733,0.0,0.008047401327979181,0.45154262191603545,6.218660189371046e-32,0.4569006036243212,5.012101437737178e-38,1.2484640990735137e-46,9.032827755357057e-33,2.620053496206596e-57,5.526438513497314e-82,1.2880129256648113e-08,7.579314970885523e-26,1.1080823556193585e-31,1.1300672375730045e-33,7.579316293588358e-26,4.834957394294298e-16,3.652472267700731e-32,3.81686615991822e-27,2.3179308027620957e-25,1.2519460442671788e-41,1.990736621026675e-51,2.974549863071793e-55,1.0610091880554538e-58,8.716705290081772e-09,2.0125239912230275e-19
1.0313748082705679e-14,0.0027344314106420324,0.0915567593028733,0.0,0.008047391723736957,0.4515426198756291,1.3780097525374196e-31,0.4569006008626065,1.803781878840688e-37,5.287762520067436e-46,2.533136716125109e-32,1.4672510739319262e-56,7.438152190212266e-81,1.6960941986631282e-08,1.3142325595720382e-25,2.667004717864968e-31,3.174208874543577e-33,1.314232857824695e-25,6.3668207625948235e-16,1.0224862004911273e-31,6.067653283078164e-27,4.011941371787459e-25,3.3005352126140253e-41,7.84019523812548e-51,1.2624117871587366e-54,5.941736965585289e-58,1.1478419959507484e-08,2.6501537675653414e-19
1.2795251381047411e-14,0.0027344314106420324,0.0915567593028733,0.0,0.008047382119517735,0.45154261783522764,2.5809510041848716e-31,0.4569005981008983,5.1173547314415574e-37,1.7265000711697916e-45,5.743278954331511e-32,6.251053341009455e-56,6.744073646876023e-80,2.104174493897279e-08,2.0226835326323603e-25,5.393880752098964e-31,7.207689660886571e-33,2.022684100879098e-25,7.89868205138562e-16,2.316765022883095e-31,8.597723682492003e-27,6.163462353590405e-25,7.032494571812308e-41,2.36749577317946e-50,4.126328598744495e-54,2.5314082491490865e-57,1.424012801690945e-08,3.287782780041933e-19
1.7758257977730876e-14,0.0027344314106420324,0.0915567593028733,0.0,0.008047362911148317,0.4515426137544393,6.718656774438944e-31,0.45690059257750165,2.690930055474754e-36,1.145933420031483e-44,2.0171722444908163e-31,6.912526915672581e-55,2.5148780744127235e-78,2.9203321494521297e-08,3.896033876244297e-25,1.613246009481749e-30,2.5384663327654723e-32,3.896035405405239e-25,1.0962398390457996e-15,8.138515917427206e-31,1.4234612004356833e-26,1.1829675398542192e-24,2.185549548069817e-40,1.3057194142441775e-49,2.739649269291222e-53,2.7992766527527223e-56,1.9763524295729174e-08,4.563038513404676e-19
2.272126457441434e-14,0.0027344314106420324,0.0915567593028733,0.0,0.008047343702870956,0.45154260967367066,1.3881678840834723e-30,0.45690058705413156,9.26769548317812e-36,4.489278904774254e-44,5.214649296033795e-31,3.47814918274793e-54,2.2245684205566938e-77,3.73648588882314e-08,6.377979640699115e-25,3.753615682714021e-30,6.576075387295013e-32,6.377982899249317e-25,1.4026106411553746e-15,2.1053627995071418e-30,2.025583462911855e-26,1.929639745309594e-24,5.090721071684383e-40,4.4701904266432854e-49,1.0729109626756565e-52,1.4085011063069606e-55,2.528689412672922e-08,5.838291191325815e-19
2.7684271171097805e-14,0.0027344314106420324,0.0915567593028733,0.0,0.008047324494685686,0.45154260559292153,2.4961422766200985e-30,0.45690058153078783,2.551200923927311e-35,1.3620610910106125e-43,1.1245525103815421e-30,1.2833362746016028e-53,1.3918508780187577e-76,4.552635708318925e-08,9.468517793362453e-25,7.50162012762269e-30,1.4206454143216207e-31,9.468523827300337e-25,1.7089806114714925e-15,4.544174114961197e-30,2.640848588046792e-26,2.854260373434163e-24,9.980991600867057e-40,1.1943844106186347e-48,3.2532882197212444e-52,5.196960995146371e-55,3.081023751010751e-08,7.113540813820648e-19
3.264727776778127e-14,0.0027344314106420324,0.0915567593028733,0.0,0.00804730528659255,0.4515426015121921,4.084178392269779e-30,0.45690057600747064,6.099468070926465e-35,3.5327115759710916e-43,2.1486786754263293e-30,3.9720482720940893e-53,6.932769825398042e-76,5.368781604279209e-08,1.3167645333916424e-24,1.3518278347197348e-29,2.7185598689222676e-31,1.3167655490821824e-24,2.0153497499981276e-15,8.69032639471795e-30,3.263323705976324e-26,3.954772171886292e-24,1.7451414733241292e-39,2.714970396982274e-48,8.431264976612857e-52,1.6085090374864352e-54,3.633355444606004e-08,8.38878738090431e-19
4.25732909611482e-14,0.0027344314106420324,0.0915567593028733,0.0,0.008047266870682801,0.45154259335079205,9.039577453837715e-30,0.45690056496091547,2.7899556093417943e-34,1.877830962067574e-42,6.204481989382411e-30,3.0317546963219846e-52,1.4259385370145352e-74,7.001061611549486e-08,2.2391657070974383e-24,3.576883271417615e-29,7.870408786684933e-31,2.239168085829845e-24,2.628085531697968e-15,2.5137842723439292e-29,4.53090376014146e-26,6.675764438638596e-24,4.289477790083706e-39,1.0302964024576874e-47,4.4712210232523766e-51,1.2277305091353662e-53,4.7380108976440046e-08,1.0939271348896222e-18
5.1168022782576663e-14,0.0027344314106420324,0.0915567593028733,0.0,0.008047233607430244,0.45154258628406624,1.568571823056321e-29,0.4569005553960147,7.750267823949706e-34,5.6170073672208557e-42,1.2876935092766365e-29,1.0685101030092412e-51,8.029266343289874e-74,8.414406775891335e-08,3.2345019710959816e-24,7.059722767549288e-29,1.636107026645097e-30,3.2345062865675877e-24,3.1586382259664235e-15,5.223291988476179e-29,5.635905237604337e-26,9.581926912101697e-24,7.990907380155257e-39,2.5189514283646503e-47,1.3356600266685053e-50,4.327007252381717e-53,5.694500916817829e-08,1.3147673382668e-18
5.976275460400513e-14,0.0027344314106420324,0.0915567593028733,0.0,0.008047200344454483,0.45154257921739954,2.498639354738294e-29,0.4569005458311934,1.8369078379378232e-33,1.4070735215719554e-41,2.3806613343336003e-29,3.0429507284213493e-51,3.463763343108829e-73,9.827740123285908e-08,4.412349432745708e-24,1.2578019341967256e-28,3.0287319563204543e-30,4.4123565974792126e-24,3.689188425761012e-15,9.665963521939519e-29,6.740190509594468e-26,1.2988275969560947e-23,1.3561269301589766e-38,5.315911684656495e-47,3.342031532851177e-50,1.2322644272791614e-52,6.650983004705898e-08,1.5356066253501893e-18
6.83574864254336e-14,0.0027344314106420324,0.0915567593028733,0.0,0.008047167081755697,0.4515425721507919,3.7387056349453164e-29,0.4569005362664512,3.8809762181119e-33,3.1053802341526706e-41,4.046351602824483e-29,7.493311272424296e-51,1.2421611560868198e-72,1.1241061635288107e-07,5.772706579031388e-24,2.0779417312444913e-28,5.153387682077723e-30,5.772717723434936e-24,4.219736131101532e-15,1.6441998186386137e-28,7.843245606907215e-26,1.6885128082358485e-23,2.1572634538870298e-38,1.014819642499524e-46,7.368470328025575e-50,3.034469424563354e-52,7.607457161407179e-08,1.7564449961474415e-18
8.554695006829053e-14,0.0027344314106420324,0.0915567593028733,0.0,0.00804710055718979,0.4515425580177547,7.327071001798428e-29,0.4569005171372049,1.4011995184706901e-32,1.2031146248404838e-40,9.824148989616835e-29,3.6426545799205195e-50,1.274686676308618e-71,1.4067669079314754e-07,9.040943871784182e-24,4.839028569731954e-28,1.25340471764271e-29,9.040967356674192e-24,5.280824058499586e-15,3.9969531606596245e-28,1.0049673109258662e-25,2.6112844130638184e-23,4.835363663266547e-38,3.072472782102236e-46,2.84937550552402e-49,1.4751187573769832e-51,9.520381681645657e-08,2.1981189889141788e-18
1.1992587735400438e-13,0.0027344314106420324,0.0915567593028733,0.0,0.008046967511389742,0.45154252975239445,2.0184758803591903e-28,0.4569004788796642,1.0321332940074083e-31,9.70822181189626e-40,3.745513515636167e-28,4.7352818632201706e-49,5.112214742087662e-70,1.9720741130724784e-07,1.7767468070483668e-23,1.7538218293933737e-27,4.7919392712701806e-29,1.7767541689684368e-23,7.402969980719543e-15,1.5263776465102007e-27,1.44629650193734e-25,5.0052509848127865e-23,1.8821270902195324e-37,1.8443276220526988e-45,2.2917352041907802e-48,1.917585929850235e-50,1.3346135552243703e-07,3.0814559793514934e-18
1.5430480463971823e-13,0.0027344314106420324,0.0915567593028733,0.0,0.008046834470041783,0.4515425014879913,4.2994186677186575e-28,0.45690044062339225,4.296288273116897e-31,4.2232120278159614e-39,1.0042953305273383e-27,2.855436749641472e-48,5.556470825619331e-69,2.5373621749095224e-07,2.941397768502919e-23,4.57180090493935e-27,1.2876269304712537e-28,2.941415206138505e-23,9.525075993897825e-15,4.096675003593331e-27,1.888054895160226e-25,8.084294551761366e-23,5.768324043623762e-37,7.433039298016846e-45,9.950554601711709e-48,1.1563293401384766e-49,1.717176253496469e-07,3.9647783100704684e-18
1.886837319254321e-13,0.0027344314106420324,0.0915567593028733,0.0,0.008046701433157591,0.45154247322455127,7.8608040910608155e-28,0.45690040236838914,1.3269304888702222e-30,1.342555451363463e-38,2.1920687347732512e-27,1.2468017533942767e-47,4.0982219473838976e-68,3.1026309753446486e-07,4.3980375831209e-23,9.799493389679162e-27,2.816038526391119e-28,4.3980724685243475e-23,1.1647142099309079e-14,8.947489727703455e-27,2.329897950759133e-25,1.179659323126172e-22,1.5125674497930743e-36,2.410730148177583e-44,3.15860967041613e-47,5.049012027367814e-49,2.0997262636172208e-07,4.848085981564101e-18
2.574415864968598e-13,0.0027344314106420324,0.0915567593028733,0.0,0.00804643537282724,0.451542416700584,1.9965946101242596e-27,0.45690032586218904,8.309260828864558e-30,8.77870114059319e-38,7.328288161092229e-27,2.092679042591279e-46,2.1000265732152125e-66,4.2331103197058105e-07,8.18724502095035e-23,3.201264744553321e-26,9.45924789994668e-28,8.187348337715328e-23,1.589115459195007e-14,2.993711922824321e-26,3.2137577192915327e-25,2.093923122609465e-22,8.112670599727743e-36,1.9290288385998242e-43,2.0583163773484333e-46,8.474451966724082e-48,2.8647882219576114e-07,6.614657348856204e-18
3.1436958261108234e-13,0.0027344314106420324,0.0915567593028733,0.0,0.008046215102059332,0.45154236990458924,3.635544762680215e-27,0.45690026252279814,2.5399948419207516e-29,2.732710651517791e-37,1.5732044432073015e-26,1.0206623908919854e-45,1.6494048175753055e-65,5.169030215457556e-07,1.2208251071265882e-22,6.794419803443718e-26,2.038779829203689e-27,1.220845893990298e-22,1.9404859655071535e-14,6.429414665435705e-26,3.9457688137514386e-25,3.0039137465543273e-22,2.3772358208582917e-35,7.0240610440957766e-43,6.396095477039072e-46,4.1332446086827823e-47,3.4981820960256363e-07,8.077243957121196e-18
3.712975787253049e-13,0.0027344314106420324,0.0915567593028733,0.0,0.008045994843680166,0.45154232311131054,5.989756456433544e-27,0.4569001991868855,6.481718648479055e-29,7.068454889879497e-37,2.959466079156922e-26,3.930179780478602e-45,9.379817620828926e-65,6.10489578930582e-07,1.7029766334931604e-22,1.2678090424782922e-25,3.852862092042788e-27,1.7030138866675565e-22,2.291845530755958e-14,1.2098350957004823e-25,4.678085908315244e-25,4.034539502675582e-22,5.951009932370223e-35,2.0523859499668023e-42,1.6514621150716952e-45,1.591554119747496e-46,4.131541187371817e-07,9.539790376160635e-18
4.282255748395274e-13,0.0027344314106420324,0.0915567593028733,0.0,0.00804577459774273,0.45154227632077476,9.188737999911126e-27,0.4569001358544509,1.4458670706165298e-28,1.593124773115758e-36,5.0673987010701635e-26,1.278182652094651e-44,4.4443524130831556e-64,7.040706505409488e-07,2.2651746834965183e-22,2.1575571936717515e-25,6.631128757492884e-27,2.2652360995237956e-22,2.6431941555284358e-14,2.0720109397076674e-25,5.410709486293698e-25,5.170930136042162e-22,1.3161017561484535e-34,5.320881783589851e-42,3.716057748752184e-45,5.176091102690038e-46,4.7648654989148436e-07,1.1002296608247777e-17
4.8515357095375e-13,0.0027344314106420324,0.0915567593028733,0.0,0.00804555436430002,0.45154222953300865,1.3361993079375475e-26,0.45690007252549386,2.9169908753940666e-28,3.240472722720825e-36,8.08888761754598e-26,3.6830427927392445e-44,1.8248085038113121e-63,7.976461828041629e-07,2.9074148598266636e-22,3.427341033874539e-25,1.0645975168091246e-26,2.907509933531083e-22,2.99453184041402e-14,3.308024138536923e-25,6.143596301710716e-25,6.400117441143585e-22,2.6457383944977036e-34,1.2344035425838932e-41,7.546735142897413e-45,1.4914742382540874e-45,5.39815503358196e-07,1.246476265566604e-17
5.420815670679725e-13,0.0027344314106420324,0.0915567593028733,0.0,0.008045334143405006,0.45154218274803903,1.8639021146595444e-26,0.4569000092000143,5.443536476940647e-28,6.087730419329927e-36,1.2228237830263058e-25,9.522470960272794e-44,6.414833238557513e-63,8.912161221586233e-07,3.629692765546268e-22,5.160602984234128e-25,1.6196735480134163e-26,3.6298328710635856e-22,3.345858586004465e-14,5.001518141733328e-25,6.876748320592307e-25,7.710723298459759e-22,4.932361908651675e-34,2.6084589456892285e-41,1.4155923705056002e-44,3.856191981757196e-45,6.031409794308626e-07,1.392718852070862e-17
6.559375592964175e-13,0.0027344314106420324,0.0915567593028733,0.0,0.008044893739469905,0.4515420891865961,3.302237521625165e-26,0.4568998825594861,1.5875106646288114e-27,1.7938860724498746e-35,2.471983001874098e-25,5.047712006994541e-43,5.944446917129017e-62,1.0783390079472302e-06,5.3143441791407985e-22,1.0366917818604841e-24,3.3224635341575463e-26,5.314616229136838e-22,4.0484792616777276e-14,1.0112765515877071e-24,8.343889320643026e-25,1.0536746864810258e-21,1.4404781608690404e-33,9.483909189266948e-41,4.158616687442237e-44,2.0441066783052994e-44,7.297815005720564e-07,1.6851919712884747e-17
7.697935515248626e-13,0.0027344314106420324,0.0915567593028733,0.0,0.008044453386360973,0.45154199563666025,5.33747159338638e-26,0.45689975593286397,3.8857512584013295e-27,4.424796487614677e-35,4.434603765297244e-25,1.980058060739745e-42,3.439671092027111e-61,1.2654388796374877e-06,7.319093756176644e-22,1.8506150725307704e-24,6.06280469635687e-26,7.319566985591845e-22,4.751056187328109e-14,1.8144312097178634e-24,9.812114371395869e-25,1.3582924130042952e-21,3.536403101740423e-33,2.7541413520587132e-40,1.02272333232641e-43,8.018385137723935e-44,8.564081156796543e-07,1.977649020331442e-17
8.722639445304631e-13,0.0027344314106420324,0.0915567593028733,0.0,0.008044057112369184,0.45154191145173345,7.765143765512837e-26,0.45689964198079175,7.80896267370091e-27,8.942084238868704e-35,6.967857681605023e-25,5.798932585140817e-42,1.390249461320952e-60,1.4338087332960608e-06,9.397023243893712e-22,2.896798006715898e-24,9.694207848421534e-26,9.397750299590014e-22,5.3833380181257656e-14,2.8511920333700086e-24,1.1134475143191086e-24,1.6471083176733804e-21,7.128725130765992e-33,6.359447131334187e-40,2.0612212921516203e-43,2.3483187526361344e-43,9.7036018158317e-07,2.2408466260161372e-17
9.747343375360636e-13,0.0027344314106420324,0.0915567593028733,0.0,0.00804366088019793,0.4515418272764567,1.0835717093854234e-25,0.4568995280399798,1.4495070119135615e-26,1.6676910069468064e-34,1.0375191529760725e-24,1.5016669240150057e-41,4.7310368035205834e-60,1.6021592868531422e-06,1.1734178134046182e-21,4.298687606508451e-24,1.4717524884487438e-25,1.1735240482077268e-21,6.015584418845744e-14,4.245765937984985e-24,1.2457700420947508e-24,1.946816603702751e-21,1.327323644001284e-32,1.3306918658535326e-39,3.833709442523104e-43,6.081106375471865e-43,1.0843009872684987e-06,2.5040312177479823e-17
1e-12,0.0027344314106420324,0.0915567593028733,0.0,0.008043563189481703,0.45154180652323944,1.1700305124326324e-25,0.4568994999478381,1.6710458932604212e-26,1.9246305942371731e-34,1.1366153753055854e-24,1.8713422776969895e-41,6.301140137827272e-60,1.6436657213298252e-06,1.2350274684587657e-21,4.705498611604435e-24,1.620517336521753e-25,1.2351433606635082e-21,6.17146911673297e-14,4.651365532697074e-24,1.2784097596856756e-24,2.0221053227727196e-21,1.5313418947789542e-32,1.5773608592121686e-39,4.421367949044527e-43,7.578132852738096e-43,1.1123931273639947e-06,2.5689214552348785e-17
1.0772047305416642e-12,0.0027344314106420324,0.0915567593028733,0.0,0.00804326469015553,0.4515417431109858,1.4624697055111706e-25,0.4568994141104262,2.5239589449107318e-26,2.9158754895514044e-34,1.4800253000896707e-24,3.5298341425964284e-41,1.4221098649941845e-59,1.7704902284921451e-06,1.4330532801641427e-21,6.112643057217262e-24,2.1444506810062744e-25,1.4332023908328614e-21,6.647795393049458e-14,6.0569700520236606e-24,1.3781827575166556e-24,2.2550552863331943e-21,2.3181747154602638e-32,2.5833306305761414e-39,6.684708201734599e-43,1.4294312894017448e-42,1.19823053448661e-06,2.767202796910739e-17
1.1796751235472647e-12,0.0027344314106420324,0.0915567593028733,0.0,0.008042868542550154,0.4515416589554768,1.9207585146394244e-25,0.45689930019212943,4.1705729355937194e-26,4.836122277100508e-34,2.0387240910029726e-24,7.70874179975605e-41,3.9009738539394845e-59,1.9388012465232737e-06,1.7186061625627323e-21,8.394496321327014e-24,3.0223906298466835e-25,1.7188086805348286e-21,7.279970944322159e-14,8.343847251205245e-24,1.5106791334762664e-24,2.5699164539711243e-21,3.8417812739945707e-32,4.7083126368297265e-39,1.1056241497588142e-42,3.121709482394623e-42,1.3121488249968985e-06,3.030361364898195e-17
